"program_type","program","site_name","borough_community","agency","contact_number","grade_level_age_group","location_1","number_and_street_address","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"After-School Programs","Out of School Time","HS of EBT","Brooklyn","St. Nicholas Neighborhood Preservation Corporation","(718) 599-9224","High School","850 Grand Street
,  11211
(40.712157465495, -73.939732162787)","850 Grand Street","11211","40.712184","-73.939722","1","34","485","3325733","3030160001","Bushwick South                                                             "
"After-School Programs","Out of School Time","P.S. 142 AMALIA CASTRO SCHOOL","Manhattan","Educational Alliance, Inc.","(212) 598-3826","Elementary","100 Attorney Street
,  10002
(40.719456066191, -73.983763865281)","100 Attorney Street","10002","40.718383","-73.984452","3","1","1402","1004080","1003430001","Lower East Side                                                            "
"After-School Programs","Out of School Time","J.H.S. 231 IS 231 MAGNETECH 20","Queens","Sports and Arts In Schools Foundation, Inc.","(718) 276-5140","Middle School","145 00 Springfield Boulevard
,  11413
(40.669711181226, -73.750873933285)","145-00 Springfield Boulevard","11413","40.664597","-73.758748","13","31","320","4285682","4133310001","Springfield Gardens South-Brookville                                       "
"After-School Programs","Out of School Time","Mosholu Center 1 H.S.","Bronx","Mosholu Montefiore Community Center, Inc.","(718) 882-4000","High School","3450 Dekalb Avenue
,  10467
(40.881106944743, -73.881708466169)","3450 Dekalb Avenue","10467","40.881486","-73.881226","7","11","421","2096396","2033270001","Norwood                                                                    "
"After-School Programs","Out of School Time","IS 337 (x337)","Bronx","New York Junior Tennis League","(718) 860-4181","Middle School","1025 Morrison Avenue
,  10472
(40.824961907326, -73.873588288192)","1025 Morrison Avenue","10472","40.825403","-73.873666","9","18","48","2087014","2037180001","Soundview-Bruckner                                                         "
"After-School Programs","Out of School Time","P.S. 197 P.S. 197","Brooklyn","Midwood Development Corporation","(718) 859-3011","Elementary","1599 22nd Street
,  11210
(40.612614107926, -73.951879170528)","1599 E. 22nd Street","11210","40.612623","-73.951906","14","48","546","3182169","3067690018","Midwood                                                                    "
"After-School Programs","Out of School Time","Action Center","Bronx","Latino Pastoral Action Center, Inc.","(718) 681-2361","High School","14 170th Street
,  10452
(40.840099195481, -73.917426973044)","14 West 170th Street","10452","40.840421","-73.918293","4","16","219","2008292","2028560029","Highbridge                                                                 "
"After-School Programs","Out of School Time","HS for Dual Languages","Manhattan","Chinese American Planning Council","(212) 941-0920","High School","350 Grand Street
,  10002
(40.716852373698, -73.989595029629)","350 Grand Street","10002","40.716778","-73.989337","3","1","18","1005283","1004080030","Chinatown                                                                  "
"After-School Programs","Out of School Time","New Life Child Develop.","Brooklyn","New Life Child Development Corporation","(718) 821-3432","Elementary","295 Woodbine Street
,  11237
(40.696273891274, -73.913118523639)","295 Woodbine Street","11237","40.696412","-73.912941","4","37","435","3076869","3033620055","Bushwick North                                                             "
"After-School Programs","Out of School Time","P.S. 229 DYKER SCHOOL","Brooklyn","St. Rosalia-Regina Pacis Neighborhood Improvement","(718) 236-5447","Elementary","1400 Benson Avenue
,  11228
(40.610669431614, -74.012920465726)","1400 Benson Avenue","11228","40.610963","-74.013376","11","43","170","3167212","3063910024","Bath Beach                                                                 "
"After-School Programs","Out of School Time","P.S. 90 EDNA COHEN SCHOOL","Brooklyn","YWCA of the City of New York (Main Branch)","(917) 817-2527","Elementary","2840 12 STREET
,  11224
(40.577011516851, -73.979643206907)","2840 WEST 12 STREET","11224","40.578255","-73.979628","13","47","350","3196558","3072660040","West Brighton                                                              "
"After-School Programs","Out of School Time","SOBRO-Evander","Bronx","South Bronx Overall Economic Development Corp.","(718) 732-7561","High School","800 Gun Hill Road
,  10467
(40.875978648353, -73.862106695349)","800 Gun Hill Road ","10467","40.875953","-73.86197","12","12","372","2057045","2046330040","Williamsbridge-Olinville                                                   "
"After-School Programs","Out of School Time","Baptist Church","Manhattan","Chambers Memorial Social Change","(212) 241-9536","High School","219 123rd Street
,  10035
(40.802066094722, -73.935926549637)","219 East 123rd Street","10035","40.802141","-73.93614","11","8","194","1054635","1017880008","East Harlem North                                                          "
"After-School Programs","Out of School Time","P.S. 20 ANNA SILVER SCHOOL","Manhattan","Henry Street Settlement","(212) 254-3100","Elementary","166 Essex Street
,  10002
(40.721180469692, -73.986817343955)","166 Essex Street","10002","40.72154","-73.986648","3","1","3001","1004325","1003550001","Chinatown                                                                  "
"After-School Programs","Out of School Time","Bed-Stuy YMCA","Brooklyn","YMCA of Greater New York/Bedford Stuyvesant","(718) 789-1497","High School","139 Monroe Street
,  11216
(40.685192574072, -73.953201366632)","139 Monroe Street","11216","40.685201","-73.952986","3","36","243","3329682","3018120001","Bedford                                                                    "
"After-School Programs","Out of School Time","M.S. 53 BRIAN PICCOLO SCHOOL","Queens","Rockaway Artist Alliance, Inc.",,"Middle School","1045 Nameoke Street
,  11691
(40.604063741214, -73.749292671618)","1045 Nameoke Street","11691","40.603622","-73.749097","14","31","103202","4298234","4155570025","Far Rockaway-Bayswater                                                     "
"After-School Programs","Out of School Time","CAB-Elem","Bronx","Citizens Advice Bureau, Inc.","(718) 508-3178","Elementary","1130 Grand
Concourse,  10456
(40.830436680009, -73.907765199504)","1130 Grand Concourse","10456","40.832331","-73.91959","4","16","18102","2002833","2024620042","East Concourse-Concourse Village                                           "
"After-School Programs","Out of School Time","P.S./I.S. 116 WILLIAM HUGHLEY ","Queens","Sports and Arts In Schools Foundation, Inc.","718-526-48884 ext.459","Elementary","107 25 Waren Place
,  11433
(40.698104881735, -73.787574033914)","107-25 Waren Place","11433",,,,,,,,
"After-School Programs","Out of School Time","P.S. 2 MEYER LONDON SCHOOL","Manhattan","Chinese American Planning Council","(212) 587-0912","Elementary","122 Henry Street
,  10002
(40.713259440893, -73.99128127056)","122 Henry Street","10002","40.713273","-73.991339","3","1","6","1003248","1002730001","Lower East Side                                                            "
"After-School Programs","Out of School Time","PS 154","Manhattan","Harlem Children's Zone, Inc","(646) 619-1004","Elementary","250 127th Street
,  10027
(40.810878085427, -73.948867242444)","250 W. 127th Street","10027","40.810928","-73.948938","10","9","224","1058671","1019320010","Central Harlem North-Polo Grounds                                          "
"After-School Programs","Out of School Time","P.S. 81 THADDEUS STEVENS SCHOOL","Brooklyn","SCO Family of Services","(718) 602-6082","Elementary","990 DEKALB AVENUE
,  11221
(40.693145808721, -73.93569936433)","990 DEKALB AVENUE","11221","40.693161","-73.935765","3","36","289","3043248","3016020019","Stuyvesant Heights                                                         "
"After-School Programs","Out of School Time","Brooklyn Collegiate 2","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(718) 922-1145","High School","2240 Dean Street
,  11233
(40.674851074596, -73.913467466049)","2240 Dean Street","11233","40.674832","-73.91258","16","41","36501","3038939","3014480001","Ocean Hill                                                                 "
"After-School Programs","Out of School Time","P.S. 106 P.S. 106","Queens","Action Center for Education and Community Development, Inc","(718) 337-5040","Elementary","180 BEACH 35 STREET
,  11691
(40.593695597768, -73.767153465854)","180 BEACH 35 STREET","11691","40.593779","-73.767199","14","31","992","4441244","4158610035","Hammels-Arverne-Edgemere                                                   "
"After-School Programs","Out of School Time","M.S. 210 ELIZABETH BLACKWELL S","Queens","Forest Park Rangers Inc.","(917) 309-4059","Middle School","93 11 101st Avenue
,  11416
(40.684578097002, -73.849601668482)","93-11 101st Avenue","11416","40.683858","-73.84747","9","32","38","4188567","4090670001","Woodhaven                                                                  "
"After-School Programs","Out of School Time","I.S. 51 EDWIN MARKHAM SCHOOL","Staten Island","Sports and Arts In Schools Foundation, Inc.","(718) 442-0235","Middle School","20 Houston Street
,  10302
(40.622663537396, -74.145309695975)","20 Houston Street","10302","40.622596","-74.14497","1","50","251","5107210","5014780500","Port Richmond                                                              "
"After-School Programs","Out of School Time","School International Studies","Brooklyn","Global Kids, Inc.","(212) 226-0130","High School","284 Baltic St
,  11201
(40.685418797482, -73.993390075786)","284 Baltic St. ","11201","40.685419","-73.993351","6","33","69","3006401","3004020001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"After-School Programs","Out of School Time","I.S. 27 ANNING S. PRALL SCHOOL","Staten Island","Sports and Arts In Schools Foundation, Inc.","(718) 556-4782","Middle School","11 Clove Lake Place
,  10310
(40.628195604428, -74.117033282205)","11 Clove Lake Place","10310","40.628169","-74.116997","1","49","125","5008403","5003080001","West New Brighton-New Brighton-St. George                                  "
"After-School Programs","Out of School Time","M.S. 172 IRWIN ALTMAN MIDDLE S","Queens","Samuel Field YM & YWHA, Inc.","(718) 347-3162","Middle School","81 14 257th Street
,  11004
(40.743237834359, -73.712015000192)","81-14 257th Street","11004","40.741944","-73.712965","13","23","157902","4178464","4087310004","Glen Oaks-Floral Park-New Hyde Park                                        "
"After-School Programs","Out of School Time","P.S./I.S. 328 PHILLIS WHEATLEY","Brooklyn","Groundwork Inc.","(718) 346-2200","Elementary","330 Alabama Avenue
,  11207
(40.66813827152, -73.897862392437)","330 Alabama Avenue","11207","40.668167","-73.897835","5","42","1134","3084283","3037680001","East New York (Pennsylvania Ave)                                           "
"After-School Programs","Out of School Time","Kips Bay 2","Bronx","Kips Bay Boys & Girls Club","(718) 824-9090","Elem/MS/HS","550 Balcom Avenue
,  10465
(40.821073448268, -73.825963722127)","550 Balcom Avenue","10465","40.820911","-73.825943","10","13","144","2091470","2055640001","Schuylerville-Throgs Neck-Edgewater Park                                   "
"After-School Programs","Out of School Time","P.S. 82 HAMMOND SCHOOL","Queens","Queens Community House, Inc","(718) 297-0562","Elementary","88 02 144th Street
,  11435
(40.701192649122, -73.809796655791)","88-02 144th Street","11435","40.704072","-73.811771","12","24","214","4206905","4096840008","Briarwood-Jamaica Hills                                                    "
"After-School Programs","Out of School Time","P.S./I.S. 83 DONALD HERTZ SCHOOL","Bronx","Sports and Arts In Schools Foundation, Inc.","(718) 319-0769","Elementary","950 Rhinelander Avenue
,  10462
(40.849332468677, -73.859331226638)","950 Rhinelander Avenue","10462","40.849395","-73.859249","11","13","244","2045344","2041250001","Van Nest-Morris Park-Westchester Square                                    "
"After-School Programs","Out of School Time","Youth Connections","Manhattan","Lincoln Square Neighborhood Center, Inc.","(212) 874-0860","High School","250 65th Street
,  10023
(40.774760858662, -73.986366373434)","250 West 65th Street","10023","40.77501","-73.98689","7","6","151","1030340","1011560020","Lincoln Square                                                             "
"After-School Programs","Out of School Time","Murry Bergtraum HS","Manhattan","YWCA of the City of New York (Main Branch)","(212) 964-9610","High School","411 Pearl Street
,  10038
(40.711348522879, -74.000800582114)","411 Pearl Street","10038","40.711442","-74.000851","1","1","29","1001388","1001130100","Chinatown                                                                  "
"After-School Programs","Out of School Time","P.S./I.S. 20 GEORGE WERDANN II","Bronx","Mosholu Montefiore Community Center, Inc.","(718) 325-0764","Elementary","3050 WEBSTER AVENUE
,  10467
(40.86997861371, -73.878753966524)","3050 WEBSTER AVENUE","10467","40.870002","-73.878875","7","11","425","2086851","2033300001","Norwood                                                                    "
"After-School Programs","Out of School Time","Horizon Center","Bronx","Bronx Council On The Arts, Inc.","(718) 409-1265","High School","560 Brook Avenue
,  10455
(40.815873467697, -73.914389443441)","560 Brook Avenue","10455","40.815878","-73.914404","1","17","71","2000133","2022760001","Melrose South-Mott Haven North                                             "
"After-School Programs","Out of School Time","Lafayette HS","Brooklyn","The Alliance of Guardian Angels, Inc.","(718) 372-3480","High School","2630 Benson Avenue
,  11214
(40.594480146828, -73.98615807328)","2630 Benson Avenue","11214","40.594291","-73.98577","13","47","306","3186454","3068830001","Gravesend                                                                  "
"After-School Programs","Out of School Time","Patterson Center","Bronx","East Side House, Inc.","(718) 993-2744","Elementary","340 Morris Avenue
,  10451
(40.813569236865, -73.925321709326)","340 Morris Avenue","10451","40.813717","-73.92523","1","8","51","2091127","2023250001","Mott Haven-Port Morris                                                     "
"After-School Programs","Out of School Time","P.S. 170 LEXINGTON SCHOOL","Brooklyn","CAMBA  ","(718) 921-2486","Elementary","7109 6th Avenue
,  11209
(40.630838137776, -74.019093990101)","7109 6th Avenue","11209","40.630843","-74.01913","10","43","134","3146921","3058990001","Bay Ridge                                                                  "
"After-School Programs","Out of School Time","I.S. 254","Bronx","Community Association of Progressive Dominicans","(718) 220-8700","Middle School","2452 Washington Avenue
,  10458
(40.858790962663, -73.890242450606)","2452 Washington Avenue","10458","40.858815","-73.890232","6","15","387","2103863","2030580003","Belmont                                                                    "
"After-School Programs","Out of School Time","P.S. 57 HUBERT HUMPHREY SCHOOL","Staten Island","Police Athletic League, Inc.","(718) 720-8718","High School","140 Palma Drive
,  10304
(40.611361296122, -74.082831064981)","140 Palma Drive ","10304","40.611508","-74.083177","1","49","40","5043519","5028880040","Grymes Hill-Clifton-Fox Hills                                              "
"After-School Programs","Out of School Time","Mill Brook Center","Bronx","East Side House, Inc.","(718) 585-1254","Elementary","201 St Ann's Avenue
,  10454
(40.805947017287, -73.918140026334)","201 St. Ann's Avenue","10454","40.805742","-73.918238","1","8","25","2090986","2022630019","Mott Haven-Port Morris                                                     "
"After-School Programs","Out of School Time","Brownsville Community Center","Brooklyn","The Salvation Army ","(718) 345-7050","Elementary","280 Riverdale Avenue
,  11212
(40.661349382365, -73.906076156407)","280 Riverdale Avenue","11212","40.661364","-73.906124","16","42","918","3082390","3036050010","Brownsville                                                                "
"After-School Programs","Out of School Time","Bnos Bais Yaakov","Queens","Bnos Bais Yaakov","(718) 337-6000","Elementary","613 Beach 9th Street
,  11691
(40.60131428151, -73.745306950652)","613 Beach 9th Street","11691","40.601396","-73.745299","14","31","101001","4000000","4155840016","Far Rockaway-Bayswater                                                     "
"After-School Programs","Out of School Time","YMCA-Branch","Bronx","YMCA of Greater New York/Bronx","(718) 792-9736","Elementary","2 Castle Hill Avenue
,  10473
(40.81182713086, -73.846346233928)","2 Castle Hill Avenue","10473","40.811781","-73.846335","9","18","90","2020591","2034870001","Soundview-Castle Hill-Clason Point-Harding Park                            "
"After-School Programs","Out of School Time","P.S. 54 SAMUEL C. BARNES SCHOOL","Brooklyn","YMCA of Greater New York/Bedford Stuyvesant","(718) 789-1497","Elementary","195 SANFORD STREET
,  11205
(40.693882095283, -73.964334507731)","195 SANFORD STREET","11205","40.693018","-73.953034","3","33","241","3049020","3017650015","Bedford                                                                    "
"After-School Programs","Out of School Time","P.S. 7 ABRAHAM LINCOLN SCHOOL","Brooklyn","Cypress Hills Local Development Corporation","(718) 235-2345","Elementary","858 JAMAICA AVENUE
,  11208
(40.689450076919, -73.873627613316)","858 JAMAICA AVENUE","11208","40.689697","-73.873109","5","37","118201","3090998","3041060039","Cypress Hills-City Line                                                    "
"After-School Programs","Out of School Time","Port Richmond HS 2","Staten Island","New York Junior Tennis League","(347) 417-8189","Elem/MS/HS","85 St Joseph Avenue
,  10302
(40.634662320583, -74.141817858865)","85 St. Joseph Avenue","10302","40.634573","-74.141818","1","49","213","5026076","5011210001","Port Richmond                                                              "
"After-School Programs","Out of School Time","P.S./M.S. 75 P.S. 75","Bronx","Episcopal Social Services","(718) 328-5626","Elementary","984 FAILE STREET
,  10459
(40.822818392634, -73.889421138989)","984 FAILE STREET","10459","40.822719","-73.889435","2","17","119","2006079","2027470001","Hunts Point                                                                "
"After-School Programs","Out of School Time","P.S. 91 RICHARD ARKWRIGHT SCHOOL","Queens","Greater Ridgewood Youth Council, Inc.","(718) 456-5437","Elementary","68 10 Central Avenue
,  11385
(40.701224891615, -73.88334858437)","68-10 Central Avenue","11385","40.703661","-73.885107","5","30","627",,,"Glendale                                                                   "
"After-School Programs","Out of School Time","Franklin K. Lane","Brooklyn","Cypress Hills Local Development Corporation","(718) 235-1521","High School","999 Jamaica Avenue
,  11208
(40.690728527416, -73.870165673629)","999 Jamaica Avenue","11208","40.691146","-73.868328","5","37","1180","3090738","3040940001","park-cemetery-etc-Brooklyn                                                 "
"After-School Programs","Out of School Time","Education Apprenticeship","Manhattan","The After School Corporation","(646) 943-8735","High School","1440 Broadway
,  10018
(40.754628748773, -73.986745213014)","1440 Broadway, 16th Floor","10018","40.754611","-73.986761","5","4","113","1022563","1009930011","Midtown-Midtown South                                                      "
"After-School Programs","Out of School Time","Bensonhurst Youth Center","Brooklyn","Heartshare Human Services","(718) 234-1717","Elementary","138 Bay 20th Street
,  11214
(40.603729360661, -74.004003416594)","138 Bay 20th Street","11214","40.603701","-74.004001","11","43","280","3167752","3064040042","Bath Beach                                                                 "
"After-School Programs","Out of School Time","P.S. 163 FLUSHING HEIGHTS SCHOOL","Queens","New York Junior Tennis League","(347) 417-8189","Elementary","159 01 59th Avenue
,  11365
(40.739871843711, -73.794621535156)","159-01 59th Avenue","11365","40.740565","-73.809131","7","20","1215","4146042","4067260070","Queensboro Hill                                                            "
"After-School Programs","Out of School Time","Ridgwood Bushwick","Brooklyn","Ridgewood Bushwick Senior Citizens Council","(718) 381-9653","Elementary","1474 Gates Avenue
,  11237
(40.697840308647, -73.913832482461)","1474 Gates Avenue","11237","40.697788","-73.913906","4","37","433","3387654","3033440016","Bushwick North                                                             "
"After-School Programs","Out of School Time","P.S. 200 BENSON SCHOOL","Brooklyn","YMCA of Greater New York/Prospect Park","(917) 842-7569","Elementary","1940 BENSON AVENUE
,  11214
(40.603158831795, -74.001395566431)","1940 BENSON AVENUE","11214","40.603188","-74.001408","11","43","282","3167818","3064070008","Bath Beach                                                                 "
"After-School Programs","Out of School Time","P.S. 123 SUYDAM SCHOOL","Brooklyn","Coalition for Hispanic Family Services","(718) 497-6090","Elementary","100 Irving Avenue
,  11237
(40.703637595167, -73.922563629663)","100 Irving Avenue","11237","40.703767","-73.922702","4","34","445","3072966","3032100001","Bushwick North                                                             "
"After-School Programs","Out of School Time","East Harlem High School","Manhattan","The Childrens Aid Society","(917) 286-1551","High School","130 101 Street
,  10029
(40.789401947441, -73.949527003948)","130 East 101 Street","10029","40.789308","-73.949225","11","8","166","1051816","1016280062","East Harlem South                                                          "
"After-School Programs","Out of School Time","P.S./I.S. 140 THE NATHAN STRAU","Manhattan","Educational Alliance, Inc.","(646) 214-1069","Elementary","123 RIDGE STREET
,  10002
(40.719260056989, -73.98306554315)","123 RIDGE STREET","10002","40.71925","-73.983056","3","1","2201","1004091","1003440001","Lower East Side                                                            "
"After-School Programs","Out of School Time","MOTT HALL II (M862)","Manhattan","YMCA of Greater New York/West Side YMCA","(347) 350-1808","Middle School","234 109 Street
,  10025
(40.802751803842, -73.965264118004)","234 West 109 Street","10025","40.802917","-73.965613","7","7","195","1056676","1018800013","Morningside Heights                                                        "
"After-School Programs","Out of School Time","P.S. 269 NOSTRAND SCHOOL","Brooklyn","Church Avenue Merchants Block Association, Inc.","(718) 282-5575","Elementary","1957 Nostrand Avenue
,  11210
(40.63792479299, -73.948168194715)","1957 Nostrand Avenue","11210","40.637711","-73.948159","17","45","788","3113780","3049940023","Flatbush                                                                   "
"After-School Programs","Out of School Time","P.S. 89 ELMHURST SCHOOL","Queens","The Child Center of New York (QCG) ","(718) 565-5702","Elementary","85 28 Britton Avenue
,  11373
(40.738710402563, -73.878351155182)","85-28 Britton Avenue","11373","40.745923","-73.880205","4","25","271","4037370","4015140001","Elmhurst                                                                   "
"After-School Programs","Out of School Time","P.S. 40 GEORGE WASHINGTON","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(718) 455-9445","Elementary","265 Ralph Avenue
,  11233
(40.680474673181, -73.922213723075)","265 Ralph Avenue","11233","40.680463","-73.922264","3","41","379","3041214","3015180001","Stuyvesant Heights                                                         "
"After-School Programs","Out of School Time","Hope City Center","Brooklyn","Hope City Empowerment Center","(718) 857-5698","High School","650 656 Washington Avenue
,  11238
(40.67886241347, -73.963820469639)","650-656 Washington Avenue","11238","40.678884","-73.963987","8","35","203","3027947","3011390023","Prospect Heights                                                           "
"After-School Programs","Out of School Time","PPNYC: Bronx Center","Bronx","Planned Parenthood of NYC","(212) 965-4837","High School","349 149th Street
,  10451
(40.816679549956, -73.919664895737)","349 East 149th Street","10451","40.81667","-73.919959","1","17","65","2000933","2023317501","Melrose South-Mott Haven North                                             "
"After-School Programs","Out of School Time","P.S. 65 LITTLE RED SCHOOL HOUSE","Brooklyn","Cypress Hills Local Development Corporation","(718) 715-8605","Elementary","158 Richmond Street
,  11208
(40.683631632565, -73.876962403296)","158 Richmond Street","11208","40.683536","-73.87691","5","37","117601","3092063","3041260047","Cypress Hills-City Line                                                    "
"After-School Programs","Out of School Time","PAL Webster Center","Bronx","Police Athletic League, Inc.","(718) 733-6748","Elementary","2255 Webster Avenue
,  10457
(40.855630916719, -73.896023210038)","2255 Webster Avenue","10457","40.855656","-73.895978","5","15","38302","2013329","2031430203","Fordham South                                                              "
"After-School Programs","Out of School Time","Arrow","Queens","Brooklyn Center For Urban Environment","(718) 788-8500","Elem/MS","35 30 35th Street
,  11106
(40.761699790013, -73.931663252957)","35-30 35th Street","11106","40.756073","-73.925767","1","26","57","4436888","4006380037","Astoria                                                                    "
"After-School Programs","Out of School Time","Kips Bay 1","Bronx","Kips Bay Boys & Girls Club","(718) 893-8254","Elem/MS/HS","1930 Randall Avenue
,  10473
(40.81782677019, -73.856685373362)","1930 Randall Avenue","10473","40.817841","-73.856704","9","18","16","2090508","2035280017","Soundview-Castle Hill-Clason Point-Harding Park                            "
"After-School Programs","Out of School Time","P.S. 123 P.S. 123","Queens","Safe Space","(347) 678-6437","Elementary","145 01 119th Avenue
,  11436
(40.675718209128, -73.796465014948)","145-01 119th Avenue","11436","40.678296","-73.79562","12","28","18402","4260828","4120190010","Baisley Park                                                               "
"After-School Programs","Out of School Time","P.S. 346 ABE STARK SCHOOL","Brooklyn","New York Junior Tennis League","(718) 642-6538","Elementary","1400 Pennsylvania Ave
,  11239
(40.647521749912, -73.881546762442)","1400 Pennsylvania Ave.","11239","40.64726","-73.881114","5","42","105804","3098294","3044520025","Starrett City                                                              "
"After-School Programs","Out of School Time","Navy Yard","Brooklyn","Madison Square Boys & Girls Club","(718) 625-4295","Middle School","240 Nassau Street
,  11201
(40.698274310747, -73.981640843953)","240 Nassau Street","11201","40.698315","-73.981993","2","35","23","3000204","3001100025","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"After-School Programs","Out of School Time","M.S./H.S. 141 DAVID A. STEIN R","Bronx","Riverdale Community Center, Inc.","(718) 796-4724","Middle School","660 237th Street
,  10463
(40.888267323329, -73.913187318551)","660 West 237th Street","10463","40.888338","-73.913486","8","11","309","2085870","2059180376","North Riverdale-Fieldston-Riverdale                                        "
"After-School Programs","Out of School Time","C.S. 50 CLARA BARTON SCHOOL","Bronx","Sports and Arts In Schools Foundation, Inc.","(718) 589-7284","Elementary","1550 Vyse Avenue
,  10460
(40.833803868163, -73.887692237056)","1550 Vyse Avenue","10460","40.834157","-73.887512","3","17","157","2010786","2029960010","Crotona Park East                                                          "
"After-School Programs","Out of School Time","Bnos Zion of Bobov","Brooklyn","Bnos Zion of Bobov, Inc","(718) 438-3080","High School","5000 14th Avenue
,  11219
(40.633159063806, -73.99053337012)","5000 14th Avenue","11219","40.633057","-73.990593","12","44","236","3138079","3056490038","Borough Park                                                               "
"After-School Programs","Out of School Time","P.S. 234 P.S. 234","Queens","Sports and Arts In Schools Foundation, Inc.","(917) 509-1271","Elementary","30 15 29th Street
,  11102
(40.771524024514, -73.926435450735)","30-15 29th Street ","11102","40.767305","-73.923246","1","22","73","4007619","4005920015","Old Astoria                                                                "
"After-School Programs","Out of School Time","Fannie Lou","Bronx","The Childrens Aid Society","(718) 861-7893","High School","1021 Jennings Street
,  10460
(40.83092140207, -73.886333383789)","1021 Jennings Street","10460","40.83087","-73.88626","3","17","157","2010945","2030130001","Crotona Park East                                                          "
"After-School Programs","Out of School Time","P.S./I.S. 225 EILEEN E. ZAGLIN","Brooklyn","Brighton Neighborhood Association, Inc.","(718) 891-0800","Middle School","1075 Ocean View Avenue
,  11235
(40.579791094425, -73.956433505479)","1075 OCEAN VIEW AVENUE","11235","40.579737","-73.956329","13","48","61004","3245498","3087120056","Brighton Beach                                                             "
"After-School Programs","Out of School Time","P.S. 186 CASTLEWOOD SCHOOL","Queens","Samuel Field YM & YWHA, Inc.","(718) 225-6750","Elementary","252 12 72 AVENUE
,  11426
(40.737041384952, -73.724156998946)","252-12 72 AVENUE","11426","40.750007","-73.721607","13","23","155102","4173640","4084010375","Glen Oaks-Floral Park-New Hyde Park                                        "
"After-School Programs","Out of School Time","I.S. 281 JOSEPH B. CAVALLARO S","Brooklyn","St. Rosalia-Regina Pacis Neighborhood Improvement","(917) 757-8950","Middle School","8787 24th Avenue
,  11214
(40.595492729469, -73.993265467648)","8787 24th Avenue","11214","40.595341","-73.993457","11","47","304","3186626","3068910001","Bensonhurst East                                                           "
"After-School Programs","Out of School Time","City Scholars at Thomas Edison","Queens","The After School Corporation","(646) 943-8766","High School","165 65 84th Avenue
,  11432
(40.71311535449, -73.792820999789)","165-65 84th Avenue","11432","40.715389","-73.800369","8","24","452","4211027","4098670002","Briarwood-Jamaica Hills                                                    "
"After-School Programs","Out of School Time","Cromwell Rec Center","Staten Island","Police Athletic League, Inc.","(917) 482-1297","Elem/MS/HS","6 at Hannah St @ Bay and Hannah Street
,  10301
(40.626785508445, -74.096112910882)","Pier 6 at Hannah St. @ Bay and Hannah Street","10301","40.637082","-74.072976","1","49","21",,,"Stapleton-Rosebank                                                         "
"After-School Programs","Out of School Time","Edith & Carl Marks HS","Brooklyn","Edith and Carl Marks Jewish Community House of Bensonhurst","(718) 331-6800","High School","7802 Bay Parkway
,  11214
(40.606424326706, -73.989192742721)","7802 Bay Parkway","11214","40.606369","-73.989235","11","44","270","3162352","3062640030","Bensonhurst West                                                           "
"After-School Programs","Out of School Time","M.S. 399 ELIZABETH BARRET BROW","Bronx","Inwood House","(718) 563-6214","Middle School","120 184th Street
,  10468
(40.859718306517, -73.900102334856)","120 EAST 184th Street","10468","40.859752","-73.900161","5","14","23703","2013899","2031720046","Fordham South                                                              "
"After-School Programs","Out of School Time","Beginning With Children 2","Brooklyn","CAMBA  ","(718) 302-2765","Elementary","11 Bartlett Street
,  11206
(40.700292002625, -73.947812406691)","11 Bartlett Street","11206","40.700243","-73.947814","1","33","507","3335470","3022680001","Bedford                                                                    "
"After-School Programs","Out of School Time","P.S. 5 ELLEN LURIE SCHOOL","Manhattan","The Childrens Aid Society","(212) 567-5787","Elementary","3703 10th Avenue
,  10034
(40.858992999808, -73.922870943873)","3703 10th Avenue","10034","40.85899","-73.922894","12","10","299","1084201","1021500030","Marble Hill-Inwood                                                         "
"After-School Programs","Out of School Time","School Settlment","Brooklyn","School Settlement","(718) 389-1810","Elementary","120 Jackson Street
,  11211
(40.716442660976, -73.946563291611)","120 Jackson Street","11211","40.71645","-73.946734","1","34","501","3068417","3027480021","East Williamsburg                                                          "
"After-School Programs","Out of School Time","P.S. 132 JUAN PABLO DUARTE SCHOOL","Manhattan","Alianza Dominicana, Inc.","(917) 470-8957","Elementary","185 Wadsworth Avenue
,  10033
(40.85071645776, -73.934322697708)","185 Wadsworth Avenue","10033","40.850626","-73.934377","12","10","271","1063947","1021650026","Washington Heights North                                                   "
"After-School Programs","Out of School Time","Amsterdam Addition","Manhattan","Lincoln Square Neighborhood Center, Inc.","(212) 874-0860","Elementary","250 65th St
,  10023
(40.774760858662, -73.986366373434)","250 West 65th St","10023","40.77501","-73.98689","7","6","151","1030340","1011560020","Lincoln Square                                                             "
"After-School Programs","Out of School Time","Foster-Laurie","Queens","Police Athletic League, Inc.","(718) 468-1888","High School","199 10 112th Avenue
,  11412
(40.698127117473, -73.759235198346)","199-10 112th Avenue","11412","40.702514","-73.756595","12","27","520","4235252","4109750001","St. Albans                                                                 "
