"vio_id","acct_num","acct_owner","violation_num","vio_law_num","vio_law_desc","vio_date","action","prem_addr","bin","communitydistrict","citycouncildistrict","bbl","cent_latitude","cent_longitude","zipcode","borough","number","street","census_tract","nta"
"473","30113161","HHLP WATER ST ASSOC.LLC","E354625","HT-4","PROVIDE FSP FOR APPROVAL-HOTEL","2012-06-01T00:00:00.000","OPEN","126 WATER ST","1000881","101","1","1000390038","40.705589","-74.00723","10005","MN","126","WATER ST","7","Battery Park City-Lower Manhattan"
"474","30113161","HHLP WATER ST ASSOC.LLC","E398236","HT-2","PROVIDE FSD & DEPUTY FSD","2015-12-02T00:00:00.000","OPEN","126 WATER ST","1000881","101","1","1000390038","40.705589","-74.00723","10005","MN","126","WATER ST","7","Battery Park City-Lower Manhattan"
"475","29050473","BEST WORKS HOLDING","E409108","SPK 17","RESTORE SPRINKLER SYS TO PROPER SERVICE","2015-03-03T00:00:00.000","OPEN","72 WALL ST","1001003","101","1","1000407501","40.705966","-74.007881","10005","MN","72","WALL ST","7","Battery Park City-Lower Manhattan"
"476","29050473","BEST WORKS HOLDING","E409108","OTHER0001","SEE FOLDER INFORMATION","2015-03-03T00:00:00.000","OPEN","72 WALL ST","1001003","101","1","1000407501","40.705966","-74.007881","10005","MN","72","WALL ST","7","Battery Park City-Lower Manhattan"
"477","32303828","DEUTSCHE BANK(HOODS)A,B,","E522534","RH-8","ARRANGE FOR A MICRO-SWITCH RETEST","2018-02-17T00:00:00.000","OPEN","60 WALL ST","1001004","101","1","1000400003","40.706244","-74.008541","10005","MN","60","WALL ST","7","Battery Park City-Lower Manhattan"
"478","32303828","DEUTSCHE BANK(HOODS)A,B,","E522534","RH-44","FUEL & ELECTRICAL SHUT DOWN","2018-02-17T00:00:00.000","OPEN","60 WALL ST","1001004","101","1","1000400003","40.706244","-74.008541","10005","MN","60","WALL ST","7","Battery Park City-Lower Manhattan"
"479","32303828","DEUTSCHE BANK(HOODS)A,B,","E522536","OTHER0001","SEE FOLDER INFORMATION","2018-02-17T00:00:00.000","OPEN","60 WALL ST","1001004","101","1","1000400003","40.706244","-74.008541","10005","MN","60","WALL ST","7","Battery Park City-Lower Manhattan"
"480","32303828","DEUTSCHE BANK(HOODS)A,B,","E522536","RH-85","REINSPECTION REQUIRED","2018-02-17T00:00:00.000","OPEN","60 WALL ST","1001004","101","1","1000400003","40.706244","-74.008541","10005","MN","60","WALL ST","7","Battery Park City-Lower Manhattan"
"481","32303828","DEUTSCHE BANK(HOODS)A,B,","E522536","RH-87","SUBMIT AMENDED PLANS","2018-02-17T00:00:00.000","OPEN","60 WALL ST","1001004","101","1","1000400003","40.706244","-74.008541","10005","MN","60","WALL ST","7","Battery Park City-Lower Manhattan"
"482","89001523","DEUTSCHE BANK","E385816","HRU-13","RESTORE FIRE ALARM SYSTEM","2013-07-12T00:00:00.000","OPEN","60 WALL ST","1001004","101","1","1000400003","40.706244","-74.008541","10005","MN","60","WALL ST","7","Battery Park City-Lower Manhattan"
"483","89048813","48 WALL, LLC","E357625","HRU-16","PROVIDE FIREGUARD-OFFICE BLDG.","2012-12-12T00:00:00.000","OPEN","48 WALL ST","1001005","101","1","1000400014","40.706486","-74.00912","10005","MN","48","WALL ST","7","Battery Park City-Lower Manhattan"
"484","89048813","48 WALL, LLC","E366291","HRU-23","PROVIDE/MAINTAIN SMOKE DET REC.","2012-03-13T00:00:00.000","OPEN","48 WALL ST","1001005","101","1","1000400014","40.706486","-74.00912","10005","MN","48","WALL ST","7","Battery Park City-Lower Manhattan"
"485","87117289","MILJO LLC","E561726","SPPA 4","NO PA PERMIT","2018-11-24T00:00:00.000","OPEN","52 WILLIAM ST","1001006","101","1","1000400016","40.706736","-74.008908","10005","MN","52","WILLIAM ST","7","Battery Park City-Lower Manhattan"
"486","70067368","RCQ HOTEL FD,LLC","E466388","STP 2","RESTORESTANDPIPESYSTEMTOPROPERWORKING","2016-03-10T00:00:00.000","OPEN","52 WILLIAM ST","1001006","101","1","1000400016","40.706736","-74.008908","10005","MN","52","WILLIAM ST","7","Battery Park City-Lower Manhattan"
"487","38368387","EBNB","E560217","FSU-2","SUBMIT DOC FROM DOB FOR REMOVAL SPK/STP","2018-10-30T00:00:00.000","OPEN","70 PINE ST","1001007","101","1","1000417504","40.706479","-74.007719","10005","MN","70","PINE ST","7","Battery Park City-Lower Manhattan"
"488","23096738","DOWNTOWN ASSOCIATION","E524780","OTHER0001","SEE FOLDER INFORMATION","2017-08-09T00:00:00.000","OPEN","60 PINE ST","1001008","101","1","1000410015","40.706741","-74.008177","10005","MN","60","PINE ST","7","Battery Park City-Lower Manhattan"
"489","22021331","56 PINE STREET CONDO","E369904","STP 2","RESTORESTANDPIPESYSTEMTOPROPERWORKING","2013-04-09T00:00:00.000","OPEN","56 PINE ST","1001009","101","1","1000417503","40.706845","-74.008335","10005","MN","56","PINE ST","7","Battery Park City-Lower Manhattan"
"490","32080376","KEY REAL ESTATE ASSOC","E524779","OTHER0001","SEE FOLDER INFORMATION","2017-08-09T00:00:00.000","OPEN","50 PINE ST","1001011","101","1","1000417501","40.706898","-74.0086","10005","MN","50","PINE ST","7","Battery Park City-Lower Manhattan"
"491","26039784","50 PINE MGMT CORP","E524778","OTHER0001","SEE FOLDER INFORMATION","2017-08-09T00:00:00.000","OPEN","50 PINE ST","1001011","101","1","1000417501","40.706898","-74.0086","10005","MN","50","PINE ST","7","Battery Park City-Lower Manhattan"
"492","38200812","ROTI MEDITERRANEAN GRILL","E535147","RH-3","LEGALIZE - SYSTEM ALTERED","2018-06-05T00:00:00.000","OPEN","100 MAIDEN LA","1001014","101","1","1000420001","40.706725","-74.007239","10038","MN","100","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"493","38200812","ROTI MEDITERRANEAN GRILL","E535147","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2018-06-05T00:00:00.000","OPEN","100 MAIDEN LA","1001014","101","1","1000420001","40.706725","-74.007239","10038","MN","100","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"494","33264102","80-90 MAIDEN LN DEL LLC","E413954","OTHER0001","SEE FOLDER INFORMATION","2013-10-02T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"495","35003714","80-90 MAIDEN LANE DEL","E431532","OTHER0001","SEE FOLDER INFORMATION","2015-01-21T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"496","35201532","80-90 MAIDEN LANE LLC","E438560","OTHER0001","SEE FOLDER INFORMATION","2015-03-04T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"497","38093449","80-90 MAIDEN LANE DELLLC","E523049","OTHER0001","SEE FOLDER INFORMATION","2018-02-26T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"498","38027199","NK 80 MAIDEN OWNER LLC","E523425","OTHER0001","SEE FOLDER INFORMATION","2018-03-06T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"499","38027199","NK 80 MAIDEN OWNER LLC","E550703","OTHER0001","SEE FOLDER INFORMATION","2018-10-05T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"500","38156535","NK 80 MAIDEN OWNER LLC","E523426","OTHER0001","SEE FOLDER INFORMATION","2018-03-06T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"501","89055123","AM PROPERTY HOLDING","E452667","HRU-13","RESTORE FIRE ALARM SYSTEM","2015-01-29T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"502","89055123","AM PROPERTY HOLDING","E516117","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2018-10-18T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"503","35184795","80-90 MAIDEN LANE DEL LL","E430357","OTHER0001","SEE FOLDER INFORMATION","2015-07-01T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"504","38089462","80-90 MAIDEN LANE DEL LL","E505815","OTHER0001","SEE FOLDER INFORMATION","2018-02-13T00:00:00.000","OPEN","80 MAIDEN LA","1001015","101","1","1000420031","40.707083","-74.007818","10038","MN","80","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"505","90021189","MAIDEN 80/90 NY LLC","E279130","EAP-4","PROVIDE EAPD HOLDING A COF","2009-06-05T00:00:00.000","OPEN","90 MAIDEN LA","1001016","101","1","1000420036","40.706916","-74.007495","10038","MN","90","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"506","70025994","WASSCO LLC","E298394","OTHER0001","SEE FOLDER INFORMATION","2011-04-05T00:00:00.000","OPEN","90 MAIDEN LA","1001016","101","1","1000420036","40.706916","-74.007495","10038","MN","90","MAIDEN LA","7","Battery Park City-Lower Manhattan"
"507","31134471","SWIG EQUITIES","E225313","OTHER0001","SEE FOLDER INFORMATION","2009-02-26T00:00:00.000","OPEN","44 WALL ST","1001017","101","1","1000430001","40.706783","-74.009385","10005","MN","44","WALL ST","7","Battery Park City-Lower Manhattan"
"508","31167257","44 WALL OWNER LLC","E322684","OTHER0001","SEE FOLDER INFORMATION","2011-07-15T00:00:00.000","OPEN","44 WALL ST","1001017","101","1","1000430001","40.706783","-74.009385","10005","MN","44","WALL ST","7","Battery Park City-Lower Manhattan"
"509","37279718","44 WALL OWNER LLC C/O AB","E539087","OTHER0001","SEE FOLDER INFORMATION","2011-09-11T00:00:00.000","OPEN","44 WALL ST","1001017","101","1","1000430001","40.706783","-74.009385","10005","MN","44","WALL ST","7","Battery Park City-Lower Manhattan"
"510","33189085","44 WALL OWNERLLC","E384390","OTHER0001","SEE FOLDER INFORMATION","2013-08-27T00:00:00.000","OPEN","44 WALL ST","1001017","101","1","1000430001","40.706783","-74.009385","10005","MN","44","WALL ST","7","Battery Park City-Lower Manhattan"
"511","89041958","44 WALL OWNER LLC","E456141","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2016-07-18T00:00:00.000","OPEN","44 WALL ST","1001017","101","1","1000430001","40.706783","-74.009385","10005","MN","44","WALL ST","7","Battery Park City-Lower Manhattan"
"512","89030563","40 WALL STREET LLC.","E467652","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2016-05-06T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"513","31095441","MILK STREET CAFE","E295639","RH-13","PROVIDE APPROVED FILTERS","2011-05-19T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"514","31095441","MILK STREET CAFE","E295639","RH-14","PROVIDE FILTERS ARE INSTALLED AT 45 DEG","2011-05-19T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"515","31095441","MILK STREET CAFE","E295639","RH-34","CONSTRUCTION OF TYPE I HOODS","2011-05-19T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"516","31095441","MILK STREET CAFE","E295639","RH-85","REINSPECTION REQUIRED","2011-05-19T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"517","89030563","40 WALL STREET LLC.","E453195","HRU-28","PROVIDE COMM FROM FCS TO ELEV.","2018-05-07T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"518","38118717","40 WALL ST LLC","E505203","OTHER0001","SEE FOLDER INFORMATION","2017-11-15T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"519","35144559","TRUMP CORPORATION","E431750","OTHER0001","SEE FOLDER INFORMATION","2014-11-17T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"520","31095441","MILK STREET CAFE","E295640","RH-27","MAKE-UP AIR SHUT DOWN","2011-05-19T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"521","31095441","MILK STREET CAFE","E295640","RH-8","ARRANGE FOR A MICRO-SWITCH RETEST","2011-05-19T00:00:00.000","OPEN","40 WALL ST","1001018","101","1","1000430002","40.707023","-74.009705","10005","MN","40","WALL ST","7","Battery Park City-Lower Manhattan"
"522","97003750","NEW YORK SPORTS CLUB","E479623","SPPA 4","NO PA PERMIT","2016-03-16T00:00:00.000","OPEN","30 WALL ST","1001019","101","1","1000430005","40.707069","-74.010081","10005","MN","30","WALL ST","7","Battery Park City-Lower Manhattan"
"523","36263440","SUMMIT GLORY CBRE MGMT","E459651","OTHER0001","SEE FOLDER INFORMATION","2016-09-23T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"524","89054597","SUMMIT GLORY,LLC","E516806","HRU-22","REMOVE OBSTRUCTION FROM HALL/CORR","2018-10-22T00:00:00.000","OPEN","1 CHASE MANHATTAN PLZ","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","1","CHASE MANHATTAN PLZ","7","Battery Park City-Lower Manhattan"
"525","89054597","SUMMIT GLORY,LLC","E456860","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2016-09-19T00:00:00.000","OPEN","1 CHASE MANHATTAN PLZ","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","1","CHASE MANHATTAN PLZ","7","Battery Park City-Lower Manhattan"
"526","32190530","FOSUN HOLDINGS","E525551","OTHER0001","SEE FOLDER INFORMATION","2018-06-14T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"527","32190530","FOSUN HOLDINGS","E525551","OTHER0001","SEE FOLDER INFORMATION","2018-06-14T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"528","32190530","FOSUN HOLDINGS","E367745","OTHER0001","SEE FOLDER INFORMATION","2017-10-12T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"529","32190530","FOSUN HOLDINGS","E367745","OTHER0001","SEE FOLDER INFORMATION","2017-10-12T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"530","32190530","FOSUN HOLDINGS","E478627","OTHER0001","SEE FOLDER INFORMATION","2017-04-14T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"531","32190530","FOSUN HOLDINGS","E478627","OTHER0001","SEE FOLDER INFORMATION","2017-04-14T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"532","33115593","JP MORGAN CHASE","E539779","OTHER0001","SEE FOLDER INFORMATION","2018-09-13T00:00:00.000","OPEN","1 CHASE MANHATTAN PLZ","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","1","CHASE MANHATTAN PLZ","7","Battery Park City-Lower Manhattan"
"533","33115593","JP MORGAN CHASE","E383922","OTHER0001","SEE FOLDER INFORMATION","2013-05-22T00:00:00.000","OPEN","1 CHASE MANHATTAN PLZ","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","1","CHASE MANHATTAN PLZ","7","Battery Park City-Lower Manhattan"
"534","32171654","JP MORGAN CHASE","E346392","OTHER0001","SEE FOLDER INFORMATION","2012-07-19T00:00:00.000","OPEN","1 CHASE MANHATTAN PLZ","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","1","CHASE MANHATTAN PLZ","7","Battery Park City-Lower Manhattan"
"535","37335601","CBRE","E505212","OTHER0001","SEE FOLDER INFORMATION","2017-12-06T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"536","37335643","JONES LANG LASALLE","E505213","OTHER0001","SEE FOLDER INFORMATION","2017-12-06T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"537","38251286","FOSUN PROPERTY HOLDINGS","E505598","OTHER0001","SEE FOLDER INFORMATION","2018-05-26T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"538","38226320","SUMMIT GLORY LLC","E539811","OTHER0001","SEE FOLDER INFORMATION","2018-08-06T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"539","38321634","SUMMIT GLORY LLC","E539318","OTHER0001","SEE FOLDER INFORMATION","2018-09-21T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"540","38385167","FOSUN PROPERTY HOLDINGS","E550717","OTHER0001","SEE FOLDER INFORMATION","2018-11-19T00:00:00.000","OPEN","28 LIBERTY ST","1001021","101","1","1000440001","40.707849","-74.008982","10005","MN","28","LIBERTY ST","7","Battery Park City-Lower Manhattan"
"541","36239648","NW 100 BROADWAY PROPERTY","E501742","OTHER0001","SEE FOLDER INFORMATION","2016-12-09T00:00:00.000","OPEN","100 BROADWAY","1001024","101","1","1000460003","40.70797","-74.011114","10005","MN","100","BROADWAY","7","Battery Park City-Lower Manhattan"
"542","37104775","ROZA 14W LLC","E524662","OTHER0001","SEE FOLDER INFORMATION","2017-08-14T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"543","89003974","ROZA 14W LLC.","E500534","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2016-12-13T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"544","31175565","TRUE RELIGION JEANS","E224519","OTHER0001","SEE FOLDER INFORMATION","2009-05-14T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"545","32104465","CB RICHARD ELLIS","E431110","OTHER0001","SEE FOLDER INFORMATION","2015-04-22T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"546","32097222","CB RICHARD ELLIS","E430632","OTHER0001","SEE FOLDER INFORMATION","2015-06-05T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"547","36399418","ROZA 14W LLC","E505604","OTHER0001","SEE FOLDER INFORMATION","2018-03-09T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"548","30264477","CRP CAPSTONE 14W PROPERT","E225443","OTHER0001","SEE FOLDER INFORMATION","2009-03-15T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"549","35348291","ROZA 14 W LLC","E438226","OTHER0001","SEE FOLDER INFORMATION","2015-03-28T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"550","33291329","ROZA 14 W LLC","E405321","OTHER0001","SEE FOLDER INFORMATION","2014-07-22T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"551","35253285","ROZA 14W LLC","E430459","OTHER0001","SEE FOLDER INFORMATION","2015-05-22T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"552","34204420","ROZA 14W LLC","E438770","OTHER0001","SEE FOLDER INFORMATION","2015-04-10T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"553","37335312","ROZA 14W LLC","E548588","OTHER0001","SEE FOLDER INFORMATION","2018-06-01T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"554","37199320","ROZA 14W LLC","E524661","OTHER0001","SEE FOLDER INFORMATION","2017-08-14T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"555","89003974","ROZA 14W LLC.","E526612","EAP-2","FAILURE TO AMEND EAP PLAN","2018-01-03T00:00:00.000","OPEN","14 WALL ST","1001025","101","1","1000460009","40.707628","-74.010764","10005","MN","14","WALL ST","7","Battery Park City-Lower Manhattan"
"556","35328384","HINES INTEREST LP","E464936","OTHER0001","SEE FOLDER INFORMATION","2016-09-21T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"557","32305054","HINES INTEREST L.P","E377188","OTHER0001","SEE FOLDER INFORMATION","2012-11-30T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"558","32305054","HINES INTEREST L.P","E384331","OTHER0001","SEE FOLDER INFORMATION","2013-05-31T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"559","38080990","HINES INTERESTS LP","E505445","OTHER0001","SEE FOLDER INFORMATION","2018-01-29T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"560","33032970","HINES INTERSTS LP","E376830","OTHER0001","SEE FOLDER INFORMATION","2012-12-27T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"561","89044192","140 8 W LLC","E 400445","HRU-13","RESTORE FIRE ALARM SYSTEM","2014-07-11T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"562","89044192","140 8 W LLC","E 400445","HRU-40","MAINTAIN ELEVATOR KEY SWITCH","2014-07-11T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"563","38238028","JONES LANG LASALLE","E523292","OTHER0001","SEE FOLDER INFORMATION","2018-05-23T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"564","32226706","HINES","E306726","OTHER0001","SEE FOLDER INFORMATION","2012-05-12T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"565","37009834","HINES INTEREST","E495387","OTHER0001","SEE FOLDER INFORMATION","2016-12-28T00:00:00.000","OPEN","140 BROADWAY","1001027","101","1","1000480001","40.708605","-74.010019","10005","MN","140","BROADWAY","7","Battery Park City-Lower Manhattan"
"566","38106670","WING KING GROUP LLC","E521694","PA 32","HAVE I.F.A. RESTORED TO WORKING ORDER","2018-03-29T00:00:00.000","OPEN","75 BROADWAY","1001028","101","1","1000490001","40.708054","-74.012212","10006","MN","75","BROADWAY","13","Battery Park City-Lower Manhattan"
"567","99018020","HAMILTONIAN CORP","E359945","RH-3","LEGALIZE - SYSTEM ALTERED","2012-08-09T00:00:00.000","OPEN","111 BROADWAY","1001029","101","1","1000490002","40.708712","-74.011642","10006","MN","111","BROADWAY","13","Battery Park City-Lower Manhattan"
"568","99018020","HAMILTONIAN CORP","E359945","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2012-08-09T00:00:00.000","OPEN","111 BROADWAY","1001029","101","1","1000490002","40.708712","-74.011642","10006","MN","111","BROADWAY","13","Battery Park City-Lower Manhattan"
"569","38072708","TRINITY CENTRE LLC","E523669","OTHER0001","SEE FOLDER INFORMATION","2018-05-22T00:00:00.000","OPEN","111 BROADWAY","1001029","101","1","1000490002","40.708712","-74.011642","10006","MN","111","BROADWAY","13","Battery Park City-Lower Manhattan"
"570","89044143","CAPITAL PROPERTIES NY LL","E541501","EAP-4","PROVIDE EAPD HOLDING A COF","2018-08-10T00:00:00.000","OPEN","111 BROADWAY","1001029","101","1","1000490002","40.708712","-74.011642","10006","MN","111","BROADWAY","13","Battery Park City-Lower Manhattan"
"571","35244011","DUBLIN 6@115BROADWAY INC","E445173","SPPA 4","NO PA PERMIT","2015-09-03T00:00:00.000","OPEN","115 BROADWAY","1001030","101","1","1000500001","40.708939","-74.011472","10006","MN","115","BROADWAY","13","Battery Park City-Lower Manhattan"
"572","37335940","HSBC BANK","E507046","OTHER0001","SEE FOLDER INFORMATION","2017-10-25T00:00:00.000","OPEN","117 BROADWAY","1001030","101","1","1000500001","40.708939","-74.011472","10006","MN","117","BROADWAY","13","Battery Park City-Lower Manhattan"
"573","38249033","CAPITAL PROPERTIES","E550951","OTHER0001","SEE FOLDER INFORMATION","2018-10-30T00:00:00.000","OPEN","115 BROADWAY","1001030","101","1","1000500001","40.708939","-74.011472","10006","MN","115","BROADWAY","13","Battery Park City-Lower Manhattan"
