DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
2053182-DCA,Business,02/28/2023,Active,05/18/2017,Home Improvement Contractor,MAESTRO DESIGN/BUILD CORP,,7866,80TH ST,,GLENDALE,NY,11385,347-203-3486,Queens,4,405,30,4093543,4038300073,,,,-73.86836428214735,40.7037390624662,"(40.7037390624662, -73.86836428214735)"
2023218-DCA,Business,02/28/2023,Active,05/21/2015,Home Improvement Contractor,WELLBUILT INTERIOR LLC,,71,OCEAN PKWY,,BROOKLYN,NY,11218,7189724737,Brooklyn,3,307,39,3124031,3053200001,,,,-73.97492174580508,40.64936900221548,"(40.64936900221548, -73.97492174580508)"
2106014-DCA,Business,02/28/2023,Active,05/13/2022,Home Improvement Contractor,Advance Team Consultant & Management Inc.,,253,36TH ST,,BROOKLYN,NY,11232,7185229838,Brooklyn,3,307,38,3345565,3006910001,,,,-74.007042348664,40.65589861259911,"(40.65589861259911, -74.007042348664)"
2033164-DCA,Business,02/28/2023,Active,02/10/2016,Home Improvement Contractor,"DEWEES-MELLOR, INC.",,401,CLERMONT AVE,,BROOKLYN,NY,11238,7182305960,Brooklyn,3,302,35,3055923,3019590021,,,,-73.96930138048765,40.68542029167846,"(40.68542029167846, -73.96930138048765)"
2106122-DCA,Business,02/28/2023,Active,05/18/2022,Home Improvement Contractor,ENERGY STAR SPRAY FOAM INC,,20408,JAMAICA AVE,,HOLLIS,NY,11423,7184813766,Queens,4,412,27,4463873,4108340012,,,,-73.75591249967262,40.713491610391095,"(40.713491610391095, -73.75591249967262)"
2079109-DCA,Business,02/28/2023,Active,10/16/2018,Home Improvement Contractor,"5 BORO CONSTRUCTION SERVICES, INC",,2357,83RD STREET,,EAST ELMHURST,NY,11370,7185458000,Queens,4,,,,,,,,,,
2051786-DCA,Business,02/28/2023,Active,04/24/2017,Home Improvement Contractor,MARK'S CONSTRUCTION & ROOFING CORP,,3283,VICTORY BLVD,,STATEN ISLAND,NY,10314,7184776191,Staten Island,5,502,50,5036712,5021970086,,,,-74.1689329568103,40.60583873837825,"(40.60583873837825, -74.1689329568103)"
2004618-DCA,Business,02/28/2023,Active,03/11/2014,Home Improvement Contractor,PERSONAL TOUCH CONTRACTING CORP.,,2353,E 73RD ST,,BROOKLYN,NY,11234,9177092610,Brooklyn,3,318,46,3238217,3084510018,,,,-73.90142905320846,40.61664728370518,"(40.61664728370518, -73.90142905320846)"
2098262-DCA,Business,02/28/2023,Active,04/02/2021,Home Improvement Contractor,Benedetti & Sons Builders LLC,,10253,JAMAICA AVE,,RICHMOND HILL,NY,11418,7188500272,Queens,4,409,32,4191668,4091870034,,,,-73.84336495982106,40.695196223179614,"(40.695196223179614, -73.84336495982106)"
1329697-DCA,Business,02/28/2023,Active,08/19/2009,Home Improvement Contractor,"HUANG, YIMIN",,2216,CROPSEY AVE,,BROOKLYN,NY,11214,9178732418,Brooklyn,3,311,43,3319803,3064710007,,,,-73.99827517531867,40.59695994259325,"(40.59695994259325, -73.99827517531867)"
2088069-DCA,Business,02/28/2023,Active,07/09/2019,Home Improvement Contractor,HUGGINGS HARDWOOD FLOORING SPECIALIST LLC,,406B,W BROAD ST,,WESTFIELD,NJ,07090,9084992613,Outside NYC,,,,,,,,,,,
2106054-DCA,Business,02/28/2023,Active,05/17/2022,Home Improvement Contractor,CS ELECTRICAL CONTRACTOR CORP.,,495,FLATBUSH AVE,,BROOKLYN,NY,11225,2126602949,Brooklyn,3,309,40,3029735,3011970006,,,,-73.96175363125097,40.662183505873266,"(40.662183505873266, -73.96175363125097)"
2106052-DCA,Business,02/28/2023,Active,05/16/2022,Home Improvement Contractor,148 HUA HONG INC,,2005,W 8TH ST,,BROOKLYN,NY,11223,347-986-3947,Brooklyn,3,311,47,3191059,3070980001,,,,-73.97976266493957,40.598121968018965,"(40.598121968018965, -73.97976266493957)"
2093918-DCA,Business,02/28/2023,Active,01/27/2020,Home Improvement Contractor,Q P CONSTRUCTION LLC,,2411,CHURCH AVE,,BROOKLYN,NY,11226,3476008455,Brooklyn,3,317,40,3116935,3050900091,,,,-73.95541404190381,40.65055432997903,"(40.65055432997903, -73.95541404190381)"
1431743-DCA,Business,02/28/2023,Active,05/29/2012,Home Improvement Contractor,AJC INTERIOR RENOVATION INC.,,362,MEADOW RD,,KINGS PARK,NY,11754,3479249241,Outside NYC,,405,30,4057713,4024840064,,,,,,
2102107-DCA,Business,02/28/2023,Active,10/13/2021,Home Improvement Contractor,"DWOMOH, ROBERT",ROB HOME IMPROVEMENT,118,DONLEY AVE,,STATEN ISLAND,NY,10305,6462508621,Staten Island,5,501,49,5106190,5030300053,,,,-74.07554397294886,40.60735986742413,"(40.60735986742413, -74.07554397294886)"
2106068-DCA,Business,02/28/2023,Active,05/17/2022,Home Improvement Contractor,Stylo & Rusty Construction Corp.,,2537,VALENTINE AVE,,BRONX,NY,10458,3472780347,Bronx,2,207,15,2013612,2031540035,,,,-73.89536627749862,40.86295866964721,"(40.86295866964721, -73.89536627749862)"
1232883-DCA,Business,02/28/2023,Active,07/12/2006,Home Improvement Contractor,"LOPEZ, JOSE",LOPEZ HOME REPAIR,618,W 177TH ST,,NEW YORK,NY,10033,9173863426,Manhattan,1,112,10,1063542,1021440017,,,,-73.93624161482148,40.8469786475534,"(40.8469786475534, -73.93624161482148)"
1330568-DCA,Business,02/28/2023,Active,08/27/2009,Home Improvement Contractor,MOON STAR CONSTRUCTION INC.,,101,CAROLINE ST,,STATEN ISLAND,NY,10310,718-556-0890,Staten Island,5,501,49,5005776,5002160004,,,,-74.11906095546925,40.631965791489854,"(40.631965791489854, -74.11906095546925)"
1103253-DCA,Business,02/28/2023,Active,03/05/2002,Home Improvement Contractor,EMPIRE STATE DEVELOPMENT LLC,,9714,3RD AVE,,BROOKLYN,NY,11209,7187451044,Brooklyn,3,310,43,3155816,3061250001,,,,-74.03428640777373,40.615592004750766,"(40.615592004750766, -74.03428640777373)"
2106081-DCA,Business,02/28/2023,Active,05/17/2022,Home Improvement Contractor,GO GREEN HVAC INCORPORATED,,419,BEACH 29TH ST,,FAR ROCKAWAY,NY,11691,5162321439,Queens,4,414,31,4454101,4157940014,,,,-73.7624855532592,40.59788104960302,"(40.59788104960302, -73.7624855532592)"
2106131-DCA,Business,02/28/2023,Active,05/18/2022,Home Improvement Contractor,"SMITH, FLORENCE FRANCELLA",,168,PATCHEN AVE,,BROOKLYN,NY,11221,7189195689,Brooklyn,3,303,36,3045891,3016570047,,,,-73.92661372028456,40.68560409889544,"(40.68560409889544, -73.92661372028456)"
2106092-DCA,Business,02/28/2023,Active,05/18/2022,Home Improvement Contractor,FGC Design Worx LLC,,5617,30TH AVE,56-17 30th Ave GF,WOODSIDE,NY,11377,3476914170,Queens,4,401,22,4022583,4010230031,,,,-73.90574031885832,40.75968093301261,"(40.75968093301261, -73.90574031885832)"
1137026-DCA,Business,02/28/2023,Active,01/29/2013,Home Improvement Contractor,"WETZEL, JEFFREY",WETZEL CONTRACTING,53,RICE AVE,,STATEN ISLAND,NY,10314,7184908155,Staten Island,5,501,49,5008897,5003260015,,,,-74.11643183408881,40.618030425987385,"(40.618030425987385, -74.11643183408881)"
2087217-DCA,Business,02/28/2023,Active,06/14/2019,Home Improvement Contractor,Laura Nesson,,,42 STREET,34 AVENUE,Long Island City,NY,11101,9173480113,Queens,4,401,26,,,,,,-73.91927035780031,40.75592816257288,"(40.75592816257288, -73.91927035780031)"
2102102-DCA,Business,02/28/2023,Active,10/13/2021,Home Improvement Contractor,Coburn Construction Management Corp,,702,PUTNAM AVE,,BROOKLYN,NY,11221,7184905150,Brooklyn,3,303,36,3045410,3016500025,,,,-73.9338247845145,40.685891183264914,"(40.685891183264914, -73.9338247845145)"
1261662-DCA,Business,02/28/2023,Active,07/17/2007,Home Improvement Contractor,"AQUA POOLS, LLC",TOM'S POOL SERVICE,107,LEE AVE,,STATEN ISLAND,NY,10307,7189676775,Staten Island,5,503,51,5088783,5080230041,,,,-74.2458764723869,40.513951601522066,"(40.513951601522066, -74.2458764723869)"
0981691-DCA,Business,02/28/2023,Active,03/12/2012,Home Improvement Contractor,"SHIUSAWAK, ANDRAMATIE D",MSS HOME IMPROVEMENT,8917,118TH ST,,RICHMOND HILL,NY,11418,7182935819,Queens,4,409,29,4196509,4093450046,,,,-73.83034597623896,40.69685207952499,"(40.69685207952499, -73.83034597623896)"
1433722-DCA,Business,02/28/2023,Active,06/13/2012,Home Improvement Contractor,TOWN CONSTRUCTION INC.,,69,WOODBINE DR,,MAHOPAC,NY,10541,9179025056,Outside NYC,,,,,,,,,,,
2001744-DCA,Business,02/28/2023,Active,12/18/2013,Home Improvement Contractor,"FRASER, JEREMIAH",HUBURN'S CONSTRUCTION CO,870,LINDEN BLVD,,BROOKLYN,NY,11203,7182872952,Brooklyn,3,317,41,3102316,3046810001,,,,-73.92564286524225,40.654101664048454,"(40.654101664048454, -73.92564286524225)"
2057336-DCA,Business,02/28/2023,Active,08/22/2017,Home Improvement Contractor,"ZAYAAN CONSTRUCTION, CORPORATION",,160,72ND ST,,BROOKLYN,NY,11209,3474130087,Brooklyn,3,310,43,3337149,3059060018,,,,-74.03053822016224,40.63435919465065,"(40.63435919465065, -74.03053822016224)"
0975794-DCA,Business,02/28/2023,Active,11/28/1997,Home Improvement Contractor,"VIKRAM CONSTRUCTION, INC.",,8152,LITTLE NECK PKWY,,GLEN OAKS,NY,11004,7183436992,Queens,4,413,23,4174813,4085750036,,,,-73.71616781620958,40.740732908060316,"(40.740732908060316, -73.71616781620958)"
2063062-DCA,Business,02/28/2023,Active,12/12/2017,Home Improvement Contractor,CLASSIC KITCHEN AND GRANITE INC.,,7415,11TH AVE,,BROOKLYN,NY,11228,718-483-1897,Brooklyn,3,310,43,3159296,3062090004,,,,-74.01135449212913,40.62340823530347,"(40.62340823530347, -74.01135449212913)"
2024794-DCA,Business,02/28/2023,Active,06/24/2015,Home Improvement Contractor,EMRYS BUILDING CONSULTANTS INC.,,433,CASTLETON AVE,,STATEN ISLAND,NY,10301,718-619-3489,Staten Island,5,501,49,5002993,5001250048,,,,-74.0972743396086,40.63401468708656,"(40.63401468708656, -74.0972743396086)"
2083592-DCA,Business,02/28/2023,Active,03/22/2019,Home Improvement Contractor,"MY BUILDER NY, INC",,16,WAGON WHEEL RD,,POUGHKEEPSIE,NY,12601,917-676-8779,Outside NYC,,,,,,,,,,,
2098271-DCA,Business,02/28/2023,Active,04/05/2021,Home Improvement Contractor,"JOHNSON, JOHN",BRIGHT FLOORING & CARPENTRY,14325,110TH AVE,,JAMAICA,NY,11435,7187918867,Queens,4,412,28,4257983,4119360046,,,,-73.80128074945638,40.68668008539773,"(40.68668008539773, -73.80128074945638)"
2091053-DCA,Business,02/28/2023,Active,10/01/2019,Home Improvement Contractor,PRO-SERVE CONSTRUCTION CORP.,,817,MARCY AVE,,STATEN ISLAND,NY,10309,917-662-0647,Staten Island,5,503,51,5083573,5068380004,,,,-74.19965134951086,40.53675197805616,"(40.53675197805616, -74.19965134951086)"
2063483-DCA,Business,02/28/2023,Active,12/18/2017,Home Improvement Contractor,"SOSA, NIXON",NIXON SOSA MAINTENANCE,2240,E TREMONT AVE,,BRONX,NY,10462,718 824-1053,Bronx,2,209,18,2096757,2039447501,,,,-73.8557587965416,40.84218792938632,"(40.84218792938632, -73.8557587965416)"
0957011-DCA,Business,02/28/2023,Active,02/27/2003,Home Improvement Contractor,GRECIAN POOLS INTERNATIONAL CORP.,,3956,RICHMOND AVE,,STATEN ISLAND,NY,10312,7189666300,Staten Island,5,503,51,5068723,5053230006,,,,-74.16280568611317,40.54178649019911,"(40.54178649019911, -74.16280568611317)"
2094794-DCA,Business,02/28/2023,Active,02/25/2020,Home Improvement Contractor,ARM AND HAMMER INC,,12702,135TH AVE,,SOUTH OZONE PARK,NY,11420,5163994000,Queens,4,410,28,4257342,4118610031,,,,-73.81248658032742,40.669017016906814,"(40.669017016906814, -73.81248658032742)"
1470382-DCA,Business,02/28/2023,Active,07/30/2013,Home Improvement Contractor,EB GENERAL CONTRACTOR INC.,,537,W 133RD ST,,NEW YORK,NY,10027,3476800907,Manhattan,1,109,07,1059733,1019870015,,,,-73.95479948241062,40.81828046271997,"(40.81828046271997, -73.95479948241062)"
2094008-DCA,Business,02/28/2023,Active,01/29/2020,Home Improvement Contractor,"CW AND SON, INC.",,180,JEFFERSON AVE,,STATEN ISLAND,NY,10306,646 512-3545,Staten Island,5,502,50,5051156,5035600044,,,,-74.10002870300005,40.582305840836355,"(40.582305840836355, -74.10002870300005)"
2067539-DCA,Business,02/28/2023,Active,03/09/2018,Home Improvement Contractor,"INDUSTRY CITY PAINTERS, INC",Colors X Christian,71,WADSWORTH AVE,,STATEN ISLAND,NY,10305,7185785060,Staten Island,5,501,50,5045357,5030730129,,,,-74.06294089388466,40.6056519623443,"(40.6056519623443, -74.06294089388466)"
2067224-DCA,Business,02/28/2023,Active,03/03/2018,Home Improvement Contractor,ANMOL K CONSTRUCTION CORP,,9538,115TH ST,,SOUTH RICHMOND HILL,NY,11419,929-365-8197,Queens,4,409,28,4198198,4094160025,,,,-73.8303499152468,40.691052378737204,"(40.691052378737204, -73.8303499152468)"
1460267-DCA,Business,02/28/2023,Active,03/20/2013,Home Improvement Contractor,JON MAR CONTRACTING CORP.,,7909,FURMANVILLE AVE,,MIDDLE VILLAGE,NY,11379,9172991548,Queens,4,405,30,4069823,4030050046,,,,-73.87353137555293,40.717704732325394,"(40.717704732325394, -73.87353137555293)"
2106284-DCA,Business,02/28/2023,Active,05/24/2022,Home Improvement Contractor,PLLUMAI CONTRACTING INC.,,196,MURRAY AVE,,YONKERS,NY,10704,646-730-4015,Bronx,2,,,,,,,,,,
2102116-DCA,Business,02/28/2023,Active,10/14/2021,Home Improvement Contractor,VENO INC,,21,GINESI DR,,FREEHOLD,NJ,07728,9178152105,Outside NYC,,311,47,3176874,3066510050,,,,-73.97848979058209,40.603520752982526,"(40.603520752982526, -73.97848979058209)"
2013619-DCA,Business,02/28/2023,Active,09/18/2014,Home Improvement Contractor,FIOCCHI GROUP LLC,,15,W 28TH ST,,NEW YORK,NY,10001,,Manhattan,1,105,04,1015728,1008300030,,,,-73.98838296343956,40.7451497940189,"(40.7451497940189, -73.98838296343956)"
2020139-DCA,Business,02/28/2023,Active,03/30/2015,Home Improvement Contractor,"DUMO, KATHERINE",,15818,RIVERSIDE DR W,,NEW YORK,NY,10032,3479310972,Manhattan,1,112,07,1063300,1021350060,,,,-73.94845559942445,40.83654662540642,"(40.83654662540642, -73.94845559942445)"
2060339-DCA,Business,02/28/2023,Active,11/03/2017,Home Improvement Contractor,LEENA RS GENERAL CONSTRUCTION CORP.,,10935,196TH ST,,SAINT ALBANS,NY,11412,6462584695,Queens,4,412,27,4234007,4109330055,,,,-73.76125338688492,40.70581744603858,"(40.70581744603858, -73.76125338688492)"
1122600-DCA,Business,02/28/2023,Active,01/21/2003,Home Improvement Contractor,"KANE, JAMES M",KANE CONTRACTING,3964,45TH ST,,SUNNYSIDE,NY,11104,917686156,Queens,4,402,26,4001722,4001550091,,,,-73.91849926060554,40.7489394914328,"(40.7489394914328, -73.91849926060554)"
2080609-DCA,Business,02/28/2023,Active,12/11/2018,Home Improvement Contractor,"KWAN, VINCENT",VIN'S HOME IMPROVEMENT,8633,62ND AVE,,REGO PARK,NY,11374,7812289928,Queens,4,406,29,4072936,4031050021,,,,-73.86994826149738,40.727436408446025,"(40.727436408446025, -73.86994826149738)"
1277772-DCA,Business,02/28/2023,Active,02/20/2008,Home Improvement Contractor,"A. TOBIN INTERIORS, INC.",,19,WOOD ST,,KATONAH,NY,10536,3477315115,Outside NYC,,,,,,,,,,,
1416630-DCA,Business,02/28/2023,Active,01/03/2012,Home Improvement Contractor,SOLLY'S BUILDING CENTER INC.,,325,E 3RD ST,,MOUNT VERNON,NY,10553,9146451085,Outside NYC,,,,,,,,,,,
2023176-DCA,Business,02/28/2023,Active,05/21/2015,Home Improvement Contractor,PROMPT RESTORATIONS INC.,,191,WILLOW AVE,,BRONX,NY,10454,718-786-1776,Bronx,2,201,17,2003778,2025650060,,,,-73.91215517517894,40.8031351773997,"(40.8031351773997, -73.91215517517894)"
1427637-DCA,Business,02/28/2023,Active,05/02/2012,Home Improvement Contractor,INTEGRATED PROJECT DELIVERY PARTNERS INC.,,116,CHAMBERS ST,,NEW YORK,NY,10007,212-732-0650,Manhattan,1,101,01,1001485,1001360024,,,,-74.00846626784707,40.7151581274159,"(40.7151581274159, -74.00846626784707)"
2092306-DCA,Business,02/28/2023,Active,11/18/2019,Home Improvement Contractor,"LALL CONSULTING, INC.",,10113,101ST AVE,,OZONE PARK,NY,11416,516-668-8323,Queens,4,409,28,4197659,4094030027,,,,-73.84141885127126,40.68557861416887,"(40.68557861416887, -73.84141885127126)"
2000118-DCA,Business,02/28/2023,Active,10/24/2013,Home Improvement Contractor,clyde bayne,b and b action general contracting,15,ELDERT ST,,BROOKLYN,NY,11207,7182078474,Brooklyn,3,304,37,3078749,3034080059,,,,-73.91408386967271,40.68570521683104,"(40.68570521683104, -73.91408386967271)"
2087035-DCA,Business,02/28/2023,Active,06/11/2019,Home Improvement Contractor,PRONOS CONSTRUCTION CORP,,3233,35TH ST,,ASTORIA,NY,11106,646-280-9565,Queens,4,401,22,4009688,4006460024,,,,-73.92250323188948,40.76008043814614,"(40.76008043814614, -73.92250323188948)"
2039789-DCA,Business,02/28/2023,Active,07/05/2016,Home Improvement Contractor,KEVON'S HOME IMPROVEMENT INC,,757,WHITEHALL PL,,BRONX,NY,10466,3475899431,Bronx,2,212,11,2069844,2050450029,,,,-73.85364934908804,40.895844130404896,"(40.895844130404896, -73.85364934908804)"
2014624-DCA,Business,02/28/2023,Active,10/16/2014,Home Improvement Contractor,RAPA'S CONSTRUCTION CORP,,1441,DORIS ST,,BRONX,NY,10462,3478899171,Bronx,2,210,18,2041419,2039640024,,,,-73.84933339723777,40.835545742974816,"(40.835545742974816, -73.84933339723777)"
2084892-DCA,Business,02/28/2023,Active,04/19/2019,Home Improvement Contractor,J.L.A. CONSTRUCTION CORP,,209,E 16TH ST,,BROOKLYN,NY,11226,917-586-4869,Brooklyn,3,314,40,3117577,3051200054,,,,-73.96423892180819,40.645279193333415,"(40.645279193333415, -73.96423892180819)"
1387666-DCA,Business,02/28/2023,Active,04/12/2011,Home Improvement Contractor,VINYLINE WINDOWS & DOORS INC.,,636,SAW MILL RIVER RD,,YONKERS,NY,10710,9144763500,Outside NYC,,,,,,,,,,,
2078859-DCA,Business,02/28/2023,Active,10/05/2018,Home Improvement Contractor,MLM CONSTRUCTION INC,,99,LINCOLN AVE,,FAIR LAWN,NJ,07410,201-970-6177,Outside NYC,,,,,,,,,,,
1309893-DCA,Business,02/28/2023,Active,02/24/2009,Home Improvement Contractor,OLEKSANDR MUZYKA,,2015,SHORE PKWY,,BROOKLYN,NY,11214,7189022472,Brooklyn,3,313,43,3321110,3069370048,,,,-73.99070753424377,40.58673794630647,"(40.58673794630647, -73.99070753424377)"
1371188-DCA,Business,02/28/2023,Active,09/16/2010,Home Improvement Contractor,KUCANA CONSTRUCTION LLC,,3330,COUNTRY CLUB RD,,BRONX,NY,10465,9179390924,Bronx,2,210,13,2075476,2054090678,,,,-73.81734657628392,40.84118382733848,"(40.84118382733848, -73.81734657628392)"
2035845-DCA,Business,02/28/2023,Active,04/12/2016,Home Improvement Contractor,TRI-STATE WINDOW FACTORY CORP.,,360,MARCUS BLVD,,DEER PARK,NY,11729,6316678600,Outside NYC,,,,,,,,,,,
2103306-DCA,Business,02/28/2023,Active,01/04/2022,Home Improvement Contractor,Eagle Seal Contracting Inc,Eagle Seal Insulation Systems,183,PARK AVE,,HARRISON,NY,10528,9175878287,Outside NYC,,,,,,,,,,,
2088880-DCA,Business,02/28/2023,Active,07/30/2019,Home Improvement Contractor,ETGC SERVICES INC,,448,3RD AVE,,BROOKLYN,NY,11215,917-468-9468,Brooklyn,3,306,39,3022020,3010020031,,,,-73.99065601241098,40.67191697598374,"(40.67191697598374, -73.99065601241098)"
1299742-DCA,Business,02/28/2023,Active,09/18/2008,Home Improvement Contractor,JUVENTUS CONSTRUCTION INC.,,7101,14TH AVE,,BROOKLYN,NY,11228,7186212232,Brooklyn,3,311,43,3157711,3061790009,,,,-74.00293578687543,40.62116626414129,"(40.62116626414129, -74.00293578687543)"
2092213-DCA,Business,02/28/2023,Active,11/14/2019,Home Improvement Contractor,X-TRA CONTRACTING LLC,,824,E 57TH ST,,BROOKLYN,NY,11234,3477035011,Brooklyn,3,318,46,3214821,3077600059,,,,-73.92155601305393,40.632601785209005,"(40.632601785209005, -73.92155601305393)"
1325302-DCA,Business,02/28/2023,Active,07/09/2009,Home Improvement Contractor,"KHAN, MARILYN",,200,CURTIS RD,,WOODMERE,NY,11598,5167913467,Outside NYC,,,,,,,,,,,
2053832-DCA,Business,02/28/2023,Active,06/02/2017,Home Improvement Contractor,CONFIABLE 4U CONSTRUCTION CORP.,,306,UNION AVE,,BROOKLYN,NY,11211,347-777-6787,Brooklyn,3,301,34,3069651,3027910001,,,,-73.95087666335603,40.70958706974583,"(40.70958706974583, -73.95087666335603)"
2106311-DCA,Business,02/28/2023,Active,05/25/2022,Home Improvement Contractor,A D GEN CONSTRUCTION CORP,,48,HOMELAND DR,,HUNTINGTON,NY,11743,9173615033,Outside NYC,,,,,,,,,,,
2066319-DCA,Business,02/28/2023,Active,02/20/2018,Home Improvement Contractor,RAJ ONE CONSTRUCTION INC,RAJ ONE,784,DEER PARK RD,,DIX HILLS,NY,11746,6312741050,Outside NYC,,,,,,,,,,,
2106233-DCA,Business,02/28/2023,Active,05/23/2022,Home Improvement Contractor,"TORRES, LUIS",,175,RIVINGTON ST,,NEW YORK,NY,10002,347-839-1508,Manhattan,1,103,01,1004204,1003480053,,,,-73.98453114613707,40.71890948673392,"(40.71890948673392, -73.98453114613707)"
2102216-DCA,Business,02/28/2023,Active,10/20/2021,Home Improvement Contractor,Renovance Construction Inc.,,7,SALEM CT,,SYOSSET,NY,11791,7187533130,Outside NYC,,,,,,,,,,,
2092939-DCA,Business,02/28/2023,Active,12/13/2019,Home Improvement Contractor,PLANT SPECIALISTS LLC,,4225,VERNON BLVD,,LONG ISLAND CITY,NY,11101,7183929404,Queens,4,402,26,4005310,4004620001,,,,-73.94969266191669,40.753812797840126,"(40.753812797840126, -73.94969266191669)"
2106183-DCA,Business,02/28/2023,Active,05/20/2022,Home Improvement Contractor,"Halsted S. Welles Associates, Inc.",,630,FLUSHING AVE,,BROOKLYN,NY,11206,3479873808,Brooklyn,3,303,36,3329628,3017200001,,,,-73.94844940068975,40.69996286187894,"(40.69996286187894, -73.94844940068975)"
2098279-DCA,Business,02/28/2023,Active,04/06/2021,Home Improvement Contractor,M.R.B.K. INC.,,2633,CORNWELL PL,,OCEANSIDE,NY,11572,,Outside NYC,,,,,,,,,,,
2106253-DCA,Business,02/28/2023,Active,05/23/2022,Home Improvement Contractor,Home Improvement Jimenez Corp,,7023,67TH ST,,GLENDALE,NY,11385,3478591824,Queens,4,405,30,4088770,4036520046,,,,-73.88757263140111,40.70416016292362,"(40.70416016292362, -73.88757263140111)"
2102177-DCA,Business,02/28/2023,Active,10/19/2021,Home Improvement Contractor,Arc Painting & Home Improvement Corp.,,16,DUDLEY PL,,YONKERS,NY,10703,3472176318,Outside NYC,,,,,,,,,,,
2106200-DCA,Business,02/28/2023,Active,05/20/2022,Home Improvement Contractor,JBS REALTY LLC,JBS REALTY,207,E 57TH ST,,NEW YORK,NY,10022,2125684545,Manhattan,1,106,04,1087269,1013317503,,,,-73.96701092398435,40.76004139658199,"(40.76004139658199, -73.96701092398435)"
1342716-DCA,Business,02/28/2023,Active,01/13/2010,Home Improvement Contractor,"GILLESPIE CONTRACTING, LLC",,812,HOUSATONIC AVENUE EXT,,STRATFORD,CT,06615,2033950254,Outside NYC,,,,,,,,,,,
2001586-DCA,Business,02/28/2023,Active,12/13/2013,Home Improvement Contractor,L&Z CONSULTING CORP,,386,TROUTMAN ST,,BROOKLYN,NY,11237,3473649899,Brooklyn,3,304,34,3414352,3031880029,,,,-73.92337035932493,40.70604776775651,"(40.70604776775651, -73.92337035932493)"
2106307-DCA,Business,02/28/2023,Active,05/25/2022,Home Improvement Contractor,JBuild LLC,,105,VAN KEUREN AVE,,JERSEY CITY,NJ,07306,9175784954,Outside NYC,,,,,,,,,,,
2106265-DCA,Business,02/28/2023,Active,05/24/2022,Home Improvement Contractor,THE BLACK STONE ARTISANS INC,,2666,E 18TH ST,,BROOKLYN,NY,11235,3473225577,Brooklyn,3,315,48,3204980,3074620033,,,,-73.95121902196463,40.586780118326594,"(40.586780118326594, -73.95121902196463)"
2066758-DCA,Business,02/28/2023,Active,02/23/2018,Home Improvement Contractor,"ABDIN, BIBI F",F A CONSTRUCTION,8637,121ST ST,,RICHMOND HILL,NY,11418,3472510809,Queens,4,409,29,4193746,4092750067,,,,-73.82946923736831,40.70124241878771,"(40.70124241878771, -73.82946923736831)"
2106320-DCA,Business,02/28/2023,Active,05/25/2022,Home Improvement Contractor,TSARKOV LLC.,TSARKOV BUILDERS,104,RIDGEDALE AVE,,MORRISTOWN,NJ,07960,2123630404,Outside NYC,,,,,,,,,,,
2106255-DCA,Business,02/28/2023,Active,05/23/2022,Home Improvement Contractor,Z-Group 18 New York Inc,,140,RIVERSIDE BLVD,,NEW YORK,NY,10069,3474699438,Manhattan,1,107,06,1086066,1011710133,,,,-73.98891534495534,40.777268831401315,"(40.777268831401315, -73.98891534495534)"
2106285-DCA,Business,02/28/2023,Active,05/24/2022,Home Improvement Contractor,LAYTON MECHANICAL SERVICES  LLC,,1,HEWITT SQ,,EAST NORTHPORT,NY,11731,6319431489,Outside NYC,,,,,,,,,,,
2106357-DCA,Business,02/28/2023,Active,05/26/2022,Home Improvement Contractor,YIDA RENOVATION INC.,,7623,170TH ST,,FRESH MEADOWS,NY,11366,9174855255,Queens,4,408,24,4151646,4070000031,,,,-73.79902423207058,40.72593462989302,"(40.72593462989302, -73.79902423207058)"
2098277-DCA,Business,02/28/2023,Active,04/06/2021,Home Improvement Contractor,C & A CLARE RENOVATIONS AND REPAIR LLC,,133,BADEN PLACE,MAPLETON AVENUE,STATEN ISLAND,NY,10306,7187378275,Staten Island,5,502,50,,,,,,-74.09040420429541,40.57326694108699,"(40.57326694108699, -74.09040420429541)"
2106279-DCA,Business,02/28/2023,Active,05/24/2022,Home Improvement Contractor,GLOBAL ONE CONTRACTOR INC,,2998,PERRY AVE,,BRONX,NY,10458,3478333622,Bronx,2,207,11,2016450,2032810008,,,,-73.88294122237079,40.87077461290302,"(40.87077461290302, -73.88294122237079)"
1469529-DCA,Business,02/28/2023,Active,07/17/2013,Home Improvement Contractor,VINCENT VALOROSO & SONS COMPANY LLC,,10,ORCHARD ST,,MASSAPEQUA,NY,11758,7185314685,Outside NYC,,,,,,,,,,,
2106263-DCA,Business,02/28/2023,Active,05/24/2022,Home Improvement Contractor,BINI & COMPANY LLC,,21,AGAWAM S,,YONKERS,NY,10704,570-880-2596,Outside NYC,,,,,,,,,,,
2106212-DCA,Business,02/28/2023,Active,05/23/2022,Home Improvement Contractor,DJM GENERAL CONTRACTING SERVICES INC,,22433,KINGSBURY AVE,,OAKLAND GARDENS,NY,11364,347-236-5521,Queens,4,411,23,4453228,4078400002,,,,-73.7458078124923,40.73738216657923,"(40.73738216657923, -73.7458078124923)"
