"providertype","dfta_id","programname","sponsorname","programaddress","programcity","programstate","programzipcode","borough","programphone","dfta_funded","monhouropen","monhourclose","tuehouropen","tuehourclose","wedhouropen","wedhourclose","thuhouropen","thuhourclose","frihouropen","frihourclose","sathouropen","sathourclose","sunhouropen","sunhourclose","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","geocoded_column"
"SENIOR CENTER CONTRACTS","27G01","Red Hook Neighborhood Senior Center","THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.","120 WEST 9TH STREET","BROOKLYN","NY","11231","BROOKLYN","718-269 0519","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.675925","-74.001961","306","38","85","3339412","3005380001","Carroll Gardens-Columbia Street-Red Hook","
,  
(40.675925, -74.001961)"
"SENIOR CENTER CONTRACTS","27H01","RAICES Times Plaza Neighborhood Senior Center","THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.","460 ATLANTIC AVENUE","BROOKLYN","NY","11217","BROOKLYN","718-694-0895","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.686296","-73.983223","302","33","41","3000937","3001840025","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","
,  
(40.686296, -73.983223)"
"SENIOR CENTER CONTRACTS","27H02","Farragut Senior Center","THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.","228 YORK  STREET","BROOKLYN","NY","11201","BROOKLYN","718-422-1069","Y","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","00:00","00:00","00:00","00:00","40.701304","-73.981762","302","35","23","3325909","3000710001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","
,  
(40.701304, -73.981762)"
"SENIOR CENTER CONTRACTS","27H03","RAICES Gowanus Senior Center","THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.","420 Baltic Street","BROOKLYN","NY","11201","BROOKLYN","718-797-2472","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.683646","-73.988783","306","33","71","3336072","3004040001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","
,  
(40.683646, -73.988783)"
"SENIOR CENTER CONTRACTS","27J01","Wyckoff Gardens Neighborhood Senior Center","THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.","280 WYCKOFF STREET","BROOKLYN","NY","11217","BROOKLYN","718 237-1802","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.683365","-73.983941","306","33","127","3336056","3003940001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","
,  
(40.683365, -73.983941)"
"SENIOR CENTER CONTRACTS","27K01","Shore Hill Neighborhood Senior Center","SUNSET PARK HEALTH COUNCIL INC d/b/a FAMILY HEALTH CENTERS A","9000 SHORE ROAD","BROOKLYN","NY","11209","BROOKLYN","718-680-7689","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.622093","-74.040244","310","43","5201","3322532","3060780010","Bay Ridge","
,  
(40.622093, -74.040244)"
"SENIOR CENTER CONTRACTS","27L01","Sunset Park Neighborhood Senior Center","SUNSET PARK HEALTH COUNCIL INC d/b/a FAMILY HEALTH CENTERS A","4520 4TH AVENUE","BROOKLYN","NY","11220","BROOKLYN","718-210-1050","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.649111","-74.009845","307","38","80","3324373","3007460039","Sunset Park West","
,  
(40.649111, -74.009845)"
"SENIOR CENTER CONTRACTS","27M01","St. Gabriel's Neighborhood Senior Center","ST GABRIELS EPISCOPAL CHURCH","331 HAWTHORNE STREET","BROOKLYN","NY","11225","BROOKLYN","718-773-4049","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.657919","-73.949217","309","40","804","3000000","3048140071","Prospect Lefferts Gardens-Wingate","
,  
(40.657919, -73.949217)"
"SENIOR CENTER CONTRACTS","27N01","United Neighborhood Senior Citizens Center","UNITED SENIOR CITIZENS OF SUNSET PARK INC","475 53RD STREET","BROOKLYN","NY","11220","BROOKLYN","718-439-8647","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.64386","-74.012767","307","38","76","3013917","3008070046","Sunset Park West","
,  
(40.64386, -74.012767)"
"SENIOR CENTER CONTRACTS","27P01","Rosetta Gaston Neighborhood Senior Center","WAYSIDE OUT-REACH DEVELOPMENT INC","460 DUMONT AVENUE","BROOKLYN","NY","11212","BROOKLYN","718-345-5665","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.66514","-73.902222","316","42","910","3328133","3037970001","Brownsville","
,  
(40.66514, -73.902222)"
"SENIOR CENTER CONTRACTS","27P02","GLENMORE SOCIAL CLUB","WAYSIDE OUT-REACH DEVELOPMENT INC","1777 PITKIN AVENUE","BROOKLYN","NY","11212","BROOKLYN","718-345-5665","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.670168","-73.907561","316","37","906","3080766","3035070001","Brownsville","
,  
(40.670168, -73.907561)"
"SENIOR CENTER CONTRACTS","27P03","Brownsville Social Club","WAYSIDE OUT-REACH DEVELOPMENT INC","528 MOTHER GASTON BLVD","BROOKLYN","NY","11212","BROOKLYN","718-345-5665","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.665956","-73.905923","316","41","912","3325326","3035610001","Brownsville","
,  
(40.665956, -73.905923)"
"SENIOR CENTER CONTRACTS","27Q01","Tilden Neighborhood Senior Center","WAYSIDE OUT-REACH DEVELOPMENT INC","630 MOTHER GASTON BLVD","BROOKLYN","NY","11212","BROOKLYN","718-498-2990","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.663471","-73.905278","316","41","912","3326549","3035760001","Brownsville","
,  
(40.663471, -73.905278)"
"SENIOR CENTER CONTRACTS","27Q02","Langston Hughes Social Club","WAYSIDE OUT-REACH DEVELOPMENT INC","301 SUTTER AVENUE","BROOKLYN","NY","11212","BROOKLYN","718-498-2990","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.667312","-73.909072","316","41","906","3348344","3035260021","Brownsville","
,  
(40.667312, -73.909072)"
"SENIOR CENTER CONTRACTS","27R01","Tompkins Park Neighborhood Senior Center","WAYSIDE OUT-REACH DEVELOPMENT INC","550 GREENE AVENUE","BROOKLYN","NY","11216","BROOKLYN","718-638-3000","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.688666","-73.948775","303","36","251","3050417","3017980040","Bedford","
,  
(40.688666, -73.948775)"
"SENIOR CENTER CONTRACTS","27R02","Armstrong Social Club","WAYSIDE OUT-REACH DEVELOPMENT INC","360 NOSTRAND AVENUE","BROOKLYN","NY","11216","BROOKLYN","718-638-3000","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.687303","-73.950965","303","36","243","3350437","3018020051","Bedford","
,  
(40.687303, -73.950965)"
"SENIOR CENTER CONTRACTS","27S01","Vandyke Neighborhood Senior Center","WAYSIDE OUT-REACH DEVELOPMENT INC","430 DUMONT AVENUE","BROOKLYN","NY","11212","BROOKLYN","718-385-1110","Y","08:00","04:30","08:00","04:30","08:00","04:30","08:00","04:30","08:00","04:30","00:00","00:00","00:00","00:00","40.664982","-73.903308","316","41","910","3328126","3037940001","Brownsville","
,  
(40.664982, -73.903308)"
"SENIOR CENTER CONTRACTS","27T01","Young Israel Senior Services Neighborhood Senior Center","YOUNG ISRAEL PROGRAMS INC","1694 OCEAN AVENUE","BROOKLYN","NY","11230","BROOKLYN","718-253-7800","Y","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","01:30","00:00","00:00","08:30","04:30","40.620447","-73.955405","314","48","538","3180733","3067390044","Midwood","
,  
(40.620447, -73.955405)"
"SENIOR CENTER CONTRACTS","27U01","Bay Ridge Neighborhood Senior Center","BAY RIDGE CENTER INC d/b/a BAY RIDGE CENTER","411 OVINGTON AVENUE","BROOKLYN","NY","11209","BROOKLYN","718-748-0650","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.633477","-74.023321","310","43","130","3145772","3058730089","Bay Ridge","
,  
(40.633477, -74.023321)"
"SENIOR CENTER CONTRACTS","27V01","Hope Gardens Multi-Service Neighborhood Senior Center","RISEBORO COMMUNITY PARTNERSHIP INC","195 LINDEN STREET","BROOKLYN","NY","11221","BROOKLYN","718-455-1100","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.69537","-73.917486","304","37","417","3076116","3033240019","Bushwick South","
,  
(40.69537, -73.917486)"
"SENIOR CENTER CONTRACTS","27Z01","Prospect Hill Neighborhood Senior Center","ST JOHN ST MATTHEW EMANUEL LUTHERAN CHURCH","283 PROSPECT AVENUE","BROOKLYN","NY","11215","BROOKLYN","718-499-9574","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.663323","-73.989165","307","39","141","3337801","3010530073","Park Slope-Gowanus","
,  
(40.663323, -73.989165)"
"SENIOR CENTER CONTRACTS","28A01","CCNS Riverway Innovative Senior Center","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","230 RIVERDALE AVENUE","BROOKLYN","NY","11212","BROOKLYN","718-942-5345","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.661083","-73.908024","316","42","916","3413856","3036030025","Brownsville","
,  
(40.661083, -73.908024)"
"SENIOR CENTER CONTRACTS","28B01","JCCGCI Innovative Senior Center","JEWISH COMMUNITY COUNCIL OF GREATER CONEY ISLAND INC","3001 WEST 37TH STREET","BROOKLYN","NY","11224","BROOKLYN","718-449-5000","Y","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :00","00:00","00:00","00:00","00:00","40.573177","-74.002509","313","47","340","3189617","3070650001","Seagate-Coney Island","
,  
(40.573177, -74.002509)"
"SENIOR CENTER CONTRACTS","28C01","Sephardic Multi-Service Neighborhood Senior Center","SEPHARDIC MULTI SERVICES SENIOR CITIZEN CENTER INC","485 KINGS HIGHWAY","BROOKLYN","NY","11223","BROOKLYN","718-336-1300","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.604258","-73.971654","315","44","422","3177186","3066580048","Homecrest","
,  
(40.604258, -73.971654)"
"SENIOR CENTER CONTRACTS","28C02","House of Jacob Neighborhood Senior Center","SEPHARDIC MULTI SERVICES SENIOR CITIZEN CENTER INC","6222 23RD AVENUE","BROOKLYN","NY","11204","BROOKLYN","718-259-0100","Y","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","00:00","00:00","00:00","00:00","40.61405","-73.977597","311","44","436","3172161","3065510045","Bensonhurst East","
,  
(40.61405, -73.977597)"
"SENIOR CENTER CONTRACTS","28D01","AMICO Eileen Dugan Neighborhood Senior Center","AMERICAN ITALIAN COALITION OF ORGANIZATIONS INC\AMICO","378 COURT STREET","BROOKLYN","NY","11231","BROOKLYN","718-596-1956","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.681371","-73.996391","306","39","65","3004823","3003510031","Carroll Gardens-Columbia Street-Red Hook","
,  
(40.681371, -73.996391)"
"SENIOR CENTER CONTRACTS","28G01","Ridgewood Bushwick Innovative Senior Center","RISEBORO COMMUNITY PARTNERSHIP INC","9 NOLL STREET","BROOKLYN","NY","11206","BROOKLYN","718-782-3601","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.700163","-73.935675","304","34","391","3387594","3031450100","Bushwick South","
,  
(40.700163, -73.935675)"
"SENIOR CENTER CONTRACTS","28J01","Park Slope Center for Successful Aging","HEIGHTS AND HILLS INC.","463A 7TH STREET","BROOKLYN","NY","11215","BROOKLYN","718-832-3726","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.668419","-73.981201","306","39","153","3021748","3009950051","Park Slope-Gowanus","
,  
(40.668419, -73.981201)"
"SENIOR CENTER CONTRACTS","30C01","Moriah Older Adult Luncheon Neighborhood Senior Center","AGUDATH ISRAEL OF AMERICA COMMUNITY SERVICES INC","90 BENNETT AVENUE","NEW YORK","NY","10033","MANHATTAN","212-923-5715","Y","09:00","04:30","09:00","04:30","09:00","04:30","09:00","04:30","09:00","02:30","00:00","00:00","00:00","00:00","40.853017","-73.935383","112","10","271","1064436","1021800172","Washington Heights North","
,  
(40.853017, -73.935383)"
"SENIOR CENTER CONTRACTS","30E01","ARC XVI Fort Washington Neighborhood Senior Center","ARC XVI FORT WASHINGTON INC","4111 BROADWAY","NEW YORK","NY","10033","MANHATTAN","212-781-5700","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.845128","-73.938763","112","10","263","1063501","1021420133","Washington Heights South","
,  
(40.845128, -73.938763)"
"SENIOR CENTER CONTRACTS","30P01","ABSW Neighborhood Senior Center","ASSOCIATION OF BLACK SOCIAL WORKERS INC","221 WEST 107TH STREET","NEW YORK","NY","10025","MANHATTAN","212-749-8400","Y","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","00:00","00:00","00:00","00:00","40.801503","-73.96612","107","7","195","1075379","1018790017","Morningside Heights","
,  
(40.801503, -73.96612)"
"SENIOR CENTER CONTRACTS","30Q01","BRC Neighborhood Senior Center","BOWERY RESIDENTS COMMITTEE INC","30 DELANCEY STREET","NEW YORK","NY","10002","MANHATTAN","212-533-2020","Y","08:00","03:30","08:00","03:30","08:00","03:30","08:00","03:30","08:00","03:00","00:00","00:00","00:00","00:00","40.719792","-73.992269","103","1","18","1079081","1004200001","Chinatown","
,  
(40.719792, -73.992269)"
"SENIOR CENTER CONTRACTS","30R01","Canaan Neighborhood Senior Center","CANAAN BAPTIST CHURCH OF CHRIST","1428 Fifth Avenue","NEW YORK","NY","10035","MANHATTAN","212-876-2638","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.80115","-73.946121","110","9","190","1051430","1016000021","Central Harlem South","
,  
(40.80115, -73.946121)"
"SENIOR CENTER CONTRACTS","31701","Carter Burden Luncheon Club Neighborhood Senior Center","CARTER BURDEN NETWORK INC.","351 EAST 74TH STREET","NEW YORK","NY","10021","MANHATTAN","212-535-5235","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.76962","-73.956197","108","5","134","1044930","1014490020","Lenox Hill-Roosevelt Island","
,  
(40.76962, -73.956197)"
"SENIOR CENTER CONTRACTS","31702","Carter Burden Roosevelt Island Neighborhood Senior Center","CARTER BURDEN NETWORK INC.","564 Main Street","NEW YORK","NY","10021","MANHATTAN","212-980-1888","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.761781","-73.949762","108","5","23801","1083202","1013730030","Lenox Hill-Roosevelt Island","
,  
(40.761781, -73.949762)"
"SENIOR CENTER CONTRACTS","31T01","Jackie Robinson Neighborhood Senior Center","CHARLES A WALBURG MULTI SERVICE ORGANIZATION INC","1301 AMSTERDAM AVENUE","NEW YORK","NY","10027","MANHATTAN","212-666-4910","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.811994","-73.957264","109","7","20901","1084095","1019640001","Morningside Heights","
,  
(40.811994, -73.957264)"
"SENIOR CENTER CONTRACTS","32001","NY Chinatown Neighborhood Senior Center","CHINESE-AMERICAN PLANNING COUNCIL INC","70 MULBERRY STREET","NEW YORK","NY","10013","MANHATTAN","212-233-8930","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.716092","-73.999203","103","1","29","1066494","1002000001","Chinatown","
,  
(40.716092, -73.999203)"
"SENIOR CENTER CONTRACTS","32201","CPC Project Open Door Neighborhood Senior Center","CHINESE-AMERICAN PLANNING COUNCIL INC","168 GRAND STREET","NEW YORK","NY","10013","MANHATTAN","212-431-9026","Y","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","00:00","00:00","00:00","00:00","40.71969","-73.998286","102","1","41","1075959","1004727501","SoHo-TriBeCa-Civic Center-Little Italy","
,  
(40.71969, -73.998286)"
"SENIOR CENTER CONTRACTS","32901","Cothoa Luncheon Club Neighborhood Senior Center","COTHOA LUNCHEON CLUB INC","2005 AMSTERDAM AVENUE","NEW YORK","NY","10032","MANHATTAN","212-781-6580","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.834326","-73.940952","112","10","245","1062531","1021090003","Washington Heights South","
,  
(40.834326, -73.940952)"
"SENIOR CENTER CONTRACTS","32902","Polo Grounds","COTHOA LUNCHEON CLUB INC","2965 EIGHTH AVENUE","NEW YORK","NY","10039","MANHATTAN","2122835475","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.830242","-73.9365","110","9","24302","1084520","1021060003","Central Harlem North-Polo Grounds","
,  
(40.830242, -73.9365)"
"SENIOR CENTER CONTRACTS","32904","Bethune Neighborhood Senior Center","COTHOA LUNCHEON CLUB INC","1970 AMSTERDAM AVENUE","NEW YORK","NY","10032","MANHATTAN","646-918-7710","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.83328","-73.94174","112","7","241","1076742","1021160033","Washington Heights South","
,  
(40.83328, -73.94174)"
"SENIOR CENTER CONTRACTS","32U01","East Harlem Neighborhood Senior Center","EAST HARLEM COUNCIL FOR HUMAN SERVICES INC","150 EAST 121ST STREET","NEW YORK","NY","10035","MANHATTAN","212-722-2205","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.801704","-73.939037","111","8","196","1054378","1017690021","East Harlem North","
,  
(40.801704, -73.939037)"
"SENIOR CENTER CONTRACTS","33401","Stein Neighborhood Senior Center","STEIN SENIOR CENTER INC","204 EAST 23RD STREET","NEW YORK","NY","10010","MANHATTAN","646-395-8083","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.738655","-73.982755","106","2","64","1019664","1009030056","Gramercy","
,  
(40.738655, -73.982755)"
"SENIOR CENTER CONTRACTS","33A01","Weinberg Center for Balanced Living","THE EDUCATIONAL ALLIANCE INC","197 EAST BROADWAY","NEW YORK","NY","10002","MANHATTAN","646-395-4270 x","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.714219","-73.988219","103","1","6","1003704","1002850029","Lower East Side","
,  
(40.714219, -73.988219)"
"SENIOR CENTER CONTRACTS","33L01","Encore Neighborhood Senior Center","ENCORE COMMUNITY SERVICES","239 WEST 49TH STREET","NEW YORK","NY","10019","MANHATTAN","212-581-2910","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.761143","-73.985312","105","3","125","1024789","1010210009","Midtown-Midtown South","
,  
(40.761143, -73.985312)"
"SENIOR CENTER CONTRACTS","33N01","FIND Clinton Neighborhood Senior Center","FIND AID FOR THE AGED","530 WEST 55TH STREET","NEW YORK","NY","10019","MANHATTAN","212-757-2026","Y","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","00:00","00:00","00:00","00:00","40.768258","-73.990588","104","6","135","1027059","1010830015","Clinton","
,  
(40.768258, -73.990588)"
"SENIOR CENTER CONTRACTS","33P01","FIND Aid Coffeehouse Neighborhood Senior Center","FIND AID FOR THE AGED","331 WEST 42ND STREET","NEW YORK","NY","10036","MANHATTAN","646-545-4621","Y","08:00","05:00","08:00","05:00","08:00","05:00","08:00","08:00","08:00","05:00","00:00","00:00","00:00","00:00","40.757677","-73.990821","104","3","121","1083731","1010330049","Clinton","
,  
(40.757677, -73.990821)"
"SENIOR CENTER CONTRACTS","33R01","FIND Woodstock Neighborhood Senior Center","FIND AID FOR THE AGED","127 WEST 43RD STREET","NEW YORK","NY","10036","MANHATTAN","212-874-0300","Y","00:00","00:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","40.755873","-73.984454","105","4","119","1022613","1009960014","Midtown-Midtown South","
,  
(40.755873, -73.984454)"
"SENIOR CENTER CONTRACTS","33S01","Food Bank Neighborhood Senior Center","FOOD BANK FOR NEW YORK CITY","252 WEST 116TH STREET","NEW YORK","NY","10026","MANHATTAN","212-566-7855","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.80386","-73.954062","110","9","218","1055248","1018310060","Central Harlem South","
,  
(40.80386, -73.954062)"
"SENIOR CENTER CONTRACTS","33T01","Goddard Riverside Neighborhood Senior Center","GODDARD-RIVERSIDE COMMUNITY CENTER","593 COLUMBUS AVENUE","NEW YORK","NY","10024","MANHATTAN","212-873-6600","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.788212","-73.970904","107","6","173","1079511","1012020001","Upper West Side","
,  
(40.788212, -73.970904)"
"SENIOR CENTER CONTRACTS","33U01","Center on the Square Neighborhood Senior Center","GREENWICH HOUSE INC.","20 WASHINGTON SQUARE NORTH","NEW YORK","NY","10011","MANHATTAN","212-777-3555","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.731781","-73.997705","102","1","63","1008851","1005510008","West Village","
,  
(40.731781, -73.997705)"
"SENIOR CENTER CONTRACTS","33V01","Grand Coalition of Seniors Neighborhood Senior Center","GRAND STREET SETTLEMENT INC","80 PITT STREET","NEW YORK","NY","10002","MANHATTAN","646-201-4251","Y","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","00:00","00:00","00:00","00:00","40.718328","-73.98245","103","2","2201","1084357","1003380001","Lower East Side","
,  
(40.718328, -73.98245)"
"SENIOR CENTER CONTRACTS","33X01","Independence Plaza Neighborhood Senior Center","GREENWICH HOUSE INC.","310 GREENWICH STREET","NEW YORK","NY","10013","MANHATTAN","212-267-0499","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.717604","-74.010667","101","1","39","1083243","1001420025","SoHo-TriBeCa-Civic Center-Little Italy","
,  
(40.717604, -74.010667)"
"SENIOR CENTER CONTRACTS","33Y01","Judith C. White Neighborhood Senior Center","GREENWICH HOUSE INC.","27 BARROW STREET","NEW YORK","NY","10014","MANHATTAN","212-242-4140","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.732503","-74.003078","102","3","67","1010159","1005900056","West Village","
,  
(40.732503, -74.003078)"
"SENIOR CENTER CONTRACTS","33Z01","Our Lady of Pompeii Senior Center","GREENWICH HOUSE INC.","25 CARMINE STREET","NEW YORK","NY","10014","MANHATTAN","212-989-3620","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.730178","-74.002955","102","3","67","1009904","1005860020","West Village","
,  
(40.730178, -74.002955)"
"SENIOR CENTER CONTRACTS","34701","City Hall Neighborhood Senior Center","HAMILTON MADISON HOUSE INC","100 GOLD STREET","NEW YORK","NY","10038","MANHATTAN","212-788-5580","Y","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","00:00","00:00","00:00","00:00","40.710353","-74.004007","101","1","1501","1001289","1000940025","Battery Park City-Lower Manhattan","
,  
(40.710353, -74.004007)"
"SENIOR CENTER CONTRACTS","34801","Good Companions Neighborhood Senior Center","HENRY STREET SETTLEMENT","334 MADISON STREET","NEW YORK","NY","10002","MANHATTAN","212-349-2770 X","Y","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","00:00","00:00","09:00","03:30","40.713266","-73.983237","103","2","202","1077526","1002600001","Lower East Side","
,  
(40.713266, -73.983237)"
"SENIOR CENTER CONTRACTS","34A01","Hudson Guild Neighborhood Center","HUDSON GUILD","441 West 26th Street","NEW YORK","NY","10011","MANHATTAN","212-760-9805","Y","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","00:00","00:00","00:00","00:00","40.749196","-74.001815","104","3","97","1012827","1007240010","Hudson Yards-Chelsea-Flatiron-Union Square","
,  
(40.749196, -74.001815)"
"SENIOR CENTER CONTRACTS","34H01","Carver Neighborhood Senior Center","INSTITUTE FOR THE PUERTO RICAN HISPANIC ELDERLY INC","55 EAST 102ND STREET","NEW YORK","NY","10029","MANHATTAN","212-289-2708","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.79084","-73.950853","111","8","168","1082659","1016080023","East Harlem South","
,  
(40.79084, -73.950853)"
"SENIOR CENTER CONTRACTS","34M01","Lenox Hill Neighborhood Senior Center","LENOX HILL NEIGHBORHOOD HOUSE INC","619 LEXINGTON AVENUE","NEW YORK","NY","10022","MANHATTAN","212-308-1959","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.758698","-73.970744","106","4","100","1036474","1013087501","Turtle Bay-East Midtown","
,  
(40.758698, -73.970744)"
"SENIOR CENTER CONTRACTS","34N01","West 65th Street Center","GODDARD-RIVERSIDE COMMUNITY CENTER","250 WEST 65TH STREET","NEW YORK","NY","10023","MANHATTAN","212-874-0860","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.77501","-73.98689","107","6","151","1030340","1011560020","Lincoln Square","
,  
(40.77501, -73.98689)"
"SENIOR CENTER CONTRACTS","34P01","Dyckman Neighborhood Senior Center","NEW YORK FOUNDATION FOR SENIOR CITIZENS INC","3754 10TH AVENUE","NEW YORK","NY","10034","MANHATTAN","212-569-7790","Y","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","00:00","00:00","00:00","00:00","40.860844","-73.921587","112","10","299","1080032","1022160001","Marble Hill-Inwood","
,  
(40.860844, -73.921587)"
