"dvs_res_id","name","service","hours","phone_number","address","city","state","zip","building_details","borough","walk_in","email_address","website","service_details"
"141","Homebase - SUS","Homelessness","Please contact location for hours.","(917) 492-1019","516 West 181st Street","Manhattan","NY","10033","4th Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with a zip code in Manhattan"
"142","Homebase - SUS","Homelessness","Please contact location for hours.","(917) 492-1019","2322 3rd Avenue","Manhattan","NY","10035","3rd Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with a zip code in Manhattan"
"143","Homebase - CAMBA","Homelessness","Please contact location for hours.","(718) 226-0496","209 Bay Street","Staten Island","NY","10301","1st Floor","Staten Island","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with a zip code in Staten Island"
"144","Homebase - CAMBA","Homelessness","Please contact location for hours.","(718) 282-6473","120 Stuyvesant Place","Staten Island","NY","10301","4th Floor, Suite 413","Staten Island","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with a zip code in Staten Island"
"145","America Works - Headquarters Office","Employment","Please contact location for hours.","(212) 599-5627","228 East 45th Street","New York","NY","10017","16th Floor","Manhattan","false","info@americaworks.com","http://americaworks.com/nyc/","America Works is an employment agency working with clients of all backgrounds and experience. We have successfully matched candidates with ideal positions since 1984. Whether you are looking for employment, or looking for employees, America Works is here to make the connections that last."
"146","America Works - Bronx Office","Employment","Please contact location for hours.","(917) 801-4668","1231 Lafayette Avenue","Bronx","NY","10474","3rd and 4th Floor","Bronx","false","info@americaworks.com","http://americaworks.com/nyc/","America Works is an employment agency working with clients of all backgrounds and experience. We have successfully matched candidates with ideal positions since 1984. Whether you are looking for employment, or looking for employees, America Works is here to make the connections that last."
"147","America Works - Brooklyn Office","Employment","Please contact location for hours.","(718) 797-5627","44 Court Street","Brooklyn","NY","11201","7th Floor","Brooklyn","false","info@americaworks.com","http://americaworks.com/nyc/","America Works is an employment agency working with clients of all backgrounds and experience. We have successfully matched candidates with ideal positions since 1984. Whether you are looking for employment, or looking for employees, America Works is here to make the connections that last."
"148","America Works - Jamaica Office","Employment","Please contact location for hours.","(718) 206-9675","88-11  165 Street","Jamaica","NY","11432","9th Floor","Queens","false","info@americaworks.com","http://americaworks.com/nyc/","America Works is an employment agency working with clients of all backgrounds and experience. We have successfully matched candidates with ideal positions since 1984. Whether you are looking for employment, or looking for employees, America Works is here to make the connections that last."
"149","America Works - Far Rockaway Office","Employment","Please contact location for hours.","(718) 673-6700","1931 Mott Ave","Far Rockaway","NY","11691","2nd Floor","Queens","false","info@americaworks.com","http://americaworks.com/nyc/","America Works is an employment agency working with clients of all backgrounds and experience. We have successfully matched candidates with ideal positions since 1984. Whether you are looking for employment, or looking for employees, America Works is here to make the connections that last."
"150","America Works - Staten Island Office","Employment","Please contact location for hours.","(718) 447-5627","1 Edgewater Street","Staten Island","NY","10305","2nd Floor","Staten Island","false","info@americaworks.com","http://americaworks.com/nyc/","America Works is an employment agency working with clients of all backgrounds and experience. We have successfully matched candidates with ideal positions since 1984. Whether you are looking for employment, or looking for employees, America Works is here to make the connections that last."
"167","NYC Veterans Alliance","Advocacy and Assistance","Mon - Fri: 11:00 AM - 6:00 PM","(929) 427-2301","118 W 22nd Street","New York","NY","10011",,"Manhattan","true","kristen@nycveteransalliance.org","https://www.nycveteransalliance.org/","Advancing veterans and families as civic leaders in NYC and beyond."
"151","American Works - 5th Avenue Office","Employment","Please contact location for hours.","(212) 947-5627","286 5th Avenue","New York","NY","10001","2nd Floor","Manhattan","false","info@americaworks.com","http://americaworks.com/nyc/","America Works is an employment agency working with clients of all backgrounds and experience. We have successfully matched candidates with ideal positions since 1984. Whether you are looking for employment, or looking for employees, America Works is here to make the connections that last."
"152","Black Veterans of Social Justice, Inc. (BVSJ)","Advocacy and Assistance","Please contact location for hours.","(718) 852-6004","665 Willoughby Avenue","Brooklyn","NY","11206",,"Brooklyn","true","admin@bvsj.org","http://www.bvsj.org/index.php","We will provide program services to assist military personnel making a smooth transition from active duty to civilian life.� We are dedicated to servicing military personnel, veterans and their families in the areas of social readjustment, housing, employment, compensation, disability, substance abuse, medical treatment, Post Traumatic Stress Syndrome, family intervention, prison counseling and relocation into the community, legal advocacy, discharge up-grade and redress of grievances within and outside the military. We will provide counseling, benefits information and�""tender loving care and an listening ear""!"
"153","Veterans on Campus (VOC)","Education","Mon - Fri: 9:00 AM - 5:00 PM","(646) 891-8637","1 Centre Street","New York","NY","10007","22nd Floor, Room 2208","Manhattan","true","N/A","https://www1.nyc.gov/site/veterans/programs/veterans-on-campus.page","Veterans on Campus-NYC is a coalition of the City's colleges and universities, corporations, and the NYC Department of Veterans and Services. VOC prepared Veterans on Campus Welcome Packet to help veteran students become oriented to being a student veteran in NYC."
"154","Disabled American Veteran (DAV) Local NYC Office","Advocacy and Assistance","Please contact location for hours.","(212) 807-3157","245 W Houston Street","New York","NY","10014","Rm 204","Manhattan","false","N/A","https://www.dav.org/","Your Local DAV National Service Officer (NSO) will help you file a claim and stick with you all through the process, because no veteran should have to go at it alone."
"155","Disabled American Veterans Hospital Service Coordinator","Supportive Services","Mon and Thurs: 11:00 AM - 3:00 PM","(718) 584-9000 ext.3653","130 W Kingsbridge Rd","Bronx","NY","10468-3904","Room 4B-45","Bronx","false","N/A","https://www.dav.org/veterans/i-need-a-ride/","DAV operates a fleet of vehicles around the country to provide free transportation to VA medical facilities for injured and ill veterans. For NYC, please call the phone number listed to speak with Mr. Vincent P. Moccla who will coordinate a ride if eligible."
"156","Jericho Project Administration Office","Homelessness","Please contact location for hours.","(646) 624-2341","245 W 29 Street","New York","NY","10001","Suite 902","Manhattan","true","�info@jerichoproject.org","http://www.jerichoproject.org/","Jericho Project steadfastly works to advance its mission to end homelessness at its roots by creating a community that inspires individual change, fosters sustainable independence, and motivates men and women to reach their greatest potential."
"157","Jericho Project Veteran Program","Homelessness","Please contact location for hours.","(347) 468-8462","210 E 43 Street","New York","NY","10017","Suite 314","Manhattan","true","�info@jerichoproject.org","http://www.jerichoproject.org/","Jericho Project steadfastly works to advance its mission to end homelessness at its roots by creating a community that inspires individual change, fosters sustainable independence, and motivates men and women to reach their greatest potential."
"158","Jericho Project Veteran Resource Center - Queens","Homelessness","Please contact location for hours.","(347) 529-9805","135-45 Lefferts Boulevard","South Ozone Park","NY","11420",,"Queens","true","�info@jerichoproject.org","http://www.jerichoproject.org/","Jericho Project steadfastly works to advance its mission to end homelessness at its roots by creating a community that inspires individual change, fosters sustainable independence, and motivates men and women to reach their greatest potential."
"159","Jericho Project Family Programs","Homelessness","Please contact location for hours.","(718) 538-5494","1780 Grand Concourse","Bronx","NY","10457",,"Bronx","true","�info@jerichoproject.org","http://www.jerichoproject.org/","Jericho Project steadfastly works to advance its mission to end homelessness at its roots by creating a community that inspires individual change, fosters sustainable independence, and motivates men and women to reach their greatest potential."
"160","Jericho Project Young Adult Program","Homelessness","Please contact location for hours.","(212) 222-1400","2013 Adam Clayton Powell Jr. Blvd","New York","NY","10027",,"Manhattan","true","�info@jerichoproject.org","http://www.jerichoproject.org/","Jericho Project steadfastly works to advance its mission to end homelessness at its roots by creating a community that inspires individual change, fosters sustainable independence, and motivates men and women to reach their greatest potential."
"161","Legal Information for Families Today (LIFT) - Bronx Family Court","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(212) 343-1122","900 Sheridan Avenue","Bronx","NY","10451","Room LM-8","Bronx","true","N/A","https://www.liftonline.org/","Please call 212-343-1122 to schedule an appointment.�"
"162","Legal Information for Families Today (LIFT) - Brooklyn Family Court","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(212) 343-1122","330 Jay Street","Brooklyn","NY","11201","6th Floor","Brooklyn","true","N/A","https://www.liftonline.org/","Please call 212-343-1122 to schedule an appointment.�"
"163","Legal Information for Families Today (LIFT) - Manhattan Courthouse","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(212) 343-1122","60 Lafayette Street","New York","NY","10013","1st Floor","Manhattan","true","N/A","https://www.liftonline.org/","Please call 212-343-1122 to schedule an appointment.�"
"164","Legal Information for Families Today (LIFT) - Queens Family Court","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(212) 343-1122","151-20 Jamaica Avenue","Jamaica","NY","11432","1st Floor","Queens","true","N/A","https://www.liftonline.org/","Please call 212-343-1122 to schedule an appointment.�"
"165","Legal Information for Families Today (LIFT)- Staten Island Family Court","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(212) 343-1122","25 Hyatt Street","Staten Island","NY","10301","Room 437","Staten Island","true","N/A","https://www.liftonline.org/","Please call 212-343-1122 to schedule an appointment.�"
"166","United War Veterans Council (UWVC)","Advocacy and Assistance","Please contact location for hours.","(212) 693-1476","245 W Houston Street","New York","NY","10014","#208","Manhattan","true","N/A","https://uwvc.org/","We are dedicated to ensuring that the public always embraces its commitment to provide all veterans and their families with the care, recognition and opportunities they have rightfully earned."
"169","HRA SNAP Center - Concourse S45","Supportive Services","Mon - Fri: 8:30 AM - 6:00 PM","(929) 252-8998","1375 Jerome Avenue","Bronx","NY","10452","2nd Floor","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"170","HRA SNAP Center - Crotona S46","Supportive Services","Mon - Fri: 8:30 AM - 5:00 PM","(929) 252-7436","1910 Monterey Avenue","Bronx","NY","10457","5th Floor","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"171","HRA SNAP Center - Hunts Point S40","Supportive Services","Mon - Fri: 8:30 AM - 5:00 PM","(929) 252-4445","845 Barretto Street","Bronx","NY","10474","B-Level","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"172","HRA SNAP Center - Coney Island S22","Supportive Services","Mon - Fri: 8:30 AM - 5:00 PM","(929) 221-3537","2857-2865 West 8th Street","Brooklyn","NY","11224","1st Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"173","HRA SNAP Center - East New York S28","Supportive Services","Mon - Fri: 8:30 AM - 6:00 PM","(929) 221-8327","404 Pine Street","Brooklyn","NY","11208","1st Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"174","HRA SNAP Center - Williamsburg S21","Supportive Services","Mon - Fri: 8:30 AM - 5:00 PM","(718) 963-5140","30 Thornton Street","Brooklyn","NY","11206","4th Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"175","HRA SNAP Center - East End S02","Supportive Services","Mon - Fri: 8:30 AM - 5:00 PM","(212) 860-5147","2322 Third Avenue","New York","NY","10035","3rd Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"176","HRA SNAP Center - St. Nicholas S14","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212) 666-8788","132 West 125th Street","New York","NY","10027","3rd Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"177","HRA SNAP Center - Washington Heights S13","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212) 569-9835","4055 10th Avenue","New York","NY","10034","Lower level","Manhattan","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"178","HRA SNAP Center - Waverly S19","Supportive Services","Mon - Fri: 8:30 AM - 6:00 PM","(212) 352-2524","12 West 14th Street","New York","NY","10011","4th Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"179","HRA SNAP Center - Jamaica S54","Supportive Services","Mon - Fri: 8:30 AM - 6:00 PM","(718) 883-8344","165-08 88 Avenue","Jamaica","NY","11432","3rd Floor","Queens","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"180","HRA SNAP Center - Queens S53","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718) 784-6315","32-20 Northern Boulevard","Long Island City","NY","11101","2nd Floor","Queens","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"181","HRA SNAP Center - Rockaway S79","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718) 637-2750","219 Beach Street","Rockaway","NY","11692","1st Floor","Queens","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"182","HRA SNAP Center- Richmond S99","Supportive Services","Mon - Fri: 8:30 AM - 6:00 PM","(718) 390-6994","201 Bay Street","Staten Island","NY","10301","2nd Floor","Staten Island","true","N/A","https://www1.nyc.gov/site/hra/help/snap-benefits-food-program.page","The Supplemental Nutrition Assistance Program (formerly known as ""food stamps"") provides food assistance for nearly 1.8 million low-income New Yorkers including families, the elderly and the disabled. The program helps families and individuals supplement the cost of their diet with nutritious foods."
"183","HRA Job Center - Concourse #45","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 252-8991","1365 Jerome Avenue","Bronx","NY","10452",,"Bronx","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"184","HRA Job Center - Crotona #46","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 252-7310 or (929) 252-7308","1910 Monterey Avenue","Bronx","NY","10457",,"Bronx","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"185","HRA Job Center - Family Services Call Center, Bronx Satellite","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 252-4268 or (929) 252-4172","847 Barretto Street","Bronx","NY","10474",,"Bronx","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","Primarily handles face to face recertification and emergency walk-in activities for the Family Call Center�s active child only cases"
"186","HRA Job Center - Fordham #44","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 252-3331 or (718)220-7012","2541-2549 Bainbridge Avenue","Bronx","NY","10458",,"Bronx","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"187","HRA Job Center - Hunts Point #40","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 252-4350 or (929) 252-4349","847 Barretto Street","Bronx","NY","10474",,"Bronx","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"188","HRA Job Center - Rider #38","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718)742-3811 or (718) 742-3924","300 Canal Place","Bronx","NY","10451",,"Bronx","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"189","HRA Job Center - Bushwick #66","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212) 331-4289 or (212) 331-4280","30 Thornton Street","Brooklyn","NY","11206",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"190","HRA Job Center - Clinton Hill #67","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 221-1568 or (929) 221-2809","495 Clermont Avenue","Brooklyn","NY","11238",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"191","HRA Job Center - Coney Island #63","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 221-3856 or (929) 221-3867","3050 West 21st Street","Brooklyn","NY","11224",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"192","HRA Job Center - Dekalb #64","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718) 636-2495or (718) 883-8296","275 Bergen Street","Brooklyn","NY","11217",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"193","HRA Job Center - Family Services Call Center, Brooklyn Satellite","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 221-8265 or (929) 221-8270 or (718) 883-8296","404 Pine Street","Brooklyn","NY","11208","3rd Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"194","HRA Job Center - Southern Brooklyn #70","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 252-3514 or (929)252-3512","35 Fourth Avenue","Brooklyn","NY","11217",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","Primarily handles face to face recertifications and emergency walk-in activities for the Family Call Center's active child only cases whose payees are not in receipt of cash assistance."
"195","HRA Job Center - Michael J. Handy Veterans' Service Center #62","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718)222-2431 or (718) 2222430","25 Chapel Street","Brooklyn","NY","11201","6th Floor; Room 606","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","Primarily services cash assistance recipient cases in which at least one household member is a Veteran."
"248","NYC Department of Transportation (DOT) -  Permits & Customer Service Unit","Advocacy and Assistance","Please contact this location for hours.","Please call 311 to contact this location.","30-30 Thomson Avenue","Long Island City","NY","11101-3045","2nd Floor","Queens","true","N/A","https://www1.nyc.gov/html/dot/html/motorist/pppdinfo.shtml","Apply for a New York State or New York City Parking Permit for People with Disabilities."
"196","HRA Job Center - HRA Express Center #50","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 221-8220","404 Pine Street","Brooklyn","NY","11208",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"197","HRA Job Center - Dyckman #35","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212) 569-9627 or (212) 569-9626","4055 10th Avenue","New York","NY","10034",,"Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"198","HRA Job Center - East End #23","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212) 860-2749 or (212) 860-6801","2322 Third Avenue","New York","NY","10035",,"Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"199","HRA Job Center - Family Services Call Center, Manhattan Satellite","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212) 666-7566 or (718) 883-8296","132 W 125th Street","New York","NY","10027",,"Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","Primarily handles face to face recertifications and emergency walk-in activities for the Family Call Center�s active child only cases whose payees are not in receipt of cash assistance."
"200","HRA Job Center - Centralized Rent Processing Unit (CRPU) #71","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212) 835-7682 or (212) 835-7682","109 E. 16th Street","New York","NY","10003",,"Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"201","HRA Job Center - Residential Treatment Service Center #52","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 252-5805 or (212) 835-7671","110 E. 16th Street","New York","NY","10003",,"Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"202","HRA Job Center - St. Nicholas #18","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212)666-5678 or (212)666-5576","132 W 125th Street","New York","NY","10027",,"Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"203","HRA Job Center - Union Square #39","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212) 835-8300 or (212) 835-7361","109 E. 16th Street","New York","NY","10003",,"Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"204","HRA Job Center - Waverly #13","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(212) 620-9890 or (212) 620-9224","12 West 14th Street","New York","NY","10011",,"Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"205","HRA Job Center - Home Visit Needed/Reasonable Accommodation Request Operations #90","Supportive Services","Please contact location to schedule an appointment.","(929) 252-6704 or (718) 775-1387","109 E. 16th Street","New York","NY","10003",,"Manhattan","false","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","Applicants and participants are not seen at this location."
"206","HRA Job Center - Family Services Call Center, Queens Satellite","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718) 752-3937 or (718) 883-8296","32-20 Northern Boulevard","Queens","NY","11101",,"Queens","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","Primarily handles face to face recertifications and emergency walk-in activities for the Family Call Center's active child only cases whose payees are not in receipt of cash assistance."
"207","HRA Job Center - Family Service Call Center","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718)752-3937 or (718) 883-8296","165-08 88th Avenue","Queens","NY","11432","5th Floor","Queens","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"208","HRA Job Center - Jamaica #54","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718) 523-2146 or (718) 883-8251","165-08 88th Avenue","Queens","NY","11432",,"Queens","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"209","HRA Job Center - Queens #53","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718) 784-6043","32-20 Northern Boulevard","Queens","NY","11101",,"Queens","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"210","HRA Job Center - Rockaway #79","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718) 637-2144 or (718) 637-2140","219 Beach 59th Street","Queens","NY","11692",,"Queens","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"211","HRA Job Center - Refugee and Immigrant Service Center","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(929) 221-0508","32-20 Northern Boulevard","Queens","NY","11101",,"Queens","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
