"station_name","agency","no_of_ports","number","street","city","state","postcode","borough","latitude","longitude","community_district","council_district","census_tract","bin","bbl","nta"
"NYC FLEET / DPRBXRANWIGWAM3","DPR","1","1","Bronx River Parkway-North East section","Bronx","New York","10462",,,,,,,,,
"NYC FLEET / DPRBXRANWIGWAM4","DPR","1","1","Bronx River Parkway-North East section","Bronx","New York","10462",,,,,,,,,
"NYC FLEET / DPRBXSTARLGT-1","DPR","1",,"Bronx River House","BRONX","New York","10459","BRONX","40.832835","-73.88291","209","17","157","2128943","2030190100","BX75"
"NYC FLEET / DPRBXSTARLGT-2","DPR","1",,"Bronx River House","BRONX","New York","10459","BRONX","40.832835","-73.88291","209","17","157","2128943","2030190100","BX75"
"NYC FLEET / DPRCALVAUX-S1","DPR","1","1990","Shore Pkwy","Gravesend","New York","11214","BROOKLYN","40.587688","-73.992367","313","43","314","0","0","BK26"
"NYC FLEET / DPRCALVAUX-S2","DPR","1","1990","Shore Pkwy","Gravesend","New York","11214","BROOKLYN","40.587688","-73.992367","313","43","314","0","0","BK26"
"NYC FLEET / DPRCONFHSE1A-B","DPR","2","298","Satterlee St","Tottenville","New York","10307","STATEN IS","40.502357","-74.25144","503","51","24402","5126463","5078570001","SI11"
"NYC FLEET / DPRCROTONAPL#1","DPR","1","1700","Fulton Ave","BRONX","New York","10457","BRONX","40.841369","-73.897872","203","17","163","2114529","2029410001","BX99"
"NYC FLEET / DPRCROTONAPL#2","DPR","1","1700","Fulton Ave","Bronx","New York","10457","BRONX","40.841369","-73.897872","203","17","163","2114529","2029410001","BX99"
"NYC FLEET / DPRCUNINGHM1A-B","DPR","2","19600","Union Tpke","Fresh Meadows","New York","11366","QUEENS","40.730929","-73.774773","408","23","1283","4591812","4072900001","QN99"
"NYC FLEET / DPRCUNINGHM2A-B","DPR","2","19600","Union Tpke","Fresh Meadows","New York","11366","QUEENS","40.730929","-73.774773","408","23","1283","4591812","4072900001","QN99"
"NYC FLEET / DPRCUNINGHM3A-B","DPR","2","19600","Union Tpke","Fresh Meadows","New York","11366","QUEENS","40.730929","-73.774773","408","23","1283","4591812","4072900001","QN99"
"NYC FLEET / DPRCUNINGHM4A-B","DPR","2","19600","Union Tpke","Fresh Meadows","New York","11366","QUEENS","40.730929","-73.774773","408","23","1283","4591812","4072900001","QN99"
"NYC FLEET / DPRCUNINGHM5A-B","DPR","2","196-5","Grand Central Parkway N Svc Rd","Queens","New York","11423",,,,,,,,,
"NYC FLEET / DPRCUNINGHM6A-B","DPR","2","196-5","Grand Central Parkway N Svc Rd","Queens","New York","11423",,,,,,,,,
"NYC FLEET / DPRCUNINGHMARC","DPR","1",,"Cunningham Park State Rte","Fresh Meadows","New York","11366","QUEENS","40.728776","-73.764505","408","23","1283","4000000","4073000001","QN99"
"NYC FLEET / DPRFLUSHING1A-B","DPR","2","8","Olmsted Dr","Corona","New York","11368","QUEENS","40.752164","-73.84963","481","21","38302","4541448","4020180500","QN99"
"NYC FLEET / DPRFLUSHING2A-B","DPR","2","8","Olmsted Dr","Corona","New York","11368","QUEENS","40.752164","-73.84963","481","21","38302","4541448","4020180500","QN99"
"NYC FLEET / DPRFLUSHING3A-B","DPR","2","8","Olmsted Dr","Corona","New York","11368","QUEENS","40.752164","-73.84963","481","21","38302","4541448","4020180500","QN99"
"NYC FLEET / DPRFLUSHING4A-B","DPR","2","8","Olmsted Dr","Corona","New York","11368","QUEENS","40.752164","-73.84963","481","21","38302","4541448","4020180500","QN99"
"NYC FLEET / DPRFLUSHING5A-B","DPR","2","8","Olmsted Dr","Corona","New York","11368","QUEENS","40.752164","-73.84963","481","21","38302","4541448","4020180500","QN99"
"NYC FLEET / DPRFMAQUA-1A-B","DPR","2","125-40","Roosevelt Ave","Flushing","New York","11355","QUEENS","40.752442","-73.837885","481","21","38302","4540097","4020180001","QN99"
"NYC FLEET / DPRFMAQUATIC-1","DPR","1","13104","Meridian Road","Flushing","New York","11355","QUEENS","40.752442","-73.837885","481","21","38302","0","0","QN99"
"NYC FLEET / DPRFRKILLS1A-B","DPR","2",,"Unnamed Road","Staten Island","New York","10314",,,,,,,,,
"NYC FLEET / DPRFRKILLS2A-B","DPR","2",,"Unnamed Road","Staten Island","New York","10314",,,,,,,,,
"NYC FLEET / DPRFTTOTTEN-S1","DPR","1",,"Murray Ave","Fort Totten","New York","11359",,,,,,,,,
"NYC FLEET / DPRFTTOTTEN-S2","DPR","1",,"Murray Ave","Fort Totten","New York","11359",,,,,,,,,
"NYC FLEET / DPRFTTOTTEN1A-B","DPR","2","638","Bayside St","Bayside","New York","11359",,,,,,,,,
"NYC FLEET / DPRFTTOTTEN2A-B","DPR","2","638","Bayside St","Bayside","New York","11359",,,,,,,,,
"NYC FLEET / DPRFTTOTTEN3A-B","DPR","2","638","Bayside St","Bayside","New York","11359",,,,,,,,,
"NYC FLEET / DPRGREENBELT#1","DPR","1","501","Brielle Ave","Staten Island","New York","10314","STATEN IS","40.592224","-74.13628","502","50","27302","5107273","5019550001","SI05"
"NYC FLEET / DPRHIGHROCK#1","DPR","1","191-249","Nevada Ave","Staten Island","New York","10306","STATEN IS","40.584008","-74.125528","502","50","181","5158050","5009520275","SI24"
"NYC FLEET / DPRHIGHWAYP2-S1","DPR","1","2900","Flatbush Ave","Brooklyn","New York","11234","BROOKLYN","40.60261","-73.91467","318","46","666","3397327","3085900600","BK99"
"NYC FLEET / DPRHIGHWAYP2-S2","DPR","1","2900","Flatbush Ave","Brooklyn","New York","11234","BROOKLYN","40.60261","-73.91467","318","46","666","3397327","3085900600","BK99"
"NYC FLEET / DPRICAHNLOTE-S1","DPR","1",,"Main Rdwy/ICAHN Stadium","New York","New York","10035",,,,,,,,,
"NYC FLEET / DPRICAHNLOTE-S2","DPR","1",,"Main Rdwy/ICAHN Stadium","New York","New York","10035",,,,,,,,,
"NYC FLEET / DPRICAHNLOTE-S3","DPR","1",,"Main Rdwy/Tennis Center 1","New York","New York","10035",,,,,,,,,
"NYC FLEET / DPRICAHNSTADIUM","DPR","1","20","Randalls Is Rd","New York","New York","10035",,,,,,,,,
"NYC FLEET / DPRLITCHFLD1A-B","DPR","2","95","Prospect Park West","Brooklyn","New York","11215","BROOKLYN","40.667391","-73.974508","355","39","177","3339260","3011170001","BK99"
"NYC FLEET / DPRLITCHFLD2A-B","DPR","2","95","Prospect Park West","Brooklyn","New York","11215","BROOKLYN","40.667391","-73.974508","355","39","177","3339260","3011170001","BK99"
"NYC FLEET / DPRLITCHFLD3A-B","DPR","2","95","Prospect Park West","Brooklyn","New York","11215","BROOKLYN","40.667391","-73.974508","355","39","177","3339260","3011170001","BK99"
"NYC FLEET / DPRLITCHFLD4A-B","DPR","2","95","Prospect Park West","Brooklyn","New York","11215","BROOKLYN","40.667391","-73.974508","355","39","177","3339260","3011170001","BK99"
"NYC FLEET / DPRLITCHFLD5A-B","DPR","2","95","Prospect Park West","Brooklyn","New York","11215","BROOKLYN","40.667391","-73.974508","355","39","177","3339260","3011170001","BK99"
"NYC FLEET / DPRLITCHFLD6A-B","DPR","2","95","Prospect Park West","Brooklyn","New York","11215","BROOKLYN","40.667391","-73.974508","355","39","177","3339260","3011170001","BK99"
"NYC FLEET / DPRLITCHFLD7A-B","DPR","2","95","Prospect Park West","Brooklyn","New York","11215","BROOKLYN","40.667391","-73.974508","355","39","177","3339260","3011170001","BK99"
"NYC FLEET / DPRLYONSARC","DPR","1","13","Hannah St","Tompkinsville","New York","10304","STATEN IS","40.636247","-74.074589","501","49","21","0","0","SI37"
"NYC FLEET / DPRLYONSPL1A-B","DPR","2","15","Murray Hulbert Ave","Staten Island","New York","10301","STATEN IS","40.637211","-74.073618","501","49","21","5155219","5004870100","SI37"
"NYC FLEET / DPRLYONSPL2A-B","DPR","2","6-Feb","Murray Hulbert Ave","Staten Island","New York","10304","STATEN IS","40.637675","-74.073719","501","49","21","0","0","SI37"
"NYC FLEET / DPRMBLOT7-S1","DPR","1","829","Father Capodanno Blvd","Midland Beach","New York","10305","STATEN IS","40.575685","-74.083179","502","50","11201","5000000","5038320021","SI36"
"NYC FLEET / DPRMBLOT7-S2","DPR","1","829","Father Capodanno Blvd","Midland Beach","New York","10305","STATEN IS","40.575685","-74.083179","502","50","11201","5000000","5038320021","SI36"
"NYC FLEET / DPRMBLOT8_1_L3","DPR","1","920","Father Capodanno Blvd","Midland Beach","New York","10305","STATEN IS","40.575993","-74.082618","595","50","11201","0","0","SI36"
"NYC FLEET / DPRMBLOT8_2_L3","DPR","1","920","Father Capodanno Blvd","Midland Beach","New York","10305","STATEN IS","40.575993","-74.082618","595","50","11201","0","0","SI36"
"NYC FLEET / DPRMBLOT8-S1","DPR","1",,"Father Capodanno Blvd","Midland Beach","New York","10305",,,,,,,,,
"NYC FLEET / DPRMBLOT8-S2","DPR","1",,"Father Capodanno Blvd","Midland Beach","New York","10305",,,,,,,,,
"NYC FLEET / DPRMBLOT8-S3","DPR","1",,"Father Capodanno Blvd","Midland Beach","New York","10305",,,,,,,,,
"NYC FLEET / DPRMILLPOND1&2","DPR","2",,"Major Deegan Expy","West Bronx","New York","10451",,,,,,,,,
"NYC FLEET / DPRNMEADOW#1A-B","DPR","2","97th","St Transverse","New York","New York","10029",,,,,,,,,
"NYC FLEET / DPRNMEADOW#2A-B","DPR","2","97th","St Transverse","New York","New York","10029",,,,,,,,,
"NYC FLEET / DPROAKRIDGE#1#2","DPR","2",,"Forest Park Dr","Woodhaven","New York","11421",,,,,,,,,
"NYC FLEET / DPROCEANBR#1A-B","DPR","2","631-643","Father Capodanno Blvd","South Beach","New York","10305","STATEN IS","40.581606","-74.075187","502","50","70","5170654","5033550001","SI36"
"NYC FLEET / DPROCEANBR#2A-B","DPR","2","631-643","Father Capodanno Blvd","South Beach","New York","10305","STATEN IS","40.581606","-74.075187","502","50","70","5170654","5033550001","SI36"
"NYC FLEET / DPROLMBRADDICK1","DPR","1","8","Olmsted Dr","Corona","New York","11368","QUEENS","40.752164","-73.84963","481","21","38302","4541448","4020180500","QN99"
"NYC FLEET / DPROLMSTD#10A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTD#11A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTD#12A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTD#13A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTD#14A-B","DPR","2","8","Olmsted Dr","Corona","New York","11368","QUEENS","40.752164","-73.84963","481","21","38302","4541448","4020180500","QN99"
"NYC FLEET / DPROLMSTD#15A-B","DPR","2","8","Olmsted Dr","Corona","New York","11368","QUEENS","40.752164","-73.84963","481","21","38302","4541448","4020180500","QN99"
"NYC FLEET / DPROLMSTD#16A-B","DPR","2","6","Olmsted Dr","Corona","New York","11368","QUEENS","40.752167","-73.849641","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTD#17A-B","DPR","2","6","Olmsted Dr","Corona","New York","11368","QUEENS","40.752167","-73.849641","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTD#18A-B","DPR","2","6","Olmsted Dr","Corona","New York","11368","QUEENS","40.752167","-73.849641","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTED#1A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTED#2A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTED#3A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTED#4A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTED#5A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTED#6A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTED#7A-B","DPR","2","117-2","Roosevelt Ave","Corona","New York","11368","QUEENS","40.751876","-73.849331","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTED#8A-B","DPR","2","6","Olmsted Dr","Corona","New York","11368","QUEENS","40.752167","-73.849641","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTED#9A-B","DPR","2","6","Olmsted Dr","Corona","New York","11368","QUEENS","40.752167","-73.849641","481","21","38302","4050124","4020180500","QN99"
"NYC FLEET / DPROLMSTEDFOR#3","DPR","1","12","Olmsted Dr","Corona","New York","11368","QUEENS","40.752161","-73.849609","481","21","38302","4619884","4020180500","QN99"
"NYC FLEET / DPROMSDFR#10#11","DPR","2","12","Olmsted Dr","Corona","New York","11368","QUEENS","40.752161","-73.849609","481","21","38302","4619884","4020180500","QN99"
"NYC FLEET / DPROMSDFR#12#13","DPR","2","12","Olmsted Dr","Corona","New York","11368","QUEENS","40.752161","-73.849609","481","21","38302","4619884","4020180500","QN99"
"NYC FLEET / DPROMSDFR#14#15","DPR","2","12","Olmsted Dr","Corona","New York","11368","QUEENS","40.752161","-73.849609","481","21","38302","4619884","4020180500","QN99"
"NYC FLEET / DPROMSDFR#16","DPR","1",,"Grand Central Pkwy","Corona","New York","11368",,,,,,,,,
"NYC FLEET / DPROMSTDFOR#1#2","DPR","2","12","Olmsted Dr","Corona","New York","11368","QUEENS","40.752161","-73.849609","481","21","38302","4619884","4020180500","QN99"
"NYC FLEET / DPROMSTDFOR#4#5","DPR","2","12","Olmsted Dr","Corona","New York","11368","QUEENS","40.752161","-73.849609","481","21","38302","4619884","4020180500","QN99"
"NYC FLEET / DPROMSTDFOR#6#7","DPR","2","12","Olmsted Dr","Corona","New York","11368","QUEENS","40.752161","-73.849609","481","21","38302","4619884","4020180500","QN99"
"NYC FLEET / DPROMSTDFOR#8#9","DPR","2","12","Olmsted Dr","Corona","New York","11368","QUEENS","40.752161","-73.849609","481","21","38302","4619884","4020180500","QN99"
"NYC FLEET / DPROVERLOOK1A-B","DPR","2","80-30","Park Ln","Kew Gardens","New York","11415","QUEENS","40.710954","-73.835147","482","29","773","4442874","4033122000","QN60"
"NYC FLEET / DPRPARADE1-2","DPR","2","397","Coney Island Ave","Flatbush","New York","11218","BROOKLYN","40.649009","-73.971603","314","40","177","3256655","3050510001","BK99"
"NYC FLEET / DPRPARADE3-4","DPR","2","397","Coney Island Ave","Flatbush","New York","11218","BROOKLYN","40.649009","-73.971603","314","40","177","3256655","3050510001","BK99"
"NYC FLEET / DPRPAYSONPLAY#1","DPR","2","269","Dyckman St","New York","New York","10034","MANHATTAN","40.866824","-73.928811","112","10","297","1000000","1022552000","MN99"
"NYC FLEET / DPRPEPBURR-S1","DPR","1","2029","Burr Ave","Bronx","New York","10461","BRONX","40.853828","-73.827513","210","13","300","2047778","2042490041","BX10"
"NYC FLEET / DPRPEPBURR-S2","DPR","1","2029","Burr Ave","Middletown - Pelham Bay","New York","10461","BRONX","40.853828","-73.827513","210","13","300","2047778","2042490041","BX10"
"NYC FLEET / DPRPEPBURR-S3","DPR","1","2029","Burr Ave","Middletown - Pelham Bay","New York","10461","BRONX","40.853828","-73.827513","210","13","300","2047778","2042490041","BX10"
"NYC FLEET / DPRPRSPCTYARDS1","DPR","1","48","West Dr","Brooklyn","New York","11215","BROOKLYN","40.664987","-73.973384","355","39","177","3411717","3011170001","BK99"
"NYC FLEET / DPRPRSPCTYARDS2","DPR","1","48","West Dr","Brooklyn","New York","11215","BROOKLYN","40.664987","-73.973384","355","39","177","3411717","3011170001","BK99"
"NYC FLEET / DPRQBLIC#1&2","DPR","2","23-10","Queens Plaza S","Long Island City","New York","11101","QUEENS","40.751136","-73.94204","402","26","19","4005066","4004250005","QN31"
"NYC FLEET / DPRQBLIC#3&4","DPR","2","10th","street and queens plaza south","Long Island City","New York","11101",,,,,,,,,
"NYC FLEET / DPRQNSMSEUM#1#2","DPR","2",,"Avenue of the States","Corona","New York","11368",,,,,,,,,
"NYC FLEET / DPRQNSSHOPS1A-B","DPR","2","8298","88th Pl","Flushing","New York","11385","QUEENS","40.701474","-73.858238","405","30","639","0","0","QN19"
"NYC FLEET / DPRQNSSHOPS2A-B","DPR","2","8298","88th Pl","Flushing","New York","11385","QUEENS","40.701474","-73.858238","405","30","639","0","0","QN19"
"NYC FLEET / DPRQNSSTHSE#1#2","DPR","2","43","Flushing Meadows Corona Park Rd","Queens","New York","11368","QUEENS","40.752552","-73.838235","481","21","38302","4540096","4020180001","QN99"
"NYC FLEET / DPRQNSSTHSE#3#4","DPR","2","43","Flushing Meadows Corona Park Rd","QUEENS","New York","11368","QUEENS","40.752552","-73.838235","481","21","38302","4540096","4020180001","QN99"
"NYC FLEET / DPRRANAQUA#1","DPR","1","1","Bronx River Pkwy","new york city","New York","10462","BRONX","40.847238","-73.87133","227","15","334","2101002","2043330001","BX99"
"NYC FLEET / DPRRANAQUA#2","DPR","1","1","Bronx River Pkwy","new york city","New York","10462","BRONX","40.847238","-73.87133","227","15","334","2101002","2043330001","BX99"
"NYC FLEET / DPRRANAQUA#3","DPR","1","1","Bronx River Pkwy","new york city","New York","10462","BRONX","40.847238","-73.87133","227","15","334","2101002","2043330001","BX99"
"NYC FLEET / DPRRANAQUA#4","DPR","1","1","Bronx River Pkwy","Bronx","New York","10462","BRONX","40.847238","-73.87133","227","15","334","2101002","2043330001","BX99"
"NYC FLEET / DPRRANAQUA#5","DPR","1","1","Bronx River Pkwy","Bronx","New York","10462","BRONX","40.847238","-73.87133","227","15","334","2101002","2043330001","BX99"
"NYC FLEET / DPRRB75ST1A-B","DPR","2","Mar-52","Beach 75th St","Far Rockaway","New York","11692","QUEENS","40.591571","-73.803231","414","31","94202","4435935","4160790047","QN12"
"NYC FLEET / DPRRB75ST2A-B","DPR","2","352","Beach 75th St","Far Rockaway","New York","11692","QUEENS","40.591571","-73.803231","414","31","94202","4435935","4160790047","QN12"
"NYC FLEET / DPRRIVERSIDE-S1","DPR","1",,"Hudson River Greenway","New York","New York","10025",,,,,,,,,
"NYC FLEET / DPRRIVERSIDE-S2","DPR","1",,"NY-9A","New York","New York","10025",,,,,,,,,
"NYC FLEET / DPRROCKAWAY106S","DPR","1","106-01","Shore Front Pkwy","Far Rockaway","New York","11694","QUEENS","40.581116","-73.82529","414","32","938","4000000","4161890001","QN10"
"NYC FLEET / DPRROCKAWAY17S","DPR","1",,"Beach 17th St.","Far Rockaway","New York","11691",,,,,,,,,
"NYC FLEET / DPRROCKAWAY17ST","DPR","2","16-25","Seagirt Blvd","Far Rockaway","New York","11691","QUEENS","40.595127","-73.750371","414","31","101001","4299407","4156490001","QN15"
"NYC FLEET / DPRROCKAWAY86S","DPR","1","8601","Shore Front Pkwy","Rockaway Beach","New York","11693","QUEENS","40.584972","-73.810876","414","32","94203","4303674","4161500100","QN12"
"NYC FLEET / DPRROCKAWAY97S","DPR","1","9701","Shore Front Pkwy","Rockaway Park","New York","11694","QUEENS","40.58316","-73.817825","414","32","94201","0","0","QN10"
"NYC FLEET / DPRSBLOT4-S1","DPR","1","405","Father Capodanno Blvd","South Beach","New York","10305","STATEN IS","40.587755","-74.069261","502","50","70","5145877","5034910116","SI36"
"NYC FLEET / DPRSBLOT4-S2","DPR","1","405","Father Capodanno Blvd","South Beach","New York","10305","STATEN IS","40.587755","-74.069261","502","50","70","5145877","5034910116","SI36"
"NYC FLEET / DPRSID1HDQT#1#2","DPR","2","1150","Clove Rd","Staten Island","New York","10301","STATEN IS","40.618239","-74.105161","501","49","147","5112426","5003190001","SI07"
"NYC FLEET / DPRSIFRSTRY#3#4","DPR","2","21","Slosson Ave","Staten Island","New York","10314","STATEN IS","40.621","-74.119452","501","49","147","5112422","5003190001","SI07"
"NYC FLEET / DPRSIFRSTRY#5#6","DPR","2","21-51","Slosson Ave","Castleton Corners","New York","10314","STATEN IS","40.621","-74.119452","501","49","147","5112422","5003190001","SI07"
"NYC FLEET / DPRSIFRSTRY#7#8","DPR","2","21","Slosson Ave","Castleton Corners","New York","10314","STATEN IS","40.621","-74.119452","501","49","147","5112422","5003190001","SI07"
"NYC FLEET / DPRSISHOPS#1#2","DPR","2","21","Slosson Ave","staten island","New York","10314","STATEN IS","40.621","-74.119452","501","49","147","5112422","5003190001","SI07"
"NYC FLEET / DPRSLTENNIS-S1","DPR","1","42","Revere St","Silver Lake","New York","10301","STATEN IS","40.62852","-74.100238","501","49","59","5156178","5002390001","SI35"
"NYC FLEET / DPRSLTENNIS-S2","DPR","1","42","Revere St","Silver Lake","New York","10301","STATEN IS","40.62852","-74.100238","501","49","59","5156178","5002390001","SI35"
"NYC FLEET / DPRSLVRLAKE1-CP","DPR","1","42","Revere St","Staten Island","New York","10301","STATEN IS","40.62852","-74.100238","501","49","59","5156178","5002390001","SI35"
"NYC FLEET / DPRSLVRLAKE1A-B","DPR","2","42","Revere St","Staten Island","New York","10301","STATEN IS","40.62852","-74.100238","501","49","59","5156178","5002390001","SI35"
"NYC FLEET / DPRSLVRLAKE2A-B","DPR","2","42","Revere St","Staten Island","New York","10301","STATEN IS","40.62852","-74.100238","501","49","59","5156178","5002390001","SI35"
"NYC FLEET / DPRSLVRLAKE3A-B","DPR","2","42","Revere St","Staten Island","New York","10301","STATEN IS","40.62852","-74.100238","501","49","59","5156178","5002390001","SI35"
"NYC FLEET / DPRSLVRLAKE4A-B","DPR","2","42","Revere St","Staten Island","New York","10301","STATEN IS","40.62852","-74.100238","501","49","59","5156178","5002390001","SI35"
"NYC FLEET / DPRSLVRLAKE5A-B","DPR","2","42","Revere St","Staten Island","New York","10301","STATEN IS","40.62852","-74.100238","501","49","59","5156178","5002390001","SI35"
"NYC FLEET / DPRSOUTHBEACH#1","DPR","1","375","Sand Ln","Staten Island","New York","10305","STATEN IS","40.59048","-74.06675","502","50","74","5000000","5031220001","SI14"
"NYC FLEET / DPRSOUTHBEACH#2","DPR","1","375","Sand Ln","staten Island","New York","10305","STATEN IS","40.59048","-74.06675","502","50","74","5000000","5031220001","SI14"
"NYC FLEET / DPRTOTENBLG4222","DPR","1","422","Weaver Ave","Bayside","New York","11359","QUEENS","40.792928","-73.77621","407","19","999","4453946","4059170001","QN47"
"NYC FLEET / DPRTOTTENBLG203","DPR","1","208","Totten Ave","Bayside","New York","11359","QUEENS","40.792442","-73.777563","407","19","999","4539849","4059170001","QN47"
"NYC FLEET / DPRTOTTENBLG422","DPR","1","422","Weaver Ave","Queens","New York","11359","QUEENS","40.792928","-73.77621","407","19","999","4453946","4059170001","QN47"
"NYC FLEET / DPRTOTTENBLG431","DPR","2","431","Walter Reed Rd","Bayside","New York","11359","QUEENS","40.794148","-73.775415","407","19","999","4539884","4059170001","QN47"
"NYC FLEET / DPRWFMARINA-DC1","DPR","1","109-5","Marina Rd","Corona","New York","11368",,,,,,,,,
"NYC FLEET / DPRWFMARINA#1#2","DPR","2","1","Flushing Bay Promenade","East Elmhurst","New York","11369",,,,,,,,,
"NYC FLEET / DPRWFMARINA#3","DPR","1","109-5","Marina Rd","Queens","New York","11368",,,,,,,,,
"NYC FLEET / DPRWOLFESPP-S1","DPR","1",,"Chester Ave","New York","New York","10312",,,,,,,,,
"NYC FLEET / DSNY_BETTSAVE-1","DSNY","1","58-73","53rd Ave","Queens","New York","11377","QUEENS","40.734136","-73.909403","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_BETTSAVE-2","DSNY","1","58-73","53rd Ave","Queens","New York","11377","QUEENS","40.734136","-73.909403","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_BK1-1","DSNY","2","161","Varick ave","East Williamsburg","New York","11237","BROOKLYN","40.711118","-73.928548","301","34","449","3400387","3029620001","BK90"
"NYC FLEET / DSNY_BK1-2 L3","DSNY","1","161","Varick Ave","East Williamsburg","New York","11237","BROOKLYN","40.711118","-73.928548","301","34","449","3400387","3029620001","BK90"
"NYC FLEET / DSNY_BK10-1","DSNY","2","5100","1st ave","Brooklyn","New York","11232","BROOKLYN","40.649977","-74.02012","307","38","18","3000000","3007250200","BK32"
"NYC FLEET / DSNY_BK11-1","DSNY","2","1824","Shore Pkwy","Brooklyn","New York","11214","BROOKLYN","40.59132","-73.994509","311","43","304","3378180","3069430030","BK29"
"NYC FLEET / DSNY_BK14-1","DSNY","2","1397","Ralph Ave","Canarsie","New York","11236","BROOKLYN","40.642674","-73.919717","318","45","960","3221978","3079180145","BK50"
"NYC FLEET / DSNY_BK17-1","DSNY","1","10502","Avenue D","Brooklyn","New York","11236","BROOKLYN","40.653831","-73.901511","318","42","1098","3256921","3081380001","BK82"
"NYC FLEET / DSNY_BK17-2","DSNY","1","10502","Avenue D","Brooklyn","New York","11236","BROOKLYN","40.653831","-73.901511","318","42","1098","3256921","3081380001","BK82"
"NYC FLEET / DSNY_BK18-1","DSNY","1","105-01","Foster Ave","Brooklyn","New York","11236","BROOKLYN","40.627727","-73.976281","314","44","480","3398029","3054260001","BK42"
"NYC FLEET / DSNY_BK18-2","DSNY","1","105-01","Foster Ave","Brooklyn","New York","11236","BROOKLYN","40.627727","-73.976281","314","44","480","3398029","3054260001","BK42"
"NYC FLEET / DSNY_BK2-1","DSNY","2","465","Hamilton Ave","Gowanus","New York","11232","BROOKLYN","40.669156","-73.996907","306","39","119","3023562","3010380001","BK37"
"NYC FLEET / DSNY_BK3-1","DSNY","1","525","Johnson Ave","Brooklyn","New York","11237","BROOKLYN","40.708726","-73.926318","301","34","449","3070584","3029870016","BK90"
"NYC FLEET / DSNY_BK4-1","DSNY","2","161","Varick Ave","East Williamsburg","New York","11237","BROOKLYN","40.711118","-73.928548","301","34","449","3400387","3029620001","BK90"
"NYC FLEET / DSNY_BK4-2","DSNY","2","161","Varick Ave","East Williamsburg","New York","11237","BROOKLYN","40.711118","-73.928548","301","34","449","3400387","3029620001","BK90"
"NYC FLEET / DSNY_BK5-1","DSNY","2","606","Milford street","East New York","New York","11208","BROOKLYN","40.660832","-73.8697","305","42","1078","3099068","3045620001","BK82"
"NYC FLEET / DSNY_BK6-1","DSNY","1","127","2nd Ave","brooklyn","New York","11215","BROOKLYN","40.671308","-73.994452","306","39","117","3022747","3010200001","BK37"
"NYC FLEET / DSNY_BK6A-1","DSNY","1","93","Van Brunt St","brooklyn","New York","11231","BROOKLYN","40.685408","-74.004969","306","39","51","3004232","3003350001","BK33"
"NYC FLEET / DSNY_BK7-1","DSNY","2","5100","1st ave","Sunset Park","New York","11232","BROOKLYN","40.649977","-74.02012","307","38","18","3000000","3007250200","BK32"
"NYC FLEET / DSNY_BK8-1","DSNY","2","1755","Pacific St","Crown Heights","New York","11213","BROOKLYN","40.67669","-73.931938","308","36","309","3330693","3013360018","BK61"
"NYC FLEET / DSNY_BKLC-1","DSNY","2","803","Forbell St","East New York","New York","11208","BROOKLYN","40.664595","-73.860612","305","42","1220","3099064","3045550001","BK82"
