"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-09-10T00:00:00.000","2015-10-29T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-10T00:00:00.000","2016-02-10T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-09T00:00:00.000","2015-12-21T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-09T00:00:00.000","2016-04-15T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-09-09T00:00:00.000","2015-12-11T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-09T00:00:00.000","2016-08-08T00:00:00.000","3020","Customer Information Representative","2018-12-17T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-09T00:00:00.000","2016-07-26T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-09T00:00:00.000","2015-10-07T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-08T00:00:00.000","2015-11-23T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-08T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-08T00:00:00.000","2016-03-28T00:00:00.000","3020","Customer Information Representative","2018-12-17T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-08T00:00:00.000","2016-03-24T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2015-09-08T00:00:00.000","2015-10-16T00:00:00.000","4326","Traffic Enforcement Agent","2018-10-15T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-08T00:00:00.000","2016-03-23T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-09-08T00:00:00.000","2016-04-14T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Waiting for DQ",,"Police Department - NYPD","Closed","2015-09-08T00:00:00.000","2015-10-29T00:00:00.000",,,,,"NYPD"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-09-08T00:00:00.000","2016-02-10T00:00:00.000","2604","Structure Maintainer Group E","2018-02-12T00:00:00.000",,"NYCT"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-31T00:00:00.000","2016-09-13T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-04T00:00:00.000","2015-10-07T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-04T00:00:00.000","2016-05-06T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-04T00:00:00.000","2016-04-28T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-04T00:00:00.000","2016-03-14T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-04T00:00:00.000","2016-03-10T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-04T00:00:00.000","2016-02-03T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-04T00:00:00.000","2016-04-26T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-09-04T00:00:00.000","2016-01-28T00:00:00.000","4024","Carpenter","2019-09-23T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Police Department - NYPD","Closed","2015-09-04T00:00:00.000","2015-10-30T00:00:00.000",,,,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-03T00:00:00.000","2016-02-03T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-03T00:00:00.000","2016-03-10T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-03T00:00:00.000","2016-05-05T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-03T00:00:00.000","2016-03-09T00:00:00.000","5008","Inspector (Construction)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-03T00:00:00.000","2016-03-15T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-03T00:00:00.000","2016-05-06T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-03T00:00:00.000","2016-02-04T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-03T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Character","Police Department - NYPD","Closed","2015-09-03T00:00:00.000","2015-11-06T00:00:00.000","147","School Safety Agent","2016-02-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-02T00:00:00.000","2015-11-23T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-02T00:00:00.000","2016-03-31T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2015-09-02T00:00:00.000","2016-08-25T00:00:00.000","4060","Staff Analyst Trainee","2019-07-22T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-02T00:00:00.000","2016-03-10T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-02T00:00:00.000","2016-01-21T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-01T00:00:00.000","2015-11-23T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-01T00:00:00.000","2015-09-30T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-09-01T00:00:00.000","2015-12-02T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-09-01T00:00:00.000","2016-04-14T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2015-09-01T00:00:00.000","2015-10-30T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Other - OTH","Closed","2015-08-24T00:00:00.000","2015-10-30T00:00:00.000",,,,,"OTH"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2015-08-31T00:00:00.000","2016-03-15T00:00:00.000","311","Police Officer","2016-06-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-31T00:00:00.000","2016-03-21T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-31T00:00:00.000","2016-02-04T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-31T00:00:00.000","2016-03-23T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-31T00:00:00.000","2015-12-18T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-08-31T00:00:00.000","2016-04-29T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-08-31T00:00:00.000","2016-04-14T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-08-31T00:00:00.000","2016-08-02T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-31T00:00:00.000","2016-05-06T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-31T00:00:00.000","2016-05-04T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-28T00:00:00.000","2016-02-10T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-08-28T00:00:00.000","2016-06-02T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-28T00:00:00.000","2016-06-28T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-28T00:00:00.000","2016-06-03T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-08-28T00:00:00.000","2016-01-05T00:00:00.000","4543","Captain (Police) (PROM)",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-27T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-27T00:00:00.000","2016-04-25T00:00:00.000","3044","Police Officer",,,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-27T00:00:00.000","2016-04-12T00:00:00.000","3322","School Safety Agent","2018-05-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-27T00:00:00.000","2016-04-15T00:00:00.000","4331","Traffic Enforcement Agent","2018-10-29T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2015-08-27T00:00:00.000","2015-10-21T00:00:00.000","311","Police Officer","2016-06-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-26T00:00:00.000","2016-06-27T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-26T00:00:00.000","2016-02-22T00:00:00.000","4302","Traffic Enforcement Agent (TEA)","2017-10-16T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-26T00:00:00.000","2016-03-30T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-26T00:00:00.000","2015-11-23T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2015-08-26T00:00:00.000","2016-08-10T00:00:00.000","2317","Special Officer","2019-03-04T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-26T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-08-25T00:00:00.000","2015-09-03T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-24T00:00:00.000","2016-07-01T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-24T00:00:00.000","2016-02-16T00:00:00.000","5008","Inspector (Construction)",,,"DCAS"
"Waiting for DQ",,"Department of Environmental Protection - DEP","Closed","2015-08-24T00:00:00.000","2015-08-25T00:00:00.000",,,,,"DEP"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2015-08-24T00:00:00.000","2015-10-30T00:00:00.000",,,,,"DOC"
"Waiting for DQ",,"Department of Environmental Protection - DEP","Open","2015-08-24T00:00:00.000",,,,,,"DEP"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-24T00:00:00.000","2015-09-21T00:00:00.000","2327","School Safety Agent","2018-03-19T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-24T00:00:00.000","2016-01-25T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-24T00:00:00.000","2016-08-10T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-24T00:00:00.000","2016-01-25T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-24T00:00:00.000","2015-09-17T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-24T00:00:00.000","2016-08-02T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-24T00:00:00.000","2016-04-27T00:00:00.000","4326","Traffic Enforcement Agent","2018-10-15T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-24T00:00:00.000","2016-06-01T00:00:00.000","4533","Police Officer (Promotional)","2018-10-15T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-24T00:00:00.000","2016-05-31T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-24T00:00:00.000","2016-08-25T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-21T00:00:00.000","2016-09-20T00:00:00.000","4338","Juvenile Counselor","2019-05-27T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-21T00:00:00.000","2016-03-16T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-21T00:00:00.000","2016-05-19T00:00:00.000","5008","Inspector (Construction)","2020-03-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Sanitation - DSNY","Closed","2015-08-21T00:00:00.000","2015-09-17T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Jurisdictional Issue",,"Other - OTH","Closed","2015-08-21T00:00:00.000","2015-08-24T00:00:00.000",,,,,"OTH"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-20T00:00:00.000","2016-02-03T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-20T00:00:00.000","2016-06-03T00:00:00.000","5008","Inspector (Construction)","2020-03-16T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-08-20T00:00:00.000","2016-09-08T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-08-20T00:00:00.000","2016-04-12T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-20T00:00:00.000","2016-03-28T00:00:00.000","4008","Maintenance Worker","2018-12-10T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-08-20T00:00:00.000","2016-06-02T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-20T00:00:00.000","2016-07-13T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-20T00:00:00.000","2016-05-26T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-19T00:00:00.000","2015-11-30T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-19T00:00:00.000","2016-08-02T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-19T00:00:00.000","2015-11-30T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-19T00:00:00.000","2016-08-08T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-19T00:00:00.000","2016-04-11T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-19T00:00:00.000","2016-05-19T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-18T00:00:00.000","2016-03-03T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-08-18T00:00:00.000","2016-04-29T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-18T00:00:00.000","2016-01-08T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-18T00:00:00.000","2016-01-22T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-17T00:00:00.000","2016-03-28T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-17T00:00:00.000","2016-03-09T00:00:00.000","5008","Inspector (Construction)",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-08-17T00:00:00.000","2015-10-19T00:00:00.000","1304","School Safety Agent","2016-03-01T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-17T00:00:00.000","2016-04-15T00:00:00.000","5304","Traffic Enforcement Agent","2019-01-21T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-17T00:00:00.000","2015-10-23T00:00:00.000","2327","School Safety Agent","2016-09-29T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-17T00:00:00.000","2016-04-25T00:00:00.000","4309","Traffic Enforcement Agent","2018-02-12T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-17T00:00:00.000","2016-07-11T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-08-17T00:00:00.000","2017-02-27T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-17T00:00:00.000","2016-06-20T00:00:00.000","8011","Station Agent","2016-08-22T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-14T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-14T00:00:00.000","2016-01-13T00:00:00.000","4064","Mason's Helper",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-14T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-14T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-14T00:00:00.000","2016-07-29T00:00:00.000","3310","Police Officer","2019-06-24T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-08-14T00:00:00.000","2015-12-07T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-08-14T00:00:00.000","2015-12-02T00:00:00.000","2604","Structure Maintainer Group E","2018-02-12T00:00:00.000",,"NYCT"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-13T00:00:00.000","2016-01-08T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-13T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Character","Police Department - NYPD","Closed","2015-08-13T00:00:00.000","2016-02-16T00:00:00.000","1302","Police Officer","2016-07-01T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-13T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-13T00:00:00.000","2016-06-07T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2015-08-13T00:00:00.000","2015-08-27T00:00:00.000","1320","Police Officer","2017-01-01T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2015-08-12T00:00:00.000","2015-08-17T00:00:00.000",,,,,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-12T00:00:00.000","2016-01-22T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2015-08-12T00:00:00.000","2016-01-29T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-12T00:00:00.000","2016-06-22T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-12T00:00:00.000","2016-01-06T00:00:00.000","3310","Police Officer","2019-06-24T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-12T00:00:00.000","2015-09-02T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2015-08-12T00:00:00.000","2016-09-16T00:00:00.000","2031","Cashier","2018-04-16T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-12T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-11T00:00:00.000","2015-09-17T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-11T00:00:00.000","2015-09-16T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-11T00:00:00.000","2015-09-22T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-11T00:00:00.000","2016-06-30T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-11T00:00:00.000","2016-02-04T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-08-11T00:00:00.000","2015-12-02T00:00:00.000","2604","Structure Maintainer Group E","2018-02-12T00:00:00.000",,"NYCT"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-11T00:00:00.000","2016-01-08T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Timeliness","MTA New York City Transit - NYCT","Closed","2015-08-11T00:00:00.000","2015-08-17T00:00:00.000","3604","Car Inspector","2018-05-28T00:00:00.000",,"NYCT"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-10T00:00:00.000","2015-09-04T00:00:00.000","2312","School Safety Agent","2018-01-31T00:00:00.000",,"NYPD"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-08-10T00:00:00.000","2015-12-03T00:00:00.000",,,,,"NYCHA"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-10T00:00:00.000","2016-01-06T00:00:00.000","3314","Police Officer",,,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2015-08-10T00:00:00.000","2016-01-19T00:00:00.000","1022","Police Administrative Aide","2016-08-29T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-10T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-10T00:00:00.000","2015-09-21T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-10T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
