"service_name","provider_name","mission_statement","website","address_line_1","address_line_2","city","state","zip_code"
"Work Readiness","Child Development Center of the Mosholu-Montefiore Community Center","The MISSION of MMCC is to
 improve the lives of Bronx and 
Manhattan residents through our humanitarian efforts, reaching out to a rich tapestry of ","www.mmcc.org","3450 Dekalb Avenue",,"Bronx","NY","10467"
"Work Readiness","Chinatown Manpower Project, Inc. dba CMP","Established in 1972, Chinatown Manpower Project (CMP) is a private, not-for-profit, community-based organization with a mission to promote economic se","www.cmpny.org","55 Chrystie Street","2nd Floor","New York","NY","10002"
"Work Readiness","Chinatown Manpower Project, Inc. dba CMP","Established in 1972, Chinatown Manpower Project (CMP) is a private, not-for-profit, community-based organization with a mission to promote economic se","www.cmpny.org","55 Chrystie Street","2nd Floor","New York","NY","10002"
"Work Readiness","Chinese-American Planning Council, Inc.","CPC's mission is to promote social and economic empowerment of Chinese American, immigrant and low-income communities.","http://www.cpc-nyc.org","150 Elizabeth Street",,"New York","NY","10012"
"Work Readiness","Chinese-American Planning Council, Inc.","CPC's mission is to promote social and economic empowerment of Chinese American, immigrant and low-income communities.","http://www.cpc-nyc.org","150 Elizabeth Street",,"New York","NY","10012"
"Work Readiness","City Living NY, Inc.","To empower youth aging out of foster care in NYC to transition successfully into adulthood by providing essential resources and in depth support","www.citylivingny.org","1741 73 STREET",,"BROOKLYN","NY","11204"
"Work Readiness","Claremont Neighborhood Centers, Inc.","Claremont Neighborhood Centers, Inc., is a 501 C-3, not-for-profit, community based agency, operating from 489 East 169th St., Bronx, New York 10456, ","www.claremontcenter.org","489 EAST  169 STREET",,"BRONX","NY","10456"
"Work Readiness","Coalition for the Homeless Inc.","Coalition for the Homeless is the nation's oldest advocacy and direct service organization helping homeless men, women, and children. We believe that ","www.coalitionforthehomeless.org","129 Fulton Street",,"New York","NY","10038"
"Work Readiness","Coalition for the Homeless Inc.","Coalition for the Homeless is the nation's oldest advocacy and direct service organization helping homeless men, women, and children. We believe that ","www.coalitionforthehomeless.org","129 Fulton Street",,"New York","NY","10038"
"Work Readiness","Cody Cares For Kids, Inc.","Cody Cares for Kids, Inc.(CodyCares) provides successful mental health counseling services primarily to teens and young adults called Life Advisement.","www.codycares.org","1692 EAST   45 STREET",,"BROOKLYN","NY","11234"
"Work Readiness","College Bridge Cafe Inc."," The mission of College Bridge Cafe (CBC) is to support Bronx residents through counseling, mentoring, workshops and referral services to attain postsecondary credentials that will increase their earning potential and quality of life.  We want to ensure residents are able to fully participate in the revitalization opportunities in the community. ","www.collegebridgecafe.org","62-59 108th St. Ste. 7S",,"Forest Hills","NY","11375"
"Work Readiness","Community Access, Inc.","Community Access assists people with psychiatric disabilities in making the transition from shelters and institutions to independent living. ","www.communityaccess.org","17 Battery Place","Suite 1326","New York","NY","10004"
"Work Readiness","Community Access, Inc.","Community Access assists people with psychiatric disabilities in making the transition from shelters and institutions to independent living. ","www.communityaccess.org","17 Battery Place","Suite 1326","New York","NY","10004"
"Work Readiness","Community Health Action of Staten Island, Inc.","Community Health Action of Staten Island drives dramatic improvements in the health of New Yorkers.","www.chasiny.org","56 Bay Street","4th Floor","Staten Island","NY","10301"
"Work Readiness","Community Inclusion & Development Alliance, Inc.","Our primary missions are to strengthen the capacity and to increase the inclusion opportunities of individuals with disabilities.

 

","www.cidainfo.com","38-50 Bell BLVD. Suite A2",,"Bayside","NY","11361"
"Work Readiness","Community League of the Heights Inc.","Community League of the Heights (CLOTH) is a multi-service, community-development organization dedicated to supporting and empowering the economically","www.cloth159.org","500 WEST  159 STREET",,"NEW YORK","NY","10032"
"Work Readiness","Community League of the Heights Inc.","Community League of the Heights (CLOTH) is a multi-service, community-development organization dedicated to supporting and empowering the economically","www.cloth159.org","500 WEST  159 STREET",,"NEW YORK","NY","10032"
"Work Readiness","Community Solutions, Inc.","Promoting the independence, responsible citizenship, and well-being of individuals and families.",,"340 W NEWBERRY RD","Suite B","BLOOMFIELD","CT","06002"
"Work Readiness","Cosette Annette Hampton Just One Break","To be multi-culture having a diverse identity and emphatic to the precepts affecting me to the extent which encouraged a tendency towards changing lifes.",,"2132 MAPES AVENUE","Apt 17","BRONX","NY","10460"
"Work Readiness","Community Solutions, Inc.","Promoting the independence, responsible citizenship, and well-being of individuals and families.",,"340 W NEWBERRY RD","Suite B","BLOOMFIELD","CT","06002"
"Work Readiness","Community Solutions International, Inc.","Create a lasting end to homelessness that leaves no one behind. ","www.community.solutions","PO Box 3524, Church St. Station",,"New York","NY","10008"
"Work Readiness","Complete Girlz, Inc.","Complete Girlz, Inc. mission is to empower and strengthen young women in our community by giving them the tools needed to overcome adversity.","www.completegirlz.org","195-15 120th Avenue",,"Saint Albans","NY","11412"
"Work Readiness","Comprehensive Youth Development, Inc.","Comprehensive Youth Development, Inc., partners with NYC public schools to prepare young adults, ages 14-24, to secure successful futures.","www.cdi-ny.org","240 Second Avenue",,"New York","NY","10003"
"Work Readiness","Comprehensive Youth Development, Inc.","Comprehensive Youth Development, Inc., partners with NYC public schools to prepare young adults, ages 14-24, to secure successful futures.","www.cdi-ny.org","240 Second Avenue",,"New York","NY","10003"
"Work Readiness","Consortium for Worker Education, Inc.","Founded in 1985, the Consortium for Worker Education (CWE) is a private, non-profit education and workforce development provider.  Affiliated with the","www.cwe.org","275 SEVENTH AVENUE","Suite 1801","NEW YORK","NY","10001"
"Work Readiness","Council Of Peoples Organization Inc.","To assist low-income immigrant families, particularly South Asians and Muslims, to reach their full potential as residents of New York City. ","www.copo.org","1081 CONEY ISLAND AVENUE",,"BROOKLYN","NY","11230"
"Work Readiness","Council of Jewish Organizations of Flatbush,  Inc.","COJO Flatbush's mission is to preserve and strengthen the quality of life of our community via comprehensive programs and support. ","www.cojoflatbush.org","1523 Avenue M","3rd Floor","Brooklyn","NY","11230"
"Work Readiness","Creative Connections LLC","Creative Connections empowers students to achieve their college and career dreams.","www.creativeconnections.nyc","2329 Nostrand Avenue","Suite 100","Brooklyn","NY","11210"
"Work Readiness","Creative Connections LLC","Creative Connections empowers students to achieve their college and career dreams.","www.creativeconnections.nyc","2329 Nostrand Avenue","Suite 100","Brooklyn","NY","11210"
"Work Readiness","Creative Theta Solutions Inc."," To provide services that improve th condition of the environment and those living within; not limited to providing temporary shelter and empowerment ",,"1725 FULTON AVENUE","Apt. 4B","BRONX","NY","10457"
"Work Readiness","Cypress Hills Local Development Corporation, Inc.","With community residents leading the way, the mission of Cypress Hills Local Development Corporation is to build a strong, sustainable Cypress Hills/E","https://www.cypresshills.org/","625 Jamaica Avenue",,"Brooklyn","NY","11208"
"Work Readiness","Cypress Hills Local Development Corporation, Inc.","With community residents leading the way, the mission of Cypress Hills Local Development Corporation is to build a strong, sustainable Cypress Hills/E","https://www.cypresshills.org/","625 Jamaica Avenue",,"Brooklyn","NY","11208"
"Work Readiness","Cypress hills tenants association inc."," To improve the quality of life in our community by providing diverse services and programs for our seniors and youths.",,"1266 SUTTER AVENUE",,"BROOKLYN","NY","11208"
"Work Readiness","Daniels Dynasty, Inc.","Help improve the lives of children and families affected by autism and mental illness by providing them with the resources they need to succeed and pr","www.danielsdynastyinc.org","P.O. Box 762",,"NEW YORK","NY","10027"
"Work Readiness","Destination Tomorrow, Inc","Destination Tomorrow is a grassroots agency located in the South Bronx that provides services to and for the LGBTQ community.  It is our belief that n","www.destinationtomorrow.org","452 EAST  149 STREET","3rd Floor","BRONX","NY","10455"
"Work Readiness","DEVELOPMENT WITHOUT LIMITS, LLC","The mission of Development Without Limits is to help educators provide dynamic and engaging learning experiences for young people. ","www.developmentwithoutlimits.org","244 5 AVENUE","Suite 1544","NEW YORK","NY","10001"
"Work Readiness","DIVAS for Social Justice Inc.","DIVAS (Digital Interactive Visual Arts Sciences) for Social Justice aims to bridge the digital divide by combining media literacy and cultural","http://www.divasforsocialjustice.org","131-02 229 STREET",,"Springfield Gardens","NY","11413"
"Work Readiness","Davidson Community Center Inc,","Our mission is to serve our underprivileged children, adults and senior by mutual cooperation, training, education, advocacy and to promote a wholesom","www.thedccsite.org","2038 Davidson Avenue",,"Bronx","NY","10453"
"Work Readiness","Davidson Community Center Inc,","Our mission is to serve our underprivileged children, adults and senior by mutual cooperation, training, education, advocacy and to promote a wholesom","www.thedccsite.org","2038 Davidson Avenue",,"Bronx","NY","10453"
"Work Readiness","Just-Us, Inc.","Just-Us, Inc. is a non-profit 501(c)3 tax exempt community based organization, offering social service programs targeting hard to service population","www.justusinc.org","205 EAST  122 STREET","Room 215","NEW YORK","NY","10035"
"Work Readiness","Juvenile JUstice League","Commitment: Juvenile Justice League wants to inspire pro-social friendships, strong interpersonal skills, and instill a sense of hope in the future.

 

Responsibility: The focus of Juvenile Justice League is to empower youth in establishing goals and following through on commitments.

 

Possibility: Juvenile Justice League wants to expand the perspective of young people to make them aware of life's possibilities.

 

Support: An individual is dramatically influences by their support system. Juvenile Justice League wants to surround young people in a caring, inclusive learning environment.","www.juvenilejusticeleague.org","P. O. Box 661",,"Bronx","NY","10451"
"Work Readiness","KindWork, Inc."," We help talented young adults from overlooked communities transform their economic outlook and launch a new career in the innovation economy.   
","kindwork.org","120 WOLCOTT STREET","#1","BROOKLYN","NY","11231"
"Work Readiness","Kips Bay Boys' and Girls' Club, Inc.","The mission of Kips Bay Boys & Girls Club is to improve and enhance the quality of life for all young people, with special emphasis on those between t","www.kipsbay.org","1930 Randall Avenue",,"Bronx","NY","10473"
"Work Readiness","Korean American Heritage Foundation Inc."," The Korean American Heritage Foundation (KAHF) is an organization that strives to plant seeds of multiculturalism by introducing and teaching people ",,"163-07 DEPOT ROAD","#206","Flushing","NY","11358"
"Work Readiness","L.W.H LDS LLC"," L.W.H LDS LLC is a Woman-Owned Small Business specializing in
professional and personal development with a focus on helping teams and
individuals build their collective consciousness as a group. Our mission is to ","https://www.instagram.com/lwhldsllc/","891 Saint Johns Place","1L","Brooklyn","NY","11216"
"Work Readiness","LITTLE FLOWER CHILDREN AND FAMILY SERVICES OF NEW YORK","Little Flower Children and Family Services of New York transforms caring into action to deliver services, programs and direction to improve the lives ","WWW.LITTLEFLOWERNY.ORG","2450 N WADING RIVER RD",,"WADING RIVER","NY","11792"
"Work Readiness","Lantern Community Services, Inc.","Lantern's mission is to strengthen communities by increasing the supply of affordable housing, ensuring housing stability, and providing opportunities","www.lanterncommunity.org","494 8 AVENUE","20th Floor","NEW YORK","NY","10001"
"Work Readiness","Lantern Community Services, Inc.","Lantern's mission is to strengthen communities by increasing the supply of affordable housing, ensuring housing stability, and providing opportunities","www.lanterncommunity.org","494 8 AVENUE","20th Floor","NEW YORK","NY","10001"
"Work Readiness","Learning & Educational Solutions Inc.","to provide at-risk high school students with support in completing their High School Studies and  provide a positive environment where they will have the opportunity to engage enrichment activities","WWW.LESINC.ORG","500 EAST  165 STREET",,"BRONX","NY","10456"
"Work Readiness","Lenox Hill Neighborhood House, Inc.","Lenox Hill Neighborhood House, widely recognized as one of New York's premier nonprofit organizations, is a settlement house that provides an extensive array of effective and integrated human services - social, educational, legal, health, housing, mental health, nutritional and fitness - which significantly improve the lives of thousands of people in need each year, ages 3 to 103, on the East Side of Manhattan.","www.lenoxhill.org","331 EAST   70 STREET",,"NEW YORK","NY","10021"
"Work Readiness","Lenox Hill Neighborhood House, Inc.","Lenox Hill Neighborhood House, widely recognized as one of New York's premier nonprofit organizations, is a settlement house that provides an extensive array of effective and integrated human services - social, educational, legal, health, housing, mental health, nutritional and fitness - which significantly improve the lives of thousands of people in need each year, ages 3 to 103, on the East Side of Manhattan.","www.lenoxhill.org","331 EAST   70 STREET",,"NEW YORK","NY","10021"
"Work Readiness","LiP Progress, Inc.","To improve the quality of life Deaf, DeafBlind and Hard of  Hearing individuals through programs and services in Greater NYC",,"2894 West 8th Street, Suite #3-A",,"Brooklyn","NY","11224"
"Work Readiness","Life Community Development","The mission of Life Community Development is to provide quality services for those we come in contact with and to empower disenfranchised low income.","lifecommunitydevelopment.org","15815 Horizon Way",,"Adelanto","CA","92301"
"Work Readiness","Life of Hope","Founded in 2006, Life of Hope is a multifaceted community-based organization which fosters greater opportunities for youths and immigrant families.","lohnyc.org","710 EAST   37 STREET",,"BROOKLYN","NY","11203"
"Work Readiness","Lighthouse International","Lighthouse Guild provides a full spectrum of integrated vision + healthcare services helping people who are blind or visually impaired, including thos","www.lighthouseguild.org","250 WEST   64 STREET",,"NEW YORK","NY","10023"
"Work Readiness","Lutheran Medical Center","Lutheran Medical Center, founded in 1883 by a Norwegian Lutheran Deaconess Nurse, Sister Elizabeth Fedde, gratefully affirms both its Christian heritage exemplified by her Christ like compassion and dedicated care for struggling new immigrants and its contemporary call to enhance the health and well being of its neighbors throughout a diverse urban area.  For 80 years Lutheran Medical Center grew and declined with other neighborhood institutions based on the Brooklyn waterfront.  In recent decades, however, Lutheran Medical Center aggressively volunteered to be the corporate stimulus for community renewal, the catalyst for constructive change, and the advocate for the health and well-being of an increasingly diverse urban area. Lutheran Medical Center has no reason for being of its own; it exists only to serve the needs of its  neighbors.  Lutheran Medical Center defines health as the total well being of the community.","www.lutheranmedicalcenter.com","150 55 STREET",,"BROOKLYN","NY","11220"
"Work Readiness","MAXIMUS Human Services, Inc.","Helping Government Serve the People","www.maximus.com","1891 Metro Center Dr",,"Reston","VA","20190"
"Work Readiness","MAZii Learning Center Inc","At MAZii we engage in and facilitate inter generational communication through the use of technology","www.mazii.org","204- 62nd Street",,"Brooklyn","NY","11220"
"Work Readiness","MOSHOLU-MONTEFIORE COMMUNITY CENTER, INC.","The MISSION of MMCC is to
improve the lives of Bronx and Manhattan residents through our humanitarian efforts, reaching out to a rich tapestry of cul","www.mmcc.org","3450 Dekalb Avenue",,"Bronx","NY","10467"
"Work Readiness","MOSHOLU-MONTEFIORE COMMUNITY CENTER, INC.","The MISSION of MMCC is to
improve the lives of Bronx and Manhattan residents through our humanitarian efforts, reaching out to a rich tapestry of cul","www.mmcc.org","3450 Dekalb Avenue",,"Bronx","NY","10467"
"Work Readiness","MUJERES LATINAS EN ACCION/LATIN WOMEN IN ACTION, INC.","LWA is focused on development of empowerment, leadership, self-sufficiency and good citizenship of our women and their families.",,"103-06 39 Avenue",,"Corona","NY","11368"
"Work Readiness","Make the Road New York","Make the Road New York (MRNY) builds the power of Latino and working class communities to achieve dignity and justice through organizing, policy innovation, transformative education, and survival services.","www.maketheroadny.org","301 Grove Street",,"Brooklyn","NY","11237"
"Work Readiness","Man Up!, Inc.","To serve urban neighborhoods as a multi-cultural,social service agency for neighborhood improvement and for the complete understanding of emergency pr","www.manupinc.org","797 Van Siclen Avenue",,"Brooklyn","NY","11207"
"Work Readiness","Manhattan Class Company, Inc","To provoke conversations that have never happened--and otherwise never would.",,"231 WEST   29 STREET","Suite 303","NEW YORK","NY","10001"
"Work Readiness","Manhattan-Staten Island Area Health Education Center","The Manhattan Staten Island Area Health Education Center (MSI AHEC) was incorporated in May, 2004 to address health care disparities through increased","www.msiahec.org","8 WEST  126 STREET","#03B109","NEW YORK","NY","10027"
"Work Readiness","Mercy Center, Inc.","Mercy Center empowers women and their families in the South Bronx to liberate themselves from economic poverty by providing holistic services that address the needs of the whole person, develop skills for healthy family living and economic advancement, and build a community of respect, hospitality, and non-violence.","www.mercycenterbronx.org","377 EAST  145 STREET",,"BRONX","NY","10454"
"Work Readiness","Metropolitan New York Coordinating Council on Jewish Poverty","Metropolitan Council on Jewish Poverty is the voice of the Jewish poor and the first line of defense for our community's needy. We fight poverty throu","metcouncil.org","77 Water street","26th floor","new york","NY","10005"
"Work Readiness","MercyFirst","A sponsored ministry of the Sisters of Mercy, inspires hope and promotes healing for children and families by providing quality human services and edu","mercyfirst.org","525 CONVENT RD",,"SYOSSET","NY","11791"
"Work Readiness","MercyFirst","A sponsored ministry of the Sisters of Mercy, inspires hope and promotes healing for children and families by providing quality human services and edu","mercyfirst.org","525 CONVENT RD",,"SYOSSET","NY","11791"
"Work Readiness","Mid Bronx Senior Citizens Council Inc.","To enhance the quality of life for all residents of the South Bronx; To ensure that they are afforded the opportunity for economic and social well-be","www.midbronx.org","900 Grand Concourse",,"Bronx","NY","10451"
"Work Readiness","Metropolitan New York Coordinating Council on Jewish Poverty","Metropolitan Council on Jewish Poverty is the voice of the Jewish poor and the first line of defense for our community's needy. We fight poverty throu","metcouncil.org","77 Water street","26th floor","new york","NY","10005"
"Work Readiness","MuYork Holdings, LLC","International Student Education Enterprises (iStudee) strives to empower our clients to achieve professional success in a diverse and global economy.",,"677 Lenox Road",,"Brooklyn","NY","11203"
"Work Readiness","NPower Inc."," NPower creates pathways to economic prosperity by launching digital careers for military veterans and young adults from underserved communities.","www.npower.org","55 Washington Street","Suite 560","Brooklyn","NY","11201"
"Work Readiness","NYSARC, Inc., NYC Chapter","AHRC New York City is a family governed organization committed to finding ways for people with intellectual and other developmental disabilities t","www.AHRCNYC.org","83 Maiden Lane",,"New York","NY","10038"
"Work Readiness","NYSARC, Inc., NYC Chapter","AHRC New York City is a family governed organization committed to finding ways for people with intellectual and other developmental disabilities t","www.AHRCNYC.org","83 Maiden Lane",,"New York","NY","10038"
"Work Readiness","Narragansett Housing Development Fund Corporation","To provide housing and support services to low-and very low-income and homeless individuals and families.","hsi-ny.org","243 WEST   30 STREET","co Housing  and Services,Inc.","NEW YORK","NY","10001"
"Work Readiness","Narragansett Housing Development Fund Corporation","To provide housing and support services to low-and very low-income and homeless individuals and families.","hsi-ny.org","243 WEST   30 STREET","co Housing  and Services,Inc.","NEW YORK","NY","10001"
"Work Readiness","National Association on Drug Abuse Problems (New York State) Inc.","NADAP's mission is to be a leading provider of innovative services that enable individuals to become healthy, productive and self-sufficient.","www.nadap.org","355 Lexington Avenue","2nd Floor","New York","NY","10017"
"Work Readiness","National Cares Mentoring Movement, Inc."," To secure, heal and transform the lives of impoverished Black children by inspiring, recruiting and mobilizing masses of caring Black men and women to mentor and nourish them.","www.caresmentoring.org","5 Penn Plaza","23rd Floor","New York","NY","10001"
"Work Readiness","National Society for Hebrew Day Schools","That all our children be learned",,"620 Foster Avenue","3","Brooklyn","NY","11230"
"Work Readiness","Nehemiah Economic Development, Inc","Nehemiah Economic Development Inc. is a Not-For-Profit Community based organization formed for the economic development of the Nehemiah Housing Community in the Brownsville section of Brooklyn. From its inception NED has grown from a small group with no resources, to include redevelopment of neglected properties and the provision of scholarships to local children. It is NED's goal to further develop and upgrade vacant lots and abandoned building in the Brownsville-East New York section of Brooklyn into affordable housing and to revitalize the community. NED strives to provide incentives for work and education to the youth of the community by creating college pathway initiatives, workforce development and merit scholarships. NED believes that Education and Economic Development are the pillars of a strong, vibrant and progressive Community.","www.nehemiahed.org","695 MOTHER GASTON BOULEVARD",,"BROOKLYN","NY","11212"
"Work Readiness","New Heights Youth, Inc.","New Heights educates and empowers promising underserved youth to be leaders, champions and student-athletes by developing the skills necessary for high school, college and life.","www.newheightsnyc.org","2472 BROADWAY","PMB 112","NEW YORK","NY","10025"
"Work Readiness","New York Center for Interpersonal Development, Inc.","We improve lives by building community and nurturing personal growth through youth development, social-emotional learning, and conflict management.","www.nycid.org","130 Stuyvesant Place","5th Floor","Staten Island","NY","10301"
"Work Readiness","New Alternatives for Children, Inc.","NAC's mission is to provide innovative high quality services in support of birth, foster, and adoptive families caring primarily for medically complex children, which includes children with severe physical disabilities, emotional and behavioral challenges, and developmental disabilities. NAC's services enable children to remain in or to be returned to their families whenever possible or to be adopted by loving families.  Working with children whose birth families live in poverty, NAC's continuum of services ensures that children's physical, social, educational, recreational, medical, and mental healthcare needs are met.

By supporting families NAC prevents lengthy stays in foster care, hospitals, or other institutions. NAC builds on family strengths, provides opportunities, and assists all family members in reaching for and achieving their potential.","www.NacKidsCan.org","37 WEST   26 STREET","6th Floor","NEW YORK","NY","10010"
"Work Readiness","New Alternatives for Children, Inc.","NAC's mission is to provide innovative high quality services in support of birth, foster, and adoptive families caring primarily for medically complex children, which includes children with severe physical disabilities, emotional and behavioral challenges, and developmental disabilities. NAC's services enable children to remain in or to be returned to their families whenever possible or to be adopted by loving families.  Working with children whose birth families live in poverty, NAC's continuum of services ensures that children's physical, social, educational, recreational, medical, and mental healthcare needs are met.

By supporting families NAC prevents lengthy stays in foster care, hospitals, or other institutions. NAC builds on family strengths, provides opportunities, and assists all family members in reaching for and achieving their potential.","www.NacKidsCan.org","37 WEST   26 STREET","6th Floor","NEW YORK","NY","10010"
"Work Readiness","New Immigrant Community Empowerment, Inc.","A community-based, non-profit organization that works to ensure immigrants can build social, political, and economic power in their communities. ","www.nynice.org","71-29 Roosevelt Avenue","2nd Floor","Jackson Heights","NY","11372"
"Work Readiness","New Immigrant Community Empowerment, Inc.","A community-based, non-profit organization that works to ensure immigrants can build social, political, and economic power in their communities. ","www.nynice.org","71-29 Roosevelt Avenue","2nd Floor","Jackson Heights","NY","11372"
"Work Readiness","New Life of New York City, Inc.","Challenging New York City youth to expand their world, explore new places and helping them to develop their potential and fulfill their dreams.","NewLifeOfNYC.org","66 Clinton Street",,"New York","NY","10002"
"Work Readiness","New Vision Services Inc","To reduce recidivism and homelessness by changing the lives of individuals re-entering our communities.",,"2333 5 AVENUE","Apt 5B","NEW YORK","NY","10037"
"Work Readiness","New York Center for Interpersonal Development, Inc.","We improve lives by building community and nurturing personal growth through youth development, social-emotional learning, and conflict management.","www.nycid.org","130 Stuyvesant Place","5th Floor","Staten Island","NY","10301"
"Work Readiness","New York Center for Interpersonal Development, Inc.","We improve lives by building community and nurturing personal growth through youth development, social-emotional learning, and conflict management.","www.nycid.org","130 Stuyvesant Place","5th Floor","Staten Island","NY","10301"
"Work Readiness","New York City Mission Society","Since 1812, the NYC Mission Society has reimagined the urban learning landscape by launching innovative, experiential educational programs and services for New York City's youth and families. Today, our progressive portfolio of educational, workforce development and cultural enrichment programs provide those we serve with the tools to break the cycle of poverty and achieve success. ","www.nycmissionsociety.org","646 Malcolm X Boulevard",,"NEW YORK","NY","10037"
"Work Readiness","New York City Mission Society","Since 1812, the NYC Mission Society has reimagined the urban learning landscape by launching innovative, experiential educational programs and services for New York City's youth and families. Today, our progressive portfolio of educational, workforce development and cultural enrichment programs provide those we serve with the tools to break the cycle of poverty and achieve success. ","www.nycmissionsociety.org","646 Malcolm X Boulevard",,"NEW YORK","NY","10037"
"Work Readiness","New York Edge, Inc.","To help bridge the academic performance gap among underachieving students by extending the school day and year with  skill-building activities","www.newyorkedge.org","58-12 Queens Boulevard","Suite 1, 59th Street entrance","Woodside","NY","11377"
"Work Readiness","New York Institute of Technology","Since 1955, New York Tech has pursued its mission to:
Provide career-oriented professional education
Give all students access to opportunities","www.nyit.edu","Northern Blvd",,"Old Westbury","NY","11568"
"Work Readiness","New York United Jewish Association Inc.","To improve and unify the Marine Park community through educational programs,events and social aid services.
To this end the New York United Jewish A","www.jccmp.org","2076 Flatbush Avenue",,"Brooklyn","NY","11234"
"Work Readiness","Next Step Pictures, Inc.","Provide students at the Academy for Careers in Television and Film with real world production work experience though client-based work. ",,"1-50 51 AVENUE","Room 411","Long Island City","NY","11101"
"Work Readiness","Northern Manhattan Improvement Corporation","To serve as a catalyst for positive change in the lives of the people in our community on their paths to secure, violence free, and prosperous futures.","www.nmic.org","45 Wadsworth Avenue",,"New York","NY","10033"
"Work Readiness","Northern Manhattan Improvement Corporation","To serve as a catalyst for positive change in the lives of the people in our community on their paths to secure, violence free, and prosperous futures.","www.nmic.org","45 Wadsworth Avenue",,"New York","NY","10033"
"Work Readiness","NorthernStar Youth Initiative","Creating initiatives that strengthen our community, guide our youth and empower our families.","www.NortherStarYouth.org","1211 ATLANTIC AVENUE","Suite 303","BROOKLYN","NY","11216"
"Work Readiness","NorthernStar Youth Initiative","Creating initiatives that strengthen our community, guide our youth and empower our families.","www.NortherStarYouth.org","1211 ATLANTIC AVENUE","Suite 303","BROOKLYN","NY","11216"
"Work Readiness","Northwest Bronx Community and Clergy Coalition, Inc.","NWBCCC unites diverse people and institutions to work for racial and economic justice through intergenerational organizing to transform the Bronx.","www.northwestbronx.org","103 EAST  196 STREET",,"BRONX","NY","10468"
"Work Readiness","Not Looking Back, Inc.","Not Looking Back provides help for the present and hope for the future among persons experiencing effects of homelessness, behavioral health disorders, and related obstacles to the individual's desired life in the community.",,"3537 12th ST 4E",,"LONG ISLAND CITY","NY","11206"
"Work Readiness","O&E Child Care LLC","To provide enrichment services to low income individuals, families and children.",,"1142 EAST  165 STREET",,"BRONX","NY","10459"
"Work Readiness","OPERA America, Inc.","Founded in 1970, OPERA America is a national membership organization dedicated to supporting the creation, presentation and enjoyment of opera.","operaamerica.org","330 SEVENTH AVENUE","8TH FLOOR","NEW YORK","NY","10001"
"Work Readiness","Odyssey House, Inc.","It is the mission of Odyssey House:

To provide comprehensive and innovative services to the broadest range of metro New York's population wh","http://www.odysseyhouseinc.org/","120 Wall Street","17th Floor","New York","NY","10005"
"Work Readiness","Office of the Appellate Defender, Inc.","Office of the Appellate Defender (OAD) is a not-for-profit law firm devoted to providing high quality client-centered legal representation and social ","www.oadnyc.org","11 Park Place","Suite 1601","New York","NY","10007"
"Work Readiness","One Jeune LLC","We are dedicated to creating job opportunities in the commercial cleaning industry while using effective, and environmentally friendly solutions.",,"138 EAST    3 STREET",,"BROOKLYN","NY","11218"
"Work Readiness","Onos Footprints, Inc.","To implement change, and stimulate educational growth through self-empowerment programs, youth mentoring, as well as providing financial support to ch","www.onosfootprints.org","2420 GLENWOOD ROAD","Suite 5F","BROOKLYN","NY","11210"
"Work Readiness","Opportunities For A Better Tomorrow, Inc.","Opportunities for a Better Tomorrow exists to break the cycle of poverty and inequity through education, job training, and employment.

OBT's prog","www.obtjobs.org","882 3 AVENUE","Suite 10-10 NE, Unit 18","BROOKLYN","NY","11232"
"Work Readiness","Opportunities For A Better Tomorrow, Inc.","Opportunities for a Better Tomorrow exists to break the cycle of poverty and inequity through education, job training, and employment.

OBT's prog","www.obtjobs.org","882 3 AVENUE","Suite 10-10 NE, Unit 18","BROOKLYN","NY","11232"
"Work Readiness","Osborne Treatment Services, Inc.","The Osborne Association offers opportunities for individuals who have been in conflict with the law to transform their lives through innovative, effective, and replicable programs that serve the community by reducing crime and its human and economic costs.  We offer opportunities for reform and rehabilitation through public education, advocacy, and alternatives to incarceration that respect the dignity of people and honor their capacity to change.","www.osborneny.org","809 Westchester Avenue",,"Bronx","NY","10455"
"Work Readiness","Osborne Treatment Services, Inc.","The Osborne Association offers opportunities for individuals who have been in conflict with the law to transform their lives through innovative, effective, and replicable programs that serve the community by reducing crime and its human and economic costs.  We offer opportunities for reform and rehabilitation through public education, advocacy, and alternatives to incarceration that respect the dignity of people and honor their capacity to change.","www.osborneny.org","809 Westchester Avenue",,"Bronx","NY","10455"
"Work Readiness","PENCIL, Inc.","Since 1995, PENCIL has played a critical role in bringing together business professionals, educators, and students to open eyes, open minds, and open doors. By doing so, we connect students to success. PENCIL makes it easy for business professionals, educators, and students to work together - in schools and the workplace. Our signature hands-on programs, including in-school partnerships, mentoring, internships, and immersive experiences like Principal For A Day, create targeted opportunities to make a real difference in the classroom and beyond.","http://www.pencil.org","30 WEST 26 STREET, 5th Floor",,"NEW YORK","NY","10010"
"Work Readiness","PROJECT HOPE CHARITIES, INC.","Project Hope Charities is a non-profit organization, established to serve the low-income community in areas where the government is unable to reach.","www.projecthopecharities.org","170-20 140 AVENUE",,"Jamaica","NY","11434"
"Work Readiness","PRAXIS HOUSING INITIATIVES, INC.","The mission of Praxis Housing Initiatives is to bring about sustainable transformation in the lives of chronically homeless persons with HIV/AIDS, men","www.praxishousing.org","130 WEST   29 STREET","7th Floor","NEW YORK","NY","10001"
