"permit_type","accela","facility_name","address_no","address_st","bo","zip","inspection_date","inspection_type","of_all_violations","of_phh_violations","of_critical_violations","of_general_violations","docket","lat","long","x","y","x_property_coordinate","y_property_coordinate","community_board","council_district","census_tract","bin","nta"
"Indoor","41408641","WEST 60TH STREET ASSOCIATES LLC","229","WEST 60 STREET","MA","10023","2019-09-18T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77173431","-73.98877539","987359","220443","987464","220553","7","6","147","1087958","Lincoln Square"
"Indoor","41410859","BOULEVARD HOUSING CORP","2373","BROADWAY","MA","10024","2019-10-02T00:00:00.000","Routine Inspection","0","0","0","0",,"40.78871143","-73.97616553","990850","226629","990710","226704","7","6","175","1076251","Upper West Side"
"Indoor","41410888","DAG HAMMARSKJOLD TOWER CONDOMINIUM","240","EAST 47 STREET","MA","10017","2019-05-17T00:00:00.000","Routine Inspection","0","0","0","0",,"40.75351703","-73.97116115","992240","213807","992442","213564","6","4","90","1037607","Turtle Bay-East Midtown"
"Indoor","41411186","200 CHAMBERS STREET CONDOMINIUM","200","CHAMBERS STREET","MA","10007","2019-08-27T00:00:00.000","Routine Inspection","3","2","1","0","16578-19S0","40.71685544","-74.01220736","980866","200449","980814","200345","1","1","21","1087716","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41411186","200 CHAMBERS STREET CONDOMINIUM","200","CHAMBERS STREET","MA","10007","2019-09-10T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71685544","-74.01220736","980866","200449","980814","200345","1","1","21","1087716","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41411189","455 CENTRAL PARK WEST CONDOMINIUM","455","CENTRAL PARK WEST","MA","10025","2019-10-23T00:00:00.000","Routine Inspection","1","0","1","0","20380-19S0","40.79793208","-73.96011506","995293","229990","995111","229968","7","7","189","1081578","Upper West Side"
"Indoor","41411189","455 CENTRAL PARK WEST CONDOMINIUM","455","CENTRAL PARK WEST","MA","10025","2019-11-04T00:00:00.000","Re-Inspection","0","0","0","0",,"40.79793208","-73.96011506","995293","229990","995111","229968","7","7","189","1081578","Upper West Side"
"Indoor","41412914","111 FULTON STREET CONDOMINIUM","111","FULTON STREET","MA","10038","2019-01-03T00:00:00.000","Re-Inspection","0","0","0","0",,"40.70974145","-74.00679196","982367","197857","982420","197923","1","1","1501","1001263","Battery Park City-Lower Manhattan"
"Indoor","41412914","111 FULTON STREET CONDOMINIUM","111","FULTON STREET","MA","10038","2019-12-27T00:00:00.000","Routine Inspection","1","0","0","1",,"40.70974145","-74.00679196","982367","197857","982420","197923","1","1","1501","1001263","Battery Park City-Lower Manhattan"
"Indoor","41414679","ELEMENT CONDOMINIUM","555","WEST 59 STREET","MA","10019","2019-12-05T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77105639","-73.98913293","987260","220196","987187","220391","7","6","147","1087704","Lincoln Square"
"Indoor","41414681","ARRIS LOFTS CONDOMINIUM","27-28","THOMPSON AVENUE","QU","11101","2019-05-10T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74618847","-73.94202913","1000313","211141","1000389","210972","2","26","19","4000697","Hunters Point-Sunnyside-West Maspeth"
"Indoor","41414686","THE EDUCATIONAL ALLIANCE INC","344","EAST 14 STREET","MA","10003","2019-05-08T00:00:00.000","Routine Inspection","0","0","0","0",,"40.73155856","-73.98309571","988935","205806","988861","205678","3","2","40","1006521","East Village"
"Indoor","41414686","THE EDUCATIONAL ALLIANCE INC","344","EAST 14 STREET","MA","10003","2019-06-25T00:00:00.000","Complaint Inspection","1","1","0","0","12388-19S0","40.73155856","-73.98309571","988935","205806","988861","205678","3","2","40","1006521","East Village"
"Indoor","41414686","THE EDUCATIONAL ALLIANCE INC","344","EAST 14 STREET","MA","10003","2019-07-09T00:00:00.000","Complaint Re-inspection","0","0","0","0",,"40.73155856","-73.98309571","988935","205806","988861","205678","3","2","40","1006521","East Village"
"Indoor","41415766","ONE UNION SQUARE EAST CONDOMINIUM","1","IRVING PLACE","MA","10003","2019-10-15T00:00:00.000","Routine Inspection","1","0","1","0","19784-19S0","40.73406522","-73.98871321","987378","206719","987239","206927","5","2","50","1083247","Gramercy"
"Indoor","41415766","ONE UNION SQUARE EAST CONDOMINIUM","1","IRVING PLACE","MA","10003","2019-10-31T00:00:00.000","Re-Inspection","0","0","0","0",,"40.73406522","-73.98871321","987378","206719","987239","206927","5","2","50","1083247","Gramercy"
"Indoor","41419382","TSI SUNNYSIDE LLC","39-01","QUEENS BOULEVARD","QU","11104","2019-01-03T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74401364","-73.92600412","1004754","210352","1004844","210625","2","26","179","4436676","Hunters Point-Sunnyside-West Maspeth"
"Indoor","41419386","15 WILLIAM STREET CONDOMINIUM","15","WILLIAM STREET","MA","10004","2019-01-24T00:00:00.000","Routine Inspection","0","0","0","0",,"40.70520136","-74.00999789","981478","196203","981378","196261","1","1","9","1087954","Battery Park City-Lower Manhattan"
"Indoor","41419387","TSI GLENDALE LLC","80-16","COOPER AVENUE","QU","11385","2019-06-14T00:00:00.000","Routine Inspection","0","0","0","0",,"40.70944514","-73.86956824","1020411","197776","1020713","197376","5","30","637","4462612","Glendale"
"Indoor","41419390","306 GOLD STREET CONDOMINIUM","306","GOLD STREET","BK","11201","2019-10-24T00:00:00.000","Routine Inspection","0","0","0","0",,"40.69497081","-73.9832709","988889","192476","988805","192502","2","35","15","3392968","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Indoor","41419392","THE DOWNTOWN CONDOMINIUM","15","BROAD STREET","MA","10005","2019-08-06T00:00:00.000","Routine Inspection","2","2","0","0","15291-19S0","40.70652425","-74.01102242","981194","196685","981314","196685","1","1","7","1078988","Battery Park City-Lower Manhattan"
"Indoor","41419392","THE DOWNTOWN CONDOMINIUM","15","BROAD STREET","MA","10005","2019-08-26T00:00:00.000","Re-Inspection","1","0","0","1",,"40.70652425","-74.01102242","981194","196685","981314","196685","1","1","7","1078988","Battery Park City-Lower Manhattan"
"Indoor","41425345","ALLEN OPERATING COMPANY LLC","190","ALLEN STREET","MA","10002","2019-09-24T00:00:00.000","Routine Inspection","0","0","0","0",,"40.72224079","-73.98889921","987327","202411","987435","202351","3","1","3001","1087667","Chinatown"
"Indoor","41430177","FITMAR MANAGEMENT LLC","1500","PAERDEGAT AVENUE NORTH","BK","11236","2019-04-08T00:00:00.000","Routine Inspection","6","2","3","1","06843-19S0","40.62729679","-73.90289418","1011205","167835","1009913","168238","18","46","998","3343625","Canarsie"
"Indoor","41430177","FITMAR MANAGEMENT LLC","1500","PAERDEGAT AVENUE NORTH","BK","11236","2019-04-22T00:00:00.000","Re-Inspection","1","0","1","0","06843-19S1","40.62729679","-73.90289418","1011205","167835","1009913","168238","18","46","998","3343625","Canarsie"
"Indoor","41430177","FITMAR MANAGEMENT LLC","1500","PAERDEGAT AVENUE NORTH","BK","11236","2019-05-07T00:00:00.000","Re-Inspection","0","0","0","0",,"40.62729679","-73.90289418","1011205","167835","1009913","168238","18","46","998","3343625","Canarsie"
"Indoor","41430187","MADISON SQUARE BOYS AND GIRLS CLUB","2245","BEDFORD AVENUE","BK","11226","2019-12-09T00:00:00.000","Routine Inspection","1","0","0","1",,"40.64911475","-73.95576461","996525","175772","996673","175811","17","40","794","3117297","Erasmus"
"Indoor","41438949","40 MERCER STREET CONDOMINIUM","40","MERCER STREET","MA","10013","2019-11-01T00:00:00.000","Routine Inspection","0","0","0","0",,"40.72143984","-74.00126988","983898","202119","983994","202045","2","1","47","1087559","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41438950","CRUNCH LLC.","144","WEST 38 STREET","MA","10018","2019-10-01T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7530726","-73.98777154","987638","213644","987449","213661","5","3","109","1015263","Midtown-Midtown South"
"Indoor","41439896","IOWA SPORTS MANAGEMENT INC","225","RECTOR PLACE","MA","10280","2019-11-07T00:00:00.000","Routine Inspection","0","0","0","0",,"40.70926287","-74.01648742","979679","197683","979829","197767","1","1","31704","1000053","Battery Park City-Lower Manhattan"
"Indoor","41439901","CRUNCH LLC","1109","2 AVENUE","MA","10022","2019-04-24T00:00:00.000","Routine Inspection","2","0","1","1","08267-19S0","40.7602179","-73.96462462","994050","216249","993971","216342","6","4","108","1038634","Turtle Bay-East Midtown"
"Indoor","41439901","CRUNCH LLC","1109","2 AVENUE","MA","10022","2019-05-08T00:00:00.000","Re-Inspection","2","0","1","1","08267-19S1","40.7602179","-73.96462462","994050","216249","993971","216342","6","4","108","1038634","Turtle Bay-East Midtown"
"Indoor","41439901","CRUNCH LLC","1109","2 AVENUE","MA","10022","2019-05-29T00:00:00.000","Re-Inspection","0","0","0","0",,"40.7602179","-73.96462462","994050","216249","993971","216342","6","4","108","1038634","Turtle Bay-East Midtown"
"Indoor","41439903","CRUNCH LLC","691","FULTON STREET","BK","11217","2019-05-09T00:00:00.000","Routine Inspection","1","0","1","0","09303-19S0","40.68769076","-73.97788929","990382","189824","990377","189938","2","35","33","3331261","Fort Greene"
"Indoor","41439903","CRUNCH LLC","691","FULTON STREET","BK","11217","2019-05-31T00:00:00.000","Re-Inspection","0","0","0","0",,"40.68769076","-73.97788929","990382","189824","990377","189938","2","35","33","3331261","Fort Greene"
"Indoor","41439907","CRUNCH LLC","324","FLATBUSH AVENUE","BK","11238","2019-07-23T00:00:00.000","Routine Inspection","1","0","1","0","14363-19S0","40.67683395","-73.97222553","991954","185869","991865","185865","6","39","161","3024352","Prospect Heights"
"Indoor","41439911","CRUNCH LLC","162","WEST 83 STREET","MA","10024","2019-10-31T00:00:00.000","Routine Inspection","0","0","0","0",,"40.78523365","-73.97528568","991094","225362","990933","225357","7","6","169","1032085","Upper West Side"
"Indoor","41439929","CRUNCH LLC","113","4 AVENUE","MA","10003","2019-08-20T00:00:00.000","Routine Inspection","0","0","0","0",,"40.73286313","-73.98999795","987022","206281","987139","206259","3","2","42","1066890","East Village"
"Indoor","41443481","GERARD OWNERS CORP.","70-25","YELLOWSTONE BOULEVARD","QU","11375","2019-12-27T00:00:00.000","Routine Inspection","0","0","0","0",,"40.72259039","-73.84981556","1025879","202574","1026034","202412","6","29","711","4433878","Forest Hills"
"Indoor","41443483","THE LAUREL CONDOMINIUM","400","EAST 67 STREET","MA","10065","2019-11-25T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76427802","-73.95831226","995798","217729","995848","217728","8","5","116","1087926","Lenox Hill-Roosevelt Island"
"Indoor","41443571","RIVERBANK WEST","555","WEST 42 STREET","MA","10036","2019-11-18T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7603633","-73.99721328","985022","216300","984913","216516","4","3","129","1026911","Clinton"
"Indoor","41445770","TOWER 111 LLC","885","AVENUE OF THE AMERICAS","MA","10001","2019-04-10T00:00:00.000","Routine Inspection","1","0","0","1",,"40.74818156","-73.98896344","987308","211862","987214","211957","5","3","101","1088533","Midtown-Midtown South"
"Indoor","41451492","DUMBO REAL ESTATE HOLDINGS LLC","222","DUFFIELD STREET","BK","11201","2019-08-31T00:00:00.000","Routine Inspection","0","0","0","0",,"40.69144668","-73.98438604","988580","191192","988504","191203","2","33","15","3424452","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Indoor","41451493","EASTSIDE CLUB LLC","227","EAST 56 STREET","MA","10022","2019-03-21T00:00:00.000","Routine Inspection","0","0","0","0",,"40.75926076","-73.96726742","993318","215900","993440","215921","6","4","108","1038592","Turtle Bay-East Midtown"
"Indoor","41451508","THE FITNESS PLACE FORST HILLS NY INC","70-24","AUSTIN STREET","QU","11375","2019-01-09T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7206505","-73.84616907","1026891","201869","1026923","201768","6","29","711","4077471","Forest Hills"
"Indoor","41453186","YMCA OF GREATER NEW YORK","207","BEACH 73 STREET","QU","11692","2019-09-09T00:00:00.000","Routine Inspection","1","0","0","1",,"40.589438","-73.80106334","1039503","154090","1039296","154204","14","31","94202","4594499","Hammels-Arverne-Edgemere"
"Indoor","41466338","THE POWERHOUSE CONDOMINIUM","50-09","2 STREET","QU","11101","2019-05-16T00:00:00.000","Routine Inspection","1","0","1","0","09828-19S0","40.74340142","-73.95843364","995768","210123","995895","209964","2","26","1","4540156","Hunters Point-Sunnyside-West Maspeth"
"Indoor","41466338","THE POWERHOUSE CONDOMINIUM","50-09","2 STREET","QU","11101","2019-06-21T00:00:00.000","Re-Inspection","1","0","1","0","09828-19S1","40.74340142","-73.95843364","995768","210123","995895","209964","2","26","1","4540156","Hunters Point-Sunnyside-West Maspeth"
"Indoor","41466341","ROC-LE TRIOMPHE ASSOCIATE LLC","245","EAST 58 STREET","MA","10022","2019-10-16T00:00:00.000","Routine Inspection","1","0","0","1",,"40.76046533","-73.96594566","993684","216339","993971","216342","6","4","108","1038634","Turtle Bay-East Midtown"
"Indoor","41466343","FIFTH ON THE PARK CONDOMINIUM","1481","5 AVENUE","MA","10035","2019-06-10T00:00:00.000","Routine Inspection","0","0","0","0",,"40.80260274","-73.94468161","999565","231694","999629","231751","11","9","198","1087768","East Harlem North"
"Indoor","41466350","80 METROPOLITAN AVENUE CONDOMINIUM","80","METROPOLITAN AVENUE","BK","11211","2019-06-18T00:00:00.000","Routine Inspection","1","0","0","1",,"40.71707275","-73.96396221","994240","200530","994187","200438","1","33","555","3251736","North Side-South Side"
"Indoor","41466721","BROOKLYN COLLEGE CUNY","2900","BEDFORD AVENUE","BK","11210","2019-01-31T00:00:00.000","Routine Inspection","2","0","0","2",,"40.63168414","-73.95265622","997391","169422","996856","169082","14","45","772","3347326","Flatbush"
"Indoor","41466721","BROOKLYN COLLEGE CUNY","2900","BEDFORD AVENUE","BK","11210","2019-07-30T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.63168414","-73.95265622","997391","169422","996856","169082","14","45","772","3347326","Flatbush"
"Indoor","41473419","BANYA NY LLC","602","CONEY ISLAND AVENUE","BK","11218","2019-03-27T00:00:00.000","Routine Inspection","3","2","1","0","05854-19S0","40.64264985","-73.96978593","992635","173415","992531","173383","12","40","492","3125637","Kensington-Ocean Parkway"
"Indoor","41473419","BANYA NY LLC","602","CONEY ISLAND AVENUE","BK","11218","2019-04-08T00:00:00.000","Re-Inspection","1","1","0","0","05854-19S1","40.64264985","-73.96978593","992635","173415","992531","173383","12","40","492","3125637","Kensington-Ocean Parkway"
"Indoor","41473419","BANYA NY LLC","602","CONEY ISLAND AVENUE","BK","11218","2019-04-24T00:00:00.000","Routine Inspection","1","1","0","0","05854-19S2","40.64264985","-73.96978593","992635","173415","992531","173383","12","40","492","3125637","Kensington-Ocean Parkway"
"Indoor","41473419","BANYA NY LLC","602","CONEY ISLAND AVENUE","BK","11218","2019-05-07T00:00:00.000","Re-Inspection","0","0","0","0",,"40.64264985","-73.96978593","992635","173415","992531","173383","12","40","492","3125637","Kensington-Ocean Parkway"
"Indoor","41473425","BROOKLYN GOLD LLC","235","GOLD STREET","BK","11201","2019-01-09T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.69731483","-73.98312245","988930","193330","989030","193204","2","33","15","3396901","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Indoor","41473425","BROOKLYN GOLD LLC","235","GOLD STREET","BK","11201","2019-12-16T00:00:00.000","Routine Inspection","1","0","0","1",,"40.69731483","-73.98312245","988930","193330","989030","193204","2","33","15","3396901","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Indoor","41473442","PURE 76TH STREET INC","204","WEST 77 STREET","MA","10024","2019-03-20T00:00:00.000","Routine Inspection","0","0","0","0",,"40.78196001","-73.97961277","989896","224169","989805","224064","7","6","163","1087660","Upper West Side"
"Indoor","41473446","TOREN CONDOMINIUM INC","150","MYRTLE AVENUE","BK","11201","2019-05-22T00:00:00.000","Routine Inspection","1","1","0","0","10175-19S0","40.6935984","-73.98308013","988942","191976","989047","191826","2","35","15","3394020","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Indoor","41473446","TOREN CONDOMINIUM INC","150","MYRTLE AVENUE","BK","11201","2019-06-07T00:00:00.000","Re-Inspection","0","0","0","0",,"40.6935984","-73.98308013","988942","191976","989047","191826","2","35","15","3394020","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Indoor","41473455","BRONXWORKS INC","1130","GRAND CONCOURSE","BX","10456","2019-11-18T00:00:00.000","Routine Inspection","0","0","0","0",,"40.83232447","-73.91958884","1006502","242528","1006734","242630","4","16","18102","2002833","East Concourse-Concourse Village"
"Indoor","41477222","IMAGINE FLAGSHIP LLC","40","HARRISON STREET","MA","10013","2019-05-28T00:00:00.000","Routine Inspection","1","0","0","1",,"40.71885926","-74.0108441","981244","201179","981237","201417","1","1","39","1083235","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41485627","WATERSIDE PLAZA LLC","30","WATERSIDE PLAZA","MA","10010","2019-05-29T00:00:00.000","Routine Inspection","1","0","0","1",,"40.73764746","-73.97386721","991492","208025","991660","207941","6","4","62","1083710","Murray Hill-Kips Bay"
"Indoor","41486289","NEW YORK HEALTH CLUB INC","270","PARK AVENUE SOUTH","MA","10010","2019-11-21T00:00:00.000","Routine Inspection","0","0","0","0",,"40.73901662","-73.98722563","987790","208523","987729","208588","5","2","56","1016252","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41486305","301 EAST 57 STREET GYM LLC","301","EAST 57 STREET","MA","10022","2019-01-14T00:00:00.000","Routine Inspection","1","0","1","0","00723-19S0","40.7592574","-73.9651702","993899","215899","994056","215979","6","5","108","1039997","Turtle Bay-East Midtown"
"Indoor","41486495","THE SEVILLE CONDOMINIUM OF SOLSTICE RESIDENTIAL","300","EAST 77 STREET","MA","10021","2019-05-17T00:00:00.000","Re-Inspection","1","0","1","0","22131-18S1","40.77185805","-73.95566471","996530","220491","996488","220427","8","5","134","1045192","Lenox Hill-Roosevelt Island"
"Indoor","41486495","THE SEVILLE CONDOMINIUM OF SOLSTICE RESIDENTIAL","300","EAST 77 STREET","MA","10021","2019-08-28T00:00:00.000","Re-Inspection","0","0","0","0",,"40.77185805","-73.95566471","996530","220491","996488","220427","8","5","134","1045192","Lenox Hill-Roosevelt Island"
"Indoor","41486495","THE SEVILLE CONDOMINIUM OF SOLSTICE RESIDENTIAL","300","EAST 77 STREET","MA","10021","2019-10-16T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77185805","-73.95566471","996530","220491","996488","220427","8","5","134","1045192","Lenox Hill-Roosevelt Island"
"Indoor","41486795","CS RITZ RESIDENTS LLC","235","WEST 48 STREET","MA","10036","2019-10-31T00:00:00.000","Routine Inspection","2","0","0","2",,"40.76046948","-73.9856657","988221","216339","988103","216491","5","3","125","1076194","Midtown-Midtown South"
"Indoor","41487846","2 GOLD LLC","2","GOLD STREET","MA","10038","2019-10-29T00:00:00.000","Routine Inspection","0","0","0","0",,"40.70728759","-74.00733634","982216","196963","982328","197005","1","1","1502","1087146","Battery Park City-Lower Manhattan"
"Indoor","41487891","TOWN SPORTS INTERNATIONAL","1637","3 AVENUE","MA","10128","2019-01-23T00:00:00.000","Routine Inspection","4","1","1","2","01343-19S0","40.78239616","-73.95135704","997721","224331","997911","224189","8","5","154","1086172","Yorkville"
"Indoor","41487891","TOWN SPORTS INTERNATIONAL","1637","3 AVENUE","MA","10128","2019-02-07T00:00:00.000","Re-Inspection","1","0","0","1",,"40.78239616","-73.95135704","997721","224331","997911","224189","8","5","154","1086172","Yorkville"
"Indoor","41487891","TOWN SPORTS INTERNATIONAL","1637","3 AVENUE","MA","10128","2019-06-07T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.78239616","-73.95135704","997721","224331","997911","224189","8","5","154","1086172","Yorkville"
"Indoor","41489423","133 WEST 22ND STREET CONDOMINIUM","133","WEST 22 STREET","MA","10011","2019-03-25T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74268694","-73.99435948","985813","209860","985730","209991","4","3","91","1087723","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41501167","PARK SOUTH TOWER ASSOCIATED LLC","124","WEST 60 STREET","MA","10023","2019-10-16T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7702243","-73.98523036","988341","219893","988167","219844","7","3","145","1028827","Lincoln Square"
"Indoor","41505928","535 WEST END AVENUE CONDOMINIUM","531","WEST END AVENUE","MA","10023","2019-04-04T00:00:00.000","Routine Inspection","1","0","0","1",,"40.78862672","-73.97805065","990328","226598",,,"7","6","171",,"Upper West Side"
"Indoor","41511667","RISINGSAM DITMARS LLC","144-02","135 AVENUE","QU","11436","2019-09-04T00:00:00.000","Routine Inspection","1","0","0","1",,"40.66828141","-73.7959897","1040845","182818","1040910","182568","12","28","792","4262620","Baisley Park"
"Indoor","41523677","BAYROCK SAPIR ORGANIZATION LLC.","246","SPRING STREET","MA","10013","2019-12-16T00:00:00.000","Routine Inspection","0","0","0","0",,"40.72560903","-74.00525303","982794","203638","982751","203525","2","3","37","1088431","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41545915","MILL BASIN FITNESS LLC","6161","STRICKLAND AVENUE","BK","11234","2019-01-31T00:00:00.000","Routine Inspection","1","0","0","1",,"40.61282016","-73.91233025","1008591","162558","1008402","162510","18","46","698","3346315","Georgetown-Marine Park-Bergen Beach-Mill Basin"
"Indoor","41547586","HUNTINGTON FIT CORP","26-50","BROOKLYN QUEENS EXWY","QU","11377","2019-06-24T00:00:00.000","Routine Inspection","2","0","1","1","12248-19S0","40.76165283","-73.90214886","1011357","216785","1011277","216699","1","22","297","4022555","Woodside"
"Indoor","41547586","HUNTINGTON FIT CORP","26-50","BROOKLYN QUEENS EXWY","QU","11377","2019-08-31T00:00:00.000","Re-Inspection","1","0","0","1",,"40.76165283","-73.90214886","1011357","216785","1011277","216699","1","22","297","4022555","Woodside"
"Indoor","41548517","188 E. 70TH STREET CONDOMINIUM ASSOC","188","EAST 70 STREET","MA","10021","2019-02-08T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76860229","-73.96199194","994778","219304","994783","219215","8","4","120","1042610","Upper East Side-Carnegie Hill"
"Indoor","41548538","995 FIFTH AVENUE OWNERS CORP.","995","5 AVENUE","MA","10028","2019-04-05T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77805828","-73.96293252","994516","222749","994622","222726","8","4","142","1046650","Upper East Side-Carnegie Hill"
"Indoor","41553763","THE 20 PINE STREET CONDOMINIUM","20","PINE STREET","MA","10005","2019-05-28T00:00:00.000","Routine Inspection","0","0","0","0",,"40.70754814","-74.00996217","981488","197058","981551","197121","1","1","7","1001022","Battery Park City-Lower Manhattan"
"Indoor","41556956","HARSTELL CORPORATION","1","PARK AVENUE","MA","10016","2019-12-27T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74606173","-73.98207068","989218","211090","989378","211018","5","2","72","1018472","Murray Hill-Kips Bay"
"Indoor","41557953","BLISSWORLD LLC","568","BROADWAY","MA","10012","2019-03-14T00:00:00.000","Routine Inspection","0","0","0","0",,"40.72439045","-73.99763329","984906","203194","985027","203135","2","1","43","1007942","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41570005","EQUINOX HUDSON STREET INC.","421","HUDSON STREET","MA","10014","2019-04-18T00:00:00.000","Routine Inspection","2","0","1","1","07835-19S0","40.73005547","-74.00689146","982340","205258","982223","205192","2","3","69","1067116","West Village"
"Indoor","41570005","EQUINOX HUDSON STREET INC.","421","HUDSON STREET","MA","10014","2019-05-07T00:00:00.000","Re-Inspection","1","0","0","1",,"40.73005547","-74.00689146","982340","205258","982223","205192","2","3","69","1067116","West Village"
"Indoor","41572736","TOWN SPORTS INTERNATIONAL LLC","200","MADISON AVENUE","MA","10016","2019-03-21T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74852109","-73.98241288","989123","211986","989046","212134","5","4","82","1017122","Murray Hill-Kips Bay"
"Indoor","41572743","TOWN SPORTS INTERNATIONAL LLC","200","PARK AVENUE","MA","10017","2019-12-30T00:00:00.000","Routine Inspection","0","0","0","0",,"40.75415504","-73.97655693","990745","214039",,,"5","4","92","1085735","Turtle Bay-East Midtown"
"Indoor","41572745","TOWN SPORTS INTERNATIONAL LLC","575","LEXINGTON AVENUE","MA","10022","2019-05-13T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.75720889","-73.97182732","992055","215152","992209","215143","6","4","100","1036461","Turtle Bay-East Midtown"
"Indoor","41572745","TOWN SPORTS INTERNATIONAL LLC","575","LEXINGTON AVENUE","MA","10022","2019-09-30T00:00:00.000","Routine Inspection","2","0","2","0","18922-19S0","40.75720889","-73.97182732","992055","215152","992209","215143","6","4","100","1036461","Turtle Bay-East Midtown"
"Indoor","41576380","WILLIAMSBURG WATER FRONT HOMEOWNERS ASSOC","2","NORTHSIDE PIERS","BK","11211","2019-03-01T00:00:00.000","Routine Inspection","0","0","0","0",,"40.71979279","-73.96386694","994266","201521","994166","201483","1","33","555","3397447","North Side-South Side"
"Indoor","41576475","SPA 88 LLC","88","FULTON STREET","MA","10038","2019-01-02T00:00:00.000","Routine Inspection","6","3","3","0","00060-19S0","40.70929135","-74.00594428","982602","197693","982583","197552","1","1","1502","1077403","Battery Park City-Lower Manhattan"
"Indoor","41576475","SPA 88 LLC","88","FULTON STREET","MA","10038","2019-01-14T00:00:00.000","Re-Inspection","1","0","1","0","00060-19S1","40.70929135","-74.00594428","982602","197693","982583","197552","1","1","1502","1077403","Battery Park City-Lower Manhattan"
"Indoor","41576475","SPA 88 LLC","88","FULTON STREET","MA","10038","2019-03-04T00:00:00.000","Complaint Inspection","2","0","2","0","03913-19S0","40.70929135","-74.00594428","982602","197693","982583","197552","1","1","1502","1077403","Battery Park City-Lower Manhattan"
"Indoor","41576475","SPA 88 LLC","88","FULTON STREET","MA","10038","2019-03-20T00:00:00.000","Complaint Re-inspection","1","0","0","1",,"40.70929135","-74.00594428","982602","197693","982583","197552","1","1","1502","1077403","Battery Park City-Lower Manhattan"
"Indoor","41577793","EDGE 11211 CONDOMINIUM","22","NORTH 6 STREET","BK","11211","2019-10-22T00:00:00.000","Routine Inspection","3","0","2","1","20282-19S0","40.72006967","-73.96281338","994558","201622","994358","201616","1","33","555","3397446","North Side-South Side"
"Indoor","41577793","EDGE 11211 CONDOMINIUM","22","NORTH 6 STREET","BK","11211","2019-11-04T00:00:00.000","Re-Inspection","0","0","0","0",,"40.72006967","-73.96281338","994558","201622","994358","201616","1","33","555","3397446","North Side-South Side"
"Indoor","41580628","LONDON TERRACE TOWERS OWNERS INC","405-465","WEST 23 STREET","MA","10011","2019-03-28T00:00:00.000","Routine Inspection","1","0","1","0","06002-19S0","40.74670539","-74.00182615","983744","211324","983854","211426","4","3","93","1077236","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41580628","LONDON TERRACE TOWERS OWNERS INC","405-465","WEST 23 STREET","MA","10011","2019-04-10T00:00:00.000","Re-Inspection","0","0","0","0",,"40.74670539","-74.00182615","983744","211324","983854","211426","4","3","93","1077236","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41581032","THE 1 NORTHSIDE PIERS CONDOMINIUM","1","NORTHSIDE PIERS","BK","11211","2019-08-14T00:00:00.000","Routine Inspection","1","0","1","0","15808-19S0","40.71921374","-73.96418832","994177","201310","994240","201355","1","33","555","3391008","North Side-South Side"
"Indoor","41581032","THE 1 NORTHSIDE PIERS CONDOMINIUM","1","NORTHSIDE PIERS","BK","11211","2019-08-28T00:00:00.000","Re-Inspection","1","0","1","0","15808-19S1","40.71921374","-73.96418832","994177","201310","994240","201355","1","33","555","3391008","North Side-South Side"
