FID,district,complexnaam,objectnaam,objectomschrijving,complexcode,objectcode,object,bouwjaar,monument,foto,kleur,pdf,rce_link,x,y,gdb_geomattr_data,shape
rws_monumenten_beschermd.97,WNZ District Noord ,Hollandsche IJssel,Algerabrug - Brug beweegbaar,,37H 001,37H-001-01,Brug beweegbaar,1958,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_7679.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Algerabrug Brug beweegbaar.pdf,https://cultureelerfgoed.nl/monumenten/532245,99424.5289,436799.0231,,POINT (99424.5289000012 436799.0230999999)
rws_monumenten_beschermd.98,WNZ District Noord ,Hollandsche IJssel,Onderdoorgang,,37H 001,37H-001-01,Onderdoorgang,1958,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_7661.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Hollandsche IJssel Onderdoorgang.pdf,https://cultureelerfgoed.nl/monumenten/532245,99424.5289,436799.0231,,POINT (99424.5289000012 436799.0230999999)
rws_monumenten_beschermd.99,WNZ District Noord ,Hollandsche IJssel,Sluis in de Hollandsche IJssel,,37H 001,37H-001-02,Schutsluis,1958,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_7680.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Hollandsche IJssel Sluis.pdf,https://cultureelerfgoed.nl/monumenten/532245,99459.9161,436887.642,,POINT (99459.9160999991 436887.6420000009)
rws_monumenten_beschermd.100,WNZ District Noord ,Hollandsche IJssel,Stormvloedkering in de Hollandsche IJssel,,37H 001,37H-001-03,Hoogwaterkering,1958,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_7710.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Hollandsche IJssel Stormvloedkering.pdf,https://cultureelerfgoed.nl/monumenten/532245,99410.2746,436754.6755,,POINT (99410.27459999919 436754.67550000176)
rws_monumenten_beschermd.101,ZN District Midden,Sluis/stuwcomplex Grave,Brug Grave (J. Thompsonbrug),,45F 001,45F-001-03,Brug Vast,1929,Rijksmonument (nummer(s): 523934),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/45F-001-03-04.jpg,Rood,"https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Grave Brug

 Grave.pdf",https://cultureelerfgoed.nl/monumenten/523934,179027.7399,420070.9001,,POINT (179027.7399000004 420070.9001000002)
rws_monumenten_beschermd.102,ZN District Midden,Sluis/stuwcomplex Grave,Sluis Grave zuid (oud),,45F 001,45F-001-04,Schutsluis,1926,Rijksmonument (nummer(s): 523934),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/45F-001-04-03.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Grave Sluis zuid.pdf,https://cultureelerfgoed.nl/monumenten/523934,179200.0351,420127.3565,,POINT (179200.03510000184 420127.35649999976)
rws_monumenten_beschermd.103,ZN District Midden,Sluis/stuwcomplex Grave,Stuw Grave,,45F 001,45F-001-02,Stuw,1926,Rijksmonument (nummer(s): 523934),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/45F-001-02-04.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Grave Stuw.pdf,https://cultureelerfgoed.nl/monumenten/523934,179089.8093,420082.3235,,POINT (179089.8093000017 420082.32349999994)
rws_monumenten_beschermd.104,ZN District Midden,Sluis/Stuwcomplex Prinses Maxima,Stuw Lith,,45B 351,45B-351-02,Stuw,1936,"Rijksmonument (nummer(s): 516544, 516546)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC03444.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Prinses Maxima Stuw.pdf,https://cultureelerfgoed.nl/monumenten/516546,159599.6938,424610.2835,,POINT (159599.6937999986 424610.28350000083)
rws_monumenten_beschermd.105,ZN District Midden,Stuw/Sluiscomplex Prinses Maxima,Sluis Lith Zuid (Oud),,45B 351,45B-351-01,Schutsluis,1936,"Rijksmonument (nummer(s): 516544, 516545)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC03432.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Prinses Maxima Sluis.pdf,https://cultureelerfgoed.nl/monumenten/516545,159599.8467,424443.4011,,POINT (159599.8467000015 424443.4010999985)
rws_monumenten_beschermd.106,ON District Zuid,Sluiscomplex Weurt,Brug over westkolk Weurt,,40C 004,40C-004-04,Brug Vast,1927,Rijksmonument (nummer(s): 523034),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/40C-004-02-04.JPG,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Weurt Brug over westkolk.pdf,https://cultureelerfgoed.nl/monumenten/523034,184996.2553,429682.3128,,POINT (184996.2553000003 429682.31280000135)
rws_monumenten_beschermd.107,ON District Zuid,Sluiscomplex Weurt,Sluis Weurt oost,,40C 004,40C-004-02,Schutsluis,1927,Rijksmonument (nummer(s): 523034),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/40C-004-02-03.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Weurt Sluis.pdf,https://cultureelerfgoed.nl/monumenten/523034,184955.9181,429515.184,,POINT (184955.91809999943 429515.18400000036)
rws_monumenten_beschermd.108,ZN District West,Sluis III,Gemaal Sluis III,,50F 350,50F-350-01,gemaal,1917,"Rijksmonument (nummer(s): 521044, 521046)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_6635.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis III Gemaal.pdf,https://cultureelerfgoed.nl/monumenten/521046,130560.8137,399290.35,,POINT (130560.81370000169 399290.3500000015)
rws_monumenten_beschermd.109,ZN District West,Sluis III,Sluis in het Wilhelminakanaal,,50F 350,50F-350-01,Schutsluis,1916,"Rijksmonument (nummer(s): 521044, 521045)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/50F-350-01-05.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis III Sluis.pdf,https://cultureelerfgoed.nl/monumenten/521045,130560.8137,399290.35,,POINT (130560.81370000169 399290.3500000015)
rws_monumenten_beschermd.110,ZN District West,Sluis III,Sluiswachtershuisje bij Sluis nr. III,,50F 350,50F-350-01,Overige,1917,"Rijksmonument (nummer(s): 521044, 526118)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/50F-350-01-01.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis III Sluiswachtershuisje.pdf,https://cultureelerfgoed.nl/monumenten/526118,130560.8137,399290.35,,POINT (130560.81370000169 399290.3500000015)
rws_monumenten_beschermd.111,ZN District West,Sluis III,Woonhuizen bij sluis III,,50F 350,50F-350-01,Overige,1917,"Rijksmonument (nummer(s): 521044, 526119)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_6633.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis III Woonhuizen.pdf,https://cultureelerfgoed.nl/monumenten/526119,130560.8137,399290.35,,POINT (130560.81370000169 399290.3500000015)
rws_monumenten_beschermd.112,ZN District West,Sluis IV,Bedieningsgebouw sluis in het Wilhelminakanaal,,51A 002,51A-002-01,Overige,1920,Rijksmonument (nummer(s): 525055),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/51A-002-01-02.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis IV Bedieningsgebouw.pdf,https://cultureelerfgoed.nl/monumenten/525055,142452.1861,389879.3618,,POINT (142452.18609999865 389879.3618000001)
rws_monumenten_beschermd.113,ZN District West,Sluis IV,Brug over het benedenhoofd,,51A 002,51A-002-02,Brug beweegbaar,1923,Rijksmonument (nummer(s): 518910),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_1211.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis IV Brug.pdf,https://cultureelerfgoed.nl/monumenten/518910,142452.1861,389879.3618,,POINT (142452.18609999865 389879.3618000001)
rws_monumenten_beschermd.114,ZN District West,Sluis IV,Gemaal bij sluis in het Wilhelminakanaal,,51A 002,51A-002-01,gemaal,1920,Rijksmonument (nummer(s): 525055),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_1230.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis IV Gemaal.pdf,https://cultureelerfgoed.nl/monumenten/525055,142452.1861,389879.3618,,POINT (142452.18609999865 389879.3618000001)
rws_monumenten_beschermd.115,ZN District West,Sluis IV,Sluis in het Wilhelminakanaal,,51A 002,51A-002-01,Schutsluis,1920,Rijksmonument (nummer(s): 518909),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/51A-002-51-01.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis IV Sluis.pdf,https://cultureelerfgoed.nl/monumenten/518909,142487.071,389946.0267,,POINT (142487.0709999986 389946.0267000012)
rws_monumenten_beschermd.116,ZN District West,Sluis IV,Schotbalkenloodsen,,51A 002,51A-002-01,Overige,0,Rijksmonument (nummer(s): 525055),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_1215.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis IV Schotbalkenloodsen.pdf,https://cultureelerfgoed.nl/monumenten/525055,142452.1861,389879.3618,,POINT (142452.18609999865 389879.3618000001)
rws_monumenten_beschermd.117,ZN District Zuid-Oost,Sluis nr. 15,Brug over het benedenhoofd,,58A 002,58A-002-02,Brug Vast,1930,Rijksmonument (nummer(s): 526495),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/58A-001-02-01.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis nr. 15 Brug over het benedenhoofd.pdf,https://cultureelerfgoed.nl/monumenten/526495,180400.8973,364929.2523,,POINT (180400.89730000123 364929.2523000017)
rws_monumenten_beschermd.118,ZN District Zuid-Oost,Sluis nr. 15,Sluis in de Zuid-Willemsvaart,,58A 002,58A-002-01,Schutsluis,1930,Rijksmonument (nummer(s): 526495),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/58A-001-01-05.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis nr. 15 Sluis.pdf,https://cultureelerfgoed.nl/monumenten/526495,180359.0834,364917.9187,,POINT (180359.0833999999 364917.9186999984)
rws_monumenten_beschermd.119,ZN District Zuid-Oost,Sluis nr. 15,Spuiwerk in de Zuid-Willemsvaart,,58A 002,58A-002-03,Spui/uitwaterings sluis,1925,Rijksmonument (nummer(s): 526495),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/58A-001-03-05.JPG,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis nr. 15 Spuiwerk.pdf,https://cultureelerfgoed.nl/monumenten/526495,180296.5005,364873.1067,,POINT (180296.500500001 364873.1066999994)
rws_monumenten_beschermd.120,ZN District Zuid-Oost,Sluis nr. 15,Waterkrachtcentrale bij het spuiwerk in de Zuid-Willemsvaart,,58A 002,58A-002-03,Overige,1920,Rijksmonument (nummer(s): 526501),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/58A-001-50-05.JPG,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis nr. 15 Waterkrachtcentrale.pdf,https://cultureelerfgoed.nl/monumenten/526501,180296.5005,364873.1067,,POINT (180296.500500001 364873.1066999994)
rws_monumenten_beschermd.121,ZN District Zuid-Oost,Sluis nr. 16,Brug over het benedenhoofd,,57H 001,57H-001-02,Brug Vast,1930,Rijksmonument (nummer(s): 527317),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/57H-001-02-03.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis nr. 16 Brug.pdf,https://cultureelerfgoed.nl/monumenten/527317,174662.6881,361833.3231,,POINT (174662.68809999898 361833.3231000006)
rws_monumenten_beschermd.122,ZN District Zuid-Oost,Sluis nr. 16,Sluis in de Zuid-Willemsvaart,,57H 001,57H-001-01,Schutsluis,1930,Rijksmonument (nummer(s): 527317),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/57H-001-01-01.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis nr. 16 Sluis.pdf,https://cultureelerfgoed.nl/monumenten/527317,174606.9569,361799.7329,,POINT (174606.95690000057 361799.7329000011)
rws_monumenten_beschermd.123,ZN District Zuid-Oost,Sluis nr. 16,Spuiwerk in de Zuid-Willemsvaart,,57H 001,57H-001-03,Spui/uitwaterings sluis,1930,Rijksmonument (nummer(s): 527317),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/57H-001-03-01.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis nr. 16 Spuiwerk.pdf,https://cultureelerfgoed.nl/monumenten/527317,174662.6881,361833.3231,,POINT (174662.68809999898 361833.3231000006)
rws_monumenten_beschermd.124,WNN District Noord,IJmuiden sluizen,Sluis in het Noordzeekanaal (noordersluis),,25A 001,25A-001-01,Schutsluis,1923,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMGP5200.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Noordersluis Ijmuiden.pdf,,102111.3819,498045.9853,,POINT (102111.38190000132 498045.98530000076)
rws_monumenten_beschermd.125,WNN District Zuid,Sluizen Halfweg,Spoorbrug over oostsluis,,25B 137,25B-137-01,Brug Vast,1868,Rijksmonument (nummer(s): 516033),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/P1040750.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Spoorbrug over de sluis.pdf,https://cultureelerfgoed.nl/monumenten/516033,111652.8626,488783.8746,,POINT (111652.86259999871 488783.8746000007)
rws_monumenten_beschermd.126,ON District Zuid,Fort Everdingen,Brug over de sluis bij Fort Everdingen,,39A 302,39A-302-01,Brug Vast,1890,Rijksmonument (nummer(s): 528961),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/39A-302-01-11.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Everdingen.pdf,https://cultureelerfgoed.nl/monumenten/516033,140664.0791,441995.7393,,POINT (140664.0791000016 441995.7393000014)
rws_monumenten_beschermd.127,ON District Zuid,John Frostbrug,Aanbrug John Frostbrug,,40B 101,40B-101-01,Brug Vast,1932,Rijksmonument (nummer(s): 529907),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/40B-101-01-03.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/John Frostbrug Aanbrug.pdf,https://cultureelerfgoed.nl/monumenten/529907,191024.7921,443028.7279,,POINT (191024.79210000113 443028.7278999984)
rws_monumenten_beschermd.128,ON District Zuid,John Frostbrug,John Frostbrug,,40B 101,40B-101-01,Brug Vast,1932,Rijksmonument (nummer(s): 529907),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/40B-101-01-05.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/John Frostbrug.pdf,https://cultureelerfgoed.nl/monumenten/529907,191024.7921,443028.7279,,POINT (191024.79210000113 443028.7278999984)
rws_monumenten_beschermd.129,ZN District Midden,Peilschaal Mook,Peilschaal,,Geen complexcode,Geen objectcode,Overige,1900,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_9279.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Peilschaal Mook.pdf,,188745.6958,418456.6766,,POINT (188745.69579999894 418456.67660000175)
rws_monumenten_beschermd.130,ZN District Zuid-Oost,Sluis/stuwcomplex Roermond,Sluis Roermond,,58D 350,58D-350-01,Schutsluis,1926,Rijksmonument (nummer(s): 520511),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/P10-04-09_14_06_01.JPG,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Roermond Sluis.pdf,https://cultureelerfgoed.nl/monumenten/520511,196492.1497,358226.1282,,POINT (196492.14970000088 358226.1281999983)
rws_monumenten_beschermd.131,ZN District Zuid-Oost,Sluis/stuwcomplex Roermond,Stuw Roermond,,58D 354,58D-354-01,Stuw,1921,Rijksmonument (nummer(s): 520510),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/P12-02-09_09.37.JPG,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Roermond Stuw.pdf,https://cultureelerfgoed.nl/monumenten/520510,196702.6825,358116.5905,,POINT (196702.68250000104 358116.59050000086)
rws_monumenten_beschermd.132,ZN District Zuid-Oost,Sluis/stuwcomplex Roermond,Trafohuisje,,58D 350,58D-350-01,Overige,1926,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_9236.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Roermond Trafohuisje.pdf,,196492.1497,358226.1282,,POINT (196492.14970000088 358226.1281999983)
rws_monumenten_beschermd.133,ON District Noord,Katerveer I,Katerveer I,,21G 106,21G-106-01,Brug Vast,1926,"Rijksmonument (nummer(s): 509863, 523942)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/E979_700.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Katerveer 1.pdf,https://cultureelerfgoed.nl/monumenten/523942,200539.1746,501244.074,,POINT (200539.17460000142 501244.07400000095)
rws_monumenten_beschermd.134,ON District Oost,Sluiscomplex Eefde,Brug achter het oude gemaal,,33F 001,33F-001-08,Brug Vast,1933,Rijksmonument (nummer(s): 516381),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC00972.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Eefde Brug oude gemaal.pdf,https://cultureelerfgoed.nl/monumenten/516381,213107.0967,463855.0652,,POINT (213107.0967000015 463855.065200001)
rws_monumenten_beschermd.135,ON District Oost,Sluiscomplex Eefde,Brug over het benedenhoofd in de Kapperallee,,33F 001,33F-001-06,Brug Vast,1933,Rijksmonument (nummer(s): 516380),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC00948.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Eefde Brug over benedenhoofd in de Kapperallee.pdf,https://cultureelerfgoed.nl/monumenten/516380,212942.3599,463897.6473,,POINT (212942.35990000144 463897.64730000123)
rws_monumenten_beschermd.136,ON District Oost,Sluiscomplex Eefde,Oud gemaal bij sluis Eefde,,33F 001,33F-001-04,gemaal,1933,Rijksmonument (nummer(s): 516381),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC00971.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Eefde Oud gemaal.pdf,https://cultureelerfgoed.nl/monumenten/516381,212956.9539,463819.9284,,POINT (212956.95389999822 463819.9283999987)
rws_monumenten_beschermd.137,ON District Oost,Sluiscomplex Eefde,Sluis in het Twenthekanaal,,33F 001,33F-001-01,Schutsluis,1933,Rijksmonument (nummer(s): 516380),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC00964.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Eefde sluis.pdf,https://cultureelerfgoed.nl/monumenten/516380,212942.3599,463897.6473,,POINT (212942.35990000144 463897.64730000123)
rws_monumenten_beschermd.138,ON District Oost,Sluiscomplex Hengelo,Brug over stroomkanaal Hengelo,,34F 001,34F-001-02,Brug Vast,1935,Rijksmonument (nummer(s): 511450),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC00537.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Hengelo Brug over stroomkanaal.pdf,https://cultureelerfgoed.nl/monumenten/511450,251872.7002,473997.823,,POINT (251872.70019999892 473997.8229999989)
rws_monumenten_beschermd.139,ON District Oost,Sluiscomplex Hengelo,Brug voor de sluis,,34F 001,34F-001-03,Brug Vast,1936,Rijksmonument (nummer(s): 511446),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC00549.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Hengelo Brug voor de sluis.pdf,https://cultureelerfgoed.nl/monumenten/511446,251878.658,474042.4556,,POINT (251878.65799999982 474042.4556000009)
rws_monumenten_beschermd.140,ON District Oost,Sluiscomplex Hengelo,Gemaal bij sluis Hengelo,,34F 001,34F-001-04,gemaal,1936,Rijksmonument (nummer(s): 511447),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC00561.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Hengelo Gemaal.pdf,https://cultureelerfgoed.nl/monumenten/511447,251878.658,474042.4556,,POINT (251878.65799999982 474042.4556000009)
rws_monumenten_beschermd.141,ON District Oost,Sluiscomplex Hengelo,Sluis in het Twenthekanaal,,34F 001,34F-001-01,Schutsluis,1935,Rijksmonument (nummer(s): 511446),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC00541.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Hengelo Sluis.pdf,https://cultureelerfgoed.nl/monumenten/511446,251878.658,474042.4556,,POINT (251878.65799999982 474042.4556000009)
rws_monumenten_beschermd.142,MN District Zuid ,Cosijnbrug (Oudewater),Brug over de gekanaliseerde Hollandsche IJssel,,38B 100,38B-100-01,Brug beweegbaar,1853,Rijksmonument (nummer(s): 32108),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_0070.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Cosijnbrug.pdf,https://cultureelerfgoed.nl/monumenten/32108,119554.659,448242.5235,,POINT (119554.65900000185 448242.5234999992)
rws_monumenten_beschermd.143,MN District Zuid ,Kanaalweg,Brug in de Kanaalweg,,31H 347,31H-347-01,Brug Vast,1889,Rijksmonument (nummer(s): 514199),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4497.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Brug in de Kanaalweg.pdf,https://cultureelerfgoed.nl/monumenten/514199,134904.2402,455444.5857,,POINT (134904.24020000175 455444.58570000157)
rws_monumenten_beschermd.144,MN District Zuid ,Sluis Vleutense Wetering,Sluis in de Vleutense Wetering,,31H 357,31H-357-01,Schutsluis,1880,Rijksmonument (nummer(s): 514190),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4498.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis in de Vleutense Wetering.pdf,https://cultureelerfgoed.nl/monumenten/514190,134822.3094,455522.7988,,POINT (134822.30939999968 455522.79879999906)
