Leverancier;6000 - ICT overig;6110 - Aanschaf hardware;6120 - Beheer en onderhoud hardware;6210 - Aanschaf programmatuur & software;6220 - Beheer, onderhoud programmatuur & software;6310 - Aanschaf, beheer en onderhoud infrastructuur;6410 - Spraak en dataverbindingen;6510 - Aan een externe partij uitbestede ICT-dienstverlening;Eindtotaal
Molenaars Kunstzaken;;1;;;;;;;1
Mondriaan;;;;;;;;1;1
Moneypenny.nl B.V.;;;;;;;;1;1
More4Apps;;;;1;;;;;1
Morris Solutions B.V.;;2;;;;;;;2
Motivaction International B.V.;;;;;;;;4;4
Motrac Intern Transport B.V.;;1;;;;;;;1
Motto Voip B.V.;;;;;;;;1;1
Mount Knowledge B.V.;;;;;;;;4;4
Moving Target;;;;;;;;1;1
MSB de Medici;;;;;;;;1;1
MSB St. Jansdal B.V.;;;;;;;;1;1
MSM-Edison B.V.;;1;;;;;;;1
MSP Systems;;2;;;;;;;2
Mts Inwendige Geneeskunde Admiraal de Ruyter;;;;;;;;1;1
Mts. Huisartsenpraktijk Drs. H.G.M. Boersma;;;;;;;;1;1
Mts. Inwendige Geneesknd., Longzkt./Tubercul.;;;;;;;;1;1
Mts. Med. Spec. Bedr. Amstelland;;;;;;;;1;1
MUG Ingenieursbureau;;;;1;;;;;1
Multimedia Center B.V.;;;1;;;;;;1
MWM2 B.V.;;;;;1;;;;1
Nancy Olthoff;;;;;;;;1;1
Nauta B.V.;;1;;;;;;;1
Nauta Security Storage B.V.;;1;;;;1;;;1
Ned. ICT, V.b. Inf.techn., Telec.&aanv. sect.;;;;;;;;1;1
Ned. Org. voor toegep.-nat.wetensch. ond. TNO;;;;;2;;;6;6
Nedelko B.V.;;1;;;;;;;1
Nederlandse School voor Openbaar Bestuur B.V.;;;;;;;;2;2
Nemesys Telecom;;2;;1;1;;1;;2
Nesh Media;;;;;1;;;;1
Netaffairs Internetdiensten B.V.;;;;;;;;1;1
Netexpo Internet B.V.;;;;;;;;1;1
Networking4all B.V.;;;;1;1;1;1;;1
New Line Mobile B.V.;;;;1;;;;;1
Newcom Research & Consultancy B.V.;;;;;;;;2;2
Nextpertise B.V.;;;;;;;;1;1
NFG Net Facilities Group B.V.;;;;1;;;;;1
NFGD Zoetermeer B.V.;;2;;;;;;;2
Nic at GmbH;;;;;;2;;;2
Niercentrum aan de Amstel B.V.;;;;;;;;1;1
Nijboer Interieur en Design B.V.;;1;;;;;;;1
Nijha B.V.;;2;;;;;;;2
Nijssen People Support;;;;;;;;1;1
Nilfisk B.V.;;2;;;;;;;2
Nimsys B.V.;;;;;;;1;1;2
Nine Thirty B.V.;;;;;;;;;
NL Hosting B.V.;;;1;;1;1;;;1
NL Oracle User Group;;;;;1;;;;1
Nocepta vof;;;;;;;;1;1
Northnets B.V.;;;;;;;2;;2
NotuBiz Nederland B.V.;;;;;;2;;;2
Novagraaf Nederland B.V.;;;;;;;;1;1
Novocom Horst B.V.;;;1;;;;;;1
NovoServe B.V.;;;;;;;;1;1
Nsecure B.V.;;1;;;;;;;1
Nuance door Training & Advies (NTA) B.V.;;;;;;;;1;1
Nuus Kassasystemen B.V.;;;1;;;;;;1
Oakfield Media Productions;;;;;;;;2;2
OCLC B.V.;;;;2;2;1;;;3
OD Communications B.V.;;;;;;;1;;1
ODSecurity B.V.;;;;;2;;;;2
Office Athletes B.V.;;;1;;;1;;;1
Office Depot B.V.;;;1;;;;1;;1
Office Depot International;;;1;;;;;;1
Office Team Hoekschewaard;;;;;;;1;;1
Okaphone Elektronika B.V.;;;1;;;;;;1
Ommelander Ziekenhuis Groningen;;;;;;;;1;1
Onderwijsbureau Groei;;;;;1;;;;1
Onderzoekdoen.nl;;;;1;;;;;1
One.com Nederland;;;;;;;1;;1
one2many B.V.;;;;;;;;3;3
Online Marketing Coach;;;;1;;;;;1
onlinekabelshop.nl;;;1;;;;;;1
OnlyHuman Groep B.V.;;;;;;;;4;4
Oogartsenmaatschap St. Antonius Ziekenhuis;;;;;;;;1;1
Ooperon Services B.V.;;1;;;;;;;1
Optelec Nederland B.V.;;;1;;1;1;1;;1
Optima Computers;;;1;;;;;;1
Orange Motors B.V.;;3;;;;;;;3
Orbis Software Benelux B.V.;;;;;1;;;;1
Orcavoice B.V.;;;;1;;;1;;1
Ordina Nederland B.V.;;1;;;5;;;;5
Ordina Technologie & Competenties B.V.;;;;;2;6;;;6
Orthorasa B.V.;;;;;;;;1;1
OSAGE communicatie en ontwerp;;;;;;;;2;2
Osperon B.V.;;;;;;;;1;1
Overtoom Decorators;;;;;;;1;;1
Overwijk Verpakkingstechniek;;1;;;;;;;1
Owello B.V.;;;;;;1;;;1
OX Cleaning Systems B.V.;;1;;;;;;;1
Oxford Wave Research Ltd.;;;1;;;;;;1
OXILION;;;;1;1;;;;1
P.I. Research B.V.;;;;;;;;1;1
P.J. Leermakers, huisarts;;;;;;;;1;1
P.M. Hoekstra, waarnemend huisarts;;;;;;;;1;1
P5COM b.v.;;;;;;;;2;2
PA Consulting Services B.V.;;;;;1;;;;1
Paardekooper;;;;;;;;1;1
Paardekooper Organisatieadvies;;;;;;;;2;2
Pact Eilander;;;;;;;;2;2
Pakkt Organisatieadviesbureau B.V.;;;;;;;;2;2
Panteia B.V.;;;;;;;;2;2
Paperwork I.T. B.V.;;;;;;;;1;1
Paralax B.V.;;;;;1;1;;;1
Pardon Consult;;;;;1;;;;1
Paree Elektro-Telecom;;;;1;;;;;1
Parkhuis Lombok;;;;;;;;1;1
Parnassia Noord-Holland B.V.;;;;;;;;1;1
Payeasy Internet Solutions B.V.;;;;;;;;1;1
PBLQ B.V.;;;;;;;;3;3
PCO INFRA B.V.;;;;;;;1;;1
Pe Netlogics B.V.;;;;;;;;1;1
Pedroshop.be;;;;;;;1;;1
Pels Rijcken & Droogleever Fortuijn N.V.;;;;;;;;2;2
PelviCentrum;;;;;;;;1;1
PerfectView;;;;1;;;;;1
Perplex Foto B.V.;;1;;;;;;;1
Peutz B.V.;;3;;;;;;;3
PHIT B.V.;;2;;;;;;;2
Phone-MediC;;;;;;;1;;1
Piktochart Sdn Bhd;;;;;;;1;;1
Pinewood B.V.;;;;1;;2;;;2
Ping Media B.V.;;;;;;;;1;1
Ping Online B.V.;;;1;;;;;;1
Pink Marketing B.V.;;;;;2;;;;2
Pino Evenementen & Congressen B.V.;;;;1;;;;;1
Planon B.V.;;;;;2;;;;2
Plex B.V.;;;;;;;;1;1
PLINQ B.V.;;;;;;;;1;1
POCOS;;;;;;;;1;1
Podotherapie Westland B.V.;;;;;;;;1;1
Point FWD B.V.;;;;;;;;1;1
Pointman Armor B.V.;;1;;;;;;;1
Polytrack B.V.;;2;;;1;2;;;2
Ponte Juristen;;;;;;;;1;1
PontMeyer Breda;;;;;;;1;;1
Portiva B.V.;;;;;;5;;;5
Postcode.eu;;;;;1;;1;;1
Posthumus Machines en Revisie B.V.;;3;;;;;;;3
PostNL Data Solutions B.V.;;;;2;;;;2;3
Powdersafe Pty Ltd;;1;;;;;;;1
PPC B.V.;;;;;;1;;;1
PPG Coatings Nederland B.V.;;1;;;;;;;1
PQR B.V.;;7;7;6;4;3;1;;8
Prakt.Fys.Acupunctuur FysioSport Buitenlust;;;;;;;;1;1
Praktijk Mozaiek B.V.;;;;;;;;1;1
Praktijk Perte;;;;;;;;1;1
Praktijk voor muziektherapie;;;;;;;;1;1
Praktijk Zweeloo B.V.;;;;;;;;1;1
Praktikon;;;;1;;;;;1
Presentation Partner B.V.;;1;;;;;;;1
Pretium Telecom;;;;;;;;2;2
Previder;;;;;;;;1;1
Pricewaterhousecoopers N.V.;;;;;;;;3;3
Privacy Company B.V.;;;;;;;;1;1
Pro Conference B.V.;;;;;;;2;;2
Pro Facility Adviesbureau B.V.;;;;;;;;1;1
Promax Cloud Security B.V.;;;;2;;;;1;2
Promed B.V.;;;;1;;;;;1
Promptus Cursussoftware B.V.;;;;;1;;;;1
Protinus IT B.V.;;7;6;7;8;5;5;3;9
Protocolbureau;;;;;;;;2;2
Prototypa-ZM s.r.o.;;2;;;;;;;2
Psychologiepraktijk De Meeuwen;;;;;;;;1;1
Psychologiepraktijk Hechtscheiden;;;;;;;;2;2
PTH Rental;;4;;;4;;;;5
Purple Hippo;;;;;;1;;1;1
Purpose Connection UA;;;;;;;;2;2
Qconferencing B.V.;;;;2;2;;;;2
Q-Fast Telecom B.V.;;;;;;;;1;1
Qiagen Benelux B.V.;;;;;;;;;
Q-MATIC AB;;;1;;;;;;1
Qmatic Holland B.V.;;;1;;;;;;1
Q-Team Solutions;;;;;;;2;2;2
Quadient Netherlands B.V.;;;3;;1;;;;3
Quality Systems B.V.;;;;;;;;1;1
Quarto B.V.;;;;;;;1;;1
Quest Software International Limited;;;;;1;;;;1
Quint;;;;;;;;4;4
Quli B.V.;;;;;;;;2;2
QuoVadis Trustlink B.V.;;;1;4;1;;1;;4
Raatwerk B.V.;;;;;1;1;;;1
Rabobank Regio Den Haag;;;;;2;;;;2
Radar Advies B.V.;;;;;;;;3;3
Radcliff Telecom B.V.;;;;;;;;1;1
RAPIDE Internet;;;;;;;;1;1
REACon B.V.;;;;;;;;;
Reade;;;;;;;;1;1
Rebel Strong Society B.V.;;;;;;;;2;2
Rebelou;;;;1;;;;;1
Rechtnet B.V.;;;;2;;;;;2
Rechtsorde B.V.;;;;2;;;;;2
Reconi B.V.;;;;;;1;1;;1
Redkiwi B.V.;;;;;1;;;;1
Redworks B.V.;;;;;;;;1;1
Refractiecentrum Haaglanden B.V.;;;;;;;;1;1
Regioplan Beleidsonderzoek B.V.;;;;;;;;2;2
Regulator;;;;;;;;3;3
Reijerse-advies;;;;;;;;1;1
Reisswolf Nederland B.V.;;;;;;;;2;2
Relatiegeschenken.nl B.V.;;;;;;;1;;1
RELX Nederland B.V.;;;;1;;;;;1
Renée Broekmeulen Tekst & Training;;;;;;;;1;1
Respondenten.nl B.V.;;;;;;1;;;1
Rhenus Data Office Netherlands B.V.;;;2;;;;;;2
Richard Sluijs ontwerpen;;;;;;;;1;1
Ricoh;;2;1;;4;;;;4
RIPE NCC;;;;1;;;;;1
Riscure B.V.;;;;;3;;;4;4
Rivierduinen;;;;;;;;1;1
RL Sales;;;;;;;;;
Robo Poetsdoeken B.V.;;;;;;;1;;1
Rodin Broadband B.V.;;;;;;;;1;1
Rodin Connect B.V.;;;;;;;;1;1
ROHDE & GRAHL B.V.;;6;;;;;;;6
RONT Management Consultants B.V.;;;;;;;;;
Ruigrok NetPanel;;;;;;2;;;2
Ruys Handelsvereniging B.V.;;;1;;;;;;1
RvA-Bethaniestraat 2;;;;;;;;1;1
S+B Rotterdam B.V.;;2;;;;;;;2
SafanDarley B.V.;;4;;;;;;;4
Safe2lock;;1;;;;;;;1
Sailor Telecom B.V.;;;;;;;;1;1
Samenwerking Noord;;;;;;1;;;1
SAMR;;;;;;;;2;2
Savant Learning Partners B.V.;;;;;;;;2;2
Saxenburgh Medisch Centrum;;;;;;;;1;1
Scattered Secrets B.V.;;;;2;;;;;2
Scenarios 4 Summits B.V.;;;;;;;;2;2
Schilderijenrestauratie Ellen Moody;;1;;;;;;;1
Schiphol Connect B.V.;;;;1;;;;;1
Schiphol Nederland B.V.;;;;;;;;7;7
Schiphol Telematics B.V.;;;;1;1;;1;;2
Schippers IT B.V.;;;;;;1;;;1
Schoondergang Van Zwanenburg Grootkeukentechn;;1;;;;;;;1
Schuttelaar & Partners, Maatsch. Comm. B.V.;;;;;;1;;;1
Schutten It B.V.;;;;;5;;;;5
Schwandt Information Design;;;;;4;;;;4
SCM Group Nederland B.V.;;2;;;;;;;2
ScreenCheck Europe B.V.;;;1;;;;;;1
Sdu Uitgevers B.V.;;;;;1;;;;1
Seceurtronics Security Systems;;;;;;;2;;2
Sectra Communications B.V.;;;1;4;;2;2;;4
Secura B.V.;;;;;;;;2;2
Secure Connection B.V.;;;;;;1;;1;1
Securitas Alert Services Nederland B.V.;;;;1;;;;;1
Securitech Detection & Verification B.V.;;2;2;;1;;;;2
Security Lab Sagl;;;;1;;;;;1
Security Monitoring Centre;;;;1;;;;;1
Sensys Gatso Netherlands B.V.;;;1;;;;;;1
Sentean Hospitality Group;;;;;;1;;;1
Sentebibupraktijk;;;;;;;;1;1
September B.V.;;;;;;;;3;3
Seran de Leede;;;;;;;;1;1
SET Services;;;;1;;;;;1
SGE;;;;;;;;1;1
SHG;;;;;;;;1;1
Siemens Healthcare Nederland B.V.;;1;;;1;;;;2
Siemens Nederland N.V.;;;;;;;;;
Signet;;;;;;;;1;1
Significant Public B.V.;;;;;;;;5;5
Significant Synergy B.V.;;;;;;;;3;3
Simpel.nl B.V.;;;;;;;;1;1
SINGH medical care;;;;;;;;1;1
SinnerG B.V.;;;;;;;;1;1
Sint Antonius Ziekenhuis Locatie Nieuwegein;;;;;;;;1;1
SiPPoint B.V.;;;;;;;;1;1
Siptrunking B.V.;;;;;;;;1;1
Sira Consulting B.V.;;;;;;;;1;1
SiteWise Webmedia B.V.;;;;2;;;;;2
Siyou Internet Solutions B.V.;;;;1;3;;;;3
Slik Media;;;;;1;;;;1
SLTN IT Products B.V.;;7;3;4;2;3;;;7
SLTN IT Professionals B.V.;;;2;;;;;;2
SLTN IT Services B.V.;;;;;3;;;;3
Smart Cable Technology B.V.;;2;;;;1;;;2
Smits Van Burgst Beveiliging B.V.;;;;;;;;2;2
Smits van Burgst Raadgevend Ingenieursbureau;;;;;;;;2;2
SMT Simple Management Technologies B.V.;;;;;;;;;
SocialMediaMen B.V.;;;;;;;;2;2
Software Borg (1);;;;;1;;;;1
SoftwareONE B.V.;;4;;7;9;3;;;10
Sogeti Nederland B.V.;;;;;;;;1;1
Sollie.Comm. B.V.;;;;;;;;1;1
Solutions for Security B.V.;;;;;;1;;;1
Solvinity B.V.;;1;4;7;7;6;7;3;8
Sopachem B.V.;;3;;;;;;;3
Sophia Revalidatie Gouda;;;;;;;;1;1
SOS (Netherlands) B.V.;;;;;;;;1;1
Spanjaard Development & Training;;;;;;;;2;2
SPEAKAP B.V.;;;;;;;1;;1
Speakup;;;;;;;;1;1
Sphereon B.V.;;;;;;;;2;2
SPIE Nederland B.V.;;4;4;1;1;1;1;;5
SPITZ congres & event B.V.;;;;;;;;4;4
Sportgeneeskundig Centrum Den Haag;;;;;1;;;;1
Spotler Nederland B.V.;;;;;1;;;;1
Square Information Solutions;;;;2;;;;;2
St Alexander jongeren actief in onderz/beleid;;;;1;;;;;1
St. Revalidatie Friesland, loc. Beetsterzwaag;;;;;;;;1;1
Stabiplan B.V.;;;;;1;;;;1
Stackkit;;2;;;;;;;2
Stafmts. Medisch Specialist. Bedrijf VieCuri;;;;;;;;1;1
Staples Nederland B.V.;;;;;;;1;;1
Star Licht & Geluid Verhuur;;1;;;;;;;1
Starsound Productions Exploitatie B.V.;;;;;1;;;1;2
STB Automatisering & Advies B.V.;;;;;1;1;;;1
Steam Advertising;;;;;1;;;;1
StemStudio 'Antoine van den Hout';;;;;;;1;;1
Stg. Amsterdamse Gezondheidscentra (S.A.G.);;;;;;;;1;1
Stg. Dr. Hilda Verwey-Jonker, I.v.O. van M.V.;;;;;;;;4;4
Stg. Forensisch Ps. Centrum Dr. S. van Mesdag;;;;;1;;;;1
Stg. Nat. Lucht- en Ruimtevaartlaboratorium;;;;;;;;2;2
stg. Nederlands Instit. voor Beeld en Geluid;;;;;;;1;;1
Stg. Routerings (Int.)Nat. Informatiestromen;;;;4;;;;;4
Stg. Service Centrum Auteurs & Nabur. rechten;;;;;1;;;;1
Stg. tot Bev. vh Wetensch. Ond. & Ond. id IGM;;;;;;;;1;1
Stg. Trimbos-Inst., Inst. Ment. Health & Add.;;;;;;;;4;4
Stg. Universitair Gezondheidscentr. Heyendael;;;;;;;;1;1
Stg. W.A.M.U.-Wetensch. Act. Maastr. Urolog.;;;;;;;;1;1
Sticht. Centr. For Int. Legal Cooperation;;;;;;;;3;3
Sticht. GGZ Westelijk Noord-Brabant (GGZ-WNB);;;;;;;;1;1
Sticht. Hogesch. voor de Kunsten Utrecht/HKU;;;;;;;;1;1
Sticht. Int. Belasting Documentatie Bureau;;;;2;;;;;2
Stichting Accessibility;;;;1;1;1;;1;2
Stichting Advies- en Klachtenbureau Jeugdzorg;;;;;;;;4;4
Stichting Alrijne Zorggroep;;;;;;;;1;1
Stichting Antonius Zorggroep;;;;;;;;1;1
Stichting ARQ Centrum'45;;;;;;;;1;1
Stichting Bravis ziekenhuis;;;;;;;;1;1
Stichting Breedband Delft;;;;;;;;1;1
Stichting Careyn;;;;;;;;1;1
Stichting CoMensha;;;;;1;;;;1
Stichting Dimence;;;;;;;;1;1
Stichting Elisabeth-TweeSteden Ziekenhuis;;;;;;;;1;1
Stichting Epilepsie Instellingen Nederland;;;;;;;;1;1
Stichting Equator Foundation;;;;;;;;1;1
Stichting Flevoziekenhuis;;;;;;;;1;1
Stichting Gelre Ziekenhuizen;;;;;;;;1;1
Stichting Gezondheidscentrum de Amazone;;;;;;;;1;1
Stichting Gezondheidscentrum Diemen Zuid;;;;;;;;1;1
Stichting Gezondheidszorg Stadshagen;;;;;;;;1;1
Stichting GGNet;;;;;;;;1;1
Stichting GGz Breburg Groep;;;;;;;;1;1
Stichting GGZ Noord-Holland-Noord;;;;;;;;1;1
Stichting Hogeschool Leiden;;;;;;;;2;2
Stichting Huisartsenkliniek Overvecht;;;;;;;;1;1
Stichting iBestuur Congres;;;;;;;;2;2
Stichting Ideefix;;;;;;;;3;3
Stichting IJsselheem Holding;;;;;;;;1;1
Stichting Internationaal Juridisch Instituut;;;;;;;;1;1
Stichting Isala Klinieken;;;;;;;;1;1
Stichting Kabeltelevisie Pijnacker;;;;;;;;1;1
Stichting KOM'MIT;;;;1;;;;;1
Stichting Laurentius Ziekenhuis;;;;;;;;1;1
Stichting Medisch Spectrum Twente;;;;;;;;1;1
Stichting Merem Medische Revalidatie;;;;;;;;1;1
Stichting met ggz;;;;;;;;1;1
Stichting Museum voor Communicatie;;;;;;;;2;2
Stichting MVO Nederland;;;;;2;;;;2
Stichting Neurologie Flevoziekenhuis;;;;;;;;1;1
Stichting NLFiscaal;;;;2;;;;;2
Stichting OLVG, OLVG Oost;;;;;;;;1;1
Stichting Onbeperkte Denkers;;;;;;;;1;1
Stichting OVZ-CMSR;;;;;;;;1;1
Stichting Pleio;;;;;;;;1;1
Stichting Reprorecht;;;;1;;;;;1
Stichting Restorative Justice Nederland;;;;;;;;1;1
Stichting SEO Economisch Onderzoek;;;;;;;;3;3
Stichting Sims;;;;;;;;1;1
Stichting Sint Franciscus Vlietland Groep;;;;;;;;1;1
Stichting Sint Maartenskliniek;;;;;;;;1;1
Stichting T.M.C. Asser Instituut;;;;;;;1;;1
Stichting Tactus Verslavingszorg;;;;;;;;1;1
Stichting The Hague Security Delta;;;;;;;;2;2
Stichting The Shadowserver Foundation Europe;;;;;2;;;;2
Stichting Treant Ziekenhuiszorg;;;;;;;;1;1
Stichting Videma;;;;;1;;1;;1
Stichting Wilhelmina Ziekenhuis Assen;;;;;;;;1;1
Stichting Zaans Medisch Centrum;;;;;;;;1;1
Stichting Ziekenhuis Gelderse Vallei;;;;;;;;1;1
Stichting Ziekenhuisgroep Twente;;;;;;;;1;1
Stille maatschap Int. spec. Albert Schweitzer;;;;;;;;1;1
Stipp B.V.;;;;1;2;;;;2
Stollfub Medien;;;;1;;;;;1
Strict B.V.;;;;;;2;;;2
Strijbosch B.V.;;2;1;;;1;;;2
Strukton Worksphere B.V.;;;;;;;;;
STUDIO.WHY Nederland;;;;;;;;1;1
SubsidieCenter;;;;;;;;2;2
SurePay B.V.;;;;;2;;;;2
Survalyzer Nederland B.V.;;;;;1;;;1;1
SurveyMonkey Europe UC;;;;1;;;;;1
Sweco Nederland;;;;;2;;;2;2
Syntheron NV;;;;;;;1;2;2
SysTech Media;;;;;;;;1;1
Systemec B.V.;;;;;;;;1;1
T&T Compet&t.b.v.;;;;;2;;2;3;4
T.T. Frijlink t.h.o.d.n. De Geld. IJzerhandel;;1;;;;;;;1
Tabak Installatietechniek B.V.;;;1;;;;;;1
Talen Machines B.V.;;3;;;;;;;3
Tangram B.V.;;;;;;2;;;2
Tappan B.V.;;;;;;1;;;1
Tardis Research B.V.;;;;;;3;;;3
TASKoffice Working WELL;;2;;;;;;;2
Tata Communications MOVE Nederland B.V.;;;;;;;;1;1
TeamAcademy B.V.;;;;;;;;1;1
TeamViewer GmbH;;;;1;;;;;1
Technisch Buro Kaptein B.V.;;1;;;;;;;1
Technische Handelsonderneming P. van Leeuwen;;;1;;;;;;1
Technolab B.V.;;;;;;;;1;1
Tele2-Versatel;;;4;4;;;5;;6
Teleservice Nederland B.V.;;;;;1;;;;1
Telesur;;;;;;;;1;1
Telindus-ISIT B.V.;;8;7;;6;5;;;9
Telio Nederland B.V.;;;;;;;;;
Telkamp V.O.F. t.h.o.d.n. Expert Telkamp;;;1;;;;;;1
Templafy Eindhoven;;;;;2;;;;2
Temp-Rite International Holding B.V.;;2;;;;;;;2
Ter Hoeven & Partners B.V.;;1;;;;;;;1
Ter zake coaching;;;;;;;;1;1
Terberg Systeemintegratie;;;;;1;;;;1
The Datacenter Group Amsterdam;;;;;;1;;;1
The Music Marketeers B.V.;;;;;;;;;
The Next Web B.V.;;;;;;;;4;4
The One Minute Company;;;;;1;;;;1
The Solutions Factory B.V.;;;;;;1;;;1
The Surgery Ltd;;;;;;;;1;1
Thermo Fisher Scientific B.V.;;2;;;1;;;;2
Things To Make And Do B.V.;;;;;;;;2;2
Thomann GmbH;;1;;;;;;;1
Thomson Reuters UK Limited;;;;2;;;;;2
Thoraxcentrum Research B.V.;;;;;;;;1;1
Threema GmbH;;;;2;;;;;2
TICC;;;;1;;;;;1
Tie Nederland B.V.;;;;;;2;;;2
Tieben Bouwbedrijf B.V.;;1;;;;;;;1
TimeTell B.V.;;;;;1;;;;1
TM Huisartswaarnemingen;;;;;;;;1;1
T-Mobile Netherlands B.V.;;;7;6;2;1;7;;8
Today Telecom;;;;;;;;1;1
Tolk- en Vertaalcentrum Nederland;;;;;;;;5;5
TOPdesk Nederland B.V.;;;;2;;;;;2
Topicus.Healthcare B.V.;;;;;4;;;;4
Toyota Material Handling Nederland B.V.;;3;;;;;;;3
TRAC B.V.;;;;;;;1;;1
Trans Missie Training & Advies B.V.;;;;;;;;;
TransIP B.V.;;;;;;;1;;1
Traurig Landtechnik GmbH;;1;;;;;;;1
Travis B.V.;;;;;;;;;
Trenchcoat Film;;;;;;;;1;1
TrendCall Nederland B.V.;;;;;;;;1;1
Trendzone B.V.;;;;;;;1;;1
Trenton B.V.;;;;;1;;;1;1
Triarii B.V.;;;;;;;;4;4
Trilogic Technologies B.V.;;;;;;;1;;1
TriNed;;;;;;;;1;1
TRIQS B.V.;;;;;;;;4;4
True;;;;;1;;;;1
TSV Groep B.V.;;;1;;2;;1;;2
TSV-Contact Centers;;;;;;;1;;1
TÜV Nederland QA B.V.;;;;;;;;1;1
Twiza Transcultureel Advies en Rapportage;;;;;;;;2;2
Two Way Trading B.V.;;;1;;;;;;1
TWS Technologies B.V.;;;;;;;;1;1
Twynstra Gudde Veiligheid B.V.;;;;;;;;2;2
TwynstraGudde;;;;;;;;4;4
TwynstraGudde Huisvest. Vastg., Facility Man.;;;;;;;;2;2
Tyco Fire and Security Nederland B.V.;;;;;;1;;;1
Uil Waarnemingen;;;;;;;;1;1
Uitvoeringsorganisatie Baanbrekers;;1;;;;;;;1
Ultimo Software Solutions B.V.;;;;;1;;;;1
Ultimoo Incasso B.V.;;;;1;;;;;1
ULU Fleet Services B.V.;;;;1;3;;;;3
Unet;;;;;;;;1;1
UniCarriers Netherlands B.V.;;2;;;;;;;2
UnifiedPost B.V.;;;;;;;1;;1
Unilogic Networks B.V.;;;;;;;;1;1
Unisys Nederland N.V.;;;;;7;8;;5;8
United Parcel Service Nederland B.V.;;;;;;;;;
Uselab B.V.;;;;;2;;;;2
UTS Nederland;;;;;;;;1;1
V.C. Verweij Computers;;;1;;;;;;1
Vakgroep Int. Geneeskunde & MDL ZW Brabant;;;;;;;;1;1
Vakgroep interne Geneeskunde;;;;;;;;1;1
Van Dulst Techniek;;2;;;;;;;2
Van Loveren & Partners B.V.;;;;;;;;1;1
Van Venrooy Utility Vehicles B.V.;;6;;;;;;;6
VB Telecom;;;;;;;;1;1
VDMi Intelligence & Projects B.V.;;;;;;;;2;2
VECOZO B.V.;;;;;4;;;;4
Veiligheidsinstituut Medi-Select B.V.;;2;;;;;;;2
Vektis C.V.;;;;;2;3;;;4
VelzArt Groep B.V.;;;;;;;;1;1
Vepa, the furniture factory;;6;;;;;;;6
Veranderbrigade B.V.;;;;;;;;3;3
Verdonck, Klooster & Associates B.V.;;;;;;;;3;3
Verhagen Interieurbouw B.V.;;2;;;;;;;2
Verint Systems B.V.;;;;;2;;;;2
Verizon Nederland B.V.;;;;;;;;1;1
Verloskundigenpraktijk Clair de Lune;;;;;;;;1;1
Vermaat - A. van Leeuwenhoek Ziekenhuis A'dam;;;;;;;;1;1
Verogen, Inc.;;4;;;;;;;4
Versteeg Consultancy en Management;;;;;;;;1;1
Vertimart Consultants B.V.;;;;;;;;;
Vest IT Engineering B.V.;;;;;;;;2;2
Via-Direct;;1;;;;;;;1
Vicrea Solutions B.V.;;;;1;1;;;1;2
Victor Jammers Advies+Advice;;;;;;;;1;1
Videonieuwsbericht B.V.;;;2;;;;;;2
Vincent van Gogh voor Geestelijke Gezondheid;;;;;;;;1;1
Vink Lisse B.V.;;1;;;;;;;1
Vink-Van der Meer Electro B.V.;;;;;;;;;
Vision 2 Watch B.V.;;;;;;2;;;2
VisionBI B.V.;;;;;1;;;;1
Vision-Box Netherlands B.V.;;;;;;;;4;4
VisionsConnected;;1;;;;;;;1
Visma Connect;;;;;2;;;;2
Visma Raet B.V.;;;;1;;;1;;2
VIXY B.V.;;;;;1;2;;;2
Vocas Sales & Services B.V.;;1;1;;;;;;1
Vodafone;;;3;4;;;7;;7
Vodafone Libertel B.V.;;;;;;;3;;3
Voicebooking B.V.;;;;;;;1;;1
VoiceData;;;;;;;;1;1
Voiceworks B.V.;;;;;;;;1;1
Voip4all B.V.;;;;;;;;1;1
Voipro Communications Company B.V.;;;;;;;;1;1
VoipZeker B.V.;;;;;;;;1;1
Voizz Nederland B.V.;;;;;;;;1;1
Volders Forensisch Milieuonderzoek;;;;;;;;3;3
VoordeJeugd-Advies;;;;;;;;2;2
Voornenet B.V.;;;;;;;;1;1
Voskamp Beveiligingstechniek Almelo B.V.;;;;;;;1;;1
VRH Informatisering B.V.;;;;;2;;;;2
Vrijgevestigde Medisch Specialisten ZorgSaam;;;;;;;;1;1
Vrijgevestigde Specialisten Deventer;;;;;;;;1;1
VWR International B.V.;;2;;;;;;;2
VX Company IT Services B.V.;;;;;6;;;;6
W. Schrikker Stg. Jeugdbesch. & Jeugdreclass.;;;;;;;;1;1
Waag Society;;;;;;;;1;1
WagenaarHoes B.V.;;;;;;;;2;2
Wanbound B.V.;;;;;;;;1;1
Wanders Software;;;;;1;;;;1
Warp Industries B.V.;;;;;;;;2;2
Waters Chromatography B.V.;;5;;;;;;;5
We Make It Work B.V.;;1;;;;;;;1
WebElect;;;;;1;;1;;1
WebinarGeek B.V.;;;;;;;1;;1
Wesselink Van Zijst B.V.;;;;;;;;2;2
West Hosting+ B.V.;;;;;1;;;;1
WEWO EUROPE B.V.;;;1;;;;;;1
Wifi4all B.V.;;;;;;;;1;1
WiFly Wireless Solutions;;;;;;;;1;1
Wildfire Innovations B.V.;;2;;;;;1;;2
WillemsenMachines;;2;;;;;;;2
Wilt-Cyrox Groep BV;;1;;;;;;;1
Wim Vinken B.V.;;2;;;;;;;2
Winkwaves B.V.;;;;1;2;;;;2
