FID,filename,folder,urlbig,rdx,rdy,se_anno_cad_data,gdb_geomattr_data,shape
actuele_zn_helicopterfotos.1152,jvh_3090.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3090.jpg,172745.041,381591.624,,,POINT (172745.04100000113 381591.6240000017)
actuele_zn_helicopterfotos.1153,jvh_3091.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3091.jpg,172745.041,381591.624,,,POINT (172745.04100000113 381591.6240000017)
actuele_zn_helicopterfotos.1154,jvh_3092.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3092.jpg,172791.345,381610.328,,,POINT (172791.3449999988 381610.3280000016)
actuele_zn_helicopterfotos.1155,jvh_3093.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3093.jpg,172814.529,381610.41,,,POINT (172814.52899999917 381610.41000000015)
actuele_zn_helicopterfotos.1156,jvh_3094.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3094.jpg,172814.529,381610.41,,,POINT (172814.52899999917 381610.41000000015)
actuele_zn_helicopterfotos.1157,jvh_3095.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3095.jpg,172814.529,381610.41,,,POINT (172814.52899999917 381610.41000000015)
actuele_zn_helicopterfotos.1158,jvh_3096.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3096.jpg,172826.121,381610.451,,,POINT (172826.12099999934 381610.4510000013)
actuele_zn_helicopterfotos.1159,jvh_3097.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3097.jpg,172826.121,381610.451,,,POINT (172826.12099999934 381610.4510000013)
actuele_zn_helicopterfotos.1160,jvh_3098.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3098.jpg,172826.121,381610.451,,,POINT (172826.12099999934 381610.4510000013)
actuele_zn_helicopterfotos.1161,jvh_3099.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3099.jpg,172849.305,381610.532,,,POINT (172849.3049999997 381610.5320000015)
actuele_zn_helicopterfotos.1162,jvh_3100.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3100.jpg,172849.305,381610.532,,,POINT (172849.3049999997 381610.5320000015)
actuele_zn_helicopterfotos.1163,jvh_3101.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3101.jpg,172849.305,381610.532,,,POINT (172849.3049999997 381610.5320000015)
actuele_zn_helicopterfotos.1164,jvh_3102.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3102.jpg,172872.489,381610.614,,,POINT (172872.48900000006 381610.61400000006)
actuele_zn_helicopterfotos.1165,jvh_3103.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3103.jpg,172918.792,381629.319,,,POINT (172918.79199999943 381629.3189999983)
actuele_zn_helicopterfotos.1166,jvh_3104.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3104.jpg,172930.384,381629.36,,,POINT (172930.3839999996 381629.3599999994)
actuele_zn_helicopterfotos.1167,jvh_3105.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3105.jpg,172976.752,381629.525,,,POINT (172976.75200000033 381629.5249999985)
actuele_zn_helicopterfotos.1168,jvh_3106.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3106.jpg,173023.055,381648.231,,,POINT (173023.0549999997 381648.23099999875)
actuele_zn_helicopterfotos.1169,jvh_3107.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3107.jpg,173046.239,381648.314,,,POINT (173046.23900000006 381648.3139999993)
actuele_zn_helicopterfotos.1170,jvh_3108.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3108.jpg,173208.46,381667.436,,,POINT (173208.4600000009 381667.4360000007)
actuele_zn_helicopterfotos.1171,jvh_3109.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3109.jpg,173533.035,381668.612,,,POINT (173533.03500000015 381668.61199999973)
actuele_zn_helicopterfotos.1172,jvh_3110.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3110.jpg,173904.047,381651.44,,,POINT (173904.0469999984 381651.44000000134)
actuele_zn_helicopterfotos.1173,jvh_3111.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3111.jpg,174135.887,381652.311,,,POINT (174135.88699999824 381652.3110000007)
actuele_zn_helicopterfotos.1174,jvh_3112.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3112.jpg,174135.887,381652.311,,,POINT (174135.88699999824 381652.3110000007)
actuele_zn_helicopterfotos.1175,jvh_3113.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3113.jpg,174159.071,381652.398,,,POINT (174159.0709999986 381652.3979999982)
actuele_zn_helicopterfotos.1176,jvh_3114.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3114.jpg,174495.239,381653.68,,,POINT (174495.23900000006 381653.6799999997)
actuele_zn_helicopterfotos.1177,jvh_3115.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3115.jpg,174831.479,381636.442,,,POINT (174831.47899999842 381636.44200000167)
actuele_zn_helicopterfotos.1178,jvh_3116.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3116.jpg,175051.655,381655.851,,,POINT (175051.6550000012 381655.8509999998)
actuele_zn_helicopterfotos.1179,jvh_3117.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3117.jpg,175329.937,381638.417,,,POINT (175329.936999999 381638.41699999943)
actuele_zn_helicopterfotos.1180,jvh_3118.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3118.jpg,175353.121,381638.51,,,POINT (175353.12099999934 381638.51000000164)
actuele_zn_helicopterfotos.1181,jvh_3119.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3119.jpg,175434.265,381638.837,,,POINT (175434.2650000006 381638.8370000012)
actuele_zn_helicopterfotos.1182,jvh_3120.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3120.jpg,175816.954,381603.31,,,POINT (175816.9539999999 381603.30999999866)
actuele_zn_helicopterfotos.1183,jvh_3121.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3121.jpg,175909.691,381603.692,,,POINT (175909.69099999964 381603.69200000167)
actuele_zn_helicopterfotos.1184,jvh_3122.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3122.jpg,175956.059,381603.883,,,POINT (175956.05900000036 381603.8830000013)
actuele_zn_helicopterfotos.1185,jvh_3123.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3123.jpg,176048.873,381585.726,,,POINT (176048.87299999967 381585.7259999998)
actuele_zn_helicopterfotos.1186,jvh_3124.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3124.jpg,176072.057,381585.822,,,POINT (176072.05700000003 381585.8220000006)
actuele_zn_helicopterfotos.1187,jvh_3125.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3125.jpg,176083.65,381585.87,,,POINT (176083.6499999985 381585.87000000104)
actuele_zn_helicopterfotos.1188,jvh_3126.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3126.jpg,176083.65,381585.87,,,POINT (176083.6499999985 381585.87000000104)
actuele_zn_helicopterfotos.1189,jvh_3127.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3127.jpg,176083.65,381585.87,,,POINT (176083.6499999985 381585.87000000104)
actuele_zn_helicopterfotos.1190,jvh_3128.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3128.jpg,176106.834,381585.967,,,POINT (176106.83399999887 381585.9670000002)
actuele_zn_helicopterfotos.1191,jvh_3129.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3129.jpg,176106.834,381585.967,,,POINT (176106.83399999887 381585.9670000002)
actuele_zn_helicopterfotos.1192,jvh_3130.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3130.jpg,176106.834,381585.967,,,POINT (176106.83399999887 381585.9670000002)
actuele_zn_helicopterfotos.1193,jvh_3131.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3131.jpg,176106.834,381585.967,,,POINT (176106.83399999887 381585.9670000002)
actuele_zn_helicopterfotos.1194,jvh_3132.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3132.jpg,176153.203,381586.16,,,POINT (176153.2030000016 381586.16000000015)
actuele_zn_helicopterfotos.1195,jvh_3133.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3133.jpg,176408.465,381531.606,,,POINT (176408.46499999985 381531.60599999875)
actuele_zn_helicopterfotos.1196,jvh_3134.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3134.jpg,176431.649,381531.704,,,POINT (176431.6490000002 381531.7039999999)
actuele_zn_helicopterfotos.1197,jvh_3135.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3135.jpg,176524.387,381532.096,,,POINT (176524.38699999824 381532.09600000083)
actuele_zn_helicopterfotos.1198,jvh_3136.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3136.jpg,176559.243,381513.703,,,POINT (176559.24300000072 381513.7030000016)
actuele_zn_helicopterfotos.1199,jvh_3137.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3137.jpg,176733.207,381495.903,,,POINT (176733.20699999854 381495.90300000086)
actuele_zn_helicopterfotos.1200,jvh_3138.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3138.jpg,176791.169,381496.152,,,POINT (176791.16899999976 381496.15199999884)
actuele_zn_helicopterfotos.1201,jvh_3139.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3139.jpg,176872.395,381477.96,,,POINT (176872.39499999955 381477.9600000009)
actuele_zn_helicopterfotos.1202,jvh_3140.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3140.jpg,176930.357,381478.21,,,POINT (176930.35700000077 381478.2100000009)
actuele_zn_helicopterfotos.1203,jvh_3141.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3141.jpg,176930.357,381478.21,,,POINT (176930.35700000077 381478.2100000009)
actuele_zn_helicopterfotos.1204,jvh_3142.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3142.jpg,176941.95,381478.261,,,POINT (176941.94999999925 381478.26099999994)
actuele_zn_helicopterfotos.1205,jvh_3143.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3143.jpg,176941.95,381478.261,,,POINT (176941.94999999925 381478.26099999994)
actuele_zn_helicopterfotos.1206,jvh_3144.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3144.jpg,176941.95,381478.261,,,POINT (176941.94999999925 381478.26099999994)
actuele_zn_helicopterfotos.1207,jvh_3145.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3145.jpg,176965.135,381478.361,,,POINT (176965.13500000164 381478.36100000143)
actuele_zn_helicopterfotos.1208,jvh_3146.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3146.jpg,176965.135,381478.361,,,POINT (176965.13500000164 381478.36100000143)
actuele_zn_helicopterfotos.1209,jvh_3147.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3147.jpg,176965.135,381478.361,,,POINT (176965.13500000164 381478.36100000143)
actuele_zn_helicopterfotos.1210,jvh_3043.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3043.jpg,163219.564,379546.157,,,POINT (163219.5639999993 379546.1570000015)
actuele_zn_helicopterfotos.1211,jvh_3044.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3044.jpg,163706.629,379546.971,,,POINT (163706.62900000066 379546.97100000083)
actuele_zn_helicopterfotos.1212,jvh_3045.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3045.jpg,163729.823,379547.011,,,POINT (163729.82299999893 379547.01099999994)
actuele_zn_helicopterfotos.1213,jvh_3046.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3046.jpg,164182.097,379547.81,,,POINT (164182.09699999914 379547.80999999866)
actuele_zn_helicopterfotos.1214,jvh_3047.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a67_belgischegrens-venlo/2011-03/jvh_3047.jpg,164622.775,379548.627,,,POINT (164622.7749999985 379548.6270000003)
