FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
signaleringen_wegvak.959,Autosnelwegsignalering,H,150270017,2022-02-01T00:00:00,0,82,015027001720220201,KLK0008535973,R,I,,"LINESTRING (75309.36030000076 435406.72480000183, 75319.30160000175 435407.80959999934, 75327.6689000018 435408.3128999993, 75343.09010000154 435408.7509999983, 75348.1064000018 435408.59600000083, 75353.10099999979 435408.3304999992, 75361.14029999822 435407.5795000009, 75379.16649999842 435404.7635000013, 75390.73350000009 435401.67749999836)"
signaleringen_wegvak.960,Autosnelwegsignalering,H,600100881,2022-02-01T00:00:00,0,1935,060010088120220201,KLK0008534346,L,I,,"LINESTRING (76230.47740000114 435076.65410000086, 76116.59739999846 435113.66750000045, 76028.53559999913 435142.5022, 75970.94409999996 435159.37000000104, 75842.47879999876 435201.2265999988, 75734.89759999886 435235.97520000115, 75706.61180000007 435244.7820000015, 75687.44289999828 435250.48369999975, 75668.17579999939 435255.85500000045, 75648.808699999 435260.88500000164, 75630.83830000088 435265.2102999985, 75611.41110000014 435269.6251000017, 75591.81540000066 435273.6261, 75569.25759999827 435277.8920999989, 75549.58639999852 435281.2749999985, 75529.81069999933 435284.26249999925, 75513.63569999859 435286.46169999987, 75493.82420000061 435288.8227000013, 75473.92940000072 435290.88340000063, 75443.14510000125 435293.33570000157, 75423.2109999992 435294.52010000125, 75403.2296999991 435295.3874000013, 75376.77299999818 435295.8995999992, 75356.83060000092 435295.9946999997, 75316.83309999853 435295.45859999955, 75241.54320000112 435293.11300000176, 75058.84209999815 435287.0368000008, 75007.96150000021 435285.5267999992, 74967.9662999995 435285.00560000166, 74947.96649999917 435285.1079999991, 74924.71539999917 435285.61499999836, 74904.71009999886 435286.375, 74884.72839999944 435287.46829999983, 74864.78500000015 435288.99230000004, 74845.56650000066 435290.7034999989, 74825.64589999989 435292.8295000009, 74805.79809999838 435295.2917000018, 74768.20160000026 435300.9188000001, 74741.57400000095 435305.70430000126, 74724.11719999835 435309.16690000147, 74685.15239999816 435317.873300001, 74678.7958999984 435319.4437999986, 74659.43230000138 435324.42009999976, 74640.14600000158 435329.71550000086, 74620.96319999918 435335.3850999996, 74598.04969999939 435342.45109999925, 74579.10269999877 435348.8557000011, 74560.25160000101 435355.54030000046, 74529.05900000036 435367.52959999815, 74510.52400000021 435375.0432000011, 74476.5588000007 435391.9180999994, 74458.53510000184 435400.59050000086, 74444.7985999994 435407.4332000017, 74427.1037000008 435416.5854000002, 74409.52710000053 435426.128800001, 74392.11120000109 435435.96389999986, 74359.28110000119 435455.78009999916)"
signaleringen_wegvak.961,Kruis-pijlsignalering,H,600100881,2022-02-01T00:00:00,0,1935,060010088120220201,KLK0008534345,L,I,,"LINESTRING (76230.47740000114 435076.65410000086, 76116.59739999846 435113.66750000045, 76028.53559999913 435142.5022, 75970.94409999996 435159.37000000104, 75842.47879999876 435201.2265999988, 75734.89759999886 435235.97520000115, 75706.61180000007 435244.7820000015, 75687.44289999828 435250.48369999975, 75668.17579999939 435255.85500000045, 75648.808699999 435260.88500000164, 75630.83830000088 435265.2102999985, 75611.41110000014 435269.6251000017, 75591.81540000066 435273.6261, 75569.25759999827 435277.8920999989, 75549.58639999852 435281.2749999985, 75529.81069999933 435284.26249999925, 75513.63569999859 435286.46169999987, 75493.82420000061 435288.8227000013, 75473.92940000072 435290.88340000063, 75443.14510000125 435293.33570000157, 75423.2109999992 435294.52010000125, 75403.2296999991 435295.3874000013, 75376.77299999818 435295.8995999992, 75356.83060000092 435295.9946999997, 75316.83309999853 435295.45859999955, 75241.54320000112 435293.11300000176, 75058.84209999815 435287.0368000008, 75007.96150000021 435285.5267999992, 74967.9662999995 435285.00560000166, 74947.96649999917 435285.1079999991, 74924.71539999917 435285.61499999836, 74904.71009999886 435286.375, 74884.72839999944 435287.46829999983, 74864.78500000015 435288.99230000004, 74845.56650000066 435290.7034999989, 74825.64589999989 435292.8295000009, 74805.79809999838 435295.2917000018, 74768.20160000026 435300.9188000001, 74741.57400000095 435305.70430000126, 74724.11719999835 435309.16690000147, 74685.15239999816 435317.873300001, 74678.7958999984 435319.4437999986, 74659.43230000138 435324.42009999976, 74640.14600000158 435329.71550000086, 74620.96319999918 435335.3850999996, 74598.04969999939 435342.45109999925, 74579.10269999877 435348.8557000011, 74560.25160000101 435355.54030000046, 74529.05900000036 435367.52959999815, 74510.52400000021 435375.0432000011, 74476.5588000007 435391.9180999994, 74458.53510000184 435400.59050000086, 74444.7985999994 435407.4332000017, 74427.1037000008 435416.5854000002, 74409.52710000053 435426.128800001, 74392.11120000109 435435.96389999986, 74359.28110000119 435455.78009999916)"
signaleringen_wegvak.962,Autosnelwegsignalering,H,145273004,2022-02-01T00:00:00,0,433,014527300420220201,KLK0008534225,R,I,,"LINESTRING (73010.26300000027 436520.8969999999, 73146.37460000068 436407.1886, 73177.25360000134 436381.75979999825, 73192.82600000128 436369.20980000123, 73215.87330000103 436351.09789999947, 73247.62350000069 436326.78180000186, 73348.7426000014 436251.8093000017)"
signaleringen_wegvak.963,Kruis-pijlsignalering,H,145273004,2022-02-01T00:00:00,0,433,014527300420220201,KLK0008534224,R,I,,"LINESTRING (73010.26300000027 436520.8969999999, 73146.37460000068 436407.1886, 73177.25360000134 436381.75979999825, 73192.82600000128 436369.20980000123, 73215.87330000103 436351.09789999947, 73247.62350000069 436326.78180000186, 73348.7426000014 436251.8093000017)"
signaleringen_wegvak.964,Autosnelwegsignalering,H,149270031,2022-02-01T00:00:00,63,71,014927003120220201,KLK0008535973,R,I,,"LINESTRING (74597.66750000045 435301.55099999905, 74605.92980000004 435299.90949999914)"
signaleringen_wegvak.965,Kruis-pijlsignalering,H,600125969,2021-12-01T00:00:00,0,191,060012596920211201,KLK0010080170,L,I,,"LINESTRING (125598.14039999992 484122.6180999987, 125589.76209999993 484104.3427999988, 125533.10680000111 483999.99280000106, 125515.69299999997 483970.72100000083, 125513.51619999856 483952.84479999915)"
signaleringen_wegvak.966,Autosnelwegsignalering,H,600125969,2021-12-01T00:00:00,0,191,060012596920211201,KLK0010080171,L,I,,"LINESTRING (125598.14039999992 484122.6180999987, 125589.76209999993 484104.3427999988, 125533.10680000111 483999.99280000106, 125515.69299999997 483970.72100000083, 125513.51619999856 483952.84479999915)"
signaleringen_wegvak.967,Autosnelwegsignalering,H,600122869,2021-12-01T00:00:00,0,411,060012286920211201,KLK0010083187,R,I,,"LINESTRING (115457.67599999905 483250.6539000012, 115361.56540000066 483160.6886, 115162.46700000018 482964.03550000116)"
signaleringen_wegvak.968,Kruis-pijlsignalering,H,600122869,2021-12-01T00:00:00,0,411,060012286920211201,KLK0010083188,R,I,,"LINESTRING (115457.67599999905 483250.6539000012, 115361.56540000066 483160.6886, 115162.46700000018 482964.03550000116)"
signaleringen_wegvak.969,Dynamisch route informatie paneel,H,600122869,2021-12-01T00:00:00,20,411,060012286920211201,KLK0008689274,R,I,,"LINESTRING (115443.0747999996 483236.98629999906, 115361.56540000066 483160.6886, 115162.46700000018 482964.03550000116)"
signaleringen_wegvak.970,Autosnelwegsignalering,H,600280907,2021-12-01T00:00:00,0,724,060028090720211201,KLK0010083187,R,I,,"LINESTRING (112510.55640000105 481879.85009999946, 112478.9924999997 481864.72370000184, 112461.07690000162 481855.7835999988, 112438.73970000073 481844.21649999917, 112421.09499999881 481834.8002000004, 112398.66930000111 481822.3920999989, 112381.31709999964 481812.4470999986, 112352.25189999864 481795.2094999999, 112304.61340000108 481763.0714999996, 112270.37779999897 481742.310899999, 112254.00079999864 481730.82669999823, 112237.7490000017 481719.15790000185, 112220.41970000044 481706.4230999984, 112204.44839999825 481694.41910000145, 112188.57800000161 481682.24709999934, 112172.83089999855 481669.91699999943, 112157.23649999872 481657.3911000006, 112143.68439999968 481646.20120000094, 112128.42850000039 481633.3007000014, 112113.27210000157 481620.2232999988, 112098.30889999866 481606.9404999986, 112083.52059999853 481593.4717000015, 112057.73050000146 481569.31920000166, 112043.37530000135 481555.3627999984, 112029.20769999921 481541.2456, 112001.39680000022 481512.47890000045, 111980.18659999967 481489.5073999986, 111966.81159999967 481474.63379999995, 111953.64809999987 481459.5764000006, 111939.92570000142 481443.53610000014)"
signaleringen_wegvak.971,Kruis-pijlsignalering,H,600280907,2021-12-01T00:00:00,0,724,060028090720211201,KLK0010083188,R,I,,"LINESTRING (112510.55640000105 481879.85009999946, 112478.9924999997 481864.72370000184, 112461.07690000162 481855.7835999988, 112438.73970000073 481844.21649999917, 112421.09499999881 481834.8002000004, 112398.66930000111 481822.3920999989, 112381.31709999964 481812.4470999986, 112352.25189999864 481795.2094999999, 112304.61340000108 481763.0714999996, 112270.37779999897 481742.310899999, 112254.00079999864 481730.82669999823, 112237.7490000017 481719.15790000185, 112220.41970000044 481706.4230999984, 112204.44839999825 481694.41910000145, 112188.57800000161 481682.24709999934, 112172.83089999855 481669.91699999943, 112157.23649999872 481657.3911000006, 112143.68439999968 481646.20120000094, 112128.42850000039 481633.3007000014, 112113.27210000157 481620.2232999988, 112098.30889999866 481606.9404999986, 112083.52059999853 481593.4717000015, 112057.73050000146 481569.31920000166, 112043.37530000135 481555.3627999984, 112029.20769999921 481541.2456, 112001.39680000022 481512.47890000045, 111980.18659999967 481489.5073999986, 111966.81159999967 481474.63379999995, 111953.64809999987 481459.5764000006, 111939.92570000142 481443.53610000014)"
signaleringen_wegvak.996,Autosnelwegsignalering,H,600104825,2022-01-01T00:00:00,0,716,060010482520220101,KLK0009645457,R,I,,"LINESTRING (86685.69319999963 454224.5659000017, 86660.20399999991 454210.60339999944, 86588.56940000132 454164.83669999987, 86447.8845999986 454074.4285000004, 86394.49819999933 454038.7382999994, 86357.21939999983 454013.5320999995, 86340.75829999894 454002.17269999906, 86320.38230000064 453987.680399999, 86290.34230000153 453965.79580000043, 86274.31960000098 453953.8253999986, 86256.30689999834 453940.0901999995, 86232.73629999906 453921.46020000055, 86208.91899999976 453901.9717999995, 86182.25629999861 453879.29670000076, 86153.22360000014 453853.7419999987, 86127.3957999982 453830.1039999984, 86104.96860000119 453808.71449999884)"
signaleringen_wegvak.972,Autosnelwegsignalering,H,222359045,2021-12-01T00:00:00,0,417,022235904520211201,KLK0008261021,L,I,,"LINESTRING (111291.72659999877 479879.73330000043, 111308.3572999984 479916.1468999982, 111345.98910000175 479997.4626000002, 111362.0186999999 480031.4620000012, 111368.51359999925 480044.93719999865, 111375.27760000154 480058.3350000009, 111379.96379999816 480067.17009999976, 111384.1015000008 480074.3597000018, 111389.42559999973 480082.81760000065, 111392.25499999896 480086.9400999993, 111395.19240000099 480090.98849999905, 111403.26889999956 480100.90019999817, 111410.24430000037 480108.0742000006, 111413.96779999882 480111.41519999877, 111418.42139999941 480115.0940000005, 111422.38210000098 480118.1196999997, 111430.76330000162 480123.5758000016, 111441.20670000091 480129.24230000004, 111450.41479999945 480133.15100000054, 111455.1213000007 480134.8456999995, 111463.96869999915 480137.5012000017, 111468.82019999996 480138.7109000012, 111473.72360000014 480139.7085000016, 111477.82470000163 480140.4360000007, 111482.74839999899 480141.0311000012, 111487.73070000112 480141.50030000135, 111496.22430000082 480141.9006999992, 111523.61600000039 480138.4120000005, 111559.69220000133 480130.9552000016)"
signaleringen_wegvak.973,Kruis-pijlsignalering,H,222359045,2021-12-01T00:00:00,0,417,022235904520211201,KLK0008261020,L,I,,"LINESTRING (111291.72659999877 479879.73330000043, 111308.3572999984 479916.1468999982, 111345.98910000175 479997.4626000002, 111362.0186999999 480031.4620000012, 111368.51359999925 480044.93719999865, 111375.27760000154 480058.3350000009, 111379.96379999816 480067.17009999976, 111384.1015000008 480074.3597000018, 111389.42559999973 480082.81760000065, 111392.25499999896 480086.9400999993, 111395.19240000099 480090.98849999905, 111403.26889999956 480100.90019999817, 111410.24430000037 480108.0742000006, 111413.96779999882 480111.41519999877, 111418.42139999941 480115.0940000005, 111422.38210000098 480118.1196999997, 111430.76330000162 480123.5758000016, 111441.20670000091 480129.24230000004, 111450.41479999945 480133.15100000054, 111455.1213000007 480134.8456999995, 111463.96869999915 480137.5012000017, 111468.82019999996 480138.7109000012, 111473.72360000014 480139.7085000016, 111477.82470000163 480140.4360000007, 111482.74839999899 480141.0311000012, 111487.73070000112 480141.50030000135, 111496.22430000082 480141.9006999992, 111523.61600000039 480138.4120000005, 111559.69220000133 480130.9552000016)"
signaleringen_wegvak.974,Autosnelwegsignalering,H,223360156,2021-12-01T00:00:00,0,153,022336015620211201,KLK0008261003,L,I,,"LINESTRING (111600.22800000012 480260.8759999983, 111568.77939999849 480272.250599999, 111554.49190000072 480279.26199999824, 111539.6752000004 480289.44849999994, 111519.43459999934 480312.46730000153, 111514.53979999945 480321.33089999855, 111509.16539999843 480338.0672999993, 111505.5439000018 480353.3454999998, 111503.80460000038 480364.3911000006)"
signaleringen_wegvak.975,Autosnelwegsignalering,H,229364036,2021-12-01T00:00:00,0,576,022936403620211201,KLK0008260766,R,I,,"LINESTRING (114574.08170000091 482482.28649999946, 114554.6724999994 482466.2470000014, 114533.04520000145 482453.7056000009, 114520.0885999985 482446.6757999994, 114506.73180000111 482439.7635000013, 114495.49839999899 482434.5188000016, 114486.29930000007 482430.5927999988, 114476.20450000092 482426.7650000006, 114471.49410000071 482425.09530000016, 114459.22850000113 482421.26040000096, 114449.5626000017 482418.6933999993, 114442.94310000166 482417.17639999837, 114433.15289999917 482415.2245000005, 114420.54969999939 482413.28350000083, 114410.60159999877 482412.22520000115, 114400.62680000067 482411.5031999983, 114386.99799999967 482411.0571999997, 114376.99549999833 482411.09640000015, 114362.00450000167 482411.6345000006, 114345.99439999834 482412.6369000003, 114306.09699999914 482415.53069999814, 114275.69629999995 482417.0122000016, 114260.70329999924 482417.4706000015, 114242.46200000122 482417.78770000115, 114227.46159999818 482417.8669999987, 114207.46220000088 482417.66270000115, 114179.48660000041 482416.86769999936, 114161.31219999865 482416.00879999995, 114113.25050000101 482412.85229999945, 114086.67850000039 482411.3935999982, 114061.69739999995 482410.4087000005, 114039.56300000101 482409.7895000018, 114015.59939999878 482405.66910000145)"
signaleringen_wegvak.976,Kruis-pijlsignalering,H,229364036,2021-12-01T00:00:00,0,576,022936403620211201,KLK0008260765,R,I,,"LINESTRING (114574.08170000091 482482.28649999946, 114554.6724999994 482466.2470000014, 114533.04520000145 482453.7056000009, 114520.0885999985 482446.6757999994, 114506.73180000111 482439.7635000013, 114495.49839999899 482434.5188000016, 114486.29930000007 482430.5927999988, 114476.20450000092 482426.7650000006, 114471.49410000071 482425.09530000016, 114459.22850000113 482421.26040000096, 114449.5626000017 482418.6933999993, 114442.94310000166 482417.17639999837, 114433.15289999917 482415.2245000005, 114420.54969999939 482413.28350000083, 114410.60159999877 482412.22520000115, 114400.62680000067 482411.5031999983, 114386.99799999967 482411.0571999997, 114376.99549999833 482411.09640000015, 114362.00450000167 482411.6345000006, 114345.99439999834 482412.6369000003, 114306.09699999914 482415.53069999814, 114275.69629999995 482417.0122000016, 114260.70329999924 482417.4706000015, 114242.46200000122 482417.78770000115, 114227.46159999818 482417.8669999987, 114207.46220000088 482417.66270000115, 114179.48660000041 482416.86769999936, 114161.31219999865 482416.00879999995, 114113.25050000101 482412.85229999945, 114086.67850000039 482411.3935999982, 114061.69739999995 482410.4087000005, 114039.56300000101 482409.7895000018, 114015.59939999878 482405.66910000145)"
signaleringen_wegvak.977,Kruis-pijlsignalering,H,227364016,2021-12-01T00:00:00,0,874,022736401620211201,KLK0010083189,L,I,,"LINESTRING (113446.51089999825 482071.9450000003, 113488.07299999893 482083.6239, 113839.55279999971 482149.0245000012, 113897.80110000074 482158.99859999865, 113937.14119999856 482166.2534000017, 113956.77840000018 482170.0603, 113976.33240000159 482174.26099999994, 113995.83819999918 482178.6900999993, 114014.49810000136 482182.9935999997, 114033.92419999838 482187.7421000004, 114053.29870000109 482192.70600000024, 114093.4001000002 482203.11019999906, 114127.94790000096 482212.6361999996, 114147.12819999829 482218.2923000008, 114166.22230000049 482224.2441999987, 114186.41429999843 482230.8269000016, 114224.28280000016 482243.7104999982, 114243.14939999953 482250.3504999988, 114261.92929999903 482257.24379999936, 114297.39490000159 482266.74329999834)"
signaleringen_wegvak.978,Autosnelwegsignalering,H,227364016,2021-12-01T00:00:00,0,874,022736401620211201,KLK0010083190,L,I,,"LINESTRING (113446.51089999825 482071.9450000003, 113488.07299999893 482083.6239, 113839.55279999971 482149.0245000012, 113897.80110000074 482158.99859999865, 113937.14119999856 482166.2534000017, 113956.77840000018 482170.0603, 113976.33240000159 482174.26099999994, 113995.83819999918 482178.6900999993, 114014.49810000136 482182.9935999997, 114033.92419999838 482187.7421000004, 114053.29870000109 482192.70600000024, 114093.4001000002 482203.11019999906, 114127.94790000096 482212.6361999996, 114147.12819999829 482218.2923000008, 114166.22230000049 482224.2441999987, 114186.41429999843 482230.8269000016, 114224.28280000016 482243.7104999982, 114243.14939999953 482250.3504999988, 114261.92929999903 482257.24379999936, 114297.39490000159 482266.74329999834)"
signaleringen_wegvak.979,Autosnelwegsignalering,H,600122486,2021-12-01T00:00:00,0,1377,060012248620211201,KLK0010083187,R,I,,"LINESTRING (118082.56920000166 483475.70149999857, 118057.83049999923 483471.8784000017, 118037.7947999984 483472.9481000006, 118025.0075000003 483474.1050999984, 118005.07789999992 483476.6422000006, 117984.29659999907 483480.47410000116, 117961.32919999957 483486.0833999999, 117942.21499999985 483491.87220000103, 117935.12090000138 483494.3445999995, 117916.22069999948 483501.52380000055, 117894.89990000054 483510.7991999984, 117849.78730000183 483532.50180000067, 117826.67029999942 483543.00180000067, 117810.78000000119 483549.440200001, 117791.96950000152 483556.16429999843, 117784.82860000059 483558.4455999993, 117762.87799999863 483564.54030000046, 117743.31689999998 483568.7672000006, 117731.55849999934 483570.7906000018, 117711.87860000134 483573.57129999995, 117703.74450000003 483574.5326000005, 117683.91840000078 483576.3803000003, 117672.93899999931 483577.1019000001, 117653 483578.0058000013, 117630.99680000171 483578.5491000004, 117610.99480000138 483578.77050000057, 117500 483579.6009999998, 116828.56839999929 483585.39290000126, 116768.51610000059 483585.6468000002, 116723.40399999917 483585.0749000013)"
signaleringen_wegvak.980,Kruis-pijlsignalering,H,600122486,2021-12-01T00:00:00,0,1377,060012248620211201,KLK0010083188,R,I,,"LINESTRING (118082.56920000166 483475.70149999857, 118057.83049999923 483471.8784000017, 118037.7947999984 483472.9481000006, 118025.0075000003 483474.1050999984, 118005.07789999992 483476.6422000006, 117984.29659999907 483480.47410000116, 117961.32919999957 483486.0833999999, 117942.21499999985 483491.87220000103, 117935.12090000138 483494.3445999995, 117916.22069999948 483501.52380000055, 117894.89990000054 483510.7991999984, 117849.78730000183 483532.50180000067, 117826.67029999942 483543.00180000067, 117810.78000000119 483549.440200001, 117791.96950000152 483556.16429999843, 117784.82860000059 483558.4455999993, 117762.87799999863 483564.54030000046, 117743.31689999998 483568.7672000006, 117731.55849999934 483570.7906000018, 117711.87860000134 483573.57129999995, 117703.74450000003 483574.5326000005, 117683.91840000078 483576.3803000003, 117672.93899999931 483577.1019000001, 117653 483578.0058000013, 117630.99680000171 483578.5491000004, 117610.99480000138 483578.77050000057, 117500 483579.6009999998, 116828.56839999929 483585.39290000126, 116768.51610000059 483585.6468000002, 116723.40399999917 483585.0749000013)"
signaleringen_wegvak.981,Autosnelwegsignalering,H,600122354,2021-12-01T00:00:00,0,451,060012235420211201,KLK0008260766,R,I,,"LINESTRING (114932.94330000132 482753.8401999995, 114910.3126000017 482734.1449000016, 114861.81399999931 482690.8669000007, 114842.99340000004 482674.4107999988, 114829.85460000113 482666.16310000047, 114814.33639999852 482653.5460000001, 114798.68589999899 482641.0903999992, 114743.43400000036 482598.07620000094, 114714.98950000107 482576.8055000007, 114698.80640000105 482565.05260000005, 114677.02219999954 482549.5234000012, 114655.63940000162 482534.7259999998, 114634.98440000042 482520.81969999894, 114609.86710000038 482504.41330000013, 114592.9662999995 482493.7184000015, 114574.08170000091 482482.28649999946)"
signaleringen_wegvak.982,Kruis-pijlsignalering,H,600122354,2021-12-01T00:00:00,0,451,060012235420211201,KLK0008260765,R,I,,"LINESTRING (114932.94330000132 482753.8401999995, 114910.3126000017 482734.1449000016, 114861.81399999931 482690.8669000007, 114842.99340000004 482674.4107999988, 114829.85460000113 482666.16310000047, 114814.33639999852 482653.5460000001, 114798.68589999899 482641.0903999992, 114743.43400000036 482598.07620000094, 114714.98950000107 482576.8055000007, 114698.80640000105 482565.05260000005, 114677.02219999954 482549.5234000012, 114655.63940000162 482534.7259999998, 114634.98440000042 482520.81969999894, 114609.86710000038 482504.41330000013, 114592.9662999995 482493.7184000015, 114574.08170000091 482482.28649999946)"
signaleringen_wegvak.983,Kruis-pijlsignalering,H,600474961,2021-12-01T00:00:00,573,676,060047496120211201,KLK0008820339,L,I,,"LINESTRING (86044.3601000011 412864.0487000011, 86044.14429999888 412864.3623000011, 86028.06529999897 412889.6895000003, 85992.89820000157 412947.058699999, 85990.16470000148 412951.58399999887)"
signaleringen_wegvak.984,Autosnelwegsignalering,H,600474961,2021-12-01T00:00:00,573,676,060047496120211201,KLK0008820340,L,I,,"LINESTRING (86044.3601000011 412864.0487000011, 86044.14429999888 412864.3623000011, 86028.06529999897 412889.6895000003, 85992.89820000157 412947.058699999, 85990.16470000148 412951.58399999887)"
signaleringen_wegvak.985,Autosnelwegsignalering,H,600120844,2022-01-01T00:00:00,0,2151,060012084420220101,KLK0008251196,L,I,,"LINESTRING (107215.5903000012 499836.0806999989, 106816.99540000036 499829.9017000012, 106779.93470000103 499829.01099999994, 106757.80950000137 499827.85649999976, 106737.83779999986 499826.27980000153, 106722.62240000069 499824.55260000005, 106702.75560000166 499821.5406999998, 106689.40579999983 499819.0009999983, 106669.84629999846 499814.59860000014, 106661.4065000005 499812.47019999847, 106642.09360000119 499807.0282999985, 106631.5102000013 499803.692400001, 106612.5698999986 499797.1240000017, 106599.91200000048 499792.242899999, 106581.48620000109 499784.43389999866, 106571.14279999956 499779.6785000004, 106553.19209999964 499770.87629999965, 106531.6724999994 499759.68840000033, 106473.41110000014 499728.26040000096, 106455.67660000175 499719.001699999, 106430.01749999821 499706.24549999833, 106411.89539999887 499697.78170000017, 106395.74350000173 499690.5832999982, 106377.34039999917 499682.7972000018, 106350.86840000004 499672.3462000005, 106332.08210000023 499665.5034000017, 106313.17060000077 499658.98900000006, 106294.13949999958 499652.80590000004, 106270.5100999996 499645.40940000117, 106213.06610000134 499628.06390000135, 106079.25829999894 499588.12900000066, 106039.89570000023 499576.07559999824, 106020.90060000122 499569.8150999993, 106001.98669999838 499563.30480000004, 105983.18670000136 499556.4439999983, 105960.75160000101 499547.7023999989, 105947.75499999896 499542.181499999, 105929.5438000001 499534.0786000006, 105911.44469999894 499525.565200001, 105884.15049999952 499511.9395000003, 105866.37669999897 499502.76029999927, 105726.76689999923 499428.9266999997, 105691.5353000015 499409.9853999987, 105680.78420000151 499403.9182000011, 105663.6662000008 499393.81280000135, 105645.61499999836 499382.61950000003, 105628.93980000168 499371.71130000055, 105612.60300000012 499360.16959999874, 105593.11879999936 499345.54850000143, 105577.05180000141 499332.7217999995, 105561.76990000159 499319.83509999886, 105553.39840000123 499312.443500001, 105538.75730000064 499298.9246000014, 105522.29549999908 499282.7276000008, 105508.54980000108 499268.26249999925, 105494.50409999862 499252.68090000004, 105481.62700000033 499237.4569000006, 105469.11160000041 499221.8546999991, 105454.65060000122 499202.74170000106, 105442.98380000144 499186.4871000014, 105435.86250000075 499176.0502999984, 105424.9087000005 499159.51740000024, 105414.9290000014 499143.8632000014, 105363.15069999918 499058.3104999997, 105335.42660000175 499012.1667999998)"
signaleringen_wegvak.1170,Dynamisch route informatie paneel,H,600480484,2022-02-01T00:00:00,0,378,060048048420220201,KLK0008545726,L,I,,"LINESTRING (90122.4171999991 463157.26029999927, 90153.57660000026 463187.01520000026, 90215 463250, 90251.23389999941 463290.4847000018, 90283.29670000076 463328.1680999994, 90323.61899999902 463378.27010000125, 90356.21579999849 463421.8735000007, 90370.49650000036 463441.6284000017)"
signaleringen_wegvak.986,Kruis-pijlsignalering,H,600120844,2022-01-01T00:00:00,0,2151,060012084420220101,KLK0008251195,L,I,,"LINESTRING (107215.5903000012 499836.0806999989, 106816.99540000036 499829.9017000012, 106779.93470000103 499829.01099999994, 106757.80950000137 499827.85649999976, 106737.83779999986 499826.27980000153, 106722.62240000069 499824.55260000005, 106702.75560000166 499821.5406999998, 106689.40579999983 499819.0009999983, 106669.84629999846 499814.59860000014, 106661.4065000005 499812.47019999847, 106642.09360000119 499807.0282999985, 106631.5102000013 499803.692400001, 106612.5698999986 499797.1240000017, 106599.91200000048 499792.242899999, 106581.48620000109 499784.43389999866, 106571.14279999956 499779.6785000004, 106553.19209999964 499770.87629999965, 106531.6724999994 499759.68840000033, 106473.41110000014 499728.26040000096, 106455.67660000175 499719.001699999, 106430.01749999821 499706.24549999833, 106411.89539999887 499697.78170000017, 106395.74350000173 499690.5832999982, 106377.34039999917 499682.7972000018, 106350.86840000004 499672.3462000005, 106332.08210000023 499665.5034000017, 106313.17060000077 499658.98900000006, 106294.13949999958 499652.80590000004, 106270.5100999996 499645.40940000117, 106213.06610000134 499628.06390000135, 106079.25829999894 499588.12900000066, 106039.89570000023 499576.07559999824, 106020.90060000122 499569.8150999993, 106001.98669999838 499563.30480000004, 105983.18670000136 499556.4439999983, 105960.75160000101 499547.7023999989, 105947.75499999896 499542.181499999, 105929.5438000001 499534.0786000006, 105911.44469999894 499525.565200001, 105884.15049999952 499511.9395000003, 105866.37669999897 499502.76029999927, 105726.76689999923 499428.9266999997, 105691.5353000015 499409.9853999987, 105680.78420000151 499403.9182000011, 105663.6662000008 499393.81280000135, 105645.61499999836 499382.61950000003, 105628.93980000168 499371.71130000055, 105612.60300000012 499360.16959999874, 105593.11879999936 499345.54850000143, 105577.05180000141 499332.7217999995, 105561.76990000159 499319.83509999886, 105553.39840000123 499312.443500001, 105538.75730000064 499298.9246000014, 105522.29549999908 499282.7276000008, 105508.54980000108 499268.26249999925, 105494.50409999862 499252.68090000004, 105481.62700000033 499237.4569000006, 105469.11160000041 499221.8546999991, 105454.65060000122 499202.74170000106, 105442.98380000144 499186.4871000014, 105435.86250000075 499176.0502999984, 105424.9087000005 499159.51740000024, 105414.9290000014 499143.8632000014, 105363.15069999918 499058.3104999997, 105335.42660000175 499012.1667999998)"
signaleringen_wegvak.987,Autosnelwegsignalering,H,210397062,2022-01-01T00:00:00,0,135,021039706220220101,KLK0008271726,R,I,,"LINESTRING (105288.7435999997 498910.7820999995, 105357.84919999912 499026.2886000015)"
signaleringen_wegvak.988,Kruis-pijlsignalering,H,210397062,2022-01-01T00:00:00,0,135,021039706220220101,KLK0008271725,R,I,,"LINESTRING (105288.7435999997 498910.7820999995, 105357.84919999912 499026.2886000015)"
