CODE_DEN_HAAG;HELLINGSHOEK;TYPE_OEVER_CODE;TYPE_OEVER_OMSC;VEGETATIE_NAT_CODE;VEGETATIE_NAT_OMSC;VEGETATIE_DROOG_CODE;VEGETATIE_DROOG_OMSC;KWALITEIT_OEVER_CODE;KWALITEIT_OEVER_OMSC;BEREIKBAARHEID_OEVER_CODE;BEREIKBAARHEID_OEVER_OMSC;GRONDSOORT_GEMIDDELDE_BOO_CODE;GRONDSOORT_GEMIDDELDE_BOO_OMSC;SGH;SEHS;OPMERKINGEN;SCHADEBEELD1_CODE;SCHADEBEELD1_OMSC;SCHADEBEELD2_CODE;SCHADEBEELD2_OMSC;ID;GUID;COUNTER
56413_b7;-;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;;;2394406;{63B6F0A0-58FE-4060-B1C2-268A98254DA2};783
56283_b1;-;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;;;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;;;;;2394407;{B1DDAAFE-87BC-4589-B0D2-046C7B97AC62};784
56413_b5;-;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;;;2394408;{1DF56A87-0722-4BC1-A298-1950CE4978B3};785
50610_a2;1:11;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;;;KRUID_GRAS;Kruidenrijke oever/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;ZWERF;Zwerfvuil;AFK;Afkalving;2394220;{6427AAA6-4E85-4579-8AFD-339477641AAB};828
55079_b;1 op 6;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;VERL;Verlanding;ZWERF;Zwerfvuil;1291364;{CA80232A-656A-4838-BC37-DD74B8B682EE};829
56398_b36;1 op 2;TRAD;Traditionele beschoeide oever;RIET;Rietdominantie;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Greppels aan beide kanten staan merendeels droog;ZWERF;Zwerfvuil;GEEN;Geen schade;1291365;{2883DA9C-0970-4BD9-A047-109C4920D503};830
56409_b7;1 op 4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;ZWERF;Zwerfvuil;1291374;{DD48E5CF-95C4-48EF-AE60-52293E86D3C8};899
56400_b9;1 op 2;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;VERL;Verlanding;GEEN;Geen schade;1291375;{C36C11A8-0DBD-4393-96BA-4719B4B3977C};900
56413_a1;1 op 4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;ZWERF;Zwerfvuil;1291390;{94AA4D12-E6C1-4CC3-999F-347F77634D3A};970
56413_a2;1 op 3;TRAD;Traditionele beschoeide oever;RIET;Rietdominantie;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;GEEN;Geen schade;GEEN;Geen schade;1291391;{BFF4B3B7-FAED-4720-A5EF-68CEACEF1AF4};971
55076_a;1 op 6;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;VERL;Verlanding;GEEN;Geen schade;1291448;{A89C1F9A-DDCC-4FB4-BFB4-9E61F3FC6439};972
55077_a;1 op 6;TRAD_PLOWB;Traditionele oever met plas-dras vooroever en owb (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;VERL;Verlanding;GEEN;Geen schade;1291449;{030F4FC3-A20A-4BB7-8008-CB076A4A8EAA};973
56447_b2;1 op 13;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;RIJSP;Rijspoorschade;GEEN;Geen schade;1291450;{64DF15FD-DAB9-4F4C-BE83-43BFEB183142};974
53570_a9a10;1:18;TRAD;Traditionele beschoeide oever;;;RIET_KRUID;Rietdominantie/kruidenrijke oever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;;;;;2394409;{774BE28D-9734-479E-B7BD-AD42A119DAA0};786
52191_a8a9;1:18;TRAD_PLOWB;Traditionele oever met plas-dras vooroever en owb (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;ZWERF;Zwerfvuil;RIJSP;Rijspoorschade;2394410;{78851CA0-A457-4278-8CD2-A24DDE3D9EE9};787
56018_a3;1:6;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;ZWERF;Zwerfvuil;;;2394256;{8EB7B83F-DA09-437A-8004-BEB5D5A063C7};788
-;-;POEL;Poel;;;POEL;Poel;;;;;;;;;;;;;;2394257;{686CA28F-6253-4DEE-B766-4AECC3DA914B};789
56259_b2;1 op 7;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;GEEN;Geen schade;1291366;{E46CB4EB-FE06-483B-8591-915018C10623};831
56409_b7;1 op 4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;ZWERF;Zwerfvuil;1291415;{210EC34D-3D91-4E47-93A2-43094DE50A37};832
56401_b2;1 op 3;TRAD;Traditionele beschoeide oever;;;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;GEEN;Geen schade;1291416;{337410ED-31FA-4791-9380-92700B7ADDB3};833
56404_b25;1 op 2;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;VERL;Verlanding;GEEN;Geen schade;1291429;{3B98490D-AAC8-4904-9B76-C0F3BEC355C5};901
56398_b92;1 op 2;TRAD;Traditionele beschoeide oever;RIET;Rietdominantie;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Greppel staat droog, Zie IMG_1627;HOND;Kale plekken - honden;GEEN;Geen schade;1291430;{0B9E0AE4-1DF2-4065-98D5-C0CD53A4A26F};902
56399_b7;1 op 2;TRAD;Traditionele beschoeide oever;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Greppels aan beide kanten staan merendeels droog;GEEN;Geen schade;GEEN;Geen schade;1291431;{B729F689-90BB-49B8-BE80-BB4E592E583D};903
56399_b33;1 op 2;TRAD;Traditionele beschoeide oever;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Greppels aan beide kanten staan merendeels droog;GEEN;Geen schade;GEEN;Geen schade;1291432;{6498709D-1509-4D74-BBA4-0E131D782DC1};904
50606_b3b2;1:3;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;;;;;2394190;{80902EFA-1777-4622-B071-E6599767AA64};952
56398_a2;1 op 3;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;AFK;Afkalving;GEEN;Geen schade;1291344;{748CD942-16B3-4C4D-A35F-C122607198BC};953
52122_b2;1:6;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;ZWERF;Zwerfvuil;2394258;{BB559B73-20E5-44A0-9770-B8A786A8D5CE};790
50393_b;1:9;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;VERL;Verlanding;;;2394259;{80B95103-7761-46EF-82FC-25EC57760103};791
56409_a6;1 op 2;TRAD;Traditionele beschoeide oever;;;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;GEEN;Geen schade;1291417;{3FDD38A6-E571-46CC-8BB2-2FBB8B49BDB1};834
56402_a2;1 op 3;TRAD;Traditionele beschoeide oever;;;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;GEEN;Geen schade;1291418;{7BC16554-6B11-42B0-93D1-BC4FEA9F8A24};835
56409_a4;1 op 3;TRAD;Traditionele beschoeide oever;;;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;AFK;Afkalving;GEEN;Geen schade;1291419;{70C09312-8AFB-4A12-8FF1-79638015B2FB};836
56011_b;1 op 4;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;1291474;{5A20B0C8-6CDE-418A-AE7A-4F4D204C1D65};837
56011_a;1 op 7;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;1291475;{6B624C2C-6812-4AC3-ABB0-56C91A8CABA9};838
52246;1:17;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;2351552;{DF9D6CFD-A1F8-492D-BA1A-9BD2DF3A28F2};905
52246;1:8;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;2351553;{1E0820F4-3E82-4E3F-BFF3-5DE2336A1BC9};906
51104_a1;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;Owb vorm van boomstam, vaak niet zichtbaar/vindbaar;AFK;Afkalving;GEEN;Geen schade;2351554;{38278200-FE9A-4B48-8F17-5F6A0E598907};907
51104_b;1:4;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;;;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;2351555;{C2CE99E6-238C-4D79-9A07-B62D9B0934AC};908
51107_a;1:4;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;;;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;2351556;{AC8CB07E-FE85-4E8E-9D7E-667D95EAAB48};909
51099_b2;1:3;TRAD;Traditionele beschoeide oever;;;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;GEEN;Geen schade;GEEN;Geen schade;2351557;{76D81F10-10E5-44B2-962C-C29B922F9DD8};910
51104_a1;1:8;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;;;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;2351558;{141CADF4-A630-4452-B4CC-3137A427BBBE};911
51104_b;1:4;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;;;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;2351559;{C8203F87-2623-4D5B-B7DD-3FFD48527A81};912
51107_b;1:12;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;2351560;{DE68AC50-046F-4CB0-A6E9-8B8A20FF96F2};913
51104_a1;1:4;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;;;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;GEEN;Geen schade;2351561;{FCC50EC9-80FD-4F68-93FA-05DC7F6BADEA};914
-;-;POEL;Poel;;;POEL;Poel;;;;;;;;;;GEEN;Geen schade;GEEN;Geen schade;2351562;{E8037B00-799E-4714-8284-530414AC3FC8};915
56445_a;1 op 8;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;VERL;Verlanding;GEEN;Geen schade;1291447;{6511F72F-95D7-4A14-82A8-34D52D0E9298};960
51123_a2;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;OPSCHOT;Opschot;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;ZWERF;Zwerfvuil;2394191;{3BB0A033-EB1A-41FE-8B48-5706D81A6F71};961
51073_b2;-;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;OPSCHOT;Opschot;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;Z;Zand;;;;ZWERF;Zwerfvuil;;;2394192;{B50EAC74-6680-44D1-8BC1-3C393B36447F};962
50618_b1;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;;;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;ZWERF;Zwerfvuil;;;2394302;{362C9B6C-C73C-4FB6-B041-5B0938066B69};792
50618_b2;1:3;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;;;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;ZWERF;Zwerfvuil;;;2394303;{D969EB03-C08B-4350-AF0F-2B3D642989BF};793
50109_a3;1:8;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);;;RIET;Rietdominantie;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;VERL;Verlanding;;;2394304;{1CE5ECFE-F508-401F-86A5-38A5D6BF87BA};794
56085_a;1 op 2;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;GEEN;Geen schade;GEEN;Geen schade;1291476;{8AD5F1BD-F74A-4EBE-A083-021D10F6F54A};839
51248_a4;1:12;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET;Rietdominantie;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;Z;Zand;;;;VERL;Verlanding;RIJSP;Rijspoorschade;2351519;{DB092B53-A275-4E46-9735-97D7FB4E03F2};840
51248_a6;-;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET;Rietdominantie;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;Z;Zand;;;;VERL;Verlanding;RIJSP;Rijspoorschade;2351520;{9DAFC465-265C-44E4-AE23-059487E60091};841
51210_a2;-;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;;;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;Z;Zand;;;Handmatig ingetekend;ZWERF;Zwerfvuil;GEEN;Geen schade;2351521;{CF4A27FF-F16B-40EB-B3F0-2B4F70AA3112};842
51190_a;-;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;;;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;Z;Zand;;;Handmatig ingetekend;GEEN;Geen schade;GEEN;Geen schade;2351522;{3A64981B-F17F-4C5D-B151-80F7EC3A128C};843
52269;1:7;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;GEEN;Geen schade;GEEN;Geen schade;2351523;{75DF09DC-A253-4AD3-BDF9-547CC3094C12};844
52269_b2_a;1:5;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;ZWERF;Zwerfvuil;2351524;{D64BE10A-1AFF-4D17-9FAD-DF7FFD6BD3D8};845
