korps;jaar;maand;leeftijdscategorie;gemeente;aantal
PL24;2019;03;meerderjarig;Eijsden-Margraten;2
PL24;2019;03;meerderjarig;Heerlen;19
PL24;2019;03;meerderjarig;Kerkrade;5
PL24;2019;03;meerderjarig;Landgraaf;4
PL24;2019;03;meerderjarig;Maastricht;60
PL24;2019;03;meerderjarig;Meerssen;6
PL24;2019;03;meerderjarig;Sittard-Geleen;6
PL24;2019;03;meerderjarig;Vaals;1
PL24;2019;03;meerderjarig;Valkenburg Aan De Geul;1
PL24;2019;03;meerderjarig;Venlo;1
PL24;2019;03;meerderjarig;Weert;1
PL24;2019;03;minderjarig;Heerlen;1
PL24;2019;03;minderjarig;Landgraaf;2
PL24;2019;03;minderjarig;Maastricht;2
PL24;2019;03;minderjarig;Meerssen;1
PL24;2019;03;minderjarig;Sittard-Geleen;1
PL24;2019;04;meerderjarig;Brunssum;1
PL24;2019;04;meerderjarig;Eijsden-Margraten;1
PL24;2019;04;meerderjarig;Gulpen-Wittem;2
PL24;2019;04;meerderjarig;Heerlen;23
PL24;2019;04;meerderjarig;Kerkrade;3
PL24;2019;04;meerderjarig;Landgraaf;1
PL24;2019;04;meerderjarig;Maastricht;53
PL24;2019;04;meerderjarig;Nederweert;1
PL24;2019;04;meerderjarig;Sittard-Geleen;14
PL24;2019;04;meerderjarig;Valkenburg Aan De Geul;2
PL24;2019;04;meerderjarig;Wijchen;2
PL24;2019;04;minderjarig;Heerlen;1
PL24;2019;04;minderjarig;Sittard-Geleen;6
PL24;2019;04;minderjarig;Wijchen;1
PL25;2019;01;meerderjarig;Almere;151
PL25;2019;01;meerderjarig;Dronten;3
PL25;2019;01;meerderjarig;Lelystad;31
PL25;2019;01;meerderjarig;Noordoostpolder;11
PL25;2019;01;meerderjarig;Urk;3
PL25;2019;01;meerderjarig;Zeewolde;5
PL25;2019;01;minderjarig;Almere;65
PL25;2019;01;minderjarig;Lelystad;25
PL25;2019;01;minderjarig;Noordoostpolder;2
PL25;2019;01;minderjarig;Urk;1
PL25;2019;01;minderjarig;Zeewolde;8
PL25;2019;02;meerderjarig;Almere;65
PL25;2019;02;meerderjarig;Dronten;1
PL25;2019;02;meerderjarig;Gooise Meren;2
PL25;2019;02;meerderjarig;Lelystad;1
PL25;2019;02;meerderjarig;Noordoostpolder;12
PL25;2019;02;meerderjarig;Urk;3
PL25;2019;02;meerderjarig;Zeewolde;1
PL25;2019;02;minderjarig;Almere;9
PL25;2019;02;minderjarig;Gooise Meren;1
PL25;2019;02;minderjarig;Lelystad;1
PL25;2019;02;minderjarig;Noordoostpolder;1
PL25;2019;02;minderjarig;Urk;1
PL25;2019;03;meerderjarig;Almere;28
PL25;2019;03;meerderjarig;Dronten;1
PL25;2019;03;meerderjarig;Lelystad;3
PL25;2019;03;meerderjarig;Noordoostpolder;2
PL25;2019;03;meerderjarig;Zeewolde;1
PL25;2019;03;minderjarig;Almere;6
PL25;2019;04;meerderjarig;Almere;15
PL25;2019;04;meerderjarig;Lelystad;1
PL25;2019;04;meerderjarig;Noordoostpolder;1
PL25;2019;04;meerderjarig;Zeewolde;1
PL25;2019;04;minderjarig;Almere;2
PL25;2019;04;minderjarig;Noordoostpolder;1
PL26;2019;01;meerderjarig;Apeldoorn;1
PL26;2019;01;meerderjarig;Assen;3
PL26;2019;01;meerderjarig;Beverwijk;1
PL26;2019;01;meerderjarig;Bunnik;1
PL26;2019;01;meerderjarig;Geldrop-Mierlo;1
PL26;2019;01;meerderjarig;Hollands Kroon;1
PL26;2019;01;meerderjarig;Lingewaard;4
PL26;2019;01;meerderjarig;Oss;1
PL26;2019;01;meerderjarig;Overbetuwe;1
PL26;2019;01;meerderjarig;Utrecht;1
PL26;2019;01;meerderjarig;Utrechtse Heuvelrug;1
PL26;2019;01;minderjarig;Apeldoorn;2
PL26;2019;01;minderjarig;Geldrop-Mierlo;9
PL26;2019;01;minderjarig;Hollands Kroon;1
PL26;2019;01;minderjarig;Lingewaard;6
PL26;2019;01;minderjarig;Overbetuwe;3
PL26;2019;01;minderjarig;Zutphen;1
PL26;2019;02;meerderjarig;Hollands Kroon;1
PL26;2019;02;meerderjarig;Hoorn;3
PL26;2019;02;meerderjarig;Midden-Drenthe;1
PL26;2019;02;meerderjarig;Utrecht;7
PL26;2019;02;minderjarig;Heerenveen;1
PL26;2019;03;meerderjarig;Castricum;2
PL26;2019;03;meerderjarig;Deventer;1
PL26;2019;03;meerderjarig;Groningen;1
PL26;2019;03;meerderjarig;Utrecht;35
PL26;2019;04;meerderjarig;Utrecht;24
PL27;2019;03;meerderjarig;Landerd;1
