Leveranciers;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
Maarsingh & Van Steijn Holding B.V.;;;;;;1;;;;1
Maas groep West-Nederland B.V.;;;;;3;;;;;3
Maatsch. Goertz-Grispen Opleidingen en Advies;;;;;;3;;;;3
Maatschap B. Bomers, T. Bomers-Brus/C. Bomers;;;;1;;;;;;1
Maatschap Korrel;;;;;;;1;;;1
Madurodam B.V.;;;;;;2;;;1;2
Mainpress B.V.;;;;;;1;;;;1
Maison de la Foret;;;;1;;;1;;1;1
Maison Sjokola;;;;2;;;;;;2
Maison van den Boer B.V.;;;;;;;;;1;1
MaJe 2015 B.V.;;;;1;;;;;;1
Makeblijde Tuin B.V.;;;;;;;1;;;1
MaMa Kelly B.V.;;;;;;;;;1;1
Management Producties B.V.;;;;;;;;;1;1
Management Training Centre Outdoor Europe B.V.;;;;;;1;;;;1
Maph B.V.;;;;1;;;;;;1
Margolin B.V.;;;2;;;1;;;;2
Margot Peters Prakt. voor Nat.gen.knd. ther.;;;;;;1;;;;1
Maria Henneman Media Management B.V.;;;;;;1;;;;1
Mariënhof Amersfoort B.V.;;;;;;;1;;;1
Maritiem Museum Rotterdam;;;;1;;;1;;;1
Marketing Groningen;2;;;;;;;;;2
Marko Kassenaar;;;;;;;;;1;1
Markthal Café B.V.;;;;;;;1;;;1
Marosel B.V.;;;;;;2;;;;2
Martijn Beekman Fotografie;;;;1;;;;;;1
Martini Hotel Group B.V.;;;;1;;;;;;1
MaS Restaurant;;;;1;;;;;;1
Master it Training B.V.;;;;;;1;;;;1
Mauritshuis;;;;;;;;;1;1
MBS Horeca t.h.o.d.n. La Cubanita Delft;;;;;;;1;;;1
MCS-Arbo;;;1;;;;;;;1
MEC Training en Advies;;;;;;1;;;;1
Media Info Groep B.V.;;;;;;1;;;;1
Mediat. & Train. Network The Lime Tree B.V.;;;;;;2;;;;2
meereffect;;;;;;1;;;;1
Meester Ontwerpers Holding B.V.;;;;;;1;;;;1
Meeùs Assurantiën B.V.;;;;;;;;;1;1
Mekander;;;;;;1;;;;1
Melkschapenbedrijf De Zwaakse Weel;;;;;;;;;1;1
Melkveebedrijf Hartman;;;;;;1;;;;1
Menz B.V.;;;;;;1;;;;1
Mercure Den Haag Central;;;;;;1;;;2;2
Mercurio;;;;;;1;;;;1
Metamorfase;;;;;;1;;;;1
MeteoGroup Nederland B.V.;;;;1;;;;;;1
MFC Retail B.V.;;;;1;;;;;;1
Mg Produkties;;;;;;1;;;;1
Michelle Heemeijer;;;;;;;;;1;1
Mikrocentrum;;;;;;1;;;;1
Millers;;;;1;;;1;;1;1
MINT;;;;;;1;;;;1
Misco Nederland B.V.;;;1;;;;;;;1
Missing Link B.V.;;;;;;2;;;;2
MKPC B.V.;;;;;;1;;;;1
MKPC Zelfstudie B.V.;;;;;;1;;;;1
Mobility Mixx B.V.;;;;;;;;;9;9
mochi;;;;;;;1;;;1
Moes Mobiel B.V.;;;;;;;;;1;1
Mojo Concerts B.V.;;;;;;;;;1;1
Mokum Events B.V.;;;;1;;;;;;1
Molenzicht;;;;1;;;;;;1
More Balls Than Most B.V.;;;;1;;;;;;1
Mos Events B.V.;;;;;;1;;1;;1
Motel Assen B.V.;;;;;;;1;;1;1
Motel Emmeloord B.V.;;;;;;;;;1;1
Motel Haarlemmermeer B.V.;;;;;;;;;1;1
Motel Hengelo B.V.;;;;;;;;;1;1
Motel Nuland;;;;;;;;;1;1
Motex;;;1;;;;;;;1
Movenience B.V.;;;;;;;;;1;1
Mts. Noorlander en Noorlander-van den Berg;;;;;;1;;;;1
Mulder Media B.V.;;;;1;;;;;;1
Mulder Opleidingen;;;;;;1;;;;1
Multiply-it;;;;;;;1;;;1
Multividuals B.V.;;;;;;1;;;;1
Multi-Vlaai;;;;1;;;;;;1
Munckhof Regie;;;;;;;1;;2;2
Muriel Janssen Fotografie;;;;;;1;;;;1
Museum Beelden aan Zee;;;;;;;1;;;1
Museum Catering B.V.;;;;;;;2;;;2
Museum Catering Den Haag B.V.;;;;;;;;;1;1
Museumkwartier B.V.;;;;1;;;1;;1;1
Muziek Café Paraplu;;;;;;;1;;;1
MVO. De KETENORGANISATIE VOOR OLI+N EN VETTEN;;;;;;1;;;;1
MVP Trainingen B.V.;;;;;;1;;;;1
MW & V;;;;;;1;;;;1
MYbusinessmedia B.V.;;;;;;1;;;;1
MyMicro Group B.V.;;;1;;;;;;;1
N.B.C. Exploitatie B.V.;;;;;;;1;;1;1
N.I.B. Nationaal Incasso Bureau B.V.;;;;;;1;;;;1
N.V. PWN Waterleidingbedrijf Noord-Holland;;;;1;;;;;;1
Naast de Molen B.V.;;;;;;;;;1;1
NAK Services B.V.;;;;;;1;;;;1
Nash/N.I.J. B.V.;;;;;;;;;1;1
Natasha van Dalen Organisatie Advies;;;;;;1;;;;1
Nationaal Bevrijdingsmuseum 1944-1945;;;;;;;;;1;1
Nationale Handelsacademie B.V.;;;;;;1;;;;1
natureXP;;;;;;;2;;;2
Natuurlijk Doen B.V.;;;;;;;1;;;1
Natuurmuseum en Klompenwinkel De Wielewaal;;;;1;;;;;;1
Navingo B.V.;;;;;;;;;1;1
NCB Naturalis;;;;1;;1;;;;1
Ncoi Nederlands Commerc. Opleidings Instituut;;;;;;4;;;;4
NDC mediagroep B.V.;;;;1;;;;;1;1
NEBO Foto-Video-Digitaal;;;;;;;;;1;1
Ned. Gen.schap van Funct. Gegevensbescherming;;;;;;1;;;;1
Ned. Trainingsinst. v Neurolinguist. Progr.;;;;;;1;;;;1
Nederl. Ver. Van Participatiemaatschappijen;;;;;;1;;;;1
Nederland Distributieland (Ndl);;;;;;;;;1;1
Nederland. Vereniging voor Aanbestedingsrecht;;;;;;1;;;;1
Nederlands Architectuur Forum;;;;;;1;;;;1
Nederlands Debat Instituut Holding B.V.;;;;;;1;;;;1
Nederlands Genootschap voor Sociale Zekerheid;;;;;;1;;;;1
Nederlands Genootschap voor Sportmassage;;;;;;1;;;;1
Nederlands Instituut Voor Psychosynthese B.V.;;;;;;1;;;;1
Nederlands Verpakkingscentrum;;;;;;1;;;;1
Nederlandse Aardolie Maatschappij B.V.;;;;;;1;;;;1
Nederlandse School voor Openbaar Bestuur B.V.;;;;;;4;;;;4
Nederlandse Uitgevers Combinatie B.V.;;;;1;;;;;;1
Nederlandse Vereniging voor Energierecht;;;;;;1;;;;1
Nederlandse Vereniging voor Inkoopmanagement;;;;;;1;;;;1
Nederlandse Vereniging voor Toxicologie;;;;;1;;;;;1
Nederlandse Vereniging voor Veiligheidskunde;;;;;;1;;;;1
NEMO Science Museum;;;;;;4;;;;4
Netherlands Maritime Technology B.V.;;;;;;1;;;;1
NEVI-Purspective B.V.;;;;;;2;;;;2
New Babylon Meeting Center B.V.;;;;1;;;1;;1;1
Nexus;;;;;;;;;1;1
NH Den Haag;1;;;;;;1;;1;2
NH Groningen;;;;;;;;;1;1
nhow Rotterdam;;;;;;;1;;1;1
Ni Hao Groningen B.V.;;;;1;;;1;;;1
NIBE-SVV Opleidingen B.V.;;;;;;1;;;;1
Nicole Schuring;;;;;;1;;;;1
Nieuwe of Litteraire Sociëteit De Witte;;;;;;;;;1;1
NIVE Opleidingen B.V.;;;;;;1;;;;1
Nive, Nederlandse Vereniging voor Management;;;;;;1;;;;1
NLUUG;;;;;;1;;;;1
Nobbe/Mieras Trainingen;;;;;;1;;;;1
Noordhoff Uitgevers;;;;2;;;;;;2
NovÃ¡ccent Group B.V.;;;;;;1;;;;1
Novotel Den Haag;;;;;;;;;1;1
Novotel Nederland B.V.;;;;;;;;;1;1
Novu, Nederlandse Orde van Uitvinders;;;;;;;1;;;1
NRC Handelsblad Weekeditie voor buitenland;;;;1;;1;;;;1
NS Reizigers B.V.;;;;;;;;;7;7
Nsob;;;;;;2;;;;2
NT Publishers B.V.;;;;;;1;;;;1
NTI B.V.;;;;;;1;;;;1
Nudge B.V.;;;;;;2;;;;2
NWC Events B.V.;;;;;;2;;;;2
Nyenrode Services B.V.;;;;;;2;;;;2
Oase Beach Exploitatie B.V.;;;;;;;2;;;2
Octas B.V.;;;;;;;;;1;1
Odilia Kortsmit Coaching & Counseling, HRM;;;;;;1;;;;1
Odin B.V.;;;;;;3;;;;3
Odyssee B.V.;;;;;;2;;;;2
Oker B.V.;;;;;;;;;1;1
OK-worx;;;;;;;;;1;1
OLVEA Netherlands B.V.;;;;;;;;;1;1
om op te eten;;;;;;;1;;;1
On Board On Shore B.V.;;;;2;;;;;;2
Onder de Linden Exploitatie Wageningen B.V.;;;;1;;;;;;1
Onderwijsadviesbureau Van Kralingen;;;;;;1;;;;1
ONI B.V.;;;;1;;;1;;;1
Onlyhuman B.V.;;;;;;;;;1;1
Onzenoort Performance Coaching;;;;;;1;;;;1
Op de Brusse;;;;1;;;;;;1
Op Drift Teamontwikkeling;;;;;;1;;;;1
Op Hodenpijl;;;;;;;1;;;1
Open Ateliers B.V.;;;;;;1;;;;1
Opleidingscentrum Haaglanden B.V.;;;;;;1;;;;1
Opp Nederland;;;;;;2;;;;2
Optima Forma B.V.;;;;;;1;;;;1
Optimaal Talent;;;;;;1;;;;1
Oracle Nederland;;;;;;2;;;;2
ORC Events;;;;1;;;;;;1
Orde van Organisatiekundigen en- Adviseurs;;;;;;1;;;;1
Organisatieregie B.V.;;;;;;1;;;;1
Oscar van Lingen;;;;;;1;;;;1
Oscar Wildschut Training en Coaching;;;;;;2;;;;2
OSR Juridische Opleidingen B.V.;;;;;;1;;;;1
Ossa B.V.;;;;;;;1;;;1
Oudaen B.V.;;;;1;;;;;1;1
Oudeman Levenskunst B.V.;;;;;;1;;;;1
Oudshoorn Bloemen;;;;1;;;;;;1
Outdoor Veldboom;;;;1;;;;;;1
Ouwe Dikke Dries;;;;;;;1;;;1
Overbeeke & de Weert;;;;;;1;;;;1
OZI Sport B.V.;;;;;;;1;;;1
P.C. Tamse t.h.o.d.n. New York Pizza Delivery;;;;;;;;;1;1
P.C. van der Heijde Management B.V.;;;;;;2;;;;2
P.H. Schouten, Bestuursadviseurs B.V.;;;;;;1;;;;1
P.M.I.;;;;;;1;;;;1
P.M.T. Cargo Security B.V.;;;;;;1;;;;1
P.P. Wammes;;;;1;;;;;;1
P/flex;;;;;;;1;;1;1
P1 Off Street Management B.V.;;;;;;;;;2;2
Paagman Den Haag B.V.;;;;1;;;1;;;1
Paalberg Adventure B.V.;;;;1;;;;;;1
Pakhuis de Zwijger Horeca Exploitatie B.V.;;;;;;;;;1;1
Pan;;;;1;;;1;;;1
Pantem B.V.;;;;1;;;;;;1
Paralax B.V.;;;;;;1;;;;1
Park Plaza Utrecht;;;;;;;;;1;1
Parkhotel Den Haag;;;;;;1;;;;1
Park-line B.V.;;;;;;;;;2;2
Parkmobile Benelux B.V.;;;;;;;;;2;2
Parkzicht Nuenen B.V.;;;;1;;;;;;1
Party Hoeve 't Boerderijtje;;;;1;;;;;;1
Partycare Bob Organisation;;;;;;;;;1;1
Partycentrum-Restaurant 'Boerderij Mereveld';;;;1;;;;;;1
Partyservice Pato;;;;;;;1;;;1
Pasta e Basta;;;;1;;;1;;;1
Pastis Den Haag B.V.;;;;1;;;1;;;1
Pastoor B.V.;;;;;;1;;;;1
Patisserie van Gent;;;;1;;;;;;1
Patrick Schriel Coaching & Training;;;;;;1;;;;1
PaulBlok.Com B.V.;;;;;;1;;;;1
paulcoumans;;;;;;1;;;;1
Paviljoen Malieveld;;;;;;;1;;;1
Paviljoen Vogeleiland;;;;;;;1;;;1
paviljoen Zomertijdstrand;;;;;;;1;;;1
Pelle's Eten & Drinken;;;;1;;;;;;1
Pels Rijcken & Droogleever Fortuijn N.V.;;;;;;1;;;;1
Permeduc;;;;;;1;;;;1
Perron 4/5 volgens Tollius;;;;1;;;1;;;1
Personeelsvereniging CeBuSta-Den Haag;;;;;;;1;;;1
Personeelsvereniging 'De Til';;;;1;;;;;;1
Personeelsvereniging Remunj;;;;1;;;2;;;2
Personeelsvereniging T4all;;;;1;;;;;;1
Personenvervoer Van der Wijst BV;;;;;;;;;1;1
Persoonlijk Succes B.V.;;;;;;1;;;;1
Phaos Advies B.V.;;;;;;1;;;;1
Phoenix Opleidingen;;;;;;1;;;;1
Phonsawan B.V.;;;;1;;;;;1;1
Pide Pain;;;;;;;;;1;1
Pierre;;;;;;;;;1;1
Pieter Quint Instituut;;;;;;1;;;;1
Pieter van Geel Consultancy;;;;;;;;;1;1
Pink Pepper Utrecht B.V.;;;;;;;1;;;1
Pino Evenementen & Congressen B.V.;;;;;;1;;;;1
Pitch & Putt Groningen;;;;;;;1;;;1
Pizzeria 'Isolabella';;;;;;;1;;;1
Pizzeria Ristorante Bella Italia;;;;;;;1;;;1
Pizzeria Ristorante Bella Italia B.V.;;;;;;;1;;1;1
Plein 9 A B.V.;;;;1;;;1;;1;1
Plesch B.V.;;;;;;1;;;;1
Plieger Training B.V.;;;;;;1;;;;1
Plus Delta B.V.;;;;;;1;;;;1
PMT, Ground Crew Training Centre B.V.;;;;;;1;;;;1
PN Advisory services;;;;;;1;;;;1
Podium Projectcommunicatie B.V.;;;;;;;;;1;1
Polis;;;;;;;;;1;1
Polisophia;;;;;;;1;;;1
Pondera Consult B.V.;;;;;;;;;1;1
Popocatepetl;;;;;;;;;1;1
Pop-up Fun B.V.;;;;;;;1;;;1
POSG Professionals B.V.;;;;;3;;;;;3
Postillion Hotels B.V.;;;;1;;;;;1;1
Postwagen Tolbert B.V.;;;;;;;1;;;1
Powerbrakes drive-in;;;;;;;1;;;1
Practica foundation;;;;;;1;;;;1
Prakt.ond. Plant & Omg./Plant Research Int.;;;;;;1;;;1;1
Praktijk voor Bewustwording & Energiewerk;;;;;;;1;;;1
Preventing;;;;;;1;;;;1
Pricewaterhousecoopers Accountants N.V.;;;;;;1;;;;1
Primera Den Haag;;;;1;;1;2;;;2
Primstar B.V.;;;;;;;;;1;1
Pro Facto B.V.;;;;;;2;;;;2
PROambt Advies;;;;;;1;;;;1
Producentenorganisatie vd Ned. Mosselcultuur;;;;;;;;;1;1
Prof. dr. J. Telgen;;;;;;;;;1;1
ProHuman B.V.;;;;;;2;;;;2
Projektivity;;;;;;1;;;;1
Promenade Hotel B.V.;;;;;;;1;;;1
Promopodium B.V.;;;;1;;1;2;;;2
Prorest Catering;;;;;;;;;1;1
Protestantse Gemeente te 's Hertogenbosch;;;;;;;;;1;1
Protestantse Stichting De Voorhof;;;;;;;;;1;1
Protinus IT B.V.;;;1;;;;;;;1
Protocolbureau;;;;;;1;;;;1
Psychologen Praktijk Adriaans;;;;;;1;;;;1
Psychologiepraktijk E. van der Velde;;;;;;1;;;;1
Psychologisch Bureau de Belt;;;1;;;;;;;1
Public Partners;;;;;;;1;;;1
PuDiDu;;;;1;;;;;;1
Punt Zes;;;;;;1;;;;1
PURE Talent;;;;;;1;;;;1
Puur Amsterdam;;;;1;;;1;;1;2
Puur Brabant;;;;;;;1;;;1
Puur Werk Uitzendbureau B.V.;;;;;;;1;;;1
PUUR.nu B.V.;;;;;1;;;;;1
PvIB Platform voor informatie Beveiliging;;;;;;1;;;;1
PVO Interieur B.V.;;;1;;;;;;;1
PVO Interieur ZH B.V.;;;1;;;;;;;1
QO Storm Utrecht B.V.;;;;1;;;1;;;1
Q-Park Beheer B.V.;;;;;;;;;1;1
Q-Park Nederland;;;;;;;;;1;1
Qpr Costcontrol B.V.;;;;;;1;;;;1
Queen Bee;;;;1;;;;;;1
Quest for leadership;;;;;;1;;;;1
Quignon Utrecht B.V.;;;;1;;;;;;1
Quinton Brandveiligheid B.V.;;;;;;1;;;;1
Quintor B.V.;;;;;;1;;;;1
R&B;;;;;;2;;;;2
Raaf Wielwerk;;;;;;1;;;;1
Raatwerk B.V.;;;2;;;;;;;2
Randstad Uitzendbureau;3;;;;;;;;;3
Rasi;;;;1;;;;;;1
Recreatie Landschap Rosenboom V.O.F.;;;;1;;;;;;1
Recreatieboerderij De Walkant;;;;1;;;;;;1
Rederij Brands;;;;;;;1;;;1
Rederij de Nederlanden B.V.;;;;1;;;1;;;2
Rederij Stiphout;;;;1;;;;;;1
Rederij 't Smidtje B.V.;;;;;;;;;2;2
Reed Business B.V.;;;;;;1;;;;1
Refinity;;;;;;;;;1;1
Refleks Training en Coaching;;;;;;1;;;;1
Reflex Systems Nederland B.V.;;;;;;1;;;;1
Regardz Business Center;;;;;;1;;;;1
Regina Bloemsierkunst;;;;1;;;1;;;1
Regina Coeli Language Courses B.V.;;;;;;1;;;;1
RegioEffect;;;;;1;;;;;1
Regthuys Exploitatie B.V.;;;;1;;;;;;1
Reijnders Advies & Ontwikkeling B.V.;;;;;;;;;1;1
Reinaerde;;;;;;;1;;;1
Relais;;;;;;1;;;;1
ReliableFarming;;;;;;1;;;;1
Renata Grijpstra t.h.o.d.n. Pink Pepper Groningen;;;;;;;1;;;1
Rendement Uitgeverij B.V.;;;;;;1;;;;1
René Trok;;;;;;;1;;;1
Reply Vastgoed Exploitatie B.V.;;;;;;;;;1;1
Residence Rhenen B.V.;;;;1;;;1;;;1
Restaur.-Grandcafe 't Voorhuys Emmeloord B.V.;;;;1;;;;;;1
Restaurant & Catering Mennega;;;;;;;2;;;2
Restaurant Aan Tafel;;;;1;;;;;;1
Restaurant Aan Zee Oostvoorne;;;;1;;;;;;1
Restaurant Allure B.V.;;;;;;;;;1;1
Restaurant Basalt;;;;1;;;;;;1
Restaurant Bidou;;;;;;;;;1;1
Restaurant Bij Jaap;;;;;;;1;;;1
Restaurant Brasserie 'De Waterman';;;;;;;1;;;1
Restaurant Buitenzorg B.V.;;;;1;;;;;;1
Restaurant cafe Houtplaats;;;;;;;1;;;1
Restaurant Casa Don Arroyo B.V.;;;;1;;;;;;1
Restaurant Castra;;;;1;;;;;1;1
Restaurant Christian;;;;1;;;1;;1;2
Restaurant De Basiliek B.V.;;;;1;;;1;;;1
Restaurant De Boet;;;;;;;1;;1;1
Restaurant 'De Branding';;;;1;;;;;;1
Restaurant De Huyskamer;;;;1;;;;;;1
Restaurant De Keet C.V.;;;;;;;;;1;1
Restaurant De Kraai B.V.;;;;;;;;;1;1
Restaurant De Smoezer B.V.;;;;1;;;;;;1
Restaurant de Steenoven B.V.;;;;1;;;;;;1
Restaurant 'De Voetangel';;;;1;;;;;;1
Restaurant De Wachter;;;;;;;;;1;1
Restaurant d'Ouwe Brandweer;;;;1;;;;;;1
Restaurant d'Vijff Vlieghen B.V.;;;;;;;;;1;1
Restaurant en Wijnbar Merlot B.V.;;;;;;;1;;;1
Restaurant Fouquet;;;;1;;;;;;1
Restaurant Gaudi's;;;;;;;1;;;1
Restaurant Giornale;;;;;;;;;1;1
Restaurant Golden Leaf;;;;1;;;;;;1
Restaurant het Achterhuis;;;;;;;;;1;1
Restaurant Hete Kolen B.V.;;;;;;;;;1;1
Restaurant Huson;;;;;;;;;1;1
Restaurant in den Doofpot;;;;;;;1;;;1
Restaurant 'Kaatje bij De Sluis';;;;1;;;1;;;1
Restaurant La Passione;;;;1;;;1;;;1
Restaurant Lloyd's B.V.;;;;1;;;;;;1
Restaurant Lounge van der Dussen;;;;1;;;;;;1
Restaurant Mazie;;;;1;;;1;;;1
Restaurant Mejuffrouw Janssen;;;;1;;;;;;1
Restaurant Onz;;;;1;;;1;;1;1
Restaurant Oud Leusden B.V.;;;;;;;1;;;1
Restaurant Partycentrum Landlust;;;;;;;;;1;1
Restaurant Poppe Zwolle;;;;1;;;;;;1
Restaurant Saffraan;;;;;;;1;;;1
Restaurant Sarinande;;;;;;;1;;;1
Restaurant Spijs;;;;1;;;1;;;1
Restaurant 't Gesprek;;;;1;;;;;;1
Restaurant 't Pakhoes;;;;1;;;;;;1
Restaurant 't Reeuwijkse Hout B.V.;;;;;;;;;1;1
Restaurant Tante Sjaan;;;;1;;;;;;1
Restaurant Taveerne De Watermolen;;;;;;;;;1;1
Restaurant Tijsterman;;;;;;;1;;;1
Restaurant Twee;;;;1;;;;;;1
Restaurant Villa La Ruche;;;;1;;;;;;1
Restaurant Vrijdag B.V.;;;;;;;1;;;1
Restaurant Vroeger;;;;1;;;;;;1
Restaurant Wilhelminapark B.V.;;;;1;;;;;1;1
Restaurant Zalencentrum Schortinghuis;;;;;;;1;;;1
Restaurant-Café 'in de Waag' B.V.;;;;;;;;;1;1
Rhumveld Winter & Konijn B.V.;;;;;;;;;1;1
Ribhouse Texas Voorst V.O.F.;;;;1;;;;;;1
Ricardo Balans Communicatie;;;;;;1;;;;1
Rietveld Wines B.V.;;;;1;;;;;;1
RightBrains B.V.;;;;;;1;;;;1
Rijn IJssel locatie Vakschool Wageningen;;;;;;1;;;1;1
RIKILT;;;;;;1;;;1;1
Ristorante Il Senso;;;;;;;1;;1;1
Ristorante Italiano 'La Liguria' B.V.;;;;1;;;;;;1
Rituals Cosmetics Utrecht;;;;1;;;;;;1
Robin Utrecht Fotografie;;;;1;;;;;;1
ROC Friese Poort Opleiding & Training;;;;;;1;;;;1
Rode Rozen & Tortilla's;;;;;;;;;1;1
Rohaas;;;;;;;;;1;1
ROHDE & GRAHL B.V.;;;1;;;;;;;1
ROI B.V.;;;;;;4;;;;4
Rond Je Stem;;;;;;1;;;;1
RONT Management Consultants B.V.;;;;;;1;;;;1
Route 5 B.V.;;;;;;1;;;;1
ROVC Technische Opleidingen B.V.;;;;;;1;;;;1
Royal Delft;;;;;;;;;1;1
S.B.I. Zonheuvel B.V.;;;;;;1;;;;1
S.O.S. Freelance;;;;1;;;;;;1
Salsa Beach Club B.V.;;;;1;;;;;;1
Sancy Tres B.V.;;;;;;;1;;1;1
Sardes B.V.;;;;;1;;;;;1
Sas Institute B.V.;;;;;;3;;;;3
Saurwalt & Partners, Assurantiën;;;;;;;;;1;1
Sawo Foodservices B.V.;;;;;;;1;;;1
SBC;;;;;;1;;;;1
SBI Training en Advies/FNV Formaat B.V.;;;;;1;1;;;;1
Schaaktrainer Delemarre;;;;;;;1;;;1
Scheidegger Opleidingen B.V.;;;;;;1;;;;1
Schepje Leven;;;;;;;;;1;1
Scheringa Tekst & Training;;;;;;1;;;;1
Schinkelshoek & Verhoog B.V.;;;;;;2;;;;2
SCHIP;;;;;;1;;;;1
Schiphol Nederland B.V.;;;;;;1;;;3;3
Schmeddes.com;;;;;;1;;;;1
Schoevers Opleidingen B.V.;;;;;;1;;;;1
School voor Mediation SvM B.V.;;;;;;1;;;;1
SchoolvoorCoaching B.V.;;;;;;1;;;;1
Schouten & Nelissen Nederland B.V.;;;;;;3;;;;3
Schuttelaar & Partners, Maatsch. Comm. B.V.;;;;;;1;;;;1
Schuurman Barbeque en Catering Service;;;;1;;;;;;1
ScienceWorks B.V.;;;;;;1;;;;1
Screenhouse B.V.;;;;;;;1;;;1
Scrum Company;;;;;;1;;;;1
Sdu Uitgevers B.V.;;;;1;;1;;;;1
Sease;;;;;;2;;;;2
SecureLink Nederland B.V.;;;;;;2;;;;2
Segment Opleidingen B.V.;;;;;;1;;;;1
Seinwezen Beheer B.V.;;;;;;;1;;;1
Senior Jurist Training & Coaching;;;;;1;;;;;1
Sense Organisatie & Coaching B.V.;;;;;;1;;;;1
Serpo;;;;;;1;;;;1
Shabu Shabu 's Gravenhage B.V.;;;;;;;1;;;1
Sheraton A'dam Airp. Hotel & Conference Cntr.;;;;;;;;;1;1
Sherlocked;;;;;;;1;;;1
Significant B.V.;;;;;;1;;;;1
Sijbes Kantoor Goed Groningen;;;1;;;;;;;1
S'il vous plaît French language courses;;;;;;1;;;;1
Simon Peter Been;;;;;;1;;;;1
Simonis Oude Visafslag B.V.;;;;1;;;;;;1
Sioo B.V.;;;;;;1;;;;1
SKEKS Training;;;;;;1;;;;1
Skils B.V.;;;4;;2;2;;;;4
Skopei B.V.;;;;;;;1;;;1
Slagerij Nooren;;;;;;;;;1;1
Slagerij van der Horst;;;;;;;;;1;1
Slitex;;;1;;;;;;;1
Sloephurenutrecht.nl B.V.;;;;;;;1;;;1
Smaak & Zo;;;;;;;;;1;1
Smaak Utrecht;;;;1;;;;;;1
Smaak van Croy Holding B.V.;;;;1;;;;;;1
Smaak van het Zuiden;;;;;;;1;;;1
Smulmand;;;;1;;;;;;1
Snepvangers Consultancy B.V.;;;;;;1;;;;1
Snip Wonen Plus;;;1;;;;;;;1
SNR Schouten & Nelissen Recovery B.V.;;;;;;4;;;1;4
Soc. gev. i.d. Rott. Man. 'De Jockey Club';;;;;;;1;;;1
Social Zoo;;;;;;1;;;;1
Sodexo B.V.;;;;;;;;;1;1
Sodexo Nederland B.V.;;;;;;;;;1;1
Sogeti Nederland B.V.;3;;;;;;;;;3
SolBeach;;;;1;;;1;;;1
Solex Betuwe;;;;1;;;;;;1
Solexverhuur Dinkelland;;;;1;;;;;;1
Solid Sense;;;2;;;;;;;2
Solo Eten & Drinken;;;;1;;;;;;1
Soomers;;;;;;;1;;;1
Sophie Brons Training & Advies;;;;;;1;;;;1
Sovon Vogelonderzoek Nederland;;;;;;1;;;;1
Specialtours Events;;;;1;;;1;;;1
Speechless;;;;;;1;;;;1
Spellenlabs B.V.;;;;1;;;1;;;1
Spes Mea Zeilcharter;;;;1;;;;;;1
Spijker & Hamer Bedrijfstheater en Training;;;;1;;;1;;;1
'Spirit' Biologisch Eten & Drinken;;;;;;;1;;;1
SPITZ congres & event B.V.;;;;;;1;;;;1
SpiZe B.V.;;;;;;;1;;;1
spoor 3a;;;;;;2;;;;2
Sportbedrijf Deventer N.V.;;;;;;;1;;;1
Sportvisserij J. Heijligenberg V.O.F.;;;;1;;;;;;1
Sportvisserij Zuidwest-Nederland;;;;;;1;;;;1
Spraakmakend Studio voor Spreekkunst;;;;;;3;;;;3
SRM Communicatie B.V.;;;;;;1;;;;1
SRS Consulting B.V.;;;;;;1;;;;1
St.stg. Ver. v. Zoogdierk. en Zoogdierbesch.;;;;;;;;;1;1
Stadion Feijenoord N.V.;;;;;;;1;;;1
Stadsarrangement.nl;;;;1;;;;;;1
Stadscafé 'Lure';;;;;;;1;;;1
Stage Venues;;;;2;;;;;;2
Stairway To Heaven B.V.;;;;1;;;;;;1
Staples Nederland B.V.;;;;;;;1;;;1
Stapperij B.V.;;;;1;;;;;;1
Start People;;;;;;;;;2;2
Start People BV;5;;;;;;;;1;5
Startel B.V.;;;;;;1;;;;1
Stavoor B.V.;;;;;;2;;;;2
STC-KNRM B.V.;;;;;;1;;;;1
Steeghs Produkties;;;;;;;1;;;1
Stephanie van Workum ACT-coach;;;;;1;1;;;;2
SternRent B.V.;;;;;;;;;1;1
Stg Dominicanenklooster Zwolle;;;;;;1;;;;1
Stg. Atlantic and Pacific Exchange Program;;;;;;2;;;;2
Stg. Centr. voor Arbeidsverhoud. Overh.pers.;;;;;;1;;;;1
Stg. De Groene Koepel, te gast in de natuur;;;;;;1;;;;1
Stg. European Centre for Eco and Agro Tourism;;;;;;;;;1;1
Stg. Hoger Onderw.Markus Verbeek Praehep Opl.;;;;;;1;;;;1
Stg. Kenniscentrum Arbeid & Longaandoeningen;;;2;;;;;;;2
Stg. Kon. Nederlandse Redding Maatschappij;;;;;;;;1;;1
Stg. Kon. Visio, exp.centr. slechtz./slechth.;;;1;;;;;;;1
Stg. Nat. Lucht- en Ruimtevaartlaboratorium;;;;;;2;;;;2
Stg. Ned. Inst. voor Int. Betr. 'Clingend.';;;;;;2;;;1;2
Stg. Opl. Artsassistenten Med. Microbiologie;;;;;;1;;;;1
Stg. Opl. Samenw. v. Nederl. Ondern. 'BOSNO';;;;;;2;;;;2
