objectid;jaar;richting;omschrijving;url;geo_shape;geo_point_2d;periode
483;;108;Stratumseind 101-107;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/af8d1513968457438b8c41dc5201ef1a;"{""coordinates"": [5.483179771867042, 51.4353084200792], ""type"": ""Point""}";51.4353084200792, 5.483179771867042;gevelfoto’s
485;;247;Bergstraat 7-9-11 ACHTER;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6b5f897b2186fa6adb1beb60cb112f33;"{""coordinates"": [5.476553339995112, 51.437003565916626], ""type"": ""Point""}";51.437003565916626, 5.476553339995112;gevelfoto’s
497;;61;Grote Berg 46-58;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/502244b61f3690d8355b2c7ed9591dfe;"{""coordinates"": [5.475716669270329, 51.43570084741031], ""type"": ""Point""}";51.43570084741031, 5.475716669270329;gevelfoto’s
499;;270;Grote Berg 62 62A-64F ACHTER;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b6a1defdcff50c82c0278f8c4eb7439b;"{""coordinates"": [5.475213807826357, 51.43595291162854], ""type"": ""Point""}";51.43595291162854, 5.475213807826357;gevelfoto’s
500;;171;Grote Berg 62 62A-64F;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e9f7ac65272f410da870dcc46a522499;"{""coordinates"": [5.475515156461026, 51.435611113736655], ""type"": ""Point""}";51.435611113736655, 5.475515156461026;gevelfoto’s
501;;209;Grote Berg 64A-64F ACHTER;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/de8c44aac4e467656ca9adee31d88709;"{""coordinates"": [5.475012156478222, 51.43579126779619], ""type"": ""Point""}";51.43579126779619, 5.475012156478222;gevelfoto’s
502;;174;Grote Berg 64A-64F;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/99de9365abbd355194f29f7ac8e0d2b4;"{""coordinates"": [5.474853426010487, 51.435512738529575], ""type"": ""Point""}";51.435512738529575, 5.474853426010487;gevelfoto’s
513;;111;Keizersgracht 2A-2B;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8105aa1175668762d4bd6ed76d14521b;"{""coordinates"": [5.475993378870392, 51.43748039413112], ""type"": ""Point""}";51.43748039413112, 5.475993378870392;gevelfoto’s
414;;36;Wal 11A;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/df14c227958d2e0186ebbed02c192a6c;"{""coordinates"": [5.478565003126644, 51.43611212556891], ""type"": ""Point""}";51.43611212556891, 5.478565003126644;gevelfoto’s
417;;204;Wal 31 ACHTER;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/07949f00c1bfb9c09400dc482a139bf7;"{""coordinates"": [5.4799161306498645, 51.43575151025074], ""type"": ""Point""}";51.43575151025074, 5.4799161306498645;gevelfoto’s
514;;90;Keizersgracht 8-10-12 ACHTER;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f1c8fe8aa127fd8855fab308f6380fd6;"{""coordinates"": [5.4768120526475945, 51.43692246896559], ""type"": ""Point""}";51.43692246896559, 5.4768120526475945;gevelfoto’s
517;;47;Keizersgracht 14 ACHTER;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/07c24d511b5beee085cefc4e9def6723;"{""coordinates"": [5.476840639472797, 51.43683256021351], ""type"": ""Point""}";51.43683256021351, 5.476840639472797;gevelfoto’s
518;;212;Keizersgracht 16-18;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/86f872656fd0b58ccdbe72cd25855e94;"{""coordinates"": [5.477545574186409, 51.43694886797406], ""type"": ""Point""}";51.43694886797406, 5.477545574186409;gevelfoto’s
519;;345;Keizersgracht 16-24 ACHTER;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/62afa22151219389f73170ace1dfcdf7;"{""coordinates"": [5.47714231843849, 51.43666154268973], ""type"": ""Point""}";51.43666154268973, 5.47714231843849;gevelfoto’s
521;;159;Keizersgracht 20-28;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/603c210157129cfbd9d870211bdc2c72;"{""coordinates"": [5.478120144923446, 51.4365978623113], ""type"": ""Point""}";51.4365978623113, 5.478120144923446;gevelfoto’s
528;;350;Ten Hagestraat 11;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/684b56089b3cb76d9569ca50579105ef;"{""coordinates"": [5.4807259650416364, 51.43793511032457], ""type"": ""Point""}";51.43793511032457, 5.4807259650416364;gevelfoto’s
531;;6;Vestdijk 20-22-24-26 ACHTER;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e82c7607f72b01f3fbe4378aa51757d5;"{""coordinates"": [5.479837472801137, 51.43950883859573], ""type"": ""Point""}";51.43950883859573, 5.479837472801137;gevelfoto’s
532;;157;Vestdijk 20-22-24-26;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/771a298d8e016948782d13ec5f01b780;"{""coordinates"": [5.481218234061193, 51.43952570900781], ""type"": ""Point""}";51.43952570900781, 5.481218234061193;gevelfoto’s
533;;11;Vestdijk 23 HOEK Vestdijk-Raiffeissenstraat 01;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ee014193ce6c951c049b27f01e1aecbb;"{""coordinates"": [5.480600373457348, 51.43981384389051], ""type"": ""Point""}";51.43981384389051, 5.480600373457348;gevelfoto’s
536;;200;Vestdijk 32;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/989ba6fb413459ee18a8b4195cde7430;"{""coordinates"": [5.482566848172928, 51.43792462815529], ""type"": ""Point""}";51.43792462815529, 5.482566848172928;gevelfoto’s
541;2007;248;Kruidenbuurt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bcaa7a145f47e5616bfdc427e45137b5;"{""coordinates"": [5.499885311258824, 51.42145986939753], ""type"": ""Point""}";51.42145986939753, 5.499885311258824;2007
546;2007;290;Kerstroosplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3592809238a9c69b4c80b136e0e65e4c;"{""coordinates"": [5.493284374883513, 51.420621134875326], ""type"": ""Point""}";51.420621134875326, 5.493284374883513;2007
547;2007;312;Schoolplein Begoniastraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e2d5eb9a2c4863f771646409c0d70436;"{""coordinates"": [5.489735927500995, 51.42176587773361], ""type"": ""Point""}";51.42176587773361, 5.489735927500995;2007
552;2007;64;Kerstroosplein (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e9d4d4b5a244ecff293ced84a30ad3be;"{""coordinates"": [5.491601249553869, 51.41388113706584], ""type"": ""Point""}";51.41388113706584, 5.491601249553869;2007
554;2007;90;Roosten (woningen);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/130ef9617bbe2d4a17d30ca742d52f06;"{""coordinates"": [5.495579506053441, 51.412421331435965], ""type"": ""Point""}";51.412421331435965, 5.495579506053441;2007
555;2007;152;Roosten (woningen);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/623879d874bf8d056772562ae20b021a;"{""coordinates"": [5.4986285272052084, 51.41312855993369], ""type"": ""Point""}";51.41312855993369, 5.4986285272052084;2007
558;2007;309;Kerstroosplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4c846250ad0d2c67df91f8fe60683743;"{""coordinates"": [5.493340290588094, 51.41993794350158], ""type"": ""Point""}";51.41993794350158, 5.493340290588094;2007
559;2007;309;Goudsbloemstraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/473a306b6ebc55b30479252172cb9fd0;"{""coordinates"": [5.490434677890184, 51.41923943870223], ""type"": ""Point""}";51.41923943870223, 5.490434677890184;2007
561;2007;322;Basisschool Floralaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e9d3557173408cfa5869e551af2a42f8;"{""coordinates"": [5.48992618630555, 51.41687586297401], ""type"": ""Point""}";51.41687586297401, 5.48992618630555;2007
564;2007;67;Basisschool Floralaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/88e7011205b89a5980246fe9d3350751;"{""coordinates"": [5.490326664336096, 51.415976639793065], ""type"": ""Point""}";51.415976639793065, 5.490326664336096;2007
565;2007;48;Marie Curielaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/31a070a582bfc61b580516bc0bc7098d;"{""coordinates"": [5.492106528655253, 51.41482449612757], ""type"": ""Point""}";51.41482449612757, 5.492106528655253;2007
568;2007;96;Floraplein, Leenderweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/78b904afdb2f2b0ef99d105f299836c5;"{""coordinates"": [5.497310424090103, 51.41491856547778], ""type"": ""Point""}";51.41491856547778, 5.497310424090103;2007
1644;2007;65;t Hool;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/384458afaf431e8baf4a29d9cd77304c;"{""coordinates"": [5.4729193787853525, 51.47008457631715], ""type"": ""Point""}";51.47008457631715, 5.4729193787853525;2007
1647;2007;123;t Hool (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/522c3d0caa3eed4098db45086f8f0d7d;"{""coordinates"": [5.4791259212512395, 51.471814652362035], ""type"": ""Point""}";51.471814652362035, 5.4791259212512395;2007
1651;2007;45;Henri Dunantpark eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7d024cb6114ff81d4d47f91841716ae7;"{""coordinates"": [5.4688872089659215, 51.47680199751944], ""type"": ""Point""}";51.47680199751944, 5.4688872089659215;2007
1652;2007;56;Henri Dunantpark eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a03e1044705675a59465e825db8e90f8;"{""coordinates"": [5.469893538877625, 51.47610017238228], ""type"": ""Point""}";51.47610017238228, 5.469893538877625;2007
1656;2007;248;Woonzorgcentrum De Orangerie;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e40d9d8a176b0f857be74fadc3304607;"{""coordinates"": [5.4563312656235325, 51.493061604064295], ""type"": ""Point""}";51.493061604064295, 5.4563312656235325;2007
1658;2007;345;Castiliëlaan (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bd994da78de54f5ecceb1430ac0f45c4;"{""coordinates"": [5.4513461803401775, 51.49103302676397], ""type"": ""Point""}";51.49103302676397, 5.4513461803401775;2007
1659;2007;354;Revalidatiecentrum Blixembosch, Mytylschool;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/349e8d2477d4d5466246c9d82a5d056a;"{""coordinates"": [5.451747610589855, 51.48981034921159], ""type"": ""Point""}";51.48981034921159, 5.451747610589855;2007
1660;2007;9;Castiliëlaan (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8466218297d7dbbb6b668bab087bc345;"{""coordinates"": [5.451186033650438, 51.48978369359303], ""type"": ""Point""}";51.48978369359303, 5.451186033650438;2007
1661;2007;36;Mytylschool, Toledolaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7c8ed47d409963da12a867d21a51488b;"{""coordinates"": [5.452681540452744, 51.48844355329243], ""type"": ""Point""}";51.48844355329243, 5.452681540452744;2007
1664;2007;318;Zwembad Ir. Ottenbad;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8a84d0b4418ef0728b0d81dde20aec71;"{""coordinates"": [5.456751634023234, 51.47605483575094], ""type"": ""Point""}";51.47605483575094, 5.456751634023234;2007
1670;2007;163;Zwembad Ir. Ottenbad;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f95f58dba5259926abfd5176af74714a;"{""coordinates"": [5.4578304375649065, 51.47556879880685], ""type"": ""Point""}";51.47556879880685, 5.4578304375649065;2007
1673;2007;14;GGzE De Grote Beek;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4625eedbbf6c954a9bfdd93c7820a4c9;"{""coordinates"": [5.438520977800188, 51.469187995482464], ""type"": ""Point""}";51.469187995482464, 5.438520977800188;2007
1677;2007;37;GGzE De Grote Beek;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bc098b25e4b489ee0c18a92d148a20bf;"{""coordinates"": [5.446485995420844, 51.46295506693648], ""type"": ""Point""}";51.46295506693648, 5.446485995420844;2007
1684;2007;148;Vredeoord (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f300fcc30db67ffd251c3555b5d70618;"{""coordinates"": [5.453891480910584, 51.45930166080189], ""type"": ""Point""}";51.45930166080189, 5.453891480910584;2007
1685;2007;150;Vredeoord (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/23f43bed1ef7eada4187a1220bdb3c98;"{""coordinates"": [5.4534171335249315, 51.45963451210747], ""type"": ""Point""}";51.45963451210747, 5.4534171335249315;2007
1687;2007;228;De Mispelhoef, Oirschotsedijk 9;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a5da4e0bdc1d3f23fec41b0bd0718a74;"{""coordinates"": [5.4077791856728545, 51.46760654791404], ""type"": ""Point""}";51.46760654791404, 5.4077791856728545;2007
1690;2007;296;De Mispelhoef, Oirschotsedijk 9;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d778aeff365211bca7230016d8b093fc;"{""coordinates"": [5.406512657968266, 51.46740002866129], ""type"": ""Point""}";51.46740002866129, 5.406512657968266;2007
1692;2007;336;De Mispelhoef, Oirschotsedijk 9;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d32bdc94d13fedd13c9579350fa1e19e;"{""coordinates"": [5.405303731652082, 51.46725640715231], ""type"": ""Point""}";51.46725640715231, 5.405303731652082;2007
1694;2007;28;De Mispelhoef, Oirschotsedijk 9;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/adfd01727b452269f9c2c8911e38858b;"{""coordinates"": [5.405663243524758, 51.46659118939459], ""type"": ""Point""}";51.46659118939459, 5.405663243524758;2007
1695;2007;52;De Mispelhoef, Oirschotsedijk 9;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f80185fe47b0f75dea8b38eb752b2d2a;"{""coordinates"": [5.406497996438908, 51.46676183662782], ""type"": ""Point""}";51.46676183662782, 5.406497996438908;2007
1699;2007;231;Bedrijventerrein Eindhoven Airport (west);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a3aab4df72bd95b502a2f7c368e5e4b3;"{""coordinates"": [5.3945954702287, 51.46002173598986], ""type"": ""Point""}";51.46002173598986, 5.3945954702287;2007
1700;2007;253;Luchthavengebouw Eindhoven Airport;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/74bc0999739380675006b916f869c917;"{""coordinates"": [5.3927104705331965, 51.4596443215787], ""type"": ""Point""}";51.4596443215787, 5.3927104705331965;2007
1701;2007;268;Luchthavengebouw Eindhoven Airport;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8a37f0e8368c818e736f4a27abd49298;"{""coordinates"": [5.391026958528072, 51.45943765428795], ""type"": ""Point""}";51.45943765428795, 5.391026958528072;2007
1707;2007;198;Ingang Vliegbasis Eindhoven (militair);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f750a82c221f90003c53aa286f0cbb7f;"{""coordinates"": [5.39754283232268, 51.449504765407674], ""type"": ""Point""}";51.449504765407674, 5.39754283232268;2007
1709;2007;20;Viaduct Flight Forum over Flight Lane;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4bc73a743f870d344460f61e7d0e8485;"{""coordinates"": [5.4021602245229206, 51.44827280578454], ""type"": ""Point""}";51.44827280578454, 5.4021602245229206;2007
571;2007;149;Kalmoesplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/970d2cdca5b507ea92d1dca73d13fa97;"{""coordinates"": [5.505041201171762, 51.419369388387565], ""type"": ""Point""}";51.419369388387565, 5.505041201171762;2007
573;2007;188;Kruidenbuurt (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/295c7ee1faecf3aee48afa05c2c9a39e;"{""coordinates"": [5.504655268511687, 51.42023269280928], ""type"": ""Point""}";51.42023269280928, 5.504655268511687;2007
576;2007;214;Basisschool De Zevensprong, Tivolikerk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/cbceb8ffbe96140273372a31e62cd07e;"{""coordinates"": [5.504515900499371, 51.42194068464172], ""type"": ""Point""}";51.42194068464172, 5.504515900499371;2007
577;2007;256;St Wirostraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f5208f959e1a4f713e77c3195732e943;"{""coordinates"": [5.504446628870506, 51.42295647643248], ""type"": ""Point""}";51.42295647643248, 5.504446628870506;2007
580;2007;323;Don Boscokerk Mimosaplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/92a2aacea8c84bdeadad31e834acfd82;"{""coordinates"": [5.4972990435208455, 51.42210952961084], ""type"": ""Point""}";51.42210952961084, 5.4972990435208455;2007
581;2007;359;Don Boscokerk Mimosaplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c7d6a8405aeebcff44a4820a3919e664;"{""coordinates"": [5.497053788825331, 51.421759202418926], ""type"": ""Point""}";51.421759202418926, 5.497053788825331;2007
582;2007;9;Mimosaplein eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b30f1a87ce992405d013d357329afc1b;"{""coordinates"": [5.4962499277649535, 51.422281302145365], ""type"": ""Point""}";51.422281302145365, 5.4962499277649535;2007
584;2007;73;Don Boscokerk Mimosaplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0a222d000c868a550ace27d912b29268;"{""coordinates"": [5.497325343452864, 51.421093782842256], ""type"": ""Point""}";51.421093782842256, 5.497325343452864;2007
587;2007;49;Kalmoesplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c52bb8c8b8d6bfacf7df4c1182794cee;"{""coordinates"": [5.502209707919974, 51.419614914741615], ""type"": ""Point""}";51.419614914741615, 5.502209707919974;2007
589;2007;183;Gezondheidscentrum Stratum, Thomas à Kempislaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5919d1d0babd2839582c934781d416d8;"{""coordinates"": [5.5029127297786395, 51.42471979387118], ""type"": ""Point""}";51.42471979387118, 5.5029127297786395;2007
592;2007;320;St Bonifaciuspark;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8b8ba3b7353d9452f0fd88a1608891a1;"{""coordinates"": [5.503792560558686, 51.425806547084484], ""type"": ""Point""}";51.425806547084484, 5.503792560558686;2007
594;2007;293;Portiekflats Akebiaweg/Cydonialaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/460e5ee16c8ce2770febfdc408d79f7f;"{""coordinates"": [5.496569675014149, 51.42371919235031], ""type"": ""Point""}";51.42371919235031, 5.496569675014149;2007
602;2007;119;Puttense Dreef (buurt), Burghplan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9a341f28a1aa6e3f85dc8ab759bc79f2;"{""coordinates"": [5.514958248714058, 51.423592602474045], ""type"": ""Point""}";51.423592602474045, 5.514958248714058;2007
603;2007;107;Puttense Dreef (buurt, noord);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ce5d3480580b3469c8260e8674aa73bc;"{""coordinates"": [5.5174967549109475, 51.42641223715781], ""type"": ""Point""}";51.42641223715781, 5.5174967549109475;2007
607;2007;151;Woonwagenlokatie Joost de Momperstraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/34032c1911445ecea816c2851e2f0677;"{""coordinates"": [5.526360178262037, 51.43318844003251], ""type"": ""Point""}";51.43318844003251, 5.526360178262037;2007
612;2007;249;DAF-terrein (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ca52e11029d8695e6887671752b5fd3c;"{""coordinates"": [5.523599306058917, 51.43325462700468], ""type"": ""Point""}";51.43325462700468, 5.523599306058917;2007
614;2007;246;Industrieterrein De Kade (noordoost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f749bb72abda93117c2b8fe5d946aa51;"{""coordinates"": [5.509398476124491, 51.4359400312596], ""type"": ""Point""}";51.4359400312596, 5.509398476124491;2007
619;2007;8;Begraafplaats St. Calixtus, Jacob Jordaensweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ac8c250a96b6d4abfe1bde72a36f7134;"{""coordinates"": [5.506552299351875, 51.436455337764976], ""type"": ""Point""}";51.436455337764976, 5.506552299351875;2007
621;2007;37;Begraafplaats St. Calixtus, Jacob Jordaensweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5c7511643e2e00bd4b98758a10287402;"{""coordinates"": [5.507082408704141, 51.4356907557885], ""type"": ""Point""}";51.4356907557885, 5.507082408704141;2007
623;2007;32;Riel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bdfa17069d7b642e83b31737aa0909e5;"{""coordinates"": [5.519711290281808, 51.42155584510661], ""type"": ""Point""}";51.42155584510661, 5.519711290281808;2007
624;2007;26;Riel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4b8827043c76ab48f50b7f6ec1309c69;"{""coordinates"": [5.521101274386274, 51.41999921052383], ""type"": ""Point""}";51.41999921052383, 5.521101274386274;2007
625;2007;53;Riel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/71bb2182653545711b75c37b8409bdce;"{""coordinates"": [5.520395519258346, 51.41955058529486], ""type"": ""Point""}";51.41955058529486, 5.520395519258346;2007
626;2007;105;Riel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a0d76adc96d5870ec067a1bb38e7f307;"{""coordinates"": [5.523989464071139, 51.419510463439636], ""type"": ""Point""}";51.419510463439636, 5.523989464071139;2007
629;2007;165;Riel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/48d61e2e65d0827860dcd15a69eef94a;"{""coordinates"": [5.5271308181676195, 51.42189772336555], ""type"": ""Point""}";51.42189772336555, 5.5271308181676195;2007
634;2007;349;DAF-terrein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8ec2b649584011bfbdc927b94934eb53;"{""coordinates"": [5.503179879439427, 51.43365427858867], ""type"": ""Point""}";51.43365427858867, 5.503179879439427;2007
636;2007;13;DAF-terrein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0947684ef5f98e044f6ddbafb1860ef4;"{""coordinates"": [5.502859423509988, 51.43204562400829], ""type"": ""Point""}";51.43204562400829, 5.502859423509988;2007
638;2007;23;DAF-terrein (west);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/897fb136dd123474afa0ebe4b7d37218;"{""coordinates"": [5.503533433781314, 51.43131686930367], ""type"": ""Point""}";51.43131686930367, 5.503533433781314;2007
643;2007;270;Augustinianum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/51261be1ad8c0f6aa37bfdfbc419ac1a;"{""coordinates"": [5.498679998307752, 51.43418001686346], ""type"": ""Point""}";51.43418001686346, 5.498679998307752;2007
644;2007;287;Sportveld Augustinianum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/534b3655e16aa8962f568f7692a2fd6a;"{""coordinates"": [5.499168241431914, 51.4338919108837], ""type"": ""Point""}";51.4338919108837, 5.499168241431914;2007
646;2007;296;De Burgh;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5b9708817ce06ecb99deebcaa8706d91;"{""coordinates"": [5.4976095687400095, 51.43160128611536], ""type"": ""Point""}";51.43160128611536, 5.4976095687400095;2007
652;2007;6;De Burgh;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f8b62eb57b82d602f3da3c367bfd17ad;"{""coordinates"": [5.496773344124293, 51.43069421910394], ""type"": ""Point""}";51.43069421910394, 5.496773344124293;2007
653;2007;16;De Burgh;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e7f6e86acbc5633ca795c949de4febab;"{""coordinates"": [5.497421193895015, 51.43100821159133], ""type"": ""Point""}";51.43100821159133, 5.497421193895015;2007
655;2007;354;Glorieux;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/aace3d6f5f2cc2433aaf2d73601ea9d8;"{""coordinates"": [5.497200876711799, 51.429093830681886], ""type"": ""Point""}";51.429093830681886, 5.497200876711799;2007
656;2007;0;Glorieux;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/16772790c0097fb8fdc782f4e2141ccc;"{""coordinates"": [5.498149273150109, 51.42883225913788], ""type"": ""Point""}";51.42883225913788, 5.498149273150109;2007
657;2007;30;Glorieux;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c25c46049a80915f8b0bb81d7b9bd73f;"{""coordinates"": [5.498005197458551, 51.42871554344492], ""type"": ""Point""}";51.42871554344492, 5.498005197458551;2007
659;2007;76;De Burgh;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/36d59f3831c26e3f45c1fae1c04254fa;"{""coordinates"": [5.497979278317234, 51.42988409682833], ""type"": ""Point""}";51.42988409682833, 5.497979278317234;2007
660;2007;87;De Burgh;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/95a7697ea97a499eb8c1000f0493029c;"{""coordinates"": [5.497980654262703, 51.430450382486136], ""type"": ""Point""}";51.430450382486136, 5.497980654262703;2007
661;2007;96;De Burgh;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b7009ee7e8b2bf95004c7bfb114c8f0c;"{""coordinates"": [5.498168071450144, 51.43064795505347], ""type"": ""Point""}";51.43064795505347, 5.498168071450144;2007
666;2007;243;Augustinianum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d7cb8b6b68a62abbfab231dc1412cad3;"{""coordinates"": [5.499469839323089, 51.43372982438477], ""type"": ""Point""}";51.43372982438477, 5.499469839323089;2007
