objectid;doel;jaarbouw;jaarsloop;complexid;functie;bron;bijzonderheden;categoriebouwcomplex;jaarbouwonzekerheid;jaarslooponzekerheid;categoriegebruik;typeactiviteit;naam;oprichter;jaarstart;jaarstartonzekerheid;jaareinde;jaareindeonzekerheid;geo_shape;geo_point_2d
491;;;;533;;RHCE/RA;fietsenfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Metaalnijverheid;W Senders;;1922;0;1922-01-01;0;"{""coordinates"": [5.4781900091146545, 51.43557309880993], ""type"": ""Point""}";51.43557309880993, 5.4781900091146545
1337;;;;7890;Gerechtsgebouw;MediaFiler;"FILENAME:img1/MON00111.jpg ; Rijksmonument";Overheid;;;Overheid;;;;1818;0;1965-01-01;0;"{""coordinates"": [5.481269034805795, 51.4362627793137], ""type"": ""Point""}";51.4362627793137, 5.481269034805795
494;;;;536;;Adressenboek 1934;filmstudio;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;filmstudio animatiefilms;George Pàl;1935;0;1939-01-01;0;"{""coordinates"": [5.467595088343122, 51.42974724820334], ""type"": ""Point""}";51.42974724820334, 5.467595088343122
1341;Villa;1866;;7898;Villa;MediaFiler;"FILENAME:img1/MON00248.jpg ; Gemeentelijk monument ; Dubbele villa";Woningen;;;Woningen;;;;;0;;0;"{""coordinates"": [5.46329488986594, 51.43947588643224], ""type"": ""Point""}";51.43947588643224, 5.46329488986594
496;;;;538;;RHCE/SR;frisdranken;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;A J L J van den Bemd;;1931;0;;0;"{""coordinates"": [5.47324601105114, 51.43725774072673], ""type"": ""Point""}";51.43725774072673, 5.47324601105114
1342;Arbeiderswoning;1916;;7899;Arbeiderswoning;MediaFiler;FILENAME:img1/MON00417.jpg;Woningen;;;Woningen;;"Philipsdorp ; Architecten L.J.P.Kooken en C.Smit ; gebouwd tussen 1910 en 1916";;;0;;0;"{""coordinates"": [5.462956434744765, 51.441974957716205], ""type"": ""Point""}";51.441974957716205, 5.462956434744765
498;;;;540;;RHCE/SR;gasfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Nutsbedrijf;Steenkolengasfabriek;Gemeente Eindhoven;1916;0;;0;"{""coordinates"": [5.488724343574797, 51.438809300614636], ""type"": ""Point""}";51.438809300614636, 5.488724343574797
1350;Horeca;1889;;7908;Horeca;MediaFiler;"FILENAME:img1/MON00148.jpg ; Gemeentelijk monument";Commercie;;;Commercie;;;;1889;0;;0;"{""coordinates"": [5.479739829153249, 51.441158367222485], ""type"": ""Point""}";51.441158367222485, 5.479739829153249
499;;;;542;;Arts 1994, 141;geneesheer;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;medicinae doctor;?;1732;0;1732-01-01;0;"{""coordinates"": [5.480639893723811, 51.438043043529], ""type"": ""Point""}";51.438043043529, 5.480639893723811
1351;Arbeiderswoning;1916;;7909;Arbeiderswoning;MediaFiler;FILENAME:img1/MON00414.jpg;Woningen;;;Woningen;;"Philipsdorp ; Architecten L.J.P.Kooken en C.Smit ; gebouwd tussen 1910 en 1916";;;0;;0;"{""coordinates"": [5.462812944035037, 51.44218179044173], ""type"": ""Point""}";51.44218179044173, 5.462812944035037
500;;;;543;;Arts 1994, 141;geneesheer;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;medicinae doctor;?;1735;0;1735-01-01;0;"{""coordinates"": [5.479547729056287, 51.4384753713876], ""type"": ""Point""}";51.4384753713876, 5.479547729056287
1356;Arbeiderswoning;1916;;7914;Arbeiderswoning;MediaFiler;FILENAME:img1/MON00409.jpg;Woningen;;;Woningen;;"Philipsdorp ; Architecten L.J.P.Kooken en C.Smit ; gebouwd tussen 1910 en 1916";;;0;;0;"{""coordinates"": [5.463143821827334, 51.44221752961646], ""type"": ""Point""}";51.44221752961646, 5.463143821827334
506;;;;550;;RHCE/SR;glasfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Glasfabriek van den Hurk;;1936;0;1967-01-01;0;"{""coordinates"": [5.466130717796348, 51.43941107661352], ""type"": ""Point""}";51.43941107661352, 5.466130717796348
1358;Woonhuis overig;1925;;7918;Woonhuis overig;MediaFiler;"FILENAME:img1/MON00091.jpg ; Architect J.W.Hanrath ; Gemeentelijk monument";Woningen;;;Woningen;;;;1925;0;;0;"{""coordinates"": [5.4917065305772494, 51.441008887130955], ""type"": ""Point""}";51.441008887130955, 5.4917065305772494
507;;;;551;;Melssen 2003, 22 perceel 2-3;glazenmaker;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Glazenmaker;?;1570;0;1570-01-01;0;"{""coordinates"": [5.480005673945042, 51.437351422974366], ""type"": ""Point""}";51.437351422974366, 5.480005673945042
1360;Woonhuis overig;1925;;7920;Woonhuis overig;MediaFiler;"FILENAME:img1/MON00094.jpg ; Architect J.W.Hanrath ; Gemeentelijk monument";Woningen;;;Woningen;;;;1925;0;;0;"{""coordinates"": [5.491706695335425, 51.44108079634473], ""type"": ""Point""}";51.44108079634473, 5.491706695335425
508;;;;556;;Arts 1994, 140;goudsmit;AmbachtIndustrie;;;AmbachtIndustrie;Metaalnijverheid;Goudsmid;?;1588;0;1593-01-01;0;"{""coordinates"": [5.4801793556424565, 51.437890604821305], ""type"": ""Point""}";51.437890604821305, 5.4801793556424565
1361;Woonhuis overig;1925;;7921;Woonhuis overig;MediaFiler;"FILENAME:img1/MON00093.jpg ; Architect J.W.Hanrath";Woningen;;;Woningen;;;;1925;0;;0;"{""coordinates"": [5.491706839499322, 51.44114371690652], ""type"": ""Point""}";51.44114371690652, 5.491706839499322
518;;;;567;;RHCE/SR;houtindustrie;AmbachtIndustrie;;;AmbachtIndustrie;Houtindustrie;Hardenbroek em Langenhuyzen NV;?;1911;0;1970-01-01;0;"{""coordinates"": [5.493926474104805, 51.436979948038484], ""type"": ""Point""}";51.436979948038484, 5.493926474104805
1362;Woonhuis overig;1925;;7922;Woonhuis overig;MediaFiler;"FILENAME:img1/MON00092.jpg ; Architect J.W.Hanrath ; ; Gemeentelijk monument";Woningen;;;Woningen;;Villapark Tongelre;;1925;0;;0;"{""coordinates"": [5.491721387342896, 51.441215613209955], ""type"": ""Point""}";51.441215613209955, 5.491721387342896
519;;;;568;;Arts 1994, 140;houtindustrie;AmbachtIndustrie;;;AmbachtIndustrie;Houtindustrie;Timmerbedrijf;?;1655;0;1682-01-01;0;"{""coordinates"": [5.479017631580897, 51.43949151076992], ""type"": ""Point""}";51.43949151076992, 5.479017631580897
1363;Villa;1925;;7923;Villa;MediaFiler;"FILENAME:img1/MON00014.jpg ; geschakelde villa ; Architect J.W.Hanrath ; ; Gemeentelijk monument";Woningen;;;Woningen;;;;1925;0;;0;"{""coordinates"": [5.491664349083069, 51.44143139247598], ""type"": ""Point""}";51.44143139247598, 5.491664349083069
522;;;;571;;ach lieve tijd 109, Oorschot, v 124, RHCE/SR (RA?);houtindustrie-sigarenkisten;AmbachtIndustrie;;;AmbachtIndustrie;Houtindustrie;J Brüning (en Zoon);Brüning, Johann- Jean, Gotthold;1883;0;1911-01-01;0;"{""coordinates"": [5.492030852023923, 51.43818615229115], ""type"": ""Point""}";51.43818615229115, 5.492030852023923
1367;Villa;1887;1968;7928;Villa;;;Woningen;;;Woningen;;Villa Fens;Notaris Josephus Johannes Fens;1887;0;1950-01-01;15;"{""coordinates"": [5.476246173908595, 51.437547239443916], ""type"": ""Point""}";51.437547239443916, 5.476246173908595
523;;;;572;;Oorschot, v 124;houtindustrie-sigarenkisten;AmbachtIndustrie;;;AmbachtIndustrie;Houtindustrie;Fa Gebr van Dijck;Dijck,v ?;1909;0;1928-01-01;0;"{""coordinates"": [5.492284883892216, 51.436082573492385], ""type"": ""Point""}";51.436082573492385, 5.492284883892216
1368;Winkel;1891;;7929;Winkel;MediaFiler;"FILENAME:img1/MON00458.jpg ; Winkel-woonhuis ; Gemeentelijk monument";Commercie;;;Commercie;;;;1891;0;;0;"{""coordinates"": [5.479183832520344, 51.43783280484064], ""type"": ""Point""}";51.43783280484064, 5.479183832520344
531;;;;581;;Jegerings  1985, 94;ijsfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;MIKO ijsfabriek;?;;0;;0;"{""coordinates"": [5.467362710610881, 51.42843506115238], ""type"": ""Point""}";51.42843506115238, 5.467362710610881
1369;Herenhuis;1901;;7930;Herenhuis;MediaFiler;FILENAME:img1/MON00245.jpg;Woningen;;;Woningen;;;sigarenfabrikant A. Mignot;1901;0;;0;"{""coordinates"": [5.48137733298256, 51.439957036712904], ""type"": ""Point""}";51.439957036712904, 5.48137733298256
532;;;;582;;Ehv in beeld 3295;kaarsenfabriek en wasblekerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Borrenbergen;Borrenbergen, G;1887;0;1970-01-01;0;"{""coordinates"": [5.4848244730320275, 51.43103743098459], ""type"": ""Point""}";51.43103743098459, 5.4848244730320275
1372;Winkel;1969;;7933;Winkel;MediaFiler;"FILENAME:img1/MON00235.jpg ; Architecten G.Ponti en Th.H.A.Boosten ; Gemeentelijk monument";Commercie;;;Commercie;;De Bijenkorf;;1969;0;;0;"{""coordinates"": [5.47709490561793, 51.441794111240704], ""type"": ""Point""}";51.441794111240704, 5.47709490561793
533;;;;583;;RHCE/SR, Hüsken 153;kachel en haardenfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Metaalnijverheid;J N J Ligtvoet;;1919;0;1923-01-01;0;"{""coordinates"": [5.482276246944236, 51.43650465528227], ""type"": ""Point""}";51.43650465528227, 5.482276246944236
1374;Villa;;;7937;Villa;MediaFiler;"FILENAME:img1/MON00271.jpg ; Gemeentelijk monument ; oorspronkelijk koetshuis bij villa ; nu horeca";Woningen;;;Woningen;;Huidige naam : Stadspaviljoen;B.H.A. Sinkel.;1895;10;1960-01-01;30;"{""coordinates"": [5.483164167655488, 51.42789277327429], ""type"": ""Point""}";51.42789277327429, 5.483164167655488
534;;;;584;;RHCE/SR;kalkblusserij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;F H Baptist;;1887;0;;0;"{""coordinates"": [5.479725657881539, 51.4411089111393], ""type"": ""Point""}";51.4411089111393, 5.479725657881539
1384;Villa;1907;;7947;Villa;MediaFiler;"FILENAME:img1/MON00446.jpg ; Gemeentelijk monument";Woningen;;;Woningen;;;"Joh. Glaudemans en de Centrale Steenhandel """"De Vlijt";1907;0;1900-01-01;100;"{""coordinates"": [5.486127596017634, 51.44178678628926], ""type"": ""Point""}";51.44178678628926, 5.486127596017634
536;;;;586;;Arts 1994, 140;kasseimaker;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;;?;1691;-100;1691-01-01;100;"{""coordinates"": [5.478745247320914, 51.43993217025345], ""type"": ""Point""}";51.43993217025345, 5.478745247320914
1387;Villa;1910;;7951;Villa;MediaFiler;"FILENAME:img1/MON00293.jpg ; dubbelpand ; Gemeentelijk monument";Woningen;;;Woningen;;;;1910;0;;0;"{""coordinates"": [5.4919243396366255, 51.4419075584438], ""type"": ""Point""}";51.4419075584438, 5.4919243396366255
548;;;;600;;Zoetm 102,  RHCE/SR;kuiperij;AmbachtIndustrie;;;AmbachtIndustrie;Houtindustrie;F Th Janssen;;1870;0;;0;"{""coordinates"": [5.478379014178422, 51.43659765982728], ""type"": ""Point""}";51.43659765982728, 5.478379014178422
1388;Villa;1910;;7952;Villa;MediaFiler;"FILENAME:img1/MON00294.jpg ; dubbelpand ; Gemeentelijk monument";Woningen;;;Woningen;;;;1910;0;;0;"{""coordinates"": [5.491766102701246, 51.441898711978006], ""type"": ""Point""}";51.441898711978006, 5.491766102701246
549;;;;601;;RHCE/RA;kuiperij;AmbachtIndustrie;;;AmbachtIndustrie;Houtindustrie;Fa Vlokhoven & Hagelaars;;1917;0;;0;"{""coordinates"": [5.4420761317819855, 51.42162732829981], ""type"": ""Point""}";51.42162732829981, 5.4420761317819855
1389;Villa;1916;;7953;Villa;MediaFiler;"FILENAME:img1/MON00297.jpg ; Architect K.P.C. de Bazel ; Gemeentelijk monument";Woningen;;;Woningen;;;textielfabrikant A. Schellens;1916;0;;0;"{""coordinates"": [5.495002876047286, 51.44212047720214], ""type"": ""Point""}";51.44212047720214, 5.495002876047286
553;;;;606;Fabriek;Bhic 8;lederfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Leerlooierij;Nv Lederfabriek Gebr Keunen;Keunen, J J;;0;1948-01-01;0;"{""coordinates"": [5.482231379283317, 51.43567773380885], ""type"": ""Point""}";51.43567773380885, 5.482231379283317
1390;Woonhuis overig;1929;;7954;Woonhuis overig;MediaFiler;"FILENAME:img1/MON00304.jpg Architect J.W.Hanrath ; Gemeentelijk monument";Woningen;;;Woningen;;;;1929;0;;0;"{""coordinates"": [5.497204355146246, 51.44245998788637], ""type"": ""Point""}";51.44245998788637, 5.497204355146246
556;;;;610;;RHCE/SR  Ehv in beeld 1148;leerlooierij;AmbachtIndustrie;;;AmbachtIndustrie;Leerlooierij;Fa Bernard Verhagen;Verhagen, B A;1909;0;1948-01-01;0;"{""coordinates"": [5.4833410723265175, 51.43678242972753], ""type"": ""Point""}";51.43678242972753, 5.4833410723265175
1391;Woonhuis overig;1929;;7955;Woonhuis overig;MediaFiler;"FILENAME:img1/MON00303.jpg Architect J.W.Hanrath ; Gemeentelijk monument";Woningen;;;Woningen;;;;1929;0;;0;"{""coordinates"": [5.497348320143138, 51.44251378382664], ""type"": ""Point""}";51.44251378382664, 5.497348320143138
560;;;;614;;Melssen 2003, 32;leerlooierij;AmbachtIndustrie;;;AmbachtIndustrie;Leerlooierij;"""De Kleine Looierij""";Turken, Jan de Oude;1792;0;;0;"{""coordinates"": [5.482908376980594, 51.436189533678736], ""type"": ""Point""}";51.436189533678736, 5.482908376980594
1392;Boerderij;1575;;7956;Boerderij;"MediaFiler ; bouwhistorische waarneming Jos en Bauke Hüsken";"FILENAME:img1/MON00001.jpg ; Gemeentelijk monument ; langgevelboerderij ; 1744 versteend";Woningen;01-01-25;;Woningen;;De Merckthoeve;;1575;25;1980-01-01;0;"{""coordinates"": [5.519739952714809, 51.44722621773847], ""type"": ""Point""}";51.44722621773847, 5.519739952714809
561;;;;615;;Zoetmulder 45, RHCE/SR;leerlooierij;AmbachtIndustrie;;;AmbachtIndustrie;Leerlooierij;Joseph van Harten;Harten,van Joseph;1875;0;;0;"{""coordinates"": [5.470788693302, 51.43833817225901], ""type"": ""Point""}";51.43833817225901, 5.470788693302
1396;Boerderij;1857;;7960;Boerderij;"MediaFiler ; kadaster";"FILENAME:img1/MON00253.jpg ; Gemeentelijk monument";Woningen;;;Woningen;;'t Zwarthuis;;1857;1;;0;"{""coordinates"": [5.4317031919128045, 51.45851228643698], ""type"": ""Point""}";51.45851228643698, 5.4317031919128045
567;;;;622;;Bhic 1754, Zoetmulder 103, RHCE/RA;leerlooierij;AmbachtIndustrie;;;AmbachtIndustrie;Leerlooierij;Fam Spoorenberg;;1789;0;1789-01-01;0;"{""coordinates"": [5.47661740377855, 51.44033831442393], ""type"": ""Point""}";51.44033831442393, 5.47661740377855
1397;Boerderij;1450;;7961;Boerderij;"MediaFiler ; informatie Nico Arts, stadsarcheoloog gemeente Eindhoven";"FILENAME:img1/MON00451.jpg ; vroegere benaming Den Ouden Hurck ; Rijksmonument";Woningen;100-01-01;;Woningen;;De Mispelhoef;;1450;100;;0;"{""coordinates"": [5.406886742460601, 51.46719322611696], ""type"": ""Point""}";51.46719322611696, 5.406886742460601
570;;;;625;;Hüsken 164, Zoetmulder 99;leerlooierij;AmbachtIndustrie;;;AmbachtIndustrie;Leerlooierij;W E Hoffmann;;1895;0;1895-01-01;0;"{""coordinates"": [5.483209858668772, 51.43593760255246], ""type"": ""Point""}";51.43593760255246, 5.483209858668772
1401;Boerderij;1700;;7965;Boerderij;"MediaFiler; informatie M.H. Hendriks, bewoner Loostraat 16 in 1998";"FILENAME:img1/MON00251.jpg ; Gemeentelijk monument";Woningen;100-01-01;;Woningen;;De Weijer;;1700;100;;0;"{""coordinates"": [5.529963768012978, 51.44966032481371], ""type"": ""Point""}";51.44966032481371, 5.529963768012978
2283;Kasteel;1100;1914;2513;Kasteel;Arts 2012, 93;Eerste vermelding 1173, brand 1893, sloop ruïne 1914;Defensie;2070-01-01;0;Defensie;;Kasteel van Blaarthem;?;1100;70;1893-01-01;0;"{""coordinates"": [5.4426648110482, 51.42169553186892], ""type"": ""Point""}";51.42169553186892, 5.4426648110482
1406;Winkel;1959;;7970;Winkel;MediaFiler;"FILENAME:img2/MON00932.jpg ; Architect M.W.L.H.Vlijmincx ; Gemeentelijk monument";Commercie;;;Commercie;;;;1959;0;;0;"{""coordinates"": [5.478186468360589, 51.439214272264735], ""type"": ""Point""}";51.439214272264735, 5.478186468360589
2286;Kasteel;1300;1912;2516;Kasteel;Arts 1994, 87/ Arts 2012, 94;Mogelijk nog archeologische sporen in situ. Vervangen door villa 'Huize De Burgh', rijksmonument.;Defensie;01-01-25;0;Defensie;;Kasteel Den Burgh;?;1300;25;1912-01-01;0;"{""coordinates"": [5.497967715901403, 51.43104364778466], ""type"": ""Point""}";51.43104364778466, 5.497967715901403
1408;Winkel;;;7972;Winkel;MediaFiler;"FILENAME:img2/MON00587.jpg ; Gemeentelijk monument";Commercie;;;Commercie;;;;;0;;0;"{""coordinates"": [5.481529360047464, 51.43656142681776], ""type"": ""Point""}";51.43656142681776, 5.481529360047464
2287;Kasteel;1700;1922;2517;Kasteel;Arts 1994, 71;Waarschijnlijk 'moated site', afgebrand 1922, mogelijk archeologische sporen in situ.;Defensie;100-01-01;0;Defensie;;Slotje van Woensel;?;1700;100;1922-01-01;0;"{""coordinates"": [5.467513126717343, 51.456713310830146], ""type"": ""Point""}";51.456713310830146, 5.467513126717343
1412;Winkel;1930;;7977;Winkel;MediaFiler;"FILENAME:img2/MON00579.jpg ; architecten G. Geenen en O. Leeuw ; Gemeentelijk monument";Commercie;;;Commercie;;Winkelpand;;1930;0;;0;"{""coordinates"": [5.478181239037181, 51.438386560677365], ""type"": ""Point""}";51.438386560677365, 5.478181239037181
2289;Station;;;2519;Station;;;Vervoer;;0;Vervoer;;Tramstation met Remise;;1900;6;1930-01-01;10;"{""coordinates"": [5.483178969876304, 51.440874123193254], ""type"": ""Point""}";51.440874123193254, 5.483178969876304
1414;Winkel;1930;;7979;Winkel;MediaFiler;"FILENAME:img2/MON00580.jpg ;  architecten G. Geenen en O. Leeuw ; Gemeentelijk monument";Commercie;;;Commercie;;;;1930;0;;0;"{""coordinates"": [5.47818113146624, 51.4383326287211], ""type"": ""Point""}";51.4383326287211, 5.47818113146624
2292;Overig;1940;;2527;;;;Defensie;01-01-04;0;;;;;;0;;0;"{""coordinates"": [5.431917812300343, 51.43915476625993], ""type"": ""Point""}";51.43915476625993, 5.431917812300343
1415;Arbeiderswoning;1913;;7980;Arbeiderswoning;MediaFiler;"FILENAME:img2/MON00998.jpg  ; Gemeentelijk monument";Woningen;;;Woningen;;;;1913;0;;0;"{""coordinates"": [5.489364403442687, 51.42919984539875], ""type"": ""Point""}";51.42919984539875, 5.489364403442687
2294;Overig;1940;;2531;Overig;RHCe;"Extrab dikke muren; na de oorlog huurwoningen";Defensie;01-01-04;0;Defensie;;"Officierswoningen ""Fliegerhorst""";Duitse leger;1940;0;1944-01-01;0;"{""coordinates"": [5.432209693534225, 51.439293385526646], ""type"": ""Point""}";51.439293385526646, 5.432209693534225
1417;Arbeiderswoning;1913;;7982;Arbeiderswoning;MediaFiler;"FILENAME:img2/MON01000.jpg  ; Gemeentelijk monument";Woningen;;;Woningen;;;;1913;0;;0;"{""coordinates"": [5.489364121517171, 51.42907400412509], ""type"": ""Point""}";51.42907400412509, 5.489364121517171
2296;Overig;1940;;2533;Overig;RHCe;"Extrab dikke muren; na de oorlog huurwoningen";Defensie;01-01-04;0;Defensie;;"Officierswoningen ""Fliegerhorst""";Duitse leger;1940;0;1944-01-01;0;"{""coordinates"": [5.431813274787994, 51.439267774343534], ""type"": ""Point""}";51.439267774343534, 5.431813274787994
1418;Fabriek;1917;;7984;;MediaFiler;"FILENAME:img2/MON00886.jpg : Pakhuis van verdwenen papierhandel ; Gemeentelijk monument";AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;;;1917;0;;0;"{""coordinates"": [5.472627895087233, 51.437419992174334], ""type"": ""Point""}";51.437419992174334, 5.472627895087233
2297;Overig;1940;;2534;Overig;RHCe;"Extrab dikke muren; na de oorlog huurwoningen";Defensie;01-01-04;0;Defensie;;"Officierswoningen ""Fliegerhorst""";Duitse leger;1940;0;1944-01-01;0;"{""coordinates"": [5.4317594133997416, 51.439317342401814], ""type"": ""Point""}";51.439317342401814, 5.4317594133997416
1423;;;;7991;;MediaFiler;FILENAME:img2/MON00899.jpg;;;;;;;;;0;;0;"{""coordinates"": [5.50537454773503, 51.46479780619711], ""type"": ""Point""}";51.46479780619711, 5.50537454773503
2316;Horeca;;;4007;;Eindhoven in Beeld, foto1899, RHCe 0026449;Aanname, nader onderzoek nodig;Commercie;;0;Vervoer;;Halteplaats Herberg de Kijkuit;;;0;;0;"{""coordinates"": [5.509829708713182, 51.43010827000953], ""type"": ""Point""}";51.43010827000953, 5.509829708713182
1430;Woonhuis overig;1912;;8003;Woonhuis overig;MediaFiler;FILENAME:img2/MON00874.jpg;Woningen;;;Woningen;;;;1912;0;;0;"{""coordinates"": [5.47445596505406, 51.44576012179224], ""type"": ""Point""}";51.44576012179224, 5.47445596505406
2325;Boerderij;1873;;3010;Overig;www.eindhoveninbeeld.com (foto 4940);Bedrijfskantine;Woningen;;0;AmbachtIndustrie;Elektrotechnische industrie;de Boerderij, campusboerderij;Philips NatLab, later High Tech Campus;1958;0;;0;"{""coordinates"": [5.459485832724885, 51.40885690966233], ""type"": ""Point""}";51.40885690966233, 5.459485832724885
1431;Boerderij;1925;;8004;Boerderij;"MediaFiler; kadaster";"FILENAME:img2/MON00883.jpg ; Architect A.Maurits ; Gemeentelijk monument";Woningen;;;Woningen;;;;1925;;;0;"{""coordinates"": [5.504745039146937, 51.44101364000498], ""type"": ""Point""}";51.44101364000498, 5.504745039146937
2326;Boerderij;1883;;3008;Boerderij;kadaster;mogelijk oudere kern;Woningen;;0;Woningen;;t Gruythuys, De Kronehoef;Adriaan van Vlokhoven;1883;1;1958-01-01;0;"{""coordinates"": [5.466837525987165, 51.452831042510425], ""type"": ""Point""}";51.452831042510425, 5.466837525987165
1432;Woonhuis overig;1853;;8006;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00902.jpg ; Gemeentelijk monument";Woningen;01-01-20;;Woningen;;;;1853;20;;0;"{""coordinates"": [5.476795728955581, 51.43593372735592], ""type"": ""Point""}";51.43593372735592, 5.476795728955581
2327;Boerderij;1883;;3008;Overig;;opslagplaats;Woningen;;0;Woningen;;De Kronehoef;J.H. Buijs, meubelhandelaar;1858;0;1984-01-01;0;"{""coordinates"": [5.466837525987165, 51.452831042510425], ""type"": ""Point""}";51.452831042510425, 5.466837525987165
1433;Arbeiderswoning;;;8007;Arbeiderswoning;MediaFiler;"FILENAME:img2/MON00917.jpg  ; Gemeentelijk monument";Woningen;;;Woningen;;;;1900;0;;0;"{""coordinates"": [5.489336450149271, 51.42955941711908], ""type"": ""Point""}";51.42955941711908, 5.489336450149271
2331;Boerderij;1924;;3012;Boerderij;http://bagviewer.kadaster.nl;;Woningen;01-01-02;0;Woningen;;;Antonius M.H. Sebregts;1924;2;;0;"{""coordinates"": [5.441357711552671, 51.422368995560014], ""type"": ""Point""}";51.422368995560014, 5.441357711552671
1436;Boerderij;1939;;8010;Boerderij;"MediaFiler ; bouwvergunningen gemeente Eindhoven, 1938/406";"FILENAME:img2/MON00930.jpg ; Gemeentelijk monument ; Architect Mart J. van Vessem ;vanaf 1980 domicilie scoutingvereniging Herman Witte Groep";Woningen;;;Woningen;;;A. Theunissen;1939;0;;0;"{""coordinates"": [5.496493647470258, 51.49185375156091], ""type"": ""Point""}";51.49185375156091, 5.496493647470258
2336;Boerderij;1929;;3017;Boerderij;;;Woningen;;0;Woningen;;Oud Vlokhoven;Bernardus van T(h)ien;1929;0;;0;"{""coordinates"": [5.485842638552883, 51.47459720038898], ""type"": ""Point""}";51.47459720038898, 5.485842638552883
1441;Station;1956;;8016;Station;MediaFiler;"FILENAME:img2/MON00888.jpg; Architect K. van der Gaast:Rijksmonument";Vervoer;;;Vervoer;;Stationsgebouw;;1956;0;;0;"{""coordinates"": [5.479972746877608, 51.44237611690954], ""type"": ""Point""}";51.44237611690954, 5.479972746877608
2337;Boerderij;1933;;3018;Boerderij;www.eindhoveninbeeld.com (foto 16409);;Woningen;;0;Woningen;;;Frans en Driek Donkers;;0;;0;"{""coordinates"": [5.449719582239074, 51.46820778124512], ""type"": ""Point""}";51.46820778124512, 5.449719582239074
1442;;;;8017;;MediaFiler;FILENAME:img2/MON00591.jpg;;;;;;Annexatiemonument;;;0;;0;"{""coordinates"": [5.48684946156578, 51.42985819850925], ""type"": ""Point""}";51.42985819850925, 5.48684946156578
2338;Boerderij;1854;;3019;Boerderij;kadaster;woning vanaf 1981;Woningen;;0;Woningen;;;;1854;;1974-01-01;7;"{""coordinates"": [5.42773360790896, 51.47974912332216], ""type"": ""Point""}";51.47974912332216, 5.42773360790896
1443;Horeca;1888;;8018;Horeca;MediaFiler;"FILENAME:img2/MON00661.jpg ; Gemeentelijk monument";Commercie;;;Commercie;;;;1888;0;;0;"{""coordinates"": [5.480981977322078, 51.43654165984356], ""type"": ""Point""}";51.43654165984356, 5.480981977322078
2340;Boerderij;1865;;3021;Boerderij;kadaster;;Woningen;;0;Woningen;;;;1865;;;;"{""coordinates"": [5.525180858493365, 51.42435897177139], ""type"": ""Point""}";51.42435897177139, 5.525180858493365
1444;Woonhuis overig;1939;;8019;Woonhuis overig;MediaFiler;FILENAME:img2/MON00704.jpg;Woningen;;;Woningen;;"Witte Dorp ; Architect M.J.Dudok";;1939;0;;0;"{""coordinates"": [5.495263213579331, 51.430587766043146], ""type"": ""Point""}";51.430587766043146, 5.495263213579331
2341;Boerderij;1882;;3022;Boerderij;kadaster;;Woningen;;0;Woningen;;;;1882;1;;0;"{""coordinates"": [5.411337735838003, 51.47180185784023], ""type"": ""Point""}";51.47180185784023, 5.411337735838003
1445;Woonhuis overig;1930;;8020;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00539.jpg ; Gemeentelijk monument ; Architect A.H. Bredero";Woningen;;;Woningen;;;;1930;0;;0;"{""coordinates"": [5.460206780242521, 51.458434958022195], ""type"": ""Point""}";51.458434958022195, 5.460206780242521
2342;Boerderij;1956;;3023;Boerderij;http://bagviewer.kadaster.n;;Woningen;01-01-02;0;Woningen;;;;1956;2;;0;"{""coordinates"": [5.398771588742363, 51.473753981951226], ""type"": ""Point""}";51.473753981951226, 5.398771588742363
1447;Boerderij;1934;;8022;Boerderij;MediaFiler;"FILENAME:img2/MON00919.jpg ; Architect I.Neeskens";Woningen;;;Woningen;;;;1934;0;;0;"{""coordinates"": [5.519449058078705, 51.45506593578963], ""type"": ""Point""}";51.45506593578963, 5.519449058078705
2343;Boerderij;1874;;3024;Boerderij;kadaster;;Woningen;;0;Woningen;;;;1874;0;;0;"{""coordinates"": [5.503503184595864, 51.49675020760706], ""type"": ""Point""}";51.49675020760706, 5.503503184595864
1452;;;;8028;;MediaFiler;FILENAME:img2/MON00581.jpg;;;;;;;;;0;;0;"{""coordinates"": [5.537847237337734, 51.445326845272106], ""type"": ""Point""}";51.445326845272106, 5.537847237337734
