FID,foto,se_anno_cad_data,gdb_geomattr_data,shape
fotos.292,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_80,98_vldr_bewz1.jpg",,,POINT (139226.21400000155 456683.17599999905)
fotos.293,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_80,98_vldr_bewz2.jpg",,,POINT (139223.1090000011 456690.71599999815)
fotos.294,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_80,98_vldr_bewz3.jpg",,,POINT (139228.2410000004 456688.12099999934)
fotos.295,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_80,1_kop_rechts.jpg",,,POINT (138979.74700000137 438863.8929999992)
fotos.296,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_79,4c_kop_links.jpg",,,POINT (138492.5249999985 439395.31700000167)
fotos.297,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_79,82_vldr.jpg",,,POINT (138765.35500000045 439070.0870000012)
fotos.298,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_80,1_kop_rechts_bewz.jpg",,,POINT (138994.50200000033 438870.0009999983)
fotos.299,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_80,1_lengte_zicht.jpg",,,POINT (138963.13800000027 438887.9239999987)
fotos.300,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_70,86c_bewz.jpg",,,POINT (133718.4290000014 446153.61499999836)
fotos.301,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_70,87c_bewz.jpg",,,POINT (133727.91699999943 446152.66600000113)
fotos.302,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,4_kop_links_bewz.jpg",,,POINT (133149.2969999984 447557.881000001)
fotos.303,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_70,352_bewz.jpg",,,POINT (133464.1640000008 446658.26199999824)
fotos.304,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_81,0_vldr.jpg",,,POINT (139209.72899999842 456686.3729999997)
fotos.305,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_73,88_fietstunnel_bewz.jpg",,,POINT (135040.6550000012 443648.9789999984)
fotos.306,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_72,54_viaduct_bewz.jpg",,,POINT (134129.38899999857 444593.938000001)
fotos.307,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_73,1_vldr_bewz.jpg",,,POINT (134455.60700000077 444180.4230000004)
fotos.308,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_73,05_tunnel_bewz.jpg",,,POINT (134435.69700000063 444207.9910000004)
fotos.309,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_83,6_kop_rechts.jpg",,,POINT (138509.98200000077 459173.9979999997)
fotos.310,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_84,28_kop_links.jpg",,,POINT (138651.67500000075 459845.1710000001)
fotos.311,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_84,0_vldr_bewz.jpg",,,POINT (138590.77199999988 459569.243999999)
fotos.312,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_84,1_scherm_bewz.jpg",,,POINT (138604.44399999827 459616.4750000015)
fotos.313,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_84,0_vldr.jpg",,,POINT (138560.94200000167 459579.188000001)
fotos.314,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_84,1_viaduct.jpg",,,POINT (138599.47199999914 459599.07400000095)
fotos.315,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_87,61_kop_rechts.jpg",,,POINT (139851.0859999992 462905.22300000116)
fotos.316,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_88,3_kop_links.jpg",,,POINT (140097.18200000003 463586.33900000155)
fotos.317,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_87,8_vldr_bewz.jpg",,,POINT (139957.9759999998 463132.67599999905)
fotos.318,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_88,05_vldr_bewz.jpg",,,POINT (140033.79399999976 463350.1860000007)
fotos.319,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_87,61_kop_rechts_bewz.jpg",,,POINT (139870.97199999914 462897.7650000006)
fotos.320,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_88,3_kop_links_bewz.jpg",,,POINT (140120.79800000042 463576.3960000016)
fotos.321,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_89,5_kop_rechts.jpg",,,POINT (140519.44000000134 464704.41000000015)
fotos.322,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_90,6_kop_links.jpg",,,POINT (140917.0639999993 465734.3779999986)
fotos.323,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_89,5_kop_rechts_bewz.jpg",,,POINT (140535.39799999818 464703.0799999982)
fotos.324,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_90,38_vldr_bewz.jpg",,,POINT (140847.24700000137 465531.5760000013)
fotos.325,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_90,38_vldr.jpg",,,POINT (140831.2890000008 465536.23099999875)
fotos.326,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_84,88_kop_rechts.jpg",,,POINT (141312.94999999925 434737.33999999985)
fotos.327,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_84,88_kop_rechts_bewz.jpg",,,POINT (141270.35500000045 434713.67599999905)
fotos.328,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_85,1_bewz.jpg",,,POINT (141391.04199999943 434519.62999999896)
fotos.329,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_85,1_vluchttrap.jpg",,,POINT (141398.1409999989 434484.1339999996)
fotos.330,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_96,2_kop_rechts.jpg",,,POINT (143653.88899999857 470396.9770000018)
fotos.331,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_97,3_kop_links.jpg",,,POINT (144391.33900000155 471193.4230000004)
fotos.332,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_96,2_kop_rechts_bewz.jpg",,,POINT (143678.72899999842 470389.98999999836)
fotos.333,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_96,6_vldr.jpg",,,POINT (143878.22899999842 470758.71499999985)
fotos.334,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_96,61_vldr_bewz.jpg",,,POINT (143885.21499999985 470736.2039999999)
fotos.335,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_69,01_kop_rechts.jpg",,,POINT (144504.37999999896 452275.10500000045)
fotos.336,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_69,57_glasscherm_bewz.jpg",,,POINT (144946.00200000033 452220.8909999989)
fotos.337,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_69,57_glasscherm.jpg",,,POINT (144956.16699999943 452241.22100000083)
fotos.338,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_69,64_kop_links__detail.jpg",,,POINT (145012.6400000006 452216.3729999997)
fotos.339,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_87,0_kop_links.jpg",,,POINT (142364.6000000015 432902.6810000017)
fotos.340,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_85,6_lengte_bewz.jpg",,,POINT (141652.83900000155 434126.43299999833)
fotos.341,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_85,46_vld_bewz.jpg",,,POINT (141595.95100000128 434215.0720000006)
fotos.342,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_86,5_viaduct_bewz.jpg",,,POINT (142130.43299999833 433278.4059999995)
fotos.343,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_86,9_bewz.jpg",,,POINT (142264.0540000014 433021.7479999997)
fotos.344,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_55,5_viaduckt.jpg",,,POINT (129956.41299999878 459652.27800000086)
fotos.345,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_55,51_kop_links.jpg",,,POINT (129960.63300000131 459672.3200000003)
fotos.346,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_55,2_vldr.jpg",,,POINT (129739.11400000006 459893.83900000155)
fotos.347,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_55,2_vldr_bewz.jpg",,,POINT (129754.93699999899 459905.44200000167)
fotos.348,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_70,87b_kop_rechts.jpg",,,POINT (133524.0549999997 446136.1400000006)
fotos.349,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_71,15_kop_links.jpg",,,POINT (133588.45600000024 445894.3209999986)
fotos.350,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_86,65_vldr_bewz.jpg",,,POINT (142265.0390000008 433234.36300000176)
fotos.351,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_87,0_vldr_bewz.jpg",,,POINT (142429.6090000011 432917.3229999989)
fotos.352,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_54,21_cado.jpg",,,POINT (129179.91200000048 460687.43499999866)
fotos.353,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_54,11_vldr.jpg",,,POINT (129136.74599999934 460780.44299999997)
fotos.354,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_54,11_vldr_bewz.jpg",,,POINT (129153.2109999992 460784.8929999992)
fotos.355,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_54,21_cado_bewz.jpg",,,POINT (129191.03799999878 460690.99500000104)
fotos.356,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_78,68__kop_rechts_bewz.jpg",,,POINT (137964.02800000086 439871.5879999995)
fotos.357,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_65,0_kop_rechts.jpg",,,POINT (140434.94000000134 452680.7829999998)
fotos.358,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_64,7_kop_links.jpg",,,POINT (140126.6009999998 452662.0769999996)
fotos.359,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_65,3_vldr_bewz.jpg",,,POINT (140729.76399999857 452706.9609999992)
fotos.360,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_64,7_kop_links_bewz.jpg",,,POINT (140123.57499999925 452672.1629999988)
fotos.361,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_64,9_tunnel_bewz.jpg",,,POINT (140282.9389999993 452685.77899999917)
fotos.362,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_56,7m_kop_rechts.jpg",,,POINT (130727.33100000024 458807.5760000013)
fotos.363,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_56,7m_kop_rechts_bewz.jpg",,,POINT (130760.21200000122 458776.26000000164)
fotos.364,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_56,69m_kop_rechts_bewz.jpg",,,POINT (130722.63399999961 458780.95699999854)
fotos.365,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_58,2n_kop_links_bewz.jpg",,,POINT (131985.43299999833 457932.0450000018)
fotos.366,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_58,4_kop.jpg",,,POINT (132031.36300000176 457881.94000000134)
fotos.367,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,83_kop_links.jpg",,,POINT (127497.08399999887 470721.5780000016)
fotos.368,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,63_afrit.jpg",,,POINT (127329.79500000179 470817.9200000018)
fotos.369,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,78a_kop_links_bewz.jpg",,,POINT (127321.32899999991 470734.4770000018)
fotos.370,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_29,29_kop_rechts.jpg",,,POINT (158573.37299999967 466882.26300000027)
fotos.371,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_28,3_kop_links.jpg",,,POINT (158252.6259999983 465961.625)
fotos.372,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_28,48_vldr_bewz.jpg",,,POINT (158342.54199999943 466153.53599999845)
fotos.373,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_28,481_vldr.jpg",,,POINT (158357.3049999997 466134.7479999997)
fotos.374,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_29,17_vldr_bewz.jpg",,,POINT (158512.98099999875 466811.13500000164)
fotos.375,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_29,17_vldr.jpg",,,POINT (158541.1640000008 466799.0560000017)
fotos.376,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_28,3_kop_links_bewz.jpg",,,POINT (158229.8110000007 465975.0450000018)
fotos.377,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_29,29_kop_rechts_bew.jpg",,,POINT (158527.74399999902 467604.27899999917)
fotos.378,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_30,6_kop_rechts.jpg",,,POINT (158530.69000000134 468187.36199999973)
fotos.379,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_29,8_kop_links.jpg",,,POINT (158555.6009999998 467411.70699999854)
fotos.380,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_29,8_kop_links_bewz.jpg",,,POINT (158542.01300000027 467400.3830000013)
fotos.381,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_29,96_vldr_bewz.jpg",,,POINT (158539.27699999884 467559.3830000013)
fotos.382,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_29,96_vldr.jpg",,,POINT (158553.62000000104 467561.6479999982)
fotos.383,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_29,99_viaduct.jpg",,,POINT (158555.8839999996 467522.3929999992)
fotos.384,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_93,93d_kop_rechts.jpg",,,POINT (145846.99399999902 426912.4050000012)
fotos.385,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_93,8_vldr.jpg",,,POINT (145770.49300000072 427029.4530000016)
fotos.386,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_93,33_viaduct.jpg",,,POINT (145529.22800000012 427406.38899999857)
fotos.387,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_93,38_langszicht.jpg",,,POINT (145565.49500000104 427384.9149999991)
fotos.388,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_93,8_kop_links_vldr.jpg",,,POINT (145775.9360000007 427021.7729999982)
fotos.389,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_79,55_kop_links.jpg",,,POINT (154698.38199999928 452493.77899999917)
fotos.390,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_77,2_kop_rechts_bewz.jpg",,,POINT (152405.11100000143 452988.58100000024)
fotos.391,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_77,9_vldr_bewz.jpg",,,POINT (153108.4050000012 453001.88800000027)
fotos.392,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_77,24_detail.jpg",,,POINT (152438.43200000003 452993.98099999875)
fotos.393,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_77,24_vldr_bewz.jpg",,,POINT (152449.5009999983 452993.7170000002)
fotos.394,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_30,6_kop_rechts_bewz.jpg",,,POINT (158509.23600000143 468188.4140000008)
fotos.395,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_30,17_tunnel.jpg",,,POINT (158539.5700000003 467781.23999999836)
fotos.396,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_30,38_vldr_bewz.jpg",,,POINT (158513.90300000086 467984.243999999)
fotos.397,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_30,38_vldr.jpg",,,POINT (158538.40300000086 467986.5769999996)
fotos.398,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,28_kop_rechts_bewz.jpg",,,POINT (133097.6499999985 447676.65300000086)
fotos.399,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,04_watergang_bewz.jpg",,,POINT (132963.2890000008 447869.3110000007)
fotos.400,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,05_watergang_bewz.jpg",,,POINT (132968.28599999845 447856.54100000113)
fotos.401,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_0,00_kop_rechts.jpg",,,POINT (138646.188000001 455605.0320000015)
fotos.402,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_0,39_bewz.jpg",,,POINT (139032.21400000155 455792.33399999887)
fotos.403,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_0,40_bewz.jpg",,,POINT (139062.2890000008 455803.75499999896)
fotos.404,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_0,4_detail_bewz.jpg",,,POINT (139002.13899999857 455787.00400000066)
fotos.405,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_0,4_kop_rechts_bewz.jpg",,,POINT (139000.2349999994 455778.2479999997)
fotos.406,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_0,12_vldr_trap2.jpg",,,POINT (138719.75200000033 455654.868999999)
fotos.407,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_0,12_vldr_trap_bewz.jpg",,,POINT (138722.92700000107 455647.61199999973)
fotos.408,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_0,12_vldr_trap.jpg",,,POINT (138712.94799999893 455656.23000000045)
fotos.409,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_0,45_glasscherm.jpg",,,POINT (139032.86100000143 455801.3770000003)
fotos.410,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_77,24_vldr.jpg",,,POINT (152456.9290000014 453001.47399999946)
fotos.411,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_78,7_vldr_bewz.jpg",,,POINT (153877.74500000104 452800.24500000104)
fotos.412,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_78,73_bewz_detail.jpg",,,POINT (153892.50499999896 452796.02800000086)
fotos.413,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_78,73_tunnel.jpg",,,POINT (153896.37000000104 452792.86499999836)
fotos.414,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_3,75_kop_rechts.jpg",,,POINT (142279.8449999988 456123.5940000005)
fotos.415,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_3,75_kop_rechts_bewz.jpg",,,POINT (142289.7340000011 456108.4310000017)
fotos.416,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_3,90_vldr_bewz.jpg",,,POINT (142416.311999999 456175.0159999989)
fotos.417,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_3,90_vldr_portaal_bewz.jpg",,,POINT (142404.4450000003 456169.08300000057)
fotos.418,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_3,90_vldr.jpg",,,POINT (142403.12700000033 456184.24599999934)
fotos.419,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,4_kop_rechts.jpg",,,POINT (133124.57699999958 447539.4239999987)
fotos.420,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,29_kop_links.jpg",,,POINT (133082.13500000164 447656.8819999993)
fotos.421,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,4_kop_rechts_bewz.jpg",,,POINT (133133.02199999988 447546.47300000116)
fotos.422,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,1_bewz.jpg",,,POINT (133050.26099999994 447830.16000000015)
fotos.423,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,2_bewz.jpg",,,POINT (133127.25 447767.23699999973)
fotos.424,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,2_scherm_verzpls.jpg",,,POINT (133119.10700000077 447750.2100000009)
fotos.425,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,78a_kop_links.jpg",,,POINT (127330.3740000017 470733.91000000015)
fotos.426,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,83_kop_links_bewz.jpg",,,POINT (127489.60200000182 470720.2049999982)
fotos.427,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,25_kop_rechts_bewz.jpg",,,POINT (127248.4450000003 471234.5469999984)
fotos.428,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_4,3_vldr_bewz.jpg",,,POINT (142689.83199999854 456424.6779999994)
fotos.429,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_4,3_vldr.jpg",,,POINT (142684.85799999908 456434.07400000095)
fotos.430,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_4,4_overgang_bewz.jpg",,,POINT (142757.80900000036 456516.4200000018)
fotos.431,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_40,33_kop_rechts.jpg",,,POINT (126336.50800000131 474035.3979999982)
fotos.432,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_40,9_vldr_bewz.jpg",,,POINT (126438.25600000098 473438.4930000007)
fotos.433,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_40,9_vldr.jpg",,,POINT (126482.1259999983 473449.0219999999)
fotos.434,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_40,33_kop_rechts_bewz.jpg",,,POINT (126283.82999999821 474029.8729999997)
fotos.435,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_40,66_vldr_bewz.jpg",,,POINT (126361.04300000146 473687.6799999997)
fotos.436,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_4,89_kop_rechts.jpg",,,POINT (143037.14799999818 456923.73999999836)
fotos.437,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_4,9_kop_links.jpg",,,POINT (143053.35599999875 456946.7010000013)
