objectid;categorie;soort;naam;opdrachtgever;ontwerper;eigenaar;jaaraanleg;jaaraanlegonzekerheid;jaarverdwijnen;jaarverdwijnenonzekerheid;bron;bijzonderheden;shape_area;shape_len;geo_shape;geo_point_2d
3;;Park;Plantsoen langs de Maria van Bourgondiëlaan;;Gemeente eindhoven;Gemeente Eindhoven;1957;0;;;G.M.Andela, 2005;;195213.549694265;2023.19300547016;"{""coordinates"": [[[5.4541874239818995, 51.432612177393054], [5.454548182054963, 51.432671894772554], [5.45476745166944, 51.432706024349855], [5.455107427430348, 51.43283257478823], [5.455474953438422, 51.43305502623126], [5.455590223163222, 51.433174855769614], [5.45558514823664, 51.433445484415074], [5.45541753608878, 51.43359844425242], [5.455945966057762, 51.43368915878152], [5.458217242240832, 51.434443086786686], [5.4600005474633555, 51.43491520244851], [5.460412337816917, 51.43518241468009], [5.46157099990308, 51.43601495516954], [5.461806662098994, 51.435898214007715], [5.462206730947007, 51.4356956397221], [5.462480902438881, 51.43565088423422], [5.463050985860062, 51.43544133768009], [5.464235061561117, 51.43504964059191], [5.464980158085402, 51.43455535303331], [5.464947067529795, 51.43444907238284], [5.462721182258439, 51.43359178985757], [5.462304083739508, 51.43343138093556], [5.461623677833674, 51.43324174714806], [5.459985668406232, 51.43197303106329], [5.4586103527723635, 51.43091894044168], [5.457964764039816, 51.43091737534219], [5.457513255278616, 51.430770686908104], [5.457136800480156, 51.430518138700116], [5.4559045052580215, 51.4311086814078], [5.454967688855942, 51.43178819531713], [5.4541874239818995, 51.432612177393054]]], ""type"": ""Polygon""}";51.433287644131404, 5.4592685744365905
4;;Tuin;Villa Wijers;Dhr. Philips;H. de Bosschere & zoon;J.L. Wijers;1920;0;;;M.Kok, 2012;;9331.81371208;420.25304300274206;"{""coordinates"": [[[5.491095813923954, 51.443064456547255], [5.490675808781238, 51.44171029378712], [5.489881509030589, 51.44173600160808], [5.4899461325573435, 51.442899160227654], [5.491095813923954, 51.443064456547255]]], ""type"": ""Polygon""}";51.44238811689859, 5.4904173267692835
6;;Buitenplaats;Landgoed Kortonjo;;J.T.B Juchem, J Kalff, A. van den Eerenbeemt;;1907;0;;;M.Kok, 2012;;6431.80344832;328.61700811468904;"{""coordinates"": [[[5.485113280288744, 51.418222493790324], [5.486237250061864, 51.41776633151765], [5.485449636712715, 51.41720656762352], [5.484551960705481, 51.417914719953366], [5.485113280288744, 51.418222493790324]]], ""type"": ""Polygon""}";51.41775184741939, 5.485372344726464
8;;Park;St. Bonifatiuspark;;Gemeente eindhoven;Gemeente Eindhoven;1958;0;;;G.M.Andela, 2005;;54350.89257252;946.042511835795;"{""coordinates"": [[[5.50428394591075, 51.426989176141845], [5.5045761760258785, 51.4268743436042], [5.507500646390128, 51.42557726954433], [5.506109686865048, 51.42398372792304], [5.505892374904745, 51.42394591940089], [5.502972574691141, 51.425546448047655], [5.503957573143095, 51.42654121930264], [5.504136811682032, 51.42678314964852], [5.50428394591075, 51.426989176141845]]], ""type"": ""Polygon""}";51.425474351851626, 5.5052436605510175
10;;Park;Plantsoen langs de Jacob Oppenheimstraat;Gemeente Eindhoven;Gemeente Eindhoven;Gemeente Eindhoven;1946;0;;;G.M.Andela, 2005;;76948.813115015;1669.93750148112;"{""coordinates"": [[[5.4430402443932415, 51.44334555428385], [5.446043376489039, 51.44193381099418], [5.447444344993674, 51.441435001647164], [5.44805841393527, 51.44118263505116], [5.448509131582626, 51.44082233101616], [5.449799140807546, 51.439708562227615], [5.448670396378121, 51.43926983765115], [5.447443117545213, 51.44050482860849], [5.4458296826327555, 51.439995558925936], [5.4462183794892685, 51.43948282821353], [5.445490577595118, 51.43923674849315], [5.444860522668261, 51.43957185655797], [5.444509142592198, 51.441365151495084], [5.442851012137336, 51.44287150084142], [5.442555175327156, 51.4431974076423], [5.4430402443932415, 51.44334555428385]]], ""type"": ""Polygon""}";51.44103482191172, 5.4460523555203935
12;;Park;Hendik de Keizerplein;;D.F. Tersteeg;Gemeente Eindhoven;1930;0;;;G.M.Andela, 2005;;10006.80975032;418.462556677106;"{""coordinates"": [[[5.4562866347428844, 51.462725433813915], [5.457938558951044, 51.463365217199744], [5.458500345225841, 51.46281105085399], [5.456860333063817, 51.462154132311795], [5.4562866347428844, 51.462725433813915]]], ""type"": ""Polygon""}";51.4627623492498, 5.457392771291685
14;;Park;Guido Gezelleplein;;D.F. Tersteeg;Gemeente Eindhoven;1928;0;;;G.M.Andela, 2005;;1267.41234244;159.88245658100502;"{""coordinates"": [[[5.474694444057785, 51.43177063052374], [5.474836862251523, 51.43193469080471], [5.474908172022359, 51.43191745253245], [5.475597137647427, 51.43169573070419], [5.475457648727988, 51.43153495898461], [5.475424896848417, 51.43153279057803], [5.474694444057785, 51.43177063052374]]], ""type"": ""Polygon""}";51.43173230476643, 5.475146202916391
22;;Park;Gelderlandplein;Philips-bouwvereniging;D.F.Tersteeg;Gemeente Eindhoven;1930;0;;;G.M.Andela, 2005;;8659.78157945;371.834532296123;"{""coordinates"": [[[5.443616856280001, 51.44635029361108], [5.4445327726054, 51.44673195733553], [5.444714613167943, 51.44673578657506], [5.4455258703951355, 51.446165153951576], [5.445566561264354, 51.44611418576477], [5.445497474769419, 51.44602408117352], [5.445067575321998, 51.4457088090052], [5.443594743979421, 51.44621509591123], [5.443557169742503, 51.44625234519261], [5.443563519846727, 51.44631700748376], [5.443616856280001, 51.44635029361108]]], ""type"": ""Polygon""}";51.44623394211662, 5.444626087159325
23;Religie;Begraafplaats;St.Catharina, derde begraafplaats;;;;1877;0;;;;;15443.772106265;495.75519265427005;"{""coordinates"": [[[5.475330882749457, 51.43430763396623], [5.47728954045579, 51.43381767003399], [5.477383437087053, 51.43356318902959], [5.475800233377277, 51.43294161374281], [5.475754689314392, 51.43295589455621], [5.474756818320931, 51.43370766325874], [5.475330882749457, 51.43430763396623]]], ""type"": ""Polygon""}";51.43364807699175, 5.4759903827994645
25;Religie;Begraafplaats;St.Lambertus (achter huidige kerk), Hoogstraat 229;;;;1859;0;1870;0;;;7836.7450665;394.708881611394;"{""coordinates"": [[[5.464139900084812, 51.42545031565801], [5.464461657303339, 51.42534202255185], [5.464690243039334, 51.42558918516646], [5.465632079361911, 51.42525971221971], [5.464976390718883, 51.42458163259713], [5.463762658304098, 51.4249687800836], [5.463858187566976, 51.425102612606025], [5.463944992319492, 51.425084020724746], [5.4639825479770465, 51.4251525436432], [5.4640215127772604, 51.425144203394446], [5.464032502609479, 51.425164258878155], [5.464083483100297, 51.42515333991119], [5.464123389902838, 51.42522616680952], [5.464084281331335, 51.425234543142004], [5.464100492126055, 51.425264123172965], [5.4640402984828, 51.425277007764215], [5.46409615657965, 51.42537895645688], [5.464139900084812, 51.42545031565801]]], ""type"": ""Polygon""}";51.425092580407025, 5.464723765269488
27;Religie;Begraafplaats;Antonius, Doelenstraat;;;;;;;;;;6195.575390315;340.164175147188;"{""coordinates"": [[[5.453416988454099, 51.44266769496858], [5.452824673840224, 51.44256065915147], [5.4527207045283665, 51.44271132739654], [5.452413029195855, 51.44318196540416], [5.45353252637668, 51.44360941869162], [5.45376013111019, 51.4431027206012], [5.4535676920592655, 51.44304259567687], [5.453629400797984, 51.44293876200867], [5.453342810866749, 51.44288397307543], [5.453416988454099, 51.44266769496858]]], ""type"": ""Polygon""}";51.44307332504655, 5.453113738898432
39;Religie;Begraafplaats;Woensel, Vlokhovenseweg;;;;1921;0;;;;;1648.30580415;171.57684192486502;"{""coordinates"": [[[5.484915277634308, 51.472413832988494], [5.485256919585033, 51.47231832909673], [5.484954709220819, 51.47183456213323], [5.484567606520678, 51.47193828283101], [5.4848726101857945, 51.47239057917451], [5.484902318885763, 51.472406769788975], [5.484915277634308, 51.472413832988494]]], ""type"": ""Polygon""}";51.47212519556174, 5.484916339056774
43;Overig;Park;Henri Dunantpark;Gemeente Eindhoven;P.Ramp;Gemeente Eindhoven;1972;0;;;Gemeente Eindhoven;;207951.37987319;2323.66255553174;"{""coordinates"": [[[5.4738653813555365, 51.484023213076156], [5.473947659901799, 51.48339011725481], [5.473912099485872, 51.48261170877594], [5.474240065007833, 51.482614834816765], [5.474126667599531, 51.4811605834148], [5.4746098947673785, 51.481133570333164], [5.474801011871152, 51.48069934699737], [5.473881892998115, 51.48068817698441], [5.473915643010261, 51.4797295952807], [5.474423646305013, 51.47973021358097], [5.474522586047947, 51.4780404730668], [5.473492794722943, 51.47807917830319], [5.4734418322822, 51.47682790798794], [5.473269647978399, 51.476455321030635], [5.4729798937963245, 51.476463975202016], [5.4727785584455475, 51.47647001092305], [5.47074679607235, 51.47667391996901], [5.470102364565112, 51.4839543496644], [5.4738653813555365, 51.484023213076156]]], ""type"": ""Polygon""}";51.48044499749441, 5.472260607180009
