objectid;peilmerknummer;korte_omschrijving;windrichting;x_muur;y_muur;datum_meting;nap_hoogte;geo_shape;geo_point_2d
295;1008;FLAT SONSEWEG HOEK MIRABELWEG;N;15;30;1995-01-01;17.241;"{""coordinates"": [5.496032746142096, 51.48189433954917], ""type"": ""Point""}";51.48189433954917, 5.496032746142096
296;1009;HS, FRAMBOZENSTRAAT 39;N;10;35;1995-01-01;16.758;"{""coordinates"": [5.5026546501687, 51.48179808063014], ""type"": ""Point""}";51.48179808063014, 5.5026546501687
297;1010;HS, ITALIËLAAN 107;O;-10;60;1995-01-01;16.931;"{""coordinates"": [5.504532143414048, 51.4841332548296], ""type"": ""Point""}";51.4841332548296, 5.504532143414048
201;756;FLAT ACHILLESLAAN 2;O;15;49;1988-01-01;16.001;"{""coordinates"": [5.494823716337816, 51.45762609208564], ""type"": ""Point""}";51.45762609208564, 5.494823716337816
205;800;BDR, BINCKHORST 1;NW;-353;50;1995-01-01;19.79;"{""coordinates"": [5.431326487504772, 51.4111960367836], ""type"": ""Point""}";51.4111960367836, 5.431326487504772
207;803;HS, ULENPAS 1;W;22;25;2003-01-01;18.407;"{""coordinates"": [5.43564487631758, 51.41712685432211], ""type"": ""Point""}";51.41712685432211, 5.43564487631758
208;804;EDUCATIEF CENTRUM GRASLAND;ZO;-87;40;2003-01-01;20.742;"{""coordinates"": [5.416080018049163, 51.44011743471352], ""type"": ""Point""}";51.44011743471352, 5.416080018049163
210;806;HS, BERNARD ZWEERSLAAN 40;W;-35;48;1995-01-01;18.543;"{""coordinates"": [5.458933150371298, 51.41711481929193], ""type"": ""Point""}";51.41711481929193, 5.458933150371298
212;812;TRAFO LOOYENBEEMD;N;21;41;2003-01-01;19.557;"{""coordinates"": [5.4314461948265444, 51.430881217457305], ""type"": ""Point""}";51.430881217457305, 5.4314461948265444
214;816;"KNT, ""SCHILDERWERK EINDHOVEN"" WALDECK PYRMONTSTR,";ZW;20;53;1995-01-01;17.49;"{""coordinates"": [5.44630473337368, 51.434110533110015], ""type"": ""Point""}";51.434110533110015, 5.44630473337368
215;817;KANTOOR DILLENBURGSTRAAT 25 IN MUUR;W;16;35;2003-01-01;19.508;"{""coordinates"": [5.438302477218742, 51.42829865202141], ""type"": ""Point""}";51.42829865202141, 5.438302477218742
219;821;GEBOUWNR,64 AAN DE ZANDDREEF;ZO;-37;27;2003-01-01;20.844;"{""coordinates"": [5.411695257000758, 51.44378582544541], ""type"": ""Point""}";51.44378582544541, 5.411695257000758
220;822;FLAT WELSCHAPSEDIJK 135;NO;32;40;1995-01-01;19.892;"{""coordinates"": [5.428479080836698, 51.441399061148466], ""type"": ""Point""}";51.441399061148466, 5.428479080836698
223;825;TH, ZANDKRAB;ZO;15;18;2003-01-01;20.437;"{""coordinates"": [5.4101593427867, 51.450078209207106], ""type"": ""Point""}";51.450078209207106, 5.4101593427867
238;842;HS, VITRUVIUSWEG 39;O;-27;36;1995-01-01;18.356;"{""coordinates"": [5.454551149185348, 51.46754387771765], ""type"": ""Point""}";51.46754387771765, 5.454551149185348
239;843;HS, TACITIUSLAAN 2;N;-16;34;1995-01-01;18.397;"{""coordinates"": [5.455274746601741, 51.47024005234475], ""type"": ""Point""}";51.47024005234475, 5.455274746601741
240;845;HS, BOSCHDIJK 981;NO;43;30;2003-01-01;18.194;"{""coordinates"": [5.440744490506539, 51.47528129681757], ""type"": ""Point""}";51.47528129681757, 5.440744490506539
241;846;TH, GRASPLANT/GRASLELIE;W;9;18;2003-01-01;20.9;"{""coordinates"": [5.418913187982578, 51.43979310083438], ""type"": ""Point""}";51.43979310083438, 5.418913187982578
243;848;BDR, DE SCHAKEL 200;ZO;-105;47;2003-01-01;18.476;"{""coordinates"": [5.405767637989318, 51.47556184825482], ""type"": ""Point""}";51.47556184825482, 5.405767637989318
244;849;KANTOOR LOOYENBEEMD 11;W;34;20;2003-01-01;19.486;"{""coordinates"": [5.429131136483181, 51.430980952614604], ""type"": ""Point""}";51.430980952614604, 5.429131136483181
245;851;TANKSTATION TINQ HURKSESTRAAT;ZO;42;9;2003-01-01;19.38;"{""coordinates"": [5.4295525373213875, 51.435708843867786], ""type"": ""Point""}";51.435708843867786, 5.4295525373213875
250;882;BDR, HET SCHAAPSDIJK 66;NW;-22;40;2003-01-01;20.507;"{""coordinates"": [5.413172534354115, 51.43628894893683], ""type"": ""Point""}";51.43628894893683, 5.413172534354115
253;885;TH, STRIJPSEBAAN VELDHOVEN;ZW;8;48;2003-01-01;21.861;"{""coordinates"": [5.384021390323388, 51.43439525038724], ""type"": ""Point""}";51.43439525038724, 5.384021390323388
255;888;TH, GRASSNIP/GRASVINK;ZW;14;63;2003-01-01;20.518;"{""coordinates"": [5.411736570686338, 51.44036113278636], ""type"": ""Point""}";51.44036113278636, 5.411736570686338
260;895;TUNNEL A,FOKKERWEG Z,W, KANT;NW;-93;21;2003-01-01;15.255;"{""coordinates"": [5.432274385592227, 51.46867823573837], ""type"": ""Point""}";51.46867823573837, 5.432274385592227
261;896;TH, DE SCHAKEL NABIJ MISPELHOEFSTRAAT;ZO;105;25;2003-01-01;18.52;"{""coordinates"": [5.412789618544909, 51.47158751678575], ""type"": ""Point""}";51.47158751678575, 5.412789618544909
262;897;TH, INGANG PHILIPS TERREIN ACHTSEWEG NOORD;ZO;-61;50;2003-01-01;19.171;"{""coordinates"": [5.4197260476677, 51.4704352243413], ""type"": ""Point""}";51.4704352243413, 5.4197260476677
265;901;BDR, SCHELDESTRAAT 7;W;-21;50;2003-01-01;18.358;"{""coordinates"": [5.425920152767802, 51.476815259673124], ""type"": ""Point""}";51.476815259673124, 5.425920152767802
301;1021;GASSTATION NAAST ESP 407;W;-32;15;2002-01-01;16.609;"{""coordinates"": [5.491471067765558, 51.488981565814434], ""type"": ""Point""}";51.488981565814434, 5.491471067765558
