Dag;Van tot datum;Tijden Van;Tijden tot;Weeknummer;Evenement;locatie
zondag;16-10-2016;10:00;15:00;41;Maliebaanloop;Wilhelminapark
zondag;16-010-2016;16:14;22:00;41;Slotfestival Armoedeweek: Rijk door delen;Makassarstraat
zaterdag;20-10-2016 t/m 22-10-2016;22:00;05:00;42;Ancient Party 2016;Janskerkhof
zaterdag;22-10-2016;11:00;18:00;42;Braderie Marco Pololaan;Marco Pololaan
zondag;23-10-2016;11:00;17:00;42;Platen en CD Beurs;Janskerkhof
vrijdag;28-10-2016 t/m 06-11-2016;19:00;23:00;43;Everyman;De zuid-passage van Hoog Catharijne
vrijdag;26-10-2016 t/m 31-10-2016;14:00;00:00;43;Halloween kermis Leidsche Rijn;Berlijnplein
dinsdag;25-10-2016 t/m 26-10-2016;16:00;18:00;43;Magic Circus;De Meerndijk, Castellumlaan
zaterdag;29-10-2016;22:00;07:00;43;Unlocked 2016;Jaarbeurs
vrijdag;28-10-2016 t/m 30-10-2016;16:00;18:00;43;Magic Circus;Zuiderburcht, Middenburcht, Vleuterweide
zondag;30-10-2016;11:00;19:00;43;Bier en septemberfeest 2016;Dorpsplein
zaterdag;29-10-2016;12:00;16:00;43;Pheidippidesloop;mytylweg
zondag;30-10-2016;12:00;18:00;43;Culturele Zondagen: WinWin;"Oude Postkantoor, Neude, Stadhuisbrug, Wolvenplein, Winkel van
Sinkel, oud Staffhorst gebouw, Het Huis, zeilboot aan de Nieuwekade."
dinsdag;01-11-2016 t/m 02-11-2016;16:00;18:00;44;Magic Circus;Dorpsplein
woensdag;02-11-2016;08:00;17:00;44;Film opname Lukkien;Stadhuisbrug, vismarkt, zadelstraat.
vrijdag;04-11-2016 t/m 06-11-2016;16:00;18:00;44;Magic Circus;Griftpark
zaterdag;05-11-2016;11:00;18:00;44;Braderie WKC Plantage;Plantage
zaterdag;05-11-2016;05:17;19:15;44;La Caravane de Saint Martin;Domplein, Lange Nieuwstraat
zaterdag;05-11-2016;05:15;16:00;44;Intocht reünistendag;Park Lepelenburg, Herenstraat, Nieuwegracht, Trans, Domplein, Muntstraat, Nobelstraat, Lucas Bolwerk.
zaterdag;05-11-2016;14:00;18:00;44;Buurt Barbeque Proef de Nieuwe Gaard;WKC De nieuwe Gaard
zondag;06-11-2016;11:00;18:00;44;De Streekmarkt;Mariaplaats
zondag;06-11-2016;12:00;18:00;44;Sint Maartensmarkt;Korte Minrebroederstraat
zondag;06-11-2016;12:00;18:00;44;Sint Maartensmarkt;Vismarkt
zondag;06-11-2016;12:00;18:00;44;Sint Maartensmarkt;Ganzenmarkt
woensdag;08-11-2016 t/m 09-11-2016;16:00;18:00;45;Magic Circus;Majellapark of H.J. Schimmelplein
donderdag;10-11-2016 t/m 14-11-2016;12:00;00:00;45;Le Guess Who;Neude
donderdag;10-11-2016;10:00;20:00;45;Platen en CD Beurs;Vredenburg
vrijdag;11-11-2016 t/m 13-11-2016;16:00;18:00;45;Magic Circus;P-terrein Einsteindreef/Gloriantdreef (naast C&A)
vrijdag;11-11-2016;17:30;18:30;45;Sint Maartenspel;Achter de dom
vrijdag;11-11-2016;11:08;10:00;45;Vlag hijsen voor Sint Maarten;Korte Minrebroedersstraat
vrijdag;11-11-2016;22:15;23:45;45;Fakkeltocht Unitas S.R. na inauguratieeerstejaars;Domplein en route
vrijdag;11-11-2016;11:18;20:30;45;Lampionnenoptocht Sint Maarten in wijkTuindorp;w.de zwijgerplantsoen via DeBruinlaan, V.Bemmelenlaan, V.Voort v.Zijplaan, Mayerlaan, Raiffeissenlaan naarlubroveld.
vrijdag;11-11-2016;11:19;20:30;45;St. Maarten Lampionnenoptocht;Herderplein, Dickenslaan,V. Hugoplantsoen, E.Meijsterlaan,Petrarcalaan, Racinelaan,Goethelaan, Schubertstraat,Beethovenplein,Handelstraat
vrijdag;11-11-2016;17:00;18:00;45;Lustrum 5 jarig bestaan basisschool Blauwe Aventurijn;Ridderlaan
zaterdag;12-11-2016;12:14;17:00;45;Sinterklaasintocht Vleuterweide;Op het plein van de Cultuurcampus
zondag;13-11-2016;11:30;16:00;45;Intocht Sinterklaas centrum;Domplein
zaterdag;12-11-2016;11:00;17:00;45;Braderie IBB;Ina Boudier Bakkerhof
zondag;13-11-2016;10:00;14:00;45;Lintloop MAX;Maximapark
donderdag;10-12-2016;10:08;17:00;45;Filmopname Lukkien Spinning records;Zocherpark
zaterdag;19-11-2016;19:10;16:00;46;Puur Lunetten - streekmarkt;Winkelcentrum Lunetten
zaterdag;19-11-2016;19:09;12:00;46;Intocht St. Nicolaas;WKC Rokade
zaterdag;19-11-2016;19:10;11:15;46;Intocht Sinterklaas;Zandweg, Meernbrug, Meerndijk, Oranjelaan, Mereveldlaan
zaterdag;19-11-2016;19:13;16:15;46;Sinterklaasoptocht Oog in Al;Kanaalweg, Shakespearelaan, E.Meijsterlaan, Mozartlaan, Beethovenlaan,Beethovenplein, Händelstraat,Petrarcalaan, Corneillelaan, Goethelaan,Racinelaan, Dantelaan
zaterdag;19-11-2016;19:12;16:30;46;Intocht Sinterklaas Hoograven ;Oranjebrug Diamantweg, Julianaweg,Burgemeester Smitstraat, Rijnhuizenlaan,OudWulvenlaan, 'T Goylaan, ConstantErzeijstraat, Detmoldstraat, Aquamarijlaan
zaterdag;19-11-2016;13:00;16:00;46;Sinterklaasintocht Tuindorp;W. de Zwijgerplantsoen en route
zondag;20-11-2016;20:11;13:30;46;Hellas-7-Loop;Atletiekbaan Maarschalkerweerd
zaterdag;19-12-2016;19:11;12:30;46;Intocht Sinterklaas Vleuten;"Parkhof Pastoor Ohllaan, Hindersteinlaan, Dorpsstraat, Dorpsplein (met deelnemers); na het onthaal via parkeerplaats Nieuwe Vaart aan de Schoolstraat richting Haarzuiiens (zonder deelnemers)"
zaterdag;19-11-2016;10:30;12:00;46;sinterklaasoptocht leidsche rijn;WKC Parkwijk
woensdag;23-11-2016;10:00;22:00;47;Country & Christmas Fair;Kasteel de Haar
zaterdag;26-11-2016;02:10;16:00;47;(H)eerlijk Händelstraat - streekmarkt;Handelsstraat
zaterdag;26-11-2016;02:13;16:00;47;Sinterklaas bezoekt Amsterdamsestraatweg;Amsterdamsestraatweg
zaterdag;26-11-2016 t/m 27-11-2016;13:00;16:30;47;Zapp Sinterklaas;Jaarbeurs
zaterdag;26-11-2016;14:00;16:00;47;Bezoek Sinterklaas;WKC De nieuwe Gaard
vrijdag;25-12-2016;01:08;17:00;47;Film opname Digital Hijack van de Avro Tros NPO 3;Janskerkhof
woensdag;30-11-2016;06:06;18:00;48;Bezoek van de Belgische Koninklijke familie in Utrecht;Jaarbeursplein
zaterdag;03-12-2016;11:00;14:00;48;Bezoek Sinterklaas;Ella Fritzgeraldplein
zondag;04-12-2016;11:00;18:00;48;De Streekmarkt;Mariaplaats
donderdag;08-12-2016 t/m 11-12-2016;10:00;20:00;49;Allerhande Kerstfestival;Spoorwegmuseum, Johan van Oldenbarneveltlaan, Oosterstraat,
zaterdag;10-12-2016;09:00;17:00;49;Landelijk Missionair Festival;Joseph Haydnlaan
vrijdag;09-12-2016 t/m 11-12-2016;10:00;01:00;49;KNUSS winterfest;"Neude, Twijnstraat, Domplein, Stadhuisplein, Mariaplaats en
Janskerkhof"
zaterdag;10-12-2016;14:00;18:00;49;Kerstmarkt Oog in Al;Park oog in Al
zaterdag;10-12-2016 t/m 11-12-2016;18:00;22:45;49;Max Proms;Jaarbeurs
zondag;11-12-2016;18:30;19:30;49;Wereldlichtjesdag LR;Maximapark
zondag;11-12-2016;13:00;17:00;49;Kerstmarkt 2016 De Koppelsteede;Stadsboerderij De Koppelsteede
zaterdag;10-12-2016;10:10;16:00;49;Kerstevenement;Ella Fitzgeraldplein
vrijdag;16-12-2016;17:00;00:00;50;Kerstbal Festival;Berlijnplein
dinsdag;13-12-2016;11:00;17:00;50;Maak de droom waar;Jaarbeurs
vrijdag;16-12-2016 t/m 17-12-2016;09:00;19:00;50;Bij Kees Kerstweekend;Rijnlaan
vrijdag;16-12-2016;18:00;20:00;50;Lichtjestocht in Oost;Wilhelminapark en route
zaterdag;17-12-2016 t/m 18-12-2016;14:00;21:00;50;Kerstmarkt Leidsche Rijn;WKC Vleuterweide
zaterdag;17-12-2016 t/m 18-12-2016;17:00;23:00;50;Kerst in het Julianapark;Julianapark
zaterdag;17-12-2016;17:14;21:00;50;Eind event Game Leidsche Rijn;Castellum Hoge Woerd
zaterdag;17-12-2016;17:12;17:00;50;Straatfeest in kerstsfeer;Amsterdamsestraatweg
zaterdag;17-12-2016;11:30;16:30;50;Groots genieten op de Gagelhof;WKC Gagelhof
zaterdag;17-12-2016;17:17;20:30;50;Kerstlichtjestocht;De Gaard en route
zondag;18-12-2016;18:11;13:30;50;Hellas-7-Loop;Atletiekbaan Overvecht
zaterdag;17-12-2016;17:11;22:00;50;Nederlands Kampioenschap Ijsklimmen;P&Rde Uithof Uppsalalaan 7
woensdag;21-12-2016;21:17;19:30;51;Licht op Hoge Weide;Hogeweide en route
zaterdag;23-12-2016 t/m 26-12-2016;13:00;22:00;51;Kerstmarkt;Moskeeplein
vrijdag;23-12-2016 t/m 24-12-2016;19:00;20:30;51;Candlelight Christmas;Ella Fitzgeraldplein
zaterdag;24-12-2016;15:00;21:00;51;activiteitendagen voor de parkbezoekers;Griftpark
zondag;03-01-2016;09:00;13:00;53;Máximapark Seizoenslopen;Maximapark
vrijdag;jaarvergunning;wisselend;;jaar;Arrival / Departures;Stadsplateau
vrijdag;jaarvergunning;wisselend;;jaar;Arrival / Departures;Vredenburgplein
vrijdag;jaarvergunning;wisselend;;jaar;Arrival / Departures;Moreelsepark
vrijdag;jaarvergunning;wisselend;;jaar;Arrival / Departures;Westplein
vrijdag;jaarvergunning;wisselend;;jaar;Jaarvergunning Molen de Ster;Molenerf de Ster
vrijdag;jaarvergunning;wisselend;;jaar;Jaarvergunning Winkelcentrum Parkwijk;Winkelcentrum Parkwijk
donderdag;12-06-2016 t/m 23-06-2016;?;;;Filmopnamen Hoe het zou kunnen zijn;Amsterdamsestraatweg
donderdag;12-06-2016 t/m 23-06-2016;?;;;Filmopnamen Hoe het zou kunnen zijn;Julianapark
zondag;12-06-2016;;;;HH markt (alternatieve locatie);Mariaplaats
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
