Leveranciers;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
Restaurant Fouquet;1;;;1;;;;;;1
Restaurant Genroku2 B.V.;1;;;;;;;;;1
Restaurant JACOB;;;;1;;;;;;1
Restaurant Luxor Theater B.V.;1;;;;;;;;;1
Restaurant Meneer Buscourr;;;;1;;;;;;1
Restaurant Oker;;;;1;;;;;;1
Restaurant Onz;;;;;;;1;;;1
Restaurant Papermoon;;;;1;;;;;;1
Restaurant Pizzeria Taormina;;;;1;;;;;;1
Restaurant Qip B.V.;;;;1;;;;;;1
Restaurant Sarinande;;;;1;;;;;;1
Restaurant-Café 'in de Waag' B.V.;;;;1;;;;;;1
Retriever Media Informatie B.V.;;;;;;1;;;;1
Right Time Private Label;;;;1;;;;;;1
RightBrains B.V.;;;;;1;1;;;;1
Rikkers Infographics;;;;1;;;;;;1
Ristorante Pizzeria Lanterna;;;;1;;;;;;1
Ristorante Tanta Roba B.V.;;;;1;;;;;;1
Ristorante Trattoria Impero Romano;1;;;;;;;;;1
Robustsound;;;;1;;;;;;1
ROC Mondriaan;;;;;;1;;;;1
ROC van Twente;;;;;;4;;;;4
Rode Wouw B.V.;;;;;;2;;;;2
Rodizio Den Haag B.V.;;;;1;;;;;;1
ROHDE & GRAHL B.V.;;;1;;;;;;;1
ROI B.V.;;;;;;3;;;;3
Roias Organisatieontwikkeling;;;;;;1;;;;1
Rondleidingen.Net;;;;1;;;;;;1
Rondvaartbedrijf Zilvermeeuw B.V.;;;;1;;;;;;1
Ropeni;;;;1;;;;;;1
Rosarium Wokrestaurant Westbroekpark;;;;1;;;;;;1
ROSTRA Congrescommunicatie;;;;;;1;;;;1
Rotterdam Business Events B.V.;;;;1;;;;;;1
RSS Recruitment B.V.;;;;;1;1;;;;2
Run2Day;;;;;;1;;;;1
Saasen Opleidingen B.V.;;;2;;;;;;;2
Sabel Communicatie B.V.;;;;1;;;;;;1
Salsaventura B.V.;;;;;;;1;;;1
Samaya B.V.;;;;;;1;;;1;2
Sancy Tres B.V.;;;;1;;;1;;;1
SAP Nederland B.V.;;;;;;2;;;;2
SBI Training en Advies/FNV Formaat B.V.;;;;1;;1;;;;1
Scaphander;;;;;;1;;;;1
SCCONE;;;;1;;;;;;1
Scheringa Tekst & Training;;;;;;1;;;;1
Schilt Airconditioning B.V.;;;1;;;;;;;1
Schiphol Nederland B.V.;;;;;;;;;2;2
Schipper HR Services;;;;;;1;;;;1
Schoevers Trainingen B.V.;;;;;;1;;;;1
ScholsBurgerhartSchols I B.V.;;;;;;1;;;;1
Scholten Bloemen en Planten;;;;1;;;;;;1
SchoolvoorCoaching B.V.;;;;;;1;;;;1
Schoonhoven Keramiek;;;;1;;;;;;1
Schouten & Nelissen Nederland B.V.;;;;;;2;;;;2
Scil For Your Skills;;;;;;1;;;;1
Scootmobielaanhuis.nl;;;1;;;;;;;1
scrum4gov;;;;;;1;;;;1
SDC Verhuur & Entertainment;;;;1;;;;;;1
Sdu B.V.;;;;1;;1;;;;1
Sdu Uitgevers B.V.;;;;1;;;;;1;1
Se7en;;;;1;;;;;;1
Seats2Meet.com Utrecht B.V.;;;;;;2;;;1;2
SEC Management;;;;;;2;;;;2
Secretary Management Institute;;;;;;2;;;;2
Securitas Beveiliging B.V.;;;;;;1;;;;1
Seegers Coaching;;;;;;1;;;;1
SeeTrue;;;;;;2;;;;2
Seinwezen Beheer B.V.;;;;;;1;;;;1
Sensiek;;;;;;1;;;;1
Sertum;;;;;;;;1;;1
Shabu Shabu Zoetermeer B.V.;;;;1;;;;;;1
Shan Yi;;;;1;;;;;;1
Sheraton A'dam Airp. Hotel & Conference Cntr.;;;;;;1;;;;1
Sieso;;;;;;1;;;;1
Significant B.V.;;;;;;3;;;;3
Silver Pond B.V.;;;;1;;;;;;1
Simon Levelt B.V.;;;;;;1;;;;1
Sioo B.V.;;;;;;2;;;;2
Sira Consulting B.V.;;;;;;1;;;;1
Slechtziend.nl B.V.;;;1;;;;;;;1
Sligro B.V.;;;;1;;;;;;1
Slijterij De Markthof B.V.;;;;1;;;;;;1
Slim Factory;;;;;;1;;;;1
Slotboom Coaching;;;;;;1;;;;1
SMK;;;;;;1;;;;1
Snelwenskaart.nl;;;;1;;;;;;1
SNR Schouten & Nelissen Recovery B.V.;1;;;;;3;;;;3
SOBA Security Academy B.V.;;;;;;1;;;;1
Sociaal.nl Schuldsanering B.V.;;;;;;1;;;;1
Sodexo Altys B.V.;;;;1;;1;;;;1
Sodexo B.V.;;;;1;;1;;;;1
Software AG Nederland B.V.;;;;;;1;;;;1
Sogeti Nederland B.V.;;;;;;1;;;;1
Sol Y Luna Advies, Training en Begeleiding;;;;;;1;;;;1
Solid Sense;;;;;1;1;;;;1
Soomers;;;;1;;;;;;1
Sorpressa;;;;;;1;;;;1
Spaces Rode Olifant B.V.;;;;;;3;;;1;3
Spanjersberg Organisatie Advies;;;;;;1;;;;1
Specialtours Events;;;;1;;;1;;;1
Speechless;;;;;;1;;;;1
SPITZ congres & event B.V.;;;;;;1;;;;1
SpiZe B.V.;1;;;1;;;;;;1
Sportcentrum Mariahoeve B.V.;;;;1;;;;;;1
Sporttainment Center De Uithof B.V.;;;;1;;;;;;1
Sprekershuys B.V.;;;;;;1;;;;1
Sprengers Advocaten;;;;;;1;;;;1
SRM Aktiviteiten B.V.;;;;;;1;;;;1
SRM Communicatie B.V.;;;;;;1;;;;1
St. Postacademisch Scholingstraj. Archeologie;;;;;;1;;;;1
Stadscafé De Observant;;;;;;1;;;;1
Stadscafe De Waag B.V.;;;;1;;;;;;1
Stan en Co;;;;1;;;;;;1
Star Project;;;;;;2;;;;2
Starpark B.V.;;;;1;;;;;;1
Start People B.V.;;;;;;;;;1;1
Stavoor B.V.;;;;;;2;;;;2
Stayokay 'Den Haag';;;;;;1;;;;1
STEC Groep B.V.;;;;;;;1;;;1
Steenstraat B.V.;;;;1;;;;;;1
STEK;;;;;;;;1;;1
Sterkindesign;;;;;;;;1;;1
Stg. Atlantic and Pacific Exchange Program;;;;;;1;;;;1
Stg. Centr. voor Arbeidsverhoud. Overh.pers.;1;;;;;1;;;;1
Stg. Centra Integrale Reval./Arb.activ. Ned.;;;1;;;;;;;1
Stg. Hogesch. Domstad, Kathol. Opl. Basisond.;;;;;;1;;;;1
Stg. Org. Redd.w. & E.H.B.O. Het Oranje Kruis;;;1;;;;;;;1
Stg. ProDemos - Huis voor dem. en rechtsstaat;1;;;;;;;;;1
Stg. RIONED, Platf. Buitenriolering Nederland;;;;;;1;;1;;1
Stg. Sioo, Int.univ. Centr. Veranderkunde;;;;;;2;;;;2
Stg. Talent naar de Top, Charter voor vrouwen;;;;;;1;;;;1
Stg. Vakexam. v.d. Part. Beveiligingsorg.;;;;;;1;;;;1
Sticht. HAS KennisTransfer en Bedr.opleid.;;;;;;1;;;;1
Sticht. Nederl. Inst. voor Beeld en Geluid;;;;1;;1;;;;1
Sticht. Netw. Manag. en Kwalit.zorg bij Gem.;;;;;;1;;;;1
Sticht. Post Hoger Onderwijs Veiligheidskunde;;;;;;1;;;;1
Sticht. Vrienden van Coöperatief Eigenwijzer;;;;;;1;;;;1
Stichting Academische Opleidingen Groningen;;;;;;1;;;;1
Stichting Accessibility;;;;;2;;;;;2
Stichting Administratiekantoor Greenpark;;;;;;;;;1;1
Stichting Administratiekantoor LTP;;;;;1;;;;;1
Stichting Aenit;;;;1;;;;;;1
Stichting Amsterdam School of Real Estate;;;;;;2;;;;2
Stichting ANNA Ruimte Voor Kunst & Cultuur;;;;;;1;;;;1
Stichting Bartimeus Sonneheerdt;;;;;;1;;;;1
Stichting Bosno;;;;;;2;;;;2
Stichting Bouwen met Staal;;;;;;1;;;;1
Stichting De Bak;1;;;;;;;;;1
Stichting de Idazaal;;;;;;1;;;;1
Stichting De Ooievaart;1;;;;;;1;;;1
Stichting Den Haag Marketing;2;;;2;;;;;;3
Stichting Derdengelden Blenheim;;;;;;1;;;;1
Stichting Dutch Green Building Council;;;;;;1;;;;1
Stichting Economisch Instituut voor de Bouw;;;;;;2;;;;2
Stichting e-hulp.nl;;;;;;1;;;;1
Stichting Enveloppe;;;;;;1;;;;1
Stichting Erfgoedlab;;;;;;1;;;;1
Stichting Escher Collectie;1;;;;;;;;;1
Stichting Euronoise 2015;;;;;;1;;;;1
Stichting foundation docdata payments;;;;1;;;;;;1
Stichting Fundatie J.H.C. Voorhoeve;1;;;;;;;;;1
Stichting Gilde Den Haag;;;;1;;;;;;1
Stichting Greenwish;;;;;;2;;;;2
Stichting Grotius Academie;;;;;;1;;;;1
Stichting Haags Historisch Museum;1;;;;;;;;;1
Stichting Het Scheepvaartmuseum Enterprise;;;;1;;;;;;1
Stichting Hobéon SKO Certificatie;;;;;;1;;;;1
Stichting Hoger Beroepsonderwijs Haaglanden;;;;;;1;;;;1
Stichting Hogeschool van Arnhem en Nijmegen;;;;;;2;;;;2
Stichting Instituut voor Agrarisch Recht;;;;;;1;;;;1
Stichting Instituut voor Bouwrecht;;;;;;2;;;;2
Stichting Integrand;;;;;;2;;;;2
Stichting ISSO;;;;;;1;;;;1
Stichting KdK Conferentiehotel;;;;1;;;;;1;1
Stichting Kennisoverdracht Bouwfysica;;;;;;1;;;;1
Stichting Koninklijk Paleis te Amsterdam;1;;;;;;;;;1
Stichting Koninklijke Rotterdamse Diergaarde;;;;;;;1;;;1
Stichting Kunstpassage;3;;;;;;;;;3
Stichting Museum Slot Loevestein;1;;;;;;;;;1
Stichting Muzee Scheveningen;;;;;;;1;;;1
Stichting NederLandBovenWater;;;;;;;;2;;2
Stichting Nederlands Spoorwegmuseum;1;;;;;;;;;1
Stichting Netwerk Democratie;;;;;;2;;;;2
Stichting Pakhuis de Zwijger;;;;1;;2;;;1;2
Stichting Paviljoen pOp;;;;;;1;;;;1
Stichting Pensioenfonds ABP;5;;;;;;;;;5
Stichting Personeelsinstrumenten Onderwijs;;;;;;1;;;;1
Stichting Professional Experience Programme;;;;;;1;;;;1
Stichting SERTUM;;;;;;1;;;;1
Stichting Social Powerhouse;;;;;;1;;;;1
Stichting ST!R;;;;1;;;;;;1
Stichting Stemra;;;;;;1;;;;1
Stichting Streekmuseum Hoeksche Waard;;;;1;;;;;;1
Stichting United Events;;;;2;;;;;;2
Stichting 'Vastgoedcert';;;;;;1;;1;;1
Stichting Waag Society;;;;;;2;;;;2
Stichting Werk aan de Linie;;;;1;;;;;;1
Stichting Werken op Maat;;;;;;1;;;;1
Stichting Werkgroep Oost-Europa;;;;1;;;;;;1
Stickerwinkel.com B.V.;;;;1;;;;;;1
Sting;;;;;;1;;;;1
Stoffer Coaching;;;;;;1;;;;1
Strandpaviljoen De Kwartel;;;;1;;;;;;1
Strandweg 9 B.V.;;;;1;;;;;;1
Strijbos organisatieadvies & training B.V.;;;;;;1;;;;1
Struijk Training & Adviesbureau;;;;;;3;;;;3
Studio Bromet;;;;;;1;;;;1
Studio Eyal & Myrthe;;;;;;1;;;;1
Sui Sha Ya B.V.;;;;1;;;;;;1
Suite novotel Den Haag City Centre;;;;;;1;;;1;1
Summit Registration & Services B.V.;;;;;;1;;;;1
Sumo Den Haag 2 B.V.;;;;;;;1;;;1
Sumo Den Haag II B.V.;;;;1;;;;;;1
SupermarktNL;;;;1;;;;;;1
SURF Shared Professional Services B.V.;;;;;;;;;1;1
Sushi Morikawa;;;;;;1;;;;1
Sushitoday B.V.;;;;1;;;;;;1
SVC SchoolvoorCoaching B.V.;;;;;;2;;;;2
Swaanswijk B.V.;;;;;1;;;;;1
SwiRo;;;3;;;;;;;3
't Goude Hooft Exploitatie B.V.;;;;1;;1;2;;;2
't Hof van Eten;;;;1;;;;;;1
't Oude Tolhuys B.V.;1;;;;;;;;;1
't Ruysdael B.V.;;;;;;2;;;;2
TA academie in bedrijf B.V.;;;;;;1;;;;1
Taartenwinkel.nl B.V.;;;;1;;;;;;1
Taat & De Regt;;;;1;;2;;;;2
Tabasco;;;;1;;;;;;1
Taleninstituut Nederland;;;;;;1;;;;1
Taller Events B.V.;;;;1;;1;;;;1
Talltree Consultancy B.V.;;;;;;1;;;;1
Talmundo Netherlands B.V.;;;;;;2;;;;2
Tapasco B.V.;1;;;;;;;;;1
Tappan Communicatie B.V.;;;;1;;;;;;1
Tauro Beheer B.V.;;;;;;1;;;;1
Taxi & Tour P. van de Pol B.V.;;;;;;;1;;;1
Taxi Brouwer;;;;;;;;;1;1
Taxi Dilmahomed;;;;;;;;;1;1
Taxicentrale Den Haag;;;;;;;;;1;1
Taxicentrale Waaksma B.V.;;;;;;;;;1;1
Technisch Bureau Magema B.V.;;;1;;;;;;;1
Tek Tok;;;;;;1;;;;1
Teka Groep B.V.;;;;1;;;;;;1
Telecom.Paper B.V.;;;;;;1;;;;1
Tele'Train B.V.;;;;;;1;;;;1
Tempo-Team Resource B.V.;;;;;;;;;1;1
Tender Services Group B.V.;;;;;;1;;;;1
Tennispark Mariahoeve B.V.;;;;1;;;;;;1
Ter Doest;;;;;;;;;1;1
Tezet Business Gifts B.V.;;;;1;;;;;;1
The Blue Lagoon B.V.;;;;1;;;;;;1
The Convent Hotel;;;;;;;;;1;1
The COW Company B.V.;;;;1;;;;;;1
The Curious Network;;;;;;1;;;;1
The Dj Company;;;;1;;;;;;1
The Gallery B.V.;;;;1;;;;;;1
The Lean Six Sigma Company;;;;;;3;;;;3
The Peppermill Zwolle B.V.;;;;;;1;;;;1
The Twins B.V.;;;;1;;;;;;1
Things To Make And Do;;;;1;;;;;;1
Three Kings Produkties;;;;1;;;;;;1
Tilkema Horeca B.V.;1;;;;;;1;;;1
TimeTell B.V.;;;;;;1;;;;1
TNO B.V.;;;;;;2;;;;2
TNO Management Consultants B.V.;;;;1;;;;;;1
Toby enzo;;;;;;1;;;;1
Toko Toet;;;;1;;;;;;1
Tony's Factory B.V.;;;;1;;;;;;1
Topbloemen Nederland B.V.;1;;;2;;1;;;;2
Topfreelance;;;;;;1;;;;1
Tot Z Diensten B.V.;;;;;;1;;;;1
Total Facility Management B.V.;;;;;;5;;;;5
Total Resource Solution B.V.;;;;;;1;;;;1
Tower Hotel Rotterdam B.V.;;;;;;1;;;;1
Tower Leisure B.V.;;;;1;;1;;;;1
Trancity;;;;;;1;;;;1
Tranq;;;;;;1;;;;1
Transparency International Nederland;;;;;;1;;;;1
Trapezium;;;;1;;;;;;1
TRConsult B.V.;;;;;;1;;;;1
Treinreiswinkel B.V.;;;;;;;;;1;1
Trend Office Bakas B.V.;;;;;;1;;;;1
Triceps B.V.;;;;;;1;;;;1
Tridata B.V.;;;;;;2;;;;2
Trimension B.V.;;;;;;2;;;;2
Troje Training en Theater;;;;;;1;;;;1
Twist Advies;;;;;;1;;;;1
Twitter4you B.V.;;;;1;;;;;;1
Two2train;;;;;;2;;;;2
Twynstra Gudde Veiligheid B.V.;;;;;;3;;;;3
Tyrilo B.V.;;;;1;;;;;;1
Uithof Haaglanden Holding;;;;;;1;;;;1
Umami Restaurant Den Haag B.V.;1;;;;;;;;;1
United Talent B.V.;;;;;;2;;;;2
UNO Den Haag B.V.;;;;1;;;;;;1
Upscale Your Life;;;2;;1;;;;;2
UTS International (Europe) B.V.;;5;;;;;;;4;5
Uturnity;;;;;;2;;;;2
Uw Bedrijfsarts;;;1;;;;;;;1
V.d. Valk Hotel Apeldoorn de Cantharel B.V.;;;;;;;;;1;1
Vakmedianet Management B.V.;;;;;;2;;;;2
Valentino;;;;;;1;;;;1
Van Bussel Document Services;;;;;;1;;;;1
Van Buuren Beroepsopleidingen B.V.;;;;;;2;;;;2
Van der Hilst Communicatie-Advies;;;;;;1;;;;1
Van der Maarel Sfeermeesters B.V.;;;;1;;;;;;1
Van der Valk Hotel Bijhorst;;;;;;;;;1;1
Van der Valk Hotel Middelburg B.V.;;;;;;;;;1;1
Van der Valk Hotels B.V.;;;1;;;2;;;1;2
Van Dijk Educatie B.V.;;;;;;1;;;;1
Van Dijk.nl;;;;;;1;;;;1
Van Eijnsbergen en Partners;;;;;;1;;;;1
Van Essel Management Consultancy B.V.;;;;;;2;;;;2
Van Harte;;;;;;1;;;;1
Van Harte & Lingsma Manag. en Organis. B.V.;;;;;;3;;;;3
Van Herwegen Health Services B.V.;;;3;;;;;;;3
van Kleef;;;;1;;;;;;1
Van Nelle Ontwerpfabriek Exploitatie B.V.;;;;;;1;;;;1
Van Stockum, Belinfante & Coebergh B.V.;;;;1;;;;;;1
Van 't Loo/Van Eck Communicatie B.V.;;;;;;2;;;;2
van Werven tennis;;;;;;1;;;;1
Van Zeijl Photo Design;;;;1;;;;;;1
Vaverra Consult;;;;;;2;;;;2
VBT Beheer B.V.;1;;;;;1;;;;2
VCA Nederland B.V.;;;;;;1;;;;1
VCD CSS;;;;;;1;;;;1
VCK Business Travel;;;;;;1;;;1;1
VCK Travel B.V.;;;;1;;3;;;7;7
Venditio B.V.;;;;;;1;;;;1
Ventiv;;;;;;1;;;;1
Verbruggen verpleging en psychosociale begel.;;;1;;;;;;;1
VeReFi Project Management B.V.;;;;;;1;;;;1
Verenig. v. Onr. Goed-Onderzoekers Nederland;;;;;;1;;;;1
Vereniging Facility Management Nederland;;;;;;;;1;;1
Vereniging Voor Biometrie & Identiteit;;;;;;1;;;;1
Vereniging voor Overheidsmanagement;;;;;;1;;;;1
Vergadercentrum Vredenburg;1;;;;;;;;;1
Verhuurbedrijf Paul;;;;;;1;1;;;1
Vermaat Leisure B.V.;1;;;1;;;;;;1
Vermaat Winkels/Restaurants Holding B.V.;;;;1;;1;;;;1
vertalen.nl;;;;1;;;;;;1
Vesper Hotel;;;;;;;;;1;1
Vhic Faculty B.V.;;;;;;1;;;;1
VHP Human Performance B.V.;;;1;;;;;;;1
Vigor BV;;;;;2;1;;;;2
Vijverberg Juristen B.V.;;;;;;1;;;;1
Villa Augustus B.V.;;;;;;;;;1;1
Villa Rozenrust B.V.;;;;1;;;;;;1
Vine Coaching & Training;;;;;;1;;;;1
Vino & Cucina;;;;1;;1;;;;1
Vis Organisatieadvies;;;;;;2;;;1;2
Visio de Brink;;;;;;1;;;;1
Vision Support International B.V.;;;1;;;;;;;1
VIStrainingen B.V.;;;;;;1;;;;1
Vitam Catering;1;;;;;;;;;1
VMR Training en Coaching B.V.;;;;;;1;;;;1
VNO-NCW West;;;;;;1;;;;1
VNSG Diensten B.V.;;;;;;1;;1;;1
Vogelpark en Hotel-Café-Restaurant Avifauna;;;;1;;;;;;1
Voorzet Arbeid;;;1;;;;;;;1
VVG B.V.;;;;;;;;1;;1
VVV Business B.V.;;;;1;;;;;;1
VVV Nederland B.V.;;;;1;;;;;;1
VVV Noordoost-Brabant Stichting;1;;;;;;;;;1
Warung Blauwgrond;;;;1;;;;;;1
Waterlijn;;;;1;;;;;;1
Wegener Media B.V.;;;;1;;;;;;1
Werk is Theater;;;;1;;;;;;1
Werkgeluk;;;2;;;;;;;2
Werkgeverskeuringen B.V.;;;1;;;;;;1;1
Werkplaats erfgoed;1;;;1;;;;;;1
WestCord Hotel De Veluwe;;;;;;1;;;;1
WestCord Hotels B.V.;;;;;;1;;;;1
WestCord WTC Hotel Leeuwarden;;;;;;;;;1;1
Westhaghe Training en Advies B.V.;;;;;;1;;;;1
Wielders Management B.V.;;;;1;;;;;;1
Wijnhuis Devika;1;;;;;;;;;1
Wijnkoperij De Gouden Ton;;;;1;;;;;;1
Wildbeheereenheid 'De Schaffelaar';;;;;;;;1;;1
Wildlifepresent;;;;;;1;;;;1
Wine2share;;;;;;1;;;;1
Winecode B.V.;;;;1;;;;;;1
Winkelman-v. Hessen Market. & Publ. Rel. B.V.;;;;;;2;;;;2
Winnock B.V.;;;1;;;1;;;1;2
Wok Stadion B.V.;;;;1;;;;;;1
Work21 B.V.;;;;;;1;;;;1
Worldvisuals Film;;;;;;1;;;;1
Woudschoten Conferentiecentrum B.V.;;;;;;2;;;;2
XCITE Tours B.V.;;;;1;;;;;;1
Xerox (Nederland) B.V.;1;;;1;;;;;;1
Xilloc B.V.;;;;;;1;;;;1
XL10 Training B.V.;;;;;;1;;;;1
Xzellent Management Adviesgroep B.V.;;;;;;1;;;;1
Yacht;;;;;1;;;;;1
Yearth B.V.;;;;;;1;;;;1
YMCA-Scheveningen;;;;;;;1;;;1
Ynnovate;;;;;;1;;;;1
YSE B.V.;;;;;;1;;;;1
Zaalverhuur7;;;;;;1;;;1;1
Zaamen;;;;;;1;;;;1
Zalen Pakhuis de Zwijger B.V.;;;;;;2;;;;2
Zandhof B.V.;;;;1;;;;;;1
Zenc;;;;;;1;;;;1
Zonnen II B.V.;1;;;1;;;;;;1
Zuid BV;;;;1;;;;;;1
Eindtotaal;6;5;7;6;5;8;3;2;7;9
