FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_634c,D9.1,6.57960915,53.19882075,D9.1,234683.175,579789.799,Lichtmast,POINT (234683.175 579789.799)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_634d,D9.1,6.55810977,53.19823627,D9.1,233247.61,579701.19,Lichtmast,POINT (233247.61 579701.19)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_634e,D9.2,6.55509551,53.19370332,D9.2,233054.368,579193.499,Lichtmast,POINT (233054.368200878 579193.498769349)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_634f,D9.2,6.58929671,53.22206913,D9.2,235287.332,582387.608,Lichtmast,POINT (235287.332 582387.608)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6350,D9.2,6.55841587,53.19304547,D9.2,233277.456,579123.897,Lichtmast,POINT (233277.4564 579123.8966)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6351,D9.2,6.59237095,53.20906594,D9.2,235516.86,580944.06,Lichtmast,POINT (235516.86 580944.06)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6352,D9.2,6.56480089,53.19255079,D9.2,233705.071,579075.807,Lichtmast,POINT (233705.071 579075.807)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6353,D9.2,6.53043751,53.21437376,D9.2,231369.97,581467.258,Lichtmast,POINT (231369.97 581467.258)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6354,D9.2,6.58225585,53.1944445,D9.2,234868.111,579305.748,Lichtmast,POINT (234868.111 579305.748)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6355,D9.2,6.54319933,53.22844948,D9.2,232197.29,583047.21,Lichtmast,POINT (232197.29 583047.21)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6356,D9.2,6.56267789,53.23142126,D9.2,233492.592,583398.965,Lichtmast,POINT (233492.592 583398.965)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6357,D9.2,6.56231197,53.20735737,D9.2,233511.852,580720.748,Lichtmast,POINT (233511.852 580720.748)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6358,D9.2,6.57965597,53.19872332,D9.2,234686.483,579779.008,Lichtmast,POINT (234686.483 579779.008)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6359,D9.2,6.55802352,53.19814024,D9.2,233242.02,579690.41,Lichtmast,POINT (233242.02 579690.41)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_635a,D9.3,6.58930721,53.22199489,D9.3,235288.171,582379.358,Lichtmast,POINT (235288.171 582379.358)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_635b,D9.3,6.56489675,53.19238223,D9.3,233711.784,579057.154,Lichtmast,POINT (233711.784 579057.154)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_635c,D9.4,6.56508671,53.19196473,D9.4,233725.239,579010.903,Lichtmast,POINT (233725.239 579010.903)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_635d,D9.5,6.56523557,53.19166954,D9.5,233735.725,578978.218,Lichtmast,POINT (233735.725 578978.218)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_635e,D9.6,6.56525675,53.19163402,D9.6,233737.205,578974.288,Lichtmast,POINT (233737.205 578974.288)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_635f,DF01,6.59209598,53.20772697,DF01,235500.983,580794.754,Lichtmast,POINT (235500.983 580794.754)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6360,DF02,6.59181497,53.20789756,DF02,235481.892,580813.422,Lichtmast,POINT (235481.892 580813.422)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6361,DF03,6.59182879,53.20821993,DF03,235482.215,580849.311,Lichtmast,POINT (235482.215 580849.311)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6362,DF04,6.59186269,53.20819899,DF04,235484.519,580847.019,Lichtmast,POINT (235484.519 580847.019)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6363,DF05,6.59189661,53.20817807,DF05,235486.824,580844.728,Lichtmast,POINT (235486.824 580844.728)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6364,DF06,6.59219763,53.20854341,DF06,235506.254,580885.719,Lichtmast,POINT (235506.254 580885.719)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6365,DF07,6.59225049,53.20853449,DF07,235509.802,580884.786,Lichtmast,POINT (235509.802 580884.786)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6366,DF1,6.59124319,53.22301903,DF1,235415.561,582495.483,Lichtmast,POINT (235415.561 582495.483)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6367,DF10,6.57451268,53.2291472,DF10,234286.987,583158.872,Lichtmast,POINT (234286.987 583158.872)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6368,DF11.1,6.55948945,53.19311466,DF11.1,233349.079,579132.764,Lichtmast,POINT (233349.0794 579132.7636)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6369,DF11.2,6.55950771,53.19314916,DF11.2,233350.237,579136.622,Lichtmast,POINT (233350.2371 579136.622)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_636a,DF11.3,6.55765762,53.19346356,DF11.3,233226.026,579169.597,Lichtmast,POINT (233226.0261 579169.5971)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_636b,DF11.4,6.55767027,53.19348756,DF11.4,233226.828,579172.282,Lichtmast,POINT (233226.8284 579172.2818)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_636c,DF13.1,6.5920837,53.20936691,DF13.1,235497.11,580977.23,Lichtmast,POINT (235497.11 580977.23)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_636d,DF13.2,6.5920497,53.20934443,DF13.2,235494.88,580974.69,Lichtmast,POINT (235494.88 580974.69)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_636e,DF2,6.58988973,53.22097593,DF2,235328.969,582266.618,Lichtmast,POINT (235328.969 582266.618)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_636f,DF2,6.58967749,53.22243434,DF2,235312.084,582428.672,Lichtmast,POINT (235312.084 582428.672)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6370,DF3,6.58986519,53.22095099,DF3,235327.376,582263.816,Lichtmast,POINT (235327.376 582263.816)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6371,DF4,6.58927203,53.22198812,DF4,235285.834,582378.565,Lichtmast,POINT (235285.834 582378.565)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6372,DF5,6.58855581,53.22213628,DF5,235237.726,582394.254,Lichtmast,POINT (235237.726 582394.254)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6373,DF5.1,6.55764803,53.19360106,DF5.1,233225.137,579184.889,Lichtmast,POINT (233225.1366 579184.8885)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6374,DF5.1,6.57569832,53.21451319,DF5.1,234393.033,581531.715,Lichtmast,POINT (234393.0326 581531.7148)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6375,DF5.2,6.55957657,53.19323605,DF5.2,233354.682,579146.366,Lichtmast,POINT (233354.6819 579146.3658)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6376,DF6,6.58692194,53.22156009,DF6,235129.676,582328.317,Lichtmast,POINT (235129.6755 582328.3169)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6377,DF6.1,6.55763434,53.19357512,DF6.1,233224.269,579181.986,Lichtmast,POINT (233224.2686 579181.9862)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6378,DF6.2,6.55956288,53.1932101,DF6.2,233353.814,579143.464,Lichtmast,POINT (233353.814 579143.464)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6379,DF7.1,6.55835345,53.19285484,DF7.1,233273.63,579102.616,Lichtmast,POINT (233273.63 579102.6155)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_637a,Dinaf Telpunt,6.58997502,53.22077212,Dinaf Telp,235335.044,582244.034,Lichtmast,POINT (235335.044 582244.034)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_637b,DK 27.1,6.56316976,53.19282107,DK 27.1,233595.569,579104.102,Lichtmast,POINT (233595.569199226 579104.102260302)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_637c,DK 28,6.56331891,53.1926293,DK 28,233605.886,579082.925,Lichtmast,POINT (233605.885962337 579082.925142919)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_637d,DL8.1,6.56235379,53.20746937,DL8.1,233514.443,580733.257,Lichtmast,POINT (233514.443 580733.257)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_637e,DL9.1,6.56229405,53.20745775,DL9.1,233510.473,580731.899,Lichtmast,POINT (233510.473 580731.899)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_637f,DS1.3,6.56286375,53.23197198,DS1.3,233504.001,583460.451,Lichtmast,POINT (233504.001 583460.451)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6380,DS1.3,6.56097476,53.20936481,DS1.3,233418.875,580942.678,Lichtmast,POINT (233418.875 580942.678)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6381,DS1.4,6.56170461,53.20758576,DS1.4,233470.861,580745.502,Lichtmast,POINT (233470.861 580745.502)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6382,DS1.7,6.56333057,53.19282518,DS1.7,233606.309,579104.735,Lichtmast,POINT (233606.309 579104.735)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6383,DS10.1,6.58884223,53.22216928,DS10.1,235256.793,582398.245,Lichtmast,POINT (235256.7934 582398.245)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6384,DS10.1,6.57420048,53.22901653,DS10.1,234266.38,583143.987,Lichtmast,POINT (234266.38 583143.987)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6385,DS10.1,6.57522555,53.2294305,DS10.1,234334.069,583191.183,Lichtmast,POINT (234334.069 583191.183)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6386,DS10.2,6.586769,53.22149765,DS10.2,235119.577,582321.199,Lichtmast,POINT (235119.577 582321.199)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6387,DS10.3,6.56080051,53.19285766,DS10.3,233437.164,579105.591,Lichtmast,POINT (233437.164 579105.591)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6388,DS10.3,6.57784871,53.22096921,DS10.3,234524.795,582252.508,Lichtmast,POINT (234524.795 582252.508)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6389,DS10.4,6.57775598,53.22094862,DS10.4,234518.64,582250.114,Lichtmast,POINT (234518.64 582250.114)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_638a,DS11.1,6.55192255,53.19461015,DS11.1,232840.689,579290.976,Lichtmast,POINT (232840.688512874 579290.976345729)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_638b,DS11.1,6.55495257,53.19395764,DS11.1,233044.356,579221.644,Lichtmast,POINT (233044.356386817 579221.643769588)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_638c,DS11.1,6.55839838,53.1933405,DS11.1,233275.754,579156.708,Lichtmast,POINT (233275.754 579156.708)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_638d,DS11.1,6.59295506,53.20895404,DS11.1,235556.09,580932.26,Lichtmast,POINT (235556.09 580932.26)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_638e,DS11.1,6.53012004,53.21461355,DS11.1,231348.34,581493.605,Lichtmast,POINT (231348.34 581493.605)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_638f,DS11.1,6.57380287,53.21346074,DS11.1,234268.351,581412.512,Lichtmast,POINT (234268.3508 581412.5121)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6390,DS11.1,6.55798944,53.19845681,DS11.1,233239.17,579725.6,Lichtmast,POINT (233239.17 579725.6)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6391,DS11.2,6.55497373,53.19400257,DS11.2,233045.69,579226.667,Lichtmast,POINT (233045.689558307 579226.667063008)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6392,DS11.2,6.55749096,53.19348966,DS11.2,233214.841,579172.321,Lichtmast,POINT (233214.841 579172.3205)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6393,DS11.2,6.52744718,53.21476653,DS11.2,231169.53,581507.799,Lichtmast,POINT (231169.53 581507.799)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6394,DS11.2,6.55553107,53.19960174,DS11.2,233072.83,579850.34,Lichtmast,POINT (233072.83 579850.34)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6395,DS11.3,6.55500073,53.19400861,DS11.3,233047.483,579227.368,Lichtmast,POINT (233047.483320144 579227.36796609)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6396,DS11.3,6.56625159,53.19288201,DS11.3,233801.42,579114.25,Lichtmast,POINT (233801.42 579114.25)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6397,DS11.3,6.56082576,53.1929047,DS11.3,233438.766,579110.853,Lichtmast,POINT (233438.766 579110.853)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6398,DS11.3,6.57883628,53.19430722,DS11.3,234639.84,579286.686,Lichtmast,POINT (234639.84 579286.686)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6399,DS11.3,6.54928294,53.23211499,DS11.3,232596.947,583461.647,Lichtmast,POINT (232596.947 583461.647)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_639a,DS11.3,6.54517594,53.23135669,DS11.3,232324.078,583372.846,Lichtmast,POINT (232324.078 583372.846)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_639b,DS11.3,6.56033892,53.23246767,DS11.3,233334.519,583512.863,Lichtmast,POINT (233334.519 583512.863)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_639c,DS11.3,6.55321702,53.21155951,DS11.3,232896.662,581178.484,Lichtmast,POINT (232896.662 581178.484)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_639d,DS11.3,6.55969799,53.2070237,DS11.3,233337.821,580680.772,Lichtmast,POINT (233337.821 580680.772)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_639e,DS11.3,6.57934503,53.19896101,DS11.3,234665.268,579805.114,Lichtmast,POINT (234665.268 579805.114)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_639f,DS11.3,6.59718242,53.2260017,DS11.3,235806.63,582834.04,Lichtmast,POINT (235806.63 582834.04)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a0,DS11.3 (copy),6.56624525,53.19287982,DS11.3 (co,233801.0,579114.0,Lichtmast,POINT (233801 579114)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a1,DS11.4,6.56928681,53.19296185,DS11.4,234004.12,579126.46,Lichtmast,POINT (234004.12 579126.46)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a2,DS11.4,6.5633037,53.19274066,DS11.4,233604.667,579095.3,Lichtmast,POINT (233604.667 579095.3)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a3,DS11.4,6.58180799,53.19485601,DS11.4,234837.422,579351.043,Lichtmast,POINT (234837.422 579351.043)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a4,DS11.4,6.54762057,53.23183693,DS11.4,232486.449,583428.914,Lichtmast,POINT (232486.449 583428.914)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a5,VK01 Pat.w.weg/Laan Corpus den Hoorn,6.55499,53.19421191,VK01 Pat.w,233046.4,579249.98,Lichtmast,POINT (233046.3995 579249.9797)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a6,VK02 Stationsweg/Station,6.56606916,53.21171395,VK02 Stati,233754.929,581209.647,Lichtmast,POINT (233754.929 581209.647)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a7,VK03 Ebbingebrug,6.56533905,53.22211274,VK03 Ebbin,233687.227,582366.019,Lichtmast,POINT (233687.227 582366.019)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a8,VK05 Emmabrug/Emmaviaduct,6.56131657,53.21204025,VK05 Emmab,233436.856,581240.771,Lichtmast,POINT (233436.856 581240.771)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63a9,VK06 v.Ketw.Verschuurl./Vondell./v.Lennepl.,6.57023591,53.19294486,VK06 v.Ket,234067.58,579125.61,Lichtmast,POINT (234067.58 579125.61)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63aa,VK07 Damsterdiep/Oliemuldersweg,6.58949854,53.22228021,VK07 Damst,235300.419,582411.321,Lichtmast,POINT (235300.4194 582411.3208)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ab,VK08 Damsterdiep/Europaweg,6.57809952,53.21853472,VK08 Damst,234546.026,581981.877,Lichtmast,POINT (234546.026 581981.877)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ac,VK09 Oosterbrug,6.57398217,53.21371066,VK09 Ooste,234279.87,581440.52,Lichtmast,POINT (234279.87 581440.52)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ad,VK10 Herebrug,6.5700555,53.2123437,VK10 Hereb,234020.072,581284.091,Lichtmast,POINT (234020.072149748 581284.090797995)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ae,VK11 Hereweg/Barestr.,6.57232205,53.20910322,VK11 Herew,234177.413,580925.982,Lichtmast,POINT (234177.413 580925.982)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63af,VK12 Parkweg/Hoornsediep,6.56163594,53.20757978,VK12 Parkw,233466.284,580744.761,Lichtmast,POINT (233466.284 580744.761)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b0,VK13 Verl.Hereweg/v.Iddekingeweg,6.57972192,53.19891556,VK13 Verl.,234690.536,579800.473,Lichtmast,POINT (234690.536 579800.473)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b1,VK16 W.v.Doeverenpl./Ant.Deusingl.,6.57151047,53.22691115,VK16 W.v.D,234090.608,582906.744,Lichtmast,POINT (234090.608 582906.744)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b2,VK19 Paterswoldseweg/Parkweg,6.55786998,53.2064069,VK19 Pater,233216.809,580610.149,Lichtmast,POINT (233216.8089 580610.1485)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b3,VK20 Westersingel/Verl.Visserstr.,6.55631361,53.2184917,VK20 Weste,233090.998,581953.248,Lichtmast,POINT (233090.998401544 581953.248351469)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b4,VK21 R.W.41/Pop Dijkemaweg,6.59694393,53.22612659,VK21 R.W.4,235790.47,582847.67,Lichtmast,POINT (235790.47 582847.67)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b5,VK24 Paterswoldseweg/Overwinningsplein,6.55779993,53.19841076,VK24 Pater,233226.59,579720.27,Lichtmast,POINT (233226.59 579720.27)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b6,VK25 Eendrachtsbrug,6.55604441,53.21392038,VK25 Eendr,233081.274,581444.262,Lichtmast,POINT (233081.274 581444.262)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b7,VK27 W.A.Scholtenstr./Maagdenbrug,6.56856295,53.22184971,VK27 W.A.S,233903.017,582340.276,Lichtmast,POINT (233903.017 582340.276)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b8,VK28 Friesestraatweg./Kraneweg,6.54702266,53.21637414,VK28 Fries,232474.238,581707.573,Lichtmast,POINT (232474.238 581707.573)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63b9,VK31 W.v.Doeverenpl./Oosterhamriktrace,6.57151047,53.22691115,VK31 W.v.D,234090.608,582906.744,Lichtmast,POINT (234090.608 582906.744)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ba,VK32 Paterswoldseweg/Leonard Springerl.,6.55801899,53.20410941,VK32 Pater,233230.92,580354.648,Lichtmast,POINT (233230.92 580354.648)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63bb,VK33 Europaweg / voorm.Europaplein,6.58872149,53.21180829,VK33 Europ,235267.965,581245.151,Lichtmast,POINT (235267.965 581245.151)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63bc,VK35 Hereweg/Weg der VN,6.57391711,53.20554047,VK35 Herew,234290.504,580531.278,Lichtmast,POINT (234290.504 580531.278)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63bd,VK36 Paterswoldseweg/Peizerweg,6.55552768,53.2118724,VK36 Pater,233050.454,581215.804,Lichtmast,POINT (233050.454 581215.804)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63be,VK37 Petrus Campersingel/Dirk Huizingastr.,6.5788618,53.22130675,VK37 Petru,234591.835,582291.188,Lichtmast,POINT (234591.835 582291.188)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63bf,VK38 St.Jansbrug (tijdelijk verwijderd),6.57190163,53.22004007,VK38 St.Ja,234129.307,582142.564,Lichtmast,POINT (234129.307 582142.564)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c0,VK39 Europaweg / Sontweg,6.58191536,53.21601904,VK39 Europ,234805.534,581706.155,Lichtmast,POINT (234805.534 581706.155)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c1,VK40 Bedumerweg/Asingastr.,6.56326303,53.23199696,VK40 Bedum,233530.616,583463.667,Lichtmast,POINT (233530.616 583463.667)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c2,VK41 Eikenlaan/Dierenriemstr.,6.54522086,53.23151352,VK41 Eiken,232326.797,583390.346,Lichtmast,POINT (232326.797 583390.346)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c3,VK42 Eikenlaan/Elzenlaan,6.5492443,53.23224714,VK42 Eiken,232594.13,583476.311,Lichtmast,POINT (232594.13 583476.311)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c4,VK43 Zaagmuldersbrug,6.57518646,53.22960993,VK43 Zaagm,234331.129,583211.106,Lichtmast,POINT (234331.129 583211.106)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c5,VK44 Zernikelaan-Plataanlaan,6.53877689,53.23625302,VK44 Zerni,231888.09,583910.86,Lichtmast,POINT (231888.09 583910.86)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c6,VK46 Zonnelaan/Eikenlaan,6.54201038,53.2309608,VK46 Zonne,232113.415,583325.397,Lichtmast,POINT (232113.415 583325.397)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c7,VK47 Zonnelaan/Pleiadenlaan,6.54273191,53.22854339,VK47 Zonne,232165.91,583057.16,Lichtmast,POINT (232165.91 583057.16)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c8,VK48 Pleiadenlaan/Voermanstr.,6.53877641,53.22808672,VK48 Pleia,231902.59,583002.11,Lichtmast,POINT (231902.59 583002.11)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63c9,VK49 Verl.Hereweg / G.Borgesiusstr.,6.58217843,53.19491731,VK49 Verl.,234862.064,579358.276,Lichtmast,POINT (234862.064 579358.276)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ca,VK54 Hoendiep/Diamantlaan,6.53078949,53.21473112,VK54 Hoend,231392.85,581507.398,Lichtmast,POINT (231392.85 581507.398)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63cb,VK72 van Ketwich Verschuurlaan / A28,6.56463514,53.19268529,VK72 van K,233693.749,579090.593,Lichtmast,POINT (233693.749 579090.593)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63cc,VK73 A7/Boumaboulevard,6.59233052,53.20875946,VK73 A7/Bo,235514.73,580909.91,Lichtmast,POINT (235514.73 580909.91)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63cd,VK74 Boumaboulevard / Euroborg,6.59182821,53.20836783,VK74 Bouma,235481.901,580865.768,Lichtmast,POINT (235481.901 580865.768)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ce,VK75 Laan Corpus den Hoorn/Sportlaan,6.55869118,53.19352723,VK75 Laan ,233294.984,579177.805,Lichtmast,POINT (233294.9839 579177.8052)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63cf,VK76 Paterswoldseweg/Martinieziekenhuislaan,6.55414877,53.19246914,VK76 Pater,232993.322,579055.135,Lichtmast,POINT (232993.32249787 579055.135319975)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d0,VK77 Europaweg-Eemspoort,6.62516887,53.20536177,VK77 Europ,237715.02,580569.03,Lichtmast,POINT (237715.02 580569.03)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d1,VK82 Busbaanbeveiliging HOV-as/ Hoornsediep,6.56070901,53.20978217,VK82 Busba,233400.364,580988.833,Lichtmast,POINT (233400.3644 580988.8326)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d2,VK84 Uitruk Brandweer / Sontweg,6.5893925,53.21872186,VK84 Uitru,235299.947,582015.233,Lichtmast,POINT (235299.947 582015.233)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d3,VK85 Busbaanbeveiliging Koeriersterweg,6.54869267,53.20914138,VK85 Busba,232598.766,580904.512,Lichtmast,POINT (232598.765580925 580904.512371769)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d4,VN 13,6.55545895,53.19573018,VN 13,233074.998,579419.439,Lichtmast,POINT (233074.998090881 579419.438887022)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d5,VN119,6.52051144,53.23623262,VN119,230668.648,583889.243,Lichtmast,POINT (230668.648488051 583889.242961233)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d6,VN167,6.54316627,53.21579822,VN167,232217.68,581639.343,Lichtmast,POINT (232217.679674628 581639.34340799)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d7,VN20,6.53838237,53.19945765,VN20,231927.2,579815.854,Lichtmast,POINT (231927.200052397 579815.854474408)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d8,VN210,6.53780392,53.23441212,VN210,231826.404,583704.965,Lichtmast,POINT (231826.404070524 583704.964826289)
