nummer;gebied;onderwerp;aangemaakt;gewijzigd;buurt;geo_shape;locatie_ter_hoogte_van;wijkcode;stadsdeelcode_;wijknaam;stadsdeelnaam;geo_point_2d
990534365;7-Gestel;9.6 Straatvegen;2018-11-27T13:40:00+00:00;2018-11-28T12:49:00+00:00;BU07721723;"{""coordinates"": [5.467807060135983, 51.42410701029924], ""type"": ""Point""}";Genneperweg 3636 a;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.42410701029924, 5.467807060135983
990534519;5-Woensel-Noord 1;13.1 Straatverlichting;2018-11-28T12:10:00+00:00;2018-11-28T12:51:00+00:00;BU07721531;"{""coordinates"": [5.468761163591724, 51.47721754127913], ""type"": ""Point""}";Texelstraat 1;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.47721754127913, 5.468761163591724
990534285;5-Woensel-Noord 1;2.2 Plantsoenen;2018-11-27T08:58:00+00:00;2018-11-28T13:25:00+00:00;BU07721533;"{""coordinates"": [5.462041741240758, 51.48499720958228], ""type"": ""Point""}";Aanschot 119;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48499720958228, 5.462041741240758
990534236;5-Woensel-Noord 1;2.1 Bomen;2018-11-26T17:30:00+00:00;2018-11-28T13:37:00+00:00;BU07721523;"{""coordinates"": [5.442577371522563, 51.486335634644576], ""type"": ""Point""}";Vauclusepad 23;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.486335634644576, 5.442577371522563
990534541;10-Woensel-Noord 2;13.1 Straatverlichting;2018-11-28T13:25:00+00:00;2018-11-28T13:43:00+00:00;BU07721532;"{""coordinates"": [5.482801000455198, 51.48184123162259], ""type"": ""Point""}";Leuvenlaan 52;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48184123162259, 5.482801000455198
990534402;7-Gestel;6.1 Illegale stort;2018-11-27T16:47:00+00:00;2018-11-28T15:05:00+00:00;BU07721722;"{""coordinates"": [5.450189815674796, 51.421383697173965], ""type"": ""Point""}";Faurestraat 31;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.421383697173965, 5.450189815674796
990534569;7-Gestel;6.1 Illegale stort;2018-11-28T14:56:00+00:00;2018-11-28T15:08:00+00:00;BU07721724;"{""coordinates"": [5.46454187387423, 51.418224696818164], ""type"": ""Point""}";Holstraat 163;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.418224696818164, 5.46454187387423
990534405;5-Woensel-Noord 1;6.1 Illegale stort;2018-11-27T16:54:00+00:00;2018-11-28T15:10:00+00:00;BU07721511;"{""coordinates"": [5.456709517863819, 51.47811264579215], ""type"": ""Point""}";Nederlandplein;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.47811264579215, 5.456709517863819
990534938;1-Centrum;6.1 Illegale stort;2018-11-30T18:48:00+00:00;2018-12-03T15:13:00+00:00;BU07721112;"{""coordinates"": [5.472740018496528, 51.43586478566072], ""type"": ""Point""}";St Catharinastraat 71;11;1;Wijk Centrum;Stadsdeel Centrum;51.43586478566072, 5.472740018496528
990535313;10-Woensel-Noord 2;6.1 Illegale stort;2018-12-03T12:45:00+00:00;2018-12-03T15:14:00+00:00;BU07721514;"{""coordinates"": [5.477351346172843, 51.475491348848266], ""type"": ""Point""}";Echternachlaan 362;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.475491348848266, 5.477351346172843
990535242;2-Stratum;6.1 Illegale stort;2018-12-03T10:16:00+00:00;2018-12-03T15:17:00+00:00;BU07721214;"{""coordinates"": [5.494178841392783, 51.42690288925038], ""type"": ""Point""}";St Hubertusstraat;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.42690288925038, 5.494178841392783
990535237;4-Woensel-Zuid;6.1 Illegale stort;2018-12-03T09:59:00+00:00;2018-12-03T15:17:00+00:00;BU07721413;"{""coordinates"": [5.475569516875503, 51.45133265157315], ""type"": ""Point""}";Looierstraat 20;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.45133265157315, 5.475569516875503
990535107;4-Woensel-Zuid;6.1 Illegale stort;2018-12-02T13:44:00+00:00;2018-12-03T15:21:00+00:00;BU07721412;"{""coordinates"": [5.469516713614188, 51.45085967005203], ""type"": ""Point""}";Trompstraat 17;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.45085967005203, 5.469516713614188
990535353;5-Woensel-Noord 1;6.1 Illegale stort;2018-12-03T14:28:00+00:00;2018-12-03T15:24:00+00:00;BU07721531;"{""coordinates"": [5.462529256318814, 51.47863277826053], ""type"": ""Point""}";Veluwelaan 49;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.47863277826053, 5.462529256318814
990534834;4-Woensel-Zuid;6.4 (Brom) fietswrak;2018-11-30T11:30:00+00:00;2018-12-03T15:34:00+00:00;BU07721435;"{""coordinates"": [5.493642621811312, 51.4657741453308], ""type"": ""Point""}";Romuluslaan 22;43;4;Wijk Begijnenbroek;Stadsdeel Woensel-Zuid;51.4657741453308, 5.493642621811312
990535370;4-Woensel-Zuid;14.2 Tegels en klinkers;2018-12-03T15:00:00+00:00;2018-12-03T15:36:00+00:00;BU07721432;"{""coordinates"": [5.47836581749689, 51.4554930616969], ""type"": ""Point""}";Amundsenlaan;43;4;Wijk Begijnenbroek;Stadsdeel Woensel-Zuid;51.4554930616969, 5.47836581749689
990535322;4-Woensel-Zuid;6.1 Illegale stort;2018-12-03T12:57:00+00:00;2018-12-03T15:39:00+00:00;BU07721424;"{""coordinates"": [5.464328822000038, 51.46252205851143], ""type"": ""Point""}";van der Werffstraat 43;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.46252205851143, 5.464328822000038
990535218;4-Woensel-Zuid;6.1 Illegale stort;2018-12-03T09:20:00+00:00;2018-12-03T15:41:00+00:00;BU07721412;"{""coordinates"": [5.4671214116510685, 51.45175197305776], ""type"": ""Point""}";Zeeheldenlaan 1;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.45175197305776, 5.4671214116510685
990535031;10-Woensel-Noord 2;9.5 Bladafval;2018-12-01T17:16:00+00:00;2018-12-07T17:57:00+00:00;BU07721514;"{""coordinates"": [5.476266506252879, 51.47420784099449], ""type"": ""Point""}";Hosingenhof 32;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.47420784099449, 5.476266506252879
990534897;10-Woensel-Noord 2;7.12 Overig;2018-11-30T15:24:00+00:00;2018-12-07T19:27:00+00:00;BU07721541;"{""coordinates"": [5.4925396867485, 51.471654638973405], ""type"": ""Point""}";Planetenlaan 63;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.471654638973405, 5.4925396867485
990535110;10-Woensel-Noord 2;7.1 Parkeeroverlast;2018-12-02T13:56:00+00:00;2018-12-07T19:28:00+00:00;BU07721532;"{""coordinates"": [5.480901594773015, 51.481403632737454], ""type"": ""Point""}";Mechelenlaan 96;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.481403632737454, 5.480901594773015
990535709;6-Strijp;3.6 Overig;2018-12-05T15:00:00+00:00;2018-12-07T19:38:00+00:00;BU07721612;"{""coordinates"": [5.462511841097395, 51.442766181782716], ""type"": ""Point""}";Frederiklaan 117;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.442766181782716, 5.462511841097395
990534886;7-Gestel;7.1 Parkeeroverlast;2018-11-30T14:58:00+00:00;2018-12-07T19:39:00+00:00;BU07721732;"{""coordinates"": [5.436089797489817, 51.41675270071949], ""type"": ""Point""}";Enzerink 46;73;7;Wijk Gestelse Ontginning;Stadsdeel Gestel;51.41675270071949, 5.436089797489817
990535452;1-Centrum;7.5 Geluidsoverlast;2018-12-04T07:04:00+00:00;2018-12-07T19:42:00+00:00;BU07721111;"{""coordinates"": [5.478567032223269, 51.437100782881394], ""type"": ""Point""}";Kerkstraat 34B;11;1;Wijk Centrum;Stadsdeel Centrum;51.437100782881394, 5.478567032223269
990535686;1-Centrum;7.5 Geluidsoverlast;2018-12-05T13:25:00+00:00;2018-12-07T19:43:00+00:00;BU07721111;"{""coordinates"": [5.478764033661962, 51.43701238267827], ""type"": ""Point""}";Kerkstraat;11;1;Wijk Centrum;Stadsdeel Centrum;51.43701238267827, 5.478764033661962
990535252;4-Woensel-Zuid;7.12 Overig;2018-12-03T10:30:00+00:00;2018-12-10T08:15:00+00:00;BU07721421;"{""coordinates"": [5.460957364459527, 51.453938170322445], ""type"": ""Point""}";Wattstraat 13;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.453938170322445, 5.460957364459527
990534859;4-Woensel-Zuid;9.6 Straatvegen;2018-11-30T13:01:00+00:00;2018-12-10T08:44:00+00:00;BU07721424;"{""coordinates"": [5.465163613075576, 51.46373291684426], ""type"": ""Point""}";Hendrik Staetslaan 119;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.46373291684426, 5.465163613075576
990534984;4-Woensel-Zuid;9.3 Zwerfvuil;2018-12-01T12:06:00+00:00;2018-12-10T09:05:00+00:00;BU07721425;"{""coordinates"": [5.4739099600486165, 51.46200945546829], ""type"": ""Point""}";Verschaffeltstraat 59;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.46200945546829, 5.4739099600486165
990535040;1-Centrum;6.4 (Brom) fietswrak;2018-12-01T19:36:00+00:00;2018-12-10T10:40:00+00:00;BU07721111;"{""coordinates"": [5.4791226798698665, 51.43739164228971], ""type"": ""Point""}";Rechtestraat 62;11;1;Wijk Centrum;Stadsdeel Centrum;51.43739164228971, 5.4791226798698665
990535641;2-Stratum;9.5 Bladafval;2018-12-05T10:42:00+00:00;2018-12-10T11:14:00+00:00;BU07721221;"{""coordinates"": [5.493500164065554, 51.420665793382675], ""type"": ""Point""}";Heggenroosstraat 3;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.420665793382675, 5.493500164065554
990534273;5-Woensel-Noord 1;13.1 Straatverlichting;2018-11-27T00:35:00+00:00;2019-01-11T09:33:00+00:00;BU07721522;"{""coordinates"": [5.440354971789567, 51.47911225584019], ""type"": ""Point""}";Industrieweg p13;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.47911225584019, 5.440354971789567
990535454;4-Woensel-Zuid;13.1 Straatverlichting;2018-12-04T08:06:00+00:00;2019-01-11T09:33:00+00:00;BU07721433;"{""coordinates"": [5.487984160407352, 51.45498185965046], ""type"": ""Point""}";Ds Theodor Fliednerstraat p16;43;4;Wijk Begijnenbroek;Stadsdeel Woensel-Zuid;51.45498185965046, 5.487984160407352
990534916;1 - Centrum;13.1 Straatverlichting;2018-11-30T16:31:00+00:00;2019-01-11T09:33:00+00:00;BU07721217;"{""coordinates"": [5.486486907316186, 51.428294689116385], ""type"": ""Point""}";Boschdijktunnel kast(et);21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.428294689116385, 5.486486907316186
990534568;5-Woensel-Noord 1;13.1 Straatverlichting;2018-11-28T14:55:00+00:00;2018-11-28T15:27:00+00:00;BU07721531;"{""coordinates"": [5.467868039047634, 51.48244613649076], ""type"": ""Point""}";Liesbergstraat;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48244613649076, 5.467868039047634
990534596;3-Tongelre;12.5 Afvalbakken;2018-11-28T16:04:00+00:00;2018-11-28T16:06:00+00:00;BU07721321;"{""coordinates"": [5.505443912923116, 51.44085167128364], ""type"": ""Point""}";Frans Snijderslaan 30;32;3;Wijk Doornakkers;Stadsdeel Tongelre;51.44085167128364, 5.505443912923116
990534572;7-Gestel;6.1 Illegale stort;2018-11-28T15:03:00+00:00;2018-11-28T16:31:00+00:00;BU07721724;"{""coordinates"": [5.461830846372414, 51.42286769595704], ""type"": ""Point""}";Willaertplein 11;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.42286769595704, 5.461830846372414
990534600;3-Tongelre;6.1 Illegale stort;2018-11-28T16:21:00+00:00;2018-11-28T16:35:00+00:00;BU07721333;"{""coordinates"": [5.524559956775391, 51.445470658488176], ""type"": ""Point""}";Urkhovenseweg 176;33;3;Wijk Oud-Tongelre;Stadsdeel Tongelre;51.445470658488176, 5.524559956775391
990534601;null;13.1 Straatverlichting;2018-11-28T16:35:00+00:00;2018-11-28T16:38:00+00:00;BU07721513;"{""coordinates"": [5.471122899510472, 51.47147004580023], ""type"": ""Point""}";Genovevalaan 1;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.47147004580023, 5.471122899510472
990534583;7-Gestel;6.1 Illegale stort;2018-11-28T15:18:00+00:00;2018-11-28T16:49:00+00:00;BU07721722;"{""coordinates"": [5.457901822235145, 51.42533969557001], ""type"": ""Point""}";Offenbachlaan 1;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.42533969557001, 5.457901822235145
990534579;7-Gestel;6.1 Illegale stort;2018-11-28T15:12:00+00:00;2018-11-28T16:50:00+00:00;BU07721722;"{""coordinates"": [5.454163820706141, 51.423013696969555], ""type"": ""Point""}";Offenbachlaan 512;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.423013696969555, 5.454163820706141
990534314;10-Woensel-Noord 2;9.3 Zwerfvuil;2018-11-27T10:37:00+00:00;2018-11-28T17:00:00+00:00;BU07721544;"{""coordinates"": [5.492671630731386, 51.48533962561156], ""type"": ""Point""}";De Stoutheuvel 155;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.48533962561156, 5.492671630731386
990534034;10-Woensel-Noord 2;9.3 Zwerfvuil;2018-11-25T14:02:00+00:00;2018-11-28T17:00:00+00:00;BU07721514;"{""coordinates"": [5.478568713962487, 51.47502953680082], ""type"": ""Point""}";Echternachlaan 439;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.47502953680082, 5.478568713962487
990535362;2-Stratum;6.1 Illegale stort;2018-12-03T14:37:00+00:00;2018-12-03T15:42:00+00:00;BU07721726;"{""coordinates"": [5.478918339786384, 51.42076454036128], ""type"": ""Point""}";Tongelreeppad;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.42076454036128, 5.478918339786384
990535377;6-Strijp;6.1 Illegale stort;2018-12-03T15:25:00+00:00;2018-12-03T15:45:00+00:00;BU07721624;"{""coordinates"": [5.443628173578053, 51.444340885852846], ""type"": ""Point""}";Tilburgseweg-Oost 41;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.444340885852846, 5.443628173578053
990535034;4-Woensel-Zuid;14.2 Tegels en klinkers;2018-12-01T17:27:00+00:00;2018-12-03T15:51:00+00:00;BU07721412;"{""coordinates"": [5.471863717007554, 51.45174066868685], ""type"": ""Point""}";Woenselse Markt 3;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.45174066868685, 5.471863717007554
990535359;7-Gestel;7.1 Parkeeroverlast;2018-12-03T14:35:00+00:00;2018-12-03T15:52:00+00:00;BU07721724;"{""coordinates"": [5.4611874558922935, 51.41994189636097], ""type"": ""Point""}";Dufaystraat;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.41994189636097, 5.4611874558922935
990534986;4-Woensel-Zuid;6.1 Illegale stort;2018-12-01T12:07:00+00:00;2018-12-03T15:53:00+00:00;BU07721412;"{""coordinates"": [5.468220903621034, 51.451764269768695], ""type"": ""Point""}";Zeeheldenlaan 268;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.451764269768695, 5.468220903621034
990535376;1-Centrum;7.12 Overig;2018-12-03T15:20:00+00:00;2018-12-03T15:53:00+00:00;BU07721111;"{""coordinates"": [5.483753526070444, 51.44139327686937], ""type"": ""Point""}";Dommelstraat 1B;11;1;Wijk Centrum;Stadsdeel Centrum;51.44139327686937, 5.483753526070444
990534944;4-Woensel-Zuid;6.1 Illegale stort;2018-11-30T19:45:00+00:00;2018-12-03T15:55:00+00:00;BU07721412;"{""coordinates"": [5.469312710408721, 51.45130067030187], ""type"": ""Point""}";Zeeheldenlaan 162;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.45130067030187, 5.469312710408721
990534677;1-Centrum;6.1 Illegale stort;2018-11-29T11:09:00+00:00;2018-12-03T16:01:00+00:00;BU07721112;"{""coordinates"": [5.473707205122054, 51.436030376560694], ""type"": ""Point""}";Kleine Berg 60;11;1;Wijk Centrum;Stadsdeel Centrum;51.436030376560694, 5.473707205122054
990534038;1-Centrum;14.2 Tegels en klinkers;2018-11-25T14:19:00+00:00;2018-12-03T16:02:00+00:00;BU07721113;"{""coordinates"": [5.473967806318689, 51.43856368246484], ""type"": ""Point""}";De Regent 22;11;1;Wijk Centrum;Stadsdeel Centrum;51.43856368246484, 5.473967806318689
990534773;10-Woensel-Noord 2;13.1 Straatverlichting;2018-11-29T21:38:00+00:00;2018-12-03T17:00:00+00:00;BU07721532;"{""coordinates"": [5.475591681569337, 51.47927753565438], ""type"": ""Point""}";De Pannelaan pdiv (5212648);53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.47927753565438, 5.475591681569337
990535655;2-Stratum;9.5 Bladafval;2018-12-05T11:27:00+00:00;2018-12-10T11:15:00+00:00;BU07721224;"{""coordinates"": [5.4914829731891786, 51.41586469552196], ""type"": ""Point""}";Floralaan West 262;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.41586469552196, 5.4914829731891786
990535429;3-Tongelre;6.1 Illegale stort;2018-12-03T20:14:00+00:00;2018-12-10T11:18:00+00:00;BU07721321;"{""coordinates"": [5.505202332899064, 51.43961777327083], ""type"": ""Point""}";Willem van de Veldestraat 19;32;3;Wijk Doornakkers;Stadsdeel Tongelre;51.43961777327083, 5.505202332899064
990534689;1-Centrum;7.1 Parkeeroverlast;2018-11-29T12:15:00+00:00;2018-12-10T12:14:00+00:00;BU07721112;"{""coordinates"": [5.477567547996069, 51.43350618656803], ""type"": ""Point""}";Frederik van Eedenplein;11;1;Wijk Centrum;Stadsdeel Centrum;51.43350618656803, 5.477567547996069
990534548;6-Strijp;7.1 Parkeeroverlast;2018-11-28T13:44:00+00:00;2018-12-10T12:15:00+00:00;BU07721612;"{""coordinates"": [5.463765789963998, 51.44382608285574], ""type"": ""Point""}";Gerard Philipslaan 323;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.44382608285574, 5.463765789963998
990535514;6-Strijp;7.2 Aanhangers of caravans;2018-12-04T12:45:00+00:00;2018-12-10T12:25:00+00:00;BU07721624;"{""coordinates"": [5.443742867763101, 51.4454140851578], ""type"": ""Point""}";Venstraat;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.4454140851578, 5.443742867763101
990535444;3-Tongelre;13.1 Straatverlichting;2018-12-03T22:31:00+00:00;2019-01-11T09:33:00+00:00;BU07721333;"{""coordinates"": [5.51262081067356, 51.445905863167845], ""type"": ""Point""}";Hofstraat p1;33;3;Wijk Oud-Tongelre;Stadsdeel Tongelre;51.445905863167845, 5.51262081067356
990534246;4-Woensel-Zuid;13.1 Straatverlichting;2018-11-26T18:26:00+00:00;2019-01-11T09:33:00+00:00;BU07721414;"{""coordinates"": [5.478653375324544, 51.44654357202303], ""type"": ""Point""}";Borchmolen p5;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.44654357202303, 5.478653375324544
990534546;6-Strijp;13.1 Straatverlichting;2018-11-28T13:43:00+00:00;2019-01-11T09:33:00+00:00;BU07721113;"{""coordinates"": [5.469721273077991, 51.44164168104124], ""type"": ""Point""}";Zomereik p15;11;1;Wijk Centrum;Stadsdeel Centrum;51.44164168104124, 5.469721273077991
990534279;5-Woensel-Noord 1;13.1 Straatverlichting;2018-11-27T00:55:00+00:00;2019-01-11T09:33:00+00:00;BU07721531;"{""coordinates"": [5.455721304542755, 51.48058434422291], ""type"": ""Point""}";Huizingalaan p44;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48058434422291, 5.455721304542755
990534351;2-Stratum;13.1 Straatverlichting;2018-11-27T12:40:00+00:00;2019-01-11T09:33:00+00:00;BU07721223;"{""coordinates"": [5.481601424634369, 51.41989899496122], ""type"": ""Point""}";Felix Timmermanslaan p25;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.41989899496122, 5.481601424634369
990534625;3-Tongelre;13.1 Straatverlichting;2018-11-28T18:54:00+00:00;2019-01-11T09:33:00+00:00;BU07721328;"{""coordinates"": [5.529310620850702, 51.43475036753478], ""type"": ""Point""}";Orkestpad p29(et);32;3;Wijk Doornakkers;Stadsdeel Tongelre;51.43475036753478, 5.529310620850702
990534688;3-Tongelre;13.1 Straatverlichting;2018-11-29T12:01:00+00:00;2019-01-11T09:33:00+00:00;BU07721321;"{""coordinates"": [5.505769030900573, 51.4376654751611], ""type"": ""Point""}";Simon de Vliegerstraat p3;32;3;Wijk Doornakkers;Stadsdeel Tongelre;51.4376654751611, 5.505769030900573
990534423;7-Gestel;13.1 Straatverlichting;2018-11-27T18:17:00+00:00;2019-01-11T09:33:00+00:00;BU07721621;"{""coordinates"": [5.429391758194962, 51.42268970156217], ""type"": ""Point""}";Cranendonck;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.42268970156217, 5.429391758194962
990534948;5-Woensel-Noord 1;13.1 Straatverlichting;2018-11-30T20:15:00+00:00;2019-01-11T09:33:00+00:00;BU07721513;"{""coordinates"": [5.46613356598198, 51.47416204465326], ""type"": ""Point""}";Elckerlyclaan p1;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.47416204465326, 5.46613356598198
990534700;4-Woensel-Zuid;13.1 Straatverlichting;2018-11-29T12:55:00+00:00;2019-01-11T09:33:00+00:00;BU07721424;"{""coordinates"": [5.463786532480894, 51.460439160677836], ""type"": ""Point""}";Dr Berlagelaan p4;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.460439160677836, 5.463786532480894
990534181;6-Strijp;7.8 Illegaal in gebruik genomen gemeentegrond;2018-11-26T13:20:00+00:00;2018-11-28T22:19:00+00:00;BU07721615;"{""coordinates"": [5.45519451108413, 51.44361038278573], ""type"": ""Point""}";Schootsestraat 61;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.44361038278573, 5.45519451108413
990534618;10-Woensel-Noord 2;13.1 Straatverlichting;2018-11-28T18:12:00+00:00;2018-11-29T08:16:00+00:00;BU07721531;"{""coordinates"": [5.46974355228448, 51.48101663729631], ""type"": ""Point""}";Rode Kruislaan 111;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48101663729631, 5.46974355228448
990534612;5-Woensel-Noord 1;13.1 Straatverlichting;2018-11-28T17:57:00+00:00;2018-11-29T08:17:00+00:00;BU07721531;"{""coordinates"": [5.468834545054043, 51.48167063692853], ""type"": ""Point""}";Grebbeberglaan 14;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48167063692853, 5.468834545054043
990534615;5-Woensel-Noord 1;13.1 Straatverlichting;2018-11-28T18:07:00+00:00;2018-11-29T08:17:00+00:00;BU07721531;"{""coordinates"": [5.469439549748525, 51.481337636579795], ""type"": ""Point""}";Grebbeberglaan 7;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.481337636579795, 5.469439549748525
990534614;5-Woensel-Noord 1;13.1 Straatverlichting;2018-11-28T18:05:00+00:00;2018-11-29T08:17:00+00:00;BU07721531;"{""coordinates"": [5.467951555721808, 51.47831463997093], ""type"": ""Point""}";Bevelandlaan 7;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.47831463997093, 5.467951555721808
990534633;5-Woensel-Noord 1;13.1 Straatverlichting;2018-11-28T21:00:00+00:00;2018-11-29T08:18:00+00:00;BU07721532;"{""coordinates"": [5.475052479003136, 51.4791345360224], ""type"": ""Point""}";De Pannelaan 7;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.4791345360224, 5.475052479003136
