ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,BEWEEGBAAR,PUIC,WEGNAAM
6080251,041,,41,041__,Arnhem - Elst,Ah-Vl,Arnhem - Venlo ,0.96319,"0,963190",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,187881.385873,444145.908,51.9847363502592,5.8658602400208,KUNSTWERKEN,Noord-Oost,NO,Arnhem,G0202,bestaand,,390.447,283,1,gerealiseerd,2016/02/04 13:23:07+00,Nee,2af034b9ccd112c4e05343604191f184,
6080254,,,,,,,,,,,,,,,,192661.9995,443412.46664,51.977840477085,5.9353686276732,,,,Arnhem,G0202,bestaand,,39.496,283,1,gerealiseerd,2016/02/04 13:23:07+00,Nee,2af034b611dc12c4e05343604191f184,
6080288,,,,,,,,,,,,,,,,161291.345424,383880.9525,51.4439867874293,5.47769514681472,,,,Eindhoven,G0772,bestaand,,243.06,283,1,gerealiseerd,2016/01/09 12:15:15+00,Nee,e639ed66249245cc883ffdd6d8d64cb3,
6080301,,,,,,,,,,,,,,,,193227.0576,443501.6675,51.9786035758532,5.94360255779606,,,,Arnhem,G0202,bestaand,,492.623,283,1,gerealiseerd,2022/10/06 13:43:53+00,Nee,2af034b6885012c4e05343604191f184,
6080302,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,91.757509,"91,757509",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,190167.997586,444152.3355,51.9846539354892,5.89914608734957,KUNSTWERKEN,Noord-Oost,NO,Arnhem,G0202,bestaand,,140.786,283,1,gerealiseerd,2016/02/04 13:23:07+00,Nee,2af034b9cb7312c4e05343604191f184,
6080310,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,91.609781,"91,609781",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,190013.994,444236.362623,51.9854188983636,5.89691291625526,KUNSTWERKEN,Noord-Oost,NO,Arnhem,G0202,bestaand,,454.019,283,1,gerealiseerd,2016/02/04 13:23:07+00,Nee,2af034b9591812c4e05343604191f184,
6080314,095,,95,095__,Hilversum - Blauwkapel,Hvs-Utm,Hilversum - Utrecht Maliebaan ,4.583117,"4,583117",Randstad Noord,RN,Amersfoort,12,KUNSTWERKEN,Eemland,141091.423633,466453.6935,52.1860388079109,5.18382256414144,KUNSTWERKEN,Randstad Noord,RN,,G0402,bestaand,,74.458,283,1,gerealiseerd,2015/10/27 17:06:55+00,Nee,b65503b97cfd4819b6b76a78279ebd37,
6080365,,,,,,,,,,,,,,,,195868.269566,441044.8135,51.9563337036763,5.98175108741005,,,,Westervoort,G0293,bestaand,,161.441,283,1,gerealiseerd,2016/05/17 13:06:08+00,Nee,228eb80249c240ccae288cd01ff64fa9,
6080379,,,,,,,,,,,,,,,,116166.862161,542253.5805,52.8660527811282,4.81054093190461,,,,Hollands Kroon,G1911,bestaand,,19.362,283,1,gerealiseerd,2016/06/03 12:40:47+00,Nee,626492e7441f471aa932dc5359650ffd,
6080419,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,62.646298,"62,646298",Noord-Oost,NO,Drenthe,35,KUNSTWERKEN,Drenthe,238009.744365,568938.815,53.100830258599,6.62658536279474,KUNSTWERKEN,Noord-Oost,NO,Drenthe,P0022,bestaand,,744.534,283,1,gerealiseerd,2016/02/11 15:33:32+00,Nee,d90a7719ef694260b0f7b5fe0f8e4205,
6080424,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,35.856236,"35,856236",Noord-Oost,NO,Drenthe,35,KUNSTWERKEN,Drenthe,231805.1309,543537.6925,52.8735309833501,6.52796901739592,KUNSTWERKEN,Noord-Oost,NO,Drenthe,P0022,bestaand,,327.31,283,1,gerealiseerd,2016/02/11 15:33:32+00,Nee,f1c84e7a0e7d450eb3e2a272d1591032,
6080471,,,,,,,,,,,,,,,,144067.262895,523131.865,52.6954946513678,5.22548826541202,,,,Hoogheemraadschap Hollands Noorderkwartier,W0651,bestaand,,49.066,283,1,gerealiseerd,2016/09/01 14:08:37+00,Nee,22e4bb0b6c5c4d8d8d0bbdb81acd3bfb,
6080567,018,,18,018__,Deventer - Zwolle,Ah-Zl,Arnhem - Zwolle ,58.150512,"58,150512",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,205677.7205,488113.602996,52.378546219046,6.13147391793991,KUNSTWERKEN,Noord-Oost,NO,Olst-Wijhe,G1773,bestaand,,71.401,283,1,gerealiseerd,2018/03/28 11:02:45+00,Nee,6a3dd1a3ee244c1b9e6ca4e15677fa5c,
6080568,018,,18,018__,Deventer - Zwolle,Ah-Zl,Arnhem - Zwolle ,58.131474,"58,131474",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,205661.0895,488124.403564,52.3786448186968,6.13123131875191,KUNSTWERKEN,Noord-Oost,NO,Olst-Wijhe,G1773,bestaand,,121.254,283,1,gerealiseerd,2020/12/18 13:53:11+00,Nee,a1f5600541144070a1347125ee8703e5,
6080580,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,20.924698,"20,924698",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,222786.0895,502580.870331,52.5067072342552,6.38563088011458,KUNSTWERKEN,Noord-Oost,NO,Overijssel,P0023,bestaand,,212.517,283,1,gerealiseerd,2021/04/29 12:01:34+00,Nee,9d821e2a15054ffab366beba2e187445,
6080605,213,,213,213__,Boxtel - Uden,Btl-Veg,Boxtel - Veghel ,11.034607,"11,034607",Zuid,Z,Boxtel,23,KUNSTWERKEN,Brabant,159877.43021,402175.9325,51.6084473584785,5.45761239496919,KUNSTWERKEN,Zuid,Z,Schijndel,G1948,bestaand,,16.436,283,1,gerealiseerd,2017/04/25 12:50:33+00,Nee,68d2406cf8d34bdeaf9980d58464ac6f,
6080644,,,,,,,,,,,,,,,,242951.51,576480.9575,53.1678015975802,6.70240503574829,,,,Waterschap Hunze en Aa's,W0646,bestaand,,80.253,283,1,gerealiseerd,2016/05/04 13:28:45+00,Nee,52a29cb1792043c99ab0fcb979d2b52d,
6080650,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,96.393153,"96,393153",Noord-Oost,NO,Drenthe,35,KUNSTWERKEN,Drenthe,248300.089059,575661.2095,53.1595335142902,6.78212639063675,KUNSTWERKEN,Noord-Oost,NO,Waterschap Hunze en Aa's,W0646,bestaand,,182.507,283,1,gerealiseerd,2016/05/04 13:42:42+00,Nee,0b1696e90d57430faffd2f4f51e65a80,
6080681,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,26.174359,"26,174359",Randstad Noord,RN,Amersfoort,12,KUNSTWERKEN,Eemland,140233.656187,473005.8615,52.2449059926507,5.17099435778016,KUNSTWERKEN,Randstad Noord,RN,,G0402,bestaand,,396.379,283,1,gerealiseerd,2020/10/06 11:44:14+00,Nee,2255141a1b984910b6e9c0df3b2f5cde,
6080682,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,56.944246,"56,944246",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,246944.181102,521757.6665,52.6754837353427,6.74668180023122,KUNSTWERKEN,Noord-Oost,NO,Drenthe,P0022,bestaand,,987.856,283,1,gerealiseerd,2016/02/11 16:09:13+00,Nee,c7d5b2e4a3014452906398a39ffbe53e,
6080724,521,a,521,521_a,Schin op Geul,Hrl-Sog,Heerlen - Schin op Geul ,7.555921,"7,555921",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,189307.591,318670.061588,50.8568297926069,5.87441265251214,KUNSTWERKEN,Zuid,Z,Valkenburg aan de Geul,G0994,bestaand,,135.484,283,1,gerealiseerd,2016/01/06 12:28:39+00,Nee,5bd06e68d5e043ea968b270857219a6b,
6080782,,,,,,,,,,,,,,,,174239.274531,563661.5065,53.0594779985086,5.67417627094967,,,,Súdwest Fryslân,G1900,bestaand,,51.358,283,1,gerealiseerd,2015/09/16 13:57:50+00,Nee,17c0d62a5b864b6f99bb784af723eff9,
6080797,212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,47.29427,"47,294270",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,204580.593,437800.719226,51.9264676451973,6.10802024229302,KUNSTWERKEN,Noord-Oost,NO,Rijnwaarden,G0299,bestaand,,324.435,283,1,gerealiseerd,2016/05/17 11:44:52+00,Nee,522af22cce994094ba589670d52d6589,
6080798,,,,,,,,,,,,,,,,202633.01675,437084.999,51.9202052231913,6.07960864559769,,,,Waterschap Rijn en IJssel,W0152,bestaand,,12.371,283,1,gerealiseerd,2016/05/17 11:44:57+00,Nee,a8f51642da6d411990c0ab26e326675e,
6080810,619,,619,619__,Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,35.11372,"35,113720",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,116955.813,520489.931563,52.6705324185073,4.82477105418753,KUNSTWERKEN,Randstad Noord,RN,Hoogheemraadschap Hollands Noorderkwartier,W0651,bestaand,,58.404,283,1,gerealiseerd,2016/03/28 14:39:19+00,Nee,809e1828899e480e8d0a3c6220c6da4f,
6080898,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,81.957246,"81,957246",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,114862.942,426893.474705,51.8291977771666,4.80494023128767,KUNSTWERKEN,Randstad Zuid,RZ,Waterschap Rivierenland,W0621,bestaand,,298.112,283,1,gerealiseerd,2016/06/13 15:48:02+00,Nee,27694d20d4d548f4944859d3b86f06c2,
6080973,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,81.213303,"81,213303",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,115592.12,426917.257412,51.8294635246217,4.81551508492829,KUNSTWERKEN,Randstad Zuid,RZ,Hardinxveld-Giessendam,G0523,bestaand,,357.591,283,1,gerealiseerd,2017/05/18 13:25:12+00,Nee,6a9da6101ac9420bb3fa476eb65187c1,
6081086,,,,,,,,,,,,,,,,110780.129838,427243.854,51.8320382424964,4.74567005520509,,,,Sliedrecht,G0610,bestaand,,17.697,283,1,gerealiseerd,2016/06/13 15:48:02+00,Nee,2ea5282f847c4f98b9a7b11c82c0fbe1,
6081096,,,,,,,,,,,,,,,,118168.817661,427113.657,51.8314048483018,4.85287251482237,,,,Waterschap Rivierenland,W0621,bestaand,,20.771,283,1,gerealiseerd,2020/12/18 14:54:33+00,Nee,544f385d40384e70af5d3e0fca996a08,
6081098,152,a,152,152_a,Kijfhoek - Meteren Aansl.,Brppd-Brgnd,Betuweroute Papendrecht - Betuweroute Giessendam ,15.312873,"15,312873",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,116285.175,427706.443996,51.8366052635987,4.82548030397728,KUNSTWERKEN,Randstad Zuid,RZ,Hardinxveld-Giessendam,G0523,bestaand,,131.04,283,1,gerealiseerd,2016/07/18 09:05:50+00,Nee,46b4e7b048e249658d7e1db5a5046381,
6081168,,,,,,,,,,,,,,,,76094.985,437789.91179,51.9229857702144,4.24012671390301,,,,Maassluis,G0556,bestaand,,114.146,283,1,gerealiseerd,2015/09/25 11:22:12+00,Nee,ec814041c0934aeab74f14b014f2209d,
6081175,,,,,,,,,,,,,,,,126313.809212,484614.4915,52.3486899807713,4.96619646834382,,,,Diemen,G0384,bestaand,,8.072,283,1,gerealiseerd,2016/01/07 12:35:10+00,Nee,42ad5b6bfa43426ba0ac5c69c5a40e02,
6081356,,,,,,,,,,,,,,,,125670.0415,482702.379111,52.3314710514618,4.95691514777012,,,,Diemen,G0384,bestaand,,119.157,283,1,gerealiseerd,2016/01/08 17:18:17+00,Nee,cb09525b44934612a127a3996022e538,
6081413,,,,,,,,,,,,,,,,126393.3815,484618.615758,52.3487311949805,4.96736391617328,,,,Diemen,G0384,bestaand,,16.374,283,1,gerealiseerd,2016/01/07 12:35:10+00,Nee,d076484495614d0194e1bef3061bedb5,
6081455,,,,,,,,,,,,,,,,110254.590995,427404.997,51.8334446652286,4.73802525033177,,,,Sliedrecht,G0610,bestaand,,32.301,283,1,gerealiseerd,2016/06/13 15:48:02+00,Nee,828aca8f4d4f4364a979ebfd65c602c7,
6081481,,,,,,,,,,,,,,,,126244.9725,484610.770015,52.3486529367632,4.96518654283582,,,,Diemen,G0384,bestaand,,10.99,283,1,gerealiseerd,2016/01/07 12:35:10+00,Nee,14cdcaa86d5a4616a388601c1d5d9500,
6081503,210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,4.037493,"4,037493",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,213546.756532,463606.132,52.1575162902294,6.2427814767971,KUNSTWERKEN,Noord-Oost,NO,Gelderland,P0025,bestaand,,397.804,283,1,gerealiseerd,2016/08/03 13:30:42+00,Nee,060eca0eee954f5b89462ae9838c747d,
6081504,512,b,512,512_b,Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,88.823321,"88,823321",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,185931.756,434248.760337,51.8958928777133,5.83658879773082,KUNSTWERKEN,Randstad Zuid,RZ,Overbetuwe,G1734,bestaand,,1774.387,283,1,gerealiseerd,2016/08/03 17:23:29+00,Nee,1fd485b0a80647f8af38a6915a8c0b27,
6081510,,,,,,,,,,,,,,,,181128.680517,436631.433,51.9175548845896,5.76699078008087,,,,Overbetuwe,G1734,bestaand,,66.35,283,1,gerealiseerd,2016/08/03 17:23:29+00,Nee,49a3ee0b3149448094e29782d3f61711,
6081541,,,,,,,,,,,,,,,,96928.351,476917.436973,52.2771978632196,4.53628605498163,,,,Lisse,G0553,bestaand,,104.936,283,1,gerealiseerd,2016/04/16 22:59:00+00,Nee,8abeacd5439b75760000000a0332aa72,
6081572,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,81.587604,"81,587604",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,179367.8825,436485.926427,51.9163270131747,5.74138722889014,KUNSTWERKEN,Randstad Zuid,RZ,Overbetuwe,G1734,bestaand,,1246.866,283,1,gerealiseerd,2018/02/20 17:42:22+00,Nee,10ac3dd8612044a89c70a162cbe49875,
6081593,,,,,,,,,,,,,,,,96932.729,476928.341372,52.277296321971,4.53634832374925,,,,Lisse,G0553,bestaand,,166.681,283,1,gerealiseerd,2016/04/16 22:59:00+00,Nee,8abeacd5439b75760000000a0332aa3b,
6081597,049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,24.639921,"24,639921",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,189451.270325,421688.4615,51.7827933070565,5.88646626722082,KUNSTWERKEN,Noord-Oost,NO,Heumen,G0252,bestaand,,163.816,283,1,gerealiseerd,2016/06/29 15:04:14+00,Nee,025bf0022d09445fbaeda128d536a996,
6081599,,,,,,,,,,,,,,,,194535.2115,404418.528666,51.6272322728626,5.9581748863389,,,,Land van Cuijk,G1982,bestaand,,33.452,283,1,gerealiseerd,2022/01/17 10:47:33+00,Nee,a411762cfe4e426480acf3d6e4fb52a0,
6081636,,,,,,,,,,,,,,,,181692.536459,435388.766,51.9063588957138,5.77508997168162,,,,Overbetuwe,G1734,bestaand,,53.87,283,1,gerealiseerd,2016/08/03 17:23:29+00,Nee,9ecf9491f1af40489552c3d746fff96d,
6081642,,,,,,,,,,,,,,,,171869.6375,559963.01225,53.0263230228047,5.63863911876427,,,,Súdwest Fryslân,G1900,bestaand,,187.419,283,1,gerealiseerd,2015/08/03 00:00:00+00,Nee,21b786518dfb4c52a3e3a023d9bbe431,
6081691,,,,,,,,,,,,,,,,171919.314641,559937.0305,53.0260879911028,5.63937816659986,,,,Súdwest Fryslân,G1900,bestaand,,259.984,283,1,gerealiseerd,2015/12/18 09:57:02+00,Nee,a79a5c51385f4a5db1a53e64c8bcd569,
6081698,,,,,,,,,,,,,,,,172660.047,560666.744343,53.03262140109,5.65045791027881,,,,Súdwest Fryslân,G1900,bestaand,,303.635,283,1,gerealiseerd,2015/12/01 13:20:28+00,Nee,2cd5caafd05648108a3bcf27cf7943d9,
6081758,,,,,,,,,,,,,,,,173008.965978,560936.793,53.0350364890512,5.65567404127951,,,,Súdwest Fryslân,G1900,bestaand,,81.211,283,1,gerealiseerd,2015/11/13 13:52:30+00,Nee,f15f4473e2f94d83be1740d5b3882b95,
6081825,,,,,,,,,,,,,,,,107294.1435,447955.083825,52.0178974708363,4.69222669093394,,,,Gouda,G0513,bestaand,,17.87,283,1,gerealiseerd,2016/07/15 15:33:47+00,Nee,37acc3103b1737c8e053293c320a4c37,
6081846,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,110.369207,"110,369207",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,93656.086518,445890.831,51.9980051226966,4.49393851188988,KUNSTWERKEN,Randstad Zuid,RZ,Lansingerland,G1621,bestaand,,793.311,283,1,gerealiseerd,2018/07/06 09:03:17+00,Nee,2e2b94d4b1134b6be05332a1e90a2401,
6081851,,,,,,,,,,,,,,,,172895.478793,386932.61,51.4711677936608,5.64476220568205,,,,Helmond,G0794,bestaand,,354.603,283,1,gerealiseerd,2020/01/17 09:25:49+00,Nee,50b84043c2324ed988e067ee08dfaf6e,
6081888,,,,,,,,,,,,,,,,111311.684049,447462.693,52.0138029442903,4.75081323187752,,,,Gouda,G0513,bestaand,,23.766,283,1,gerealiseerd,2016/07/15 15:33:47+00,Nee,37acc310035337c8e053293c320a4c37,
6081892,,,,,,,,,,,,,,,,106943.473,447946.589399,52.0177908612032,4.68711969795254,,,,Gouda,G0513,bestaand,,44.108,283,1,gerealiseerd,2016/07/15 15:33:47+00,Nee,37acc310257937c8e053293c320a4c37,
6081896,,,,,,,,,,,,,,,,107196.061,447958.466415,52.0179194292801,4.69079745878609,,,,Gouda,G0513,bestaand,,26.852,283,1,gerealiseerd,2016/07/15 15:33:47+00,Nee,37acc3102b1837c8e053293c320a4c37,
6081899,,,,,,,,,,,,,,,,94195.919,446592.710714,52.0043725065192,4.50167384638748,,,,Hoogheemraadschap van Schieland en de Krimpenerwaard,W0656,bestaand,,39.824,283,1,gerealiseerd,2016/06/01 17:31:48+00,Nee,2e2b94d3e2434b6be05332a1e90a2401,
6081902,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,110.757033,"110,757033",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,93892.296303,446179.4685,52.0006252402763,4.49732622055643,KUNSTWERKEN,Randstad Zuid,RZ,Lansingerland,G1621,bestaand,,1651.442,283,1,gerealiseerd,2022/01/06 14:53:20+00,Nee,2e2b94d434944b6be05332a1e90a2401,
6081905,,,,,,,,,,,,,,,,93646.639495,445907.324,51.998152305534,4.49379801088862,,,,Hoogheemraadschap van Schieland en de Krimpenerwaard,W0656,bestaand,,21.648,283,1,gerealiseerd,2016/06/01 17:31:48+00,Nee,2e2b94d3b8d94b6be05332a1e90a2401,
6081976,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,114.518373,"114,518373",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,204276.365,533997.869681,52.7910149364098,6.11770043019598,KUNSTWERKEN,Noord-Oost,NO,Steenwijkerland,G1708,bestaand,,198.917,283,1,gerealiseerd,2016/08/03 16:13:02+00,Nee,f7998eaf16dd4847b89d7da7307928ab,
6082030,,,,,,,,,,,,,,,,106975.25996,447963.557,52.0179461114581,4.68758035399121,,,,Gouda,G0513,bestaand,,30.787,283,1,gerealiseerd,2016/07/15 15:33:47+00,Nee,37acc3116c5137c8e053293c320a4c37,
6082037,,,,,,,,,,,,,,,,110835.59,447547.079112,52.0145236877179,4.74386769517413,,,,Gouda,G0513,bestaand,,20.21,283,1,gerealiseerd,2016/07/15 15:33:47+00,Nee,37acc30fff7f37c8e053293c320a4c37,
6082167,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,3.175888,"3,175888",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,202116.97006,321674.1105,50.8829213589684,6.05670317634595,KUNSTWERKEN,Zuid,Z,Kerkrade,G0928,bestaand,,138.921,283,1,gerealiseerd,2020/09/29 10:34:27+00,Nee,353a0ca410dc30dbe054d8d385f6d27e,
6082182,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,109.028739,"109,028739",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,92795.886059,444838.582,51.9884525701229,4.48160510794998,KUNSTWERKEN,Randstad Zuid,RZ,Lansingerland,G1621,bestaand,,2244.052,283,1,gerealiseerd,2023/01/20 09:52:13+00,Nee,2e2b94d434934b6be05332a1e90a2401,
6082239,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,108.548224,"108,548224",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,92515.82422,444471.526,51.9851223001844,4.47759522223881,KUNSTWERKEN,Randstad Zuid,RZ,Lansingerland,G1621,bestaand,,798.057,283,1,gerealiseerd,2018/06/28 21:05:06+00,Nee,2e2b94d4daf64b6be05332a1e90a2401,
6082285,544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,1.489765,"1,489765",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,113734.437282,400954.8135,51.5959768344943,4.79164850443019,KUNSTWERKEN,Zuid,Z,Breda,G0758,bestaand,,455.892,283,1,gerealiseerd,2016/07/05 14:51:41+00,Nee,d574d9f1a39449d2bcde2822fd9d3509,
6082287,544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,0.947265,"0,947265",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,113186.154215,400943.5895,51.5958353961185,4.78373732903621,KUNSTWERKEN,Zuid,Z,Breda,G0758,bestaand,,532.077,283,1,gerealiseerd,2016/07/05 14:51:41+00,Nee,b88e59d6d1334bdca0586a4b1d5167e6,
6082288,,,,,,,,,,,,,,,,113735.613491,400964.337,51.5960625198393,4.79166435529091,,,,Breda,G0758,bestaand,,250.957,283,1,gerealiseerd,2016/07/05 14:51:41+00,Nee,7025085ee75745a8bd2dc59fd3e51b0a,
6082291,,,,,,,,,,,,,,,,145049.739406,399785.514,51.5868942560359,5.24362704346889,,,,Oisterwijk,G0824,bestaand,,10.213,283,1,gerealiseerd,2021/03/10 10:55:58+00,,34d49e5d76862305e0538d1013ac931a,
6082470,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,7.715984,"7,715984",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,177564.5105,573713.772386,53.1496757799839,5.72447589471188,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,20.78,283,1,gerealiseerd,2022/06/20 11:34:04+00,,bc0ca0144f994ad9a27c555f453240e4,
6082477,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,108.558666,"108,558666",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,92505.307442,444487.535,51.9852649935234,4.47743922553038,KUNSTWERKEN,Randstad Zuid,RZ,Hoogheemraadschap van Schieland en de Krimpenerwaard,W0656,bestaand,,23.302,283,1,gerealiseerd,2022/02/03 08:59:09+00,Nee,2e2b94d3b9354b6be05332a1e90a2401,
6082535,,,,,,,,,,,,,,,,246322.338341,604500.4145,53.4189428441445,6.76079089789218,,,,Het Hogeland,G1966,bestaand,,38.638,283,1,gerealiseerd,2019/01/28 11:37:00+00,Nee,b21bf2d2e76a43b68b8f8435ab086796,
6082753,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,46.578428,"46,578428",Zuid,Z,Goes,18,KUNSTWERKEN,Zeeland,53473.48,390170.017035,51.4914011921044,3.92526244972916,KUNSTWERKEN,Zuid,Z,Zeeland,P0029,bestaand,,588.136,283,1,gerealiseerd,2016/10/25 11:46:26+00,Nee,ba7ce921c8f74d5693de6e7eb968a253,
6082770,,,,,,,,,,,,,,,,172769.082922,449362.4245,52.0323124139343,5.64614302778876,,,,Ede,G0228,bestaand,,439.626,283,1,gerealiseerd,2016/01/07 16:46:14+00,Nee,fe246f55fa55d6d6e0400a0a35020533,
6082776,,,,,,,,,,,,,,,,107161.512,448051.462328,52.0187522598381,4.69028118874054,,,,Gouda,G0513,bestaand,,116.186,283,1,gerealiseerd,2016/07/15 15:33:47+00,Nee,37acc310a17e37c8e053293c320a4c37,
6082780,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,109.475211,"109,475211",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,93090.01046,445198.825,51.991723041341,4.48582153982825,KUNSTWERKEN,Randstad Zuid,RZ,Lansingerland,G1621,bestaand,,791.639,283,1,gerealiseerd,2020/10/07 08:25:33+00,Nee,2e2b94d45db84b6be05332a1e90a2401,
6082784,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,109.900075,"109,900075",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,93348.8955,445515.425406,51.9945972214383,4.48953339161025,KUNSTWERKEN,Randstad Zuid,RZ,Hoogheemraadschap van Schieland en de Krimpenerwaard,W0656,bestaand,,273.549,283,1,gerealiseerd,2022/01/19 08:32:26+00,Nee,2e2b94d45e5b4b6be05332a1e90a2401,
6082790,001,b,1,001_b,Harlingen Haven - Leeuwarden,Hlg-Hlgh,Harlingen - Harlingen Haven ,100.193138,"100,193138",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,156701.5335,576146.399845,53.1720068213117,5.41265298262671,KUNSTWERKEN,Noord-Oost,NO,Harlingen,G0072,bestaand,,64.143,283,1,gerealiseerd,2020/08/10 09:44:04+00,Nee,272afa8b92864901840cc3e121ad17cf,
