Ministerie;Handelsnaam;9010 - GWW;9301 - Laboratoriumonderzoek;9302 - Laboratoriummaterialen;9303 - Laboratoriuminstrumenten;9304 - Aankoop onderzoeksmateriaal;9305 - Research & development;9410 - Lokale belastingen - waterschapslasten;9510 - BZ Specifiek;9520 - BZK Specifiek;9530 - DEF specifiek;9540 - EZ Specifiek;9550 - FIN specifiek;9560 - I&M specifiek;9570 - OCW specifiek;9580 - SZW specifiek;9590 - V&J specifiek;9600 - VWS Specifiek;Eindtotaal
DEF;Bureau Veritas Industrial Services;;;;;;;;;;2;;;;;;;;2
DEF;Buveco Gasdetection B.V.;;;;;;;;;;1;;;;;;;;1
DEF;BWZ Verhuur B.V.;;;;;;;;;;1;;;;;;;;1
DEF;C. R. Bard Netherlands Sales B.V.;;;;;;;;;;1;;;;;;;;1
DEF;C.N. Rood B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Cable Partners B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Cablescan B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Cablon Medical B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Caiway;;;;;;;;;;1;;;;;;;;1
DEF;Calumet Photographic B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Caparis Grafisch Centrum;;;;;;;;;;1;;;;;;;;1
DEF;Caparis N.V.;;;;;;;;;;3;;;;;;;;3
DEF;Card Vision B.V.;;;;;;;;;;1;;;;;;;;1
DEF;CareFirst B.V.;;;;;;;;;;4;;;;;;;;4
DEF;CareFusion Netherlands 238 B.V.;;;;;;;;;;2;;;;;;;;2
DEF;CareFusion Netherlands 310;;;;;;;;;;2;;;;;;;;2
DEF;CareFusion Netherlands 328 B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Cargo Care Solutions B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Carl Schenck Machines en Installaties B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Carl Zeiss B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Carnavalsland;;;;;;;;;;1;;;;;;;;1
DEF;Carrosseriefabriek Veth Arnhem B.V.;;;;;;;;;;1;;;;;;;;1
DEF;CARU Containers B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Cekumed B.V.;;;;;;;;;;1;;;;;;;;1
DEF;CELECTRIC B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Cemex Trescon B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Central Point Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Centrum '45;;;;;;;;;;1;;;;;;;;1
DEF;Centrum voor Certificatie (und) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Certichem Productions B.V.;;;;;;;;;;1;;;;;;;;1
DEF;CGG Meppel;;;;;;;;;;1;;;;;;;;1
DEF;Chemetall B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Chirurgische Maatschap Vlietland Ziekenhuis;;;;;;;;;;2;;;;;;;;2
DEF;Chubb Fire & Security Amsterdam;;;;;;;;;;1;;;;;;;;1
DEF;Chubb Fire & Security B.V.;;;;;;;;;;3;;;;;;;;3
DEF;CIBG;;;;;;;;;;1;;;;;;;;1
DEF;CLB Integrated Solutions B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Clinical Science Systems;;;;;;;;;;1;;;;;;;;1
DEF;CM Online B.V.;;;;;;;;;;1;;;;;;;;1
DEF;CM Telecom B.V.;;;;;;;;;;1;;;;;;;;1
DEF;C-Mark B.V.;;;;;;;;;;1;;;;;;;;1
DEF;COBBS Industries B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Codan B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Coloplast B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Combigas B.V.;;;;;;;;;;1;;;;;;;;1
DEF;COMPAREX Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Complete Store Van Dijk B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Compressor Service Techniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Condair B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Condor Arnhem B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Confectiefabriek 'De Berkel' B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Congress & Meeting Services Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Conrad Electronic Benelux B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Constructor Dexion Holland B.V.;;;;;;;;;;3;;;;;;;;3
DEF;ContentOne Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Contour Advanced Systems B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Controlin B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Convet B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Cook Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Coolblue B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Coolmark B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Coöp. Medisch Specialist. Bdr. St. Jansdal UA;;;;;;;;;;1;;;;;;;;1
DEF;Coöp. Medisch Specialist. Bedrijf - Amphia UA;;;;;;;;;;1;;;;;;;;1
DEF;Coöperatief Medisch Specialisten Rijnstate UA;;;;;;;;;;4;;;;;;;;4
DEF;Coöperatief MSB Alrijne UA;;;;;;;;;;1;;;;;;;;1
DEF;Copoint Electronics B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Cordstrap B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Corilus Veterinary B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Corim Dental Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Corlido Project Supply B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Corpuls Benelux;;;;;;;;;;3;;;;;;;;3
DEF;Corpus Plus B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Corrosion & Water-Control B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Custers Hydraulica B.V.;;;;;;;;;;1;;;;;;;;1
DEF;CWN Spuitcabines Service & Onderhoud B.V.;;;;;;;;;;1;;;;;;;;1
DEF;D.C.H.G.(Druk Coördinatie Hans Groen) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;D.D.S. Electronics Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;D.O.R.C. Dutch Ophthalmic Research Cent. B.V.;;;;;;;;;;1;;;;;;;;1
DEF;DAF Trucks N.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dalhuisen Olie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dalmec B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Damen Rubber B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Damen Schelde Marine Services B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dantuma Medische Speciaalzaken;;;;;;;;;;1;;;;;;;;1
DEF;Datec;;;;;;;;;;1;;;;;;;;1
DEF;Datema-Delfzijl B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Daxtrio B.V.;;;;;;;;;;1;;;;;;;;1
DEF;D-Care;;;;;;;;;;1;;;;;;;;1
DEF;DCS Marine Waterjets B.V.;;;;;;;;;;2;;;;;;;;2
DEF;De Boer Structures B.V.;;;;;;;;;;2;;;;;;;;2
DEF;De Bruin Medische Groothandel V.O.F.;;;;;;;;;;1;;;;;;;;1
DEF;De Groot Houtbewerkingsmachines B.V.;;;;;;;;;;2;;;;;;;;2
DEF;De Hoeve Multipower B.V.;;;;;;;;;;2;;;;;;;;2
DEF;De Hoogstraat Orthopedietechniek;;;;;;;;;;1;;;;;;;;1
DEF;De Jager Totaal B.V.;;;;;;;;;;1;;;;;;;;1
DEF;De Kruif Machines B.V.;;;;;;;;;;1;;;;;;;;1
DEF;De Meerpaal Beheer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;De mts. van ms Het Van Weel-Bethesda Ziekenhs;;;;;;;;;;1;;;;;;;;1
DEF;De Ploeg B.V.;;;;;;;;;;3;;;;;;;;3
DEF;De Ploeg Techniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;DE REE archiefsystemen;;;;;;;;;;2;;;;;;;;2
DEF;De Ruggestee B.V.;;;;;;;;;;1;;;;;;;;1
DEF;De Wit Communicatie Techniek;;;;;;;;;;1;;;;;;;;1
DEF;De Witte Zwaan B.V.;;;;;;;;;;1;;;;;;;;1
DEF;De Wolf Maritime Safety;;;;;;;;;;1;;;;;;;;1
DEF;De ZorgIntermediair Vrije Beroepen;;;;;;;;;;4;;;;;;;;4
DEF;Deal It;;;;;;;;;;1;;;;;;;;1
DEF;Decora;;;;;;;;;;1;;;;;;;;1
DEF;Decora Bloemdecoraties;;;;;;;;;;1;;;;;;;;1
DEF;DELAIR;;;;;;;;;;1;;;;;;;;1
DEF;Delta Elektronika B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Delta International Promotioneel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Delta International Uniformuitrustingen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Den Breejen & Zn. Schilderwerken B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Denise Reklame in Vorm;;;;;;;;;;2;;;;;;;;2
DEF;Dentaid Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dental Union B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Dentalair Consumables B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Dentalair Products Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Denteck B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dent-Med Materials B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dentsply Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Desdemona B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Dewetron Benelux B.V.;;;;;;;;;;2;;;;;;;;2
DEF;DHL International B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Diepeveen Revalidatie en Verpleeghulpmiddelen;;;;;;;;;;1;;;;;;;;1
DEF;Diesel Equipment Trading B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Digital Revolution B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dijkgraaf-Rijsdorp B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dijkman Electrotechniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dimension Data Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dirk Keijzer;;;;;;;;;;1;;;;;;;;1
DEF;Dirksen Schoonmaakartikelen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Discountoffice.nl B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Display Electronics;;;;;;;;;;1;;;;;;;;1
DEF;Dispo Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Distrimex Pompen & Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;DJ-Matic B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Djons B.V.;;;;;;;;;;1;;;;;;;;1
DEF;DNM International B.V.;;;;;;;;;;2;;;;;;;;2
DEF;DNV GL Business Assurance;;;;;;;;;;4;;;;;;;;4
DEF;Doedijns B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Doornse Apotheek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Doove Care Groep B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Dörr Kampen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Double Performance B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Douwe Egberts Horeca;;;;;;;;;;1;;;;;;;;1
DEF;DPA Finance B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Dr. Falk Pharma Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dr. Weigert Nederland;;;;;;;;;;1;;;;;;;;1
DEF;Dräger Nederland B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Drie Transformatoren B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Drukkerij 'De bij' B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Drumarkon International B.V.;;;;;;;;;;1;;;;;;;;1
DEF;DSV Air & Sea (Rotterdam);;;;;;;;;;1;;;;;;;;1
DEF;DSV Road B.V.;;;;;;;;;;1;;;;;;;;1
DEF;DTG B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Duijvelaar Pompen;;;;;;;;;;1;;;;;;;;1
DEF;Duikbedrijf Boeren B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Duotent;;;;;;;;;;1;;;;;;;;1
DEF;DuSigma Holding B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dutch Boxx Golfkarton B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dutch Drone Group B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dutch Woundcare Consultant Society;;;;;;;;;;1;;;;;;;;1
DEF;Dutraco Gouda B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Duvalco B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Dyna Splint Europe;;;;;;;;;;1;;;;;;;;1
DEF;E.Novation B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Econosto Nederland B.V.;;;;;;;;;;3;;;;;;;;3
DEF;ECR Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Edialux Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Eduvision B.V.;;;;;;;;;;1;;;;;;;;1
DEF;EET Europarts B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Eijkelkamp Soil & Water B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Eilers Handel Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Eisenkolb Consumables B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Elcas B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Elcee Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Electrade;;;;;;;;;;1;;;;;;;;1
DEF;Electro-Cap Center B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Electroplast B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Electrostart B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Elfa Elementenfabriek B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Eltrex Motion B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Elysee Dental Solutions B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Emdamed B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Emerson Process Management;;;;;;;;;;1;;;;;;;;1
DEF;Emid;;;;;;;;;;1;;;;;;;;1
DEF;Emka Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;EMS Benelux B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Endenburg B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Endomed B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Endoss B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Engels;;;;;;;;;;5;;;;;;;;5
DEF;ENGIE Electroproject B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Enraf-Nonius B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Entermed B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Envico Environment Control B.V.;;;;;;;;;;1;;;;;;;;1
DEF;EPG Hydraulistics;;;;;;;;;;1;;;;;;;;1
DEF;Eppendorf Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;ERBE Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Eriks B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Esab Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Essentra Components B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Essilor Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Eurocept B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Eurofysica B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Euro-Index B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Europort Pharmaceuticals B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Euroresins Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Eurosteriel Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Evatec Process Systems B.V.;;;;;;;;;;2;;;;;;;;2
DEF;EVC Centrum Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;evenementenhekken.nl B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Exalto Industrie- en Handelsonderneming B.V.;;;;;;;;;;2;;;;;;;;2
DEF;ExamVision Benelux;;;;;;;;;;1;;;;;;;;1
DEF;Excent Tandtechniek Amsterdam B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Excent Tandtechniek Bergen op Zoom B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Excent Tandtechniek Groningen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;EXO-L B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Expert Leersum;;;;;;;;;;1;;;;;;;;1
DEF;Exploitatie Maatschappij Komfort B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Exploitatiemij. Grand Hotel Karel V B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Expo Display Service;;;;;;;;;;1;;;;;;;;1
DEF;EyeVinci B.V.;;;;;;;;;;1;;;;;;;;1
DEF;F & L Powerrental B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Fabory Nederland;;;;;;;;;;1;;;;;;;;1
DEF;Faes Cases B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Faes Group B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Fagron Nederland B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Farmakeur;;;;;;;;;;1;;;;;;;;1
DEF;Farnell (Netherlands) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Fast Feet t.h.o.d.n. Runnersworld Hoorn;;;;;;;;;;2;;;;;;;;2
DEF;Fed. v. Gezondh.psychol. en Psychotherapeuten;;;;;;;;;;1;;;;;;;;1
DEF;Felix Trading B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Festec Trade B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Festo B.V.;;;;;;;;;;4;;;;;;;;4
DEF;FHI, Federatie van Technologiebranches;;;;;;;;;;5;;;;;;;;5
DEF;Fier Farma B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Filmolux Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Filter Service Heerenveen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Finapres Medical Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;FindWhere B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Firma S.J. van Kalsbeek en Zonen;;;;;;;;;;2;;;;;;;;2
DEF;Firma van Rooijen;;;;;;;;;;1;;;;;;;;1
DEF;Fisher Emergo B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Fitness Seller;;;;;;;;;;1;;;;;;;;1
DEF;Fletcher Hotel Restaurant Nieuwegein;;;;;;;;;;1;;;;;;;;1
DEF;Flexico Technische Handelsonderneming B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Flexray;;;;;;;;;;2;;;;;;;;2
DEF;Float Inflatables;;;;;;;;;;1;;;;;;;;1
DEF;Fluiconnecto B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Fluke Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Fokker Aerostructures B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Fonq.nl B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Forbo Flooring B.V.;;;;;;;;;;2;;;;;;;;2
DEF;ForceLink B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Formex Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Foto Jan Vredenburg B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Foto Van Kesteren;;;;;;;;;;1;;;;;;;;1
DEF;Foto Video Beemster B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Frame Engineering B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Freedom Innovations Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Frencken Handel en Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Fresenius Kabi Nederland B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Friand Elektrotechniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Fries Tandtechnisch Laboratorium B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Fromm Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Fujifilm Medical Systems France;;;;;;;;;;3;;;;;;;;3
DEF;Future Metals LLC Europa Division;;;;;;;;;;1;;;;;;;;1
DEF;Fysio Physics Fysiotherapie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;FysioSupplies B.V.;;;;;;;;;;1;;;;;;;;1
DEF;FysioTape Opleidingen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Fysiotherapie van Mierlo B.V.;;;;;;;;;;1;;;;;;;;1
DEF;G.J. Wortelboer jr. B.V.;;;;;;;;;;2;;;;;;;;2
DEF;G.M. Medical Bracing B.V.;;;;;;;;;;1;;;;;;;;1
DEF;G.M.S. Instruments;;;;;;;;;;1;;;;;;;;1
DEF;Garmin Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;GBN B.V.;;;;;;;;;;1;;;;;;;;1
DEF;GD Medical Pharma B.V.;;;;;;;;;;1;;;;;;;;1
DEF;GE Energy Netherlands B.V.;;;;;;;;;;2;;;;;;;;2
DEF;GE Healthcare B.V.;;;;;;;;;;3;;;;;;;;3
DEF;GEA Westfalia Separator Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Gemaco B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Genimedical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Geografische Boekhandel Pied à Terre B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Geometius B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Geopol;;;;;;;;;;1;;;;;;;;1
DEF;Georg Fischer N.V.;;;;;;;;;;1;;;;;;;;1
DEF;George In Dr Maur orthoped. Schoentechniek;;;;;;;;;;1;;;;;;;;1
DEF;Geoserve B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Gerritse IJzerwaren;;;;;;;;;;1;;;;;;;;1
DEF;Getinge B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Geurts Van Bergen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Geveke Werktuigbouw B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Gezondheid aan huis B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Gezondheidscentrum Dokter aan de Lek;;;;;;;;;;1;;;;;;;;1
DEF;GGZ inGeest Overschiestraat;;;;;;;;;;1;;;;;;;;1
DEF;GGzE;;;;;;;;;;1;;;;;;;;1
DEF;Gigalink Microwave Conn. Engineering B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Gijtenbeek Utrecht B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Glashandel Martin de Boer;;;;;;;;;;1;;;;;;;;1
DEF;GMC-Instruments Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Goebertus Medische Instrumenten (GMI) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Goebertus Trading B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Goedegebuure Slaaptechniek B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Goedegebuure Tandtechniek;;;;;;;;;;1;;;;;;;;1
DEF;Govers Den Helder;;;;;;;;;;2;;;;;;;;2
DEF;Grafimedics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Greiner Bio-One B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Groenendijk Microfilm- en Scanservice B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Groepspraktijk De Bres;;;;;;;;;;1;;;;;;;;1
DEF;Gullimex B.V.;;;;;;;;;;1;;;;;;;;1
DEF;H & s. Cleaning B.V.;;;;;;;;;;1;;;;;;;;1
DEF;H.D. van Dijk Reinigingstechniek B.V.;;;;;;;;;;2;;;;;;;;2
DEF;H.J. van Drunen Leder en Fournituren B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Haagse Transvaal en Sport Apotheek;;;;;;;;;;1;;;;;;;;1
DEF;Haar Nederland C.V.;;;;;;;;;;1;;;;;;;;1
DEF;Habia Cable B.V.;;;;;;;;;;2;;;;;;;;2
DEF;HACH;;;;;;;;;;1;;;;;;;;1
DEF;Haemonetics B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Häfele Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hagro Precisie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hako B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Haltronic Electro-Installaties B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Hamer B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Handelmaatschappij Gooimeer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Handelsbureau Nautikaris B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Handelsonderneming Pimex B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Handelsonderneming Van der Blij B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hankamp Gears B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hankamp Rehab B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hanna Instruments;;;;;;;;;;1;;;;;;;;1
DEF;Hard2Get Music Entertainment;;;;;;;;;;1;;;;;;;;1
DEF;Harting B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Harting-Bank B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hateha B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hatenboer-Water B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Hatz-Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Health Angels B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Health2Work B.V.;;;;;;;;;;1;;;;;;;;1
DEF;HEBU Plus B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Heidenhain Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Heijnen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Heinen & Hopman Engineering B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Heinen + Löwenstein Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hellermanntyton B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Helloprint Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Helmers Accommodatie en Interieur B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Help Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hemimex B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Hendrik Veder Group B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Henk Maas Weegschalen B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Henry Schein Dental;;;;;;;;;;1;;;;;;;;1
DEF;Henry Schein Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hersenletsel.nl pat.ver./m.m. niet-aang. h.l.;;;;;;;;;;1;;;;;;;;1
DEF;Hersenwerk;;;;;;;;;;1;;;;;;;;1
DEF;Herzog Medical B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Het NIC B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Hettich Benelux B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Hiab Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hildering Packaging B.V.;;;;;;;;;;1;;;;;;;;1
DEF;HILL-ROM B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hiltex Technische Weefsels B.V.;;;;;;;;;;2;;;;;;;;2
