objectid;url;domein;proces;ntig_nummer;x_coordinaat;y_coordinaat;plaatsaanduiding;plaatsnaam;serienummer_modem;modemsoftwareversie;modemhardwareversie;offsetmodem;wakeupinterval;maaiveldhoogte;referentievlak;sb_bovenkant;sb_onderkant_peilbuis;compensatieoffset;onderkant_filter;bovenkant_filter;bovengrens_weergave;ondergrens_weergave;compensatiestraal;offset_tcn;plaatsing_meetpunt;lengte_peilbuis;serienummer_logger;meetinterval;zendstart;detailfoto;overviewfoto;kenmerkblad;dwarsprofiel;aanmeetschets;geo_shape;geo_point_2d
55;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2073;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2073;156745.0;382634.0;Grastapijt;Gemeente Eindhoven;--;--;--;--;--;1979;cmNAP;1966.0;1560.0;1560.0;1546.0;1646.0;1966.0;1560.0;-1;1560.0;2006-12-29;420;U3485;720;--;B51D2073_d.jpg;B51D2073_o.jpg;--;--;--;"{""coordinates"": [5.412293352643894, 51.432810525012826], ""type"": ""Point""}";51.432810525012826, 5.412293352643894
56;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2074_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2074_001;156819.0;383221.0;Grasleeuwerik;Gemeente Eindhoven;--;--;--;--;--;2142;cmNAP;2131.0;1819.0;1815.0;1811.0;1911.0;2131.0;1815.0;-1;1815.0;2006-12-29;320;S2458;720;--;B51D2074_001_d.jpg;B51D2074_001_o.jpg;--;--;--;"{""coordinates"": [5.413360523137516, 51.438086641694774], ""type"": ""Point""}";51.438086641694774, 5.413360523137516
60;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2077;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2077;155549.0;383374.0;op hoek t.o. waterwijk 181;Gemeente Eindhoven;--;--;--;--;--;2089;cmNAP;2080.0;1770.0;1711.0;1679.0;1779.0;2080.0;1711.0;-1;1711.0;2012-02-01;401;BN550;720;--;B51D2077_d.jpg;B51D2077_o.jpg;--;--;--;"{""coordinates"": [5.395095544525924, 51.43946461610924], ""type"": ""Point""}";51.43946461610924, 5.395095544525924
61;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2078_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2078_001;159812.0;383971.0;Kastanjelaan 53;Gemeente Eindhoven;--;--;--;--;--;1864;cmNAP;1859.0;1667.0;1670.0;1665.0;1765.0;1859.0;1670.0;-1;1670.0;1999-03-15;190;T0581;720;--;B51D2078_001_d.jpg;B51D2078_001_o.jpg;--;--;--;"{""coordinates"": [5.456416315973711, 51.444810462912024], ""type"": ""Point""}";51.444810462912024, 5.456416315973711
62;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2078_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2078_002;159812.0;383971.0;Kastanjelaan 53;Gemeente Eindhoven;--;--;--;--;--;1864;cmNAP;1857.0;1458.0;1458.0;1440.0;1540.0;1857.0;1458.0;-1;1458.0;1999-03-15;417;T0579;720;--;B51D2078_002_d.jpg;B51D2078_002_o.jpg;--;--;--;"{""coordinates"": [5.456416315973711, 51.444810462912024], ""type"": ""Point""}";51.444810462912024, 5.456416315973711
64;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2079_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2079_002;157074.0;385888.0;Tegenboschweg (3e zijweg);Gemeente Eindhoven;--;--;--;--;--;1847;cmNAP;1921.0;1456.0;1456.0;1361.0;1461.0;1921.0;1456.0;-1;1456.0;1999-03-15;560;R0958;720;--;B51D2079_002_d.jpg;B51D2079_002_o.jpg;--;--;--;"{""coordinates"": [5.4170436032958, 51.462058521347934], ""type"": ""Point""}";51.462058521347934, 5.4170436032958
67;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2082_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2082_001;158283.0;383443.0;Noord-Brabantlaan 104 (perk);Gemeente Eindhoven;--;--;--;--;--;1955;cmNAP;1945.0;1764.0;1770.0;1761.0;1861.0;1945.0;1770.0;-1;1770.0;2000-08-17;184;BZ403;720;--;B51D2082_001_d.jpg;B51D2082_001_o.jpg;--;--;--;"{""coordinates"": [5.434417945741173, 51.440075462208554], ""type"": ""Point""}";51.440075462208554, 5.434417945741173
69;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2083_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2083_001;158286.0;383454.0;Noord-Brabantlaan 104 (in stoep);Gemeente Eindhoven;--;--;--;--;--;1957;cmNAP;1953.0;1723.0;1725.0;1713.0;1813.0;1953.0;1725.0;-1;1725.0;2000-08-17;240;T3111;720;--;B51D2083_001_d.jpg;B51D2083_001_o.jpg;--;--;--;"{""coordinates"": [5.434461196249365, 51.440174320012154], ""type"": ""Point""}";51.440174320012154, 5.434461196249365
70;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2083_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2083_002;158286.0;383454.0;Noord-Brabantlaan 104 (in stoep);Gemeente Eindhoven;--;--;--;--;--;1957;cmNAP;1951.0;1489.0;1489.0;1476.0;1576.0;1951.0;1489.0;-1;1489.0;;475;S8315;720;--;B51D2083_002_d.jpg;B51D2083_002_o.jpg;--;--;--;"{""coordinates"": [5.434461196249365, 51.440174320012154], ""type"": ""Point""}";51.440174320012154, 5.434461196249365
76;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2087_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2087_002;159250.0;383889.0;Beukenlaan (Evoluon);Gemeente Eindhoven;--;--;--;--;--;1877;cmNAP;1925.0;1050.0;1060.0;1050.0;1150.0;1925.0;1060.0;-1;1060.0;2001-02-15;875;BC679;720;--;B51D2087_002_d.jpg;B51D2087_002_o.jpg;--;--;--;"{""coordinates"": [5.448331399250169, 51.444077922009505], ""type"": ""Point""}";51.444077922009505, 5.448331399250169
81;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2090_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2090_002;156880.0;385933.0;Anthony Fokkerweg, Crematorium;Gemeente Eindhoven;--;--;--;--;--;1878;cmNAP;1868.0;1388.0;1388.0;1353.0;1453.0;1868.0;1388.0;-1;1388.0;2007-09-26;515;T9065;720;--;B51D2090_002_d.jpg;B51D2090_002_o.jpg;--;--;--;"{""coordinates"": [5.414252255323408, 51.46246369849168], ""type"": ""Point""}";51.46246369849168, 5.414252255323408
83;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2092;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2092;159884.0;386314.0;Bosschebaan , Oude-Klerklaan;Gemeente Eindhoven;--;--;--;--;--;1796;cmNAP;1786.0;1421.0;1416.0;1395.0;1495.0;1786.0;1416.0;-1;1416.0;1998-07-01;391;DN094;720;--;B51D2092_d.jpg;B51D2092_o.jpg;--;--;--;"{""coordinates"": [5.457484416389151, 51.465870252883406], ""type"": ""Point""}";51.465870252883406, 5.457484416389151
85;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2093_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2093_002;159081.0;386990.0;Bernadinopas 19- 20;Gemeente Eindhoven;--;--;--;--;--;1781;cmNAP;1771.0;1413.0;1410.0;1397.0;1497.0;1771.0;1410.0;-1;1410.0;2000-07-26;374;S2599;720;--;B51D2093_002_d.jpg;B51D2093_002_o.jpg;--;--;--;"{""coordinates"": [5.445936377625079, 51.47195298777639], ""type"": ""Point""}";51.47195298777639, 5.445936377625079
90;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2096_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2096_002;156093.0;383088.0;Waterwereld 110;Gemeente Eindhoven;--;--;--;--;--;2077;cmNAP;2066.0;1620.0;1618.0;1603.0;1703.0;2066.0;1618.0;-1;1618.0;2014-10-01;463;AT435;720;--;B51D2096_002_d.jpg;B51D2096_002_o.jpg;--;--;B51D2096_002_AS.jpg;"{""coordinates"": [5.402918734367684, 51.43689304484847], ""type"": ""Point""}";51.43689304484847, 5.402918734367684
93;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2242_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2242_001;156432.0;386797.0;Mispelhoefstraat 37;Gemeente Eindhoven;--;--;--;--;--;1844;cmNAP;1834.3;1439.3;1441.0;1428.3;1528.3;1834.3;1441.0;-1;1441.0;;406;BV690;720;--;B51D2242_001_d.jpg;B51D2242_001_o.jpg;--;--;--;"{""coordinates"": [5.407809155138414, 51.47023122931134], ""type"": ""Point""}";51.47023122931134, 5.407809155138414
94;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2242_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2242_002;156432.0;386797.0;Mispelhoefstraat 37;Gemeente Eindhoven;--;--;--;--;--;1844;cmNAP;1835.0;1250.0;1350.0;1240.0;1340.0;1835.0;1350.0;-1;1350.0;;595;T7019;720;--;B51D2242_002_d.jpg;B51D2242_002_o.jpg;--;--;--;"{""coordinates"": [5.407809155138414, 51.47023122931134], ""type"": ""Point""}";51.47023122931134, 5.407809155138414
101;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2831;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2831;156922.0;383779.0;Bosuil;Eindhoven;--;--;--;--;--;2000;cmNAP;2040.0;1761.0;1540.0;1497.0;1597.0;2040.0;1540.0;-1;1540.0;;543;AF087;720;--;--;--;--;--;--;"{""coordinates"": [5.414844909911749, 51.44310197572884], ""type"": ""Point""}";51.44310197572884, 5.414844909911749
102;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2832;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2832;157105.0;383942.0;Sliffertsestraat 31;Eindhoven;--;--;--;--;--;1977;cmNAP;2023.0;1723.0;1523.0;1479.0;1579.0;2023.0;1523.0;-1;1523.0;;544;AF091;720;--;--;--;--;--;--;"{""coordinates"": [5.417478088599139, 51.44456646963889], ""type"": ""Point""}";51.44456646963889, 5.417478088599139
107;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51E1862_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51E1862_001;161322.0;388773.0;Tovermolen 1;Gemeente Eindhoven;--;--;--;--;--;1612;cmNAP;1609.0;1449.0;1449.0;1440.0;1540.0;1609.0;1449.0;-1;1449.0;1999-02-16;169;BN578;720;--;B51E1862_001_d.jpg;B51E1862_001_o.jpg;--;--;--;"{""coordinates"": [5.478222669257895, 51.48795897520998], ""type"": ""Point""}";51.48795897520998, 5.478222669257895
108;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51E1862_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51E1862_002;161322.0;388773.0;Tovermolen 1;Gemeente Eindhoven;--;--;--;--;--;1612;cmNAP;1610.0;1236.0;1234.0;1224.0;1324.0;1610.0;1234.0;-1;1234.0;1999-02-16;386;BG538;720;--;B51E1862_002_d.jpg;B51E1862_002_o.jpg;--;--;--;"{""coordinates"": [5.478222669257895, 51.48795897520998], ""type"": ""Point""}";51.48795897520998, 5.478222669257895
110;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51E1863_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51E1863_002;161317.0;387827.0;Belgieplein-Antwerpenlaan;Gemeente Eindhoven;--;--;--;--;--;1714;cmNAP;1705.0;1250.0;1249.0;1237.0;1337.0;1705.0;1249.0;-1;1249.0;2002-12-18;468;U4016;720;--;B51E1863_002_d.jpg;B51E1863_002_o.jpg;--;--;--;"{""coordinates"": [5.478133683613018, 51.47945578415208], ""type"": ""Point""}";51.47945578415208, 5.478133683613018
117;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51E1866;eindhoven;ESENSE_PEILBUIS_MANUAL;B51E1866;161400.0;389337.0;Esperheide oost;Gemeente Eindhoven;--;--;--;--;--;1614;cmNAP;1607.0;1387.0;1383.0;1373.0;1473.0;1607.0;1383.0;-1;1383.0;2014-10-01;234;AB751;720;--;B51E1866_d.jpg;B51E1866_o.jpg;--;--;B51E1866_AS.jpg;"{""coordinates"": [5.479355977717007, 51.49302767948376], ""type"": ""Point""}";51.49302767948376, 5.479355977717007
118;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51E1866_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51E1866_001;161378.0;389345.0;Esperheide oost;Gemeente Eindhoven;--;--;--;--;--;1610;cmNAP;1659.0;1425.0;1439.0;1462.0;1562.0;1659.0;1439.0;-1;1439.0;2006-10-09;0;;720;--;--;--;--;--;--;"{""coordinates"": [5.479039334888821, 51.493099838703344], ""type"": ""Point""}";51.493099838703344, 5.479039334888821
120;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G0885_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G0885_001;160292.0;386679.0;Roosenburgstraat;Gemeente Eindhoven;--;--;--;--;--;1735;cmNAP;1726.0;926.0;926.0;888.0;988.0;1726.0;926.0;-1;926.0;2006-05-18;838;R0888;720;--;B51G0885_001_d.jpg;B51G0885_001_o.jpg;--;--;--;"{""coordinates"": [5.463361374947107, 51.469147413287416], ""type"": ""Point""}";51.469147413287416, 5.463361374947107
122;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G0885_003;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G0885_003;160292.0;386679.0;Roosenburgstraat;Gemeente Eindhoven;--;--;--;--;--;1735;cmNAP;1725.0;1277.0;1275.0;-4182.0;-4082.0;1725.0;1275.0;-1;1275.0;2006-05-18;5907;BN643;720;--;B51G0885_003_d.jpg;B51G0885_003_o.jpg;--;--;--;"{""coordinates"": [5.463361374947107, 51.469147413287416], ""type"": ""Point""}";51.469147413287416, 5.463361374947107
124;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2428_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2428_001;160699.0;382806.0;Mecklenburgstraat 60;Gemeente Eindhoven;--;--;--;--;--;1744;cmNAP;1736.0;1553.0;1550.0;1546.0;1646.0;1736.0;1550.0;-1;1550.0;2014-10-01;198;DX019;720;--;B51G2428_001_d.jpg;B51G2428_001_o.jpg;--;--;B51G2428_001_AS.jpg;"{""coordinates"": [5.469156305816636, 51.43433038477797], ""type"": ""Point""}";51.43433038477797, 5.469156305816636
129;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2432_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2432_001;160064.0;382330.0;Karel de Stoutestraat 4;Gemeente Eindhoven;--;--;--;--;--;1721;cmNAP;1711.0;1591.0;1500.0;1495.0;1595.0;1711.0;1500.0;-1;1500.0;2012-01-30;216;T3106;720;--;B51G2432_001_d.jpg;B51G2432_001_o.jpg;--;--;--;"{""coordinates"": [5.460017596972178, 51.430057851664635], ""type"": ""Point""}";51.430057851664635, 5.460017596972178
131;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2433_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2433_001;163768.0;380989.0;Eijerven 42 (in parkeervak);Gemeente Eindhoven;--;--;--;--;--;1895;cmNAP;1895.0;1685.0;1654.0;1652.0;1752.0;1895.0;1654.0;-1;1654.0;1999-02-01;243;T9053;720;--;B51G2433_001_d.jpg;B51G2433_001_o.jpg;--;--;--;"{""coordinates"": [5.513246113296904, 51.417958557622036], ""type"": ""Point""}";51.417958557622036, 5.513246113296904
134;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2435;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2435;161656.0;381346.0;Bruningstr, Gerard-Poelhekkeln;Gemeente Eindhoven;--;--;--;--;--;1799;cmNAP;1799.0;1399.0;1474.0;1449.0;1549.0;1799.0;1474.0;-1;1474.0;1999-02-01;350;T9035;720;--;B51G2435_d.jpg;B51G2435_o.jpg;--;--;--;"{""coordinates"": [5.482891294856198, 51.421196428554005], ""type"": ""Point""}";51.421196428554005, 5.482891294856198
136;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2436_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2436_002;163462.0;381862.0;Rossumlaan, Kardinaal van 1;Gemeente Eindhoven;--;--;--;--;--;1850;cmNAP;1835.0;1395.0;1395.0;1389.0;1489.0;1835.0;1395.0;-1;1395.0;1999-03-15;446;F1069;720;--;B51G2436_002_d.jpg;B51G2436_002_o.jpg;--;--;--;"{""coordinates"": [5.508868090086431, 51.425810342752214], ""type"": ""Point""}";51.425810342752214, 5.508868090086431
137;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2437;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2437;161918.0;380550.0;Pasteurlaan 56;Gemeente Eindhoven;--;--;--;--;--;1882;cmNAP;1874.0;1604.0;1525.0;1514.0;1614.0;1874.0;1525.0;-1;1525.0;1998-07-24;360;AH455;720;--;B51G2437_d.jpg;B51G2437_o.jpg;--;--;--;"{""coordinates"": [5.486642397111393, 51.41403828692885], ""type"": ""Point""}";51.41403828692885, 5.486642397111393
138;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2438;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2438;163772.0;381037.0;Riel Op het kerkhof;Gemeente Eindhoven;--;--;--;--;--;1989;cmNAP;1989.0;1689.0;1663.5;1646.0;1746.0;1989.0;1663.5;-1;1663.5;1999-02-01;343;AB819;720;--;B51G2438_d.jpg;B51G2438_o.jpg;--;--;--;"{""coordinates"": [5.513304810099822, 51.41838995141566], ""type"": ""Point""}";51.41838995141566, 5.513304810099822
139;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2439_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2439_001;162703.0;382022.0;Leonardusstraat 102;Gemeente Eindhoven;--;--;--;--;--;1847;cmNAP;1842.0;1687.0;1687.0;1685.0;1785.0;1842.0;1687.0;-1;1687.0;2000-11-20;157;AE563;720;--;B51G2439_001_d.jpg;B51G2439_001_o.jpg;--;--;--;"{""coordinates"": [5.49795852276214, 51.42725942117164], ""type"": ""Point""}";51.42725942117164, 5.49795852276214
140;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2439_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2439_002;162703.0;382022.0;Leonardusstraat 102;Gemeente Eindhoven;--;--;--;--;--;1847;cmNAP;1837.0;1373.0;1373.0;1343.0;1443.0;1837.0;1373.0;-1;1373.0;2000-11-20;494;T8986;720;--;B51G2439_002_d.jpg;B51G2439_002_o.jpg;--;--;--;"{""coordinates"": [5.49795852276214, 51.42725942117164], ""type"": ""Point""}";51.42725942117164, 5.49795852276214
143;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2441_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2441_001;161955.0;382709.0;Hornestraat, Willem van 11;Gemeente Eindhoven;--;--;--;--;--;1750;cmNAP;1744.0;1559.0;1559.0;1559.0;1659.0;1744.0;1559.0;-1;1559.0;2000-11-20;186;BP661;720;--;B51G2441_001_d.jpg;B51G2441_001_o.jpg;--;--;--;"{""coordinates"": [5.48721681422146, 51.43344436622996], ""type"": ""Point""}";51.43344436622996, 5.48721681422146
145;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2442;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2442;162095.0;380928.0;Kortonjolaan 40;Gemeente Eindhoven;--;--;--;--;--;1897;cmNAP;1899.0;1599.0;1516.0;1499.0;1599.0;1899.0;1516.0;-1;1516.0;2000-11-20;400;AH177;720;--;B51G2442_d.jpg;B51G2442_o.jpg;--;--;--;"{""coordinates"": [5.4891942876939686, 51.4174338053154], ""type"": ""Point""}";51.4174338053154, 5.4891942876939686
146;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2443_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2443_001;162485.0;380493.0;Jennerlaan 26 (in grasveld);Gemeente Eindhoven;--;--;--;--;--;1940;cmNAP;1940.0;1740.0;1678.0;1670.0;1782.0;1940.0;1678.0;-1;1678.0;2001-05-07;258;AH181;720;--;B51G2443_001_d.jpg;B51G2443_001_o.jpg;--;--;--;"{""coordinates"": [5.494791526992925, 51.413518683857895], ""type"": ""Point""}";51.413518683857895, 5.494791526992925
147;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2443_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2443_002;162485.0;380493.0;Jennerlaan 26 (in grasveld);Gemeente Eindhoven;--;--;--;--;--;1940;cmNAP;1940.0;1540.0;1479.0;1465.0;1565.0;1940.0;1479.0;-1;1479.0;2001-05-07;475;DG299;720;--;B51G2443_002_d.jpg;B51G2443_002_o.jpg;--;--;--;"{""coordinates"": [5.494791526992925, 51.413518683857895], ""type"": ""Point""}";51.413518683857895, 5.494791526992925
148;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2444;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2444;163692.0;382202.0;Eijckgracht, Jan van 96;Gemeente Eindhoven;--;--;--;--;--;1813;cmNAP;1811.0;1367.0;1367.0;1356.0;1456.0;1811.0;1367.0;-1;1367.0;2001-04-03;455;P1351;720;--;B51G2444_d.jpg;B51G2444_o.jpg;--;--;--;"{""coordinates"": [5.512183454084392, 51.428862983770934], ""type"": ""Point""}";51.428862983770934, 5.512183454084392
151;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2446_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2446_002;163781.0;381459.0;Diepmeerven 56;Gemeente Eindhoven;--;--;--;--;--;1870;cmNAP;1868.0;1168.0;1128.0;1104.0;1204.0;1868.0;1128.0;-1;1128.0;2001-02-12;764;P1625;720;--;B51G2446_002_d.jpg;B51G2446_002_o.jpg;--;--;--;"{""coordinates"": [5.513444701298967, 51.42218302864328], ""type"": ""Point""}";51.42218302864328, 5.513444701298967
153;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2447_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2447_002;164011.0;380967.0;Eendenven 7/8;Gemeente Eindhoven;--;--;--;--;--;1869;cmNAP;1858.0;1377.0;1273.0;1258.0;1358.0;1858.0;1273.0;-1;1273.0;2001-02-12;600;BT510;720;--;B51G2447_002_d.jpg;B51G2447_002_o.jpg;--;--;--;"{""coordinates"": [5.51673885039985, 51.41775697226704], ""type"": ""Point""}";51.41775697226704, 5.51673885039985
155;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2449_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2449_001;163148.0;382843.0;Kanaaldijk Noord 125;Gemeente Eindhoven;--;--;--;--;--;2004;cmNAP;2002.0;1582.0;1582.0;1565.0;1665.0;2002.0;1582.0;-1;1582.0;2001-03-27;437;T8988;720;--;B51G2449_001_d.jpg;B51G2449_001_o.jpg;--;--;--;"{""coordinates"": [5.504375993644115, 51.43463284678723], ""type"": ""Point""}";51.43463284678723, 5.504375993644115
160;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2452;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2452;162886.0;381795.0;Norbertuslaan;Gemeente Eindhoven;--;--;--;--;--;1892;cmNAP;1880.0;1600.0;1600.0;1585.0;1685.0;1880.0;1600.0;-1;1600.0;2014-10-01;295;CD845;720;--;--;B51G2452_o.jpg;--;--;B51G2452_AS.jpg;"{""coordinates"": [5.5005847452676155, 51.425216461941375], ""type"": ""Point""}";51.425216461941375, 5.5005847452676155
163;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2454_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2454_001;163937.0;380770.0;Gijzenrooi nabij poel;Gemeente Eindhoven;--;--;--;--;--;1783;cmNAP;1839.0;1608.0;1627.0;1612.0;1712.0;1839.0;1627.0;-1;1627.0;2014-10-01;227;R6123;720;--;B51G2454_001_d.jpg;B51G2454_001_o.jpg;--;B51;B51G2454_001_AS.jpg;"{""coordinates"": [5.515670060209733, 51.41598738343595], ""type"": ""Point""}";51.41598738343595, 5.515670060209733
164;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2454_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2454_002;163937.0;380770.0;Gijzenrooi nabij poel;Gemeente Eindhoven;--;--;--;--;--;1783;cmNAP;1841.0;1392.0;1456.0;1443.0;1543.0;1841.0;1456.0;-1;1456.0;2014-10-01;398;R6130;720;--;B51G2454_002_d.jpg;B51G2454_002_o.jpg;--;B51;B51G2454_002_AS.jpg;"{""coordinates"": [5.515670060209733, 51.41598738343595], ""type"": ""Point""}";51.41598738343595, 5.515670060209733
167;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2456;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2456;162747.0;381607.0;Meerenakkerweg-Kasteellaan;Gemeente Eindhoven;--;--;--;--;--;1939;cmNAP;1924.0;1509.0;1534.0;1509.0;1609.0;1924.0;1534.0;-1;1534.0;2000-01-01;415;BV673;720;--;--;--;--;--;--;"{""coordinates"": [5.498582071338934, 51.42352852200842], ""type"": ""Point""}";51.42352852200842, 5.498582071338934
168;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2457;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2457;160676.0;383105.0;Julianastraat 8;Gemeente Eindhoven;--;--;--;--;--;1685;cmNAP;1685.0;1385.0;1308.0;1302.0;1402.0;1685.0;1308.0;-1;1308.0;2000-11-20;383;AL991;720;--;B51G2457_d.jpg;B51G2457_o.jpg;--;--;--;"{""coordinates"": [5.468830352976397, 51.437018227399555], ""type"": ""Point""}";51.437018227399555, 5.468830352976397
173;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2461;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2461;163085.0;383275.0;Hobbemastraat 12-14;Gemeente Eindhoven;--;--;--;--;--;1815;cmNAP;1815.0;1439.0;1439.0;1435.0;1535.0;1815.0;1439.0;-1;1439.0;1998-02-09;380;BE318;720;--;B51G2461_d.jpg;B51G2461_o.jpg;--;--;--;"{""coordinates"": [5.503479892066848, 51.43851685262836], ""type"": ""Point""}";51.43851685262836, 5.503479892066848
181;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2469;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2469;162955.0;383671.0;Tongelresestraat 256a;Gemeente Eindhoven;--;--;--;--;--;1759;cmNAP;1759.0;1399.0;1399.0;1379.0;1479.0;1759.0;1399.0;-1;1399.0;1998-02-09;380;L3483;720;--;B51G2469_d.jpg;B51G2469_o.jpg;--;--;--;"{""coordinates"": [5.5016191337874725, 51.442078209920034], ""type"": ""Point""}";51.442078209920034, 5.5016191337874725
183;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2471;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2471;162637.0;383492.0;Tongelresestraat-Breugestr. P;Gemeente Eindhoven;--;--;--;--;--;1725;cmNAP;1712.0;1437.0;1437.0;1419.0;1519.0;1712.0;1437.0;-1;1437.0;1999-02-09;293;T3118;720;--;B51G2471_d.jpg;B51G2471_o.jpg;--;--;--;"{""coordinates"": [5.4970413526755, 51.440473645518416], ""type"": ""Point""}";51.440473645518416, 5.4970413526755
