Leveranciers;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
Koninklijk Instituut van Ingenieurs;;;;1;;1;;1;1;1
Koninklijke Burgers' Zoo;;;;1;;1;;;;1
Koninklijke Pbna B.V.;;;;;;1;;;;1
Konnichi WA B.V.;;;;1;;;;;;1
Kookmeesters B.V.;;;;1;;1;;;;1
Kop & Nuijten Horeca Exploitatie B.V.;;;;1;;;;;;1
Kordon Opleiding Preventie Mederwerker;;;;;;2;;;;2
Korte Poten 1-3 B.V.;;;;1;;;;;;1
Kota Radja V.O.F.;;;;1;;;;;;1
Kouwenhoven Consultancy B.V.;;;;;;1;;;;1
KPN B.V.;;;;;;;;;1;1
KPN Consulting B.V.;;;;;;1;;;;1
KPN Corporate Market;;;;;;1;;;;1
Kraco;;;;;;1;;;;1
Krav Maga Institut Gmbh;;;;;;1;;;;1
Kreatief Pakhuis;;;;1;;;;;;1
Kreeft Opleidingen;;;;;;2;;;;2
Kreis Borken;;;;;;;;;1;1
Kreta Restaurant B.V.;;;;1;;;;;;1
KSG B.V.;;;;;;4;;;;4
Kumpulan ReÃ¼nie- en Congrescentrum;;;;;;;1;;;1
Kurumba B.V.;;;;1;;;;;;1
Kwaliteitsstichting Mediators;;;;;;1;;1;;1
Kwibus Funbus B.V.;;;;;;;1;;;1
L.M.E. Meijnders;;;;;1;;;;;1
L.P.S. B.V.;;;;;;1;;;;1
La Cantina di David B.V.;;;;1;;;;;;1
LA CUBANITA;;;;1;;;;;;1
La Red B.V.;;;;;;1;;;;1
La Toscana Holding B.V.;;;;1;;;;;;1
Lagerweij & Partner Consultants B.V.;;;;;2;1;;;;2
Lakeside Zwolle B.V.;;;;1;;;;;;1
Landelijke Vereniging van Vertrouwenspersonen;;;;;;1;;;;1
Landeshauptstadt Stuttgart;;;;1;;;;;;1
Landgoed de Horst;;;;;;1;;;1;1
Landgoed De Kalenberg B.V.;;;;;;1;;;;1
Landkreis Emsland;;;;1;;;;;;1
Langendijk Training & Consult;;;;;;1;;;;1
Lanzfeld B.V.;;;;;;;;;1;1
Larijs trainingen;;;;;;1;;;;1
Le Baron Almere;;;;1;;;;;;1
Le Bistroquet B.V.;;;;1;;;1;;;1
Le Journal B.V.;;;;1;;;;;;1
Le Mirage;;;;1;;;;;;1
Le Strasbourg;;;1;1;;;;;;2
LeadersInformed B.V.;;;;;;1;;;;1
Lean Consultancy Group B.V.;;;;;;1;;;;1
Learn it B.V.;;;;;;1;;;;1
Learning Associates International B.V.;;;;;;1;;;;1
Leefstijl Training & Coaching;;;;1;1;;;;;1
Leeuw aan de Brug B.V.;;;;1;;;;;;1
Leeuwarder Golfclub De Groene Ster;;;;1;;;;;;1
Leeuwenhorst Beauty;;;;1;;;;;;1
Lef Elst BV;;;;1;;;;;;1
Legend Data Management;;;;;;1;;;;1
Leidse Onderwijsinstellingen B.V.;;;;;;1;;;;1
Leienplein 5-9 B.V.;;;;2;;;;;;2
Lejony;;;;;;1;;;;1
Les grands buffets;;;;1;;;;;;1
Leuk! Eten & Drinken;;;;1;;;;;;1
Lexlumen Opleidingen B.V.;;;;;;1;;;;1
LEXXION VERLAGSGESELLSCHAFT MBH;;;;;;1;;1;;1
L'Hirondelle Horeca B.V.;;;;1;;;;;;1
LIB Businessgames B.V.;;;;;;1;;;;1
Libereaux B.V.;;;;;;1;;;;1
Licent Fiscale en Juridische Uitgevers B.V.;;;;;;1;;;;1
Licht op de Zaak;;;;;;1;;;;1
Lief en Leed CBG-Venlo;;;;1;;;;;;1
LIEFKENSHOEKTUNNEL;;;;;;;;;1;1
Life Saving West-Friesland;;;;;;1;;;;1
Liftinstituut B.V.;;;;;;2;;;;2
Limburgia Almelo;;;;1;;;;;;1
Lindenhaeghe Groep B.V.;;;;;;1;;;;1
Linguarama Nederland B.V.;;;;;;1;;;;1
LinQue Consult B.V.;;;;;;2;;;;2
Liro B.V.;;;;1;;;;;;1
Listers Horeca B.V.;;;;;;;;;1;1
Little Mountain 16 B.V.;;;;1;;;;;;1
Little V Den Haag B.V.;;;;1;;;1;;;1
Liuwherne;;;;1;;;;;;1
Livegigs Music and Events;;;;1;;;;;;1
Livit Orthopedie B.V.;;;;;1;;;;;1
Lodewieck;;;;1;;;;;;1
Loffelijk;;;;1;;;;;;1
Logeion;;;;;;;;1;;1
Lokaal 58 B.V.;;;;;;5;;;;5
Lokaal De Revolutie B.V.;;;;1;;;;;;1
Lokaliteit;;;;1;;;;;;1
LOOF;;;;1;;;;;;1
Loomancoaching;;;;;;1;;;;1
Looyint B.V.;;;;;;1;;;;1
Lopharm B.V.;;;1;;;;;;;1
Loren Management B.V.;;;;1;;;;;;1
Lotuskring IJsselstein;;;;;;1;;;;1
Louis XV;;;;1;;;;;;1
Lounge Bar Club XL;;;;1;;;;;;1
Lovers Powerzone B.V.;;;;1;;;;;;1
Loyalis N.V.;7;;;;;;;;;7
Loyens & Loeff N.V.;;;;1;;;;1;;1
LS Holding B.V.;;;;;1;;;;;1
LSE The London School of;;;;;;2;;;;2
Luden Utrecht;;;;1;;;;;;1
Lumina Learning Nederland B.V.;;;;;;1;;;;1
Luminis Groep B.V.;;;;;;1;;;;1
Lumos Advies B.V.;;;1;;;;;;;1
LunchcafÃ© Dn Bol;;;;1;;;;;;1
Maatschap Metris Groep;;;;;;4;;;;4
MacMarty Horeca Exploitatie B.V.;;;;1;;;;;;1
MAD;;;;1;;;;;;1
Madeleine B.V.;;;;1;;;;;;1
Maesstede Catering B.V.;;;;1;;;;;;1
MaJe 2015 B.V.;;;;1;;;;;;1
Mammoni Eten + Drinken;;;;1;;;;;;1
Manutan B.V.;;;1;;;;;;;1
Marechausseemuseum;;;;;;1;;;;1
Marosel B.V.;;;;;;6;;;;6
Master Arbo Nederland B.V.;;;1;;;;;;;1
Master in Event Management B.V.;;;;;;1;;;;1
Master Plaza Holding B.V.;;;;;;2;;;;2
Mauritshoeve B.V.;;;;1;;;;;;1
Maxgiving;;;;1;;;;;;1
Maxilia;;;;1;1;;;;;1
Maximes Denneweg 10B B.V.;;;;1;;;;;;1
Mazu V.O.F.;;;;1;;;;;;1
MCI Brasil S/A;;;;;;1;;;;1
MCI Brasil SA;;;;;;1;;;;1
MD Focus Optiek;;;1;;;;;;;1
Meatpoint Voorburg B.V.;;;;1;;;;;;1
MECC Maastricht B.V.;;;;1;;;;;;1
Media Groep Limburg B.V.;;;;1;;;;;;1
Mediation Het Vertrouwen;;;;;;1;;;;1
Mediavrouw;;;;;;1;;;;1
MedicalCheck;;;3;;;;;;;3
Medi-Fit Bolnes;;;;;1;;;;;1
Medisol B.V.;;;1;;;;;;;1
Meelfabriek Zijlstroom B.V.;;;;1;;;;;;1
Meerweg Exploitatie Haren B.V.;;;;1;;;;;;1
Meesters & Juffen V.O.F.;;;;1;;;;;;1
Meet the Future;;;;;;1;;;;1
MeetingDistrict;;;;1;;;;;;1
Melief Bender;;;;1;;;;;;1
Mensely B.V.;;;1;;;;;;;1
Mensen in Bedrijf;;;;;;1;;;;1
Merlijn Groep;;;;;1;;;;;1
Meurs HRM;;;;;;4;;;;4
MGM Partyverhuur;;;;1;;;;;;1
MiBoSo;;;1;;;;;;;1
Midas Consultancy B.V.;;;;;;1;;;;1
Mies/Tekst en Training;;;;;;1;;;;1
MifaSolex & Partners B.V.;;;;1;;;;;;1
Millers;;;;2;;;;;;2
Millie's Indische Keuken;;;;1;;;;;;1
Minckelers;;;;1;;;;;;1
Mind Academy B.V.;;;;;;2;;;;2
Mindcampus B.V.;;;;;;1;;;;1
Ministry of Defence;;;;;;1;;;;1
Mobility Centre Holland Rental B.V.;;;;;;;;;2;2
Mobility Mixx B.V.;;;;;;;;;10;10
Moeskops B.V.;;;;;;1;;;;1
Molen & Molen;;;;;;1;;;;1
Molen De Ster;;;;1;;;;;;1
Molly Malone Pub & Hospitality B.V.;;;;1;;;;;;1
Momento;;;;1;;;;;;1
Moon Horeca Exploitatie B.V.;;;;1;;;;;;1
More Balls Than Most B.V.;;;;;;1;;;;1
Mos Events B.V.;;;;;;;;1;;1
Motion Training;;;;;;4;;;;4
Motostore Barendrecht B.V.;;;;;;;;;1;1
Move a Mountain Bewustzijnstrainingen B.V.;;;;;;2;;;;2
Movement Sports V.O.F.;;;;1;;;;;;1
Multi Vlaai;;;;1;;;;;;1
Munckhof Regie;;;;;;;1;;1;1
Munckhof Taxi B.V.;;;;;;;;;3;3
Museum Catering B.V.;;;;1;;;;;;1
Museumkwartier B.V.;;;;1;;;;;;1
Muziekcafé de Paraplu;;;;1;;;;;;1
Muziekvereniging 'Kunst na Arbeid';;;;1;;;;;;1
MWAMMedia;;;;;;1;;;;1
Mwee beeld licht geluid;;;;;;;;;1;1
My HBM Support B.V.;;;;;;2;;;;2
My Productions B.V.;;;;;;1;;;;1
MyCademy Group B.V.;;;;;;1;;;;1
N.B.C. Exploitatie B.V.;;;;3;;;;;;3
N.V. Nederlandse Spoorwegen;;;;;;;;;7;7
Nationaal Gevangenismuseum;;;;1;;;;;;1
National Pen Promotional Products Ltd.;;;1;;;;;;;1
Natuurbad De IJzeren Man Eindhoven B.V.;;;;1;;;;;;1
Nauta B.V.;;2;;;;;;;;2
Ncoi Nederlands Commerc. Opleidings Instituut;;;;;;2;;;;2
NDC mediagroep B.V.;;;;1;;;;;;1
Nebeka;;;1;;;;;;;1
Ned. Software Metrieken Gebruikers Associatie;;;;;;;;1;;1
Ned. Ver. van HRD-Prof. in Ontw. en Opleiden;;;;;;;;1;;1
Ned. Verenig. voor Intern. Belastingr.;;;;;;;;1;;1
Nederlands Architectuur Forum;;;;;;;;1;;1
Nederlands Compliance Instituut B.V.;;;;;;1;;;;1
Nederlands Instituut van Psychologen;;;;;;1;;;;1
Nederlandse Associatie voor Examinering B.V.;;;;;;1;;;;1
Nederlandse Mediatorsvereniging;;;;;;;;1;;1
Nederlandse Orde van Register EDP-Auditors;;;;;;1;;3;;3
Nederlandse Vereniging Bedrijfshulpverlening;;;1;;;;;1;;1
Nederlandse Vereniging van Arbeidsdeskundigen;;;;;;;;1;;1
Nederlandse Vereniging voor Energierecht;;;;;;;;1;;1
Nederlandse Vereniging voor Stralingshygiene;;;;;;;;1;;1
Nederlandse Vereniging voor Veiligheidskunde;;;1;;;;;;;1
NEDFAC B.V.;;;;;;2;;;;2
Nefkens Noord B.V.;;;;;;;;;1;1
Neude 2 B.V.;;;;1;;;;;;1
NEVERREST;;;;;;;1;;;1
Nevin van Nunen-Mikhail;;;;;;1;;;;1
NEVI-Purspective B.V.;;;;;;2;;;;2
New Century Woensel B.V.;;;;1;;;;;;1
New Kampong Kita;;;;1;;;;;;1
NH Amsterdam Centre;;;;1;;;;;;1
NHL Hogeschool;;;;;;1;;;;1
Ni Hao Stadsparkpaviljoen B.V.;;;;1;;;;;;1
Nielz CafÃ© B.V.;;;;1;;;;;;1
Nieuw Atlantis B.V.;;;;1;;;;;;1
Nieuwe Nobelaer B.V.;;;;;;2;;;;2
Nieuwenhuis Beeld en Geluid B.V.;;;;2;;;;;;2
Nieuworganiseren.nu Coöperatie UA;;;;;;1;;;;1
Nihon Sport Nederland B.V.;;;1;;;;;;;1
Nikita Horeca B.V.;;;;1;;;;;;1
NIMA-Nederlands Instituut voor Marketing;;;;;;;;1;;1
NIMO Academy B.V.;;;;;;2;;;;2
Niow;;;;;;3;;;;3
NLJUG B.V.;;;;;;1;;1;;1
Noach's Spijshuys;;;;1;;;;;;1
Noloc;;;;;;;;1;;1
Nolot;;;;;;1;;;;1
Nomade Tours;;;;1;;;;;;1
Noorderdierenpark;;;;1;;;;;;1
Noordman Wijnen;;;;1;;;;;;1
Nostra Lunch Winebar;;;;1;;;;;;1
Novak;;;;;;;;1;;1
Novella Media B.V.;;;;;;1;;;;1
Novi B.V.;;;;1;;;;;;1
Novitas Heritage;;;;;;1;;;;1
Novotel Den Haag;;;;1;;;;;1;1
NRC Handelsblad Weekeditie voor buitenland;;;;1;;1;;;;1
NS Reizigers B.V.;;;;;;;;;5;5
NS Stations Retailbedrijf B.V.;;;;1;;;;;;1
Ntsu;;;;;;1;;;;1
Nushiko Designs;;;;;;1;;;;1
NVAB;;;;;;;;1;;1
Nwe Yume, sushi & Chin. Special.restaur. B.V.;;;;1;;;;;;1
NXTLVLLABS B.V.;;;;;;1;;;;1
Obba Lounge Restaurant B.V.;;;;1;;;;;;1
Object Mangement Group;;;;;;;;2;;2
OCA Operations B.V.;;;;;1;;;;;1
Odyssee B.V.;;;;;;4;;;;4
OECD;;;;;;;;4;;4
Ogenblik voor Kunst;;;;1;;;;;;1
Ogive;;;;;;1;;;;1
Oker B.V.;;;;1;;;;;1;1
Olijfje;;;;1;;;;;;1
Ome Pietje B.V.;;;;1;;;;;;1
Omni Ver. Scheidsr. Verenig. Distr. Utrecht;;;;1;;;;;;1
Omnivore.nl;;;;;;2;;;;2
Ondernemers in Veranderingen;;;;;;1;;;;1
ONI B.V.;;;;1;;;;;;1
Online Seminar B.V.;;;;;;2;;;;2
Ontmoetingscentrum 'Onder de Toren';;;;1;;;;;;1
Ontmoetingscentrum 't Plein;;;;1;;;;;;1
Onvergetelijk Leren;;;;;;2;;;;2
Ooms Heftruckopleidingen;;;;;;1;;;;1
Op Drift Teamontwikkeling;;;;1;;;;;;1
Opera Zalencentrum;;;;1;;;;;;1
Opleidingscentrum Permanente Educatie (OCPE);;;;;;1;;;;1
Opportunity Advies B.V.;;;;;;;1;;;1
Optometrie Bielars Brillen Contactlenzen;;;1;;;;;;;1
Orangerie 21;;;;1;;;;;;1
Oranjestad;;;;1;;;;;;1
Orde van Advo. in het Arrondiss. Rotterdam;;;;;;;;1;;1
OriÃ«ntal Tower B.V.;;;;1;;;;;;1
Oriental Testiest;;;;1;;;;;;1
Original Tours & Activities Nederland B.V.;;;;1;;;;;;1
Oscar David Consultancy B.V.;;;;;;1;;;;1
Oscar's Catering;;;;1;;;;;;1
OTS InterStudie;;;;;;1;;;;1
Ottema & Zwart;;;;;1;;;;;1
Ottenhome B.V.;;;;1;;;;;;1
Ottenhome Heeg Events B.V.;;;;1;;;;;;1
Otten's Brood en Banketbakkerij B.V.;;;;1;;;;;;1
Oudaen B.V.;;;;1;;;;;;1
Ouwehands Dierenpark B.V.;;;;1;;;;;;1
Ouzeri To Steki;;;;1;;;;;;1
P.V. v. Comp.gebr. van het Min. v. Financien;;;;1;;;;;;1
P1 Parking Hooghuis B.V.;;;;;;;;;2;2
Paagman B.V.;;;;1;;;;;;1
Paardenveld Vastgoed B.V.;;;;;;;;;3;3
Paddy O'rijan;;;;1;;;;;;1
Paddy's;;;;1;;;;;;1
Pageshuis B.V.;;;;;;;;;1;1
Paintball World;;;;1;;;;;;1
Pan;;;;1;;;;;;1
Pan  'n Werelds;;;;1;;;;;;1
Pan Support;;;;;;3;;;;3
Pandahallen;;;;1;;;;;;1
Papa's Beach House B.V.;;;;1;;;;;;1
Papyrasse;;;;1;;;;;;1
Paramedisch Adviescentrum Aalsmeer B.V.;;;;;1;;;;;1
PARAVANI bewust leven & werken;;;;;1;1;;;;2
Parbosnack;;;;1;;;;;;1
Parkhotel Den Haag;;;;;;;;;1;1
Park-line B.V.;;;;;;;;;4;4
Parkpaviljoen Wezenlanden B.V.;;;;1;;;;;;1
Party- & Bowlingcentrum de Griethse Poort;;;;1;;;;;;1
Party Centrum De Franse School;;;;1;;;;;;1
Party Cruises Bommelervaart;;;;1;;;;;;1
Partycentrum De Mona;;;;1;;;;;;1
Partycentrum Lasersensation;;;;1;;;;;;1
Partyschip Thales;;;;1;;1;;;;1
Passion@Work;;;;;;1;;;;1
Passionned Nederland B.V.;;;;;;1;;;;1
Patch Marketing B.V.;;;;;;;;;2;2
Pauwstraat B.V.;;;;1;;;;;;1
Paviljoen Malieveld;;;;1;;;;;;1
PBLQ B.V.;;;;;;3;;;;3
PEAK4 B.V.;;;;;;1;;;;1
Pearson Benelux B.V.;;;;;1;;;;;1
Pen Shop;;;;1;;;;;;1
Pentacompany;;;;;;1;;;;1
People2Perform;;;;;;1;;;;1
Peoplewise B.V.;;;;;;1;;;;1
Perficio Adviseurs B.V.;;;;;;1;;;;1
Performa Uitgeverij B.V.;;;;;;1;;;;1
PernU B.V.;;;;1;;;;;;1
Personeelsvereniging 'Futura';1;;;;;;;;;1
Personeelsvereniging TNO Technische Menskunde;;;;;;2;;;;2
Petit-Restaurant Bij 'Frans';;;;1;;;;;;1
Phoenix Opleidingen;;;;;;2;;;;2
Phonsawan B.V.;;;;1;;;;;;1
Physical Solutions;;;;;2;;;;;2
PIBIA;;;;1;;;;;;1
Pidoux Beheer B.V.;;;;1;;;;;;1
PIMM Solutions B.V.;;;;6;;;;;;6
Pinkcube B.V.;;;;1;1;;;;;1
Pino Evenementen & Congressen B.V.;;;;;;1;;;;1
Pitch en Putt Golf Bussloo;;;;1;;;;;;1
Pizza Cantina;;;;1;;;;;;1
Pizza Steak Shoarma 'Hollywood';;;;1;;;;;;1
Pizzeria Ristorante Bellissima;;;;1;;;;;;1
PK BTH B.V.;;;;1;;;;;;1
Plata Foundation B.V.;;;;;;1;;;;1
Platform Outsourcing Nederland;;;;;;1;;;;1
Plaza Cinco;;;;1;;;;;;1
Plaza Hendriks;;;;1;;;;;;1
Plein 9 A B.V.;;;;2;;;1;;1;2
Plessas Experts Network, Inc.;;;;;;1;;;;1
Plok B.V.;;;;1;;;;;;1
Plug HRM;;;;1;;;;;;1
Podium CafÃ© 'Peter en Leni';;;;1;;;;;;1
Poleypalm;;;;;;;1;;;1
Ponderosa;;;;1;;;;;;1
Pop-up Fun B.V.;;;;1;;;;;;1
Porto Cervo B.V.;;;;1;;;;;;1
POSG B.V.;;;;;4;;;;;4
Postillion Bunnik B.V.;;;;;;;;;1;1
Postwagen Tolbert B.V.;;;;1;;;;;;1
Pot Beheer B.V.;;;;1;;;;;;1
Potenco B.V.;;;1;;;;;;;1
Powerstar One B.V.;;;;1;;;;;;1
Prakt. fysio- en man. therapie De Burggraaf;;;;;1;;;;;1
Praktijk Boedjarath;;;;;;1;;;;1
Praktijk ConScientia;;;;;1;;;;;1
Praktijk Dialogos;;;;;1;;;;;1
Praktijk Querido;;;;;1;;;;;1
Praktijk voor Bewustzijnstraining;;;;;;1;;;;1
Presentation-Master;;;;;;1;;;;1
Presidents Institute Benelux B.V.;;;;;;;;;1;1
Preston Palace B.V.;;;;1;;;;;;1
Pricewaterhousecoopers Advisory N.V.;;;;3;;;;;;3
Pricewaterhousecoopers B.V.;;;;;;1;;;;1
PrimeKey support;;;;;;1;;;;1
Privacy Company B.V.;;;;;;2;;;;2
PROCentrum Tactics B.V.;;;;;;6;;;;6
Proeflokaal De Gaper;;;;1;;;;;;1
Proeflokaal Entrepothaven;;;;1;;;;;;1
Proeflokaal 't Gelagh;;;;1;;;;;;1
Proeflokaal 't Hophuys B.V.;;;;1;;;;;;1
Proeverij de Roode Laars;;;;1;;;;;;1
Proeverij Koekfabriek B.V.;;;;1;;;;;;1
Professional Strategies;;;;;;1;;;;1
Profilo B.V.;;;;;;;;;1;1
Profource B.V.;;;;;;1;;;;1
Progress Events B.V.;;;;1;;;;;;1
Project B-Amsterdam B.V.;;;;;;1;;;;1
Promar Sales Rotterdam B.V.;;;;2;;;;;;2
Promo Rent;;;;1;;;;;;1
PromoCompany B.V.;;;;1;;;;;;1
Promotie.nl B.V.;;;;1;;;;;;1
Prosecco;;;;;;;1;;;1
Protekt Nederland;;;;;;2;;;;2
Protestantse Gemeente Voorburg;;;;;;;;;1;1
Protinus IT B.V.;;;1;;;;;;;1
Providence Europe B.V.;;;;;;2;;;;2
Prowareness WeOn Academy B.V.;;;;;;1;;;;1
Psychologiepraktijk Machteld Stakelbeek;;;;;1;;;;;1
Psyon B.V.;;;;;2;;;;;2
Publicimage.nl;;;;;;2;;;;2
Publieke Werken B.V.;;;;2;;;;;;2
PuDiDu;;;;1;;;;;;1
PUG Netherlands;;;;;;1;;;;1
PurPur B.V.;;;;1;;1;;;;1
Puur Amsterdam;;;;1;;;;;;1
Puur Utrecht;;;;1;;;;;;1
Puur Werk Uitzendbureau B.V.;;;;;;;1;;;1
PVAA;;;;;1;;;;;1
PvIB: Platform voor informatiebeveiliging;;;;;;1;;1;;1
Q&R Horeca B.V.;;;;1;;;;;;1
QMandS;;;;;;;1;;;1
QO Storm Utrecht B.V.;;;;1;;;;;;1
Q-Park Beheer B.V.;;;;;;;;;1;1
Qpr Costcontrol B.V.;;;;;;1;;;;1
QS Gezondheidsmanagement B.V.;;;;;4;;;;;4
Quads for All;;;;1;;;;;;1
Quignon Utrecht B.V.;;;;1;;;;;;1
Quint Wellington Redwood Nederland B.V.;;;;;;5;;;;5
Quinton Brandveiligheid B.V.;;;1;;;;;;;1
Quintor B.V.;;;;;;1;;;;1
Quite Write;;;;;;1;;;;1
Radar Vertige Training & Opleiding B.V.;;;;;;4;;;;4
Raderstoomboot 'De Nederlander';;;;2;;;;;;2
Ramblas;;;;1;;;;;;1
Ramblas Arnhem B.V.;;;;1;;;;;;1
Randstad HR Solutions;;;;;;2;;;;2
Randstad Resource Bedrijf Zakelijk B.V.;;;;;;;;;1;1
Rassin Rechtspsychologische Analyses;;;;;;1;;;;1
Ravelijn Advocaten;1;;;;;;;;;1
Real-life Xcape;;;;;;1;;;;1
Recreatieoord De Panoven B.V.;;;;1;;;;;;1
RED HAT LIMITED;;;;;;2;;;;2
Rederij Avifauna;;;;;;1;;;;1
Rederij Belle B.V.;;;1;;;;;;;1
Rederij de Nederlanden B.V.;;;;;;;;;1;1
Re-Enter;;;;;;1;;;;1
Reframe InTensis B.V.;;;;;;2;;;;2
Refrisk B.V.;;;;;2;;;;;2
Regardz Business Center;;;;;;;;;1;1
Regina Bloemsierkunst;;;;1;;;;;;1
Register Belastingadviseurs;;;;;;1;;1;;1
ReinWel B.V.;;;;1;;;;;;1
Reisbureau en Touringcarbedrijf Pasteur B.V.;;;;;;;;;1;1
Reklaspits B.V.;;;;1;;;;;;1
RelieveU;;;;1;;;;;;1
REM eiland Restaurant;;;;1;;;;;;1
Rena Beheer B.V.;;;;1;;1;;;;1
Re-on B.V.;;;7;;;;;;;7
Restaurant Allure;;;;1;;;;;;1
Restaurant Assen B.V.;;;;1;;;;;;1
Restaurant BIS B.V.;;;;1;;;;;;1
Restaurant Boathouse Almere B.V.;;;;1;;;;;;1
Restaurant cafe Houtplaats;;;;1;;;;;;1
Restaurant Catalunia;;;;1;;;;;;1
Restaurant C'est Ã§a B.V.;;;;1;;;;;;1
Restaurant De Basiliek B.V.;;;;1;;;;;;1
Restaurant de Brugwachter;;;;2;;;;;;2
Restaurant De Grote Wielen B.V.;;;;1;;;;;;1
Restaurant De Heerlijckheyt Het Loo B.V.;;;;1;;;;;;1
Restaurant De Klomp B.V.;;;;1;;;;;;1
Restaurant 'de Poort van Twente';;;;1;;;;;;1
Restaurant De Smoezer V.O.F.;;;;1;;;;;;1
Restaurant de Steenoven B.V.;;;;1;;;;;;1
Restaurant De Zaak;;;;1;;;;;;1
Restaurant Diyar;;;;1;;;;;;1
Restaurant d'Olifant Heerhugowaard;;;;1;;;;;;1
Restaurant Dubbel;;;;1;;;;;;1
Restaurant Fouquet;;;;1;;;;;;1
Restaurant Giornale;;;;1;;;;;;1
Restaurant Glashelder V.O.F.;;;;1;;;;;;1
Restaurant Groeskamp B.V.;;;;1;;;;;;1
Restaurant Het Broertje;;;;1;;;;;;1
Restaurant Het Hooihuis;;;;1;;;;;;1
Restaurant Hofstede Meerzigt B.V.;;;;1;;;;;;1
Restaurant in den Kleinen Hap;;;;1;;;;;;1
Restaurant 'Kampanje' B.V.;;;;1;;;;;;1
Restaurant Knollen en Citroenen;;;;1;;;;;;1
Restaurant Le Bouleau;;;;1;;;;;;1
Restaurant Lucca B.V.;;;;1;;;;;;1
Restaurant Malakka;;;;1;;;;;;1
Restaurant Mediterrance;;;;1;;;;;;1
Restaurant Nisa;;;;1;;;;;;1
Restaurant nul 10;;;;1;;;;;;1
Restaurant OKAY;;;;2;;;;;;2
Restaurant Onze Kerk B.V.;;;;1;;;;;;1
Restaurant Oolderhof B.V.;;;;1;;;;;;1
Restaurant Pardon;;;;1;;;;;;1
Restaurant Party-Service De Drempel;;;;1;;;;;;1
Restaurant Polderpoort B.V.;;;;1;;;;;;1
Restaurant Poppe Apeldoorn B.V.;;;;2;;;;;;2
Restaurant Recht;;;;1;;;;;;1
Restaurant Rhodos;;;;1;;;;;;1
Restaurant Saffraan;;;;1;;;;;;1
Restaurant San Siro;;;;1;;;;;;1
Restaurant Sizzles;;;;1;;;;;;1
Restaurant Sparkling;;;;1;;;;;;1
Restaurant Spijs;;;;1;;;;;;1
Restaurant 't Stokpaardje;;;;1;;;;;;1
Restaurant Tafel 20;;;;1;;;;;;1
Restaurant Tang-Dynastie B.V.;;;;1;;;;;;1
Restaurant Tumi;;;;1;;;;;;1
Restaurant van Speijk;;;;1;;;;;;1
Restaurant Vandaag Amsterdam B.V.;;;;1;;;;;;1
Restaurant Vrijdag B.V.;;;;1;;;;;;1
Restaurant Zijdewinde;;;;1;;;;;;1
Restaurant/Pizzeria Palermo;;;;1;;;;;;1
Restaurant-Caf� 'in de Waag' B.V.;;;;;;1;;;;1
Result ADR B.V.;;;;;;1;;;;1
Rhodos Grieks Specialiteiten Restaurant;;;;1;;;;;;1
Ricas Inst. v. Risico-Adv. en Veiligheidsopl.;;;;;;6;;;;6
Richelle Training & Forensic Services;;;;;;1;;;;1
RICS;;;;;;;;1;;1
RID;;;1;;;;;;;1
Rijksmuseum Volkenkunde;;;;;;;1;;;1
RILAH;;;;1;;;;;;1
Ristorante Giuseppe;;;;1;;;;;;1
Ristorante Pizzeria Lanterna;;;;1;;;;;;1
Ristorante Tanta Roba B.V.;;;;1;;;;;;1
Rmm Mobiele Truck Cleaning Service;;;;;;;;;1;1
ROC Friese Poort Opleiding & Training;;;;;;2;;;;2
Rockanje Events B.V.;;;;1;;;;;;1
Roels B.V.;;;;1;;;;;;1
Românero;;;;1;;;;;;1
Roosenschoon-Immink De Lange-Bloemsierk. B.V.;;;;1;;;;;;1
Rootz Harbour B.V.;;;;1;;;;;;1
Rosarium Wokrestaurant Westbroekpark;;;;1;;;;;;1
Roses;;;;1;;;;;;1
Rotterdam Airport B.V.;;;;;;;;;1;1
RotterdamseUitjes.nl;;;;1;;;;;;1
ROVC Technische Opleidingen B.V.;;;;;;2;;;;2
Royal Schiphol Group N.V.;;;;;;;;;1;1
Rozee B.V.;;;;2;;;1;;1;2
Runnersworld Apeldoorn V.O.F.;;;;1;;;;;;1
Running Movements;;;1;;;;;;;1
S.B.I. Training en Advies B.V.;;;;;;1;;;;1
S.-Cure B.V.;;;;;;1;;;;1
Safety Masters;;;1;;;;;;;1
Safetyfreaks B.V.;;;;;;1;;;;1
Sahmat;;;;1;;;;;;1
Salon 1813;;;;1;;;;;;1
Sam Sam CafÃ© met eetgelegenheid;;;;1;;;;;;1
Samos PalaÃ§e;;;;1;;;;;;1
Sancy Tres B.V.;;;;1;;;;;;1
Sandwich at Work;;;;1;;;;;;1
Sans Institute;;;;;;2;;;;2
SAP Nederland B.V.;;;;;;1;;;;1
Sas Institute B.V.;;;;;;1;;;;1
Save A. Back Europe;;;;;;1;;;;1
SBI Training en Advies/FNV Formaat B.V.;;;;;;2;;;;2
Scandic Hotels Deutschland GmbH;;;;;;;;;1;1
Scandinavisch Dorp;;;;1;;;;;;1
