ID,SUBTYPE,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,OPPERVLAKTE
3521058,stuw,2022/03/21 16:28:11+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,23.627
3521061,stuw,2020/03/03 08:01:37+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,12.563
3521062,stuw,2017/05/15 11:13:08+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,6.658
3521063,steiger,2019/10/23 15:34:04+00,G0160,Hardenberg,bestaand,1,283,,,159.924
3521066,niet-bgt: overkluizing,2021/02/16 15:52:05+00,G0796,'s-Hertogenbosch,bestaand,0,283,,,110.119
3521067,steiger,2017/01/05 10:56:52+00,G0599,Rotterdam,bestaand,1,283,,,3052.156
3521068,gemaal,2020/01/22 12:00:31+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,12.838
3521069,steiger,2020/02/24 14:07:47+00,W0616,Hoogheemraadschap van Rijnland,bestaand,1,283,,,14.726
3521070,strekdam,2014/06/30 06:41:04+00,G0599,Rotterdam,bestaand,0,283,,,31.852
3521071,stuw,2020/02/24 14:04:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,3.299
3521072,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,699.545
3521073,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,207.251
3521074,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,35.592
3521076,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,106.242
3521078,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,36.282
3521079,niet-bgt: ponton,2015/03/03 10:48:12+00,G0599,Rotterdam,bestaand,1,283,,,111.981
3521080,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,2.281
3521082,hoogspanningsmast,2018/08/23 06:49:53+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521083,gemaal,2020/02/24 14:04:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,16.061
3521084,steiger,2015/11/13 09:19:08+00,G0160,Hardenberg,bestaand,1,283,,,166.669
3521085,stuw,2022/12/05 15:01:59+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,94.062
3521086,stuw,2022/05/30 12:11:00+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,8.234
3521087,stuw,2022/04/15 05:42:23+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,7.537
3521088,steiger,2015/11/13 09:19:08+00,G0160,Hardenberg,bestaand,1,283,,,22.822
3521089,steiger,2014/11/18 13:50:11+00,G0758,Breda,bestaand,1,283,,,52.963
3521090,stuw,2018/10/25 10:19:02+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,7.622
3521091,steiger,2018/06/07 14:59:01+00,P0028,Zuid-Holland,bestaand,1,283,,,49.519
3521092,steiger,2015/05/12 15:21:36+00,G0758,Breda,bestaand,1,283,,,121.576
3521093,stuw,2015/11/30 10:52:07+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,2.517
3521094,stuw,2015/11/30 10:52:07+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,9.979
3521098,steiger,2018/06/07 14:59:01+00,P0028,Zuid-Holland,bestaand,1,283,,,105.338
3521100,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,497.312
3521101,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,33.145
3521102,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,394.686
3521104,steiger,2017/01/05 16:36:14+00,G0599,Rotterdam,bestaand,1,283,,,5.593
3521105,niet-bgt: ponton,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,114.138
3521106,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,1459.696
3521107,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,1134.962
3521108,steiger,2017/01/05 16:36:14+00,G0599,Rotterdam,bestaand,1,283,,,65.315
3521109,niet-bgt: ponton,2017/01/05 16:36:14+00,G0599,Rotterdam,bestaand,1,283,,,237.941
3521111,steiger,2018/02/19 17:55:01+00,G0632,Woerden,bestaand,1,283,,,11.532
3521112,steiger,2020/02/24 14:13:12+00,W0616,Hoogheemraadschap van Rijnland,bestaand,1,283,,,12.567
3521113,steiger,2020/02/24 14:13:12+00,W0616,Hoogheemraadschap van Rijnland,bestaand,1,283,,,13.583
3521114,stuw,2022/06/17 11:19:26+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,1.658
3521115,stuw,2022/05/31 07:19:33+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,11.817
3521116,gemaal,2020/03/27 11:44:57+00,G0489,Barendrecht,bestaand,0,283,,,19.6
3521117,stuw,2020/03/28 13:26:16+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,1.493
3521118,stuw,2016/01/22 07:02:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,0.595
3521119,stuw,2016/01/22 07:02:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,1.214
3521120,stuw,2016/01/22 09:30:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,2.417
3521121,stuw,2016/01/22 07:02:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,1.954
3521122,stuw,2016/01/22 09:30:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,0.137
3521123,stuw,2016/01/22 09:30:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,0.138
3521124,stuw,2016/01/22 09:30:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,0.999
3521125,stuw,2016/01/21 11:41:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,1.142
3521126,stuw,2016/01/21 11:48:00+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,0.977
3521127,steiger,2018/02/19 17:55:01+00,G0632,Woerden,bestaand,1,283,,,8.704
3521128,steiger,2018/02/19 17:55:01+00,G0632,Woerden,bestaand,1,283,,,11.516
3521129,stuw,2020/02/24 14:04:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,1.189
3521130,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,99.486
3521131,gemaal,2015/07/06 12:37:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,5.83
3521132,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,4843.694
3521134,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,3936.54
3521136,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,421.44
3521137,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,94.448
3521138,stuw,2020/02/24 14:04:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,0.892
3521139,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,4.66
3521141,steiger,2016/06/06 07:30:25+00,G0546,Leiden,bestaand,1,283,,,44.619
3521142,stuw,2020/02/24 14:04:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,1.277
3521143,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,19.255
3521144,steiger,2022/02/04 13:47:10+00,G1901,Bodegraven-Reeuwijk,bestaand,1,283,,,33.549
3521145,stuw,2016/11/23 11:35:54+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,11.761
3521147,steiger,2019/06/06 14:46:41+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,24.916
3521152,steiger,2020/08/27 20:08:03+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,20.403
3521154,steiger,2019/10/24 12:26:08+00,G0995,Lelystad,bestaand,1,283,,,36.215
3521155,stuw,2016/11/23 11:35:54+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,9.765
3521156,steiger,2020/08/25 16:07:59+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,256.585
3521163,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,243.455
3521165,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,130.153
3521166,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,11.99
3521167,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521168,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,19.919
3521169,niet-bgt: ponton,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,224.395
3521172,gemaal,2020/10/22 07:26:59+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,2.277
3521174,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,571.742
3521176,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,62.818
3521177,steiger,2014/10/16 09:30:29+00,G0531,Hendrik-Ido-Ambacht,bestaand,1,283,,,15.545
3521179,steiger,2015/09/01 08:08:15+00,W0372,Hoogheemraadschap van Delfland,bestaand,1,283,,,44.752
3521182,hoogspanningsmast,2015/07/15 13:16:49+00,G0599,Rotterdam,bestaand,0,283,,,77.273
3521191,hoogspanningsmast,2019/09/03 14:22:30+00,G0037,Stadskanaal,bestaand,0,283,,,1.697
3521193,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,4280.182
3521194,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,2201.484
3521195,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,103.147
3521197,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,339.578
3521198,stuw,2018/12/07 09:47:41+00,G0889,Beesel,bestaand,0,283,,,1.389
3521199,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,36.205
3521200,niet-bgt: ponton,2015/03/03 10:48:12+00,G0599,Rotterdam,bestaand,1,283,,,111.277
3521201,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,12.402
3521202,niet-bgt: ponton,2015/03/05 07:32:03+00,G0599,Rotterdam,bestaand,1,283,,,133.605
3521203,hoogspanningsmast,2019/10/11 09:34:54+00,G1706,Cranendonck,bestaand,0,283,,,37.421
3521204,hoogspanningsmast,2019/04/24 08:07:26+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521205,steiger,2020/03/24 15:56:57+00,G0599,Rotterdam,bestaand,1,283,,,179.021
3521207,steiger,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,1,283,,,7.054
3521208,steiger,2015/05/20 16:32:14+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,6.39
3521209,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.703
3521210,steiger,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,1,283,,,5.99
3521212,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,14.058
3521213,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.261
3521214,sluis,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,0,283,,,0.901
3521215,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.261
3521216,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.227
3521217,steiger,2015/05/20 16:32:11+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,108.843
3521218,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,196.962
3521219,stuw,2017/02/20 13:50:44+00,W0647,Waterschap Noorderzijlvest,bestaand,0,283,,,1.73
3521220,steiger,2015/05/20 16:31:07+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,37.449
3521221,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,643.639
3521222,sluis,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,0,283,,,1.238
3521223,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,19.055
3521224,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,108.228
3521226,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,209.11
3521228,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521229,stuw,2019/07/15 12:47:27+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,2.376
3521230,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,597.213
3521231,steiger,2018/01/03 14:22:55+00,G1892,Zuidplas,bestaand,1,283,,,7.914
3521233,stuw,2019/07/15 12:47:27+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,2.885
3521234,stuw,2019/07/15 12:47:27+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,0.231
3521235,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,4.783
3521238,steiger,2020/08/25 16:07:59+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,15.63
3521241,steiger,2019/10/24 12:26:08+00,G0995,Lelystad,bestaand,1,283,,,55.177
3521247,niet-bgt: keermuur,2017/12/14 14:19:17+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,37.28
3521248,niet-bgt: keermuur,2015/02/18 16:39:57+00,G0995,Lelystad,bestaand,-1,283,,,25.748
3521250,steiger,2018/07/05 10:05:16+00,G0546,Leiden,bestaand,1,283,,,20.545
3521251,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,912.333
3521253,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,1712.652
3521255,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,88.142
3521257,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,70.938
3521258,niet-bgt: ponton,2015/03/13 13:18:37+00,G0599,Rotterdam,bestaand,1,283,,,59.196
3521259,steiger,2020/12/03 15:21:27+00,G0014,Groningen,bestaand,1,283,,,90.779
3521260,steiger,2018/07/05 10:05:16+00,G0546,Leiden,bestaand,1,283,,,14.168
3521261,hoogspanningsmast,2020/12/17 10:49:09+00,G0163,Hellendoorn,bestaand,0,283,,,0.75
3521262,steiger,2020/12/28 07:32:52+00,G0599,Rotterdam,bestaand,1,283,,,20.981
3521263,steiger,2018/12/17 13:56:22+00,G0047,Veendam,bestaand,1,283,,,194.917
3521264,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,231.927
3521265,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,349.272
3521266,stuw,2015/08/16 18:11:22+00,W0647,Waterschap Noorderzijlvest,bestaand,0,283,,,3.739
3521267,steiger,2015/05/20 16:31:07+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,33.748
3521268,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,77.966
3521269,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.258
3521270,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,3.071
3521271,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,7.671
3521272,steiger,2015/05/20 16:31:07+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,60.054
3521273,sluis,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,0,283,,,1.083
3521274,sluis,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,0,283,,,1.596
3521275,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.261
3521276,strekdam,2015/08/18 12:14:31+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,952.848
3521277,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,93.083
3521278,stuw,2018/12/12 12:30:15+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,59.772
3521279,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,2,283,,,43.147
3521280,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,1429.039
3521281,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,2268.425
3521282,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,87.901
3521284,steiger,2013/08/27 15:48:01+00,G0599,Rotterdam,bestaand,1,283,,,41.808
3521285,niet-bgt: keermuur,2022/11/03 08:59:01+00,G0243,Harderwijk,bestaand,0,283,,,10.116
3521286,niet-bgt: ponton,2015/03/04 08:59:52+00,G0599,Rotterdam,bestaand,1,283,,,78.892
3521287,stuw,2021/01/08 07:41:24+00,G1740,Neder-Betuwe,bestaand,0,283,,,3.024
3521288,niet-bgt: ponton,2015/03/03 09:44:35+00,G0599,Rotterdam,bestaand,1,283,,,203.806
3521289,steiger,2018/12/14 12:49:15+00,G0047,Veendam,bestaand,1,283,,,7.323
3521290,steiger,2018/12/14 12:49:15+00,G0047,Veendam,bestaand,1,283,,,5.015
3521291,steiger,2018/12/14 12:49:15+00,G0047,Veendam,bestaand,1,283,,,7.878
3521292,niet-bgt: keermuur,2022/11/03 08:59:01+00,G0243,Harderwijk,bestaand,0,283,,,45.894
3521293,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,2,283,,,81.19
3521295,steiger,2019/06/06 14:46:41+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,6.26
3521296,stuw,2021/12/23 10:10:23+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,3.296
3521298,niet-bgt: keermuur,2020/11/06 17:53:30+00,G0995,Lelystad,bestaand,0,283,,,19.701
3521299,stuw,2021/12/23 10:10:23+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.749
3521303,stuw,2021/12/23 10:10:23+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.964
3521307,steiger,2019/05/20 15:18:36+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,35.085
3521309,stuw,2021/03/12 17:08:48+00,W0650,Waterschap Zuiderzeeland,bestaand,-2,283,,,224.582
3521310,steiger,2022/01/10 17:58:28+00,G0796,'s-Hertogenbosch,bestaand,1,283,,,58.412
3521311,steiger,2022/01/10 17:58:28+00,G0796,'s-Hertogenbosch,bestaand,1,283,,,131.045
3521312,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,342.234
3521314,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,102.273
3521315,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,415.935
3521317,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,65.706
3521319,gemaal,2015/07/06 12:37:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,10.384
3521320,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.842
3521321,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521322,steiger,2018/12/14 12:49:15+00,G0047,Veendam,bestaand,1,283,,,22.203
3521323,steiger,2018/12/14 12:49:15+00,G0047,Veendam,bestaand,1,283,,,5.009
3521324,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521325,steiger,2019/03/11 10:40:13+00,G0047,Veendam,bestaand,0,283,,,5.53
3521326,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,43.104
3521327,steiger,2019/11/22 07:54:39+00,G0047,Veendam,bestaand,1,283,,,6.489
3521328,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,2.63
3521329,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,208.415
3521330,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,10.851
3521331,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.273
3521333,steiger,2015/05/20 16:31:12+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,2.649
3521334,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,2.779
3521335,steiger,2015/05/20 16:32:11+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,44.782
3521336,sluis,2015/08/18 12:16:07+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,4.089
3521337,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,8.474
3521338,stuw,2021/06/10 10:36:29+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,3.237
3521339,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,89.31
3521340,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,342.851
3521341,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,654.56
3521343,stuw,2020/03/24 20:12:37+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,3.22
3521345,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,5.547
3521346,niet-bgt: ponton,2015/05/22 08:21:03+00,G0599,Rotterdam,bestaand,1,283,,,15.119
3521348,niet-bgt: ponton,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,3.131
3521349,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,73.257
3521350,sluis,2020/06/15 13:39:04+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,7.973
3521351,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521352,sluis,2020/06/15 13:39:04+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,2.663
3521353,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,8482.694
3521354,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,423.045
3521361,stuw,2014/12/05 15:32:38+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,8.483
3521363,steiger,2019/09/23 08:07:01+00,G0163,Hellendoorn,bestaand,1,283,,,11.954
3521370,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,3,283,,,157.238
3521371,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,10.982
3521372,steiger,2017/01/27 10:30:00+00,G0599,Rotterdam,bestaand,1,283,,,365.338
3521375,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,71.55
3521377,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,16.672
3521378,niet-bgt: ponton,2015/03/03 10:48:12+00,G0599,Rotterdam,bestaand,1,283,,,73.634
3521379,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,2.06
3521380,steiger,2018/03/26 08:58:14+00,G0599,Rotterdam,bestaand,1,283,,,2816.249
3521381,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,25.095
3521382,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521383,hoogspanningsmast,2019/10/11 09:34:54+00,G1706,Cranendonck,bestaand,0,283,,,19.595
3521384,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521385,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,8938.268
3521386,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,14.205
3521387,sluis,2018/07/06 12:04:08+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,51.22
3521388,steiger,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,1,283,,,6.612
3521389,stuw,2017/02/20 13:50:44+00,W0647,Waterschap Noorderzijlvest,bestaand,0,283,,,2.22
3521391,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.443
3521392,stuw,2019/11/08 02:09:13+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.665
3521393,sluis,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,0,283,,,1.497
3521394,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,443.477
3521395,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,76.664
3521396,sluis,2020/03/31 15:01:16+00,G0037,Stadskanaal,bestaand,0,283,,,5.004
3521397,stuw,2019/11/08 02:28:19+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,2.703
3521398,sluis,2015/08/18 12:15:59+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,10.302
3521399,stuw,2019/11/08 02:28:19+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.35
3521400,steiger,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,1,283,,,5.591
3521401,steiger,2019/11/07 15:46:31+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,1783.196
3521402,steiger,2015/05/20 16:32:12+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,10.939
3521403,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.264
3521404,steiger,2014/10/16 09:30:29+00,G0531,Hendrik-Ido-Ambacht,bestaand,1,283,,,15.235
3521405,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,1023.643
3521406,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,233.576
3521407,steiger,2014/09/19 14:49:39+00,G0531,Hendrik-Ido-Ambacht,bestaand,1,283,,,4.272
3521408,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,21.94
3521410,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,18.276
3521412,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,1999.129
3521414,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521415,hoogspanningsmast,2018/08/23 06:49:53+00,G0599,Rotterdam,bestaand,0,283,,,4.821
3521418,steiger,2020/09/03 12:26:50+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,12.014
3521420,niet-bgt: keermuur,2019/02/27 11:51:03+00,G0995,Lelystad,bestaand,0,283,,,26.748
3521428,steiger,2019/05/20 15:58:07+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,34.92
3521430,niet-bgt: ponton,2022/01/18 07:43:25+00,G0599,Rotterdam,bestaand,1,283,,,97.299
