OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,Shape__Area,Shape__Length
116,19ad9ddef7bc4279b3acfff1169bd074,2020/10/09 10:57:20+00,L0004,Prorail,bestaand,0,gesloten verharding,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2.861712,"2,861712",Randstad Noord,RN,Woerden,14,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,133414.353826,456737.991,52.09846897,5.07218081,44.75818,283,,gerealiseerd,44.7581805,31.4232456737855
117,edaad44b6aba4a8cbc752b6ffa9585c8,2020/07/24 14:18:48+00,L0004,Prorail,bestaand,0,gesloten verharding,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,47.278572,"47,278572",Zuid,Z,Boxtel,23,BAAN,Brabant,BAAN,Zuid,Z,ProRail,154379.693,392520.54429,51.52167995,5.3782635,24.591139,283,,gerealiseerd,24.591139,21.094306218795
118,256ba0a9461e488a9397175279c6d882,2017/01/11 03:31:10+00,L0004,Prorail,bestaand,0,gesloten verharding,121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,232.956907,"232,956907",Zuid,Z,HSL,70,BAAN,OPC: 70-HSL,BAAN,Randstad Zuid,RZ,ProRail,105744.043,409390.193229,51.67114988,4.67514708,50.916724,283,,Actueel,50.9167235,35.8742862742969
119,32ac265e68f544eb86f683ee753deef6,2022/02/17 16:15:55+00,L0004,Prorail,bestaand,0,gesloten verharding,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,51.869681,"51,869681",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,91900.513441,439535.363,51.94069014,4.46954642,36.604736,283,,gerealiseerd,36.604736,27.2583259532276
120,b979939c973844a2b24d713ced8c694e,2015/05/26 10:21:59+00,L0004,Prorail,bestaand,0,gesloten verharding,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,48.365367,"48,365367",Zuid,Z,Den Bosch,21,BAAN,Betuwe,BAAN,Zuid,Z,ProRail,148431.357,410871.936867,51.68659455,5.2922127,103.116685,283,,Actueel,103.1166855,64.3644241537168
121,f492db80f9ff4136bf61850789116ca9,2022/05/10 13:26:39+00,L0004,Prorail,bestaand,0,gesloten verharding,617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,40.669158,"40,669158",Zuid,Z,Boxtel,23,BAAN,Brabant,BAAN,Zuid,Z,ProRail,151114.713,398270.896063,51.57335458,5.33115651,22.471934,283,,gerealiseerd,22.471934,20.6791470361495
122,60545072100e470bbafcf6005127e668,2022/05/09 13:07:26+00,L0004,Prorail,bestaand,0,gesloten verharding,105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,30.550756,"30,550756",Randstad Zuid,RZ,Rijn en Gouwe,81,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,109800.516283,447713.84,52.01593912,4.72876888,26.654352,283,,gerealiseerd,26.6543525,21.7890870414461
123,49c4887611c049feb3c909317d2c84ec,2020/04/21 17:02:19+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,33.326608,"33,326608",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,102032.530951,426438.906,51.82404151,4.61889514,78.878767,283,,gerealiseerd,78.878767,42.8703116037573
124,f33da62389fc4f71acada0c084ddc3ff,2021/02/12 17:00:19+00,L0004,Prorail,bestaand,0,gesloten verharding,523,a,523,523_a,Amsterdam Sloterdijk,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,50.934265,"50,934265",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,118682.434992,489869.564,52.39546727,4.8536323,42.217862,283,,gerealiseerd,42.2178625,31.1159579869873
125,a4419a7f9f3f4618b871658dd5dc0d44,2019/09/10 11:49:03+00,L0004,Prorail,bestaand,0,gesloten verharding,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,156.155681,"156,155681",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,119057.108928,483488.5215,52.33814383,4.85981892,42.966358,283,,Actueel,42.9663585,31.1776396357286
126,e6244af783074e7b9ddb91168e2b4a2f,2019/09/10 11:49:03+00,L0004,Prorail,bestaand,0,gesloten verharding,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,156.155798,"156,155798",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,119056.797291,483493.026,52.33818429,4.85981387,40.747224,283,,Actueel,40.747224,30.7862172923883
127,f05e5a10aeff5655e0530b29a8c0b415,2023/01/09 12:49:37+00,L0004,Prorail,bestaand,0,gesloten verharding,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,30.801286,"30,801286",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,99240.284678,471303.9115,52.22698792,4.57108481,43.078492,283,,gerealiseerd,43.078492,31.1607149074087
128,5284d37c0aa2429fb1effd3b2eb4fa5b,2015/08/04 15:27:53+00,L0004,Prorail,bestaand,0,gesloten verharding,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,23.68132,"23,681320",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,83368.59704,454224.073,52.07166282,4.34241293,81.643823,283,,Actueel,81.643823,54.80869380072
129,5d14e47b362247c9b98f124c9f8e3334,2020/06/11 13:41:22+00,L0004,Prorail,bestaand,0,gesloten verharding,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,63.468534,"63,468534",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,81036.2905,451998.589996,52.05135637,4.30888241,26.242742,283,,gerealiseerd,26.242742,21.824956186739
130,f944486bab9d46e0a404073894c62f72,2021/01/12 07:38:30+00,L0004,Prorail,bestaand,0,gesloten verharding,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,6.544083,"6,544083",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,99482.780098,448948.5605,52.02609953,4.57828008,43.096148,283,,gerealiseerd,43.096148,31.1839146075843
131,c2fa503900804a57a11f0e12dbaabcff,2021/05/18 08:23:40+00,L0004,Prorail,bestaand,0,gesloten verharding,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,51.43714,"51,437140",Randstad Zuid,RZ,Leiden,1,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,89547.717,459994.324242,52.12428472,4.43141884,25.615548,283,,Actueel,25.615548,21.4323811374894
132,7a0ad62459474f0c80ae7a67226934d4,2021/05/18 08:23:41+00,L0004,Prorail,bestaand,0,gesloten verharding,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,51.436947,"51,436947",Randstad Zuid,RZ,Leiden,1,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,89540.9395,460000.092685,52.12433576,4.43131878,24.574444,283,,Actueel,24.574444,21.1649112207272
133,297e5242e21e409b8a9d8eea883c5d32,2021/05/18 08:23:41+00,L0004,Prorail,bestaand,0,gesloten verharding,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,51.4371,"51,437100",Randstad Zuid,RZ,Leiden,1,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,89530.6145,460008.313086,52.12440841,4.43116644,25.294692,283,,gerealiseerd,25.294692,21.4130835536
134,3df90e5072ec4f1f89da99b59fd628bb,2018/11/13 14:36:49+00,L0004,Prorail,bestaand,0,gesloten verharding,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,83.207804,"83,207804",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,91161.666739,437734.29,51.92441905,4.45913716,137.564712,283,,Actueel,137.564712,93.8923446346177
135,acd4065b90a4482ebb923e63313f4d69,2021/05/18 08:23:41+00,L0004,Prorail,bestaand,0,gesloten verharding,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,51.436914,"51,436914",Randstad Zuid,RZ,Leiden,1,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,89537.789,460002.702371,52.12435884,4.43127227,23.527635,283,,Actueel,23.5276355,20.9245806827443
136,d8ad4a8935ce3767e0530b29a8c07381,2022/05/25 12:29:10+00,L0004,Prorail,bestaand,0,gesloten verharding,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.82654,"2,826540",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,124068.8385,486817.084421,52.3683637,4.93304697,45.490138,283,,gerealiseerd,45.490138,31.6325094415137
137,d8ad4a8935e63767e0530b29a8c07381,2022/05/25 12:29:44+00,L0004,Prorail,bestaand,0,gesloten verharding,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.269464,"81,269464",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,122279.969634,487804.1755,52.37713133,4.90668606,18.9808,283,,gerealiseerd,18.9808005,27.15045466054
138,c1ff30767d44407c8b21d61adc8a668a,2020/11/13 15:13:40+00,L0004,Prorail,bestaand,0,gesloten verharding,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,17.544499,"17,544499",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,103329.130388,489190.7975,52.38813636,4.62818453,54.06998,283,,gerealiseerd,54.06998,36.2898900594467
139,7bf5f11f565d4c7fbc7d4363ca246b47,2021/02/12 17:00:21+00,L0004,Prorail,bestaand,0,gesloten verharding,558,a,558,558_a,Amsterdam Riekerpolder,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,57.262237,"57,262237",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,117322.368,484411.195779,52.34631999,4.83426313,42.87921,283,,gerealiseerd,42.8792105,31.1285365581056
140,b9d8f559029e4a22a1392ca91fd469b3,2021/04/23 10:45:06+00,L0004,Prorail,bestaand,0,gesloten verharding,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,172.053861,"172,053861",Randstad Noord,RN,Alkmaar,7,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,116137.853,493828.866057,52.43087571,4.81579064,44.924923,283,,gerealiseerd,44.9249235,31.3153258307174
141,5a59bc3d2e76401fb690993d40c26b3d,2021/02/12 17:03:14+00,L0004,Prorail,bestaand,0,gesloten verharding,523,b,523,523_b,Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,178.426502,"178,426502",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,117397.985064,489191.9305,52.38929074,4.83483808,44.28656,283,,gerealiseerd,44.28656,31.4538584317571
142,c0790455eeeb4aba81f1b5b9fad11c31,2021/02/01 17:54:28+00,L0004,Prorail,bestaand,0,gesloten verharding,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,78.024518,"78,024518",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,119490.414,489468.435002,52.39191511,4.86554496,38.415929,283,,gerealiseerd,38.415929,30.3899796076515
143,d8ad4a8935b33767e0530b29a8c07381,2022/05/25 12:33:01+00,L0004,Prorail,bestaand,0,gesloten verharding,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.496731,"2,496731",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,124069.2845,487142.876418,52.37129173,4.93302354,37.378132,283,,gerealiseerd,37.378132,27.4203611453186
144,83aaa18b4e5f4ef8998cff8324ad6591,2020/12/04 12:37:20+00,L0004,Prorail,bestaand,0,gesloten verharding,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,21.045132,"21,045132",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,106574.547,477149.306693,52.2802146,4.67758611,145.146995,283,,gerealiseerd,145.146995,92.9391798703668
145,325c28b4981f4bd688621c13d2d58d43,2021/08/02 13:40:28+00,L0004,Prorail,bestaand,0,gesloten verharding,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,10.209918,"10,209918",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,127105.2795,476679.403577,52.27741426,4.97846854,45.090737,283,,gerealiseerd,45.0907375,31.5453069400602
146,3c8ee3f4fd9b4a37ae90fecec0f3f639,2022/05/03 15:56:27+00,L0004,Prorail,bestaand,0,gesloten verharding,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,51.581495,"51,581495",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,199874.115,360729.508815,51.23414433,6.02971443,24.290624,283,,Actueel,24.2906245,22.3323565167213
147,09c39dab1bff45f780faf36c64f6c4bc,2015/05/12 13:06:36+00,L0004,Prorail,bestaand,0,gesloten verharding,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,73.901,"73,901000",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,171707.250075,437119.996,51.92230913,5.63007274,241.540321,283,,Actueel,241.540321,68.1393798272521
148,f1cd8d77d9484ef9b482991dd2ba2dcb,2020/06/08 14:33:38+00,L0004,Prorail,bestaand,0,gesloten verharding,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,57.904048,"57,904048",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,156302.045021,434587.6245,51.89979725,5.40612065,205.110084,283,,gerealiseerd,205.110084,64.9770349435621
149,52a7c8aac86542439b036b6138653e75,2015/05/12 13:06:39+00,L0004,Prorail,bestaand,0,gesloten verharding,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,85.850502,"85,850502",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,183084.81426,434636.831,51.89953188,5.79526026,206.372875,283,,Actueel,206.3728745,65.1397064791228
150,5a85a7eb25d64b73b5d545168b7ce354,2021/09/08 09:32:29+00,L0004,Prorail,bestaand,0,gesloten verharding,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,103.923178,"103,923178",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,200294.267684,437867.833,51.92743657,6.04571732,42.009642,283,,gerealiseerd,42.009642,27.9962607282803
151,b93d3ead38f43eede0531529a8c06af0,2021/05/18 07:47:59+00,L0004,Prorail,bestaand,0,gesloten verharding,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.713991,"31,713991",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,228852.705717,486994.627,52.36586143,6.47153404,44.750357,283,,gerealiseerd,44.750357,31.4135626892834
152,dbe8bc0e6d9c0721e0530b29a8c0b194,2022/06/20 15:14:12+00,L0004,Prorail,bestaand,0,gesloten verharding,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.467825,"45,467825",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,251368.284204,475691.896,52.26081106,6.79879803,270.260956,283,,gerealiseerd,270.2609555,156.816737820513
153,543da1af598846eeb4de7533f0ad381b,2021/06/08 10:11:19+00,L0004,Prorail,bestaand,0,gesloten verharding,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,26.731148,"26,731148",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,232646.6185,481436.86337,52.31539492,6.52594483,26.706582,283,,Actueel,26.706582,21.7645807971929
154,9dc43dd73cd543eb9e793d3a880312b8,2022/08/11 15:15:26+00,L0004,Prorail,bestaand,0,gesloten verharding,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,45.655174,"45,655174",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,251544.729732,475646.3015,52.26037046,6.80136881,26255.97073,283,,gerealiseerd,26255.9707305,1799.73746129706
155,65ec0bdc7c6a42039a3ae5e67bbfe203,2020/12/18 14:47:30+00,L0004,Prorail,bestaand,0,gesloten verharding,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,42.898962,"42,898962",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,208483.312417,474451.362,52.25549771,6.17050523,59.288236,283,,gerealiseerd,59.288236,39.7516082329894
156,ed8a1d6e9476456f92fbac8373932d0a,2020/12/18 17:36:28+00,L0004,Prorail,bestaand,0,gesloten verharding,513,a,513,513_a,Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,26.129139,"26,129139",Zuid,Z,Geldermalsen,22,BAAN,Betuwe,BAAN,Zuid,Z,ProRail,147113.266,432352.379128,51.87965209,5.27266339,79.338919,283,,gerealiseerd,79.338919,39.6373159266308
157,4430c5b2c49f4b7cbb2fc069f03fa236,2020/07/09 19:25:01+00,L0004,Prorail,bestaand,0,gesloten verharding,559,,559,559__,Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,42.57645,"42,576450",Randstad Zuid,RZ,Leiden,1,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,94082.246,467301.901829,52.1904763,4.49631761,34.126031,283,,gerealiseerd,34.1260305,26.3238735754167
158,2643348ee12d4763b438593263954a24,2016/01/05 11:00:12+00,L0004,Prorail,bestaand,0,gesloten verharding,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,0.885505,"0,885505",Zuid,Z,Maastricht,26,BAAN,Limburg,BAAN,Zuid,Z,ProRail,177330.628,318442.609496,50.85537703,5.70431284,25.898312,283,,Actueel,25.898312,21.6424429737155
159,efb29835731f4ce49eef85298677c713,2017/09/06 13:47:04+00,L0004,Prorail,bestaand,0,gesloten verharding,433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,5.325648,"5,325648",Zuid,Z,Roermond,25,BAAN,Limburg,BAAN,Zuid,Z,ProRail,184503.5315,338790.832875,51.0379546,5.80783406,78.322354,283,,Actueel,78.322354,50.4287222097344
160,579e62ccf917422db2af87fa01865bb9,2021/07/26 11:31:30+00,L0004,Prorail,bestaand,0,gesloten verharding,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,31.285661,"31,285661",Randstad Zuid,RZ,Leiden,1,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,92816.9775,463713.047638,52.15808226,4.4784733,43.156253,283,,gerealiseerd,43.156253,35.9593651626959
161,41e3e42245d644d8b9a2a475dd5293b9,2021/05/18 08:05:20+00,L0004,Prorail,bestaand,0,gesloten verharding,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,70.477293,"70,477293",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,84530.86707,446005.4815,51.99795201,4.36105635,5.286783,283,,Actueel,5.286783,9.50612042661374
162,c4a9c1c8e4234095b34ebab8dfe88cc8,2017/08/25 09:42:43+00,L0004,Prorail,bestaand,0,gesloten verharding,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,304.6055,"304,605500",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,57745.667,440564.655322,51.94501431,3.97266008,56.854472,283,,Actueel,56.854472,52.502580955364
163,2bf2670b69804d61a44c1a780f139c76,2017/08/25 09:42:42+00,L0004,Prorail,bestaand,0,gesloten verharding,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,304.605509,"304,605509",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,57741.4655,440563.190324,51.94500041,3.9725994,58.79427,283,,Actueel,58.7942705,52.6651154220609
164,55e8ba48a2f448bcbb8f1a9e7e077f1e,2021/11/29 11:15:03+00,L0004,Prorail,bestaand,0,gesloten verharding,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,2.193537,"2,193537",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,61286.059,440439.745362,51.94449996,4.02417418,221.290866,283,,Actueel,221.2908665,127.568206448949
165,2f07103740864eada16f347dc4cdd02a,2023/01/12 10:46:08+00,L0004,Prorail,bestaand,0,gesloten verharding,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,2.215584,"2,215584",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,61254.799,440452.051292,51.94460527,4.02371628,88.244512,283,,gerealiseerd,88.244512,57.0931263600351
166,86ef75fa7f174a1d917133529f91e29b,2022/03/14 11:22:00+00,L0004,Prorail,bestaand,0,gesloten verharding,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,72.39894,"72,398940",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,85105.945,444172.155519,51.9815486,4.369803,28.433927,283,,gerealiseerd,28.4339275,28.8467610305927
167,5d86db4b669e48a392f8def7e628d42e,2019/05/15 12:05:01+00,L0004,Prorail,bestaand,0,gesloten verharding,529,,529,529__,Breukelen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,22.847017,"22,847017",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,127885.9995,464611.1866,52.16898841,4.99087397,51.646907,283,,Actueel,51.6469075,36.0655341199092
168,0abba38136fc47daad4ba17731640f3a,2022/02/22 08:13:18+00,L0004,Prorail,bestaand,0,gesloten verharding,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,36.446017,"36,446017",Randstad Zuid,RZ,Rijn en Gouwe,81,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,104685.547,446143.94352,52.00138933,4.65449381,42.84173,283,,gerealiseerd,42.84173,31.0366880359848
169,cda5d880d51a44eab9be8ea294837918,2020/01/21 15:13:40+00,L0004,Prorail,bestaand,0,gesloten verharding,117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,5.16964,"5,169640",Randstad Noord,RN,Driebergen,15,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,139118.5845,451586.732569,52.05236254,5.1556676,43.55229,283,,Actueel,43.55229,31.1768825129402
170,361ab87c3cc7464cbded35671a59dabe,2020/01/21 15:12:52+00,L0004,Prorail,bestaand,0,gesloten verharding,117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,5.169442,"5,169442",Randstad Noord,RN,Driebergen,15,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,139114.6365,451585.335226,52.05234987,5.15561011,43.301243,283,,Actueel,43.301243,31.0992897915309
171,e6fc6187df825f61e0530b29a8c0e64a,2022/08/31 13:57:13+00,L0004,Prorail,bestaand,0,gesloten verharding,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,9.766892,"9,766892",Randstad Noord,RN,Woerden,14,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,126568.394346,457594.1415,52.10585463,4.97220117,62.937224,283,,gerealiseerd,62.937224,41.1037460588079
172,4034232a2cbc4ba6b0d2e01142a4d50f,2020/10/09 10:54:04+00,L0004,Prorail,bestaand,0,gesloten verharding,547,c,547,547_c,Lunetten Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,37.779207,"37,779207",Randstad Noord,RN,Utrecht,13,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,137804.024067,453844.095,52.07261249,5.13638915,36.283415,283,,gerealiseerd,36.283415,26.9229150943837
