Leveranciers;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
Flowers;;;;1;;;;;;1
Flowerservice.nl;;;;1;;;;;;1
Fluke Nederland B.V.;;;1;;;;;;;1
FMH Medical;;;1;;;1;;;;1
Focus;;;;;;;1;;;1
Focus Conferences B.V.;;;;;;2;;;;2
Focus Green B.V.;;;;;1;;;;;1
Fonq.nl B.V.;;;1;;;;;;;1
Fontaine Systems;;;;;2;;;;;2
Forensisch Medisch Genootschap;;;;;;1;;;;1
Formido Den Helder B.V.;;;;;;1;;;;1
Forsa Advies;;;1;;;1;;;;1
Fort Wierickerschans B.V.;;;;1;;;;;;1
Fortes Solutions B.V.;;;;;;1;;;;1
Foto Harderwijk B.V.;;;;1;;;;;;1
Foto Harry Bontekoe;;;;1;;;;;;1
Foto Van Kesteren;;;1;;;;;;;1
Foto Verschoore Goes;;;;;;1;;;;1
Fotoalbum B.V.;;;;1;;;;;;1
Fotofabriek.nl;;;;1;;;;;;1
Fotografie Cor Buser;;;;;;;1;;;1
Fotografie Jan Vredenburg;;;;1;;;1;;;1
Fotografie Kees Rutgers;;;1;;;;;;;1
Fotografie Theo van Pelt;;;;;;1;;;;1
Fotolokatie;;;;;;1;;;;1
Fotostudio Merjenburgh;;;;;;;1;;;1
Frame B.V.;;;;;;1;;;;1
Franck Bierens Entertainment;;;;;;;2;;;2
Frank van Gils Catering;;;;1;;;;;;1
Frank!;;;;;;;1;;;1
Franklincovey;;;1;;;1;;;;1
Frans Beekwilder B.V.;;;;;1;;;;;1
Fred's Bloementeam;;;1;;;1;;;;1
Free Fantasy;;;1;1;;;;;;1
Fresenius Kabi Nederland B.V.;;;3;;;;;;;3
Fresh! Services & Catering;;;1;;;;;;;1
fresh4work;;;;1;;;;;;1
Fries Tandtechnisch Laboratorium B.V.;;;1;;;;;;;1
Fri-Jado Super Service;;;1;;;;;;;1
Frijters Mind Tuning B.V.;;;;;;1;;;;1
Froets;;;;1;;;;;;1
Fruitschaal.nu;;;;1;;;;;;1
FRW Holding B.V.;;;;;;1;;;;1
FSN B.V.;;;;;;1;;;;1
Fujifilm Medical Systems France;;;1;;;;;;;1
Fun Beach B.V.;;;;;;;1;;;1
Future Learning B.V.;;;;;;1;;;;1
Futurumshop.Com B.V.;;;1;;;;;;;1
Fylgjur;;;;1;;;;;;1
Fysio Physics Opleidingen B.V.;;;;;;1;;;;1
FysioSupplies B.V.;;;1;;;;;;;1
FysioTape Opleidingen B.V.;;;1;;;;;;;1
fysiowise;;;;;;1;;;;1
Fyzzio International B.V.;;;;;;1;;;;1
G.F.P. (Gear for Professionals) B.V.;;;;1;;;2;;;2
G.M. Medical Bracing B.V.;;;1;;;;;;;1
Galerie Jan d'Art V.O.F.;;;;;;;1;;;1
Gall & Gall;;;;1;;1;;;;1
Gallery Quelery Marine Art;;;;1;;;;;;1
Garderense Berg B.V.;;;;;;;1;;;1
Garrie van Pinxteren;;;;;;1;;;;1
Gasterij de Beurs;;;;;;;1;;;1
Gasterij de Kruidentuin B.V.;;;;1;;;;;;1
Gasthuys De Notabelen;;;;;;;1;;;1
Gauchos Franchise Breda B.V.;;;;;;1;;;;1
GE Healthcare B.V.;;;4;;;;;;;4
Gebr. Bonenkamp Techniek en Handel B.V.;;;1;;;;;;;1
Geels Evenementen;;;;;;;2;;;2
Gemaco B.V.;;;;2;1;1;1;;;3
Gencom Products B.V.;;;;;;;1;;;1
Genimedical B.V.;;;1;;;;;;;1
Geodan B.V.;;;;;1;;;;;1
Geoplan Nederland B.V.;;;;;;1;;;;1
George In der Maur Beterlopenwinkel B.V.;;;1;;;;;;;1
George In Dr Maur orthoped. Schoentechniek;;;1;;;;;;;1
Gerkimex B.V.;;;;;;;1;;;1
Gerrickens Training & Advies V.O.F.;;;;;;1;;;;1
Geschenkbezorgen.nl B.V.;;;1;;;;1;;;1
Getinge B.V.;;;1;;;;;;;1
Geuns Uitvaartbegeleiding;;;;1;;;;;;1
Gezondheidscentrum Hoensbroek Noord;;;;;1;;;;;1
Gezondheidscentrum Noordhove;;;;;1;;;;;1
Gezondheidscentrum Rokkeveen-Oost;;;;;1;;;;;1
GGz Centraal, Hebron;;;;;;1;;;;1
GGZ Dennenweg;;;1;;;;;;;1
GibbonSport;;;1;;;;;;;1
Gids in Bedrijf;;;;1;;1;;;;1
Giel Tuns Bloemist;;;;1;;;;;;1
Gigant International B.V.;;;;;;;1;;;1
Gijs Wanders B.V.;;;;;;1;1;;;2
Gijtenbeek Utrecht B.V.;;;1;1;;;;;;1
Gilead Sciences Netherlands B.V.;;;1;;;;;;;1
Gimbrère Coaching & Ontwikkeling;;;;;;1;;;;1
Gipon B.V.;;;;1;;;;;;1
GITP B.V.;;;;;;4;;;;4
GITP Training & Opleiding B.V.;;;;;;3;;;;3
Global Connection;;;;;;;4;;;4
Global Knowledge Network B.V.;;;;;;4;;;;4
Globecomm Europe;;;;;1;;;;;1
Go B.V.;;;;;;1;;;;1
GO BV;;;;;;1;;;;1
Goedegebuure Slaaptechniek B.V.;;;4;;;;;;;4
Golazo Cycling NL B.V.;;;;1;;;1;;;1
Golden Dynasty;;;;1;;1;1;;;1
Golden Tulip Hospitality B.V.;;;;1;;;;;;1
Golf en Country Club Edda Huzid B.V.;;;1;;;;;;;1
Golfbaan de Swinkelsche B.V.;;;1;;;;;;;1
Golfbaan Welschap B.V.;;;1;;;;;;;1
Golfcentrum Dongen B.V.;;;1;;;;1;;;1
Golfcentrum Reymerswael B.V.;;;;1;;;;;;1
Golfclub Hoogland West V.O.F.;;;;1;;;;;;1
Golfin' the City;;;;1;;;;;;1
Golfpark De Haenen B.V.;;;;;;1;1;;;1
Golfschool De Haenen;;;;;;1;;;;1
Gom Schoonhouden;;;;;;1;;;;1
Gondrom VTT B.V.;;;;;;1;;;;1
Goodwork Productions;;;;;;;2;;;2
Gorkink Natuurlijk;;;;1;;;1;;;1
Gortcoaching.nl;;;;;;1;;;;1
Gotcha;;;;;;;1;;;1
Gottschalk Amsterdam B.V.;;;;;1;;;;;1
Goudsmid-atelier Diana van der Linden;;;;1;;;;;;1
Governance & Integrity B.V.;;;;;1;4;;;;4
GP Strategies Netherlands B.v.;;;;;;1;;;;1
Graafbop International Music;;;;;;1;;;;1
graffiti netwerk;;;;;;1;;;;1
Grafimedics B.V.;;;1;;;;;;;1
Grafisch Media Instituut B.V.;;;;;;1;;;;1
Grand Cafe Brasserie Brocante;;;;1;;;;;;1
Grand Cafe De twee wezen;;;;;;;1;;;1
Grand Café Heeren Dubbel;;;;;;;1;;;1
Grand Café Soestdijk B.V.;;;;1;;;;;;1
Grapes & Olives;;;;1;;;1;;;1
Graveertechniek Van Dijk;;;;1;;;;;;1
Gravure Den Helder;;;;;;1;;;;1
Greenstone Consultancy;;;;;;1;;;;1
Greenz B.V.;;;;1;;;;;;1
Grieks Restaurant 'Dionysos';;;;;;1;;;;1
Grieks Specialiteitenrestaurant Mykonos;;;;1;;;;;;1
Groeiend Best B.V.;;;;1;;;;;;1
Groene Hart Ziekenhuis;;;1;;;;;;;1
Groenendijk Microfilm- en Scanservice B.V.;;;;;;2;;;;2
Groepspraktijk Hoogezand-Sappemeer Oost;;;;;1;;;;;1
Groepspraktijk Huisartsen Bergh;;;;;1;;;;;1
Groepspraktijk Huisartsen 't Gasthuis;;;;;1;;;;;1
Groningen Airport Eelde N.V.;;;;;;1;;;;1
Grontmij Vastgoedmanagement B.V.;;;;;;2;;;;2
Groothandel Van der Wal & De Vries;;;;2;;;;;;2
GuidoDesign;;;1;;;;;;;1
Gullimex B.V.;;;1;;;;;;;1
Guus van Dinther Brillenmode;;;1;;;;;;;1
GVZ2 B.V.;;;;1;;;;;;1
H. de Vries Reinigingsapparatuur B.V.;;;1;;;;;;;1
H. Rugenbrink Werkmaatschappij B.V.;;;;;1;;;;;1
H. van Oest bloemen en planten;;;;1;;;;;;1
H.a. Lekboulevard, Praktijk Franke/Werkhoven;;;;;1;;;;;1
H.a. R.C. Maarleveld & P.V. Maarleveld-Moller;;;;;1;;;;;1
H.A.M. van Haasteren;;;;;1;;;;;1
H.M. Schouten Sportprijzen B.V.;;;1;;;;;;;1
H32 B.V.;;;;;;;1;;;1
Haags Historisch Museum;;;;;;;1;;;1
Haan Reklame;;;;1;;;;;;1
HACH;;;1;;;;;;;1
Hacom Sportprijzen Centrum Assen;;;;1;;;1;;;1
Haemonetics B.V.;;;3;;;;;;;3
Haer Consult;;;;;;1;;;;1
Haesje Claes B.V.;;;;;;1;;;;1
Hagenau Dierense Huisartsengroep;;;1;;;;;;;1
Haku;;;;;;;1;;;1
Hal Allergy Benelux B.V.;;;1;;;;;;;1
Haltronic Electro-Installaties B.V.;;;1;;;;;;;1
Hamel Metaal B.V.;;;1;;;;;;;1
Hamel Opleidingen;;;;;;1;;;;1
Hamer B.V.;;;1;;;;;;;1
Hamu Automaterialen B.V.;;;;;;;1;;;1
Handelshuis St. Antonius Baarle-Nassau B.V.;;;;1;;1;1;;;1
Handelsonderneming Agro;;;1;;;;;;;1
Handelsonderneming Joh. Blom;;;;;1;;;;;1
Handelsonderneming Topscore V.O.F.;;;;1;;;1;;;1
Handtherapie Onderwijs B.V.;;;;;;1;;;;1
Hankamp Rehab B.V.;;;1;;;;;;;1
Hanos Eindhoven B.V.;;;;;;;1;;;1
Hanos Heerenveen B.V.;;;;1;;;1;;;1
Hanzehal;;;;;;1;;;;1
Happe en van Rijn B.V.;;;;;;1;;;;1
Happy Day Tours;;;;;;2;;;;2
Harbour Rotterdam B.V.;;;1;;;;;;;1
Harry Bontenbal Arbeidsdeskundig Advies;;;2;;;2;;;;2
Harting-Bank B.V.;;;1;;;;;;;1
Hartman Bouw- en Totaalonderhoud B.V.;;;;1;;;;;;1
Hatenboer-Water B.V.;;;1;;;1;;;;1
Havoort V.O.F.;;;;1;;;;;;1
HB Sports;;;1;;;;;;;1
H'Baron;;;1;;;;;;;1
HC Producties;;;1;;;1;;;;1
HdV Computers Steenwijk;;;;1;1;;;;;1
Health Center Sports & Pleasure;;;;1;;;;;;1
Health Education B.V.;;;;;;1;;;;1
Health2Work B.V.;;;1;;;;;;;1
Heartbeat & Music;;;;;;1;;;;1
HeartMath BeNeLux B.V.;;;1;;;;;;;1
HEC B.V.;;;;;;3;;;;3
Heemskerk Bloemadvies;;;;1;;;1;;;1
Heemskerk Bloemisten;;;;1;;;1;;;1
Heesbeen Feest Groep;;;;1;;;1;;;1
Height B.V.;;;;;;1;;;;1
Heijligers Computers B.V.;;;;;;;1;;;1
Heijneman Medical B.V.;;;1;;;;;;;1
Heimans Opleiding & Training;;;;;;1;;;;1
Heineken international BV;;;;1;;;;;;1
Heinen + Löwenstein Nederland B.V.;;;1;;;;;;;1
HekonValentijn B.V.;;;;;1;;;;;1
Helder Events;;;;1;;;1;;;1
Helderse Zaalvoetbal Organisatie;;;;;;1;;;;1
Helios Aero Group Holding B.V.;;;;;;3;;;;3
Heliview Conferences en Training B.V.;;;;;;1;;;;1
Helix Learning;;;1;;;1;;;;1
Héman Verhuurservice B.V.;;;;;;;1;;;1
Hendrik Bos Verhuurbedrijf B.V.;;;;;;1;;;;1
Henk de Groot BHV en Brandbeveiliging;;;;;;1;;;;1
Henri Bloem's Wijnkoperij;;;;1;;;;;;1
Henri Goossen Whisky Entertaining;;;;;;;1;;;1
Henry Schein Dental;;;1;;;;;;;1
Henry Schein Medical B.V.;;;1;;;;;;;1
Henry's Photodesign;;;;1;;;;;;1
Herman Lieven V.O.F.;;;;;;;1;;;1
HER-opleidingen B.V.;;;;;;1;;;;1
Hersenstichting Nederland;;;1;;;;;;;1
Herzog Medical B.V.;;;2;;;;;;;2
Hes van Zweeden B.V.;;;;;1;;;;;1
Hessel's Toiletwagen-Verhuur;;;;;;;1;;;1
Hester Macrander;;;1;;;;;;;1
Het Boekingsburo.nl B.V.;;;;2;;;;;;2
Het Chocolade Huis;;;1;;;;;;;1
Het Concertgebouw N.V.;;;;1;;;;;;1
Het Feest;;;;;;;1;;;1
Het Huisartsenteam Nassaulaan;;;1;;1;;;;;1
Het Huys van Frederik Hendrik B.V.;;;;;;;1;;;1
Het Nederlands Openluchtmuseum;;;;2;;;1;;;2
Het Nederlandse Rode Kruis;;;;;;2;;;;2
Het NIC B.V.;;;4;;;;;;;4
Het Popcornpaleis;;;1;;;;;;;1
Het Raam Digital Cinema B.V.;;;1;;;;;;;1
Het Raedthuys B.V.;;;;;;;1;;;1
Het Schwarzwald B.V.;;;;;;;1;;;1
Het Wapen van Leeuwarden B.V.;;;;1;;;;;;1
Het Waterlaboratorium N.V.;;;;;;1;;;;1
Het Wil Konsult;;;;;;3;;;;3
Hettich Benelux B.V.;;;2;;;;;;;2
Hettinga Sneek B.V.;;;1;;;;;;;1
Hewlett-Packard Nederland B.V.;;;;;;4;;;;4
HHF Consult;;;2;;;;;;;2
Hill+Knowlton Strategies B.V.;;;;;1;;;;;1
Hillenaar Multilingual Services;;;;;1;;;;;1
HILL-ROM B.V.;;;1;;;;;;;1
Hilton Royal Parc Soest;;;1;;;;;;;1
Hoekstra & Hoekstra-Even.org. & Artiestenman.;;;;1;;;1;;;1
Hoekstra Beroepsopleidingen B.V.;;;;;2;1;;;;2
Hof van Solms;;;;1;;;;;;1
Hoffmann Bedrijfsuitrusting B.V.;;;1;;;;;;;1
Hogenboom Vakantieparken B.V.;;;;;;;3;;;3
Hogeschool Dirksen B.V.;;;;;;2;;;;2
Hogeschool Geesteswetenschappen B.V.;;;;;;1;;;;1
Hogeschool INHolland;;;;;;1;;;;1
Hogeschool Isbw B.V.;;;;;1;1;;;;2
Hogeschool NOVI  B.V.;;;;;;1;;;;1
Hogeschool NOVI B.V.;;;;;;2;;;;2
Hogeschool Utrecht;;;;;;1;;;;1
Hogeschool van Amsterdam;;;;;;1;;;;1
Hogrefe Uitgevers B.V.;;;1;;4;;;;;4
Holding Beheermaatschappij Ropeni B.V.;;;;1;;;1;;;1
Holiday Disco Show;;;;;;;1;;;1
Holland Casino Breda;;;;;;;1;;;1
Holland Combinatie B.V.;;;;1;;1;1;;;1
Holland Evenementen Groep B.V.;;;;;;;1;;;1
Holland Indoor Karting Zoetermeer;;;;1;;;;;;1
Holland Innovative B.V.;;;;;;1;;;;1
Holland Mineraal B.V.;;;1;;;;;;;1
Holland Opleidingen Groep B.V.;;;;;;1;;;;1
Holland Optical Instruments B.V.;;;1;;;;;;;1
Hollandse Hoogte B.V.;;;;;;1;;;;1
Hollandsouvenirshop;;;1;;;;;;;1
Hologic Netherlands B.V.;;;1;;;;;;;1
Hommel Sportprijzen;;;1;1;;;;;;1
Hommes;;;;;;;1;;;1
Hoogduin Papierrestauratoren;;;;;;2;;;;2
Hop & Stork Den Haag B.V.;;;;1;;;;;;1
Hop Zeefdruk en Reclameontwerp;;;;1;;;;;;1
Horeca Exploitatie Le Bon Apart B.V.;;;;1;;;;;;1
Horeca Exploitatie Maatschappij Schiphol B.V.;;;;1;;;1;;;1
Horeca 't Olde Schop B.V.;;;;1;;;;;;1
Hospitality Consultants B.V.;;;;;;1;;;;1
Hostellerie Munten B.V.;;;;;;;1;;;1
Hostmanship Group Nederland B.V.;;;;;;3;1;;;3
Hostnet B.V.;;;1;;;;;;;1
Hotel Amersfoort B.V.;;;;;;;1;;;1
Hotel Café Restaurant 'De Oude Molen';;;;;;;;;1;1
Hotel Central/Restaurant Sistermans B.V.;;;;1;;;;;;1
Hotel Contact B.V.;;;2;;;2;1;;4;4
Hotel Contact/Worldmeetings;;;;1;;;;;;1
Hotel De Haas Elburg B.V.;;;;1;;;1;;;1
Hotel Den Haag- Nootdorp;;;;2;;;;;;2
Hotel Des Indes B.V.;;;;1;;;;;;1
Hotel Gilze-Rijen;;;;;;1;1;;;1
Hotel Leusden B.V.;;;;;;1;;;;1
Hotel Maatschappij De Wittenburg B.V.;;;;1;;1;;;;1
Hotel Mitland;;;;1;;;;;;1
Hotel Papendal;;;;;;;1;;;1
Hotel Restaurant Princenhof;;;;1;;2;;;;2
Hotel Sutor;;;;;;;1;;;1
Hotel-Restaurant 'De Zwarte Boer' B.V.;;;;1;;;;;;1
House of Sports;;;;;;1;;;;1
Hovmed B.V.;;;1;;;;;;;1
how 2 bbq;;;;;;;1;;;1
Howard Komproe;;;1;;;;;;;1
HRorganizer B.V.;;;;;4;;;;;4
HS Management & Kraanverhuur B.V.;;;;;1;;;;;1
HSK Interventie B.V.;;;1;;;1;;;;1
HTOI B.V.;;;;;;2;;;;2
Hu- Man Training&Coaching;;;;;;2;;;;2
Huffels Delicatessen B.V.;;;1;1;;;;;;1
Huffels Horeca B.V.;;;;1;;;;;;1
Huisarts van der Kooij;;;;;1;;;;;1
Huisartsen Herman Gorterhof;;;;;1;;;;;1
Huisartsen Mc Struytse Hoeck;;;;;1;;;;;1
Huisartsen Medisch Centrum Dorp;;;;;1;;;;;1
Huisartsen medisch centrum Stellendam Vaassen;;;;;1;;;;;1
Huisartsen Mts. Medisch Centr. Rembr. v. Rijn;;;;;1;;;;;1
Huisartsencentrum Dokkum OVR;;;;;1;;;;;1
Huisartsencentrum Mierlo;;;;;1;;;;;1
Huisartsengroepspraktijk Leek;;;;;1;;;;;1
Huisartsenmaatsch. Janssen/Janssen-Daenekindt;;;;;1;;;;;1
Huisartsenmaatschap Assen Noord;;;;;1;;;;;1
Huisartsenmaatschap Landauer;;;;;1;;;;;1
Huisartsenmaatschap Westerink/Luinge;;;;;1;;;;;1
Huisartsenmts. R. Meijssen en W.A.M. Lucassen;;;;;1;;;;;1
Huisartsenprakijk Wouda;;;;;1;;;;;1
Huisartsenpraktijk Adam;;;;;1;;;;;1
Huisartsenpraktijk Beljaart Rood;;;;;1;;;;;1
Huisartsenpraktijk de Beuken;;;;;1;;;;;1
Huisartsenpraktijk De Bongerd;;;;;1;;;;;1
Huisartsenpraktijk 'De Waterlelie';;;1;;;;;;;1
Huisartsenpraktijk De Weerark;;;;;1;;;;;1
Huisartsenpraktijk Dennenlaan;;;;;1;;;;;1
Huisartsenpraktijk Haagse Beemden;;;;;1;;;;;1
Huisartsenpraktijk Hendriks en de Wit;;;;;1;;;;;1
Huisartsenpraktijk het Duyfken;;;;;1;;;;;1
Huisartsenpraktijk J.W.C. Hopman;;;;;1;;;;;1
Huisartsenpraktijk Kingma;;;;;1;;;;;1
Huisartsenpraktijk Klijn & van Thiel;;;;;1;;;;;1
Huisartsenpraktijk Koninginnelaan;;;;;1;;;;;1
Huisartsenpraktijk Kroeze;;;;;1;;;;;1
Huisartsenpraktijk Leemhuis/Van der Maarel;;;;;1;;;;;1
Huisartsenpraktijk Loopuytpark;;;;;1;;;;;1
Huisartsenpraktijk Maasoever;;;;;1;;;;;1
Huisartsenpraktijk Marsdijk Wilgenbeemd;;;;;1;;;;;1
Huisartsenpraktijk Molenweg;;;;;1;;;;;1
Huisartsenpraktijk Mooij/van Oosten;;;;;1;;;;;1
Huisartsenpraktijk N. al Saudi;;;;;1;;;;;1
Huisartsenpraktijk Nieuw-Beijerland;;;;;1;;;;;1
Huisartsenpraktijk Noordhof;;;;;1;;;;;1
Huisartsenpraktijk Om de Noord;;;;;1;;;;;1
Huisartsenpraktijk Oosterhesselen;;;;;1;;;;;1
Huisartsenpraktijk Palissade;;;;;1;;;;;1
Huisartsenpraktijk Parkhof;;;;;1;;;;;1
Huisartsenpraktijk Ploos van Amstel;;;;;1;;;;;1
Huisartsenpraktijk Rhynenburch;;;;;1;;;;;1
Huisartsenpraktijk Rossum Heerewaarden;;;1;;;;;;;1
Huisartsenpraktijk Slagharen B.V.;;;;;1;;;;;1
Huisartsenpraktijk Smilde;;;;;1;;;;;1
Huisartsenpraktijk Teteringen;;;;;1;;;;;1
Huisartsenpraktijk Top B.V.;;;;;1;;;;;1
Huisartsenpraktijk Ussen;;;;;1;;;;;1
Huisartsenpraktijk van Beek;;;;;1;;;;;1
Huisartsenpraktijk van Hattem en Waverijn;;;;;1;;;;;1
Huisartsenpraktijk Vloemans;;;;;1;;;;;1
Huisartsenpraktijk Yerseke;;;;;1;;;;;1
Huisartspraktijk B. Balhuizen;;;;;1;;;;;1
Huisartspraktijk de Ruijter;;;;;1;;;;;1
Huisartspraktijk E.A.M. Geerdink-Officier;;;;;1;;;;;1
Huisartspraktijk O.J. Mospan;;;;;1;;;;;1
Huisartspraktijk 't Heerenhuys;;;;;1;;;;;1
Huisartspraktijk van Rhijn;;;;;1;;;;;1
Huiswerkoefeningen Holland B.V.;;;1;;;;;;;1
Huize Koningsbosch B.V.;;;;1;;;;;;1
Hulpmiddelen Services B.V.;;;1;;;;;;;1
Humeca B.V.;;;1;;;;;;;1
Humor werkt producties;;;;;;1;;;;1
Humphrey's Leeuwarden B.V.;;;;;;;1;;;1
Humphrey's Restaurant;;;;;;;1;;;1
Humphrey's Zwolle B.V.;;;;;;;1;;;1
Huurhoeftnietduur.nl;;;;1;;;1;;;1
I Fiori;;;;1;;;1;;;1
I. Martinu;;;;;;;1;;;1
I.C.S. (Industrial Cryogenic Services) B.V.;;;1;;;;;;;1
i4safety B.V.;;;;;;2;;;;2
Ianua Consult;;;;;;1;;;;1
IceBear Events B.V.;;;;;;;1;;;1
ICM Administratie B.V.;;;;;;2;;;;2
ICM Holding B.V.;;;;;;2;;;;2
ICM Opleidingen & Trainingen B.V.;;;;1;1;2;;;;2
ICM Opleidingen en Trainingen;;;;;;2;;;;2
ICTivity Trainingen B.V.;;;;;;1;;;;1
Idak B.V.;;;;;;1;;;;1
IDEXX Laboratories B.V.;;;1;;;;;;;1
iDiva;;;1;;;;;;;1
IES Asset Management;;;;;;2;;;;2
I-Fourc;;;3;;;;;;;3
Igo-Post B.V.;;;1;1;;;1;;;1
IJsbaan Twente;;;;;;;1;;;1
IJssalon Strijkert;;;;1;;;;;;1
IJsselhallen Zwolle;;;;5;;;;;;5
IJzeren Man B.V.;;;;;;;1;;;1
Ik hou van Brabant;;;;;;;1;;;1
IKbv;;;1;;;;;;;1
Imaging People;;;;2;;;;;;2
Imagomatch;;;;;;1;;;;1
Imhotep Promotions B.V.;;;;1;;;;;;1
Implacom B.V.;;;1;;;;;;;1
Improve Quality Services B.V.;;;;;;1;;;;1
Impulse Info Systems BV;;;;;;2;;;;2
in Transit Coaching;;;;;;1;;;;1
Ind. Specialiteiten Restaurant Sari Djawa;;;;;;;1;;;1
Indigo Midden-Nederland B.V.;;;1;;;;;;;1
Indisch Restaurant 'Bali' B.V.;;;;1;;1;;;;1
Indisch Restaurant Garoeda;;;;;;;1;;;1
Indonesisch Specialiteiten Rest. Batavia B.V.;;;;1;;;;;;1
Indoor Skydive N.V.;;;;;;2;;;;2
Indoor Skydive Roosendaal C.V.;;;;;;2;;;;2
Indoorsolution B.V.;;;1;;;;;;;1
Inez Groen B.V.;;;;;;1;;;;1
Info Support B.V.;;;;;;2;;;;2
Info Training B.V.;;;;;;1;;;;1
Infoland;;;2;;;;;;;2
Informatiebord.nl B.V.;;;1;;;;1;;;1
Information Security Academy B.V.;;;;;;3;;;;3
InfraControl BV;;;;;;1;;;;1
Ingeburgerd Zwolle B.V.;;;;;;;1;;;1
Ingenium B.V.;;;;;;1;;;;1
Ingressus B.V.;;;;;;2;;;;2
INHOLLAND Academy;;;;;;2;;;;2
Innerspective B.V.;;;;;;1;;;;1
Innessence;;;;;;1;;;;1
Innovam;;;;;;2;;;;2
Innoventa B.V.;;;6;;;;;;;6
Inpakcentrale ICN B.V.;;;;2;;;1;;;2
InRIO;;;;;;1;;;;1
Insa B.V.;;;;;;1;;;;1
Inscentives Europe B.V.;;;;;;1;;;;1
InsightsWorld B.V.;;;;;;1;;;;1
Inspearit;;;;;;1;;;;1
Inspiration Point B.V.;;;;1;;;2;;;2
Institute for International Research;;;;;;3;;;;3
Instituut Schoevers B.V.;;;;;;1;;;;1
Instituut Synergologie Nederland;;;;;;1;;;;1
Instituut van Internal Auditors Nederland;;;;1;;1;;;;1
Instituut voor Arbeidsrecht B.V.;;;;;;1;;;;1
Instituut voor Psychosynthese;;;;;;1;;;;1
Instituut voor Psychotrauma Nederland B.V.;;;;;;1;;;;1
Instituut voor Veiligheid en Milieu B.V.;;;;;;1;1;;;2
Intercédé B.V.;;;;2;4;2;3;;;5
InterCityHotel Enschede;;;;;;;;;1;1
Internet Selling Service B.V.;;;1;;;1;;;;1
Internisten Maatschap Apeldoorn;;;1;;;;;;;1
Interprint Zeefdrukkers;;;;;;1;;;;1
INTER-PSY B.V.;;;1;;;;;;;1
Interroutier Nederland B.V.;;;;1;;;;;;1
Intersafe Groeneveld B.V.;;;1;;;;;;;1
Interster;;;1;;;;;;;1
Intersurgical Nederland B.V.;;;1;;;;;;;1
Intertoys Holland B.V.;;;;1;;;1;;;1
Intervote;;;1;;;;;;;1
Intop Zorgsector B.V.;;;;;1;1;;;;1
Involvation Interactive B.V.;;;;;;1;;;;1
IP Computer Training Centrum;;;;;;1;;;;1
IPMA Certificering B.V.;;;;;;1;;;;1
IPO Medical B.V.;;;2;;;;;;;2
Ipol B.V.;;;;;;1;;;;1
Ippon Consult;;;;;1;;;;;1
ISBW;;;;;1;5;;;;5
ISES Nederland B.V.;;;;;;1;;;;1
Israel Producten Centrum;;;;1;;;;;;1
It Fits B.V.;;;1;;;;;;;1
IT Rains Fishes;;;1;;;;;;;1
I-Tee Media Solutions;;;;;1;;;;;1
ITIP School voor Leven en Werk B.V.;;;;;;1;;;;1
ITvitae B.V.;;;1;;;;;;;1
IVIO@school;;;;;;4;1;;;4
J. & C. Productions B.V.;;;;1;;;1;;;1
J. Doove B.V.;;;3;;;;;;;3
J. Post Restaurator Schilderijen;;;;;;1;;;;1
J.B. Productions;;;;;;1;;;;1
J.C. Stulen;;;;;;1;;;;1
J.C.H. Timmermans;;;;1;;;;;;1
J.G.M.M. Kuilboer, apotheekhoudend huisarts;;;;;1;;;;;1
J.L.M. Janssen, huisarts;;;;;1;;;;;1
Jachthaven Biesbosch B.V.;;;;;;;1;;;1
Jachtslot De Mookerheide;;;;;;1;1;;;1
Jack de Vries Communicatie Advies;;;;;;1;;;;1
Jalema B.V.;;;2;;;;;;;2
Ja-Maar BV;;;;;;1;;;;1
Ja-maar® B.V.;;;;;;2;;;;2
Jamin Winkelbedrijf B.V.;;;;1;;;;;;1
Jan Andreae en Partners B.V.;;;;;;1;;;;1
Jan Bomhof Consultancy B.V.;;;;;;1;;;;1
Jan Peijen - training en advies;;;;;;2;;;;2
Jan Steen Heino B.V.;;;;;;;1;;;1
Jan van Velden & Co. B.V.;;;1;;;;;;;1
Janse Engineering;;;;;;1;;;;1
Jansen International Trading B.V.;;;;1;;;;;;1
Janssen-Fritsen B.V.;;;1;;;;;;;1
Jargon Aviation Consultancy B.V.;;;;;;3;;;;3
JBBS Joasson/Barailler Business Support B.V.;;;;;;2;;;;2
JC Janssen Consultancy B.V.;;;6;;;;;;;6
JCB;;;1;;;2;;;;2
je buikje rond;;;;;;;1;;;1
Jeni Sport;;;1;;;;;;;1
Jeu De Boer;;;;;;;1;;;1
Jimmy Jap-Ngie;;;;;;1;;;;1
Jobtraining;;;;;;1;;;;1
JoGe11;;;;1;;;1;;;1
Joh. Mets B.V.;;;;1;;;;;;1
Joh.Th. Schulte B.V.;;;1;;;;;;;1
John Mostert beeld in brons/brons in beeld;;;;;;1;;;;1
Johnson & Johnson Medical B.V.;;;3;;;;;;;3
Joho;;;1;;;;;;;1
Jongeneel Sittard;;;1;;;;;;;1
