FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2019_2021.519,20190067835,2019,Uitsluitend materiele schade,1,Bromfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Brandend,Overig asfalt,Droog,Schemer,,Droog,,,,,,,,315230011,,Elzenstraat,Nuland,Nee,Gemeente,'s-Hertogenbosch,Noord-Brabant,,,,,POINT (157742.0850000009 415215.2580000013)
ongevallen_2019_2021.520,20190067965,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,345287076,,,Huszárlaan,Wageningen,Ja,Gemeente,Wageningen,Gelderland,,,,,POINT (172897.88039999828 443471.0122000016)
ongevallen_2019_2021.521,20190068151,2019,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Klinkers,Nat,Daglicht,,Regen,Andere oversteekplaats,,,,,,193278071,,,Jacob van Campenweg,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (96711.92069999874 439193.935899999)
ongevallen_2019_2021.522,20190068396,2019,Letsel,2,Personenauto,,e-bike,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Brandend,Klinkers,Nat,Duisternis,,Droog,,,,,,,246380005,,,Buikslotermeerdijk,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (123402.69509999827 490200.6453999989)
ongevallen_2019_2021.523,20190068652,2019,Letsel,2,Fiets,,Voetganger,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,162311097,,Koningskade,'s-Gravenhage,Nee,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (81538.85399999842 455926.6279999986)
ongevallen_2019_2021.524,20190068944,2019,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,GEDEELDE FIETSSTROOK ,,,270192021,,,Hoevenseweg,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (135481.84160000086 396015.7083999999)
ongevallen_2019_2021.525,20190069680,2019,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,100,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,,,,,195268051,,Rijksweg A16,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (98093.4290000014 434040.1429999992)
ongevallen_2019_2021.526,20190069683,2019,Uitsluitend materiele schade,3,Personenauto,,,STRUIKEN,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,,,,141255026,,,Marter,Hellevoetsluis,Ja,Gemeente,Hellevoetsluis,Zuid-Holland,,,Ja,,POINT (70830.09050000086 427650.30790000036)
ongevallen_2019_2021.527,20190071080,2019,Uitsluitend materiele schade,2,Bestelauto,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Niet aanwezig,Klinkers,Nat,Schemer,,Droog,,,,,,,341437028,,,Vlieter,Urk,Ja,Gemeente,Urk,Flevoland,,,,,POINT (170709.19539999962 518535.5742000006)
ongevallen_2019_2021.528,20190075733,2019,Uitsluitend materiele schade,2,Trekker,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,,334293026,,Rondweg-oost,Veenendaal,Ja,Provincie,Veenendaal,Utrecht,,,,,POINT (166981.66000000015 446591.8539999984)
ongevallen_2019_2021.529,20190038968,2019,Uitsluitend materiele schade,2,Personenauto,,e-bike,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet aanwezig,Beton,Nat,Daglicht,,Droog,Andere oversteekplaats,,,,,,369255066,,,Bedrijfsweg,Nijmegen,Ja,Gemeente,Nijmegen,Gelderland,,,,,POINT (184763.95179999992 427938.0258000009)
ongevallen_2019_2021.530,20190040169,2019,Letsel,1,Bromfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,30,Niet brandend,Klinkers,Nat,Daglicht,,Droog,,,,NABIJ T KRUISING,,,,62184014,,Seislaan,Middelburg,Ja,Gemeente,Middelburg,Zeeland,,,,,POINT (31524.33999999985 392172.31700000167)
ongevallen_2019_2021.531,20190041413,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,212377058,,Camera Obscuraweg,Haarlem,Nee,Gemeente,Haarlem,Noord-Holland,,,,,POINT (106356.5709999986 488790.7289999984)
ongevallen_2019_2021.532,20190045188,2019,Uitsluitend materiele schade,2,Fiets,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,1 RICHTINGS WEG,,,,266434021,,Willemsweg,Hoorn,Nee,Gemeente,Hoorn,Noord-Holland,,,,,POINT (133505.5390000008 517163.1810000017)
ongevallen_2019_2021.533,20190047054,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,60,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,377291060,,,Bakenbergseweg,Arnhem,Ja,Gemeente,Arnhem,Gelderland,,,,,POINT (188884.9549999982 445875.87900000066)
ongevallen_2019_2021.534,20190049522,2019,Uitsluitend materiele schade,7,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,130,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,,,680,Rijksweg A6,Lelystad,Ja,Rijk,Lelystad,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (157500.73669999838 494093.80579999834)
ongevallen_2019_2021.535,20190051408,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,213249089,,,Bankastraat,Dordrecht,Ja,Gemeente,Dordrecht,Zuid-Holland,,,,,POINT (106674 424562)
ongevallen_2019_2021.536,20190051414,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,ZOAB,Nat,Daglicht,,Regen,VOP,,,,,,,187269030,,Putsebocht,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (93902.65399999917 434529.65399999917)
ongevallen_2019_2021.537,20190052639,2019,Uitsluitend materiele schade,2,Vrachtauto,,Lichtmast,,Vast voorwerp,Ongeval gekoppeld op straat niveau.,Bocht,Binnen,50,Niet brandend,ZOAB,Nat,Daglicht,,Regen,,,,,,,,268320011,,Tennesseedreef,Utrecht,Nee,Gemeente,Utrecht,Utrecht,,,,,POINT (134087.62099999934 460182.8029999994)
ongevallen_2019_2021.538,20190053915,2019,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,,,,,451354051,,Oranjestraat,Holten,Ja,Gemeente,Rijssen-Holten,Overijssel,,,Ja,,POINT (225876.10599999875 477350.186999999)
ongevallen_2019_2021.539,20190055785,2019,Letsel,1,Bromfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,414351019,,,Ceintuurbaan,Deventer,Ja,Gemeente,Deventer,Overijssel,,,,,POINT (207341.7071999982 475683.52160000056)
ongevallen_2019_2021.540,20190056391,2019,Uitsluitend materiele schade,2,Personenauto,,Bromfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,348035101,,,Dokter Bakstraat,Maastricht,Ja,Gemeente,Maastricht,Limburg,,,,,POINT (174438.72899999842 317605.58999999985)
ongevallen_2019_2021.541,20190057649,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,130,Niet aanwezig,Overig asfalt,Nat,Schemer,,Droog,,,,,,,,,1528,RIJKSWEG A7,Terwispel,Ja,Rijk,Opsterland,Friesland,RWS Noord-Nederland,NN District West,,,POINT (197022.00950000063 559929.2668999992)
ongevallen_2019_2021.542,20190058315,2019,Uitsluitend materiele schade,1,Personenauto,,,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,266199135,,,Mascagnistraat,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (133317.81599999964 399718.8969999999)
ongevallen_2019_2021.543,20190059563,2019,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,120,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,99181010,,Deltaweg,Goes,Nee,Provincie,Goes,Zeeland,,,,,POINT (49746.23999999836 391233.4140000008)
ongevallen_2019_2021.544,20190059567,2019,Letsel,2,Motor,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Bus-/Tramhalte,,,,,225199108,,Keizerstraat,Breda,Nee,Gemeente,Breda,Noord-Brabant,,,,,POINT (112829.37900000066 399699.6479999982)
ongevallen_2019_2021.545,20190060174,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,FIETSPAD AAN ROTONDE ,Ander ongeval,,287280097,,,Parallelweg Oost,Culemborg,Ja,Gemeente,Culemborg,Gelderland,,,,,POINT (143867.4428000003 440137.6479000002)
ongevallen_2019_2021.546,20190060197,2019,Letsel,3,Bestelauto,,Fiets,,Voetganger,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Sneeuw/ijzel,Daglicht,,Droog,VOP,,,,,,283343113,,,Zenderstraat,Hilversum,Ja,Gemeente,Hilversum,Noord-Holland,,,,,POINT (141611.0982999988 471509.3643999994)
ongevallen_2019_2021.547,20190063302,2019,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,Binnen,70,,,Nat,Schemer,,,,,,,,,,224436062,,Huiswaarderweg,Alkmaar,Nee,Gemeente,Alkmaar,Noord-Holland,,,,,POINT (112629.79699999839 518085.1420000009)
ongevallen_2019_2021.548,20190063902,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,70,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,325168040,,,Insulindeplein,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (162908.38650000095 384207.13870000094)
ongevallen_2019_2021.549,20190066371,2019,Uitsluitend materiele schade,2,Personenauto,,e-bike,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,VOP,,,,,,358449007,,,Harmen Visserplein,Emmeloord,Ja,Gemeente,Noordoostpolder,Flevoland,,,,,POINT (179280.93789999932 524816.9648000002)
ongevallen_2019_2021.550,20190067734,2019,Uitsluitend materiele schade,2,Personenauto,,Scootmobiel,,Voetganger,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,160300013,,,Schaapweg,Rijswijk,Ja,Gemeente,Rijswijk,Zuid-Holland,,,,,POINT (80495.11609999835 450418.90740000084)
ongevallen_2019_2021.551,20190067741,2019,Uitsluitend materiele schade,3,Vrachtauto,,,OPLEGGER,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,214269021,,van Markenstraat,Lekkerkerk,Ja,Gemeente,Krimpenerwaard,Zuid-Holland,,,,,POINT (107141.7490000017 434739.2950000018)
ongevallen_2019_2021.552,20190067857,2019,Uitsluitend materiele schade,2,Personenauto,,e-bike,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,,Niet brandend,ZOAB,Nat,Schemer,,Mist,VOP,,,,,,334164123,,,Wielewaal,Geldrop,Nee,Gemeente,Geldrop-Mierlo,Noord-Brabant,,,,,POINT (167380 382434)
ongevallen_2019_2021.553,20190068188,2019,Letsel,3,Personenauto,,Trekker,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,77178047,,,Europaweg Noord,Nieuwdorp,Ja,Gemeente,Borsele,Zeeland,,,,,POINT (38874.63509999961 389020.1383000016)
ongevallen_2019_2021.554,20190068200,2019,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,120,Niet aanwezig,Overig asfalt,Nat,Duisternis,,Droog,,,,,,,,239224009,,Meidoornstraat,Raamsdonksveer,Ja,Gemeente,Geertruidenberg,Noord-Brabant,,,,,POINT (119968.6090000011 412031.07499999925)
ongevallen_2019_2021.555,20190068413,2019,Letsel,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,189303043,,Fokkerstraat,Zoetermeer,Ja,Gemeente,Zoetermeer,Zuid-Holland,,,,,POINT (94929.23999999836 451899.98800000176)
ongevallen_2019_2021.556,20190068444,2019,Uitsluitend materiele schade,2,Personenauto,,Snorfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,190268089,,,Woudspolderstraat,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (95132.1827000007 434400.8887999989)
ongevallen_2019_2021.557,20190076986,2019,Uitsluitend materiele schade,2,Personenauto,,Bus,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,EENRICHTINGSVERKEER,,,,376069013,,Stationsplein,Sittard,Ja,Gemeente,Sittard-Geleen,Limburg,,,,,POINT (188169.5399999991 334833.7410000004)
ongevallen_2019_2021.558,20190077016,2019,Uitsluitend materiele schade,3,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet aanwezig,ZOAB,Nat,Schemer,,Droog,,,,,,,,,150,RYKSWG,Rolde,Ja,Rijk,Aa en Hunze,Drenthe,RWS Noord-Nederland,NN District Oost,,,POINT (241371.79820000008 555795.5738999993)
ongevallen_2019_2021.559,20190077105,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,269307042,,,Trumanlaan,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (134838.18730000034 454024.21130000055)
ongevallen_2019_2021.560,20190077220,2019,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,185261033,,Heulweg,Barendrecht,Ja,Gemeente,Barendrecht,Zuid-Holland,,,,,POINT (92648.38800000027 430606.41800000146)
ongevallen_2019_2021.561,20190038976,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,Parkeervoorziening,,,,,518363008,,Primulastraat,Oldenzaal,Ja,Gemeente,Oldenzaal,Overijssel,,,,,POINT (259419.98600000143 481733.3520000018)
ongevallen_2019_2021.562,20190040215,2019,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,60,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,461543007,,,HEIDEWEG,Winde,Ja,Gemeente,Tynaarlo,Drenthe,,,,,POINT (230781.18679999933 571802.564199999)
ongevallen_2019_2021.563,20190042066,2019,Uitsluitend materiele schade,1,Bromfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,,212199012,,Liesbosweg,Etten-Leur,Ja,Gemeente,Etten-Leur,Noord-Brabant,,,,,POINT (106319.35500000045 399870.66600000113)
ongevallen_2019_2021.564,20190042705,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,288209015,,,Jorisakkerstraat,Helvoirt,Ja,Gemeente,Vught,Noord-Brabant,,,,,POINT (144212.05059999973 404682.7140999995)
ongevallen_2019_2021.565,20190045854,2019,Uitsluitend materiele schade,3,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,147302040,,,Haagweg,Monster,Nee,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (73842.7490000017 451365.5029999986)
ongevallen_2019_2021.566,20190046484,2019,Letsel,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,375437005,,,Neushoornweg,Kraggenburg,Ja,Provincie,Noordoostpolder,Flevoland,,,,,POINT (187925.05700000003 518723.55700000003)
ongevallen_2019_2021.567,20190046496,2019,Uitsluitend materiele schade,2,Snorfiets,,Fiets,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,322408057,,IJssellaan,Lelystad,Nee,Gemeente,Lelystad,Flevoland,,,,,POINT (161229.86499999836 504140.7950000018)
ongevallen_2019_2021.568,20209141260,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,630,Rijksweg A6,Lelystad,Ja,Rijk,Lelystad,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (153544.41380000114 491073.8691999987)
ongevallen_2019_2021.569,20190047094,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,343366023,,,Bernhardlaan,Harderwijk,Ja,Gemeente,Harderwijk,Gelderland,,,,,POINT (171756 483042)
ongevallen_2019_2021.570,20190047114,2019,Uitsluitend materiele schade,2,e-bike,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,277340029,,,Zuiderloswal,Hilversum,Ja,Gemeente,Hilversum,Noord-Holland,,,,,POINT (138605.20109999925 470265.8423999995)
ongevallen_2019_2021.571,20190047728,2019,Uitsluitend materiele schade,3,Bestelauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,,247,PROVINCIALEWEG,Surhuisterveen,Ja,Provincie,Achtkarspelen,Friesland,,,,,POINT (206729.64200000092 584624.5731000006)
ongevallen_2019_2021.572,20190048356,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,299240027,,Provincialeweg,Velddriel,Nee,Gemeente,Maasdriel,Gelderland,,,,,POINT (149748.84699999914 420427.9780000001)
ongevallen_2019_2021.573,20190048957,2019,Uitsluitend materiele schade,2,Fiets,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Brug/viaduct,,,,,208374032,,Schalkwijkerstraat,Haarlem,Nee,Gemeente,Haarlem,Noord-Holland,,,,,POINT (104245.61499999836 487384.2740000002)
ongevallen_2019_2021.574,20190048962,2019,Uitsluitend materiele schade,2,Personenauto,,Snorfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,224431174,,Korte Vondelstraat,Alkmaar,Ja,Gemeente,Alkmaar,Noord-Holland,,,,,POINT (112077.95699999854 515693.23699999973)
ongevallen_2019_2021.575,20190052693,2019,Letsel,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,166309055,,Utrechtsebaan,Voorburg,Ja,Rijk,Leidschendam-Voorburg,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (83904.80900000036 454037.70600000024)
ongevallen_2019_2021.576,20190053340,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,208377021,,Scheepmakersdijk,Haarlem,Ja,Gemeente,Haarlem,Noord-Holland,,,,,POINT (104334.74700000137 488656.2100000009)
ongevallen_2019_2021.577,20190053933,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,481368055,,,Nijreessingel,Almelo,Ja,Gemeente,Almelo,Overijssel,,,,,POINT (240580.82499999925 484230.83399999887)
ongevallen_2019_2021.578,20190055809,2019,Uitsluitend materiele schade,3,Bestelauto,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,389350005,,,Ramsbrugweg,Wenum Wiesel,Ja,Gemeente,Apeldoorn,Gelderland,,,,,POINT (194598.55700000003 475358.34600000083)
ongevallen_2019_2021.579,20190055827,2019,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,278338079,,,Diependaalselaan,Hilversum,Ja,Gemeente,Hilversum,Noord-Holland,,,,,POINT (139401.26799999923 469355.44299999997)
ongevallen_2019_2021.1244,20200154251,2020,Uitsluitend materiele schade,1,,ONBEKEND,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Schemer,,,,,,,,,,,1129,RYKSWG,Veghel,Ja,Rijk,Meierijstad,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (163022.45270000026 403831.9833999984)
ongevallen_2019_2021.580,20190057667,2019,Uitsluitend materiele schade,3,Personenauto,,Boom,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,372565002,,Kooiweg,Gytsjerk,Nee,Gemeente,Tytsjerksteradiel,Friesland,,,Ja,,POINT (187429.01799999923 582952.5289999992)
