"apby","apdttm","apname","permit","comments","declvltn","deptcm","commercedesc","expdttm","issby","issdttm","laststg","laststgdesc","lstactdttm","nextstgdesc","planrev","pri","pridesc","primaplid","stat","statby","statdttm","worktype","worktypedesc","contractor","address","addr1","addr2","city","state","zip"
"13146","Jun 16 2009  8:15AM",,"22804","REMOVAL OF EXISTING FUEL ISLAND, DISPENSING UNITS AND CANAPY   CLY","11000","RES","RESIDENTIAL","Dec 22 2009  8:42AM","13146","Jun 18 2009  3:20PM","40","Issue COO","Jun 22 2009  8:42AM","Pre-Complete","Y",,,"8136","Open",,,"PARTL","PARTIAL DEMOLITION","B&F PETROLEUM INSTALLATIONS","200 WARREN ST","2121 ADAMS STREET",,"READING","PA","19605-"
,,"REDEV AUTH OF BERKS CO","20030857","DEMOLITION OF BUILDINGCMM","22000",,,"Nov  9 2003 12:00AM",,"May  9 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","162 W OLEY ST","1420 CLARION ST",,"READING","PA","19601-"
,,"HINNERSHITZ RICHARD T/BETTY M","19016414","TEAR DOWN GARAGE IN REARBECAUSE IT FELL IN DURINGSNOW STORM AND THE CHILDRENARE CLIMBING ON ROOFGUTHIER APPROVAL","485",,,"Nov 23 1994 12:00AM",,"May 23 1994 12:00AM","99","Pre-Complete",,"Complete","N",,,"B5335","Open",,,,,"BETTY/RICHARD HINNERSHITZ","742 N FRONT ST","742 N FRONT ST",,"READING","PA","19601-"
,,"HARTING CHERYL L","19004810","DEMOLITION OF ENTIRE GARAGE","400",,,"May  7 1991 12:00AM",,"Nov  7 1990 12:00AM","99","Pre-Complete",,"Complete","N",,,"B7696","Open",,,,,"LACHINA BROTHERS INC","1047 OLEY ST","305 HAZEL STREET",,"READING","PA","19611-"
,,"HUD SEC OF","20012389","DEMOLITION OF BUILDINGCMM","33700",,,"Jul  2 2002 12:00AM",,"Jan  2 2002 12:00AM","99","Pre-Complete",,"Complete","N",,,"B11260","Open",,,,,"A S FORMICA","511 N 9TH ST","226 W CHURCH ST",,"DOWNINGTOWN","PA","19335-"
"13103","Jan  5 2010  1:31PM",,"25121","DEMOLITION OF PROPERTY  CMK","4500","RES","RESIDENTIAL","Jul 13 2010  3:50PM","13103","Jan 13 2010  3:50PM","39","Pre-Issue COO","Jan 13 2010  3:50PM","Issue COO","Y",,,"1775","Open",,,"WHOLE","WHOLE DEMOLITION","BARWIS CONSTRUCTION LLC","517 CRESTMONT ST","PO BOX 97",,"LIMEKILN","PA","19535"
,,"STAVIN ROBERT","19022967","PARTIAL DEMOLISTION","800",,,"Jan 19 1994 12:00AM",,"Jul 19 1993 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1382","Open",,,,,"EMPIRE WRECKING COMPANY","426 TULPEHOCKEN ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"ALTEMUS JOHN D","19982010","DEMOLITIONCMM","4810",,,"Apr 12 1999 12:00AM",,"Oct 12 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3731","Open",,,,,"NORTHEAST INDUSTRIAL SERV CORP","936 CHERRY ST","51 N SPRUCE ST",,"MT CARMEL","PA",
,,"CITY OF READING","19981843","DEMOLITION","4810",,,"Mar 24 1999 12:00AM",,"Sep 24 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,"B9610","Open",,,,,"NORTHEAST INDUSTRIAL SERVICES","420 JOHNSON ST","51 M SPRUCE ST",,"MT CARMEL","PA","17851-"
"13103","Aug 16 2010  9:57AM",,"27408","DEMOLITION AND REMOVAL OF RESIDENTIAL STRUCTURE  CMK","26500","RES","RESIDENTIAL","Feb 28 2011  8:52AM","13103","Aug 30 2010  8:52AM","40","Issue COO","Aug 30 2010  8:52AM","Pre-Complete","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","328 PEAR ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"13103","Apr 11 2007  9:00AM",,"13002","DEMOLITION OF PROPERTY  CMK","8000","RES","RESIDENTIAL","Oct 11 2007  9:05AM",,,"19","Pre-Issue Permit","Apr 11 2007  9:05AM","Issue Permit","Y",,,"B12698","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV CO","426 MILTIMORE ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"13103","Jun 30 2010  1:14PM",,"26932","DEMOLITION OF HOUSE  CMK","5100","RES","RESIDENTIAL","Dec 30 2010  1:15PM",,,"19","Pre-Issue Permit","Jun 30 2010  1:16PM","Issue Permit","Y",,,"B2229","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING CO","1052 BENNERS CT","1420 CLARION STREET",,"READING","PA","19601-"
"13103","May 19 2006  1:10PM",,"8482","PARTIAL DEMOLITION OF REAR OF STRUCTURE  CMM","8000","RES","RESIDENTIAL","Nov 19 2006  1:14PM",,,"19","Pre-Issue Permit","May 19 2006  1:15PM","Issue Permit","Y",,,"AC632445","Open",,,"PARTL","PARTIAL DEMOLITION","CASTILLO JUAN F & JUSTINIANO","443 LITTLE MAPLE ST","752 LANCE PL",,"READING","PA","19601"
,,"MOREY IRVIN A & JOANNE M SR","19003234","DEMOLISH GARAGE IN REAR","700",,,"Jan 16 1991 12:00AM",,"Jul 16 1990 12:00AM","99","Pre-Complete",,"Complete","N",,,"B7835","Open",,,,,"IRVIN A MOREY SR","812 N 12TH ST","812 N 12TH STREET",,"READING","PA","19604-"
"13103","Sep 17 2010  2:15PM",,"27725","DEMOLITION AND REMOVAL OF RESIDENTIAL STRUCTURE  CMK","19975","RES","RESIDENTIAL","Apr 12 2011  1:52PM","13103","Oct 12 2010  1:52PM","40","Issue COO","Oct 12 2010  1:52PM","Pre-Complete","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","118 W ELM ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
,,"BERKS PACKING CO INC","19991385","DEMOLITION AND REMOVAL OFENTIRE STRUCTURESPRING AIR MATTRESSCMM","93000",,,"Feb 27 2000 12:00AM",,"Aug 27 1999 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","500 S 4TH ST","1420 CLARION ST",,"READING","PA","19601-"
,,"GREATER BERKS MANAGEMENT CORP","20010879","DEMOLITION OF BUILDINGCMM","36215",,,"Nov 14 2001 12:00AM",,"May 14 2001 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10916","Open",,,,,"EMPIRE SERVICES INC","926 PENN ST","1420 CLARION ST",,"READING","PA","19601-"
,,"BERKS CO CONVENTION CTR AUTH","19981577","DEMOLITION PREPARATION","20000",,,"Feb 19 1999 12:00AM",,"Aug 19 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,"B9542","Open",,,,,"DISMANTLEMENT CONSULTANTS","700 PENN ST","160 CROWN POINT RD",,"THOROFARE","NJ","08086-"
"12141","Oct 17 2017 11:27AM",,"53538","Phase 1: Demolition and removal of buildings inside the courtyard area onlyApprove AK/YC","20000","COM","COMMERCIAL","Apr 17 2018 12:00AM",,,"10","Process Application","Oct 17 2017 11:43AM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Oct 17 2017 11:27AM",,"53538","Phase 1: Demolition and removal of buildings inside the courtyard area onlyApprove AK/YC","20000","COM","COMMERCIAL","Apr 17 2018 12:00AM",,,"10","Process Application","Oct 17 2017 11:43AM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Oct 17 2017 11:27AM",,"53538","Phase 1: Demolition and removal of buildings inside the courtyard area onlyApprove AK/YC","20000","COM","COMMERCIAL","Apr 17 2018 12:00AM",,,"10","Process Application","Oct 17 2017 11:43AM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Oct 17 2017 11:27AM",,"53538","Phase 1: Demolition and removal of buildings inside the courtyard area onlyApprove AK/YC","20000","COM","COMMERCIAL","Apr 17 2018 12:00AM",,,"10","Process Application","Oct 17 2017 11:43AM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Oct 17 2017 11:27AM",,"53538","Phase 1: Demolition and removal of buildings inside the courtyard area onlyApprove AK/YC","20000","COM","COMMERCIAL","Apr 17 2018 12:00AM",,,"10","Process Application","Oct 17 2017 11:43AM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Oct 17 2017 11:27AM",,"53538","Phase 1: Demolition and removal of buildings inside the courtyard area onlyApprove AK/YC","20000","COM","COMMERCIAL","Apr 17 2018 12:00AM",,,"10","Process Application","Oct 17 2017 11:43AM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Oct 17 2017 11:27AM",,"53538","Phase 1: Demolition and removal of buildings inside the courtyard area onlyApprove AK/YC","20000","COM","COMMERCIAL","Apr 17 2018 12:00AM",,,"10","Process Application","Oct 17 2017 11:43AM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Dec  7 2017  5:00PM",,"53864","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  5:00PM",,,"10","Process Application","Dec  7 2017  5:01PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","447 ST BERNARDINE ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
,,"MIXON L B","19005285","COMPLETE DEMOLITION","14870",,,"Jun 18 1991 12:00AM",,"Dec 18 1990 12:00AM","99","Pre-Complete",,"Complete","N",,,"B7045","Open",,,,,"EMPIRE WRECKING COMPANY","1040 COTTON ST","1400 CLARION STREET",,"READING","PA","19601-"
"12141","Dec  7 2017  5:00PM",,"53864","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  5:00PM",,,"10","Process Application","Dec  7 2017  5:01PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","447 ST BERNARDINE ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  5:00PM",,"53864","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  5:00PM",,,"10","Process Application","Dec  7 2017  5:01PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","447 ST BERNARDINE ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  5:00PM",,"53864","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  5:00PM",,,"10","Process Application","Dec  7 2017  5:01PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","447 ST BERNARDINE ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  5:00PM",,"53864","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  5:00PM",,,"10","Process Application","Dec  7 2017  5:01PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","447 ST BERNARDINE ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  5:00PM",,"53864","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  5:00PM",,,"10","Process Application","Dec  7 2017  5:01PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","447 ST BERNARDINE ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  5:00PM",,"53864","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  5:00PM",,,"10","Process Application","Dec  7 2017  5:01PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","447 ST BERNARDINE ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"13103","Jul 16 2010  9:09AM",,"27080","DEMOLITION OF OLD GARAGE TO TOP OF SLAB  CMKINTERSTATE CONTAINER","4250","COM","COMMERCIAL","Feb 16 2011 11:08AM","13103","Aug 16 2010 11:08AM","40","Issue COO","Aug 16 2010 11:08AM","Pre-Complete","Y",,,"9604","Open",,,"WHOLE","WHOLE DEMOLITION","MAYER POLLOCK STEEL CORP","118 N GRACE ST","PO BOX 759",,"POTTSTOWN","PA","19464-"
,,"POMEROYS ASSOC L P","19951180","ENTIRE DEMOLITION","750000",,,"Oct 11 1995 12:00AM",,"Apr 11 1995 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1382","Open",,,,,"EMPIRE WRECKING COMPANY","600 PENN ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"CHI COMMUNITY GENERAL HOSPITAL","20042693","DEMOLITION OF CEILINGS,PARTI-TIONS,FINISH FLOORING;DOORS,WINDOWS,ACCESSORIES;MILLWORKAND LOCKERS ON BASEMENT LEVEL.","49000",,,"Jul 11 2005 12:00AM",,"Jan 11 2005 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1994","Open",,,,,"SCHLEGEL BUILDERS INC","131 N 6TH ST","PO BOX 15192",,"READING","PA","19612-"
"12147","Apr 11 2017  8:47AM",,"51687","DEMOLITION AND REMOVAL OF ENTIRE BUILDING. APPROVED BY AK / JM.","24525","RES","RESIDENTIAL","Oct 11 2017 12:00AM",,,"10","Process Application","Apr 11 2017  8:57AM","Pre-Issue Permit","Y",,,"25842","Open",,,"REPAIR","REPAIR CONSTRUCTION","NORTHEAST INDUSTRIAL SERVICES","413 TULPEHOCKEN ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12147","Apr 11 2017  8:47AM",,"51687","DEMOLITION AND REMOVAL OF ENTIRE BUILDING. APPROVED BY AK / JM.","24525","RES","RESIDENTIAL","Oct 11 2017 12:00AM",,,"10","Process Application","Apr 11 2017  8:57AM","Pre-Issue Permit","Y",,,"25842","Open",,,"REPAIR","REPAIR CONSTRUCTION","NORTHEAST INDUSTRIAL SERVICES","413 TULPEHOCKEN ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12147","Apr 11 2017  8:47AM",,"51687","DEMOLITION AND REMOVAL OF ENTIRE BUILDING. APPROVED BY AK / JM.","24525","RES","RESIDENTIAL","Oct 11 2017 12:00AM",,,"10","Process Application","Apr 11 2017  8:57AM","Pre-Issue Permit","Y",,,"25842","Open",,,"REPAIR","REPAIR CONSTRUCTION","NORTHEAST INDUSTRIAL SERVICES","413 TULPEHOCKEN ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12147","Apr 11 2017  8:47AM",,"51687","DEMOLITION AND REMOVAL OF ENTIRE BUILDING. APPROVED BY AK / JM.","24525","RES","RESIDENTIAL","Oct 11 2017 12:00AM",,,"10","Process Application","Apr 11 2017  8:57AM","Pre-Issue Permit","Y",,,"25842","Open",,,"REPAIR","REPAIR CONSTRUCTION","NORTHEAST INDUSTRIAL SERVICES","413 TULPEHOCKEN ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
,,"SPRUCE STREET PARTNERSHIP","19991894","REMOVAL OF WAREHOUSE (MAINBUILDING THE STORE REMAINS)AND REMOVAL OF SIX STORYBUILDING (ADJOINING METALWAREHOUSE REMAINS)READING EAGLE CO NEW OWNERS","115000",,,"May 19 2000 12:00AM",,"Nov 19 1999 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10229","Open",,,,,"EMPRIE WRECKING","300 S 2ND ST","1420 CLARION ST",,"READING","PA","19601-"
"13103","Jun 30 2006  1:00PM",,"9112","DEMOLITION OF BUILDING   CMM","20000","RES","RESIDENTIAL","Dec 30 2006  1:01PM",,,"19","Pre-Issue Permit","Jun 30 2006  1:01PM","Issue Permit","Y",,,"B12401","Open",,,"WHOLE","WHOLE DEMOLITION","DAVE'S HOME REMODELING/DEMO","104 N 9TH ST","272 S 9TH ST",,"READING","PA","19602-"
,,"SCHILLING TERI A","20031496","DEMOLISH OLD GARAGENO UTILITIES IN THE GARAGE","1000",,,"Feb  8 2004 12:00AM",,"Aug  8 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B12131","Open",,,,,"CLARENCE MATZ","215 BROOKLINE ST","371 OLD RIVER RD",,"BIRDSBORO","PA","19508-"
"13103","Oct 12 2007 11:58AM",,"15475","TEAR DOWN ONE CAR GARAGE  NO UTILITES CONNECTED TO GARAGE  CMK","100","RES","RESIDENTIAL","Apr 12 2008 12:03PM",,"Oct 12 2007 12:02PM","40","Issue COO","Oct 12 2007 12:02PM","Pre-Complete","Y",,,"AC335893","Open",,,"PARTL","PARTIAL DEMOLITION","EMMEL LINDA E","913 GREENWICH ST","37 MARDEN DR",,"BLANDON","PA","19510-9713"
"13103","Feb  9 2009 11:24AM",,"21310","DEMOLITION OF PROPERTY  CMK","11888","RES","RESIDENTIAL","Aug  9 2009 11:28AM",,,"19","Pre-Issue Permit","Feb  9 2009 11:28AM","Issue Permit","Y",,,"B12292","Open",,,"WHOLE","WHOLE DEMOLITION","OPPERMAN EXCAVATING INC","132 N 3RD ST","65 OPPERMAN LN",,"BIRDSBORO","PA","19508-"
,,"READING-BERKS EMERGENCY SHELTR","19981994","COMPLETE DEMOLITION OFSTRUCTURECMM","8600",,,"Apr  9 1999 12:00AM",,"Oct  9 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1884","Open",,,,,"EMPIRE WRECKING CO","424 N 2ND ST","1420 CLARION ST",,"READING","PA","19601-"
,,"KING LINDA R","19960695","ENTRIE DEMOLILTIONPERMIT OWNER:JOE VARRACO","3200",,,"Oct  9 1996 12:00AM",,"Apr  9 1996 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1382","Open",,,,,"EMPIRE WRECKING COMPANY","1527 N 5TH ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"RAYLON BEAUTY SUPPLY CO","19951779","SELECTIVE DEMOLITION OFINTERIOR PARTITIONS ANDFINISHES","5000",,,"Dec 13 1995 12:00AM",,"Jun 13 1995 12:00AM","99","Pre-Complete",,"Complete","N",,,"B2501","Open",,,,,"SCHLEGEL BUILDERS INC","340 MORGANTOWN RD","1805 NORTH 10TH STREET",,"READING","PA","19612-"
"13103","Nov 20 2009  3:08PM",,"24793","DEMOLITION AND REMOVAL  CMK","2000","RES","RESIDENTIAL","Jun  7 2010  2:22PM","13103","Dec  7 2009  2:22PM","40","Issue COO","Dec  7 2009  2:22PM","Pre-Complete","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","536 BUTTONWOOD ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"13103","Jun 21 2010  8:37AM",,"26591","DEMOLITION OF EXISTING REAR RESIDENTIAL VEHICLE GARAGE  CMK","450","RES","RESIDENTIAL","Dec 21 2010  8:56AM","13103","Jun 21 2010  8:56AM","40","Issue COO","Jun 21 2010  8:56AM","Pre-Complete","Y",,,"9504","Open",,,"PARTL","PARTIAL DEMOLITION","CALTAGIRONE CONTRACTING","522 BIRCH ST","512 MARCH ST",,"SHILLINGTON","PA","19607-"
,,"PARTRIDGE DANETTE L","19017005","DEMOLISH ENTIRE GARAGE","1500",,,"Apr 19 1995 12:00AM",,"Oct 19 1994 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1464","Open",,,,,"LACHINA BROS INC","126 W GREENWICH ST","305 HAZEL STREET",,"READING","PA","19611-"
"13103","Apr 11 2007  9:11AM",,"13004","DEMOLITION OF PROPERTY  CMK","8800","RES","RESIDENTIAL","Oct 11 2007  9:13AM",,,"19","Pre-Issue Permit","Apr 11 2007  9:13AM","Issue Permit","Y",,,"B12698","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV CO","424 MILTIMORE ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
,,"ORTEGA ANGEL A","20022343","DEMOLITION OF BUILDINGCMM","12000",,,"May 22 2003 12:00AM",,"Nov 22 2002 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3731","Open",,,,,"NORTHEAST INDUSTRIAL SERV CORP","420 MILTIMORE ST","51 N SPRUCE ST",,"MT CARMEL","PA",
,,"READING REDEV AUTHORITY","20040396","DEMOLISH ENTIRE BUILDINGCMM","6700",,,"Sep  8 2004 12:00AM",,"Mar  8 2004 12:00AM","99","Pre-Complete",,"Complete","N",,,"B12114","Open",,,,,"ALL NORTHERN CONSTRUCTION","1053 BENNERS CT","50 SAGER LN",,"ELIZABETHTOWN","PA","17022-"
,,"DIVERSIFIED INV PROP LTD","20042885","DEMO OF 1/2 A DUPLEX","8000",,,"Aug  7 2005 12:00AM",,"Feb  7 2005 12:00AM","99","Pre-Complete",,"Complete","N",,,"B12970","Open",,,,,"GJY EXCAVATING LLC","210 N 4TH ST","131 SCHMEHL RD",,"FLEETWOOD","PA","19522-"
"13103","Sep 26 2006 11:19AM",,"10492","DEMOLITION OF BUILDING   CMM","10500","RES","RESIDENTIAL","Mar 26 2007 12:00AM",,,"19","Pre-Issue Permit","Sep 26 2006 11:22AM","Issue Permit","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","1051 BENNERS CT","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
,,"POLICE ATHLETIC LEAGUE","19025699","ENTIRE DEMOLITION319 WALNUT STLBG","4000",,,"Feb 10 1995 12:00AM",,"Aug 10 1994 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3255","Open",,,,,"EMPIRE WRECKING","307 WALNUT ST","1420 CLAIRON ST",,"READING","PA","19601-"
,,"DELONG NANCY A","19015653","DEMOLISH BUILDING(CITY OF READING)","15500",,,"Oct  1 1991 12:00AM",,"Apr  1 1991 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1391","Open",,,,,"LYCOMING SUPPLY CO","219 REED ST","801 BEEBER ST",,"WILLIAMSPORT","PA","17701-"
"13103","Mar  9 2006  8:53AM",,"6865","DEMOLITION OF RESIDENTIAL STRUCTURE  CMM","5900","RES","RESIDENTIAL","Sep  9 2006  8:55AM",,,"19","Pre-Issue Permit","Mar  9 2006  8:55AM","Issue Permit","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","425 MILTIMORE ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"13103","May  2 2006  8:57AM",,"8166","DEMOLITION OF 1 STORY WOOD FRAME SINGLE FAMILY HOME  CMM","5000","RES","RESIDENTIAL","Nov  2 2006  9:11AM","13115","May  2 2006  9:11AM","20","Issue Permit","May  2 2006  9:11AM","Pre-Issue COO","Y",,,"B12774","Open",,,"WHOLE","WHOLE DEMOLITION","THE BELOVICH GROUP INC","316 ST NICHOLAS ST","600D NOBLE ST",,"KUTZTOWN","PA","19530-"
,,"REDEVELOPMENT AUTHORITY OF THE","20030532","DEMOLITION","10000",,,"Sep 24 2003 12:00AM",,"Mar 24 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10750","Open",,,,,"NORTHEAST INDUSTRIAL SERVICE","458 PEAR ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
,,"MILLER ROOSEVELT & GERALDINE L","19962894","DEMOLITIONCMM","13000",,,"Jun 18 1997 12:00AM",,"Dec 18 1996 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1884","Open",,,,,"EMPIRE WRECKING CO","700 N 6TH ST","1420 CLARION ST",,"READING","PA","19601-"
,,"TEMPLE TRS OF RAJAH","20002053","SELECTIVE DEMOLITION OFINTERIOR WALLS AND CEILINGSCMM","82000",,,"May 14 2001 12:00AM",,"Nov 14 2000 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","130 N 6TH ST","1420 CLARION ST",,"READING","PA","19601-"
"13103","Apr  6 2010 11:11AM",,"25851","DEMOLITION OF HOUSE  CMK","39450","RES","RESIDENTIAL","Oct  8 2010 10:43AM","13103","Apr  6 2010  1:02PM","40","Issue COO","Apr  8 2010 10:43AM","Pre-Complete","Y",,,"5049","Open",,,"WHOLE","WHOLE DEMOLITION","O'BRIEN WRECKING CO INC","155 WALNUT ST","1803 N 10TH STREET",,"READING","PA","19604-"
,,"SMITH THOMAS L","19970016","ENTIRE DEMOLITION","5900",,,"Jul  6 1997 12:00AM",,"Jan  6 1997 12:00AM","99","Pre-Complete",,"Complete","N",,,"B4972","Open",,,,,"NORTHEAST INDUSTRIAL SERVICES","240 CEDAR ST","51 N SPRUCE STREET",,"MT CARMEL","PA","17851-"
,,"SUGLIA JOHN & VICKI","19023429","KNOCK DOWN GARAGEGUTHIER APPROVED","200",,,"Mar  9 1994 12:00AM",,"Sep  9 1993 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3916","Open",,,,,"JOHN SUGLIA","362 W GREENWICH ST","362 WEST GREENWICH ST",,"READING","PA","19601-"
"13103","Oct  7 2005  1:18PM",,"4506","EMERGENCY DEMOLITION OF FIRE DAMAGED BUILDING   CMM","50000","COM","COMMERCIAL","Apr  7 2006  3:59PM","13104","Oct  7 2005  1:25PM","39","Pre-Issue COO","Oct  7 2005  3:59PM","Issue COO","Y",,,"B12662","Open",,,"WHOLE","WHOLE DEMOLITION","RED ROCK CONTRACTING LLC","1320 MOSS ST","2120 HAMPDEN  BLVD",,"READING","PA","19604-"
,,"REICHART CHARLES R/FLORENCE K","19961633","DEMOLITION OF GARAGE","400",,,"Jan 26 1997 12:00AM",,"Jul 26 1996 12:00AM","99","Pre-Complete",,"Complete","N",,,"B8157","Open",,,,,"FLORENCE REICHART","835 DELTA AV","835 DELTA AVENUE",,"READING","PA","19605-"
"13103","Jan  9 2012  3:03PM",,"32883","DEMOLITION OF RESIDENTIAL STRUCTURE  CMK","21440","COM","COMMERCIAL","Jul  9 2012  3:06PM",,,"19","Pre-Issue Permit","Jan  9 2012  3:07PM","Issue Permit","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","1728 COTTON ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
