Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130001312,01/06/2013 12:00:00 AM,15:46,01/04/2013 12:00:00 AM,5:00,,,801,13B,Non Aggravated Assau,343,64127,PJ2294,EPD,N,1,VIC,W,M,50,N,"5300 E 27 ST
KANSAS CITY, MO 64127
(39.07613503900046, -94.52130925999967)",107,3,7,95
130001993,01/09/2013 12:00:00 AM,11:18,01/09/2013 12:00:00 AM,11:00,,,801,13B,Non Aggravated Assau,133,64111,PJ3226,CPD,U,3,VIC,W,F,48,N,"4200 BRIDGER RD
KANSAS CITY, MO 64111
(39.05270234200049, -94.59407582499966)",42,4,7,50
130001723,01/08/2013 12:00:00 AM,9:39,01/08/2013 12:00:00 AM,9:39,,,401,13A,Aggravated Assault (,315,64124,PJ0305,EPD,N,2,VIC,B,M,37,N,"ST JOHN AV/TOPPING AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130001177,01/05/2013 12:00:00 AM,20:38,01/05/2013 12:00:00 AM,20:38,,,401,13A,Aggravated Assault (,222,64130,PJ4356,MPD,N,1,VIC,B,M,39,Y,"1800 E 55 ST
KANSAS CITY, MO 64130
(39.02687205300049, -94.56434876599968)",58,2,7,157
130001833,01/08/2013 12:00:00 AM,16:31,01/08/2013 12:00:00 AM,16:30,,,802,13B,Non Agg Assault Dome,331,64130,PJ2487,EPD,Y,1,VIC,B,F,33,N,"3000 CHESTNUT AV
KANSAS CITY, MO 64130
(39.071492815000454, -94.55050596999968)",77,3,7,36
130002098,01/09/2013 12:00:00 AM,16:49,01/09/2013 12:00:00 AM,12:00,,,801,13B,Non Aggravated Assau,311,64123,PJ0332,EPD,N,1,SUS,B,M,51,N,"100 GLADSTONE AV
KANSAS CITY, MO 64123
(39.10230294900049, -94.5460976339997)",109,3,7,95
130001384,01/07/2013 12:00:00 AM,2:06,01/07/2013 12:00:00 AM,2:05,,,802,13B,Non Agg Assault Dome,324,64127,PJ2209,EPD,N,1,VIC,B,M,61,N,"2600 CYPRESS AV
KANSAS CITY, MO 64127
(39.078101260000494, -94.5308848789997)",107,3,7,95
130001808,01/08/2013 12:00:00 AM,15:18,01/08/2013 12:00:00 AM,15:00,,,802,13B,Non Agg Assault Dome,121,64109,PJ0385,CPD,U,1,SUS,B,M,50,N,"1700 E MISSOURI AVE
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,7,VIC,U,F,18,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130002199,01/10/2013 12:00:00 AM,4:34,01/10/2013 12:00:00 AM,4:00,01/10/2013 12:00:00 AM,4:34,401,13A,Aggravated Assault (,243,64138,PJ5807,MPD,N,1,VIC,W,F,26,N,"7500 SYCAMORE AV
KANSAS CITY, MO 64138
(38.988102091000485, -94.49463618699968)",181,2,7,98
130002415,01/10/2013 12:00:00 AM,22:14,01/10/2013 12:00:00 AM,22:14,,,402,13A,Agg Assault - Drive-,324,64127,PJ2094,EPD,U,2,VIC,B,M,39,Y,"2400 BRIGHTON AV
KANSAS CITY, MO 64127
(39.08194530200046, -94.52461932799969)",107,3,7,95
130001465,01/07/2013 12:00:00 AM,8:25,01/07/2013 12:00:00 AM,8:20,,,801,13B,Non Aggravated Assau,642,64116,PC0309,SCP,N,1,VIC,W,F,22,N,"600 NE 87 TE
KANSAS CITY, MO 64116
(39.252756469000474, -94.5734013769997)",30,6,4,82
130001205,01/06/2013 12:00:00 AM,2:05,01/06/2013 12:00:00 AM,1:50,,,801,13B,Non Aggravated Assau,113,,PJ1177,CPD,U,1,SUS,B,M,25,N,"100 E 13 ST
KANSAS CITY, MO
(39.098579058000496, -94.58204310599967)",5,4,7,75
130001177,01/05/2013 12:00:00 AM,20:38,01/05/2013 12:00:00 AM,20:38,,,401,13A,Aggravated Assault (,222,64130,PJ4356,MPD,N,1,ARR,W,M,24,Y,"1800 E 55 ST
KANSAS CITY, MO 64130
(39.02687205300049, -94.56434876599968)",58,2,7,157
130001487,01/07/2013 12:00:00 AM,11:51,01/07/2013 12:00:00 AM,11:45,,,801,13B,Non Aggravated Assau,124,64124,PJ2024,CPD,Y,1,VIC,B,M,22,N,"2400 GARFIELD AV
KANSAS CITY, MO 64124
(39.08194510700048, -94.5581461489997)",234,3,7,95
130002226,01/10/2013 12:00:00 AM,8:29,01/10/2013 12:00:00 AM,8:20,01/10/2013 12:00:00 AM,10:00,801,13B,Non Aggravated Assau,543,64134,PJ7122,SPD,U,1,VIC,B,M,27,N,"11300 SYCAMORE TE
KANSAS CITY, MO 64134
(38.92230027900047, -94.49829708099969)",190,1,7,143
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,8,VIC,U,M,17,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130002199,01/10/2013 12:00:00 AM,4:34,01/10/2013 12:00:00 AM,4:00,01/10/2013 12:00:00 AM,4:34,401,13A,Aggravated Assault (,243,64138,PJ5807,MPD,N,1,SUS,W,M,36,N,"7500 SYCAMORE AV
KANSAS CITY, MO 64138
(38.988102091000485, -94.49463618699968)",181,2,7,98
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,1,SUS,U,F,,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,4,SUS,U,M,,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130002400,01/10/2013 12:00:00 AM,20:18,01/10/2013 12:00:00 AM,20:18,,,802,13B,Non Agg Assault Dome,212,64133,PJ5283,MPD,Y,2,VIC,B,F,25,N,"6800 BRISTOL AV
KANSAS CITY, MO 64133
(39.00066275400047, -94.50424530099968)",38,2,7,37
130001947,01/09/2013 12:00:00 AM,8:06,01/09/2013 12:00:00 AM,8:06,,,802,13B,Non Agg Assault Dome,343,64128,PJ2290,EPD,Y,1,VIC,B,F,27,N,"2700 BRIGHTON AV
KANSAS CITY, MO 64128
(39.076135009000495, -94.52500823999969)",107,3,7,36
130002169,01/09/2013 12:00:00 AM,21:13,01/09/2013 12:00:00 AM,21:13,,,801,13B,Non Aggravated Assau,111,64106,PJ1006,CPD,N,1,VIC,W,F,,N,"500 W 11 ST
KANSAS CITY, MO 64106
(39.10095855600048, -94.57700002699966)",5,4,7,75
130073291,10/09/2013 12:00:00 AM,8:46,10/09/2013 12:00:00 AM,8:45,,,2661,100,Kidnapping/Abduction,212,64130,PJ5364,MPD,U,1,SUS,W,M,26,N,"7000 CLEVELAND AV
KANSAS CITY, MO 64130
(38.999651963000474, -94.54284650199969)",72,2,7,151
130001414,01/07/2013 12:00:00 AM,7:34,01/07/2013 12:00:00 AM,7:20,,,802,13B,Non Agg Assault Dome,322,64127,PJ1369,EPD,Y,1,SUS,B,M,35,N,"4300 E TRUMAN RD
KANSAS CITY, MO 64127
(39.09402632300049, -94.53188886899966)",17,3,7,95
130001571,01/07/2013 12:00:00 AM,14:56,01/07/2013 12:00:00 AM,13:30,,,802,13B,Non Agg Assault Dome,315,64123,PJ0243,EPD,U,1,ARR,B,F,24,N,"300 N OAKLEY AV
KANSAS CITY, MO 64123
(39.114292639000496, -94.51628600899966)",174,4,7,76
130001669,01/08/2013 12:00:00 AM,0:51,01/05/2013 12:00:00 AM,20:00,01/05/2013 12:00:00 AM,20:30,403,13A,Agg Assault - Domest,334,64130,PJ3596,EPD,Y,1,SUS,B,F,29,N,"4400 SOUTH BENTON AV
KANSAS CITY, MO 64130
(39.04614289700049, -94.55065638999969)",177,3,7,157
130002353,01/10/2013 12:00:00 AM,16:58,01/07/2013 12:00:00 AM,11:30,01/08/2013 12:00:00 AM,20:43,201,11A,Rape,542,64138,PJ6346,SPD,U,1,VIC,B,F,38,N,"8900 OLD SANTA FE RD
KANSAS CITY, MO 64138
(38.96182045000046, -94.5029375369997)",35,2,7,98
130001335,01/06/2013 12:00:00 AM,17:20,01/06/2013 12:00:00 AM,17:20,,,802,13B,Non Agg Assault Dome,334,64128,PJ2783,EPD,Y,1,VIC,B,F,50,N,"3400 MERSINGTON AV
KANSAS CITY, MO 64128
(39.0638628480005, -94.53825562199967)",133,3,7,36
130074428,10/13/2013 12:00:00 AM,16:30,10/13/2013 12:00:00 AM,16:30,,,401,13A,Aggravated Assault (,212,64132,PJ5232,MPD,U,20,VIC,B,F,15,Y,"4000 E 68 ST
KANSAS CITY, MO 64132
(39.00181755400047, -94.54033899899969)",111,2,7,151
130001723,01/08/2013 12:00:00 AM,9:39,01/08/2013 12:00:00 AM,9:39,,,401,13A,Aggravated Assault (,315,64124,PJ0305,EPD,N,4,VIC,B,M,9,N,"ST JOHN AV/TOPPING AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130001335,01/06/2013 12:00:00 AM,17:20,01/06/2013 12:00:00 AM,17:20,,,802,13B,Non Agg Assault Dome,334,64128,PJ2783,EPD,Y,1,ARR,B,M,31,N,"3400 MERSINGTON AV
KANSAS CITY, MO 64128
(39.0638628480005, -94.53825562199967)",133,3,7,36
130001358,01/06/2013 12:00:00 AM,21:11,01/06/2013 12:00:00 AM,21:00,,,403,13A,Agg Assault - Domest,321,64127,PJ1043,EPD,U,1,ARR,B,F,20,N,"2600 E 11 ST
KANSAS CITY, MO 64127
(39.100656641000455, -94.55121035999969)",109,3,7,95
130001180,01/05/2013 12:00:00 AM,21:55,01/05/2013 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,323,64108,PJ1748,EPD,U,3,VIC,B,F,17,Y,"E 23 ST/I 70 HW
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130001643,01/07/2013 12:00:00 AM,22:15,01/07/2013 12:00:00 AM,22:15,,,801,13B,Non Aggravated Assau,331,64127,PJ2553,EPD,U,1,SUS,B,F,,N,"3000 E 32 ST
KANSAS CITY, MO 64127
(39.06885750400045, -94.54812885999968)",77,3,7,36
130026883,04/22/2013 12:00:00 AM,11:21,04/22/2013 12:00:00 AM,9:42,,,801,13B,Non Aggravated Assau,545,64134,PJ7287,SPD,U,1,VIC,W,M,12,N,"8900 LONGVIEW RD
KANSAS CITY, MO 64134
(38.91584718500047, -94.48471675599967)",217,1,7,143
130025322,04/16/2013 12:00:00 AM,7:18,04/16/2013 12:00:00 AM,7:15,,,802,13B,Non Agg Assault Dome,636,64119,PC0834,SCP,Y,1,VIC,W,F,19,N,"5100 N PALMER AV
KANSAS CITY, MO 64119
(39.18568314100048, -94.49007940999968)",22,6,4,135
130002084,01/09/2013 12:00:00 AM,16:10,01/09/2013 12:00:00 AM,16:10,,,801,13B,Non Aggravated Assau,223,64130,PJ4642,MPD,U,2,SUS,B,M,,N,"E 58 ST/SWOPE PK
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130001859,01/08/2013 12:00:00 AM,18:52,01/06/2013 12:00:00 AM,18:00,,,401,13A,Aggravated Assault (,543,64134,PJ6977,SPD,U,2,SUS,B,M,,N,"7700 E 111 TE
KANSAS CITY, MO 64134
(38.925085580000484, -94.50084604599965)",190,1,7,143
130043565,06/23/2013 12:00:00 AM,3:46,06/23/2013 12:00:00 AM,3:40,06/23/2013 12:00:00 AM,4:14,401,13A,Aggravated Assault (,534,64134,PJ7081,SPD,U,2,SUS,B,M,18,N,"11400 COLORADO AV
KANSAS CITY, MO 64134
(38.91829359900049, -94.53010785999965)",34,1,7,149
130074169,10/12/2013 12:00:00 AM,14:25,10/12/2013 12:00:00 AM,14:25,,,801,13B,Non Aggravated Assau,535,64145,PJ7452,SPD,U,1,ARR,B,F,30,N,"HOLMES RD/E KENNETH RD
KANSAS CITY, MO 64145
(38.8955022990005, -94.59558955399967)",121,1,7,129
130002068,01/09/2013 12:00:00 AM,14:30,01/09/2013 12:00:00 AM,14:30,,,401,13A,Aggravated Assault (,341,64127,PJ1735,EPD,Y,1,VIC,W,M,71,N,"5500 E 20 ST
KANSAS CITY, MO 64127
(39.086925401000485, -94.51914258799968)",6,3,7,95
130002489,01/11/2013 12:00:00 AM,8:58,01/11/2013 12:00:00 AM,8:00,01/11/2013 12:00:00 AM,8:45,403,13A,Agg Assault - Domest,213,64133,PJ4228,MPD,Y,1,ARR,B,M,62,N,"5200 PALMER DR
KANSAS CITY, MO 64133
(39.02960853900049, -94.49293537499966)",19,3,7,155
130001640,01/07/2013 12:00:00 AM,22:19,01/07/2013 12:00:00 AM,22:19,01/07/2013 12:00:00 AM,22:19,403,13A,Agg Assault - Domest,212,64132,PJ5291,MPD,Y,1,VIC,B,F,40,N,"4200 E 69 ST
KANSAS CITY, MO 64132
(39.00083804700046, -94.53793938399969)",111,2,7,151
130001205,01/06/2013 12:00:00 AM,2:05,01/06/2013 12:00:00 AM,1:50,,,801,13B,Non Aggravated Assau,113,,PJ1177,CPD,U,1,VIC,W,M,25,N,"100 E 13 ST
KANSAS CITY, MO
(39.098579058000496, -94.58204310599967)",5,4,7,75
130002029,01/09/2013 12:00:00 AM,12:49,01/09/2013 12:00:00 AM,9:09,01/09/2013 12:00:00 AM,11:00,831,13C,Intimidation,324,64127,PJ2094,EPD,N,1,SUS,B,M,,N,"2400 BRIGHTON AV
KANSAS CITY, MO 64127
(39.08194530200046, -94.52461932799969)",107,3,7,95
130002271,01/10/2013 12:00:00 AM,11:00,01/10/2013 12:00:00 AM,11:00,,,802,13B,Non Agg Assault Dome,544,64138,PJ6015,SPD,Y,1,SUS,B,F,39,N,"7800 HIGHRIDGE CT
KANSAS CITY, MO 64138
(38.97755492400046, -94.39732628099966)",214,2,7,4
130002410,01/10/2013 12:00:00 AM,21:11,01/10/2013 12:00:00 AM,21:00,,,802,13B,Non Agg Assault Dome,632,64119,PC1356,SCP,Y,1,VIC,W,F,26,N,"3700 N WALROND AV
KANSAS CITY, MO 64119
(39.16146767200047, -94.54262609299968)",88,6,4,166
130001227,01/06/2013 12:00:00 AM,4:18,01/06/2013 12:00:00 AM,4:18,,,802,13B,Non Agg Assault Dome,223,64131,PJ4512,MPD,Y,1,SUS,B,F,31,N,"5600 WABASH AV
KANSAS CITY, MO 64131
(39.024642310000445, -94.55649552899968)",58,2,7,157
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,4,VIC,W,M,14,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130077486,10/25/2013 12:00:00 AM,0:02,10/25/2013 12:00:00 AM,0:02,,,101,09A,HOMICIDE/Non Neglige,321,64127,PJ1161,EPD,U,1,VIC,W,M,29,Y,"3000 E 12 ST
KANSAS CITY, MO 64127
(39.09869751800045, -94.54670993699966)",109,3,7,95
130002352,01/10/2013 12:00:00 AM,16:42,01/09/2013 12:00:00 AM,9:00,,,201,11A,Rape,124,64127,PJ1909,CPD,U,1,VIC,B,F,14,N,"1900 E 23 ST
KANSAS CITY, MO 64127
(39.08462603100048, -94.56012045299968)",234,3,7,95
130002420,01/10/2013 12:00:00 AM,21:59,01/10/2013 12:00:00 AM,21:45,,,401,13A,Aggravated Assault (,636,64119,PC0913,SCP,N,1,VIC,W,M,36,Y,"8100 N SAN RAFAEL DR
KANSAS CITY, MO 64119
(39.18445123400045, -94.48344281999965)",22,6,4,135
130001116,01/05/2013 12:00:00 AM,15:39,01/05/2013 12:00:00 AM,15:30,,,802,13B,Non Agg Assault Dome,222,64130,PJ4127,MPD,Y,1,VIC,B,F,26,N,"5100 GARFIELD AV
KANSAS CITY, MO 64130
(39.03386293900047, -94.56061608999966)",58,2,7,157
130042686,06/19/2013 12:00:00 AM,22:29,06/19/2013 12:00:00 AM,22:20,,,401,13A,Aggravated Assault (,315,64123,PJ0362,EPD,N,2,SUS,U,M,23,Y,"5600 ST JOHN AV
KANSAS CITY, MO 64123
(39.11240824300046, -94.51616993699969)",174,4,7,76
130002183,01/09/2013 12:00:00 AM,23:41,01/09/2013 12:00:00 AM,23:41,,,801,13B,Non Aggravated Assau,641,64157,PC0387,SCP,N,1,VIC,W,M,27,N,"9800 NE BARRY RD
KANSAS CITY, MO 64157
(39.24483826000045, -94.45904941599969)",244,6,4,152
130020618,03/28/2013 12:00:00 AM,14:38,03/27/2013 12:00:00 AM,21:00,,,1750,11D,Sex Off Fondle - mol,212,64130,PJ4986,MPD,N,1,VIC,B,F,20,N,"4200 E 63 ST
KANSAS CITY, MO 64130
(39.011708558000464, -94.53736020799965)",170,2,7,157
130001503,01/07/2013 12:00:00 AM,13:20,11/10/2012 12:00:00 AM,18:00,,,1750,11D,Sex Off Fondle - mol,121,64105,PJ0326,CPD,U,1,VIC,W,F,15,N,"CLIFF DR/PASEO
KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)",5,4,7,72
130001889,01/08/2013 12:00:00 AM,21:53,01/08/2013 12:00:00 AM,21:45,,,802,13B,Non Agg Assault Dome,333,54130,PJ3274,EPD,Y,1,VIC,B,F,24,N,"4000 MONTGALL AV
KANSAS CITY, MO 54130
(39.053472024000484, -94.55256565799965)",177,3,7,157
130001993,01/09/2013 12:00:00 AM,11:18,01/09/2013 12:00:00 AM,11:00,,,801,13B,Non Aggravated Assau,133,64111,PJ3226,CPD,U,1,ARR,W,F,11,N,"4200 BRIDGER RD
KANSAS CITY, MO 64111
(39.05270234200049, -94.59407582499966)",42,4,7,50
130001348,01/06/2013 12:00:00 AM,20:05,01/06/2013 12:00:00 AM,19:45,,,201,11A,Rape,143,64111,PJ3551,CPD,U,1,VIC,W,F,17,Y,"E 45 ST/GILLHAM RD
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)",42,4,7,50
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,6,VIC,U,F,15,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130001588,01/07/2013 12:00:00 AM,17:26,01/07/2013 12:00:00 AM,17:00,,,801,13B,Non Aggravated Assau,113,64108,PJ1817,CPD,U,1,ARR,B,M,22,N,"2200 CHARLOTTE ST
KANSAS CITY, MO 64108
(39.086262872000475, -94.57464665399965)",11,4,7,92
130002415,01/10/2013 12:00:00 AM,22:14,01/10/2013 12:00:00 AM,22:14,,,101,09A,HOMICIDE/Non Neglige,324,64127,PJ2094,EPD,U,2,VIC,B,M,39,Y,"2400 BRIGHTON AV
KANSAS CITY, MO 64127
(39.08194530200046, -94.52461932799969)",107,3,7,95
130001376,01/07/2013 12:00:00 AM,0:02,01/07/2013 12:00:00 AM,0:02,,,401,13A,Aggravated Assault (,312,64125,PJ0781,EPD,U,1,SUS,U,U,,N,"600 FULLER AV
KANSAS CITY, MO 64125
(39.10463167800049, -94.50628411699967)",218,4,7,125
130002073,01/09/2013 12:00:00 AM,14:46,01/09/2013 12:00:00 AM,14:46,,,802,13B,Non Agg Assault Dome,324,64127,PJ2094,EPD,U,1,SUS,B,M,21,N,"5000 E 24 ST
KANSAS CITY, MO 64127
(39.08202813800045, -94.52440631999968)",107,3,7,95
130001211,01/06/2013 12:00:00 AM,1:45,01/06/2013 12:00:00 AM,1:45,,,401,13A,Aggravated Assault (,122,64124,PJ0762,CPD,U,5,VIC,W,M,22,Y,"700 PARK AV
KANSAS CITY, MO 64124
(39.10449563600048, -94.5546042959997)",109,3,7,70
130001286,01/06/2013 12:00:00 AM,14:44,01/06/2013 12:00:00 AM,14:40,,,801,13B,Non Aggravated Assau,234,64132,PJ6160,MPD,N,1,VIC,B,F,21,N,"8700 CHESTNUT CI
KANSAS CITY, MO 64132
(38.96936676000047, -94.58530256299969)",201,1,7,163
130001672,01/08/2013 12:00:00 AM,2:35,01/08/2013 12:00:00 AM,2:32,,,802,13B,Non Agg Assault Dome,212,64130,PJ4311,MPD,Y,1,VIC,B,F,20,N,"5300 OAK LEAF DR
KANSAS CITY, MO 64130
(39.027914128000475, -94.5021980629997)",20,2,7,155
130002248,01/10/2013 12:00:00 AM,10:00,01/10/2013 12:00:00 AM,9:40,,,802,13B,Non Agg Assault Dome,545,64134,PJ7287,SPD,Y,1,VIC,B,F,18,N,"7900 E 117 PL
KANSAS CITY, MO 64134
(38.910347972000466, -94.5003367489997)",217,1,7,143
130001479,01/07/2013 12:00:00 AM,10:54,01/07/2013 12:00:00 AM,10:30,,,802,13B,Non Agg Assault Dome,634,64119,PC0861,SCP,Y,1,ARR,W,M,42,N,"4900 NE CHOUTEAU DR
KANSAS CITY, MO 64119
(39.182200761000445, -94.53989602899969)",221,6,4,135
130001614,01/07/2013 12:00:00 AM,19:42,01/07/2013 12:00:00 AM,19:42,,,802,13B,Non Agg Assault Dome,234,64114,PJ6359,MPD,U,1,VIC,W,F,42,N,"9200 WALNUT ST
KANSAS CITY, MO 64114
(38.96150975800049, -94.58987795699966)",50,1,7,162
130002404,01/10/2013 12:00:00 AM,21:23,01/10/2013 12:00:00 AM,21:23,,,802,13B,Non Agg Assault Dome,125,64109,PJ2782,CPD,Y,1,VIC,W,F,37,N,"3400 PASEO
KANSAS CITY, MO 64109
(39.063982474000454, -94.56709599499965)",123,3,7,19
130001676,01/08/2013 12:00:00 AM,4:28,01/08/2013 12:00:00 AM,4:00,,,801,13B,Non Aggravated Assau,343,64127,PJ2607,EPD,N,1,SUS,B,M,,N,"4300 E 31 ST
KANSAS CITY, MO 64127
(39.06924835900048, -94.53274930099968)",208,3,7,36
130001577,01/07/2013 12:00:00 AM,16:18,01/07/2013 12:00:00 AM,16:00,,,801,13B,Non Aggravated Assau,532,64134,PJ6927,SPD,Y,1,ARR,B,M,43,N,"6200 E 108 TER
KANSAS CITY, MO 64134
(38.928187549000484, -94.5180128779997)",166,1,7,143
130001641,01/07/2013 12:00:00 AM,22:39,01/07/2013 12:00:00 AM,22:25,,,801,13B,Non Aggravated Assau,411,64118,PC0724,NPD,N,1,VIC,A,F,19,N,"300 NE ENGLEWOOD RD
KANSAS CITY, MO 64118
(39.196067006000476, -94.57994545299965)",,,4,154
130002434,01/10/2013 12:00:00 AM,23:46,01/10/2013 12:00:00 AM,23:30,01/10/2013 12:00:00 AM,23:46,802,13B,Non Agg Assault Dome,424,64155,PP0119,NPD,Y,1,VIC,W,F,20,N,"I 435 HW/N SKYVIEW AV
KANSAS CITY, MO 64155
(39.27609002000048, -94.57066660199968)",80,5,4,82
130001925,01/09/2013 12:00:00 AM,6:07,01/09/2013 12:00:00 AM,5:20,,,403,13A,Agg Assault - Domest,324,64127,PJ2092,EPD,Y,1,VIC,B,F,31,Y,"E 26 ST/BRIGHTON AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130001417,01/07/2013 12:00:00 AM,7:42,01/07/2013 12:00:00 AM,2:00,,,201,11A,Rape,321,64127,PJ1283,EPD,N,2,SUS,B,M,,N,"I 70 HIGHWAY ON RA/E TRUMAN RD
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130001242,01/06/2013 12:00:00 AM,8:13,01/05/2013 12:00:00 AM,19:04,01/05/2013 12:00:00 AM,19:49,831,13C,Intimidation,222,64130,PJ4135,MPD,U,1,VIC,B,F,30,N,"5100 OLIVE ST
KANSAS CITY, MO 64130
(39.03372199400047, -94.55709602499968)",58,2,7,157
130002423,01/10/2013 12:00:00 AM,23:22,01/10/2013 12:00:00 AM,23:15,,,403,13A,Agg Assault - Domest,342,64129,PJ2546,EPD,Y,1,ARR,W,M,26,N,"2900 BLUE RIDGE BL
KANSAS CITY, MO 64129
(39.07033176700048, -94.46978833499969)",236,3,7,155
130001577,01/07/2013 12:00:00 AM,16:18,01/07/2013 12:00:00 AM,16:00,,,801,13B,Non Aggravated Assau,532,64134,PJ6927,SPD,Y,1,VIC,B,F,38,N,"6200 E 108 TER
KANSAS CITY, MO 64134
(38.928187549000484, -94.5180128779997)",166,1,7,143
130002036,01/09/2013 12:00:00 AM,13:23,03/01/2012 12:00:00 AM,6:00,10/31/2012 12:00:00 AM,24:00:00,210,11B,Forcible Sodomy,644,64157,PC0057,SCP,U,1,VIC,W,M,7,N,"8400 NE 115 TE
KANSAS CITY, MO 64157
(39.30099585500045, -94.47979790399967)",244,6,4,152
130001588,01/07/2013 12:00:00 AM,17:26,01/07/2013 12:00:00 AM,17:00,,,801,13B,Non Aggravated Assau,113,64108,PJ1817,CPD,U,1,VIC,W,M,24,N,"2200 CHARLOTTE ST
KANSAS CITY, MO 64108
(39.086262872000475, -94.57464665399965)",11,4,7,92
130002455,01/11/2013 12:00:00 AM,4:22,01/11/2013 12:00:00 AM,4:22,,,801,13B,Non Aggravated Assau,323,64127,PJ1931,EPD,N,1,VIC,B,M,73,N,"2300 WALROND AV
KANSAS CITY, MO 64127
(39.084201530000485, -94.54565581299966)",233,3,7,95
130001199,01/06/2013 12:00:00 AM,0:48,01/06/2013 12:00:00 AM,0:27,,,802,13B,Non Agg Assault Dome,631,64130,PC1404,SCP,Y,1,VIC,B,F,87,N,"3500 N WABASH AV
KANSAS CITY, MO 64130
(39.15768392500047, -94.55218578899968)",150,6,4,167
130002068,01/09/2013 12:00:00 AM,14:30,01/09/2013 12:00:00 AM,14:30,,,401,13A,Aggravated Assault (,341,64127,PJ1735,EPD,Y,1,SUS,B,F,54,N,"5500 E 20 ST
KANSAS CITY, MO 64127
(39.086925401000485, -94.51914258799968)",6,3,7,95
130001479,01/07/2013 12:00:00 AM,10:54,01/07/2013 12:00:00 AM,10:30,,,802,13B,Non Agg Assault Dome,634,64119,PC0861,SCP,Y,1,VIC,W,F,32,N,"4900 NE CHOUTEAU DR
KANSAS CITY, MO 64119
(39.182200761000445, -94.53989602899969)",221,6,4,135
130002489,01/11/2013 12:00:00 AM,8:58,01/11/2013 12:00:00 AM,8:00,01/11/2013 12:00:00 AM,8:45,403,13A,Agg Assault - Domest,213,64133,PJ4228,MPD,Y,1,VIC,B,M,40,N,"5200 PALMER DR
KANSAS CITY, MO 64133
(39.02960853900049, -94.49293537499966)",19,3,7,155
130039974,06/10/2013 12:00:00 AM,7:36,06/10/2013 12:00:00 AM,7:30,,,802,13B,Non Agg Assault Dome,322,64127,PJ1783,EPD,Y,1,VIC,W,F,30,N,"4400 E 20 ST
KANSAS CITY, MO 64127
(39.08728810100047, -94.53122970399966)",17,3,7,95
130002069,01/09/2013 12:00:00 AM,14:44,01/09/2013 12:00:00 AM,14:43,,,801,13B,Non Aggravated Assau,141,64110,PJ2771,CPD,N,1,VIC,B,F,21,N,"900 E ARMOUR BL
KANSAS CITY, MO 64110
(39.063367765000464, -94.57364933199966)",41,4,7,19
