"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","parcel_id_no","address_with_geocode","ycoordinate","xcoordinate"
"2012076244","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-12T00:00:00.000","64128","Dunbar","3","30912","POINT (-94.517608 39.059617)","39.059617","-94.517608"
"2012093990","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-16T00:00:00.000","64128","Santa Fe","3","25175","POINT (-94.549745 39.069593)","39.069593","-94.549745"
"2012097781","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-07-25T00:00:00.000","64156","Gashland","1","210751","POINT (-94.544189 39.273698)","39.273698","-94.544189"
"2012084833","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-07-02T00:00:00.000","64131","Linden Hills And Indian Heights","5","154280","POINT (-94.577243 38.941006)","38.941006","-94.577243"
"2012092356","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-07-12T00:00:00.000","64132","East Meyer 7","5","115854","POINT (-94.557989 38.985668)","38.985668","-94.557989"
"2012083162","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-22T00:00:00.000","64133","Ashland Ridge","3","48010","POINT (-94.469125 39.0536)","39.0536","-94.469125"
"2012079650","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-18T00:00:00.000","64127","Washington Wheatley","3","15697","POINT (-94.550172 39.084953)","39.084953","-94.550172"
"2012094133","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-13T00:00:00.000","64106","Paseo West","3","12541","POINT (-94.570602 39.103488)","39.103488","-94.570602"
"2012098260","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-26T00:00:00.000","64114","Boone Hills","6","151636","POINT (-94.595291 38.958357)","38.958357","-94.595291"
"2012098221","WEB","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-30T00:00:00.000","64111","Southmoreland","4","132572","POINT (-94.583095 39.053375)","39.053375","-94.583095"
"2012092129","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-11T00:00:00.000","64109","Linwood Homeowners-Ivanhoe","3","126089","POINT (-94.566189 39.06339)","39.06339","-94.566189"
"2012084076","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-25T00:00:00.000","64130","Oak Park Southwest","3","30247","POINT (-94.547876 39.049692)","39.049692","-94.547876"
"2012085053","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-03T00:00:00.000","64102","Westside North","4","124028","POINT (-94.598617 39.087752)","39.087752","-94.598617"
"2012080392","WEB","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-20T00:00:00.000","64117","Hill Haven","1","79260","POINT (-94.509925 39.15651)","39.15651","-94.509925"
"2012079411","PHONE","Public Works","Public Works-Street and Traffic-District 2","Crack Sealing (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-18T00:00:00.000","64129","Western Blue Township","3","47441","POINT (-94.471274 39.072509)","39.072509","-94.471274"
"2012077298","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-06-14T00:00:00.000","64134","Ruskin Heights","6","71401","POINT (-94.496292 38.924086)","38.924086","-94.496292"
"2012075746","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-25T00:00:00.000","64154","KCI & 2nd Creek","2","238140","POINT (-94.624961 39.267559)","39.267559","-94.624961"
"2012084131","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-28T00:00:00.000","64123","North Indian Mound","4","43163","POINT (-94.516596 39.112614)","39.112614","-94.516596"
"2012103181","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-02T00:00:00.000","64137","Terrace Lake Gardens","6","61337","POINT (-94.540361 38.919022)","38.919022","-94.540361"
"2012101889","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-31T00:00:00.000","64128","Ingleside","3","24156","POINT (-94.538604 39.070971)","39.070971","-94.538604"
"2012104332","WEB","Public Works","Public Works-Street and Traffic-District 2","Bridge Repair (All Districts)","RESOL","N","2012-08-03T00:00:00.000","64108","Crown Center","4","222074","POINT (-94.591405 39.083865)","39.083865","-94.591405"
"2012107503","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-20T00:00:00.000","64119","Maple Park West","1","81947","POINT (-94.511297 39.190567)","39.190567","-94.511297"
"2012119215","WEB","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-09-05T00:00:00.000","64119","Ravenwood-Somerset","1","89505","POINT (-94.518433 39.206235)","39.206235","-94.518433"
"2012106992","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-09T00:00:00.000","64128","Knoches Park","3","31199","POINT (-94.532936 39.06123)","39.06123","-94.532936"
"2012116482","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-09-18T00:00:00.000","64157","Shoal Creek","1","209673","POINT (-94.463461 39.288634)","39.288634","-94.463461"
"2012102635","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","Y","2012-08-20T00:00:00.000","64129","Eastwood Hills East","3","50435","POINT (-94.494183 39.035293)","39.035293","-94.494183"
"2012103203","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-07-31T00:00:00.000","64119","Shoal Creek","1","172279","POINT (-94.497425 39.223351)","39.223351","-94.497425"
"2012106453","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","Y","2012-09-10T00:00:00.000","64155","Meadowbrook Heights","2","102186","POINT (-94.580824 39.286047)","39.286047","-94.580824"
"2012109554","PHONE","Public Works","Public Works-Street and Traffic-District 1","Alley Cleaning (North of the River)","RESOL","N","2012-08-20T00:00:00.000","64119","Maple Park West","1","253830","POINT (-94.509142 39.194379)","39.194379","-94.509142"
"2012118649","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Crack Sealing -(South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-07T00:00:00.000","64113","Armour Fields","6","109869","POINT (-94.596007 39.001229)","39.001229","-94.596007"
"2012111247","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-17T00:00:00.000","64127","Wendell Phillips","3","14158","POINT (-94.554897 39.080958)","39.080958","-94.554897"
"2012115595","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-08-23T00:00:00.000","64114","Ward Parkway","6","119721","POINT (-94.594848 38.990487)","38.990487","-94.594848"
"2012114639","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-22T00:00:00.000","64155","Nashua","2","252072","POINT (-94.564787 39.287633)","39.287633","-94.564787"
"2012112729","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-29T00:00:00.000","64132","Hidden Valley","5","55919","POINT (-94.550589 38.958587)","38.958587","-94.550589"
"2012109991","PHONE","Public Works","Public Works-Street and Traffic-District 1","Crack Sealing (North of River)","RESOL","N","2012-09-12T00:00:00.000","64155","Nashua","2","100854","POINT (-94.567681 39.297267)","39.297267","-94.567681"
"2012099989","PHONE","Public Works","Public Works-Street and Traffic-District 3","Crack Sealing -(South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-01T00:00:00.000","64133","Fairway Hills","5","216065","POINT (-94.435014 39.018205)","39.018205","-94.435014"
"2012119306","WEB","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-28T00:00:00.000","64116","River Forest","1","86085","POINT (-94.555159 39.156454)","39.156454","-94.555159"
"2012115654","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-21T00:00:00.000","64108","Westside North","4","123886","POINT (-94.593255 39.089011)","39.089011","-94.593255"
"2012107138","EMAIL","Public Works","Public Works-Street and Traffic-District 2","Bridge Repair (All Districts)","RESOL","N","2012-08-08T00:00:00.000","64106","CBD Downtown","4","12614","POINT (-94.577919 39.100387)","39.100387","-94.577919"
"2012114137","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-30T00:00:00.000","64124","Scarritt Point","4","41476","POINT (-94.534748 39.111074)","39.111074","-94.534748"
"2012115222","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-29T00:00:00.000","64138","White Oak","5","66644","POINT (-94.482322 38.960562)","38.960562","-94.482322"
"2012105702","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-14T00:00:00.000","64117","Winnwood Gardens","1","76450","POINT (-94.514729 39.171804)","39.171804","-94.514729"
"2012119244","WEB","Public Works","Public Works-Street and Traffic-District 1","Ditch Cleaning (North from 27th Street )","RESOL","N","2012-08-28T00:00:00.000","64117","Chaumiere","1","77789","POINT (-94.535789 39.169696)","39.169696","-94.535789"
"2012098364","PHONE","Public Works","Public Works-Street and Traffic-District 1","Ditch Cleaning (North from 27th Street )","RESOL","N","2012-07-23T00:00:00.000","64116","Crestview","4","84444","POINT (-94.572668 39.170566)","39.170566","-94.572668"
"2012110966","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-14T00:00:00.000","64124","Pendleton Heights","3","40049","POINT (-94.557353 39.108413)","39.108413","-94.557353"
"2012113421","PHONE","Public Works","Public Works-Street and Traffic-District 2","Bridge Repair (All Districts)","RESOL","N","2012-08-20T00:00:00.000","64110","Eastern 49-63","5","138292","POINT (-94.572861 39.036678)","39.036678","-94.572861"
"2012110479","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-14T00:00:00.000","64157",,,"0","POINT (-103.890579 35.797519)","35.797519","-103.890579"
"2012114047","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-20T00:00:00.000","64124","Scarritt Point","4","41451","POINT (-94.53432 39.110185)","39.110185","-94.53432"
"2012119751","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-06T00:00:00.000","64129","Eastwood Hills East","3","51473","POINT (-94.497091 39.029875)","39.029875","-94.497091"
"2012105813","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-13T00:00:00.000","64128","Ingleside","3","23581","POINT (-94.536797 39.074641)","39.074641","-94.536797"
"2012111161","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-08-21T00:00:00.000","64157","Shoal Creek","1","209911","POINT (-94.483381 39.256044)","39.256044","-94.483381"
"2012114278","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-24T00:00:00.000","64152","Platte Ridge","2","169008","POINT (-94.662296 39.246364)","39.246364","-94.662296"
"2012105674","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-07T00:00:00.000","64106","Columbus Park Industrial","4","39248","POINT (-94.575268 39.111931)","39.111931","-94.575268"
"2012098679","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-07-30T00:00:00.000","64155","New Mark","2","103725","POINT (-94.564971 39.281052)","39.281052","-94.564971"
"2012101126","PHONE","Public Works","Public Works-Street and Traffic-District 2","Bridge Repair (All Districts)","RESOL","N","2012-07-30T00:00:00.000","64110","Eastern 49-63","5","138292","POINT (-94.572861 39.036678)","39.036678","-94.572861"
"2012116015","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-08-23T00:00:00.000","64155","Nashua","2","101432","POINT (-94.574855 39.295035)","39.295035","-94.574855"
"2012116282","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-22T00:00:00.000","64114","Verona Hills","6","157168","POINT (-94.593478 38.918666)","38.918666","-94.593478"
"2012102710","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-31T00:00:00.000","64133","Stayton Meadows","3","50313","POINT (-94.462623 39.031858)","39.031858","-94.462623"
"2012106895","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-13T00:00:00.000","64131","Marlborough Heights/Marlborough Pride","5","116455","POINT (-94.567336 38.980826)","38.980826","-94.567336"
"2012111149","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","Y","2012-09-12T00:00:00.000","64155","Meadowbrook Heights","2","101761","POINT (-94.577723 39.294621)","39.294621","-94.577723"
"2012104748","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-08T00:00:00.000","64138","Fairwood And Robandee","5","69339","POINT (-94.498376 38.95215)","38.95215","-94.498376"
"2012100172","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-02T00:00:00.000","64130","Vineyard","3","34261","POINT (-94.538198 39.041072)","39.041072","-94.538198"
"2012120396","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-04T00:00:00.000","64111","Coleman Highlands","4","129076","POINT (-94.601094 39.070721)","39.070721","-94.601094"
"2012102176","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-08T00:00:00.000","64138","White Oak","5","66465","POINT (-94.483303 38.962469)","38.962469","-94.483303"
"2012116835","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-08-23T00:00:00.000","64153","KCI & 2nd Creek","2","171828","POINT (-94.676864 39.282368)","39.282368","-94.676864"
"2012116075","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-23T00:00:00.000","64114","Waldo Homes","6","261100","POINT (-94.594211 38.984624)","38.984624","-94.594211"
"2012105552","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-09-05T00:00:00.000","64113","Armour Fields","6","109422","POINT (-94.595034 39.004987)","39.004987","-94.595034"
"2012099025","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-07-30T00:00:00.000","64154","KCI & 2nd Creek","2","171452","POINT (-94.653998 39.289984)","39.289984","-94.653998"
"2012100578","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-27T00:00:00.000","64113","Romanelli West","6","110073","POINT (-94.607553 39.006233)","39.006233","-94.607553"
"2012114521","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-23T00:00:00.000","64117","Antioch Acres","1","76950","POINT (-94.538657 39.176863)","39.176863","-94.538657"
"2012117537","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-28T00:00:00.000","64111","Coleman Highlands","4","129345","POINT (-94.596646 39.069359)","39.069359","-94.596646"
"2012103972","PHONE","Public Works","Public Works-Street and Traffic-District 1","Crack Sealing (North of River)","RESOL","Y","2012-09-20T00:00:00.000","64155","Nashua","2","100989","POINT (-94.557547 39.302321)","39.302321","-94.557547"
"2012105950","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-07T00:00:00.000","64128","East Community Team South","3","21940","POINT (-94.522504 39.072304)","39.072304","-94.522504"
"2012118623","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-28T00:00:00.000","64128","Palestine East","3","28249","POINT (-94.539338 39.056592)","39.056592","-94.539338"
"2012106203","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-08T00:00:00.000","64113","Romanelli West","6","110146","POINT (-94.603609 39.000336)","39.000336","-94.603609"
"2012102390","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-09T00:00:00.000","64154","Coves North","2","207398","POINT (-94.635882 39.259616)","39.259616","-94.635882"
"2012114602","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-09-18T00:00:00.000","64114","Willow Creek","6","152065","POINT (-94.591213 38.950187)","38.950187","-94.591213"
"2012116903","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-09-20T00:00:00.000","64153","KCI & 2nd Creek","2","168246","POINT (-94.690721 39.249405)","39.249405","-94.690721"
"2012100513","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-27T00:00:00.000","64130","Ivanhoe Southeast","3","136506","POINT (-94.555644 39.053598)","39.053598","-94.555644"
"2012117181","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-09-17T00:00:00.000","64113","Greenway Fields","6","108618","POINT (-94.59737 39.015907)","39.015907","-94.59737"
"2012113170","PHONE","Public Works","Public Works-Street and Traffic-District 1","Crack Sealing (North of River)","RESOL","N","2012-08-21T00:00:00.000","64155","Meadowbrook Heights","2","102186","POINT (-94.580824 39.286047)","39.286047","-94.580824"
"2012110960","WEB","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-08-21T00:00:00.000","64155","New Mark","2","103927","POINT (-94.560183 39.276375)","39.276375","-94.560183"
"2012100780","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-27T00:00:00.000","64128","East Community Team South","3","21940","POINT (-94.522504 39.072304)","39.072304","-94.522504"
"2012103204","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-02T00:00:00.000","64132","Self Help Neighborhood Council","5","2663","POINT (-94.547539 39.003283)","39.003283","-94.547539"
"2012101775","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-02T00:00:00.000","64134","Stratford Estates","6","59222","POINT (-94.50996 38.926683)","38.926683","-94.50996"
"2012102506","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-30T00:00:00.000","64110","Blue Hills","3","138074","POINT (-94.567417 39.038742)","39.038742","-94.567417"
"2012107650","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-15T00:00:00.000","64113","Countryside","4","144084","POINT (-94.587549 39.026483)","39.026483","-94.587549"
"2012120178","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-08-29T00:00:00.000","64151","Park Plaza","2","164297","POINT (-94.636495 39.211161)","39.211161","-94.636495"
"2012101507","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-07-30T00:00:00.000","64119","Gracemor-Randolph Corners","1","90972","POINT (-94.489512 39.188933)","39.188933","-94.489512"
"2012105014","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-13T00:00:00.000","64131","Marlborough Heights/Marlboroug","5","116661","POINT (-94.573733 38.983916)","38.983916","-94.573733"
"2012117621","PHONE","Public Works","Public Works-Street and Traffic-District 2","Bridge Repair (All Districts)","RESOL","N","2012-08-24T00:00:00.000","64108","Beacon Hills","3","13769","POINT (-94.570227 39.084731)","39.084731","-94.570227"
"2012100213","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-07-27T00:00:00.000","64134","Ruskin Heights","6","60579","POINT (-94.506902 38.915271)","38.915271","-94.506902"
"2012108241","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-13T00:00:00.000","64129","Eastwood Hills East","3","50594","POINT (-94.496651 39.032271)","39.032271","-94.496651"
"2012106962","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-08-24T00:00:00.000","64138","White Oak","5","66763","POINT (-94.478576 38.959927)","38.959927","-94.478576"
"2012100895","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-30T00:00:00.000","64127","West Blue Valley","3","8977","POINT (-94.517755 39.09649)","39.09649","-94.517755"
"2012100105","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-07-31T00:00:00.000","64131","Red Bridge North","6","153938","POINT (-94.581697 38.938883)","38.938883","-94.581697"
"2012119256","WEB","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-29T00:00:00.000","64127","West Blue Valley","3","9396","POINT (-94.515191 39.090905)","39.090905","-94.515191"
"2012104037","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-02T00:00:00.000","64126","Blue Valley Industrial","3","46454","POINT (-103.890579 35.797519)","35.797519","-103.890579"
"2012103986","PHONE","Public Works","Public Works-Street and Traffic-District 2","Crack Sealing (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-07T00:00:00.000","64133","Sterling Acres","3","48817","POINT (-94.441711 39.043085)","39.043085","-94.441711"
"2012120627","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-05T00:00:00.000","64137","Fairlane","5","57851","POINT (-94.523252 38.944117)","38.944117","-94.523252"
"2012118799","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-09-05T00:00:00.000","64117","Winnwood","1","75803","POINT (-94.523143 39.178419)","39.178419","-94.523143"
"2012106954","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-08-10T00:00:00.000","64113","Country Club","6","108229","POINT (-94.597338 39.017528)","39.017528","-94.597338"
"2012116498","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-08-24T00:00:00.000","64156","Shoal Creek","1","219451","POINT (-94.534612 39.265157)","39.265157","-94.534612"
"2012116061","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-27T00:00:00.000","64111","Broadway Gillham","4","127798","POINT (-94.586476 39.065963)","39.065963","-94.586476"
"2012109730","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-14T00:00:00.000","64131","Marlborough Heights/Marlborough Pride","5","122406","POINT (-94.575597 38.973679)","38.973679","-94.575597"
"2012099206","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-30T00:00:00.000","64114","West Waldo","6","120939","POINT (-94.60308 38.983736)","38.983736","-94.60308"
"2012101887","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-30T00:00:00.000","64114","Boone Hills","6","150201","POINT (-94.586966 38.966474)","38.966474","-94.586966"
"2012109805","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-22T00:00:00.000","64134","Ruskin Hills","6","72753","POINT (-94.488189 38.921433)","38.921433","-94.488189"
"2012099886","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-27T00:00:00.000","64127","Washington Wheatley","3","16189","POINT (-94.548399 39.082198)","39.082198","-94.548399"
"2012112471","WEB","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-22T00:00:00.000","64158","Shoal Creek","1","234567","POINT (-94.471713 39.238303)","39.238303","-94.471713"
"2012115561","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-24T00:00:00.000","64134","Robandee South","5","71024","POINT (-94.482825 38.941084)","38.941084","-94.482825"
"2012101251","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-30T00:00:00.000","64114","Boone Hills","6","151460","POINT (-94.58669 38.961909)","38.961909","-94.58669"
"2012107512","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-20T00:00:00.000","64119","Maple Park West","1","81968","POINT (-94.510474 39.18872)","39.18872","-94.510474"
