"kivapin","countyparcelnumber","approximate","address","zipcode","notes","owner","sqft","mowablesqft","_2013maintainedby","neighborhood","addr","fraction","direction","street","street_type"
"13451","JA29620370600000000","0","2211 Flora Ave
Kansas City, MO 64108-
(39.08547950800045, -94.56475560099966)","64108-",,"Land Bank","3030.848",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2211",,,"Flora","Ave"
"19891","JA28530301500000000","0","2631 Lister Ave
Kansas City, MO 64127-
(39.07683924000048, -94.52774517099965)","64127-",,"Land Bank","6328.4769999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2631",,,"Lister","Ave"
"15529","JA28420211800000000","0","2017 Prospect Ave
Kansas City, MO 64127-
(39.08732837100047, -94.55195568699969)","64127-","CRM #2013069389 reports a fallen tree on this lot damaged property at 2015 Prospect. Investigate and advise.","Land Bank","5806.6890000000003",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2017",,,"Prospect","Ave"
"146121","JA30720020400000000","0","5101 Brookwood Ave
Kansas City, MO 64110-
(39.03402401800048, -94.56659143599967)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5558.88",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5101",,,"Brookwood","Ave"
"22213","JA28820054400000000","0","2728 Lister Ave
Kansas City, MO 64128-
(39.07525213100047, -94.52838593699965)","64128-",,"Land Bank","2926.55",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2728",,,"Lister","Ave"
"135735","JA30130102400000000","0","4032 Tracy Ave
Kansas City, MO 64110-
(39.05301247300048, -94.56990541399966)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5288.2780000000002",,,"Manheim Park Neighborhood Association","4032",,,"Tracy","Ave"
"133899","JA30110132500000000","0","3616 Park Ave
Kansas City, MO 64109-
(39.060362918000465, -94.55684611399965)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5398.8320000000003",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","3616",,,"Park","Ave"
"136692","JA30140112200000000","0","4042 Garfield Ave
Kansas City, MO 64130-
(39.05231248600046, -94.55959631299964)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4633.0050000000001",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4042",,,"Garfield","Ave"
"30390","JA31340140600000000","0","4009 Myrtle Ave
Kansas City, MO 64130-
(39.05252804900044, -94.5375355009997)","64130-",,"Land Bank","5465.7960000000003",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","4009",,,"Myrtle","Ave"
"11399","JA28340102600000000","0","1306 Monroe Ave
Kansas City, MO 64127-
(39.09676219300047, -94.5388655919997)","64127-",,"Land Bank","6324.2420000000002",,"Twelfth Street Heritage Development Corporation","Lykins Neighborhood Association","1306",,,"Monroe","Ave"
"16078","JA28430171800000000","0","2440 Indiana Ave
Kansas City, MO 64127-
(39.08134236500047, -94.54308564399969)","64127-",,"Land Bank","3459.9569999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2440",,,"Indiana","Ave"
"3270","JA46420290100000000","0","7000 Bellefontaine Ave
Kansas City, MO 64132-
(38.9994724230005, -94.55100579099968)","64132-",,"Land Bank","5902.3320000000003",,"100 Men of Blue Hills","Foxtown West Neighborhood Association","7000",,,"Bellefontaine","Ave"
"20041","JA28540040600000000","0","2311 Hardesty Ave
Kansas City, MO 64127-
(39.08275891800048, -94.51987476999966)","64127-",,"Land Bank","4756.66",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","2311",,,"Hardesty","Ave"
"138917","JA30640222500000000","0","4917 Brooklyn Ave
Kansas City, MO 64130-
(39.03685831100046, -94.55920545799967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5552.6369999999997",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","4917",,,"Brooklyn","Ave"
"117323","JA47740310200000000","0","1835 E 83rd St
Kansas City, MO 64132-
(38.97697337900047, -94.56536201899968)","64132-",,"Land Bank","4533.3860000000004",,"Marlborough Community Coalition","Marlborough Community Coalition","1835",,"E","83rd","St"
"136163","JA30130313600000000","0","4210 Highland Ave
Kansas City, MO 64110-
(39.04986312800048, -94.56438606499967)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4285.9369999999999",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4210",,,"Highland","Ave"
"25495","JA28930200800000000","0","3311 South Benton Ave
Kansas City, MO 64128-
(39.06559919300048, -94.5495548889997)","64128-",,"Land Bank","4847.6570000000002",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3311",,,"South Benton","Ave"
"28373","JA31320131200000000","0","3619 Agnes Ave
Kansas City, MO 64128-
(39.06001825500044, -94.54868553299968)","64128-",,"Land Bank","4215.0910000000003",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3619",,,"Agnes","Ave"
"16740","JA28430383400000000","0","2612 Bellefontaine Ave
Kansas City, MO 64127-
(39.078272375000495, -94.54656543899966)","64127-",,"Land Bank","6793.049",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2612",,,"Bellefontaine","Ave"
"33899","JA31410071100000000","0","4341 Bales Ave
Kansas City, MO 64130-
(39.046378595000476, -94.5436055999997)","64130-",,"Land Bank","5546.9949999999999",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4341",,,"Bales","Ave"
"15603","JA28420194400000000","0","2000 Kansas Ave
Kansas City, MO 64127-
(39.08795255400048, -94.54848536699967)","64127-",,"Land Bank","3300.0239999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2000",,,"Kansas","Ave"
"147643","JA30740012300000000","0","5543 Wabash Ave
Kansas City, MO 64130-
(39.02509830800045, -94.55639485399968)","64130-",,"Land Bank","3059.4229999999998",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5543",,,"Wabash","Ave"
"19263","JA28530090100000000","0","2300 Spruce Ave
Kansas City, MO 64127-
(39.083563133000496, -94.53270547799968)","64127-",,"Land Bank","4114.241",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2300",,,"Spruce","Ave"
"32839","JA31520150900000000","0","4435 Lawn Ave
Kansas City, MO 64130-
(39.04423126000046, -94.52987473999968)","64130-",,"Land Bank","7308.7340000000004",,"100 Men of Blue Hills","Vineyard Neighborhood Association","4435",,,"Lawn","Ave"
"252658","JA29410210302000000","0","Unaddressed triangular lot by library
Kansas City, MO 64108-
(39.08507054400047, -94.58157691099967)","64108-","Library is probably maintaining this property.","Land Bank","11564.126",,,"Westside Neighborhood Association","2001",,"W","Pennway","Ter"
"14497","JA29640321300000000","0","2631 Garfield Ave
Kansas City, MO 64127-
(39.077919421000445, -94.55819515599967)","64127-",,"Land Bank","4180.5159999999996",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2631",,,"Garfield","Ave"
"14600","JA29640252600000000","0","2544 Olive St
Kansas City, MO 64127-
(39.07911212200048, -94.55470588599968)","64127-",,"Land Bank","7153.018",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2544",,,"Olive","St"
"26570","JA29710082000000000","0","2850 Olive St
Kansas City, MO 64109-
(39.07445241100049, -94.55496351999966)","64109-",,"Land Bank","3943.4389999999999",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","2850",,,"Olive","St"
"22858","JA28830033200000000","0","4912 E Linwood Blvd
Kansas City, MO 64128-
(39.06728478000048, -94.52756044399968)","64128-","Triangular parcel south of 4916 Linwood.","Land Bank","456.51400000000001",,"100 Men of Blue Hills","South Round Top Neighborhood Association","4912",,"E","Linwood","Blvd"
"22261","JA28820151900000000","0","2814 Elmwood Ave
Kansas City, MO 64128-
(39.07397178400049, -94.52961535399965)","64128-",,"Land Bank","6588.7489999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2814",,,"Elmwood","Ave"
"18453","JA28520061300000000","0","1706 Cypress Ave
Kansas City, MO 64127-
(39.09046231800045, -94.53015544399966)","64127-",,"Land Bank","4288.4759999999997",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","1706",,,"Cypress","Ave"
"16791","JA28430320800000000","0","2503 Walrond Ave
Kansas City, MO 64127-
(39.08015913900044, -94.54575530299968)","64127-",,"Land Bank","3885.652",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2503",,,"Walrond","Ave"
"26029","JA28940163100000000","0","3306 Cleveland Ave
Kansas City, MO 64128-
(39.06552220600048, -94.53926592299968)","64128-",,"Land Bank","3965.6089999999999",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3306",,,"Cleveland","Ave"
"31332","JA31220172000000000","0","4635 E 37th Ter
Kansas City, MO 64128-
(39.05668532700048, -94.52894497899968)","64128-",,"Land Bank","9489.5840000000007",,"Twelfth Street Heritage Development Corporation","Seven Oaks Neighborhood Association","4635",,"E","37th","Ter"
"15354","JA28420241700000000","0","3310 E 20th St
Kansas City, MO 64127-
(39.0879679520005, -94.54389933399966)","64127-",,"Land Bank","3235.9",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3310",,"E","20th","St"
"23835","JA28910101700000000","0","2829 Bales Ave
Kansas City, MO 64128-
(39.073839130000465, -94.54224589799969)","64128-",,"Land Bank","5692.2659999999996",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2829",,,"Bales","Ave"
"28108","JA31310203000000000","0","3730 Cleveland Ave
Kansas City, MO 64128-
(39.05741255400045, -94.53965559399967)","64128-",,"Land Bank","5494.4690000000001",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3730",,,"Cleveland","Ave"
"30969","JA31210081100000000","0","5622 E 36th St
Kansas City, MO 64129-
(39.05990810500049, -94.51715062799968)","64129-",,"Land Bank","7558.1689999999999",,,,"5622",,"E","36th","St"
"28448","JA31320022600000000","0","3526 College Ave
Kansas City, MO 64128-
(39.06133295000046, -94.54523534799966)","64128-",,"Land Bank","4056.681",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3526",,,"College","Ave"
"17249","JA28440090100000000","0","2409 Bales Ave
Kansas City, MO 64127-
(39.08237872400048, -94.54158499699969)","64127-",,"Land Bank","2168.2629999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2409",,,"Bales","Ave"
"14246","JA29640021600000000","0","2410 E 24th St
Kansas City, MO 64127-
(39.08316754000049, -94.55381994799967)","64127-",,"Land Bank","2916.241",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2410",,"E","24th","St"
"19925","JA28530164300000000","0","2538 Chelsea Ave
Kansas City, MO 64127-
(39.07849267600045, -94.52676566499969)","64127-",,"Land Bank","3833.0569999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2538",,,"Chelsea","Ave"
"19839","JA28530191700000000","0","2544 Lawn Ave
Kansas City, MO 64127-
(39.07828185000045, -94.52878626699965)","64127-",,"Land Bank","6771.7730000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2544",,,"Lawn","Ave"
"21477","JA28810012500000000","0","5642 E 27th Ter
Kansas City, MO 64128-
(39.07523791800048, -94.51587028099965)","64128-",,"Land Bank","6663.1670000000004",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5642",,"E","27th","Ter"
"22091","JA28820055000000000","0","2737 Elmwood Ave
Kansas City, MO 64128-
(39.07482811200049, -94.52949572899968)","64128-",,"Land Bank","4168.3689999999997",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2737",,,"Elmwood","Ave"
"15019","JA28410163302000000","0","1933 Monroe Ave
Kansas City, MO 64127-
(39.087739361000445, -94.53925526299969)","64127-",,"Land Bank","4117.2979999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","1933",,,"Monroe","Ave"
"134566","JA30120142100000000","0","3645 Highland Ave
Kansas City, MO 64109-
(39.05949948300048, -94.56370502999965)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3000.94",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3645",,,"Highland","Ave"
"23532","JA28840200500000000","0","3415 Hardesty Ave
Kansas City, MO 64128-
(39.06310838000047, -94.5208258509997)","64128-","Old Community City Site","City-Owned","15974.35",,,"Dunbar Neighborhood Association","3415",,,"Hardesty","Ave"
"30965","JA31210220700000000","0","3626 Drury Ave
Kansas City, MO 64128-
(39.0587319870005, -94.51994583399966)","64128-",,"Land Bank","9557.9699999999993",,,,"3626",,,"Drury","Ave"
"29806","JA31330092800000000","0","4014 Montgall Ave
Kansas City, MO 64130-
(39.05280283200045, -94.55259526799966)","64130-",,"Land Bank","4505.6109999999999",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4014",,,"Montgall","Ave"
"29514","JA31330131800000000","0","4046 Bellefontaine Ave
Kansas City, MO 64130-
(39.05176292100049, -94.54809569599968)","64130-",,"Land Bank","5557.7120000000004",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4046",,,"Bellefontaine","Ave"
"147494","JA30740131800000000","0","5645 Brooklyn Ave
Kansas City, MO 64130-
(39.023218650000445, -94.56000493399966)","64130-",,"Land Bank","5669.4459999999999",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5645",,,"Brooklyn","Ave"
"18126","JA28520151300000000","0","1830 Chelsea Ave
Kansas City, MO 64127-
(39.08882191100048, -94.52589630799969)","64127-",,"Land Bank","6952.3909999999996",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","1830",,,"Chelsea","Ave"
"15571","JA28420390500000000","0","2701 E 22nd St
Kansas City, MO 64127-
(39.085483061000446, -94.55078193699967)","64127-",,"Land Bank","3239.3850000000002",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2701",,"E","22nd","St"
"17144","JA28440111400000000","0","2428 Cleveland Ave
Kansas City, MO 64127-
(39.081431464000445, -94.53849745999969)","64127-",,"Land Bank","4009.6080000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2428",,,"Cleveland","Ave"
"23401","JA28840090100000000","0","5615 E 33rd St
Kansas City, MO 64128-
(39.06435542300045, -94.51870104799968)","64128-",,"Land Bank","9995.5030000000006",,,"Dunbar Neighborhood Association","5615",,"E","33rd","Ter"
"27053","JA29710121600000000","0","2937 Olive St
Kansas City, MO 64109-
(39.072169113000484, -94.55501501699968)","64109-",,"Land Bank","4073.299",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","2937",,,"Olive","St"
"32480","JA31120173000000000","0","3620 Bellaire Ave
Kansas City, MO 64129-
(39.058393245000445, -94.51533611299965)","64129-","Mostly wooded lot.","Land Bank","5969.1940000000004","1000",,,"3620",,,"Bellaire","Ave"
"24703","JA28920150200000000","0","2653 E 29th St
Kansas City, MO 64128-
(39.07263340100047, -94.55018144199965)","64128-",,"Land Bank","8184.777",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","2653",,"E","29th","St"
"27720","JA31310150200000000","0","3604 Norton Ave
Kansas City, MO 64128-
(39.06004194400049, -94.53607630799968)","64128-",,"Land Bank","3809.5279999999998",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3604",,,"Norton","Ave"
"27354","JA29720301000000000","0","3021 Wayne Ave
Kansas City, MO 64109-
(39.0713495010005, -94.56432565999967)","64109-",,"Land Bank","4293.0810000000001",,,"Boston Heights and Mount Hope Neighborhood Association","3021",,,"Wayne","Ave"
"19707","JA28530241800000000","0","4218 E 27th St
Kansas City, MO 64127-
(39.07648747000047, -94.53327873199964)","64127-","4210-4218 are all Land Bank together and can be mowed in one go.","Land Bank","2403.5369999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4218",,"E","27th","St"
"164651","PL195021000000043000","0","6704 N Mayview Ave
Kansas City, MO 64151-
(39.21617791800048, -94.61776621999968)","64151-","Road Construction adjacent, please mow grass & weeds within 150 feet of Townhouses. Partially wooded.","City-Owned","26465.72","5000","Northland Neighborhoods Inc","Canterbury Estates Neighborhood Association","6704",,"N","Mayview","Ave"
"20602","JA28540191900000000","0","5014 E 27th St
Kansas City, MO 64127-
(39.07620794900049, -94.5239491379997)","64127-",,"Land Bank","5618.6360000000004",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","5014",,"E","27th","St"
"22109","JA28820044500000000","0","2718 Chelsea Ave
Kansas City, MO 64128-
(39.075453481000466, -94.52734602499964)","64128-",,"Land Bank","4770.3590000000004",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2718",,,"Chelsea","Ave"
"126520","JA29740200500000000","0","3317 Brooklyn Ave
Kansas City, MO 64109-
(39.06580883400045, -94.5576455909997)","64109-",,"Land Bank","4063.6019999999999",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3317",,,"Brooklyn","Ave"
"15992","JA28430191700000000","0","3216 E 25th St
Kansas City, MO 64127-
(39.0804978810005, -94.5449285849997)","64127-",,"Land Bank","3580.098",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3216",,"E","25th","St"
"28961","JA31320322800000000","0","3822 Chestnut Ave
Kansas City, MO 64128-
(39.0563122370005, -94.55125570099966)","64128-",,"Land Bank","4162.6629999999996",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3822",,,"Chestnut","Ave"
"30009","JA31330212700000000","0","4124 Chestnut Ave
Kansas City, MO 64130-
(39.05085211000045, -94.55153640599968)","64130-",,"Land Bank","4679.7139999999999",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4124",,,"Chestnut","Ave"
"23647","JA28910060800000000","0","2709 Askew Ave
Kansas City, MO 64128-
(39.07628849000048, -94.54098568599966)","64128-",,"Land Bank","5139.9570000000003",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2709",,,"Askew","Ave"
"22729","JA28820322800000000","0","3035 Chelsea Ave
Kansas City, MO 64128-
(39.069527879000475, -94.52768595099968)","64128-",,"Land Bank","4380.3580000000002",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3035",,,"Chelsea","Ave"
"23642","JA28910012100000000","0","2714 Jackson Ave
Kansas City, MO 64128-
(39.075942642000484, -94.53415637999967)","64128-",,"Land Bank","10439.851000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2714",,,"Jackson","Ave"
"26760","JA29710193401000000","0","3021 Woodland Ave
Kansas City, MO 64109-
(39.071088931000475, -94.56200540199967)","64109-",,"Land Bank","4441.0360000000001",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3021",,,"Woodland","Ave"
"17592","JA28440240900000000","0","2515 Cleveland Ave
Kansas City, MO 64127-
(39.07960957300048, -94.53851500699966)","64127-",,"Land Bank","9973.1260000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2515",,,"Cleveland","Ave"
"21626","JA28810150400000000","0","5637 Bonita Ave
Kansas City, MO 64128-
(39.07373371800048, -94.51636181099968)","64128-",,"Land Bank","4486.4840000000004",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5637",,,"Bonita","Ave"
"137386","JA30610280800000000","0","4619 Olive St
Kansas City, MO 64130-
(39.04210879800047, -94.55658554399969)","64130-",,"Land Bank","11932.841",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","4619",,,"Olive","St"
"35293","JA31430150600000000","0","4913 Agnes Ave
Kansas City, MO 64130-
(39.03666880500049, -94.54992560899967)","64130-","Transferred to Homesteading Authority during or before July 2013.","Urban Homesteading","4947.0439999999999",,"100 Men of Blue Hills","Town Fork Creek Neighborhood Association","4913",,,"Agnes","Ave"
"36361","JA31920300600000000","0","5437 College Ave
Kansas City, MO 64130-
(39.02693888000044, -94.54697524499966)","64130-","New as of June 2013.  Cut every two weeks.","Urban Homesteading","6778",,"100 Men of Blue Hills","Town Fork Creek Neighborhood Association","5437",,,"College","Ave"
"31654","JA31230103400000000","0","4043 Kensington Ave
Kansas City, MO 64130-
(39.051428917000464, -94.53296486399967)","64130-","Very large wooded parcel; check map before trying to mow, as its boundaries are very irregular and it appears to only have right-of-way on a small portion of Kensington. The rest are paper streets.","Land Bank","108372.016","2000","100 Men of Blue Hills","Vineyard Neighborhood Association","4043",,,"Kensington","Ave"
"23411","JA28840091500000000","0","5612 E 33rd Ter
Kansas City, MO 64128-
(39.064407677000474, -94.51834095899966)","64128-",,"Land Bank","4185.42",,,"Dunbar Neighborhood Association","5612",,"E","33rd","Ter"
"147807","JA30740062800000000","0","5504 Garfield Ave
Kansas City, MO 64130-
(39.02646274800048, -94.56105550599966)","64130-",,"Land Bank","6886.63",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5504",,,"Garfield","Ave"
"22118","JA28820043700000000","0","2800 Chelsea Ave
Kansas City, MO 64128-
(39.07433184400048, -94.52741590499966)","64128-",,"Land Bank","4706.5540000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2800",,,"Chelsea","Ave"
"137329","JA30610172100000000","0","4510 Prospect Ave
Kansas City, MO 64130-
(39.04416256500048, -94.55421553999969)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5328.0439999999999",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","4510",,,"Prospect","Ave"
"1060","JA46320010800000000","0","3301 E 59th St
Kansas City, MO 64130-
(39.01897372600047, -94.54754139299968)","64130-","Outside edge of privately-owned house lot; may already be cut.","Land Bank","1876.0119999999999",,"100 Men of Blue Hills","Town Fork Creek Neighborhood Association","3301",,"E","59th","St"
"24638","JA28920162900000000","0","3006 Montgall Ave
Kansas City, MO 64128-
(39.07119197500049, -94.55164537199965)","64128-",,"Land Bank","4323.8850000000002",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","3006",,,"Montgall","Ave"
"136550","JA30140090800000000","0","4011 Woodland Ave
Kansas City, MO 64130-
(39.0535383510005, -94.56293516399967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4856.1149999999998",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4011",,,"Woodland","Ave"
"127977","JA29840022502000000","0","Landlocked segment behind 3122 Harrison St
Kansas City, MO 64109-
(39.06955275200045, -94.57268640699965)","64109-","Behind privately-owned parcel; may not need to be mowed.","City-Owned","2032.9",,,"Hyde Park Neighborhood Association","3122","A",,"Harrison","St"
"15674","JA28420202000000000","0","2017 Montgall Ave
Kansas City, MO 64127-
(39.087379300000464, -94.55079496499968)","64127-",,"Land Bank","3666.6109999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2017",,,"Montgall","Ave"
"125913","JA29730155900000000","0","3336 Woodland Ave
Kansas City, MO 64109-
(39.06526282100049, -94.5623761229997)","64109-",,"Land Bank","4358.0919999999996",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","3336",,,"Woodland","Ave"
"3223","JA46420302000000000","0","7028 Walrond Ave
Kansas City, MO 64132-
(38.998532002000445, -94.54989599899966)","64132-",,"Land Bank","5621.7139999999999",,"100 Men of Blue Hills","Foxtown West Neighborhood Association","7028",,,"Walrond","Ave"
"15800","JA28420321000000000","0","2125 Walrond Ave
Kansas City, MO 64127-
(39.08553872800047, -94.54569489799968)","64127-",,"Land Bank","4759.9229999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2125",,,"Walrond","Ave"
"18792","JA28520383000000000","0","2206 Poplar Ave
Kansas City, MO 64127-
(39.084952445000454, -94.5254758429997)","64127-",,"Land Bank","3022.203",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2206",,,"Poplar","Ave"
"138703","JA30640240600000000","0","4915 Euclid Ave
Kansas City, MO 64130-
(39.03704900000048, -94.56151505699967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","7007.5079999999998",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","4915",,,"Euclid","Ave"
"23733","JA28910112800000000","0","2832 Monroe Ave
Kansas City, MO 64128-
(39.0736827880005, -94.54003578899966)","64128-",,"Land Bank","3275.8829999999998",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2832",,,"Monroe","Ave"
"14675","JA29640292400000000","0","2622 Wabash Ave
Kansas City, MO 64127-
(39.07803194000047, -94.55363636399966)","64127-","Bought from Land Trust by the City for the new East Patrol station.","City-Owned","6883.2250000000004",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2622",,,"Wabash","Ave"
"21769","JA28810081700000000","0","2820 Denver Ave
Kansas City, MO 64128-
(39.07331206800046, -94.52309636399968)","64128-",,"Land Bank","4779.5649999999996",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2820",,,"Denver","Ave"
"24376","JA28920013400000000","0","3242 Lockridge St
Kansas City, MO 64128-
(39.075687993000486, -94.54402961799968)","64128-",,"Land Bank","5844.09",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","3242",,,"Lockridge","St"
"30853","JA31340160100000000","0","4108 Jackson Ave.
Kansas City, MO 64130-
(39.04953267700046, -94.53546633699966)","64130-","Just cut the right-of-way for the east edge, in front of the wooded area. Also cut the paper street north of this parcel, where feasible.","City-Owned","164000","6000","Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","4108",,,"Jackson","Ave"
"117968","JA47810181900000000","0","932 E 78th St
Kansas City, MO 64131-
(38.98618808600048, -94.57662930699968)","64131-",,"Land Bank","7926.9049999999997",,"Marlborough Community Coalition","Tower Homes Association","932",,"E","78th","St"
"19785","JA28530290100000000","0","4719 E 26th St
Kansas City, MO 64127-
(39.078053260000445, -94.52790269799965)","64127-",,"Land Bank","4338.241",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4719",,"E","26th","St"
"14500","JA29640321000000000","0","2625 Garfield Ave
Kansas City, MO 64127-
(39.07817999100047, -94.55818568099966)","64127-",,"Land Bank","4828.1710000000003",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2625",,,"Garfield","Ave"
"13607","JA29630152900000000","0","2414 Woodland Ave
Kansas City, MO 64108-
(39.082793266000465, -94.56147597099965)","64108-",,"Land Bank","3209.989",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2414",,,"Woodland","Ave"
"35039","JA31430243400000000","0","5044 South Benton Ave
Kansas City, MO 64130-
(39.03376226400047, -94.55128531099967)","64130-","Transferred to Homesteading Authority during or before July 2013.","Urban Homesteading","4536.4340000000002",,"100 Men of Blue Hills","Town Fork Creek Neighborhood Association","5044",,,"South Benton","Ave"
"47650","JA27910041100000000","0","2902 Wallace Ave
Kansas City, MO 64129-
(39.07084138900046, -94.48503536299967)","64129-",,"Land Bank","8362.134",,,"Western Blue Township Homeowners Association","2902",,,"Wallace","Ave"
"28964","JA31320322500000000","0","3830 Chestnut Ave
Kansas City, MO 64128-
(39.05603271700045, -94.55127583599966)","64128-",,"Land Bank","4290.8609999999999",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3830",,,"Chestnut","Ave"
"2508","JA46410220600000000","0","6907 Indiana Ave
Kansas City, MO 64132-
(39.000808437000444, -94.5473755759997)","64132-",,"Land Bank","12854.174999999999",,"100 Men of Blue Hills","Foxtown West Neighborhood Association","6907",,,"Indiana","Ave"
