"job_title","currenlty_filled","current_monthly_average","flsa","pay_range_minimum","pay_range_maximum","link_to_job_specification"
"MANAGER OF DEVELOPMENT FINANCE","1","10380.00","EX","6195.00","11169.00","Manager of Development Finance (https://data.kcmo.org/Human-Resources/Manager-Of-Development-Finance/2ufq-pmnx)"
"MANAGER OF DEVELOPMENT FINANCE","1","10380.00","EX","6195.00","11169.00","Manager of Development Finance (https://data.kcmo.org/Human-Resources/Manager-Of-Development-Finance/2ufq-pmnx)"
"MANAGER OF LAB SERVICES","1","6291.00","EX","4945.00","8833.00","Manager of Laboratory Services (https://data.kcmo.org/Human-Resources/Manager-Of-Laboratory-Services/2und-yvqt)"
"MANAGER OF LAB SERVICES","1","6291.00","EX","4945.00","8833.00","Manager of Laboratory Services (https://data.kcmo.org/Human-Resources/Manager-Of-Laboratory-Services/2und-yvqt)"
"MANAGER OF RECREATION","4","5278.00","EX","4230.00","7534.00","Manager of Recreation (https://data.kcmo.org/Human-Resources/Manager-Of-Recreation/gqu6-mtg8)"
"MANAGER OF RECREATION","4","5278.00","EX","4230.00","7534.00","Manager of Recreation (https://data.kcmo.org/Human-Resources/Manager-Of-Recreation/gqu6-mtg8)"
"MANAGER OF REVENUES","1","10356.00","EX","6195.00","11169.00","Manager of Revenues (https://data.kcmo.org/Human-Resources/Manager-Of-Revenues/g3iw-fxyy)"
"MANAGER OF REVENUES","1","10356.00","EX","6195.00","11169.00","Manager of Revenues (https://data.kcmo.org/Human-Resources/Manager-Of-Revenues/g3iw-fxyy)"
"MANAGER OF SECURITY","1","7226.00","EX","4230.00","7534.00","Manager of Security (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Manager%20of%20Security.pdf)"
"MANAGER OF SECURITY","1","7226.00","EX","4230.00","7534.00","Manager of Security (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Manager%20of%20Security.pdf)"
"MAYOR","1","11787.00","EX",,"123156.00",
"MAYOR","1","11787.00","EX",,"123156.00",
"METER READER","4","3388.00","NE","2610.00","4213.00","Meter Reader (https://data.kcmo.org/Human-Resources/Meter-Reader/wfjj-x3fh)"
"METER READER","4","3388.00","NE","2610.00","4213.00","Meter Reader (https://data.kcmo.org/Human-Resources/Meter-Reader/wfjj-x3fh)"
"METER READER SUPERVISOR","0","0","NE","2885.00","4656.00","Meter Reader Supervisor (https://data.kcmo.org/d/mty4-rb4b?category=dataset&view_name=Meter-Reader-Supervisor)"
"METER READER SUPERVISOR","0","0","NE","2885.00","4656.00","Meter Reader Supervisor (https://data.kcmo.org/d/mty4-rb4b?category=dataset&view_name=Meter-Reader-Supervisor)"
"MICROBIOLOGIST","1","4560.00","NE","3161.00","5103.00","Microbiologist (https://data.kcmo.org/Human-Resources/Microbiologist/8ivb-sihi)"
"MICROBIOLOGIST","1","4560.00","NE","3161.00","5103.00","Microbiologist (https://data.kcmo.org/Human-Resources/Microbiologist/8ivb-sihi)"
"MUNICIPAL COURT BAILIFF","6","3372.00","NE","2487.00","4014.00","Municipal Court Bailiff (https://data.kcmo.org/Human-Resources/Municipal-Court-Bailiff/7kiv-pbwt)"
"MUNICIPAL COURT BAILIFF","6","3372.00","NE","2487.00","4014.00","Municipal Court Bailiff (https://data.kcmo.org/Human-Resources/Municipal-Court-Bailiff/7kiv-pbwt)"
"MUNICIPAL INTERN","3","2200.00","NE","2200.00","3273.00","Municipal Intern (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Municipal%20Intern.pdf)"
"MUNICIPAL INTERN","3","2200.00","NE","2200.00","3273.00","Municipal Intern (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Municipal%20Intern.pdf)"
"MUNICIPAL MANAGEMENT TRAINEE","12","3482.00","NE","3161.00","5103.00","Municipal Management Trainee (https://data.kcmo.org/Human-Resources/Municipal-Management-Trainee/dtvj-x3rp)"
"MUNICIPAL MANAGEMENT TRAINEE","12","3482.00","NE","3161.00","5103.00","Municipal Management Trainee (https://data.kcmo.org/Human-Resources/Municipal-Management-Trainee/dtvj-x3rp)"
"MUNICIPAL REVENUE AGENT","3","3161.00","NE","3161.00","5103.00","Municipal Revenue Agent (https://data.kcmo.org/Human-Resources/Municipal-Revenue-Agent/au5u-9n5y)"
"MUNICIPAL REVENUE AGENT","3","3161.00","NE","3161.00","5103.00","Municipal Revenue Agent (https://data.kcmo.org/Human-Resources/Municipal-Revenue-Agent/au5u-9n5y)"
"NHS DIVISION MANAGER","5","7397.00","EX","4945.00","8833.00","NHS Division Manager (https://data.kcmo.org/Human-Resources/NHS-Division-Manager/r4d2-us4v)"
"NHS DIVISION MANAGER","5","7397.00","EX","4945.00","8833.00","NHS Division Manager (https://data.kcmo.org/Human-Resources/NHS-Division-Manager/r4d2-us4v)"
"NHS PROGRAM SPECIALIST","3","5038.00","NE","3353.00","5873.00","NHS Program Specialist (https://data.kcmo.org/Human-Resources/NHS-Program-Specialist/pj9z-jt44)"
"NHS PROGRAM SPECIALIST","3","5038.00","NE","3353.00","5873.00","NHS Program Specialist (https://data.kcmo.org/Human-Resources/NHS-Program-Specialist/pj9z-jt44)"
"NHS SENIOR PROGRAM SPECIALIST","2","5802.00","EX","4230.00","7534.00","NHS Senior Program Specialist (https://data.kcmo.org/Human-Resources/NHS-Senior-Program-Specialist/edux-3d25)"
"NHS SENIOR PROGRAM SPECIALIST","2","5802.00","EX","4230.00","7534.00","NHS Senior Program Specialist (https://data.kcmo.org/Human-Resources/NHS-Senior-Program-Specialist/edux-3d25)"
"PARALEGAL","13","3819.00","NE","3353.00","6120.00","Paralegal (https://data.kcmo.org/Human-Resources/Paralegal/p9su-w5za)"
"PARALEGAL","13","3819.00","NE","3353.00","6120.00","Paralegal (https://data.kcmo.org/Human-Resources/Paralegal/p9su-w5za)"
"PARAMEDIC","63","5444.00","NE","3802.00","5756.00","Paramedic (https://data.kcmo.org/Human-Resources/Paramedic/tic7-bh9x)"
"PARAMEDIC","63","5444.00","NE","3802.00","5756.00","Paramedic (https://data.kcmo.org/Human-Resources/Paramedic/tic7-bh9x)"
"PLANNER","5","3817.00","NE","3436.00","5873.00","Planner (https://data.kcmo.org/Human-Resources/Planner/5437-dhx7)"
"PLANNER","5","3817.00","NE","3436.00","5873.00","Planner (https://data.kcmo.org/Human-Resources/Planner/5437-dhx7)"
"PLANT OPERATOR","48","3602.00","NE","2885.00","4656.00","Plant Operator (https://data.kcmo.org/Human-Resources/Plant-Operator/v8ay-8eqc)"
"PLANT OPERATOR","48","3602.00","NE","2885.00","4656.00","Plant Operator (https://data.kcmo.org/Human-Resources/Plant-Operator/v8ay-8eqc)"
"PRINCIPAL ENGINEERING TECHNICIAN","23","5862.00","EX","3957.00","6769.00","Prinicipal Engineering Technician (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Principal%20Engineering%20Technician.pdf)"
"PRINCIPAL ENGINEERING TECHNICIAN","23","5862.00","EX","3957.00","6769.00","Prinicipal Engineering Technician (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Principal%20Engineering%20Technician.pdf)"
"PROCUREMENT MANAGER","2","6775.00","EX","4945.00","8833.00","Procurement Manager (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Procurement%20Manager.pdf)"
"PROCUREMENT MANAGER","2","6775.00","EX","4945.00","8833.00","Procurement Manager (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Procurement%20Manager.pdf)"
"PROCUREMENT OFFICER","1","4501.00","NE","2885.00","4656.00","Procurement Officer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Procurement%20Officer.pdf)"
"PROCUREMENT OFFICER","1","4501.00","NE","2885.00","4656.00","Procurement Officer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Procurement%20Officer.pdf)"
"PUBLIC HEALTH EMERGENCY RESPONSE PLANNER","1","6702.00","EX","3957.00","6769.00","Public Health Emergency Response Planner (https://data.kcmo.org/Human-Resources/Public-Health-Emergency-Response-Planner/2f6p-92gn)"
"PUBLIC HEALTH EMERGENCY RESPONSE PLANNER","1","6702.00","EX","3957.00","6769.00","Public Health Emergency Response Planner (https://data.kcmo.org/Human-Resources/Public-Health-Emergency-Response-Planner/2f6p-92gn)"
"PUBLIC HEALTH MANAGER","2","7732.00","EX","5607.00","8833.00","Public Health Manager (https://data.kcmo.org/Human-Resources/Public-Health-Manager/nf3r-ipp4)"
"PUBLIC HEALTH MANAGER","2","7732.00","EX","5607.00","8833.00","Public Health Manager (https://data.kcmo.org/Human-Resources/Public-Health-Manager/nf3r-ipp4)"
"PUBLIC HEALTH NURSE","16","5272.00","NE","4327.00","6830.00","Public Health Nurse (https://data.kcmo.org/Human-Resources/Public-Health-Nurse/3ekx-ycq6)"
"PUBLIC HEALTH NURSE","16","5272.00","NE","4327.00","6830.00","Public Health Nurse (https://data.kcmo.org/Human-Resources/Public-Health-Nurse/3ekx-ycq6)"
"PUBLIC HEALTH NURSE SUPERVISOR","3","6686.00","NE","5010.00","8023.00","Public Health Nurse Supervisor (https://data.kcmo.org/Human-Resources/Public-Health-Nurse-Supervisor/wjge-ss95)"
"PUBLIC HEALTH NURSE SUPERVISOR","3","6686.00","NE","5010.00","8023.00","Public Health Nurse Supervisor (https://data.kcmo.org/Human-Resources/Public-Health-Nurse-Supervisor/wjge-ss95)"
"PUBLIC HEALTH SPECIALIST","31","3657.00","NE","3161.00","5103.00","Public Health Specialist (https://data.kcmo.org/Human-Resources/Public-Health-Specialist/n9we-8gjw)"
"PUBLIC HEALTH SPECIALIST","31","3657.00","NE","3161.00","5103.00","Public Health Specialist (https://data.kcmo.org/Human-Resources/Public-Health-Specialist/n9we-8gjw)"
"PUBLIC HEALTH SPECIALIST II","15","4713.00","NE","3720.00","5873.00","Public Health Specialist II (https://data.kcmo.org/Human-Resources/Public-Health-Specialist-II/t9cb-djqp)"
"PUBLIC HEALTH SPECIALIST II","15","4713.00","NE","3720.00","5873.00","Public Health Specialist II (https://data.kcmo.org/Human-Resources/Public-Health-Specialist-II/t9cb-djqp)"
"PUBLIC HEALTH SPECIALIST III","4","5324.00","EX","4147.00","6769.00","Public Health Specialist III (https://data.kcmo.org/Human-Resources/Public-Health-Specialist-III/epkj-mx5k)"
"PUBLIC HEALTH SPECIALIST III","4","5324.00","EX","4147.00","6769.00","Public Health Specialist III (https://data.kcmo.org/Human-Resources/Public-Health-Specialist-III/epkj-mx5k)"
"PUBLIC HEALTH STATISTICIAN","1","6267.00","EX","4230.00","7534.00","Public Health Statistician (https://data.kcmo.org/Human-Resources/Public-Health-Statistician/bd6p-cb3p)"
"PUBLIC HEALTH STATISTICIAN","1","6267.00","EX","4230.00","7534.00","Public Health Statistician (https://data.kcmo.org/Human-Resources/Public-Health-Statistician/bd6p-cb3p)"
"RECREATION DIRECTOR","33","3409.00","NE","3161.00","5103.00","Recreation Director (https://data.kcmo.org/Human-Resources/Recreation-Director/8hcn-7shi)"
"RECREATION DIRECTOR","33","3409.00","NE","3161.00","5103.00","Recreation Director (https://data.kcmo.org/Human-Resources/Recreation-Director/8hcn-7shi)"
"RECREATION LEADER","41","2074.00","NE","2050.00","2861.00","Recreation Leader (https://data.kcmo.org/Human-Resources/Recreation-Leader/cvpt-v3ik)"
"RECREATION LEADER","41","2074.00","NE","2050.00","2861.00","Recreation Leader (https://data.kcmo.org/Human-Resources/Recreation-Leader/cvpt-v3ik)"
"REGISTERED ARCHITECT","4","5650.00","EX","4531.00","7534.00","Registered Architect (https://data.kcmo.org/d/k2ra-egay?category=dataset&view_name=Registered-Architect)"
"REGISTERED ARCHITECT","4","5650.00","EX","4531.00","7534.00","Registered Architect (https://data.kcmo.org/d/k2ra-egay?category=dataset&view_name=Registered-Architect)"
"REGISTERED ENGINEER","12","6326.00","EX","4531.00","7534.00","Registered Engineer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Registered%20Engineer.pdf)"
"REGISTERED ENGINEER","12","6326.00","EX","4531.00","7534.00","Registered Engineer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Registered%20Engineer.pdf)"
"RETIREMENT SYSTEM EXECUTIVE OFFICER","1","12412.00","EX","7147.00","13601.00","Retirement System Executive Officer (https://data.kcmo.org/Human-Resources/Retirement-System-Executive-Officer/yiqs-cd38)"
"RETIREMENT SYSTEM EXECUTIVE OFFICER","1","12412.00","EX","7147.00","13601.00","Retirement System Executive Officer (https://data.kcmo.org/Human-Resources/Retirement-System-Executive-Officer/yiqs-cd38)"
"SAFETY MANAGER","5","6675.00","EX","4230.00","7534.00","Safety Manager (https://data.kcmo.org/Human-Resources/Safety-Manager/vt92-ysvr)"
"SAFETY MANAGER","5","6675.00","EX","4230.00","7534.00","Safety Manager (https://data.kcmo.org/Human-Resources/Safety-Manager/vt92-ysvr)"
"SAFETY OFFICER","3","4431.00","NE","3161.00","5103.00","Safety Officer (https://data.kcmo.org/Human-Resources/Safety-Officer/jfns-cdvg)"
"SAFETY OFFICER","3","4431.00","NE","3161.00","5103.00","Safety Officer (https://data.kcmo.org/Human-Resources/Safety-Officer/jfns-cdvg)"
"SEASONAL WORKER","20","1950.00","NE","1950.00","2475.00","Seasonal Worker (https://data.kcmo.org/Human-Resources/Seasonal-Worker/mj6n-rmzb)"
"SEASONAL WORKER","20","1950.00","NE","1950.00","2475.00","Seasonal Worker (https://data.kcmo.org/Human-Resources/Seasonal-Worker/mj6n-rmzb)"
"SECURITY OFFICER","10","2732.00","NE","2200.00","3273.00","Security Officer (https://data.kcmo.org/Human-Resources/Security-Officer/2zpz-p4ts)"
"SECURITY OFFICER","10","2732.00","NE","2200.00","3273.00","Security Officer (https://data.kcmo.org/Human-Resources/Security-Officer/2zpz-p4ts)"
"SECURITY SPECIALIST","3","4009.00","NE","2885.00","4656.00","Security Specialist (https://data.kcmo.org/Human-Resources/Security-Specialist/stx9-syb3)"
"SECURITY SPECIALIST","3","4009.00","NE","2885.00","4656.00","Security Specialist (https://data.kcmo.org/Human-Resources/Security-Specialist/stx9-syb3)"
"SENIOR ACCOUNTANT","18","5407.00","EX","4230.00","7534.00","Senior Accountant (https://data.kcmo.org/Human-Resources/Senior-Accountant/i83s-9hp2)"
"SENIOR ACCOUNTANT","18","5407.00","EX","4230.00","7534.00","Senior Accountant (https://data.kcmo.org/Human-Resources/Senior-Accountant/i83s-9hp2)"
"SENIOR ACCOUNTING CLERK","8","3421.00","NE","2610.00","4213.00","Senior Accounting Clerk (https://data.kcmo.org/Human-Resources/Senior-Accounting-Clerk/xy7x-ruqz)"
"SENIOR ACCOUNTING CLERK","8","3421.00","NE","2610.00","4213.00","Senior Accounting Clerk (https://data.kcmo.org/Human-Resources/Senior-Accounting-Clerk/xy7x-ruqz)"
"SENIOR ACQUISITION SPECIALIST","4","4927.00","NE","3353.00","5873.00","Senior Acquisition Specialist (https://data.kcmo.org/Human-Resources/Senior-Acquisition-Specialist/tr3g-mgtd)"
"SENIOR ACQUISITION SPECIALIST","4","4927.00","NE","3353.00","5873.00","Senior Acquisition Specialist (https://data.kcmo.org/Human-Resources/Senior-Acquisition-Specialist/tr3g-mgtd)"
"SENIOR ADMINISTRATIVE ASSISTANT","136","4302.00","NE","3353.00","5873.00","Senior Administrative Assistant (https://data.kcmo.org/Human-Resources/Senior-Administrative-Assistant/ms9t-3bkx)"
"SENIOR ADMINISTRATIVE ASSISTANT","136","4302.00","NE","3353.00","5873.00","Senior Administrative Assistant (https://data.kcmo.org/Human-Resources/Senior-Administrative-Assistant/ms9t-3bkx)"
"SENIOR ANALYST","43","6536.00","EX","4945.00","8833.00","Senior Analyst (https://data.kcmo.org/Human-Resources/Senior-Analyst/8ixj-ajv8)"
"SENIOR ANALYST","43","6536.00","EX","4945.00","8833.00","Senior Analyst (https://data.kcmo.org/Human-Resources/Senior-Analyst/8ixj-ajv8)"
"SENIOR ASSOCIATE CITY ATTORNEY","16","10057.00","EX","7147.00","13601.00","Senior Associate City Attorney (https://data.kcmo.org/Human-Resources/Senior-Associate-City-Attorney/fgzz-9vpd)"
"SENIOR ASSOCIATE CITY ATTORNEY","16","10057.00","EX","7147.00","13601.00","Senior Associate City Attorney (https://data.kcmo.org/Human-Resources/Senior-Associate-City-Attorney/fgzz-9vpd)"
"SENIOR AUDITOR","5","6645.00","EX","4230.00","7534.00","Senior Auditor (https://data.kcmo.org/Human-Resources/Senior-Auditor/h437-mxce)"
"SENIOR AUDITOR","5","6645.00","EX","4230.00","7534.00","Senior Auditor (https://data.kcmo.org/Human-Resources/Senior-Auditor/h437-mxce)"
"SENIOR AVIATION MANAGER","6","7529.00","EX","4945.00","8833.00","Senior Aviation Manager (https://data.kcmo.org/Human-Resources/Senior-Aviation-Manager/jm5x-y7hf)"
"SENIOR AVIATION MANAGER","6","7529.00","EX","4945.00","8833.00","Senior Aviation Manager (https://data.kcmo.org/Human-Resources/Senior-Aviation-Manager/jm5x-y7hf)"
"SENIOR CHEMIST","4","4640.00","EX","3957.00","6769.00","Senior Chemist (https://data.kcmo.org/Human-Resources/Senior-Chemist/76br-xh9r)"
"SENIOR CHEMIST","4","4640.00","EX","3957.00","6769.00","Senior Chemist (https://data.kcmo.org/Human-Resources/Senior-Chemist/76br-xh9r)"
"SENIOR CONSTRUCTION CODE INSPECTOR","4","5238.00","NE","3792.00","6120.00","Senior Construction Code Inspector (https://data.kcmo.org/Human-Resources/Senior-Construction-Code-Inspector/tazi-9hux)"
"SENIOR CONSTRUCTION CODE INSPECTOR","4","5238.00","NE","3792.00","6120.00","Senior Construction Code Inspector (https://data.kcmo.org/Human-Resources/Senior-Construction-Code-Inspector/tazi-9hux)"
"SENIOR CORRECTIONAL OFFICER","2","3056.00","NE","2610.00","4213.00","Senior Correction Officer (https://data.kcmo.org/Human-Resources/Senior-Correctional-Officer/2i6z-v2m4)"
"SENIOR CORRECTIONAL OFFICER","2","3056.00","NE","2610.00","4213.00","Senior Correction Officer (https://data.kcmo.org/Human-Resources/Senior-Correctional-Officer/2i6z-v2m4)"
"SENIOR ELECTRONICS TECHNICIAN","11","4974.00","NE","3792.00","6120.00","Senior Electronics Technician (https://data.kcmo.org/Human-Resources/Senior-Electronics-Technician/6fpc-kyr8)"
"SENIOR ELECTRONICS TECHNICIAN","11","4974.00","NE","3792.00","6120.00","Senior Electronics Technician (https://data.kcmo.org/Human-Resources/Senior-Electronics-Technician/6fpc-kyr8)"
"SENIOR ENGINEERING TECHNICIAN","52","5014.00","NE","3792.00","6120.00","Senior Engineering Technician (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Senior%20Engineering%20Technician.pdf)"
"SENIOR ENGINEERING TECHNICIAN","52","5014.00","NE","3792.00","6120.00","Senior Engineering Technician (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Senior%20Engineering%20Technician.pdf)"
"SENIOR ENVIRONMENTAL INSPECTOR","0","0","NE","2885.00","4656.00","Senior Environmental Inspector (https://data.kcmo.org/Human-Resources/Senior-Environmental-Inspector/8kim-due6)"
"SENIOR ENVIRONMENTAL INSPECTOR","0","0","NE","2885.00","4656.00","Senior Environmental Inspector (https://data.kcmo.org/Human-Resources/Senior-Environmental-Inspector/8kim-due6)"
"SENIOR ENVIRONMENTAL OFFICER","9","5574.00","EX","3957.00","6769.00","Senior Environmental Officer (https://data.kcmo.org/Human-Resources/Senior-Environmental-Officer/mcxw-s885)"
"SENIOR ENVIRONMENTAL OFFICER","9","5574.00","EX","3957.00","6769.00","Senior Environmental Officer (https://data.kcmo.org/Human-Resources/Senior-Environmental-Officer/mcxw-s885)"
"SENIOR EQUIPMENT OPERATOR","102","3440.00","NE","2782.00","4213.00","Senior Equipment Operator (https://data.kcmo.org/Human-Resources/Senior-Equipment-Operator/d37w-mqju)"
"SENIOR EQUIPMENT OPERATOR","102","3440.00","NE","2782.00","4213.00","Senior Equipment Operator (https://data.kcmo.org/Human-Resources/Senior-Equipment-Operator/d37w-mqju)"
"SENIOR FACILITIES ATTENDANT","7","3738.00","NE","2610.00","4213.00","Senior Facilities Attendant (https://data.kcmo.org/Human-Resources/Senior-Facilities-Attendant/gy3w-6vwr)"
"SENIOR FACILITIES ATTENDANT","7","3738.00","NE","2610.00","4213.00","Senior Facilities Attendant (https://data.kcmo.org/Human-Resources/Senior-Facilities-Attendant/gy3w-6vwr)"
"SENIOR FLEET MAINTENANCE TECHNICIAN","50","4373.00","NE","3916.00","5103.00","Senior Fleet Maintenance Technician (https://data.kcmo.org/Human-Resources/Senior-Fleet-Maintenance-Technician/b94m-6a7a)"
"SENIOR FLEET MAINTENANCE TECHNICIAN","50","4373.00","NE","3916.00","5103.00","Senior Fleet Maintenance Technician (https://data.kcmo.org/Human-Resources/Senior-Fleet-Maintenance-Technician/b94m-6a7a)"
"SENIOR HUMAN RELATIONS SPECIALIST","7","4870.00","EX","4230.00","7534.00","Senior Human Relations Specialist (https://data.kcmo.org/Human-Resources/Senior-Human-Relations-Specialist/qe9s-n486)"
"SENIOR HUMAN RELATIONS SPECIALIST","7","4870.00","EX","4230.00","7534.00","Senior Human Relations Specialist (https://data.kcmo.org/Human-Resources/Senior-Human-Relations-Specialist/qe9s-n486)"
"SENIOR HUMAN RESOURCES SPECIALIST","12","5934.00","EX","4945.00","8833.00","Senior Human Resources Specialist (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Senior%20Human%20Resources%20Specialist.pdf)"
"SENIOR HUMAN RESOURCES SPECIALIST","12","5934.00","EX","4945.00","8833.00","Senior Human Resources Specialist (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Senior%20Human%20Resources%20Specialist.pdf)"
"SENIOR LANDSCAPE ARCHITECT","4","5216.00","EX","4230.00","7534.00","Senior Landscape Architect (https://data.kcmo.org/Human-Resources/Senior-Landscape-Architect/gaf6-6382)"
"SENIOR LANDSCAPE ARCHITECT","4","5216.00","EX","4230.00","7534.00","Senior Landscape Architect (https://data.kcmo.org/Human-Resources/Senior-Landscape-Architect/gaf6-6382)"
"SENIOR PLANNER","5","8500.00","EX","5719.00","10262.00","Senior Planner (https://data.kcmo.org/Human-Resources/Senior-Planner/gnwc-txvx)"
"SENIOR PLANNER","5","8500.00","EX","5719.00","10262.00","Senior Planner (https://data.kcmo.org/Human-Resources/Senior-Planner/gnwc-txvx)"
"SENIOR PLANNING TECHNICIAN","2","3181.00","NE","2885.00","4656.00","Senior Planning Technician (https://data.kcmo.org/d/3d5h-tj9a?category=dataset&view_name=Senior-Planning-Technician)"
"SENIOR PLANNING TECHNICIAN","2","3181.00","NE","2885.00","4656.00","Senior Planning Technician (https://data.kcmo.org/d/3d5h-tj9a?category=dataset&view_name=Senior-Planning-Technician)"
"SENIOR PLANT OPERATOR","11","4641.00","NE","3161.00","5103.00","Senior Plant Operator (https://data.kcmo.org/Human-Resources/Senior-Plant-Operator/6439-jxtc)"
"SENIOR PLANT OPERATOR","11","4641.00","NE","3161.00","5103.00","Senior Plant Operator (https://data.kcmo.org/Human-Resources/Senior-Plant-Operator/6439-jxtc)"
"SENIOR PROCUREMENT OFFICER","7","4864.00","EX","3957.00","6769.00","Senior Procurement Officer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Senior%20Procurement%20Officer.pdf)"
"SENIOR PROCUREMENT OFFICER","7","4864.00","EX","3957.00","6769.00","Senior Procurement Officer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Senior%20Procurement%20Officer.pdf)"
"SENIOR PUBLIC HEALTH MANAGER","0","0","EX","6243.00","10262.00","Senior Public Health Manager (https://data.kcmo.org/d/v47i-nexw?category=dataset&view_name=Senior-Public-Health-Manager)"
"SENIOR PUBLIC HEALTH MANAGER","0","0","EX","6243.00","10262.00","Senior Public Health Manager (https://data.kcmo.org/d/v47i-nexw?category=dataset&view_name=Senior-Public-Health-Manager)"
"SENIOR RECREATION DIRECTOR","9","4047.00","NE","3792.00","6120.00","Senior Recreation Director (https://data.kcmo.org/dataset/Senior-Recreation-Director/566j-yiwv)"
"SENIOR RECREATION DIRECTOR","9","4047.00","NE","3792.00","6120.00","Senior Recreation Director (https://data.kcmo.org/dataset/Senior-Recreation-Director/566j-yiwv)"
"SENIOR REGISTERED ENGINEER","16","7672.00","EX","4945.00","8833.00","Senior Registered Engineer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Senior%20Registered%20Engineer.pdf)"
"SENIOR REGISTERED ENGINEER","16","7672.00","EX","4945.00","8833.00","Senior Registered Engineer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Senior%20Registered%20Engineer.pdf)"
"SENIOR SOCIAL SERVICE WORKER","1","3224.00","EX","3161.00","5103.00","Senior Social Service Worker (https://data.kcmo.org/Human-Resources/Senior-Social-Service-Worker/yau2-28xc)"
"SENIOR SOCIAL SERVICE WORKER","1","3224.00","EX","3161.00","5103.00","Senior Social Service Worker (https://data.kcmo.org/Human-Resources/Senior-Social-Service-Worker/yau2-28xc)"
"SOCIAL SERVICE SUPERVISOR","4","4267.00","EX","3957.00","6769.00","Social Service Supervisor (https://data.kcmo.org/Human-Resources/Social-Service-Supervisor/cjwc-z7m4)"
"SOCIAL SERVICE SUPERVISOR","4","4267.00","EX","3957.00","6769.00","Social Service Supervisor (https://data.kcmo.org/Human-Resources/Social-Service-Supervisor/cjwc-z7m4)"
"SOCIAL SERVICE WORKER","1","4171.00","NE","2610.00","4213.00","Social Service Worker (https://data.kcmo.org/Human-Resources/Social-Service-Worker/i6th-rh35)"
"SOCIAL SERVICE WORKER","1","4171.00","NE","2610.00","4213.00","Social Service Worker (https://data.kcmo.org/Human-Resources/Social-Service-Worker/i6th-rh35)"
"SPECIAL INVESTIGATOR","5","3739.00","NE","3161.00","5103.00","Special Investigator (https://data.kcmo.org/Human-Resources/Special-Investigator/5kdv-rsmm)"
"SPECIAL INVESTIGATOR","5","3739.00","NE","3161.00","5103.00","Special Investigator (https://data.kcmo.org/Human-Resources/Special-Investigator/5kdv-rsmm)"
"STOCK CLERK","23","3373.00","NE","2487.00","4014.00","Stock Clerk (https://data.kcmo.org/Human-Resources/Stock-Clerk/tgyr-v2cx)"
"STOCK CLERK","23","3373.00","NE","2487.00","4014.00","Stock Clerk (https://data.kcmo.org/Human-Resources/Stock-Clerk/tgyr-v2cx)"
"STORES MANAGER","5","3958.00","NE","2610.00","4213.00","Stores Manager (https://data.kcmo.org/Human-Resources/Stores-Manager/48ps-6iyg)"
"STORES MANAGER","5","3958.00","NE","2610.00","4213.00","Stores Manager (https://data.kcmo.org/Human-Resources/Stores-Manager/48ps-6iyg)"
"STORES SUPERVISOR","0","0","NE","3161.00","5103.00","Stores Supervisor (https://data.kcmo.org/Human-Resources/Stores-Supervisor/hcr2-k9hs)"
"STORES SUPERVISOR","0","0","NE","3161.00","5103.00","Stores Supervisor (https://data.kcmo.org/Human-Resources/Stores-Supervisor/hcr2-k9hs)"
"SUPERINTENDENT OF PARKS","1","7553.00","EX","4945.00","8833.00","Superintendent of Parks (https://data.kcmo.org/Human-Resources/Superintendent-Of-Parks/hghb-i42c)"
"SUPERINTENDENT OF PARKS","1","7553.00","EX","4945.00","8833.00","Superintendent of Parks (https://data.kcmo.org/Human-Resources/Superintendent-Of-Parks/hghb-i42c)"
"SUPERVISOR OF RECREATION","12","4630.00","EX","3957.00","6769.00","Supervisor of Recreation (https://data.kcmo.org/Human-Resources/Supervisor-Of-Recreation/sqwz-tbkk)"
"SUPERVISOR OF RECREATION","12","4630.00","EX","3957.00","6769.00","Supervisor of Recreation (https://data.kcmo.org/Human-Resources/Supervisor-Of-Recreation/sqwz-tbkk)"
