Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130000137,01/01/2013 12:00:00 AM,14:22,01/01/2013 12:00:00 AM,14:00,,,640,23F,Stealing From Auto,112,64106,PJ0856,CPD,U,1,SUS,U,U,,N,"W 10 ST/WYANDOTTE ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
120078181,04/01/2013 12:00:00 AM,14:47,11/01/2012 12:00:00 AM,2:32,03/22/2013 12:00:00 AM,15:00,501,220,Burglary - Residence,543,64131,PJ6984,SPD,U,1,VIC,,,,N,"11100 HERRICK AV
KANSAS CITY, MO 64131
(38.92254666800045, -94.49611879899965)",190,1,7,143
130001005,01/05/2013 12:00:00 AM,2:15,01/05/2013 12:00:00 AM,2:15,,,1001,250,Forgery,314,64124,PJ1092,EPD,U,1,VIC,,,,N,"2800 E 12 ST
KANSAS CITY, MO 64124
(39.09877805800045, -94.54907993999967)",109,3,7,95
130033053,05/15/2013 12:00:00 AM,7:54,05/14/2013 12:00:00 AM,23:00,05/15/2013 12:00:00 AM,7:42,640,23F,Stealing From Auto,231,64114,PJ5651,MPD,U,1,SUS,U,U,,N,"7500 JARBOE ST
KANSAS CITY, MO 64114
(38.992662803000485, -94.60232454799967)",147,1,7,162
130000524,01/03/2013 12:00:00 AM,7:35,01/02/2013 12:00:00 AM,22:00,01/03/2013 12:00:00 AM,7:35,702,240,Auto Theft,421,64153,PP0316,NPD,N,1,VIC,W,F,33,N,"8500 N UTICA AVE
KANSAS CITY, MO 64153
(39.24763530500047, -94.68059950799966)",184,5,3,130
130000158,01/01/2013 12:00:00 AM,16:28,12/31/2012 12:00:00 AM,9:00,,,1401,290,Property Damage,543,64134,PJ7284,SPD,U,1,VIC,B,M,51,N,"7300 E 118 PL
KANSAS CITY, MO 64134
(38.90966812100049, -94.50706064299965)",151,1,7,143
130001057,01/05/2013 12:00:00 AM,12:14,12/17/2012 12:00:00 AM,12:00,,,1120,26A,Fraud/Confidence Gam,211,64130,PJ4207,MPD,U,1,VIC,B,F,28,N,"3500 E 51 ST
KANSAS CITY, MO 64130
(39.03341760100045, -94.54440981399966)",175,3,7,157
130000228,01/02/2013 12:00:00 AM,2:01,01/02/2013 12:00:00 AM,1:30,01/02/2013 12:00:00 AM,1:58,501,220,Burglary - Residence,415,64151,PP0424,NPD,U,2,VIC,W,F,40,N,"2600 NW 80 ST
KANSAS CITY, MO 64151
(39.238698281000495, -94.61062067699964)",59,5,3,66
130000458,01/02/2013 12:00:00 AM,19:49,12/19/2012 12:00:00 AM,12:00,12/26/2012 12:00:00 AM,12:00,690,23H,Stealing All Other,636,64161,PC1268,SCP,U,1,VIC,,,,N,"3900 GREAT MIDWEST DR
KANSAS CITY, MO 64161
(39.165993752000475, -94.48867138099968)",119,6,4,89
130054469,07/30/2013 12:00:00 AM,7:00,07/26/2013 12:00:00 AM,4:00,07/26/2013 12:00:00 AM,6:00,702,240,Auto Theft,345,64130,PJ3792,EPD,U,1,VIC,B,F,32,N,"4300 NORTHERN AV
KANSAS CITY, MO 64130
(39.0427186820005, -94.45274454699967)",173,3,7,37
130041676,06/16/2013 12:00:00 AM,9:09,06/15/2013 12:00:00 AM,12:30,,,1120,26A,Fraud/Confidence Gam,414,64151,PP0389,NPD,U,1,ARR,W,M,21,N,"8300 N ST CLAIR AV
KANSAS CITY, MO 64151
(39.24487389000046, -94.64689610699969)",144,5,3,66
130000704,01/03/2013 12:00:00 AM,20:31,01/03/2013 12:00:00 AM,15:30,01/03/2013 12:00:00 AM,20:30,501,220,Burglary - Residence,222,64130,PJ4359,MPD,U,1,SUS,U,U,,N,"5400 GARFIELD AV
KANSAS CITY, MO 64130
(39.028452556000445, -94.56092521999966)",58,2,7,157
130000753,01/04/2013 12:00:00 AM,6:06,01/03/2013 12:00:00 AM,18:30,,,690,23H,Stealing All Other,533,64131,PJ6759,SPD,U,1,VIC,,,,N,"1400 E 104 ST
KANSAS CITY, MO 64131
(38.9384627500005, -94.57330117599969)",188,1,7,163
130000275,01/02/2013 12:00:00 AM,8:40,01/01/2013 12:00:00 AM,14:30,01/02/2013 12:00:00 AM,8:30,501,220,Burglary - Residence,423,64156,PC0276,NPD,U,1,SUS,U,U,,N,"1100 NW 91 TE
KANSAS CITY, MO 64156
(39.260457069000495, -94.59436939399967)",180,5,4,82
130000775,01/04/2013 12:00:00 AM,9:01,01/03/2013 12:00:00 AM,10:00,01/03/2013 12:00:00 AM,16:00,702,240,Auto Theft,414,64151,PP0402,NPD,N,1,SUS,U,U,,N,"7800 NW ROANRIDGE RD
KANSAS CITY, MO 64151
(39.19139386900048, -94.6132280279997)",152,5,3,66
130000546,01/03/2013 12:00:00 AM,9:22,01/02/2013 12:00:00 AM,20:00,01/03/2013 12:00:00 AM,9:30,1401,290,Property Damage,341,64126,PJ1791,EPD,U,1,VIC,W,M,57,N,"1700 FULLER AV
KANSAS CITY, MO 64126
(39.08986419200045, -94.50689600899966)",83,3,7,94
130000236,01/02/2013 12:00:00 AM,5:07,01/02/2013 12:00:00 AM,5:00,,,640,23F,Stealing From Auto,641,64119,PC0543,SCP,U,1,VIC,A,M,35,N,"6800 N CORRINGTON AV
KANSAS CITY, MO 64119
(39.21725336200046, -94.49391132799968)",244,6,4,135
130049925,07/16/2013 12:00:00 AM,12:42,07/16/2013 12:00:00 AM,12:31,,,630,23C,Stealing Shoplifting,423,64155,PC0347,NPD,U,1,SUS,W,M,34,N,"300 NW BARRY RD
KANSAS CITY, MO 64155
(39.246436798000445, -94.58420222999968)",243,5,4,154
130001071,01/05/2013 12:00:00 AM,12:55,01/05/2013 12:00:00 AM,12:53,,,301,120,Strong Arm Robbery,211,64130,PJ4079,MPD,U,1,VIC,,,,N,"4200 BLUE PK
KANSAS CITY, MO 64130
(39.03490420000048, -94.53578802999965)",206,3,7,157
120070279,03/22/2013 12:00:00 AM,10:22,10/01/2012 12:00:00 AM,19:24,10/01/2012 12:00:00 AM,20:36,690,23H,Stealing All Other,425,64153,PP0205,NPD,N,1,VIC,B,M,30,N,"00 BEIRUT CI
KANSAS CITY, MO 64153
(39.29502328800049, -94.71447938599965)",203,5,3,130
130000882,01/04/2013 12:00:00 AM,15:02,01/04/2013 12:00:00 AM,15:02,,,630,23C,Stealing Shoplifting,532,64137,PJ6529,SPD,U,1,ARR,B,M,48,N,"5600 E BANNISTER RD
KANSAS CITY, MO 64137
(38.95315845500045, -94.52648022199969)",108,2,7,149
130000610,01/03/2013 12:00:00 AM,13:55,01/03/2013 12:00:00 AM,13:55,,,630,23C,Stealing Shoplifting,345,64133,PJ3601,EPD,U,1,ARR,W,F,50,N,"11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)",,,7,146
130000126,01/01/2013 12:00:00 AM,12:28,01/01/2013 12:00:00 AM,0:01,01/01/2013 12:00:00 AM,12:00,640,23F,Stealing From Auto,312,64120,PJ0023,EPD,U,1,VIC,B,M,63,N,"1600 N UNIVERSAL AV
KANSAS CITY, MO 64120
(39.13539714200044, -94.5062444569997)",53,4,7,144
130001071,01/05/2013 12:00:00 AM,12:55,01/05/2013 12:00:00 AM,12:53,,,301,120,Strong Arm Robbery,211,64130,PJ4079,MPD,U,1,SUS,B,F,18,N,"4200 BLUE PK
KANSAS CITY, MO 64130
(39.03490420000048, -94.53578802999965)",206,3,7,157
130000563,01/03/2013 12:00:00 AM,11:30,12/21/2012 12:00:00 AM,23:00,01/02/2013 12:00:00 AM,16:00,702,240,Auto Theft,534,64137,PJ7081,SPD,U,1,SUS,U,U,,N,"11300 COLORADO AV
KANSAS CITY, MO 64137
(38.91964321800049, -94.5299955489997)",34,1,7,149
130000389,01/02/2013 12:00:00 AM,14:26,01/02/2013 12:00:00 AM,14:20,,,702,240,Auto Theft,211,64130,PJ4029,MPD,U,1,VIC,B,M,76,N,"E 51 ST/INDIANA AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130000226,01/01/2013 12:00:00 AM,23:44,01/01/2013 12:00:00 AM,23:40,,,1401,290,Property Damage,345,64129,PJ5357,EPD,U,2,VIC,U,U,,N,"E 67 ST/PROCTOR AVE
KANSAS CITY, MO 64129
(39.03902217600046, -94.49601940699966)",19,3,7,155
130000549,01/03/2013 12:00:00 AM,10:36,01/02/2013 12:00:00 AM,21:00,01/03/2013 12:00:00 AM,10:10,501,220,Burglary - Residence,532,64137,PJ6785,SPD,U,1,SUS,U,U,,N,"10400 HILLCREST RD
KANSAS CITY, MO 64137
(38.93657363500046, -94.52265754499967)",108,1,7,143
130054117,07/31/2013 12:00:00 AM,1:12,07/31/2013 12:00:00 AM,1:02,,,901,200,Arson,222,64130,PJ4048,MPD,U,1,VIC,U,U,,N,"5000 BROOKLYN AV
KCMO, MO 64130
(39.03564181100046, -94.55933829699967)",58,3,7,157
130000746,01/04/2013 12:00:00 AM,5:52,01/04/2013 12:00:00 AM,4:30,,,690,23H,Stealing All Other,311,64120,PJ0084,EPD,U,2,VIC,,,,N,"N KANSAS AV/NICHOLSON AV
KANSAS CITY, MO 64120
(39.130793037000444, -94.52603904999967)",176,4,7,144
130001090,01/05/2013 12:00:00 AM,14:09,01/05/2013 12:00:00 AM,14:09,,,501,220,Burglary - Residence,342,64128,PJ2469,EPD,N,1,SUS,U,U,,N,"5400 E 29 TE
KANSAS CITY, MO 64128
(39.07173617900048, -94.51997286899967)",222,3,7,36
130000002,01/01/2013 12:00:00 AM,0:13,12/31/2012 12:00:00 AM,8:00,12/31/2012 12:00:00 AM,23:00,650,23G,Stealing Auto Parts/,112,,PJ1035,CPD,U,1,SUS,U,U,,N,"E 12 ST/CHARLOTTE ST
KANSAS CITY, MO
(39.10295319700049, -94.5830775179997)",5,4,7,75
130000136,01/01/2013 12:00:00 AM,14:21,01/01/2013 12:00:00 AM,14:21,,,1401,290,Property Damage,133,64114,PJ3218,CPD,U,1,SUS,U,U,,N,"4000 PENNSYLVANIA AV
KANSAS CITY, MO 64114
(39.05495600100045, -94.59314388899969)",42,4,7,50
130000061,01/01/2013 12:00:00 AM,0:49,01/01/2013 12:00:00 AM,0:40,,,1401,290,Property Damage,641,64158,PC0502,SCP,N,1,SUS,W,M,28,N,"8900 NE 73 CT
KANSAS CITY, MO 64158
(39.22481917100049, -94.47124281799967)",244,6,4,122
130000948,01/04/2013 12:00:00 AM,19:06,01/04/2013 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,341,64126,PJ1428,EPD,U,4,SUS,B,M,20,N,"5500 E TRUMAN RD
KANSAS CITY, MO 64126
(39.094106782000495, -94.51808129899968)",140,3,7,95
130000416,01/02/2013 12:00:00 AM,15:39,01/02/2013 12:00:00 AM,11:00,01/02/2013 12:00:00 AM,15:30,501,220,Burglary - Residence,242,64116,PJ5904,MPD,U,1,SUS,U,U,,N,"7900 OLIVE ST
KANSAS CITY, MO 64116
(38.982994739000446, -94.5599454559997)",205,2,7,151
130000099,01/01/2013 12:00:00 AM,10:46,12/31/2012 12:00:00 AM,22:00,01/01/2013 12:00:00 AM,11:00,1401,290,Property Damage,211,64133,PJ4209,MPD,U,1,SUS,U,U,,N,"5200 NORTON AV
KANSAS CITY, MO 64133
(39.03117196000045, -94.53759590499965)",206,2,7,157
130000287,01/02/2013 12:00:00 AM,9:53,12/31/2012 12:00:00 AM,10:30,01/02/2013 12:00:00 AM,8:45,702,240,Auto Theft,111,64108,PJ0553,CPD,U,1,SUS,U,U,,N,"500 SANTA FE ST
KANSAS CITY, MO 64108
(39.107992810000496, -94.59771752499967)",241,4,7,72
130001091,01/05/2013 12:00:00 AM,14:15,01/05/2013 12:00:00 AM,14:15,,,501,220,Burglary - Residence,232,64131,PJ5767,MPD,U,1,VIC,U,U,,N,"900 E 77 ST
KANSAS CITY, MO 64131
(38.98804760800044, -94.57799966899967)",146,2,7,163
130036990,05/30/2013 12:00:00 AM,7:39,05/29/2013 12:00:00 AM,21:00,05/30/2013 12:00:00 AM,7:30,640,23F,Stealing From Auto,134,64110,PJ3484,CPD,U,1,VIC,W,M,27,N,"1300 W 44 TE
KANSAS CITY, MO 64110
(39.047102108000445, -94.60124986999966)",148,4,7,50
130000891,01/04/2013 12:00:00 AM,16:22,01/02/2013 12:00:00 AM,19:00,01/03/2013 12:00:00 AM,8:30,702,240,Auto Theft,241,64132,PJ5205,MPD,U,1,SUS,U,U,,N,"2400 E 67 TE
KANSAS CITY, MO 64132
(39.00448839700044, -94.55870918999966)",49,2,7,151
130000308,01/02/2013 12:00:00 AM,11:21,12/27/2012 12:00:00 AM,18:00,12/28/2012 12:00:00 AM,19:00,690,23H,Stealing All Other,131,64111,PJ2817,CPD,U,1,SUS,U,U,,N,"3500 PENNSYLVANIA AV
KANSAS CITY, MO 64111
(39.06459244500047, -94.59270529799966)",228,4,7,50
130000223,01/02/2013 12:00:00 AM,1:30,01/02/2013 12:00:00 AM,1:30,,,630,23C,Stealing Shoplifting,345,64133,PJ3601,EPD,U,1,VIC,,,,N,"11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)",,,7,146
130000974,01/04/2013 12:00:00 AM,23:33,01/04/2013 12:00:00 AM,22:30,,,650,23G,Stealing Auto Parts/,121,64124,PJ0392,CPD,U,1,VIC,W,M,23,N,"300 ORD ST
KANSAS CITY, MO 64124
(39.11087206400049, -94.55483617199968)",135,3,7,70
130001056,01/05/2013 12:00:00 AM,12:09,01/03/2013 12:00:00 AM,11:44,01/03/2013 12:00:00 AM,11:45,1122,26B,Credit/Debit/ATM Car,123,64109,PJ1515,CPD,U,1,SUS,U,U,,N,"E 18 ST/VINE ST
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130039056,06/06/2013 12:00:00 AM,14:19,06/04/2013 12:00:00 AM,15:00,06/06/2013 12:00:00 AM,14:15,501,220,Burglary - Residence,641,64117,PC0862,SCP,U,1,VIC,W,M,57,N,"5000 N BRIGHTON AV
KANSAS CITY, MO 64117
(39.18509447600047, -94.52128054099967)",31,6,4,135
130000602,01/03/2013 12:00:00 AM,13:50,01/03/2013 12:00:00 AM,4:30,01/03/2013 12:00:00 AM,5:30,650,23G,Stealing Auto Parts/,243,64132,PJ5986,MPD,U,1,VIC,B,M,23,N,"5600 E 84 TE
KANSAS CITY, MO 64132
(38.972227450000446, -94.52112432199965)",10,2,7,151
130000018,01/01/2013 12:00:00 AM,1:28,01/01/2013 12:00:00 AM,1:25,,,1401,290,Property Damage,224,,PJ4678,MPD,U,1,VIC,B,F,62,N,"1300 E 59 ST
KANSAS CITY, MO
(39.01987861500049, -94.5717199289997)",1,2,7,165
130000868,01/04/2013 12:00:00 AM,14:47,12/29/2012 12:00:00 AM,10:00,12/31/2012 12:00:00 AM,14:00,501,220,Burglary - Residence,642,64118,PC0446,SCP,N,1,VIC,W,F,36,N,"1500 NE 77 TE
KANSAS CITY, MO 64118
(39.23464641600049, -94.5615707239997)",164,6,4,154
130001026,01/05/2013 12:00:00 AM,9:15,11/15/2012 12:00:00 AM,12:00,01/05/2013 12:00:00 AM,8:30,650,23G,Stealing Auto Parts/,112,64106,PJ1022,CPD,U,1,VIC,U,F,23,N,"1100 GRAND AV
KANSAS CITY, MO 64106
(39.10071338300048, -94.5808955499997)",5,4,7,75
120065540,02/15/2013 12:00:00 AM,7:54,09/11/2012 12:00:00 AM,16:45,09/11/2012 12:00:00 AM,18:30,690,23H,Stealing All Other,425,64153,PP0166,NPD,N,1,VIC,U,M,38,N,"00 AMSTERDAM CI
KANSAS CITY, MO 64153
(39.297791050000455, -94.71801769199965)",203,5,3,130
130000322,01/02/2013 12:00:00 AM,11:50,12/29/2012 12:00:00 AM,8:00,01/01/2013 12:00:00 AM,12:00,670,23D,Stealing from Buildi,421,64154,PP0398,NPD,N,1,VIC,W,F,19,N,"8200 NW PRAIRIE VIEW RD
KANSAS CITY, MO 64154
(39.24338086600045, -94.65885796799967)",69,5,3,77
130000862,01/04/2013 12:00:00 AM,14:34,01/03/2013 12:00:00 AM,18:00,01/04/2013 12:00:00 AM,14:25,650,23G,Stealing Auto Parts/,133,64111,PJ3267,CPD,U,1,SUS,U,U,,N,"4000 OAK ST
KANSAS CITY, MO 64111
(39.05373259300046, -94.58163580699966)",216,4,7,50
130000186,01/01/2013 12:00:00 AM,19:19,01/01/2013 12:00:00 AM,17:42,,,1401,290,Property Damage,344,64128,PJ2685,EPD,U,1,SUS,B,M,,N,"5600 E US 40 HW
KANSAS CITY, MO 64128
(39.068833767000456, -94.52016832299967)",222,3,7,36
130000092,01/01/2013 12:00:00 AM,11:13,12/31/2012 12:00:00 AM,18:30,01/01/2013 12:00:00 AM,11:00,650,23G,Stealing Auto Parts/,411,64118,PC0863,NPD,N,1,VIC,W,M,33,N,"5000 N OAK TF
KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)",,,4,154
130000710,01/03/2013 12:00:00 AM,21:58,01/03/2013 12:00:00 AM,14:00,01/03/2013 12:00:00 AM,19:00,690,23H,Stealing All Other,315,64123,PJ0241,EPD,U,1,SUS,U,U,,N,"300 N HARDESTY AV
KANSAS CITY, MO 64123
(39.11435496600046, -94.51857895299969)",174,4,7,76
130000615,01/03/2013 12:00:00 AM,14:29,01/02/2013 12:00:00 AM,17:00,01/02/2013 12:00:00 AM,21:30,650,23G,Stealing Auto Parts/,211,64130,PJ3976,MPD,U,1,SUS,U,U,,N,"E 50 ST/MONTGALL AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130043106,06/21/2013 12:00:00 AM,14:22,04/25/2013 12:00:00 AM,0:01,06/18/2013 12:00:00 AM,23:59,690,23H,Stealing All Other,224,64130,PJ4713,MPD,U,1,VIC,,,,N,"5900 WABASH AV
KANSAS CITY, MO 64130
(39.01919284200045, -94.55689585899967)",58,2,7,157
130000540,01/03/2013 12:00:00 AM,9:42,10/04/2012 12:00:00 AM,14:30,10/16/2012 12:00:00 AM,14:30,650,23G,Stealing Auto Parts/,241,64132,PJ5354,MPD,U,1,SUS,U,U,,N,"2200 E 70 ST
KANSAS CITY, MO 64132
(39.00004804600047, -94.56125922399968)",49,2,7,151
130001135,01/05/2013 12:00:00 AM,17:33,01/03/2013 12:00:00 AM,13:00,01/05/2013 12:00:00 AM,13:00,1401,290,Property Damage,134,64110,PJ3488,CPD,U,1,VIC,W,M,66,N,"4300 LOCUST ST
KANSAS CITY, MO 64110
(39.04794408000049, -94.58080772899967)",216,4,7,165
130000731,01/03/2013 12:00:00 AM,23:09,01/03/2013 12:00:00 AM,22:45,01/03/2013 12:00:00 AM,,301,120,Strong Arm Robbery,243,64138,PJ6222,MPD,N,2,SUS,W,M,,N,"8600 BRISTOL AV
KANSAS CITY, MO 64138
(38.96909231800049, -94.50657621999966)",179,2,7,98
130000199,01/01/2013 12:00:00 AM,21:33,01/01/2013 12:00:00 AM,19:30,01/01/2013 12:00:00 AM,20:00,501,220,Burglary - Residence,221,64110,PJ4346,MPD,U,1,VIC,B,M,19,N,"5400 PASEO
KANSAS CITY, MO 64110
(39.02869299100047, -94.5679262649997)",1,2,7,165
130083017,11/14/2013 12:00:00 AM,16:41,11/14/2013 12:00:00 AM,16:40,,,690,23H,Stealing All Other,312,64123,PJ0608,EPD,U,1,VIC,,,,N,"5900 WILSON AV
KANSAS CITY, MO 64123
(39.105276913000466, -94.51317930299967)",218,4,7,76
130000753,01/04/2013 12:00:00 AM,6:06,01/03/2013 12:00:00 AM,18:30,,,690,23H,Stealing All Other,533,64131,PJ6759,SPD,U,2,VIC,,,,N,"1400 E 104 ST
KANSAS CITY, MO 64131
(38.9384627500005, -94.57330117599969)",188,1,7,163
130000937,01/04/2013 12:00:00 AM,19:50,12/16/2012 12:00:00 AM,21:00,01/04/2013 12:00:00 AM,19:15,650,23G,Stealing Auto Parts/,344,64129,PJ2966,EPD,U,1,SUS,U,U,,N,"3500 MANCHESTER TF
KANSAS CITY, MO 64129
(39.06094340700048, -94.50146334899966)",211,3,7,155
130000947,01/04/2013 12:00:00 AM,18:20,01/04/2013 12:00:00 AM,9:30,01/04/2013 12:00:00 AM,18:00,501,220,Burglary - Residence,323,64127,PJ1927,EPD,U,1,SUS,U,U,,N,"3000 E 23 ST
KANSAS CITY, MO 64127
(39.08442587200045, -94.54733089399969)",233,3,7,95
130000690,01/03/2013 12:00:00 AM,19:10,01/03/2013 12:00:00 AM,18:00,01/03/2013 12:00:00 AM,19:00,640,23F,Stealing From Auto,111,64101,PJ1398,CPD,U,1,VIC,W,F,43,N,"1600 WASHINGTON ST
KANSAS CITY, MO 64101
(39.09485431900049, -94.58979745499965)",149,4,7,92
130000244,01/02/2013 12:00:00 AM,7:07,12/28/2012 12:00:00 AM,17:00,01/02/2013 12:00:00 AM,7:00,640,23F,Stealing From Auto,636,64117,PC1337,SCP,U,1,VIC,,,,N,"7600 NE 38 ST
KANSAS CITY, MO 64117
(39.16363657500045, -94.49439888499967)",119,6,4,166
130000536,01/03/2013 12:00:00 AM,9:20,01/03/2013 12:00:00 AM,4:18,01/03/2013 12:00:00 AM,5:24,1122,26B,Credit/Debit/ATM Car,421,64152,PP0375,NPD,N,1,VIC,W,M,22,N,"8500 NW 81 TE
KANSAS CITY, MO 64152
(39.24354962300049, -94.67903572599965)",182,5,3,77
130001085,01/05/2013 12:00:00 AM,12:27,01/05/2013 12:00:00 AM,0:01,01/05/2013 12:00:00 AM,12:00,702,240,Auto Theft,641,64119,PC0418,SCP,N,1,SUS,U,U,,N,"8000 N DRURY AV
KANSAS CITY, MO 64119
(39.23734213200049, -94.51525201899966)",244,6,4,135
130000076,01/01/2013 12:00:00 AM,10:04,12/30/2012 12:00:00 AM,23:00,12/31/2012 12:00:00 AM,9:00,650,23G,Stealing Auto Parts/,314,64124,PJ0419,EPD,U,1,SUS,U,U,,N,"300 SPRUCE AV
KANSAS CITY, MO 64124
(39.11095142000045, -94.53163595699965)",192,4,7,70
130000136,01/01/2013 12:00:00 AM,14:21,01/01/2013 12:00:00 AM,14:21,,,1401,290,Property Damage,133,64114,PJ3218,CPD,U,1,VIC,W,M,,N,"4000 PENNSYLVANIA AV
KANSAS CITY, MO 64114
(39.05495600100045, -94.59314388899969)",42,4,7,50
130000773,01/04/2013 12:00:00 AM,8:53,12/21/2012 12:00:00 AM,9:00,12/31/2012 12:00:00 AM,17:00,650,23G,Stealing Auto Parts/,231,64131,PJ5444,MPD,U,1,VIC,W,F,26,N,"400 W 72 ST
KANSAS CITY, MO 64131
(38.99739852200048, -94.58442982799966)",146,1,7,163
130000278,01/02/2013 12:00:00 AM,8:59,01/02/2013 12:00:00 AM,8:59,,,630,23C,Stealing Shoplifting,223,64130,PJ4642,MPD,U,1,VIC,,,,N,"5800 SWOPE PK
KANSAS CITY, MO 64130
(39.020895647000486, -94.54182116599969)",175,2,7,157
130079889,11/02/2013 12:00:00 AM,13:49,11/01/2013 12:00:00 AM,5:00,11/01/2013 12:00:00 AM,6:00,640,23F,Stealing From Auto,133,64108,PJ3062,CPD,U,1,SUS,U,U,,N,"W 39 ST/BROADWAY
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130003497,01/15/2013 12:00:00 AM,13:46,01/15/2013 12:00:00 AM,13:46,01/15/2013 12:00:00 AM,13:46,690,23H,Stealing All Other,322,64127,PJ1699,EPD,U,1,SUS,U,U,,N,"1900 VAN BRUNT BL
KANSAS CITY, MO 64127
(39.08806078100048, -94.51996176099965)",6,3,7,95
130011453,02/16/2013 12:00:00 AM,21:24,02/16/2013 12:00:00 AM,21:15,,,302,120,Armed Robbery,313,64124,PJ0816,EPD,U,2,SUS,B,M,,Y,"3200 E 8 ST
KANSAS CITY, MO 64124
(39.10326512000046, -94.54411164799967)",215,3,7,70
130001045,01/05/2013 12:00:00 AM,11:23,01/04/2013 12:00:00 AM,21:00,,,670,23D,Stealing from Buildi,112,64106,PJ0942,CPD,U,1,SUS,B,M,31,N,"1000 GRAND AV
KANSAS CITY, MO 64106
(39.10219198800047, -94.5808158109997)",5,4,7,75
130000753,01/04/2013 12:00:00 AM,6:06,01/03/2013 12:00:00 AM,18:30,,,690,23H,Stealing All Other,533,64131,PJ6759,SPD,U,4,VIC,,,,N,"1400 E 104 ST
KANSAS CITY, MO 64131
(38.9384627500005, -94.57330117599969)",188,1,7,163
130058106,08/14/2013 12:00:00 AM,15:53,08/14/2013 12:00:00 AM,9:00,08/14/2013 12:00:00 AM,15:00,640,23F,Stealing From Auto,534,64131,PJ6968,SPD,U,1,VIC,W,M,19,N,"GRANDVIEW RD/E RED BRIDGE RD
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)",81,2,7,163
130000333,01/02/2013 12:00:00 AM,12:10,01/01/2013 12:00:00 AM,21:00,01/02/2013 12:00:00 AM,11:00,702,240,Auto Theft,332,64129,PJ2657,EPD,N,1,VIC,B,F,29,N,"3200 CHESTNUT AV
KANSAS CITY, MO 64129
(39.067871495000475, -94.55066616499965)",67,3,7,36
120079727,01/25/2013 12:00:00 AM,13:57,01/10/2013 12:00:00 AM,,,,302,120,Armed Robbery,112,64106,PJ1029,CPD,U,1,VIC,W,M,49,Y,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)",5,4,7,75
130000447,01/02/2013 12:00:00 AM,18:30,01/02/2013 12:00:00 AM,18:30,,,630,23C,Stealing Shoplifting,345,64133,PJ3601,EPD,U,1,SUS,B,F,18,N,"11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)",,,7,146
130000087,01/01/2013 12:00:00 AM,10:03,01/01/2013 12:00:00 AM,10:00,,,1401,290,Property Damage,636,64161,PC1329,SCP,U,1,VIC,W,M,38,N,"3600 N SKILES AV
KANSAS CITY, MO 64161
(39.16015172100049, -94.48418740599965)",119,6,4,89
130025916,04/18/2013 12:00:00 AM,13:20,04/04/2013 12:00:00 AM,12:00,04/15/2013 12:00:00 AM,12:00,501,220,Burglary - Residence,222,64130,PJ4194,MPD,U,1,VIC,,,,N,"5200 HIGHLAND AV
KANSAS CITY, MO 64130
(39.03223674400044, -94.56538570699968)",58,2,7,165
130029203,05/01/2013 12:00:00 AM,2:20,04/30/2013 12:00:00 AM,23:30,05/01/2013 12:00:00 AM,0:30,301,120,Strong Arm Robbery,122,64108,PJ0836,CPD,U,1,SUS,B,M,,N,"E 9 ST/PASEO
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130000684,01/03/2013 12:00:00 AM,16:13,01/03/2013 12:00:00 AM,16:13,,,630,23C,Stealing Shoplifting,134,64112,PJ3793,CPD,U,1,VIC,,,,N,"400 NICHOLS RD
KANSAS CITY, MO 64112
(39.04128537800045, -94.59177415799968)",103,4,7,44
130030102,05/04/2013 12:00:00 AM,9:22,05/04/2013 12:00:00 AM,9:22,,,501,220,Burglary - Residence,233,64132,PJ5921,MPD,U,1,SUS,U,U,,N,"8100 CAMPBELL ST
KANSAS CITY, MO 64132
(38.980692788000454, -94.57857050499967)",197,2,7,163
130000309,01/02/2013 12:00:00 AM,10:57,01/02/2013 12:00:00 AM,10:57,,,501,220,Burglary - Residence,211,64130,PJ4568,MPD,N,2,VIC,B,M,5,N,"5600 NORTON AV
KANSAS CITY, MO 64130
(39.02307959500047, -94.53853768399966)",170,2,7,157
