"reported_issue","current_status","open_date_time","resolved_date","issue_type","issue_sub_type","department_work_group","incident_address","latitude","longitude","lat_long","additional_questions"
"770499","resolved","2021-09-08T18:00:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","4819 Greenway Dr Kansas City 64129","39.03663588","-94.50702813","POINT (-94.50702813 39.03663588)","{""What is your regular recycling day?"":""Tuesday"",""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770625","resolved","2021-09-08T20:10:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","5708 Ewing Ave Kansas City 64129","39.020858","-94.50688796","POINT (-94.50688796 39.020858)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770496","resolved","2021-09-08T17:57:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4327 E 52nd St Kansas City 64130","39.03198908","-94.53426956","POINT (-94.53426956 39.03198908)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"769308","resolved","2021-09-07T07:19:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","3411 E 53rd St Kansas City 64130","39.02886111","-94.54519566","POINT (-94.54519566 39.02886111)","{""What is your regular recycling day?"":""Friday"",""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770550","resolved","2021-09-08T18:06:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","5910 Cypress Pl Kansas City 64130","39.01799157","-94.53390601","POINT (-94.53390601 39.01799157)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"768901","resolved","2021-09-07T18:07:00.000","2021-09-09T00:00:00.000","Solid Waste Services","Opportunity for Improvement (Central Trash/Recycling)","PW Solid Waste","1320 E 59th Ter Kansas City 64110","39.01920633","-94.57093943","POINT (-94.57093943 39.01920633)","{""What services were affected? (check all that apply)"":""Trash Services""}"
"859827","resolved","2021-12-02T10:29:00.000","2021-12-02T00:00:00.000","Leaf and Brush Curbside Pickup","Opportunities for Improvement (North Leaf/Brush)","PW Solid Waste","11005 N Kentucky Pl Kansas City 64157","39.29228249","-94.47047726","POINT (-94.47047726 39.29228249)",
"770433","resolved","2021-09-08T17:18:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4403 Wabash Ave Kansas City 64130","39.04626979","-94.55500058","POINT (-94.55500058 39.04626979)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770454","resolved","2021-09-08T17:33:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4210 Olive St Kansas City 64130","39.049725","-94.55649847","POINT (-94.55649847 39.049725)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770436","resolved","2021-09-08T17:16:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4112 Olive St Kansas City 64130","39.05115921","-94.55637712","POINT (-94.55637712 39.05115921)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770457","resolved","2021-09-08T17:35:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4201 Park Ave Kansas City 64130","39.05005584","-94.55710487","POINT (-94.55710487 39.05005584)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770620","resolved","2021-09-08T19:57:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4107 Brooklyn Ave Kansas City 64130","39.05166845","-94.5581748","POINT (-94.5581748 39.05166845)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770584","resolved","2021-09-08T19:22:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","2309 E 38th St Kansas City 64109","39.0572679","-94.55636371","POINT (-94.55636371 39.0572679)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":"":     1""}"
"770370","resolved","2021-09-08T15:32:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","3645 Wabash Ave Kansas City 64128","39.05950235","-94.5542488","POINT (-94.5542488 39.05950235)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770415","resolved","2021-09-08T17:02:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","3332 Brooklyn Ave Kansas City 64109","39.06516686","-94.55799859","POINT (-94.55799859 39.06516686)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"769441","resolved","2021-09-08T09:21:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","2307 Monitor Pl Kansas City 64108","39.08550147","-94.59532846","POINT (-94.59532846 39.08550147)","{""What is your regular trash day?"":""Monday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770787","resolved","2021-09-09T07:14:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","2802 Summit St Kansas City 64108","39.07663846","-94.59459213","POINT (-94.59459213 39.07663846)","{""What is your regular trash day?"":""Monday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770791","resolved","2021-09-09T07:14:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1324 E 12th St Kansas City 64106","39.09957639","-94.56580244","POINT (-94.56580244 39.09957639)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"768866","resolved","2021-09-07T17:50:00.000","2021-09-09T00:00:00.000","Solid Waste Services","Opportunity for Improvement (North Trash/Recycling)","PW Solid Waste","11512 N Cherry Dr Kansas City 64155","39.30271875","-94.57338894","POINT (-94.57338894 39.30271875)","{""What service were affected? (check all that apply)"":""Trash Service""}"
"770438","resolved","2021-09-08T17:02:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1401 E 11th St Kansas City 64106","39.10034304","-94.56498923","POINT (-94.56498923 39.10034304)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770554","resolved","2021-09-08T18:44:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","614 Tracy Ave Kansas City 64106","39.10628943","-94.56725921","POINT (-94.56725921 39.10628943)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"770526","resolved","2021-09-08T18:21:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","327 Olive St Kansas City 64124","39.10981999","-94.55325382","POINT (-94.55325382 39.10981999)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"768670","resolved","2021-09-07T15:25:00.000","2021-09-09T00:00:00.000","Street Maintenance","Utility or Contractor Worksite","PW Permits","14324 E 96th Ter Kansas City 64139","38.945547","-94.41468","POINT (-94.41468 38.945547)","{""Problem"":""Debris left""}"
"769803","resolved","2021-09-08T12:31:00.000","2021-09-09T00:00:00.000","311 Request Update",,"311 Research",,,,,"{""What is your request number?"":""769459"",""If you do not have your request number, please provide us the location reported."":"""",""How would you like us to contact you?"":""Email"",""Please provide us the contact information for your preferred method."":""jssommerhauser@yahoo.com""}"
"771025","resolved","2021-09-09T09:22:00.000","2021-09-09T00:00:00.000","Sidewalk / Right-of-Way","Damaged Sidewalk","PW Permits","616 E 72nd Ter Kansas City 64131","38.996606","-94.581509","POINT (-94.581509 38.996606)","{""What is the problem?"":""Buckled \/ Broken""}"
"770597","resolved","2021-09-08T19:36:00.000","2021-09-09T00:00:00.000","Sidewalk / Right-of-Way","Damaged Sidewalk","PW Permits","632 E 72nd Ter Kansas City 64131","38.996445","-94.58075","POINT (-94.58075 38.996445)","{""What is the problem?"":""Buckled \/ Broken""}"
"770376","resolved","2021-09-08T16:42:00.000","2021-09-09T00:00:00.000","Sidewalk / Right-of-Way","Damaged Sidewalk","PW Permits","3101 NW 57th St Kansas City 64151","39.19792602","-94.61622211","POINT (-94.61622211 39.19792602)","{""What is the problem?"":""Buckled \/ Broken""}"
"735624","resolved","2021-08-10T11:23:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","4501 Blue Ridge Blvd Kansas City 64133","39.0404379","-94.43650383","POINT (-94.43650383 39.0404379)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"770374","resolved","2021-09-08T16:42:00.000","2021-09-09T00:00:00.000","Sidewalk / Right-of-Way","Damaged Sidewalk","PW Permits","3101 NW 57th St Kansas City 64151","39.19792602","-94.61622211","POINT (-94.61622211 39.19792602)","{""What is the problem?"":""Sinking""}"
"729616","canceled","2021-08-05T09:52:00.000","2022-03-24T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","5300 NE 50th St Kansas City 64119","39.18458752","-94.51757588","POINT (-94.51757588 39.18458752)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"767416","resolved","2021-09-06T12:59:00.000","2021-09-09T00:00:00.000","Health Code Violations","Air Quality","Health Environmental Services","6702 Fairlane Dr Kansas City 64134","38.9496403","-94.51143561","POINT (-94.51143561 38.9496403)","{""What is the concern?"":""Open Burning"",""Name of Company Responsible (if applicable)"":""6702 Fairlane Dr kcmo 64134"",""When did you notice the concern?"":""09-06-2021 12:15 PM""}"
"771068","resolved","2021-09-09T09:39:00.000","2021-09-09T00:00:00.000","Animals and Pets","Dead Animal on Private Property","City Manager's Office","5216 NW 58th St Kansas City 64151","39.200259","-94.641732","POINT (-94.641732 39.200259)","{""Where is the animal?"":""Beyond the sidewalk towards the property?"",""Please provide any additional notes"":""Deer dead in greenspace behind our home"",""Type of Animal"":""Deer""}"
"922038","resolved","2022-02-03T11:20:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Type of Concern"":""Other Concern"",""Is there a specific location?"":""4437 Bellefontaine Ave""}"
"749018","resolved","2021-08-20T10:58:00.000","2021-09-07T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","7000 NW Barry Rd Kansas City 64153","39.24766841","-94.66181149","POINT (-94.66181149 39.24766841)","{""Did you witness this?"":""Yes""}"
"767020","resolved","2021-09-05T14:26:00.000","2021-09-09T00:00:00.000","Health Code Violations","Air Quality","Health Environmental Services","6702 Fairlane Dr Kansas City 64134","38.9496403","-94.51143561","POINT (-94.51143561 38.9496403)","{""What is the concern?"":""Open Burning"",""Name of Company Responsible (if applicable)"":""6702 Fairlane Dr kcmo 64144"",""When did you notice the concern?"":""09-05-2021 02:10 PM""}"
"749000","resolved","2021-08-20T10:48:00.000","2021-08-27T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","2007 E 59th Ter Kansas City 64130","39.01846661","-94.56200338","POINT (-94.56200338 39.01846661)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"729350","resolved","2021-08-05T07:21:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","920 N Olive St Kansas City 64120","39.12284656","-94.55825958","POINT (-94.55825958 39.12284656)","{""Number of Potholes"":""One Pothole"",""Location"":""Street""}"
"691864","resolved","2021-07-08T12:08:00.000","2021-07-09T00:00:00.000","Trees - City Owned","Trimming","Parks and Recreation - Forestry","507 E 109th St Kansas City 64131","38.92965089","-94.58589121","POINT (-94.58589121 38.92965089)","{""Is the tree in the City Right of Way?"":""Yes"",""Approximate Number of Trees"":"""",""Are the tree limbs blocking visibility of signs, signals, or at an intersection?"":""No""}"
"771233","canceled","2021-09-09T10:54:00.000","2021-09-09T00:00:00.000","Property Violations","Weeds","NHS Preservation","4103 Benton Blvd Kansas City 64130","39.05136864","-94.54646622","POINT (-94.54646622 39.05136864)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"770329","resolved","2021-09-08T16:13:00.000","2021-09-09T00:00:00.000","Water Service","Street/Yard Leak or Repair Issue","Water Services Department","100 E Pershing Rd Kansas City 64108","39.08491881","-94.58264181","POINT (-94.58264181 39.08491881)","{""Leak or Issue Location"":""In Street"",""Type of Flow or Issue"":""Gushing"",""Is Leak Causing Damage?"":""No"",""Is Issue From a Previous Repair?"":""No""}"
"719765","resolved","2021-07-28T15:15:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","15 W 83rd St Kansas City 64114","38.97751256","-94.59099862","POINT (-94.59099862 38.97751256)","{""Did you witness this?"":""Yes""}"
"770488","resolved","2021-09-08T17:51:00.000","2021-09-09T00:00:00.000","Water Service","Street/Yard Leak or Repair Issue","Water Services Department","9007 Holmes Rd Kansas City 64131","38.96328504","-94.58129348","POINT (-94.58129348 38.96328504)","{""Leak or Issue Location"":""In Street"",""Type of Flow or Issue"":""Streaming"",""Is Leak Causing Damage?"":""No"",""Is Issue From a Previous Repair?"":""No""}"
"769743","resolved","2021-09-08T12:08:00.000","2021-09-09T00:00:00.000","311 Request Update",,"311 Research",,,,,"{""What is your request number?"":""13245281"",""If you do not have your request number, please provide us the location reported."":"""",""How would you like us to contact you?"":""Email"",""Please provide us the contact information for your preferred method."":""125sdavis@gmail.com""}"
"718491","resolved","2021-07-27T18:33:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","3600 Wyoming St Kansas City 64111","39.06191027","-94.60418213","POINT (-94.60418213 39.06191027)","{""Did you witness this?"":""Yes""}"
"718393","resolved","2021-07-27T16:59:00.000","2021-09-09T00:00:00.000","Trees - City Owned","Trimming","Parks and Recreation - Forestry","1208 W 65th St Kansas City 64113","39.010565","-94.603582","POINT (-94.603582 39.010565)","{""Approximate Number of Trees"":""2"",""Is the tree in the City Right of Way?"":""Yes"",""Are the tree limbs blocking visibility of signs, signals, or at an intersection?"":""No""}"
"770403","resolved","2021-09-08T16:57:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","1208 NE 123rd St Kansas City 64165","39.31772571","-94.56460339","POINT (-94.56460339 39.31772571)","{""What is your regular recycling day?"":""Monday"",""Which Recycling Area area are you located in?"":""North (North of Missouri River)""}"
"717681","resolved","2021-07-27T11:16:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","11224 Eastern Ave Kansas City 64134","38.91788162","-94.50453903","POINT (-94.50453903 38.91788162)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"718395","resolved","2021-07-27T16:57:00.000","2021-09-09T00:00:00.000","Property Violations","Weeds","NHS Preservation","6304 E 99th St Kansas City 64134","38.9457103","-94.51615838","POINT (-94.51615838 38.9457103)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"718293","resolved","2021-07-27T15:53:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","9041 Eastern Ave Kansas City 64138","38.95941307","-94.50264119","POINT (-94.50264119 38.95941307)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"717523","resolved","2021-07-27T10:08:00.000","2021-09-09T00:00:00.000","Property Violations","Weeds","NHS Preservation","6004 E 102nd St Kansas City 64134","38.94062968","-94.51942578","POINT (-94.51942578 38.94062968)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""No""}"
"712327","resolved","2021-07-22T13:16:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","8216 Grand Ave Kansas City 64114","38.97843797","-94.58845702","POINT (-94.58845702 38.97843797)","{""Did you witness this?"":""Yes""}"
"770869","resolved","2021-09-09T08:14:00.000","2021-09-09T00:00:00.000","Water Service","Meter Leak or Issue","Water Services Department","7214 NE 51st St Kansas City 64119","39.18537219","-94.495256","POINT (-94.495256 39.18537219)","{""Meter Problem"":""Leaking"",""Meter Location"":""Outside""}"
"770883","resolved","2021-09-09T08:19:00.000","2021-09-09T00:00:00.000","Water Service","Meter Leak or Issue","Water Services Department","9007 Holmes Rd Kansas City 64131","38.96328504","-94.58129348","POINT (-94.58129348 38.96328504)","{""Meter Problem"":""Leaking"",""Meter Location"":""Outside""}"
"770204","canceled","2021-09-08T15:10:00.000","2021-09-09T00:00:00.000","Health Code Violations","Air Quality","Health Environmental Services","9206 E 52nd St Kansas City 64133","39.02868379","-94.47339745","POINT (-94.47339745 39.02868379)","{""What is the concern?"":""Open Burning"",""Name of Company Responsible (if applicable)"":"""",""When did you notice the concern?"":""08-28-2021 03:11 PM""}"
"709221","resolved","2021-07-20T20:50:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","7611 Sycamore Ave Kansas City 64138","38.98604726","-94.4945428","POINT (-94.4945428 38.98604726)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes"",""Are there structures on this lot?"":""Yes"",""If yes, does the main structure appear to be occupied?"":""Yes""}"
"769697","resolved","2021-09-08T11:08:00.000","2021-09-09T00:00:00.000","311 Request Update",,"311 Research",,,,,"{""What is your request number?"":""NO-2021-00168"",""If you do not have your request number, please provide us the location reported."":"""",""How would you like us to contact you?"":""Email"",""Please provide us the contact information for your preferred method."":""KESEAN_02@HOTMAIL.COM""}"
"922034","resolved","2022-02-03T11:08:00.000","2022-02-07T00:00:00.000","Sidewalk / Right-of-Way","Damaged Sidewalk","PW Permits","423 E 78th Ter Kansas City 64131","38.98516251","-94.58353651","POINT (-94.58353651 38.98516251)","{""What is the problem?"":""Buckled \/ Broken""}"
"705926","resolved","2021-07-19T14:13:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","3703 South Benton Ave Kansas City 64128","39.05871282","-94.54961748","POINT (-94.54961748 39.05871282)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"705906","resolved","2021-07-19T14:07:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","3347 Bellefontaine Ave Kansas City 64128","39.06440916","-94.54717294","POINT (-94.54717294 39.06440916)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"705681","resolved","2021-07-19T13:00:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","3501 Campbell St Kansas City 64109","39.06289763","-94.57371012","POINT (-94.57371012 39.06289763)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""No""}"
"769696","resolved","2021-09-08T11:07:00.000","2021-09-09T00:00:00.000","311 Request Update",,"311 Research",,,,,"{""What is your request number?"":""npd-2021-16847"",""If you do not have your request number, please provide us the location reported."":"""",""How would you like us to contact you?"":""Email"",""Please provide us the contact information for your preferred method."":""kesean_02@hotmail.com""}"
"701453","resolved","2021-07-15T12:13:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","5101 E 39th St Kansas City 64130","39.05483248","-94.52435306","POINT (-94.52435306 39.05483248)","{""Did you witness this?"":""Yes""}"
"656225","resolved","2021-06-10T07:09:00.000","2021-06-10T00:00:00.000","Water Service","Low or High Pressure","Water Services Department","809 W 67th Ter Kansas City 64113","39.006421","-94.600008","POINT (-94.600008 39.006421)","{""Is the Pressure Low or High?"":""Low""}"
"656240","resolved","2021-06-10T07:15:00.000","2021-06-10T00:00:00.000","Water Service","Low or High Pressure","Water Services Department","450 W 68th St Kansas City 64113","39.00598599","-94.59582217","POINT (-94.59582217 39.00598599)","{""Is the Pressure Low or High?"":""Low""}"
"656220","resolved","2021-06-10T07:04:00.000","2021-06-10T00:00:00.000","Water Service","Low or High Pressure","Water Services Department","1007 W 69th St Kansas City 64113","39.00466","-94.601136","POINT (-94.601136 39.00466)","{""Is the Pressure Low or High?"":""Low""}"
"694796","resolved","2021-07-10T22:04:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","5100 Ararat Dr Kansas City 64129","39.03355","-94.504196","POINT (-94.504196 39.03355)","{""Location"":""Street"",""Number of Potholes"":""One Pothole""}"
"694632","resolved","2021-07-10T17:05:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","8417 Main St Kansas City 64114","38.97491035","-94.59015984","POINT (-94.59015984 38.97491035)","{""Did you witness this?"":""No""}"
"694486","resolved","2021-07-10T13:07:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","8831 Evanston Ave Kansas City 64138","38.96208074","-94.46877647","POINT (-94.46877647 38.96208074)","{""Did you witness this?"":""Yes""}"
"688883","resolved","2021-07-06T16:29:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","2401 Front St Kansas City 64120","39.12509526","-94.55360449","POINT (-94.55360449 39.12509526)","{""Number of Potholes"":""Entire Block"",""Location"":""Street""}"
"769361","resolved","2021-09-08T08:32:00.000","2021-09-09T00:00:00.000","311 Request Update",,"311 Research",,,,,"{""What is your request number?"":""134383"",""If you do not have your request number, please provide us the location reported."":"""",""How would you like us to contact you?"":""Email"",""Please provide us the contact information for your preferred method."":""travis.duane.williams@gmail.com""}"
"680230","resolved","2021-06-29T12:44:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","4147 McGee St Kansas City 64111","39.04991718","-94.58265383","POINT (-94.58265383 39.04991718)","null"
"679746","resolved","2021-06-29T09:35:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","2400 Nicholson Ave Kansas City 64120","39.12444095","-94.55257104","POINT (-94.55257104 39.12444095)","{""Number of Potholes"":""One Pothole"",""Location"":""Street""}"
"679576","resolved","2021-06-29T07:10:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","920 N Olive St Kansas City 64120","39.12284656","-94.55825958","POINT (-94.55825958 39.12284656)","{""Number of Potholes"":""Entire Block"",""Location"":""Street""}"
"674804","resolved","2021-06-24T13:27:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","5308 NE 46th Ter Kansas City 64117","39.17840119","-94.51744699","POINT (-94.51744699 39.17840119)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""No""}"
"749331","resolved","2021-08-20T13:38:00.000","2021-09-09T00:00:00.000","Street Maintenance","Mowing on the Right of Way","PW Permits","2626 E 35th St Kansas City 64128","39.06276186","-94.55234171","POINT (-94.55234171 39.06276186)","{""Are weeds or brush causing a visibility problem?"":""Yes""}"
"748778","resolved","2021-08-20T09:08:00.000","2021-09-09T00:00:00.000","Street Maintenance","Mowing on the Right of Way","PW Permits","12105 Brickyard Rd Kansas City 64138","38.95748982","-94.44118644","POINT (-94.44118644 38.95748982)","{""Are weeds or brush causing a visibility problem?"":""Yes""}"
"745736","resolved","2021-08-18T10:00:00.000","2021-09-09T00:00:00.000","Parks and Recreation","Trees in Parks or Boulevard Medians","Parks and Recreation - Maintenance","709 Manheim Rd Kansas City 64109","39.056881","-94.577395","POINT (-94.577395 39.056881)","{""What kind of tree or trees (to the best of your knowledge)?"":""Unsure"",""What seems to be wrong with it?"":""Broken Limb(s),Dead or Dying""}"
"922006","resolved","2022-02-03T11:04:00.000","2022-02-03T00:00:00.000","Water Service","Street/Yard Leak or Repair Issue","Water Services Department","10409 N Donnelly Ave Kansas City 64157","39.28226056","-94.47985029","POINT (-94.47985029 39.28226056)","{""Leak or Issue Location"":""In Yard"",""Type of Flow or Issue"":""Trickling"",""Is Leak Causing Damage?"":""No"",""Is Issue From a Previous Repair?"":""No""}"
"768615","resolved","2021-09-07T14:45:00.000","2021-09-09T00:00:00.000","Administration or Questions","Submit a Claim to Law","311 Research",,,,,"{""What is the claim for?"":""Vehicle damage"",""Where did the injury or damage occur (location and address or intersection)?"":""7501 Blue River Rd"",""Is this for an individual or a business?"":"""",""Contact name"":""Candy Wells"",""Contact mailing address and phone number"":""816-316-6080 or 816-943-6080"",""When did the injury or damage occur?"":""09-04-2021"",""If claim is for vehicle damage, please list make, model, and year"":""2016 Ford Flex"",""Have you had any communication with anyone from the City about the damage?"":""No"",""If yes, what is the name of the department, division, or staff person?"":"""",""Did you file a police report?"":""No"",""If yes, what is the report number?"":""""}"
"664973","resolved","2021-06-16T13:33:00.000","2021-09-09T00:00:00.000","Animals and Pets","Dead Animal in Park","City Manager's Office","6017 Gladstone Blvd Kansas City 64123","39.11875837","-94.51058326","POINT (-94.51058326 39.11875837)",
"664239","resolved","2021-06-16T08:33:00.000","2021-09-09T00:00:00.000","Animals and Pets","Dead Animal in Park","City Manager's Office","501 N Belmont Blvd Kansas City 64123","39.11871694","-94.50930127","POINT (-94.50930127 39.11871694)",
"764680","resolved","2021-09-02T13:36:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","5103 E 20th St Kansas City 64127","39.08695","-94.522635","POINT (-94.522635 39.08695)","{""Location"":""Street"",""Number of Potholes"":""One Pothole""}"
"740978","resolved","2021-08-13T16:00:00.000","2021-09-09T00:00:00.000","Street Maintenance","Pothole","PW Permits","920 N Olive St Kansas City 64120","39.12284656","-94.55825958","POINT (-94.55825958 39.12284656)","{""Number of Potholes"":""Entire Block"",""Location"":""Street""}"
"662945","resolved","2021-06-15T12:22:00.000","2021-09-09T00:00:00.000","Animals and Pets","Dead Animal in Park","City Manager's Office","501 N Belmont Blvd Kansas City 64123","39.11874616","-94.50905554","POINT (-94.50905554 39.11874616)",
"753702","resolved","2021-08-24T15:54:00.000","2021-08-25T00:00:00.000","Traffic Signs and Street Markings","New Sign Request","PW Signs","3501 E 9th St Kansas City 64127","39.10191756","-94.54028767","POINT (-94.54028767 39.10191756)","{""Type of Sign Requested"":""Traffic Control""}"
"656807","resolved","2021-06-10T11:16:00.000","2021-09-09T00:00:00.000","Street Maintenance","Mowing on the Right of Way","PW Permits","12727 NW Skyview Ave Kansas City 64164","39.32466706","-94.64411651","POINT (-94.64411651 39.32466706)","{""Are weeds or brush causing a visibility problem?"":""Yes""}"
