CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2020018606,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,6,4801 Rockhill Rd,"4801 Rockhill Rd64110
(39.039912, -94.577223)",64110,Park Central-Research Park,4,207636,39.039912,-94.577223,157,4,7,165
2020018607,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,6,425 Volker Blvd,"425 Volker Blvd64110
(39.03769, -94.581084)",64110,Western 49-63,4,140363,39.03769,-94.581084,235,4,7,165
2020019243,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,5,6225 Brookside Blvd,"6225 Brookside Blvd64113
(39.014376, -94.591027)",64113,Morningside,6,106806,39.014376,-94.591027,79,1,7,164
2020019359,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,5,6218 Rockhill Rd,"6218 Rockhill Rd64110
(39.013601, -94.577219)",64110,Western 49-63,6,106433,39.013601,-94.577219,235,1,7,165
2020019404,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,5,415 W 63rd St,"415 W 63rd St64113
(39.013958, -94.594028)",64113,Greenway Fields,6,108971,39.013958,-94.594028,112,1,7,164
2020019907,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,2,5718 Rockhill Rd,"5718 Rockhill Rd64110
(39.022966, -94.576734)",64110,Western 49-63,4,145154,39.022966,-94.576734,235,4,7,165
2020019911,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,2,5728 Rockhill Rd,"5728 Rockhill Rd64110
(39.022555, -94.576762)",64110,Western 49-63,4,145157,39.022555,-94.576762,235,4,7,165
2020019915,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,2,5745 Rockhill Rd,"5745 Rockhill Rd64110
(39.021978, -94.576046)",64110,Western 49-63,4,145139,39.021978,-94.576046,235,4,7,165
2020020341,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,2,4801 Rockhill Rd,"4801 Rockhill Rd64110
(39.039912, -94.577223)",64110,Park Central-Research Park,4,207636,39.039912,-94.577223,157,4,7,165
2020020351,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,2,5701 Rockhill Rd,"5701 Rockhill Rd64110
(39.023483, -94.57596)",64110,Western 49-63,4,145149,39.023483,-94.57596,235,4,7,165
2020020617,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,2,6218 Rockhill Rd,"6218 Rockhill Rd64110
(39.013601, -94.577219)",64110,Western 49-63,6,106433,39.013601,-94.577219,235,1,7,165
2020020622,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,2,2408 E 63rd St,"2408 E 63rd St64130
(39.012876, -94.558056)",64130,Blue Hills,5,104711,39.012876,-94.558056,58,2,7,157
2020020623,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,2,1409 E Meyer Blvd,"1409 E Meyer Blvd64131
(39.011336, -94.569964)",64131,Neighbors United For Action,5,105289,39.011336,-94.569964,96,2,7,163
2020004914,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,N,01/15/2020,1,2020,2,335 N Belmont Blvd,"335 N Belmont Blvd64123
(39.115283, -94.508858)",64123,North Indian Mound,4,45894,39.115283,-94.508858,174,4,7,76
2020020624,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/12/2020,2,2020,2,804 E 63rd St,"804 E 63rd St64110
(39.01368, -94.577951)",64110,Western 49-63,6,106275,39.01368,-94.577951,235,1,7,165
2020004930,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,02/11/2020,2,2020,29,7406 Ward Pkwy,"7406 Ward Pkwy64114
(38.993729, -94.604215)",64114,Ward Parkway,6,110423,38.993729,-94.604215,147,1,7,162
2020020802,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,N,02/12/2020,2,2020,1,900 E 63rd St,"900 E 63rd St64110
(39.013637, -94.576489)",64110,Western 49-63,6,106412,39.013637,-94.576489,235,1,7,165
2020004936,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,01/17/2020,1,2020,4,5640 Ward Pkwy,"5640 Ward Pkwy64113
(39.02563, -94.60342)",64113,Sunset Hill West,4,142874,39.02563,-94.60342,194,4,7,164
2020021040,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,N,02/12/2020,2,2020,1,900 Volker Blvd,"900 Volker Blvd64110
(39.03703, -94.574937)",64110,Western 49-63,4,172853,39.03703,-94.574937,235,4,7,165
2020021127,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,N,02/12/2020,2,2020,1,5929 Rockhill Rd,"5929 Rockhill Rd64110
(39.018921, -94.576224)",64110,Western 49-63,6,105747,39.018921,-94.576224,235,1,7,165
2020021130,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,N,02/12/2020,2,2020,1,5740 Rockhill Rd,"5740 Rockhill Rd64110
(39.022143, -94.576781)",64110,Western 49-63,4,145160,39.022143,-94.576781,235,4,7,165
2020021132,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,N,02/12/2020,2,2020,1,5922 Rockhill Rd,"5922 Rockhill Rd64110
(39.019223, -94.576936)",64110,Western 49-63,6,105758,39.019223,-94.576936,235,1,7,165
2020021259,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,N,02/12/2020,2,2020,1,810 E 63rd St,"810 E 63rd St64110
(39.01366, -94.577505)",64110,Western 49-63,6,106274,39.01366,-94.577505,235,1,7,165
2020061056,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,5,2020,RESOL,Y,05/27/2020,5,2020,26,7700 NW Milrey Dr,"7700 NW Milrey Dr64152
(39.235265, -94.663816)",64152,Platte Ridge,2,169734,39.235265,-94.663816,69,5,3,77
2020057799,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,4,2020,RESOL,Y,05/02/2020,5,2020,6,8215 NW Mace Rd,"8215 NW Mace Rd64152
(39.244558, -94.682055)",64152,Park Forest,2,168411,39.244558,-94.682055,182,5,3,77
2020075969,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,N,06/02/2020,6,2020,0,5900 Ward Pkwy,"5900 Ward Pkwy64113
(39.02069, -94.602547)",64113,Stratford Gardens,6,108674,39.02069,-94.602547,74,1,7,164
2020075970,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,N,06/02/2020,6,2020,0,9601 Raytown Rd,"9601 Raytown Rd64134
(38.948028, -94.465786)",64134,Highview Estates,5,67880,38.948028,-94.465786,8,2,7,143
2020075973,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,N,06/02/2020,6,2020,0,5900 Ward Pkwy,"5900 Ward Pkwy64113
(39.02069, -94.602547)",64113,Stratford Gardens,6,108674,39.02069,-94.602547,74,1,7,164
2020059145,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2020,RESOL,Y,05/11/2020,5,2020,13,2612 E 75th St,"2612 E 75th St64132
(38.990958, -94.556549)",64132,Noble And Gregory Ridge,5,3711,38.990958,-94.556549,131,2,7,151
2020059146,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2020,RESOL,Y,05/11/2020,5,2020,13,2616 E 75th St,"2616 E 75th St64132
(38.990948, -94.556315)",64132,Noble And Gregory Ridge,5,3710,38.990948,-94.556315,131,2,7,151
2020059148,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2020,RESOL,N,05/01/2020,5,2020,3,2616 E 75th St,"2616 E 75th St64132
(38.990948, -94.556315)",64132,Noble And Gregory Ridge,5,3710,38.990948,-94.556315,131,2,7,151
2020059151,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2020,RESOL,N,05/01/2020,5,2020,3,2700 E 75th St,"2700 E 75th St64132
(38.991021, -94.555779)",64132,Noble And Gregory Ridge,5,3684,38.991021,-94.555779,131,2,7,151
2020075977,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,N,06/02/2020,6,2020,0,5900 Ward Pkwy,"5900 Ward Pkwy64113
(39.02069, -94.602547)",64113,Stratford Gardens,6,108674,39.02069,-94.602547,74,1,7,164
2020059149,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2020,RESOL,Y,05/11/2020,5,2020,13,2700 E 75th St,"2700 E 75th St64132
(38.991021, -94.555779)",64132,Noble And Gregory Ridge,5,3684,38.991021,-94.555779,131,2,7,151
2019168220,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,9,2019,RESOL,Y,12/10/2019,12,2019,83,5500 Ward Pkwy,"5500 Ward Pkwy64113
(39.027833, -94.604482)",64113,Sunset Hill West,4,142862,39.027833,-94.604482,194,4,7,164
2020021636,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,03/05/2020,3,2020,22,8507 State Line Rd,"8507 State Line Rd64114
(38.974256, -94.607843)",64114,Western Hills,6,148864,38.974256,-94.607843,237,1,7,162
2020021645,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/25/2020,2,2020,13,9601 E 90th Ter,"9601 E 90th Ter64138
(38.958261, -94.469815)",64138,White Oak,5,67097,38.958261,-94.469815,239,2,7,98
2020021661,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,03/03/2020,3,2020,20,9400 Troost Ave,"9400 Troost Ave64131
(38.956234, -94.578912)",64131,Boone Hills,5,151367,38.956234,-94.578912,50,2,7,163
2020021654,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/20/2020,2,2020,8,7110 Troost Ave,"7110 Troost Ave64131
(38.9982, -94.575653)",64131,Tower Homes,6,112964,38.9982,-94.575653,146,1,7,163
2020021658,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,04/07/2020,4,2020,55,700 E 110th St,"700 E 110th St64131
(38.928472, -94.582071)",64131,Red Bridge North,6,211264,38.928472,-94.582071,188,1,7,163
2020021667,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,04/07/2020,4,2020,55,12451 Charlotte St,"12451 Charlotte St64146
(38.900924, -94.583185)",64146,Mission Lake,6,211301,38.900924,-94.583185,95,1,7,2
2020061060,EMAIL,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,5,2020,RESOL,Y,07/13/2020,7,2020,73,5325 N Troost Ave,"5325 N Troost Ave64118
(39.191829, -94.566761)",64118,Davidson,1,86952,39.191829,-94.566761,82,6,4,154
2020059845,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,4,2020,RESOL,Y,05/11/2020,5,2020,12,4215 Wiedenmann Pl,"4215 Wiedenmann Pl64111
(39.051199, -94.599755)",64111,Volker,4,131474,39.051199,-94.599755,232,4,7,50
2020059226,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2020,RESOL,Y,05/15/2020,5,2020,16,11505 E Bannister Rd,"11505 E Bannister Rd64134
(35.797519, -103.890579)",64134,Highview Estates,5,282385,35.797519,-103.890579,,,,
2020059168,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,4,2020,RESOL,Y,07/13/2020,7,2020,75,8506 NE 99th St,"8506 NE 99th St64157
(39.273065, -94.477005)",64157,Shoal Creek,1,228635,39.273065,-94.477005,244,6,4,152
2020060094,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2020,RESOL,Y,06/26/2020,6,2020,57,13300 E 61st St,"13300 E 61st St64133
(39.012259, -94.423626)",64133,Blue Vue Hills,5,64321,39.012259,-94.423626,61,2,7,37
2020059894,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2020,RESOL,Y,05/07/2020,5,2020,7,3901 E 107th St,"3901 E 107th St64137
(38.931859, -94.544246)",64137,St Catherines Gardens,6,61575,38.931859,-94.544246,245,1,7,149
2020060499,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,5,2020,RESOL,Y,05/19/2020,5,2020,18,11208 E Bannister Rd,"11208 E Bannister Rd64138
(38.952983, -94.450922)",64138,Highview Estates,5,67722,38.952983,-94.450922,8,2,7,98
2020003602,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,01/31/2020,1,2020,22,7323 Holmes Rd,"7323 Holmes Rd64131
(38.994536, -94.579776)",64131,Tower Homes,6,113529,38.994536,-94.579776,146,1,7,163
2020003603,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,02/12/2020,2,2020,34,700 E Meyer Blvd,"700 E Meyer Blvd64131
(39.012052, -94.579057)",64131,Holmes Park,6,107759,39.012052,-94.579057,114,1,7,163
2019186117,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,11/04/2019,11,2019,6,9249 Ward Pkwy,"9249 Ward Pkwy64114
(38.959871, -94.595644)",64114,Western Hills,6,252233,38.959871,-94.595644,237,1,7,162
2019186122,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,11/12/2019,11,2019,14,10300 Meers Rd,"10300 Meers Rd64134
(38.935164, -94.449241)",64134,Longview,6,209147,38.935164,-94.449241,161,1,7,143
2019186154,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,11/12/2019,11,2019,14,11100 View High Dr,"11100 View High Dr64134
(38.91895, -94.460111)",64134,Longview,6,71143,38.91895,-94.460111,161,1,7,143
2020058984,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,4,2020,RESOL,Y,05/02/2020,5,2020,4,4925 N Highland Ave,"4925 N Highland Ave64118
(39.18359, -94.558911)",64118,Davidson,1,87576,39.18359,-94.558911,82,6,4,154
2020058987,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,4,2020,RESOL,Y,05/02/2020,5,2020,4,8142 N Broadway,"8142 N Broadway64118
(39.242652, -94.585638)",64118,Jefferson Highlands,2,92443,39.242652,-94.585638,243,5,4,154
2020008123,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,23,7350 E 55th St,"7350 E 55th St64129
(39.026481, -94.499761)",64129,Eastwood Hills East,3,239976,39.026481,-94.499761,19,3,7,155
2020010255,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,20,3903 Main St,"3903 Main St64111
(39.056194, -94.585614)",64111,Southmoreland,4,132498,39.056194,-94.585614,216,4,7,50
2020010579,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,20,3700 Blue Pkwy,"3700 Blue Pkwy64130
(39.036746, -94.542599)",64130,North Town Fork Creek,3,35451,39.036746,-94.542599,175,3,7,157
2020010620,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,20,7020 E 55th St,"7020 E 55th St64129
(39.025089, -94.503548)",64129,Eastwood Hills West,5,54452,39.025089,-94.503548,20,2,7,155
2020011655,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,19,4615 Broadway,"4615 Broadway64112
(39.043494, -94.591316)",64112,Plaza Westport,4,139500,39.043494,-94.591316,44,4,7,44
2020011656,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,19,4438 Broadway Blvd,"4438 Broadway Blvd64111
(39.046583, -94.591612)",64111,Plaza Westport,4,140457,39.046583,-94.591612,44,4,7,50
2020011657,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,19,4529 Broadway,"4529 Broadway64111
(39.044523, -94.591167)",64111,Plaza Westport,4,139488,39.044523,-94.591167,44,4,7,50
2020012003,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,16,6900 E 39th St,"6900 E 39th St64129
(39.055261, -94.50191)",64129,Eastwood Hills West,3,32347,39.055261,-94.50191,20,3,7,155
2020012235,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,16,4640 Raytown Rd,"4640 Raytown Rd64129
(39.040689, -94.483267)",64129,Eastwood Hills East,3,50333,39.040689,-94.483267,19,3,7,155
2020012798,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,16,4600 Raytown Rd,"4600 Raytown Rd64129
(39.041085, -94.484594)",64129,Eastwood Hills East,3,50336,39.041085,-94.484594,19,3,7,155
2020013057,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,16,3700 Broadway Blvd,"3700 Broadway Blvd64111
(39.060823, -94.591164)",64111,Valentine,4,282125,39.060823,-94.591164,228,4,7,50
2020014447,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,14,4600 Raytown Rd,"4600 Raytown Rd64129
(39.041085, -94.484594)",64129,Eastwood Hills East,3,50336,39.041085,-94.484594,19,3,7,155
2020015356,TWIR,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,13,3245 Broadway Blvd,"3245 Broadway Blvd64111
(39.067716, -94.58969)",64111,Broadway Gillham,4,127710,39.067716,-94.58969,2,4,7,50
2020017438,TWIR,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,2,2020,RESOL,Y,02/12/2020,2,2020,8,4630 Troost Ave,"4630 Troost Ave64110
(39.042378, -94.573289)",64110,South Hyde Park,4,207995,39.042378,-94.573289,191,4,7,165
2020020539,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,2,2020,RESOL,N,02/12/2020,2,2020,2,4600 Oak St,"4600 Oak St64111
(39.043833, -94.582651)",64111,Southmoreland,4,139700,39.043833,-94.582651,216,4,7,50
2020021245,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,2,2020,RESOL,Y,02/24/2020,2,2020,13,4601 NE 63rd St,"4601 NE 63rd St64119
(39.207972, -94.524941)",64119,Ravenwood-Somerset,1,214603,39.207972,-94.524941,187,6,4,135
2020023414,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,03/17/2020,3,2020,30,7900 Jarboe St,"7900 Jarboe St64114
(38.984914, -94.603023)",64114,West Waldo,6,120934,38.984914,-94.603023,141,1,7,162
2020021672,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,02/19/2020,2,2020,7,1055 W 55th St,"1055 W 55th St64113
(39.027777, -94.602335)",64113,Ward Estates,4,142879,39.027777,-94.602335,155,4,7,164
2020021700,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,03/04/2020,3,2020,21,7900 Paseo,"7900 Paseo64131
(38.983658, -94.56724)",64131,Marlborough Heights/Marlborough Pride,5,116416,38.983658,-94.56724,205,2,7,163
2020021717,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,03/04/2020,3,2020,21,8510 Wornall Rd,"8510 Wornall Rd64114
(38.973832, -94.596183)",64114,Western Hills,6,148828,38.973832,-94.596183,237,1,7,162
2020021718,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,03/04/2020,3,2020,21,8510 Wornall Rd,"8510 Wornall Rd64114
(38.973832, -94.596183)",64114,Western Hills,6,148828,38.973832,-94.596183,237,1,7,162
2019170750,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,9,2019,RESOL,Y,10/30/2019,10,2019,36,8710 Elm Ave,"8710 Elm Ave64138
(38.964846, -94.475389)",64138,White Oak,5,66390,38.964846,-94.475389,239,2,7,98
2020117380,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,8,2020,RESOL,Y,09/08/2020,9,2020,9,4308 Wyoming St,"4308 Wyoming St64111
(39.049713, -94.604812)",64111,West Plaza,4,141194,39.049713,-94.604812,148,4,7,50
2019186178,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,11/15/2019,11,2019,17,6234 Paseo,"6234 Paseo64110
(39.013401, -94.570804)",64110,Eastern 49-63,5,105181,39.013401,-94.570804,1,2,7,165
2019186208,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,01/15/2020,1,2020,78,7848 Ward Pkwy,"7848 Ward Pkwy64114
(38.985874, -94.606227)",64114,Ward Parkway,6,120538,38.985874,-94.606227,147,1,7,162
2019186211,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,10,2019,RESOL,Y,11/04/2019,11,2019,6,1849 Holly St,"1849 Holly St64108
(39.089956, -94.597574)",64108,Westside North,4,211376,39.089956,-94.597574,149,4,7,92
2020119268,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,9,2020,RESOL,Y,09/28/2020,9,2020,26,409 E Santa Fe Trl,"409 E Santa Fe Trl64145
(38.910782, -94.588464)",64145,Mission Lake,6,157560,38.910782,-94.588464,95,1,7,129
2020021542,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,2,2020,RESOL,Y,02/18/2020,2,2020,6,9014 NE 90th St,"9014 NE 90th St64157
(39.256804, -94.468171)",64157,Shoal Creek,1,172188,39.256804,-94.468171,244,6,4,152
2020021539,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,04/09/2020,4,2020,57,7901 E Bannister Rd,"7901 E Bannister Rd64134
(38.951291, -94.496702)",64134,Bannister Acres,5,69451,38.951291,-94.496702,120,2,7,143
2020021512,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,03/09/2020,3,2020,26,6441 Charlotte St,"6441 Charlotte St64131
(39.009962, -94.577873)",64131,Holmes Park,6,107787,39.009962,-94.577873,114,1,7,163
2020021666,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,N,02/12/2020,2,2020,0,701 E 63rd St,"701 E 63rd St64131
(39.013128, -94.578031)",64131,Holmes Park,6,107722,39.013128,-94.578031,114,1,7,163
2020021669,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,N,02/12/2020,2,2020,0,900 Volker Blvd,"900 Volker Blvd64110
(39.03703, -94.574937)",64110,Western 49-63,4,172853,39.03703,-94.574937,235,4,7,165
2020021710,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,2,2020,RESOL,Y,03/04/2020,3,2020,21,5946 Troost Ave,"5946 Troost Ave64110
(39.018609, -94.574647)",64110,Western 49-63,6,105726,39.018609,-94.574647,235,1,7,165
2020021751,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,2,2020,RESOL,Y,03/03/2020,3,2020,20,2452 Woodland Ave,"2452 Woodland Ave64108
(39.081231, -94.561868)",64108,Wendell Phillips,3,13554,39.081231,-94.561868,234,3,7,92
