"fiscal_year","county","region","operation_type","validated_investigation","nbr_of_completed_inv"
"2017","Denton","3-Arlington","General Residential Operation","Not Validated","5"
"2017","Ellis","3-Arlington","Child Placing Agency/Branch","Not Validated","15"
"2017","Ellis","3-Arlington","Child Placing Agency/Branch","Validated","2"
"2017","El Paso","10-El Paso","Child Placing Agency/Branch","Not Validated","20"
"2017","El Paso","10-El Paso","Child Placing Agency/Branch","Validated","1"
"2017","El Paso","10-El Paso","General Residential Operation","Not Validated","7"
"2017","El Paso","10-El Paso","General Residential Operation","Validated","1"
"2017","Erath","3-Arlington","General Residential Operation","Not Validated","2"
"2017","Fayette","7-Austin","Residential Treatment Center","Not Validated","3"
"2017","Fayette","7-Austin","Residential Treatment Center","Validated","2"
"2017","Fort Bend","6-Houston","Child Placing Agency/Branch","Not Validated","2"
"2017","Fort Bend","6-Houston","General Residential Operation","Not Validated","1"
"2017","Fort Bend","6-Houston","Residential Treatment Center","Not Validated","39"
"2017","Fort Bend","6-Houston","Residential Treatment Center","Validated","1"
"2017","Galveston","6-Houston","Child Placing Agency/Branch","Not Validated","3"
"2017","Galveston","6-Houston","General Residential Operation","Not Validated","1"
"2017","Galveston","6-Houston","Residential Treatment Center","Not Validated","13"
"2017","Galveston","6-Houston","Residential Treatment Center","Validated","1"
"2017","Gonzales","8-San Antonio","Child Placing Agency/Branch","Not Validated","10"
"2017","Gonzales","8-San Antonio","Child Placing Agency/Branch","Validated","2"
"2017","Gonzales","8-San Antonio","General Residential Operation","Not Validated","3"
"2017","Gregg","4-Tyler","Child Placing Agency/Branch","Not Validated","2"
"2017","Guadalupe","8-San Antonio","Child Placing Agency/Branch","Not Validated","4"
"2017","Harris","6-Houston","Child Placing Agency/Branch","Not Validated","133"
"2017","Harris","6-Houston","Child Placing Agency/Branch","Validated","5"
"2017","Harris","6-Houston","General Residential Operation","Not Validated","48"
"2017","Harris","6-Houston","Residential Treatment Center","Not Validated","110"
"2017","Harris","6-Houston","Residential Treatment Center","Validated","6"
"2017","Harrison","4-Tyler","General Residential Operation","Not Validated","9"
"2017","Hays","7-Austin","Child Placing Agency/Branch","Not Validated","1"
"2017","Hays","7-Austin","Residential Treatment Center","Not Validated","44"
"2017","Hays","7-Austin","Residential Treatment Center","Validated","2"
"2017","Hidalgo","11-Edinburg","Child Placing Agency/Branch","Not Validated","51"
"2017","Hidalgo","11-Edinburg","Child Placing Agency/Branch","Validated","1"
"2017","Hockley","1-Lubbock","Residential Treatment Center","Not Validated","29"
"2017","Hockley","1-Lubbock","Residential Treatment Center","Validated","1"
"2017","Hopkins","4-Tyler","Child Placing Agency/Branch","Not Validated","2"
"2017","Houston","5-Beaumont","General Residential Operation","Not Validated","26"
"2017","Houston","5-Beaumont","General Residential Operation","Validated","1"
"2017","Hunt","3-Arlington","Child Placing Agency/Branch","Not Validated","2"
"2017","Hunt","3-Arlington","Residential Treatment Center","Not Validated","7"
"2017","Jeff Davis","10-El Paso","Residential Treatment Center","Not Validated","1"
"2017","Jefferson","5-Beaumont","Child Placing Agency/Branch","Not Validated","17"
"2017","Jefferson","5-Beaumont","Child Placing Agency/Branch","Validated","1"
"2017","Jefferson","5-Beaumont","General Residential Operation","Not Validated","11"
"2017","Kaufman","3-Arlington","General Residential Operation","Not Validated","2"
"2017","Kendall","8-San Antonio","Child Placing Agency/Branch","Not Validated","4"
"2017","Kendall","8-San Antonio","General Residential Operation","Not Validated","2"
"2017","Kendall","8-San Antonio","Residential Treatment Center","Not Validated","12"
"2017","Kerr","8-San Antonio","Child Placing Agency/Branch","Not Validated","4"
"2017","Kerr","8-San Antonio","General Residential Operation","Not Validated","15"
"2017","Kerr","8-San Antonio","Residential Treatment Center","Not Validated","3"
"2017","Lampasas","7-Austin","General Residential Operation","Not Validated","17"
"2017","Lampasas","7-Austin","General Residential Operation","Validated","3"
"2017","Lubbock","1-Lubbock","Child Placing Agency/Branch","Not Validated","42"
"2017","Lubbock","1-Lubbock","Child Placing Agency/Branch","Validated","1"
"2017","Lubbock","1-Lubbock","General Residential Operation","Not Validated","6"
"2017","Lubbock","1-Lubbock","Residential Treatment Center","Not Validated","15"
"2017","Matagorda","6-Houston","Residential Treatment Center","Not Validated","2"
"2017","McLennan","7-Austin","Child Placing Agency/Branch","Not Validated","5"
"2017","McLennan","7-Austin","General Residential Operation","Not Validated","3"
"2017","McLennan","7-Austin","General Residential Operation","Validated","1"
"2017","McLennan","7-Austin","Residential Treatment Center","Not Validated","4"
"2017","Medina","8-San Antonio","Child Placing Agency/Branch","Not Validated","14"
"2017","Medina","8-San Antonio","Child Placing Agency/Branch","Validated","1"
"2017","Midland","9-Midland","Child Placing Agency/Branch","Not Validated","5"
"2017","Midland","9-Midland","General Residential Operation","Not Validated","4"
"2017","Mills","7-Austin","Residential Treatment Center","Not Validated","7"
"2017","Montgomery","6-Houston","Child Placing Agency/Branch","Not Validated","1"
"2017","Montgomery","6-Houston","General Residential Operation","Not Validated","11"
"2017","Montgomery","6-Houston","Residential Treatment Center","Not Validated","16"
"2017","Nacogdoches","5-Beaumont","Child Placing Agency/Branch","Not Validated","2"
"2017","Nacogdoches","5-Beaumont","Child Placing Agency/Branch","Validated","1"
"2017","Navarro","3-Arlington","Child Placing Agency/Branch","Not Validated","4"
"2017","Navarro","3-Arlington","General Residential Operation","Not Validated","1"
"2017","Navarro","3-Arlington","Residential Treatment Center","Not Validated","1"
"2017","Nueces","11-Edinburg","Child Placing Agency/Branch","Not Validated","29"
"2017","Nueces","11-Edinburg","Child Placing Agency/Branch","Validated","4"
"2017","Nueces","11-Edinburg","General Residential Operation","Not Validated","13"
"2017","Oldham","1-Lubbock","General Residential Operation","Not Validated","4"
"2017","Parker","3-Arlington","Child Placing Agency/Branch","Not Validated","2"
"2017","Parker","3-Arlington","Child Placing Agency/Branch","Validated","1"
"2017","Potter","1-Lubbock","Child Placing Agency/Branch","Not Validated","16"
"2017","Potter","1-Lubbock","Child Placing Agency/Branch","Validated","2"
"2017","Potter","1-Lubbock","General Residential Operation","Not Validated","3"
"2017","Randall","1-Lubbock","Child Placing Agency/Branch","Not Validated","15"
"2017","Randall","1-Lubbock","General Residential Operation","Not Validated","5"
"2017","Randall","1-Lubbock","Residential Treatment Center","Not Validated","13"
"2017","San Patricio","11-Edinburg","General Residential Operation","Not Validated","20"
"2017","San Patricio","11-Edinburg","General Residential Operation","Validated","3"
"2017","Shelby","5-Beaumont","Child Placing Agency/Branch","Not Validated","1"
"2017","Smith","4-Tyler","Child Placing Agency/Branch","Not Validated","36"
"2017","Smith","4-Tyler","Child Placing Agency/Branch","Validated","1"
"2017","Smith","4-Tyler","General Residential Operation","Not Validated","9"
"2017","Smith","4-Tyler","Residential Treatment Center","Not Validated","47"
"2017","Smith","4-Tyler","Residential Treatment Center","Validated","4"
"2017","Tarrant","3-Arlington","Child Placing Agency/Branch","Not Validated","102"
"2017","Tarrant","3-Arlington","Child Placing Agency/Branch","Validated","7"
"2017","Tarrant","3-Arlington","Exemption Request","Not Validated","1"
"2017","Tarrant","3-Arlington","General Residential Operation","Not Validated","7"
"2017","Tarrant","3-Arlington","General Residential Operation","Validated","1"
"2017","Taylor","2-Abilene","Child Placing Agency/Branch","Not Validated","9"
"2017","Taylor","2-Abilene","Child Placing Agency/Branch","Validated","1"
"2017","Taylor","2-Abilene","General Residential Operation","Not Validated","11"
"2017","Tom Green","9-Midland","Child Placing Agency/Branch","Not Validated","2"
"2017","Tom Green","9-Midland","Child Placing Agency/Branch","Validated","2"
"2017","Travis","7-Austin","Child Placing Agency/Branch","Not Validated","40"
"2017","Travis","7-Austin","Child Placing Agency/Branch","Validated","3"
"2017","Travis","7-Austin","General Residential Operation","Not Validated","19"
"2017","Travis","7-Austin","Residential Treatment Center","Not Validated","16"
"2017","Tyler","5-Beaumont","General Residential Operation","Not Validated","1"
"2017","Tyler","5-Beaumont","Residential Treatment Center","Not Validated","2"
"2017","Victoria","8-San Antonio","Child Placing Agency/Branch","Not Validated","1"
"2017","Victoria","8-San Antonio","Residential Treatment Center","Not Validated","7"
"2017","Victoria","8-San Antonio","Residential Treatment Center","Validated","1"
"2017","Walker","6-Houston","General Residential Operation","Not Validated","16"
"2017","Walker","6-Houston","General Residential Operation","Validated","1"
"2017","Walker","6-Houston","Residential Treatment Center","Not Validated","6"
"2017","Washington","7-Austin","General Residential Operation","Not Validated","1"
"2017","Webb","11-Edinburg","Child Placing Agency/Branch","Not Validated","10"
"2017","Webb","11-Edinburg","Child Placing Agency/Branch","Validated","1"
"2017","Webb","11-Edinburg","General Residential Operation","Not Validated","4"
"2017","Webb","11-Edinburg","General Residential Operation","Validated","2"
"2017","Wichita","2-Abilene","Child Placing Agency/Branch","Not Validated","9"
"2017","Wichita","2-Abilene","Child Placing Agency/Branch","Validated","2"
"2017","Wichita","2-Abilene","General Residential Operation","Not Validated","1"
"2017","Williamson","7-Austin","Child Placing Agency/Branch","Not Validated","13"
"2017","Williamson","7-Austin","Child Placing Agency/Branch","Validated","1"
"2017","Williamson","7-Austin","General Residential Operation","Not Validated","2"
"2017","Williamson","7-Austin","Residential Treatment Center","Not Validated","2"
"2016","Austin","6-Houston","Residential Treatment Center","Not Validated","28"
"2016","Austin","6-Houston","Residential Treatment Center","Validated","2"
"2016","Bee","11-Edinburg","General Residential Operation","Not Validated","2"
"2016","Bell","7-Austin","Child Placing Agency/Branch","Not Validated","19"
"2016","Bell","7-Austin","Child Placing Agency/Branch","Validated","1"
"2016","Bell","7-Austin","General Residential Operation","Not Validated","1"
"2016","Bell","7-Austin","Residential Treatment Center","Not Validated","2"
"2016","Bell","7-Austin","Residential Treatment Center","Validated","1"
"2016","Bexar","8-San Antonio","Child Placing Agency/Branch","Not Validated","87"
"2016","Bexar","8-San Antonio","Child Placing Agency/Branch","Validated","4"
"2016","Bexar","8-San Antonio","General Residential Operation","Not Validated","47"
"2016","Bexar","8-San Antonio","Residential Treatment Center","Not Validated","95"
"2016","Bexar","8-San Antonio","Residential Treatment Center","Validated","4"
"2016","Bexar","8-San Antonio","Unregulated Operation","Not Validated","1"
"2016","Bexar","8-San Antonio","Unregulated Operation","Validated","1"
"2016","Brazoria","6-Houston","Child Placing Agency/Branch","Not Validated","1"
"2016","Brazoria","6-Houston","Child Placing Agency/Branch","Validated","1"
"2016","Brazoria","6-Houston","General Residential Operation","Not Validated","1"
"2016","Brazoria","6-Houston","Residential Treatment Center","Not Validated","3"
"2016","Brazos","7-Austin","Child Placing Agency/Branch","Not Validated","2"
"2016","Brazos","7-Austin","Residential Treatment Center","Not Validated","6"
"2016","Brown","2-Abilene","Child Placing Agency/Branch","Not Validated","18"
"2016","Brown","2-Abilene","Child Placing Agency/Branch","Validated","1"
"2016","Brown","2-Abilene","General Residential Operation","Not Validated","4"
"2016","Caldwell","7-Austin","Residential Treatment Center","Not Validated","4"
"2016","Cameron","11-Edinburg","Child Placing Agency/Branch","Not Validated","38"
"2016","Cameron","11-Edinburg","Child Placing Agency/Branch","Validated","2"
"2016","Cameron","11-Edinburg","General Residential Operation","Not Validated","25"
"2016","Cameron","11-Edinburg","General Residential Operation","Validated","1"
"2016","Collin","3-Arlington","Child Placing Agency/Branch","Not Validated","2"
"2016","Collin","3-Arlington","General Residential Operation","Not Validated","1"
"2016","Comal","8-San Antonio","General Residential Operation","Not Validated","10"
"2016","Comal","8-San Antonio","Residential Treatment Center","Not Validated","10"
"2016","Comal","8-San Antonio","Residential Treatment Center","Validated","2"
"2016","Comanche","2-Abilene","Child Placing Agency/Branch","Not Validated","2"
"2016","Dallas","3-Arlington","Child Placing Agency/Branch","Not Validated","89"
"2016","Dallas","3-Arlington","Child Placing Agency/Branch","Validated","3"
"2016","Dallas","3-Arlington","General Residential Operation","Not Validated","1"
"2016","Dallas","3-Arlington","Residential Treatment Center","Not Validated","6"
"2016","Denton","3-Arlington","General Residential Operation","Not Validated","1"
"2016","DeWitt","8-San Antonio","General Residential Operation","Not Validated","2"
"2016","Ellis","3-Arlington","Child Placing Agency/Branch","Not Validated","10"
"2016","Ellis","3-Arlington","General Residential Operation","Not Validated","1"
"2016","El Paso","10-El Paso","Child Placing Agency/Branch","Not Validated","26"
"2016","El Paso","10-El Paso","General Residential Operation","Not Validated","3"
"2016","Erath","3-Arlington","General Residential Operation","Not Validated","3"
"2016","Falls","7-Austin","Residential Treatment Center","Not Validated","4"
"2016","Fayette","7-Austin","Residential Treatment Center","Not Validated","5"
"2016","Fort Bend","6-Houston","Child Placing Agency/Branch","Not Validated","3"
"2016","Fort Bend","6-Houston","Child Placing Agency/Branch","Validated","1"
"2016","Fort Bend","6-Houston","General Residential Operation","Not Validated","2"
"2016","Fort Bend","6-Houston","General Residential Operation","Validated","1"
"2016","Fort Bend","6-Houston","Residential Treatment Center","Not Validated","38"
"2016","Fort Bend","6-Houston","Residential Treatment Center","Validated","5"
"2016","Freestone","7-Austin","General Residential Operation","Not Validated","2"
"2016","Galveston","6-Houston","Child Placing Agency/Branch","Not Validated","6"
"2016","Galveston","6-Houston","Child Placing Agency/Branch","Validated","1"
"2016","Galveston","6-Houston","General Residential Operation","Not Validated","1"
"2016","Galveston","6-Houston","Residential Treatment Center","Not Validated","15"
"2016","Gonzales","8-San Antonio","Child Placing Agency/Branch","Not Validated","15"
"2016","Gonzales","8-San Antonio","Child Placing Agency/Branch","Validated","2"
"2016","Gonzales","8-San Antonio","General Residential Operation","Not Validated","6"
"2016","Grayson","3-Arlington","General Residential Operation","Not Validated","1"
"2016","Gregg","4-Tyler","Child Placing Agency/Branch","Not Validated","4"
"2016","Harris","6-Houston","Child Placing Agency/Branch","Not Validated","141"
"2016","Harris","6-Houston","Child Placing Agency/Branch","Validated","11"
"2016","Harris","6-Houston","General Residential Operation","Not Validated","31"
"2016","Harris","6-Houston","General Residential Operation","Validated","3"
"2016","Harris","6-Houston","Residential Treatment Center","Not Validated","79"
"2016","Harris","6-Houston","Residential Treatment Center","Validated","4"
