"cn","princ_name","rn","reg_ent_name","phys_loc_desc_txt","near_city_name","loc_cnty_name","loc_zip_txt","lat_dec_coord_num","long_dec_coord_num","deliv_txt","deliv_2_txt","usps_state_cd","zip_plus4_cd","incid_track_num","status_cd","start_dt","rcvd_dt","status_dt","media_name","rcv_wtr_body_txt","source","material_name","amt_num","uom_cd","clas_cd","incident_effect","incident_nature","comments","action","description","inv_num","tnrcc_region_name","coordinates"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104047758","GENERIC INCIDENT ZIP CODE 77963",,"GOLIAD","GOLIAD","77963",,,,,,,"381654","CLOSED","2022-06-17T00:00:00.000","2022-06-17T00:00:00.000","2022-06-21T00:00:00.000","WASTE","N/A","TTST","Motor oil","5128","GALLONS","003_OIL","ENVIRONMENTAL","OTHER","On March 1, 2022, at approximately 1354 hours, Mr. Bill Ross, Emergency Response Coordinator (ERC) with TCEQ R14, contacted Mr. Joe Jimenez, with SN, to gather additional information. SN contracted Emergency Response and Training Solutions (ERTS) to manage the spill response. ERTS contracted Miller Environmental Services (MES) to respond and remediate the spill.","TCEQ R14 will continue to gather information and assess the situation. A spill remediation report was requested, per Title 30 Texas Administrative Code §327.","On March 1, 2022, at approximately 2037 hours, the Texas Commission on Environmental Quality (TCEQ) Region 14 (R14) Corpus Christi Office received a notification via report No. 20220651 of a release of refined motor oil to soil due to a single vehicle accident. The spill occurred on southbound Highway 59 Near mile marker 672, Goliad County, Texas. The responsible party was determined to be Schneider National (SN).",,"REGION 14 - CORPUS CHRISTI",
"CN605797125","BRENHAM KKS INC","RN101665172","BUCCANEER FOOD STORES",,"BRENHAM","WASHINGTON","77833",,,"1309 PRAIRIE LEA ST",,"TX","3911","382230","CLOSED","2022-06-22T00:00:00.000","2022-06-22T00:00:00.000","2022-06-28T00:00:00.000","WASTE",,"Fuel Dispenser","Diesel #2","0",,"006_OTHER","ENVIRONMENTAL, GENERAL","OTHER","More information will be available upon approval of the investigation report.","This ER incident was received by the TCEQ Waco Regional Office and was assigned to Environmental Investigator Mr. Jacob Williams for further investigation. 

Buccaneer Food Stores was contacted on June 28, 2022, to obtain more information regarding the spill. The spill had already been cleanup and was below the reporting requirement so will be closed as notification only.","Complainant stated that a gas pump at a PST facility was leaking in Washington County",,"REGION 09 - WACO",
"CN600125157","TXI OPERATIONS LP","RN104282611","TRAVIS AGGREGATES","E OF AUSTIN & W OF WEBBERVILLE ON FM 969 BETWEEN FM 969 & COLORADO RIVER.","WEBBERVILLE","TRAVIS","78653","30.246900","-97.521600","18601 FM 969",,"TX","5102","381972","CLOSED","2022-06-06T00:00:00.000","2022-06-07T00:00:00.000","2022-06-23T00:00:00.000","WASTE",,"Excavator",,,,,"ENVIRONMENTAL, GENERAL","MUNICIPAL NON-INDUSTRIAL","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","Received notification of 60 gallon hydraulic oil spill onto ground.",,"REGION 11 - AUSTIN","POINT (-97.5216 30.2469)"
"CN600131098","UNION PACIFIC RAILROAD COMPANY","RN104048608","GENERIC INCIDENT ZIP CODE 78073",,"VON ORMY","BEXAR","78073",,,,,,,"381386","CLOSED","2022-06-02T00:00:00.000","2022-06-02T00:00:00.000","2022-06-13T00:00:00.000","WASTE","Medio Creek","Crane","Hydraulic Oil","20","GALLONS","003_OIL","GENERAL","OTHER","The amount of material released did not meet the threshold of a reportable event. Additionally, the spill appeared to have been remediated. Therefore, the incident will be closed with no further action required.","United Professional Services was contracted to perform the clean up.","The material released from a crane and onto concrete. Impact is land. The material remained on the concrete and did not impact water.",,"REGION 13 - SAN ANTONIO",
"CN602758880","PASEO DEL ESTE MUD 1","RN110424181","INFRAMARK",,"KATY","HARRIS","77449",,,"2002 W GRAND PKWY N STE 100",,"TX","1964","381858","CLOSED","2022-06-16T00:00:00.000","2022-06-17T00:00:00.000","2022-06-28T00:00:00.000","WATER",,"Paseo Del Este MUD","Wastewater discharge, municipal","500","GALLONS","006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","On June 17, 2022, an emergency response was received by the TCEQ El Paso Region Office for an unauthorized discharge of 500 gallons of raw sewage which occurred within Zip Code79928.",,"REGION 12 - HOUSTON",
"CN604092627","BLUE ORIGIN TEXAS LLC","RN104961164","LAUNCH SITE ONE","2 MI E OF HWY 54 APPROX 25 MI N OF VAN HORN TX","VAN HORN","CULBERSON","79855","31.450833","-104.760000","35961 STATE HIGHWAY 54",,"TX","2015","381126","CLOSED","2022-05-31T00:00:00.000","2022-06-01T00:00:00.000","2022-06-24T00:00:00.000","WASTE",,"Hydraulic Pump Unit","Hydraulic Oil","40","GALLONS","006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","On June 1, 2022, an emergency response was received by the TCEQ El Paso Region Office for a spill of 40 gallons of hydraulic fluid which occurred within Zip Code 79855.",,"REGION 06 - EL PASO","POINT (-104.76 31.450833)"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104042684","GENERIC INCIDENT ZIP CODE 77011",,"HOUSTON","HARRIS","77011",,,,,,,"305953","CLOSED","2019-01-02T00:00:00.000","2019-01-03T00:00:00.000","2020-08-19T00:00:00.000","WASTE",,"Highway Vehicle","Diesel fuel","100","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1582508.","On January 3, 2019, at 1620 PM, Mr. John Massey, Hazmat International, called with an initial notification of a spill.  On January 2, 2019, approximately 100 gallons of diesel was spilled at Loop 610 and Scott Street Exit, Houston (Harris County), TX 77011.","1582508","REGION 12 - HOUSTON",
,,"RN104054556","GENERIC INCIDENT ZIP CODE 79108",,"AMARILLO","POTTER","79108",,,,,,,"306674","CLOSED","2018-10-26T00:00:00.000","2018-10-26T00:00:00.000","2019-04-16T00:00:00.000","WASTE",,"Semi-Truck","Diesel fuel","0",,"006_OTHER","ENVIRONMENTAL","INDUSTRIAL",,"Emergency Response and Training Solutions dispactched Talon LPE to perform the cleanup on behalf of the responsible party.","An unknown amount of diesel fuel was spilled due to a semi-truck running onto the median with engine damage. The responsible party is K&B Transportation.","1555839","REGION 01 - AMARILLO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104052832","GENERIC INCIDENT ZIP CODE 78759",,"AUSTIN","TRAVIS","78759",,,,,,,"306820","CLOSED","2019-03-09T00:00:00.000","2019-03-09T00:00:00.000","2019-05-09T00:00:00.000","WASTE",,"TANKER TRUCK","Diesel fuel","50","GALLONS","005_HAZMIN","ENVIRONMENTAL","OTHER","This incident does not meet the necessary criteria for conducting an onsite emergency response investigation.",,"A spill of approximately 50 gallons of diesel fuel onto land from a saddle tank.","1557390","REGION 11 - AUSTIN",
"CN601229560","HORIZON REGIONAL MUD","RN102329075","HORIZON REGIONAL MUD CITY PLANT",,"EL PASO","EL PASO","79928",,,"13223 BERKLEY DR",,"TX",,"306865","CLOSED","2019-04-18T00:00:00.000","2019-04-18T00:00:00.000","2019-04-19T00:00:00.000","WASTE",,"chlorinated effluent","CHLORINATED WATER","8000","GALLONS","006_OTHER","PROPERTY","WASTEWATER",,,,"1556255","REGION 06 - EL PASO",
"CN605236843","UNITED ROAD","RN101769933","HERTZ RENT-A-CAR 1636",,,"TRAVIS","78719",,,"9401 RENTAL CAR LN",,"TX","2312","242235","CLOSED","2001-01-01T00:00:00.000","2016-08-24T00:00:00.000","2016-09-22T00:00:00.000","WASTE","COLORADO RIVER","TANKER TRUCK","Diesel fuel","65","GALLONS","005_HAZMIN","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This emergency response incident has been assigned and will be further investigated by an Environmental Investigator.","Diesel fuel released from a tractor trailer passenger side saddle tank as the result of an accident.","1363354","REGION 11 - AUSTIN",
"CN600131098","UNION PACIFIC RAILROAD COMPANY","RN104047162","GENERIC INCIDENT ZIP CODE 77803",,"BRYAN","BRAZOS","77803",,,,,,,"307224","CLOSED","2019-04-25T00:00:00.000","2019-04-25T00:00:00.000","2020-02-28T00:00:00.000","WASTE","n/a","TRAIN CAR",,,,,,"OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Train car derailment.",,"REGION 09 - WACO",
"CN600131098","UNION PACIFIC RAILROAD COMPANY","RN104049309","GENERIC INCIDENT ZIP CODE 78221",,"SAN ANTONIO","BEXAR","78221",,,,,,,"307417","CLOSED","2019-04-29T00:00:00.000","2019-04-29T00:00:00.000","2019-05-01T00:00:00.000","AIR",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,,"tresspasser struck by train.",,"REGION 13 - SAN ANTONIO",
"CN605652775","DADE TRUCKING INC","RN110765013","SPILL SH 21 AND CR 908","DIESEL SPILL AT SH 21 AND CR 908 CALDWELL TX",,"BURLESON","77836",,,,,,,"307671","CLOSED","2019-04-25T00:00:00.000","2019-04-25T00:00:00.000","2019-05-02T00:00:00.000","WASTE",,"SEMI-TRUCK","DIESEL OIL #2/GUAR GUM","50","GALLONS","006_OTHER",,"OTHER","More information will be available upon approval of the investigation report.","N/A","Spill of diesel oil on land.","1557731","REGION 09 - WACO",
,,"RN103024287","GNG 102",,,"TARRANT","76117",,,"6001 MIDWAY RD",,"TX","4706","230377","CLOSED","2016-03-17T00:00:00.000","2016-03-29T00:00:00.000","2016-04-11T00:00:00.000","WASTE",,,,,,,"GENERAL","MUNICIPAL NON-INDUSTRIAL",,,"Protect Environmental was contracted to conduct the clean-up measures. 

RP: Midway Food Store
Incident Location: 6001 Midway Road, Haltom City, Texas 76117","1324280","REGION 04 - DFW METROPLEX",
"CN602300030","FEDEX GROUND","RN104032396","GENERIC INCIDENT ZIP CODE 75032",,"ROCKWALL","ROCKWALL","75032",,,,,,,"308555","CLOSED","2019-05-15T00:00:00.000","2019-05-15T00:00:00.000","2020-05-22T00:00:00.000","WASTE","None","Tractor Trailer","Diesel fuel","50","GALLONS","003_OIL","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL",,"See TCEQ Investigation Report No. 1646428 for additional information.","Incident Date: May 15, 2019
Responsible Party: FedEx Ground
Material/Quantity Released: 50 gallons of diesel fuel
Incident Location: 2915 South Goliad Avenue, Rockwall (Rockwall County), Texas 75087
Spill Report Number(s): 20191695
Contractor(s): Emergency Response and Training Solutions, Lone Star Hazmat Response, LLC","1646428","REGION 04 - DFW METROPLEX",
"CN604591073","HURST JOINT VENTURE LP","RN106511447","CROSSWATER YACHT CLUB",,,"TRAVIS","78734",,,"1505 HURST CREEK RD",,"TX","2548","255709","CLOSED","2001-01-01T00:00:00.000","2017-04-02T00:00:00.000","2017-04-27T00:00:00.000","WASTE",,"FUEL LINE","OILY SUBSTANCE","0",,"003_OIL","GENERAL","MUNICIPAL NON-INDUSTRIAL","More information will be available upon approval of the investigation report.","This emergency response incident has been assigned and will be further investigated by an Environmental Investigator.","The TCEQ Austin Region Office received a report of a sheen on water.","1409331","REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049101","GENERIC INCIDENT ZIP CODE 78201",,"SAN ANTONIO","BEXAR","78201",,,,,,,"308873","CLOSED",,"2019-05-15T00:00:00.000","2019-07-03T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"This incident was refered to the Waste section for further evaluation.","A land owner found 100 scrap tires on the the back of his property.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049564","GENERIC INCIDENT ZIP CODE 78247",,"SAN ANTONIO","BEXAR","78247",,,,,,,"308963","CLOSED",,"2019-05-16T00:00:00.000","2019-05-29T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,,"There is spill on Jung Rd. coming out of Lone Star Paving's  driveway going northwest to the stop sign.","1570254","REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049622","GENERIC INCIDENT ZIP CODE 78253 BEXAR",,"SAN ANTONIO","BEXAR","78253",,,,,,,"308970","CLOSED","2019-05-17T00:00:00.000","2019-05-17T00:00:00.000","2019-08-08T00:00:00.000","WASTE",,"tractor trailer","Fuel Oil","80","GALLONS","003_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,,"The saddle ttank released the material.","1580398","REGION 13 - SAN ANTONIO",
"CN600276901","BNSF RAILWAY COMPANY","RN104040399","GENERIC INCIDENT ZIP CODE 76501",,"TEMPLE","BELL","76501",,,,,,,"309135","CLOSED","2019-05-19T00:00:00.000","2019-05-19T00:00:00.000","2019-08-27T00:00:00.000","WASTE","KNOB CREEK",,,,,,"ENVIRONMENTAL","INDUSTRIAL","More information will be available upon approval of the investigation report.","This incident was received by the TCEQ Waco Regional Office and was assigned to Environmental Investigator Mr. Jacob Williams.

Mr Williams issued directives to the responsible party for spill clean up and a 30-day spill report was submitted to the TCEQ Waco Regional Office on June 19, 2019.","Discharge of 50 gallons of oil into Knob Creek from BNSF Railyard.","1591661","REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049028","GENERIC INCIDENT ZIP CODE 78155",,"SEGUIN","GUADALUPE","78155",,,,,,,"231440","CLOSED","2016-04-14T00:00:00.000","2016-04-14T00:00:00.000","2016-04-14T00:00:00.000","WASTE",,"insulation",,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,,"Someone is burning insulation

Sent to Air Section as a complaint.",,"REGION 13 - SAN ANTONIO",
,,"RN104057690","GENERIC INCIDENT ZIP CODE 79927",,"EL PASO","EL PASO","79927",,,,,,,"231538","CLOSED","2016-04-16T00:00:00.000","2016-04-16T00:00:00.000","2016-04-18T00:00:00.000","WATER",,,,,,,"ENVIRONMENTAL","OTHER",,,,"1328597","REGION 06 - EL PASO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104048848","GENERIC INCIDENT ZIP CODE 78130 COMAL",,"NEW BRAUNFELS","COMAL","78130",,,,,,,"309656","CLOSED","2019-05-29T00:00:00.000","2019-05-29T00:00:00.000","2019-06-06T00:00:00.000","WATER",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","Not a regulated incident.",,"A train struck a trespasser.
NRC# 1247208",,"REGION 13 - SAN ANTONIO",
"CN605661883","CACTUS POWER & LIGHT LLC","RN110780970","CACTUS POWER & LIGHT",,"SAN ANGELO","TOM GREEN","76904",,,"8937 S FM 2335",,"TX",,"309990","CLOSED","2019-05-25T00:00:00.000","2019-05-25T00:00:00.000","2019-07-16T00:00:00.000","WASTE","Twin Buttes Reservoir","Totes","Used Oil","40","GALLONS","006_OTHER","ENVIRONMENTAL","USED OIL","Further information will be available upon completion of an investigation report.","TCEQ investigators responded and assessed the extent of the spill.","The TCEQ San Angelo Region Office recieved a notfication regarding a spill of used motor oil as a result of a single vehicle accident.","1579610","REGION 08 - SAN ANGELO",
"CN605830470","UACL SPECIALIZED LLC","RN104042726","GENERIC INCIDENT ZIP CODE 77015",,"HOUSTON","HARRIS","77015",,,,,,,"310225","CLOSED","2019-05-07T00:00:00.000","2019-05-07T00:00:00.000","2020-11-10T00:00:00.000","WASTE",,"Highway Vehicle","Diesel fuel","10","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1575733.","On May 7, 2019, at approximately 1320 hours, Mr. Tyler Hansberry, with ERTS, called with an initial notification of a sheen.  On May 7, 2019, approximately 10 gallons of diesel fuel was spilled at the intersection of Federal Road and Clinton Drive, Houston (Harris County), Texas 77015.","1575733","REGION 12 - HOUSTON",
"CN603826033","US XPRESS INC","RN104040944","GENERIC INCIDENT ZIP CODE 76579",,"TROY","BELL","76579",,,,,,,"243846","CLOSED","2016-09-14T00:00:00.000","2016-09-14T00:00:00.000","2016-09-15T00:00:00.000","WASTE",,"SEMI TRUCK","DIESEL OIL #2/GUAR GUM","75","GALLONS","006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","Spill of 75 gallons of diesel fuel to land.","1363037","REGION 09 - WACO",
"CN601065006","RAILROAD COMMISSION OF TEXAS","RN104043211","GENERIC INCIDENT ZIP CODE 77064",,"HOUSTON","HARRIS","77064",,,,,,,"310349","BREFERRED","2019-05-31T00:00:00.000","2019-05-31T00:00:00.000","2019-06-21T00:00:00.000","WASTE",,"pipeline","Crude Oil","20","BARRELS","005_HAZMIN","ENVIRONMENTAL, GENERAL","PIPELINE","This incident has been referred to the Railroad Commission of Texas.",,"Spill of approximately 20 - 30 barrels of crude oil from a pipeline.",,"REGION 12 - HOUSTON",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049028","GENERIC INCIDENT ZIP CODE 78155",,"SEGUIN","GUADALUPE","78155",,,,,,,"232379","CLOSED","2016-04-28T00:00:00.000","2016-04-29T00:00:00.000","2016-05-02T00:00:00.000","AIR",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"Referred to Air Section as a complaint","CAllers neighbor has a pile of plastic and lumber ready to burn.",,"REGION 13 - SAN ANTONIO",
"CN603313842","ONCOR ELECTRIC DELIVERY COMPANY LLC","RN104033832","GENERIC INCIDENT ZIP CODE 75228",,"DALLAS","DALLAS","75228",,,,,,,"311532","CLOSED","2019-06-10T00:00:00.000","2019-06-10T00:00:00.000","2019-07-24T00:00:00.000","WATER","Storm Drain-White Rock Creek Below White Rock Lake","Transformer","Mineral oil","38","GALLONS","003_OIL","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL",,"See TCEQ Investigation Report No. 1580587 for additional information.","Incident Date: June 10, 2019
Responsible Party: Oncor Electric Delivery Company, LLC	
Material/Quantity Released: 38 gallons of Non-PCB mineral oil
Incident Location: 2345 Globe Avenue, Dallas (Dallas County), Texas 75228
Spill Report Number(s): 20191999, 1248440
Contractor(s): In-house personnel","1580587","REGION 04 - DFW METROPLEX",
"CN600827554","PILOT TRAVEL CENTERS LLC","RN102403664","PILOT TRAVEL CENTER 568",,,"BEXAR","78073",,,"14555 INTERSTATE 35 S",,"TX","3904","232851","CLOSED","2016-05-06T00:00:00.000","2016-05-06T00:00:00.000","2016-09-20T00:00:00.000","WASTE",,"18 wheeler","DIESEL/GASOLINE/WATER MIXTURE","35","GALLONS","003_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"Response os crew from Talon LPE responded and performed clean up.  A shop vac truck was used along with a dry absorbent and microblaze was also applied.","A 18 wheeler was overfilled.  Impact is land.","1363363","REGION 13 - SAN ANTONIO",
"CN600883946","PAM TRANSPORT INC","RN104547443","GENERIC INCIDENT ZIP CODE 78130 GUADALUPE",,"NEW BRAUNFELS","GUADALUPE","78130",,,,,,,"247957","CLOSED","2016-11-29T00:00:00.000","2016-11-29T00:00:00.000","2016-11-29T00:00:00.000","WASTE",,"Tractor Trailer","DIESEL/GASOLINE/WATER MIXTURE","30","GALLONS","003_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"SWS is in route to perform the clean up.","Pam Trucking is reportina a discharge of diesel fuel due to road debris that damaged the fuel line on a tractor trailer truck.   The impact is roadway and a storm drain.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104048848","GENERIC INCIDENT ZIP CODE 78130 COMAL",,"NEW BRAUNFELS","COMAL","78130",,,,,,,"312014","BREFERRED","2019-06-19T00:00:00.000","2019-06-19T00:00:00.000","2019-07-01T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","Referred to EPA for further investigation via the EPA environmental complaint on the website.",,"Caller report the maintenance personnel disposed of refrigeration cylinders in the dumpster at the complex.",,"REGION 13 - SAN ANTONIO",
"CN605747302","BOAZ FOODS INC","RN110949633","HIGHWAY 59 N AT KLAUKE","HIGHWAY 59 N AT KLAUKE, ROSENBERG (FORT BEND COUNTY), TX 77471","ROSENBERG","FORT BEND","77471",,,,,,,"312084","CLOSED","2019-02-12T00:00:00.000","2019-02-13T00:00:00.000","2020-02-03T00:00:00.000","WASTE",,"Highway Vehicle","Motor oil","13","GALLONS","003_OIL","ENVIRONMENTAL","INDUSTRIAL",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1625542.","On February 13, 2019, at approximately 1025 hours, Mr. John Massey, with Hazmat International, called with an initial notification of a spill. On February 12, 2019, approximately 100 gallons of diesel fuel and 13 gallons of motor oil were spilled on Hwy 59, Rosenberg, Texas 77471.","1625542","REGION 12 - HOUSTON",
"CN602411274","XPO LOGISTICS FREIGHT INC","RN104046982","GENERIC INCIDENT ZIP CODE 77665",,"WINNIE","JEFFERSON","77665",,,"GENERIC ZIP CODE 77665",,"TX",,"312147","CLOSED","2019-01-08T00:00:00.000","2019-01-08T00:00:00.000","2020-02-12T00:00:00.000","WASTE",,"Highway Vehicle","Diesel fuel","25","GALLONS","003_OIL","ENVIRONMENTAL","OTHER","N/a","The Houston Region has received the final report for review.  For further information, refer to investigation number 1589616.","On January 8, 2019 at approximately 1406 hours, Mr. Nick Gemino, with Emergency Response and Training Solutions (ERTS), called with an initial notification of a spill.  On January 8, 2019 approximately 25 gallons of diesel were spilled at the intersection of E. Farm to Market Rd 1406 and Broadway Ave, Winnie (Chambers County), Texas 77665 .","1589616","REGION 10 - BEAUMONT",
"CN600522957","NEW BRAUNFELS UTILITIES","RN104048848","GENERIC INCIDENT ZIP CODE 78130 COMAL",,"NEW BRAUNFELS","COMAL","78130",,,,,,,"312233","CLOSED","2019-06-21T00:00:00.000","2019-06-21T00:00:00.000","2019-07-01T00:00:00.000","WATER",,"sewer line","Sewage","810","GALLONS","006_OTHER","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"The contractor pulled the plug, in house personnel performed a system check and cleaned up.","Contractor plugged a sewer  line to perform repairs, and caused the overflow.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049192","GENERIC INCIDENT ZIP CODE 78210",,"SAN ANTONIO","BEXAR","78210",,,,,,,"264420","CLOSED","2017-07-29T00:00:00.000","2017-08-01T00:00:00.000","2017-08-01T00:00:00.000","WASTE",,"18 wheeler","DIESEL/GASOLINE/WATER MIXTURE","40","GALLONS","003_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","TAS Environmental performed clean- up.","Absorbents were placed on the ground, the remainder of fuel inthe tanks was removed and placed in recovery drum.
TAS Environmental will perform the clean- up.","The spill is due to a 2 vehicle accident puncturing both saddle tanks.",,"REGION 13 - SAN ANTONIO",
"CN605659366","LAUSON DRILLING AND ENGINEERING LLC","RN110777489","LAUSON DRILLING AND ENGINEERING LLC",,"ALLEYTON","COLORADO","78935",,,"4861 HIGHWAY 90",,"TX","2051","312873","CLOSED","2019-02-13T00:00:00.000","2019-02-13T00:00:00.000","2020-10-21T00:00:00.000","WASTE",,"Fixed Site- Inland","Diesel fuel","0",,"003_OIL","ENVIRONMENTAL","INDUSTRIAL",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1582616.","On February 13, 2019, at approximately 1439 hours, Mr. Cliff Kazmir, with Tornado Combustion, called with an initial notification of a. On February 13, 2019, an unknown amount of red dyed diesel fuel was spilled at 4831 Highway 90, Alleyton, Texas 78935.",,"REGION 12 - HOUSTON",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104040910","GENERIC INCIDENT ZIP CODE 76574",,"TAYLOR","WILLIAMSON","76574",,,,,,,"313023","CLOSED","2019-06-22T00:00:00.000","2019-06-22T00:00:00.000","2019-08-01T00:00:00.000","WASTE",,"Piping System","Diesel fuel","500","GALLONS","005_HAZMIN","ENVIRONMENTAL","OTHER",,"This complaint has been assigned and will be further investigated by an Environmental Investigator.","Valve on piping broke releasing diesel in a fuel bay.","1582040","REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104036157","GENERIC INCIDENT ZIP CODE 75652",,"HENDERSON","RUSK","75652",,,,,,,"313412","CLOSED","2019-06-28T00:00:00.000","2019-06-28T00:00:00.000","2019-07-01T00:00:00.000","WASTE",,"Saddle Tanks","DIESEL OIL #2/GUAR GUM","150","GALLONS","006_OTHER","GENERAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,,"tANKER","1578177","REGION 05 - TYLER",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104048400","GENERIC INCIDENT ZIP CODE 78052",,"LYTLE","ATASCOSA","78052",,,,,,,"234114","BREFERRED","2016-05-29T00:00:00.000","2016-05-29T00:00:00.000","2016-06-14T00:00:00.000","WASTE",,,,,,,"OIL AND GAS","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","This complaint has been referred to the San Antonio office of the Railroad Commission of Texas. The contact for the agency is (210) 227 - 1313.","The caller has been contacted regarding the referral of this complaint.","A caller is reporting a unknown sheen from an unknown source in flood waters in their area.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104034822","GENERIC INCIDENT ZIP CODE 75407",,"PRINCETON","COLLIN","75407",,,,,,,"313875","CLOSED","2019-06-13T00:00:00.000","2019-07-02T00:00:00.000","2019-07-24T00:00:00.000","WASTE",,"Drums","Corrosive liquid acidic, inorganic, n.o.s","20","GALLONS","006_OTHER","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL",,"See TCEQ Investigation Report No. 1579171 for additional information.","Incident Date: June 13, 2019
Responsible Party: Infinite Domain, LLC. (HomeVestors of America Inc.) 
Material/Quantity Released: Corrosive acid liquid / Approximately 20 gallons 
Incident Location: 805 East McKinney Avenue, Princeton (Collin County), Texas
Spill Report Number(s): 20192303
Contractor(s): Green Planet, Inc., Cactus Environmental Services, and 
Cleaning Guys Environmental - Cleaning Guys, LLC.","1579171","REGION 04 - DFW METROPLEX",
"CN603299850","BRAZOS VALLEY SERVICES","RN102750783","CONCRETE BATCH PLANT","PORTABLE
7116 RAYMOND STOTZER PKWY
COLLEGE STATION TX77806","COLLEGE STATION","BRAZOS","77840",,,,,,,"234284","CLOSED","2001-01-01T00:00:00.000","2016-05-31T00:00:00.000","2016-06-02T00:00:00.000","WASTE","BRUSHY CREEK","UNKNOWN","OIL","0",,"002_OIL","ENVIRONMENTAL, PROPERTY","INDUSTRIAL","More information will be available upon approval of the investigation report.",,"The complainant alleged that oil had discharged from the site into a nearby creek.","1336904","REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104044466","GENERIC INCIDENT ZIP CODE 77316",,"MONTGOMERY","MONTGOMERY","77316",,,,,,,"314102","CLOSED","2018-10-20T00:00:00.000","2018-10-20T00:00:00.000","2019-07-09T00:00:00.000","WASTE","Lake Creek","Pipeline","OIL","30","GALLONS","003_OIL","ENVIRONMENTAL","PIPELINE",,"This incident does not fall under the regulatory authority of the TCEQ and has been referred to the Texas General Land Office.","On October 20, 2018, at approximately 1435 hours, Ms. Debra Watson, with BNSF, called with an initial notification of a spill. On October 20, 2018, approximately 30 gallons of oil was spilled at 257 Catfall Trail, Dobbin, Texas 77316.",,"REGION 12 - HOUSTON",
