"fiscal_year","region","removal_stage","gender","race_ethnicity","age","removals"
"2021","4-Tyler","Family Preservation","Male","Anglo","11","2"
"2021","4-Tyler","Family Preservation","Male","Anglo","12","0"
"2021","4-Tyler","Family Preservation","Male","Anglo","13","1"
"2021","4-Tyler","Family Preservation","Male","Anglo","14","0"
"2021","4-Tyler","Family Preservation","Male","Anglo","15","1"
"2021","4-Tyler","Family Preservation","Male","Anglo","16","1"
"2021","4-Tyler","Family Preservation","Male","Anglo","17","1"
"2021","4-Tyler","Family Preservation","Male","Asian","0","0"
"2021","4-Tyler","Family Preservation","Male","Hispanic","0","0"
"2021","4-Tyler","Family Preservation","Male","Hispanic","1","1"
"2021","4-Tyler","Family Preservation","Male","Hispanic","2","2"
"2021","4-Tyler","Family Preservation","Male","Hispanic","3","1"
"2021","4-Tyler","Family Preservation","Male","Hispanic","4","1"
"2021","4-Tyler","Family Preservation","Male","Hispanic","5","4"
"2021","4-Tyler","Family Preservation","Male","Hispanic","6","3"
"2021","4-Tyler","Family Preservation","Male","Hispanic","7","0"
"2021","4-Tyler","Family Preservation","Male","Hispanic","8","0"
"2021","4-Tyler","Family Preservation","Male","Hispanic","9","1"
"2021","4-Tyler","Family Preservation","Male","Hispanic","10","0"
"2021","4-Tyler","Family Preservation","Male","Hispanic","11","0"
"2021","4-Tyler","Family Preservation","Male","Hispanic","12","0"
"2021","4-Tyler","Family Preservation","Male","Hispanic","13","1"
"2021","4-Tyler","Family Preservation","Male","Hispanic","14","0"
"2021","4-Tyler","Family Preservation","Male","Hispanic","15","1"
"2021","4-Tyler","Family Preservation","Male","Hispanic","16","0"
"2021","4-Tyler","Family Preservation","Male","Other","0","2"
"2021","4-Tyler","Family Preservation","Male","Other","1","0"
"2021","4-Tyler","Family Preservation","Male","Other","2","2"
"2021","4-Tyler","Family Preservation","Male","Other","3","3"
"2021","4-Tyler","Family Preservation","Male","Other","4","0"
"2021","4-Tyler","Family Preservation","Male","Other","5","1"
"2021","4-Tyler","Family Preservation","Male","Other","6","2"
"2021","4-Tyler","Family Preservation","Male","Other","7","2"
"2021","4-Tyler","Family Preservation","Male","Other","8","0"
"2021","4-Tyler","Family Preservation","Male","Other","9","0"
"2021","4-Tyler","Family Preservation","Male","Other","10","1"
"2021","4-Tyler","Family Preservation","Male","Other","11","1"
"2021","4-Tyler","Family Preservation","Male","Other","12","0"
"2021","4-Tyler","Family Preservation","Male","Other","13","0"
"2021","4-Tyler","Family Preservation","Male","Other","15","1"
"2021","4-Tyler","Investigation","Female","African American","0","21"
"2021","4-Tyler","Investigation","Female","African American","1","7"
"2021","4-Tyler","Investigation","Female","African American","2","7"
"2021","4-Tyler","Investigation","Female","African American","3","6"
"2021","4-Tyler","Investigation","Female","African American","4","10"
"2021","4-Tyler","Investigation","Female","African American","5","3"
"2021","4-Tyler","Investigation","Female","African American","6","4"
"2021","4-Tyler","Investigation","Female","African American","7","7"
"2021","4-Tyler","Investigation","Female","African American","8","5"
"2021","4-Tyler","Investigation","Female","African American","9","4"
"2021","4-Tyler","Investigation","Female","African American","10","2"
"2021","4-Tyler","Investigation","Female","African American","11","3"
"2021","4-Tyler","Investigation","Female","African American","12","2"
"2021","4-Tyler","Investigation","Female","African American","13","2"
"2021","4-Tyler","Investigation","Female","African American","14","3"
"2021","4-Tyler","Investigation","Female","African American","15","4"
"2021","4-Tyler","Investigation","Female","African American","16","3"
"2021","4-Tyler","Investigation","Female","African American","17","2"
"2021","4-Tyler","Investigation","Female","Anglo","0","60"
"2021","4-Tyler","Investigation","Female","Anglo","1","21"
"2021","4-Tyler","Investigation","Female","Anglo","2","20"
"2021","4-Tyler","Investigation","Female","Anglo","3","18"
