"fiscal_year","region","victim_age_group","victim_race_ethnicity","victim_gender","clients","victims","recidivism"
"2019","1-Lubbock","65 and Older","African American","Female","205","53","0.2585"
"2019","1-Lubbock","65 and Older","African American","Male","141","24","0.1702"
"2019","1-Lubbock","65 and Older","African American","Unknown","3","3","1.00"
"2019","1-Lubbock","65 and Older","Anglo","Female","850","140","0.1647"
"2019","1-Lubbock","65 and Older","Anglo","Male","578","97","0.1678"
"2019","1-Lubbock","65 and Older","Anglo","Unknown","7","2","0.2857"
"2019","1-Lubbock","65 and Older","Asian","Female","9","2","0.2222"
"2019","1-Lubbock","65 and Older","Asian","Male","3","1","0.3333"
"2019","1-Lubbock","65 and Older","Hispanic","Female","442","84","0.19"
"2019","1-Lubbock","65 and Older","Hispanic","Male","306","41","0.134"
"2019","1-Lubbock","65 and Older","Hispanic","Unknown","5","1","0.20"
"2019","1-Lubbock","65 and Older","Native American","Female","5","1","0.20"
"2019","1-Lubbock","65 and Older","Native American","Male","2","0","0.00"
"2019","1-Lubbock","65 and Older","Other","Female","277","58","0.2094"
"2019","1-Lubbock","65 and Older","Other","Male","162","23","0.142"
"2019","1-Lubbock","65 and Older","Other","Unknown","1","0","0.00"
"2019","1-Lubbock","Under 18","Hispanic","Male","1","0","0.00"
"2019","2-Abilene","18-64 with Disabilities","African American","Female","130","29","0.2231"
"2019","2-Abilene","18-64 with Disabilities","African American","Male","103","16","0.1553"
"2019","2-Abilene","18-64 with Disabilities","African American","Unknown","2","1","0.50"
"2019","2-Abilene","18-64 with Disabilities","Anglo","Female","723","140","0.1936"
"2019","2-Abilene","18-64 with Disabilities","Anglo","Male","568","93","0.1637"
"2019","2-Abilene","18-64 with Disabilities","Anglo","Unknown","7","4","0.5714"
"2019","2-Abilene","18-64 with Disabilities","Asian","Female","2","0","0.00"
"2019","2-Abilene","18-64 with Disabilities","Asian","Male","1","0","0.00"
"2019","2-Abilene","18-64 with Disabilities","Hispanic","Female","109","16","0.1468"
"2019","2-Abilene","18-64 with Disabilities","Hispanic","Male","101","17","0.1683"
"2019","2-Abilene","18-64 with Disabilities","Hispanic","Unknown","2","0","0.00"
"2019","2-Abilene","18-64 with Disabilities","Native American","Female","4","3","0.75"
"2019","2-Abilene","18-64 with Disabilities","Native American","Male","9","2","0.2222"
"2019","2-Abilene","18-64 with Disabilities","Other","Female","194","49","0.2526"
"2019","2-Abilene","18-64 with Disabilities","Other","Male","116","25","0.2155"
"2019","2-Abilene","18-64 with Disabilities","Other","Unknown","3","0","0.00"
"2019","2-Abilene","65 and Older","African American","Female","116","35","0.3017"
"2019","2-Abilene","65 and Older","African American","Male","84","27","0.3214"
"2019","2-Abilene","65 and Older","African American","Unknown","1","1","1.00"
"2019","2-Abilene","65 and Older","Anglo","Female","1121","257","0.2293"
"2019","2-Abilene","65 and Older","Anglo","Male","756","151","0.1997"
"2019","2-Abilene","65 and Older","Anglo","Unknown","6","2","0.3333"
"2019","2-Abilene","65 and Older","Asian","Female","7","2","0.2857"
"2019","2-Abilene","65 and Older","Asian","Male","1","0","0.00"
"2019","2-Abilene","65 and Older","Asian","Unknown","1","0","0.00"
"2019","2-Abilene","65 and Older","Hispanic","Female","162","39","0.2407"
"2019","2-Abilene","65 and Older","Hispanic","Male","120","31","0.2583"
"2019","2-Abilene","65 and Older","Hispanic","Unknown","4","1","0.25"
"2019","2-Abilene","65 and Older","Native American","Female","2","1","0.50"
"2019","2-Abilene","65 and Older","Native American","Male","1","1","1.00"
"2019","2-Abilene","65 and Older","Other","Female","282","74","0.2624"
"2019","2-Abilene","65 and Older","Other","Male","161","40","0.2484"
"2019","2-Abilene","65 and Older","Other","Unknown","2","1","0.50"
"2019","3-Arlington","18-64 with Disabilities","African American","Female","935","105","0.1123"
"2019","3-Arlington","18-64 with Disabilities","African American","Male","802","74","0.0923"
"2019","3-Arlington","18-64 with Disabilities","African American","Unknown","12","4","0.3333"
"2019","3-Arlington","18-64 with Disabilities","Anglo","Female","1851","202","0.1091"
"2019","3-Arlington","18-64 with Disabilities","Anglo","Male","1451","136","0.0937"
"2019","3-Arlington","18-64 with Disabilities","Anglo","Unknown","20","3","0.15"
"2019","3-Arlington","18-64 with Disabilities","Asian","Female","37","3","0.0811"
"2019","3-Arlington","18-64 with Disabilities","Asian","Male","37","2","0.0541"
"2019","3-Arlington","18-64 with Disabilities","Hispanic","Female","312","31","0.0994"
"2019","3-Arlington","18-64 with Disabilities","Hispanic","Male","317","21","0.0662"
"2019","3-Arlington","18-64 with Disabilities","Hispanic","Unknown","6","1","0.1667"
"2019","3-Arlington","18-64 with Disabilities","Native American","Female","10","2","0.20"
"2019","3-Arlington","18-64 with Disabilities","Native American","Male","18","4","0.2222"
"2019","3-Arlington","18-64 with Disabilities","Other","Female","544","72","0.1324"
"2019","3-Arlington","18-64 with Disabilities","Other","Male","430","42","0.0977"
"2019","3-Arlington","18-64 with Disabilities","Other","Unknown","11","1","0.0909"
"2019","3-Arlington","65 and Older","African American","Female","1413","214","0.1515"
"2019","3-Arlington","65 and Older","African American","Male","806","106","0.1315"
"2019","3-Arlington","65 and Older","African American","Unknown","12","4","0.3333"
"2019","3-Arlington","65 and Older","Anglo","Female","4570","711","0.1556"
"2019","3-Arlington","65 and Older","Anglo","Male","2841","393","0.1383"
"2019","3-Arlington","65 and Older","Anglo","Unknown","42","9","0.2143"
"2019","3-Arlington","65 and Older","Asian","Female","104","14","0.1346"
"2019","3-Arlington","65 and Older","Asian","Male","65","6","0.0923"
"2019","3-Arlington","65 and Older","Asian","Unknown","2","0","0.00"
"2019","3-Arlington","65 and Older","Hispanic","Female","611","75","0.1227"
"2019","3-Arlington","65 and Older","Hispanic","Male","407","48","0.1179"
"2019","3-Arlington","65 and Older","Hispanic","Unknown","1","1","1.00"
"2019","3-Arlington","65 and Older","Native American","Female","11","3","0.2727"
"2019","3-Arlington","65 and Older","Native American","Male","10","2","0.20"
"2019","3-Arlington","65 and Older","Other","Female","1408","172","0.1222"
"2019","3-Arlington","65 and Older","Other","Male","800","73","0.0913"
"2019","3-Arlington","65 and Older","Other","Unknown","37","2","0.0541"
"2019","3-Arlington","Under 18","African American","Male","1","0","0.00"
"2019","3-Arlington","Under 18","Anglo","Female","1","0","0.00"
"2019","3-Arlington","Unknown","African American","Female","1","1","1.00"
"2019","3-Arlington","Unknown","Anglo","Female","1","1","1.00"
"2019","3-Arlington","Unknown","Anglo","Male","2","1","0.50"
"2019","3-Arlington","Unknown","Hispanic","Male","1","0","0.00"
"2019","3-Arlington","Unknown","Other","Unknown","1","0","0.00"
"2019","4-Tyler","18-64 with Disabilities","African American","Female","234","32","0.1368"
"2019","4-Tyler","18-64 with Disabilities","African American","Male","178","17","0.0955"
"2019","4-Tyler","18-64 with Disabilities","African American","Unknown","1","0","0.00"
"2019","4-Tyler","18-64 with Disabilities","Anglo","Female","624","87","0.1394"
"2019","4-Tyler","18-64 with Disabilities","Anglo","Male","515","72","0.1398"
"2019","4-Tyler","18-64 with Disabilities","Anglo","Unknown","4","1","0.25"
"2019","4-Tyler","18-64 with Disabilities","Asian","Female","2","0","0.00"
"2019","4-Tyler","18-64 with Disabilities","Hispanic","Female","31","0","0.00"
"2019","4-Tyler","18-64 with Disabilities","Hispanic","Male","32","4","0.125"
"2019","4-Tyler","18-64 with Disabilities","Hispanic","Unknown","1","0","0.00"
"2019","4-Tyler","18-64 with Disabilities","Native American","Female","2","1","0.50"
"2019","4-Tyler","18-64 with Disabilities","Native American","Male","1","0","0.00"
"2019","4-Tyler","18-64 with Disabilities","Other","Female","144","23","0.1597"
"2019","4-Tyler","18-64 with Disabilities","Other","Male","99","16","0.1616"
"2019","4-Tyler","18-64 with Disabilities","Other","Unknown","1","0","0.00"
"2019","4-Tyler","65 and Older","African American","Female","335","61","0.1821"
"2019","4-Tyler","65 and Older","African American","Male","216","29","0.1343"
"2019","4-Tyler","65 and Older","African American","Unknown","3","0","0.00"
"2019","4-Tyler","65 and Older","Anglo","Female","1305","208","0.1594"
"2019","4-Tyler","65 and Older","Anglo","Male","873","133","0.1523"
"2019","4-Tyler","65 and Older","Anglo","Unknown","11","3","0.2727"
"2019","4-Tyler","65 and Older","Asian","Female","5","0","0.00"
"2019","4-Tyler","65 and Older","Asian","Male","3","0","0.00"
"2019","4-Tyler","65 and Older","Hispanic","Female","35","11","0.3143"
"2019","4-Tyler","65 and Older","Hispanic","Male","35","5","0.1429"
"2019","4-Tyler","65 and Older","Native American","Female","1","0","0.00"
"2019","4-Tyler","65 and Older","Native American","Male","3","2","0.6667"
"2019","4-Tyler","65 and Older","Other","Female","305","39","0.1279"
"2019","4-Tyler","65 and Older","Other","Male","204","21","0.1029"
"2019","4-Tyler","65 and Older","Other","Unknown","2","0","0.00"
"2019","4-Tyler","Under 18","Anglo","Female","1","0","0.00"
"2019","4-Tyler","Under 18","Other","Female","1","0","0.00"
"2019","4-Tyler","Unknown","African American","Female","1","0","0.00"
"2019","5-Beaumont","18-64 with Disabilities","African American","Female","247","27","0.1093"
"2019","5-Beaumont","18-64 with Disabilities","African American","Male","228","30","0.1316"
"2019","5-Beaumont","18-64 with Disabilities","African American","Unknown","3","0","0.00"
"2019","5-Beaumont","18-64 with Disabilities","Anglo","Female","451","48","0.1064"
"2019","5-Beaumont","18-64 with Disabilities","Anglo","Male","356","51","0.1433"
"2019","5-Beaumont","18-64 with Disabilities","Anglo","Unknown","5","1","0.20"
"2019","5-Beaumont","18-64 with Disabilities","Asian","Male","3","0","0.00"
"2019","5-Beaumont","18-64 with Disabilities","Hispanic","Female","35","3","0.0857"
"2019","5-Beaumont","18-64 with Disabilities","Hispanic","Male","26","2","0.0769"
"2019","5-Beaumont","18-64 with Disabilities","Native American","Female","1","1","1.00"
"2019","5-Beaumont","18-64 with Disabilities","Other","Female","165","27","0.1636"
"2019","5-Beaumont","18-64 with Disabilities","Other","Male","119","19","0.1597"
"2019","5-Beaumont","18-64 with Disabilities","Other","Unknown","4","2","0.50"
"2019","5-Beaumont","65 and Older","African American","Female","375","59","0.1573"
"2019","5-Beaumont","65 and Older","African American","Male","246","36","0.1463"
"2019","5-Beaumont","65 and Older","African American","Unknown","5","1","0.20"
"2019","5-Beaumont","65 and Older","Anglo","Female","853","141","0.1653"
"2019","5-Beaumont","65 and Older","Anglo","Male","573","88","0.1536"
"2019","5-Beaumont","65 and Older","Anglo","Unknown","11","3","0.2727"
"2019","5-Beaumont","65 and Older","Asian","Female","2","0","0.00"
"2019","5-Beaumont","65 and Older","Asian","Male","3","2","0.6667"
"2019","5-Beaumont","65 and Older","Hispanic","Female","35","4","0.1143"
"2019","5-Beaumont","65 and Older","Hispanic","Male","26","5","0.1923"
"2019","5-Beaumont","65 and Older","Native American","Female","3","0","0.00"
"2019","5-Beaumont","65 and Older","Native American","Male","1","0","0.00"
"2019","5-Beaumont","65 and Older","Other","Female","294","46","0.1565"
"2019","5-Beaumont","65 and Older","Other","Male","152","25","0.1645"
"2019","5-Beaumont","65 and Older","Other","Unknown","5","1","0.20"
"2019","5-Beaumont","Under 18","Anglo","Male","1","1","1.00"
"2019","5-Beaumont","Unknown","Anglo","Female","1","0","0.00"
"2019","6-Houston","18-64 with Disabilities","African American","Female","1321","182","0.1378"
"2019","6-Houston","18-64 with Disabilities","African American","Male","1080","135","0.125"
"2019","6-Houston","18-64 with Disabilities","African American","Unknown","25","2","0.08"
"2019","6-Houston","18-64 with Disabilities","Anglo","Female","1339","163","0.1217"
"2019","6-Houston","18-64 with Disabilities","Anglo","Male","1095","167","0.1525"
"2019","6-Houston","18-64 with Disabilities","Anglo","Unknown","10","3","0.30"
"2019","6-Houston","18-64 with Disabilities","Asian","Female","52","4","0.0769"
"2019","6-Houston","18-64 with Disabilities","Asian","Male","49","0","0.00"
"2019","6-Houston","18-64 with Disabilities","Asian","Unknown","1","0","0.00"
"2019","6-Houston","18-64 with Disabilities","Hispanic","Female","460","58","0.1261"
"2019","6-Houston","18-64 with Disabilities","Hispanic","Male","453","47","0.1038"
"2019","6-Houston","18-64 with Disabilities","Hispanic","Unknown","4","1","0.25"
"2019","6-Houston","18-64 with Disabilities","Native American","Female","7","0","0.00"
"2019","6-Houston","18-64 with Disabilities","Native American","Male","5","0","0.00"
"2019","6-Houston","18-64 with Disabilities","Native American","Unknown","1","0","0.00"
"2019","6-Houston","18-64 with Disabilities","Other","Female","665","124","0.1865"
"2019","6-Houston","18-64 with Disabilities","Other","Male","491","86","0.1752"
"2019","6-Houston","18-64 with Disabilities","Other","Unknown","10","1","0.10"
"2019","6-Houston","65 and Older","African American","Female","1962","354","0.1804"
"2019","6-Houston","65 and Older","African American","Male","1146","187","0.1632"
"2019","6-Houston","65 and Older","African American","Unknown","18","6","0.3333"
"2019","6-Houston","65 and Older","Anglo","Female","3130","523","0.1671"
"2019","6-Houston","65 and Older","Anglo","Male","1998","314","0.1572"
"2019","6-Houston","65 and Older","Anglo","Unknown","18","6","0.3333"
"2019","6-Houston","65 and Older","Asian","Female","104","14","0.1346"
"2019","6-Houston","65 and Older","Asian","Male","83","7","0.0843"
"2019","6-Houston","65 and Older","Asian","Unknown","2","0","0.00"
"2019","6-Houston","65 and Older","Hispanic","Female","839","133","0.1585"
"2019","6-Houston","65 and Older","Hispanic","Male","551","65","0.118"
"2019","6-Houston","65 and Older","Hispanic","Unknown","11","2","0.1818"
"2019","6-Houston","65 and Older","Native American","Female","9","2","0.2222"
"2019","6-Houston","65 and Older","Native American","Male","12","3","0.25"
"2019","6-Houston","65 and Older","Other","Female","1490","241","0.1617"
"2019","6-Houston","65 and Older","Other","Male","836","119","0.1423"
"2019","6-Houston","65 and Older","Other","Unknown","36","2","0.0556"
"2019","6-Houston","Under 18","African American","Female","1","0","0.00"
"2019","6-Houston","Under 18","African American","Male","1","0","0.00"
"2019","6-Houston","Under 18","Anglo","Male","1","0","0.00"
"2019","6-Houston","Under 18","Other","Male","1","0","0.00"
"2019","6-Houston","Unknown","African American","Female","1","1","1.00"
"2019","6-Houston","Unknown","Unknown","Unknown","2","0","0.00"
"2019","7-Austin","18-64 with Disabilities","African American","Female","434","69","0.159"
"2019","7-Austin","18-64 with Disabilities","African American","Male","367","49","0.1335"
"2019","7-Austin","18-64 with Disabilities","African American","Unknown","1","0","0.00"
"2019","7-Austin","18-64 with Disabilities","Anglo","Female","1025","126","0.1229"
"2019","7-Austin","18-64 with Disabilities","Anglo","Male","837","120","0.1434"
"2019","7-Austin","18-64 with Disabilities","Anglo","Unknown","8","1","0.125"
"2019","7-Austin","18-64 with Disabilities","Asian","Female","29","7","0.2414"
"2019","7-Austin","18-64 with Disabilities","Asian","Male","10","1","0.10"
"2019","7-Austin","18-64 with Disabilities","Hispanic","Female","303","52","0.1716"
"2019","7-Austin","18-64 with Disabilities","Hispanic","Male","245","21","0.0857"
"2019","7-Austin","18-64 with Disabilities","Hispanic","Unknown","2","0","0.00"
"2019","7-Austin","18-64 with Disabilities","Native American","Female","6","1","0.1667"
"2019","7-Austin","18-64 with Disabilities","Native American","Male","3","2","0.6667"
"2019","7-Austin","18-64 with Disabilities","Native American","Unknown","1","1","1.00"
"2019","7-Austin","18-64 with Disabilities","Other","Female","332","59","0.1777"
"2019","7-Austin","18-64 with Disabilities","Other","Male","252","38","0.1508"
"2019","7-Austin","18-64 with Disabilities","Other","Unknown","4","0","0.00"
"2019","7-Austin","65 and Older","African American","Female","515","106","0.2058"
"2019","7-Austin","65 and Older","African American","Male","389","66","0.1697"
"2019","7-Austin","65 and Older","African American","Unknown","7","2","0.2857"
"2019","7-Austin","65 and Older","Anglo","Female","2262","432","0.191"
"2019","7-Austin","65 and Older","Anglo","Male","1572","264","0.1679"
"2019","7-Austin","65 and Older","Anglo","Unknown","32","9","0.2813"
"2019","7-Austin","65 and Older","Asian","Female","59","9","0.1525"
"2019","7-Austin","65 and Older","Asian","Male","16","1","0.0625"
"2019","7-Austin","65 and Older","Hispanic","Female","454","81","0.1784"
"2019","7-Austin","65 and Older","Hispanic","Male","314","48","0.1529"
"2019","7-Austin","65 and Older","Hispanic","Unknown","2","2","1.00"
"2019","7-Austin","65 and Older","Native American","Female","6","2","0.3333"
"2019","7-Austin","65 and Older","Native American","Male","1","0","0.00"
"2019","7-Austin","65 and Older","Other","Female","729","123","0.1687"
"2019","7-Austin","65 and Older","Other","Male","406","49","0.1207"
"2019","7-Austin","65 and Older","Other","Unknown","17","3","0.1765"
"2019","7-Austin","Under 18","African American","Female","1","0","0.00"
"2019","7-Austin","Unknown","Anglo","Female","1","0","0.00"
"2019","7-Austin","Unknown","Other","Male","1","0","0.00"
"2019","7-Austin","Unknown","Unknown","Unknown","1","0","0.00"
"2019","8-San Antonio","18-64 with Disabilities","African American","Female","251","43","0.1713"
"2019","8-San Antonio","18-64 with Disabilities","African American","Male","188","28","0.1489"
"2019","8-San Antonio","18-64 with Disabilities","Anglo","Female","750","110","0.1467"
"2019","8-San Antonio","18-64 with Disabilities","Anglo","Male","576","79","0.1372"
"2019","8-San Antonio","18-64 with Disabilities","Anglo","Unknown","7","4","0.5714"
"2019","8-San Antonio","18-64 with Disabilities","Asian","Female","11","2","0.1818"
"2019","8-San Antonio","18-64 with Disabilities","Asian","Male","10","0","0.00"
"2019","8-San Antonio","18-64 with Disabilities","Asian","Unknown","1","0","0.00"
