"fiscal_year","agency","agency_name","county_name","major_spending_category","amount"
"2019","102","HOUSE OF REPRESENTATIVES","HUNT","EMPLOYEE BENEFITS","4837.05"
"2019","102","HOUSE OF REPRESENTATIVES","HUNT","RENTALS AND LEASES","6000.00"
"2019","102","HOUSE OF REPRESENTATIVES","HUNT","SALARIES AND WAGES","13736.43"
"2019","102","HOUSE OF REPRESENTATIVES","HUNT","SUPPLIES AND MATERIALS","558.49"
"2019","102","HOUSE OF REPRESENTATIVES","HUNT","TRAVEL","1141.65"
"2019","102","HOUSE OF REPRESENTATIVES","HUTCHINSON","SUPPLIES AND MATERIALS","240.00"
"2019","102","HOUSE OF REPRESENTATIVES","JACK","EMPLOYEE BENEFITS","6871.84"
"2019","102","HOUSE OF REPRESENTATIVES","JACK","SALARIES AND WAGES","19519.50"
"2019","102","HOUSE OF REPRESENTATIVES","JACK","TRAVEL","877.69"
"2019","102","HOUSE OF REPRESENTATIVES","JASPER","SUPPLIES AND MATERIALS","90.00"
"2019","102","HOUSE OF REPRESENTATIVES","JEFFERSON","EMPLOYEE BENEFITS","73421.72"
"2019","102","HOUSE OF REPRESENTATIVES","JEFFERSON","RENTALS AND LEASES","2200.00"
"2019","102","HOUSE OF REPRESENTATIVES","JEFFERSON","SALARIES AND WAGES","208549.19"
"2019","102","HOUSE OF REPRESENTATIVES","JEFFERSON","SUPPLIES AND MATERIALS","670.42"
"2019","102","HOUSE OF REPRESENTATIVES","JEFFERSON","TRAVEL","77446.50"
"2019","102","HOUSE OF REPRESENTATIVES","JIM HOGG","SUPPLIES AND MATERIALS","75.00"
"2019","102","HOUSE OF REPRESENTATIVES","JIM WELLS","EMPLOYEE BENEFITS","4544.09"
"2019","102","HOUSE OF REPRESENTATIVES","JIM WELLS","SALARIES AND WAGES","12907.71"
"2019","102","HOUSE OF REPRESENTATIVES","JIM WELLS","SUPPLIES AND MATERIALS","377.00"
"2019","102","HOUSE OF REPRESENTATIVES","JOHNSON","EMPLOYEE BENEFITS","19125.02"
"2019","102","HOUSE OF REPRESENTATIVES","JOHNSON","RENTALS AND LEASES","9300.00"
"2019","102","HOUSE OF REPRESENTATIVES","JOHNSON","SALARIES AND WAGES","54325.90"
"2019","102","HOUSE OF REPRESENTATIVES","JOHNSON","SUPPLIES AND MATERIALS","252.87"
"2019","102","HOUSE OF REPRESENTATIVES","JOHNSON","TRAVEL","37328.28"
"2019","102","HOUSE OF REPRESENTATIVES","KAUFMAN","EMPLOYEE BENEFITS","6275.82"
"2019","102","HOUSE OF REPRESENTATIVES","KAUFMAN","OTHER EXPENDITURES","124.15"
"2019","102","HOUSE OF REPRESENTATIVES","KAUFMAN","RENTALS AND LEASES","5400.00"
"2019","102","HOUSE OF REPRESENTATIVES","KAUFMAN","SALARIES AND WAGES","17826.40"
"2019","102","HOUSE OF REPRESENTATIVES","KAUFMAN","SUPPLIES AND MATERIALS","102.80"
"2019","102","HOUSE OF REPRESENTATIVES","KAUFMAN","TRAVEL","37694.72"
"2019","102","HOUSE OF REPRESENTATIVES","KENDALL","EMPLOYEE BENEFITS","45404.13"
"2019","102","HOUSE OF REPRESENTATIVES","KENDALL","SALARIES AND WAGES","128970.89"
"2019","102","HOUSE OF REPRESENTATIVES","KENDALL","TRAVEL","867.49"
"2019","102","HOUSE OF REPRESENTATIVES","KERR","EMPLOYEE BENEFITS","16003.79"
"2019","102","HOUSE OF REPRESENTATIVES","KERR","RENTALS AND LEASES","4200.00"
"2019","102","HOUSE OF REPRESENTATIVES","KERR","SALARIES AND WAGES","45459.47"
"2019","102","HOUSE OF REPRESENTATIVES","KERR","SUPPLIES AND MATERIALS","227.50"
"2019","102","HOUSE OF REPRESENTATIVES","KERR","TRAVEL","1394.92"
"2019","102","HOUSE OF REPRESENTATIVES","KIMBLE","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","KIMBLE","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","KIMBLE","SUPPLIES AND MATERIALS","25.00"
"2019","102","HOUSE OF REPRESENTATIVES","KIMBLE","TRAVEL","39265.16"
"2019","102","HOUSE OF REPRESENTATIVES","KLEBERG","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","KLEBERG","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","KLEBERG","SUPPLIES AND MATERIALS","195.00"
"2019","102","HOUSE OF REPRESENTATIVES","KLEBERG","TRAVEL","32263.19"
"2019","102","HOUSE OF REPRESENTATIVES","KNOX","SUPPLIES AND MATERIALS","42.00"
"2019","102","HOUSE OF REPRESENTATIVES","LAMAR","RENTALS AND LEASES","600.00"
"2019","102","HOUSE OF REPRESENTATIVES","LAMAR","SUPPLIES AND MATERIALS","214.00"
"2019","102","HOUSE OF REPRESENTATIVES","LAMB","SUPPLIES AND MATERIALS","48.00"
"2019","102","HOUSE OF REPRESENTATIVES","LAMPASAS","EMPLOYEE BENEFITS","9276.90"
"2019","102","HOUSE OF REPRESENTATIVES","LAMPASAS","SALARIES AND WAGES","26350.11"
"2019","102","HOUSE OF REPRESENTATIVES","LAMPASAS","SUPPLIES AND MATERIALS","55.00"
"2019","102","HOUSE OF REPRESENTATIVES","LAMPASAS","TRAVEL","217.32"
"2019","102","HOUSE OF REPRESENTATIVES","LAVACA","SUPPLIES AND MATERIALS","188.00"
"2019","102","HOUSE OF REPRESENTATIVES","LEE","EMPLOYEE BENEFITS","8385.62"
"2019","102","HOUSE OF REPRESENTATIVES","LEE","SALARIES AND WAGES","23818.26"
"2019","102","HOUSE OF REPRESENTATIVES","LEE","SUPPLIES AND MATERIALS","103.00"
"2019","102","HOUSE OF REPRESENTATIVES","LEE","TRAVEL","525.79"
"2019","102","HOUSE OF REPRESENTATIVES","LEON","SUPPLIES AND MATERIALS","139.00"
"2019","102","HOUSE OF REPRESENTATIVES","LIBERTY","EMPLOYEE BENEFITS","16035.48"
"2019","102","HOUSE OF REPRESENTATIVES","LIBERTY","OTHER EXPENDITURES","20.68"
"2019","102","HOUSE OF REPRESENTATIVES","LIBERTY","SALARIES AND WAGES","45550.12"
"2019","102","HOUSE OF REPRESENTATIVES","LIBERTY","SUPPLIES AND MATERIALS","45.00"
"2019","102","HOUSE OF REPRESENTATIVES","LIPSCOMB","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","LLANO","EMPLOYEE BENEFITS","4749.49"
"2019","102","HOUSE OF REPRESENTATIVES","LLANO","SALARIES AND WAGES","13491.32"
"2019","102","HOUSE OF REPRESENTATIVES","LUBBOCK","EMPLOYEE BENEFITS","37904.27"
"2019","102","HOUSE OF REPRESENTATIVES","LUBBOCK","OTHER EXPENDITURES","612.84"
"2019","102","HOUSE OF REPRESENTATIVES","LUBBOCK","RENTALS AND LEASES","16200.00"
"2019","102","HOUSE OF REPRESENTATIVES","LUBBOCK","SALARIES AND WAGES","107669.59"
"2019","102","HOUSE OF REPRESENTATIVES","LUBBOCK","TRAVEL","101743.28"
"2019","102","HOUSE OF REPRESENTATIVES","LYNN","SUPPLIES AND MATERIALS","30.00"
"2019","102","HOUSE OF REPRESENTATIVES","MADISON","SUPPLIES AND MATERIALS","50.00"
"2019","102","HOUSE OF REPRESENTATIVES","MARION","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","MARTIN","SUPPLIES AND MATERIALS","42.00"
"2019","102","HOUSE OF REPRESENTATIVES","MASON","SUPPLIES AND MATERIALS","52.00"
"2019","102","HOUSE OF REPRESENTATIVES","MATAGORDA","EMPLOYEE BENEFITS","7140.32"
"2019","102","HOUSE OF REPRESENTATIVES","MATAGORDA","SALARIES AND WAGES","20282.66"
"2019","102","HOUSE OF REPRESENTATIVES","MATAGORDA","SUPPLIES AND MATERIALS","212.00"
"2019","102","HOUSE OF REPRESENTATIVES","MAVERICK","EMPLOYEE BENEFITS","10413.38"
"2019","102","HOUSE OF REPRESENTATIVES","MAVERICK","RENTALS AND LEASES","2874.19"
"2019","102","HOUSE OF REPRESENTATIVES","MAVERICK","SALARIES AND WAGES","29579.13"
"2019","102","HOUSE OF REPRESENTATIVES","MAVERICK","TRAVEL","30940.00"
"2019","102","HOUSE OF REPRESENTATIVES","MCCULLOCH","SUPPLIES AND MATERIALS","35.00"
"2019","102","HOUSE OF REPRESENTATIVES","MCLENNAN","EMPLOYEE BENEFITS","27927.43"
"2019","102","HOUSE OF REPRESENTATIVES","MCLENNAN","RENTALS AND LEASES","8754.83"
"2019","102","HOUSE OF REPRESENTATIVES","MCLENNAN","SALARIES AND WAGES","79327.85"
"2019","102","HOUSE OF REPRESENTATIVES","MCLENNAN","SUPPLIES AND MATERIALS","269.40"
"2019","102","HOUSE OF REPRESENTATIVES","MCLENNAN","TRAVEL","31163.58"
"2019","102","HOUSE OF REPRESENTATIVES","MEDINA","SUPPLIES AND MATERIALS","116.00"
"2019","102","HOUSE OF REPRESENTATIVES","MENARD","SUPPLIES AND MATERIALS","35.00"
"2019","102","HOUSE OF REPRESENTATIVES","MIDLAND","COMMUNICATIONS AND UTILITIES","1800.00"
"2019","102","HOUSE OF REPRESENTATIVES","MIDLAND","EMPLOYEE BENEFITS","16623.39"
"2019","102","HOUSE OF REPRESENTATIVES","MIDLAND","SALARIES AND WAGES","47220.12"
"2019","102","HOUSE OF REPRESENTATIVES","MIDLAND","SUPPLIES AND MATERIALS","718.64"
"2019","102","HOUSE OF REPRESENTATIVES","MIDLAND","TRAVEL","38283.17"
"2019","102","HOUSE OF REPRESENTATIVES","MILAM","COMMUNICATIONS AND UTILITIES","8.00"
"2019","102","HOUSE OF REPRESENTATIVES","MILAM","EMPLOYEE BENEFITS","1696.87"
"2019","102","HOUSE OF REPRESENTATIVES","MILAM","SALARIES AND WAGES","4819.96"
"2019","102","HOUSE OF REPRESENTATIVES","MILAM","SUPPLIES AND MATERIALS","39.00"
"2019","102","HOUSE OF REPRESENTATIVES","MILLS","SUPPLIES AND MATERIALS","49.00"
"2019","102","HOUSE OF REPRESENTATIVES","MITCHELL","SUPPLIES AND MATERIALS","45.00"
"2019","102","HOUSE OF REPRESENTATIVES","MONTAGUE","SUPPLIES AND MATERIALS","35.00"
"2019","102","HOUSE OF REPRESENTATIVES","MONTGOMERY","EMPLOYEE BENEFITS","55685.65"
"2019","102","HOUSE OF REPRESENTATIVES","MONTGOMERY","RENTALS AND LEASES","8690.42"
"2019","102","HOUSE OF REPRESENTATIVES","MONTGOMERY","SALARIES AND WAGES","158177.99"
"2019","102","HOUSE OF REPRESENTATIVES","MONTGOMERY","TRAVEL","101972.00"
"2019","102","HOUSE OF REPRESENTATIVES","MOORE","SUPPLIES AND MATERIALS","74.95"
"2019","102","HOUSE OF REPRESENTATIVES","MORRIS","SUPPLIES AND MATERIALS","110.00"
"2019","102","HOUSE OF REPRESENTATIVES","NACOGDOCHES","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","NACOGDOCHES","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","NACOGDOCHES","SUPPLIES AND MATERIALS","208.00"
"2019","102","HOUSE OF REPRESENTATIVES","NACOGDOCHES","TRAVEL","35690.99"
"2019","102","HOUSE OF REPRESENTATIVES","NAVARRO","EMPLOYEE BENEFITS","30943.12"
"2019","102","HOUSE OF REPRESENTATIVES","NAVARRO","SALARIES AND WAGES","87895.47"
"2019","102","HOUSE OF REPRESENTATIVES","NEWTON","EMPLOYEE BENEFITS","945.71"
"2019","102","HOUSE OF REPRESENTATIVES","NEWTON","SALARIES AND WAGES","2686.36"
"2019","102","HOUSE OF REPRESENTATIVES","NEWTON","SUPPLIES AND MATERIALS","29.00"
"2019","102","HOUSE OF REPRESENTATIVES","NUECES","EMPLOYEE BENEFITS","53298.25"
"2019","102","HOUSE OF REPRESENTATIVES","NUECES","RENTALS AND LEASES","32935.81"
"2019","102","HOUSE OF REPRESENTATIVES","NUECES","SALARIES AND WAGES","151393.78"
"2019","102","HOUSE OF REPRESENTATIVES","NUECES","TRAVEL","67195.24"
"2019","102","HOUSE OF REPRESENTATIVES","OCHILTREE","SUPPLIES AND MATERIALS","30.00"
"2019","102","HOUSE OF REPRESENTATIVES","ORANGE","EMPLOYEE BENEFITS","22798.23"
"2019","102","HOUSE OF REPRESENTATIVES","ORANGE","RENTALS AND LEASES","4200.00"
"2019","102","HOUSE OF REPRESENTATIVES","ORANGE","SALARIES AND WAGES","64759.37"
"2019","102","HOUSE OF REPRESENTATIVES","ORANGE","SUPPLIES AND MATERIALS","101.00"
"2019","102","HOUSE OF REPRESENTATIVES","ORANGE","TRAVEL","1994.70"
"2019","102","HOUSE OF REPRESENTATIVES","PALO PINTO","SUPPLIES AND MATERIALS","108.00"
"2019","102","HOUSE OF REPRESENTATIVES","PARKER","EMPLOYEE BENEFITS","43661.07"
"2019","102","HOUSE OF REPRESENTATIVES","PARKER","SALARIES AND WAGES","124018.72"
"2019","102","HOUSE OF REPRESENTATIVES","PARKER","SUPPLIES AND MATERIALS","29.00"
"2019","102","HOUSE OF REPRESENTATIVES","PARKER","TRAVEL","51913.74"
"2019","102","HOUSE OF REPRESENTATIVES","POLK","EMPLOYEE BENEFITS","2081.63"
"2019","102","HOUSE OF REPRESENTATIVES","POLK","SALARIES AND WAGES","5913.06"
"2019","102","HOUSE OF REPRESENTATIVES","POLK","SUPPLIES AND MATERIALS","36.00"
"2019","102","HOUSE OF REPRESENTATIVES","POTTER","EMPLOYEE BENEFITS","25112.54"
"2019","102","HOUSE OF REPRESENTATIVES","POTTER","RENTALS AND LEASES","17790.96"
"2019","102","HOUSE OF REPRESENTATIVES","POTTER","SALARIES AND WAGES","71333.77"
"2019","102","HOUSE OF REPRESENTATIVES","RANDALL","EMPLOYEE BENEFITS","14828.48"
"2019","102","HOUSE OF REPRESENTATIVES","RANDALL","SALARIES AND WAGES","42121.48"
"2019","102","HOUSE OF REPRESENTATIVES","RANDALL","SUPPLIES AND MATERIALS","42.00"
"2019","102","HOUSE OF REPRESENTATIVES","RANDALL","TRAVEL","73601.67"
"2019","102","HOUSE OF REPRESENTATIVES","RED RIVER","SUPPLIES AND MATERIALS","15.00"
"2019","102","HOUSE OF REPRESENTATIVES","ROBERTS","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","ROCKWALL","EMPLOYEE BENEFITS","10732.23"
"2019","102","HOUSE OF REPRESENTATIVES","ROCKWALL","OTHER EXPENDITURES","625.00"
"2019","102","HOUSE OF REPRESENTATIVES","ROCKWALL","SALARIES AND WAGES","30485.79"
"2019","102","HOUSE OF REPRESENTATIVES","ROCKWALL","TRAVEL","40289.37"
"2019","102","HOUSE OF REPRESENTATIVES","SABINE","SUPPLIES AND MATERIALS","35.00"
"2019","102","HOUSE OF REPRESENTATIVES","SAN AUGUSTINE","SUPPLIES AND MATERIALS","33.00"
"2019","102","HOUSE OF REPRESENTATIVES","SAN JACINTO","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","SAN JACINTO","RENTALS AND LEASES","1200.00"
"2019","102","HOUSE OF REPRESENTATIVES","SAN JACINTO","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","SAN JACINTO","SUPPLIES AND MATERIALS","20.00"
"2019","102","HOUSE OF REPRESENTATIVES","SAN JACINTO","TRAVEL","31369.12"
"2019","102","HOUSE OF REPRESENTATIVES","SAN PATRICIO","EMPLOYEE BENEFITS","15972.11"
"2019","102","HOUSE OF REPRESENTATIVES","SAN PATRICIO","RENTALS AND LEASES","6000.00"
"2019","102","HOUSE OF REPRESENTATIVES","SAN PATRICIO","SALARIES AND WAGES","45369.70"
"2019","102","HOUSE OF REPRESENTATIVES","SAN PATRICIO","SUPPLIES AND MATERIALS","147.00"
"2019","102","HOUSE OF REPRESENTATIVES","SAN SABA","SUPPLIES AND MATERIALS","29.00"
"2019","102","HOUSE OF REPRESENTATIVES","SCHLEICHER","SUPPLIES AND MATERIALS","79.90"
"2019","102","HOUSE OF REPRESENTATIVES","SHACKELFORD","SUPPLIES AND MATERIALS","45.00"
"2019","102","HOUSE OF REPRESENTATIVES","SHELBY","EMPLOYEE BENEFITS","17359.15"
"2019","102","HOUSE OF REPRESENTATIVES","SHELBY","SALARIES AND WAGES","49306.78"
"2019","102","HOUSE OF REPRESENTATIVES","SHELBY","TRAVEL","541.83"
"2019","102","HOUSE OF REPRESENTATIVES","SMITH","EMPLOYEE BENEFITS","46926.19"
"2019","102","HOUSE OF REPRESENTATIVES","SMITH","RENTALS AND LEASES","12900.00"
"2019","102","HOUSE OF REPRESENTATIVES","SMITH","SALARIES AND WAGES","133292.43"
"2019","102","HOUSE OF REPRESENTATIVES","SMITH","SUPPLIES AND MATERIALS","289.82"
"2019","102","HOUSE OF REPRESENTATIVES","SMITH","TRAVEL","39072.64"
"2019","102","HOUSE OF REPRESENTATIVES","STARR","EMPLOYEE BENEFITS","5652.36"
"2019","102","HOUSE OF REPRESENTATIVES","STARR","SALARIES AND WAGES","16053.49"
"2019","102","HOUSE OF REPRESENTATIVES","STARR","SUPPLIES AND MATERIALS","104.00"
"2019","102","HOUSE OF REPRESENTATIVES","STARR","TRAVEL","53378.85"
"2019","102","HOUSE OF REPRESENTATIVES","TARRANT","EMPLOYEE BENEFITS","306437.32"
"2019","102","HOUSE OF REPRESENTATIVES","TARRANT","OTHER EXPENDITURES","1486.90"
"2019","102","HOUSE OF REPRESENTATIVES","TARRANT","RENTALS AND LEASES","110947.65"
"2019","102","HOUSE OF REPRESENTATIVES","TARRANT","SALARIES AND WAGES","870439.90"
"2019","102","HOUSE OF REPRESENTATIVES","TARRANT","SUPPLIES AND MATERIALS","1593.50"
"2019","102","HOUSE OF REPRESENTATIVES","TARRANT","TRAVEL","395546.63"
"2019","102","HOUSE OF REPRESENTATIVES","TAYLOR","COMMUNICATIONS AND UTILITIES","21.75"
"2019","102","HOUSE OF REPRESENTATIVES","TAYLOR","EMPLOYEE BENEFITS","19787.17"
"2019","102","HOUSE OF REPRESENTATIVES","TAYLOR","SALARIES AND WAGES","56203.80"
"2019","102","HOUSE OF REPRESENTATIVES","TAYLOR","TRAVEL","38611.11"
"2019","102","HOUSE OF REPRESENTATIVES","TERRY","SUPPLIES AND MATERIALS","47.50"
"2019","102","HOUSE OF REPRESENTATIVES","TITUS","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","TITUS","OTHER EXPENDITURES","525.00"
"2019","102","HOUSE OF REPRESENTATIVES","TITUS","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","TITUS","SUPPLIES AND MATERIALS","60.00"
"2019","102","HOUSE OF REPRESENTATIVES","TITUS","TRAVEL","47592.52"
"2019","102","HOUSE OF REPRESENTATIVES","TOM GREEN","EMPLOYEE BENEFITS","20335.66"
"2019","102","HOUSE OF REPRESENTATIVES","TOM GREEN","RENTALS AND LEASES","4500.00"
"2019","102","HOUSE OF REPRESENTATIVES","TOM GREEN","SALARIES AND WAGES","57761.55"
"2019","102","HOUSE OF REPRESENTATIVES","TOM GREEN","SUPPLIES AND MATERIALS","711.23"
"2019","102","HOUSE OF REPRESENTATIVES","TOM GREEN","TRAVEL","30940.00"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","CAPITAL OUTLAY","274985.50"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","COMMUNICATIONS AND UTILITIES","7592.48"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","EMPLOYEE BENEFITS","6205203.22"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","OTHER EXPENDITURES","195447.06"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","PRINTING AND REPRODUCTION","29990.24"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","PROFESSIONAL SERVICE AND FEES","13547.34"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","RENTALS AND LEASES","12534.72"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","REPAIRS AND MAINTENANCE","30760.11"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","SALARIES AND WAGES","17625344.38"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","SUPPLIES AND MATERIALS","741586.13"
"2019","102","HOUSE OF REPRESENTATIVES","TRAVIS","TRAVEL","236749.71"
"2019","102","HOUSE OF REPRESENTATIVES","TRINITY","EMPLOYEE BENEFITS","2081.63"
"2019","102","HOUSE OF REPRESENTATIVES","TRINITY","SALARIES AND WAGES","5913.06"
"2019","102","HOUSE OF REPRESENTATIVES","TRINITY","SUPPLIES AND MATERIALS","62.00"
"2019","102","HOUSE OF REPRESENTATIVES","TYLER","EMPLOYEE BENEFITS","14047.98"
"2019","102","HOUSE OF REPRESENTATIVES","TYLER","SALARIES AND WAGES","39904.44"
"2019","102","HOUSE OF REPRESENTATIVES","TYLER","SUPPLIES AND MATERIALS","60.00"
"2019","102","HOUSE OF REPRESENTATIVES","TYLER","TRAVEL","34913.03"
"2019","102","HOUSE OF REPRESENTATIVES","UPSHUR","EMPLOYEE BENEFITS","9036.88"
"2019","102","HOUSE OF REPRESENTATIVES","UPSHUR","SALARIES AND WAGES","25669.73"
"2019","102","HOUSE OF REPRESENTATIVES","UPSHUR","SUPPLIES AND MATERIALS","31.00"
"2019","102","HOUSE OF REPRESENTATIVES","UVALDE","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","UVALDE","OTHER EXPENDITURES","625.00"
"2019","102","HOUSE OF REPRESENTATIVES","UVALDE","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","UVALDE","SUPPLIES AND MATERIALS","42.00"
"2019","102","HOUSE OF REPRESENTATIVES","UVALDE","TRAVEL","54934.46"
"2019","102","HOUSE OF REPRESENTATIVES","VAL VERDE","EMPLOYEE BENEFITS","3133.17"
"2019","102","HOUSE OF REPRESENTATIVES","VAL VERDE","SALARIES AND WAGES","8898.77"
"2019","102","HOUSE OF REPRESENTATIVES","VAN ZANDT","EMPLOYEE BENEFITS","24714.51"
"2019","102","HOUSE OF REPRESENTATIVES","VAN ZANDT","SALARIES AND WAGES","70200.04"
"2019","102","HOUSE OF REPRESENTATIVES","VAN ZANDT","SUPPLIES AND MATERIALS","78.50"
"2019","102","HOUSE OF REPRESENTATIVES","VAN ZANDT","TRAVEL","39410.87"
"2019","102","HOUSE OF REPRESENTATIVES","VICTORIA","COMMUNICATIONS AND UTILITIES","135.00"
"2019","102","HOUSE OF REPRESENTATIVES","VICTORIA","EMPLOYEE BENEFITS","9765.24"
"2019","102","HOUSE OF REPRESENTATIVES","VICTORIA","OTHER EXPENDITURES","549.40"
"2019","102","HOUSE OF REPRESENTATIVES","VICTORIA","SALARIES AND WAGES","27738.99"
"2019","102","HOUSE OF REPRESENTATIVES","VICTORIA","SUPPLIES AND MATERIALS","4616.68"
"2019","102","HOUSE OF REPRESENTATIVES","VICTORIA","TRAVEL","39835.09"
"2019","102","HOUSE OF REPRESENTATIVES","WALKER","EMPLOYEE BENEFITS","1654.59"
"2019","102","HOUSE OF REPRESENTATIVES","WALKER","SALARIES AND WAGES","4700.01"
"2019","102","HOUSE OF REPRESENTATIVES","WALLER","EMPLOYEE BENEFITS","528.06"
"2019","102","HOUSE OF REPRESENTATIVES","WALLER","SALARIES AND WAGES","1500.00"
"2019","102","HOUSE OF REPRESENTATIVES","WARD","SUPPLIES AND MATERIALS","60.00"
"2019","102","HOUSE OF REPRESENTATIVES","WASHINGTON","EMPLOYEE BENEFITS","12329.06"
"2019","102","HOUSE OF REPRESENTATIVES","WASHINGTON","RENTALS AND LEASES","7200.00"
"2019","102","HOUSE OF REPRESENTATIVES","WASHINGTON","SALARIES AND WAGES","35020.54"
"2019","102","HOUSE OF REPRESENTATIVES","WASHINGTON","SUPPLIES AND MATERIALS","94.00"
"2019","102","HOUSE OF REPRESENTATIVES","WEBB","EMPLOYEE BENEFITS","38656.99"
"2019","102","HOUSE OF REPRESENTATIVES","WEBB","OTHER EXPENDITURES","325.00"
"2019","102","HOUSE OF REPRESENTATIVES","WEBB","RENTALS AND LEASES","3203.33"
"2019","102","HOUSE OF REPRESENTATIVES","WEBB","SALARIES AND WAGES","109808.22"
"2019","102","HOUSE OF REPRESENTATIVES","WEBB","SUPPLIES AND MATERIALS","416.00"
"2019","102","HOUSE OF REPRESENTATIVES","WEBB","TRAVEL","48548.64"
"2019","102","HOUSE OF REPRESENTATIVES","WHARTON","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","WHARTON","OTHER EXPENDITURES","525.00"
"2019","102","HOUSE OF REPRESENTATIVES","WHARTON","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","WHARTON","TRAVEL","33910.05"
"2019","102","HOUSE OF REPRESENTATIVES","WHEELER","SUPPLIES AND MATERIALS","25.00"
"2019","102","HOUSE OF REPRESENTATIVES","WICHITA","EMPLOYEE BENEFITS","44020.21"
"2019","102","HOUSE OF REPRESENTATIVES","WICHITA","SALARIES AND WAGES","125037.35"
"2019","102","HOUSE OF REPRESENTATIVES","WICHITA","TRAVEL","42461.54"
"2019","102","HOUSE OF REPRESENTATIVES","WILBARGER","SUPPLIES AND MATERIALS","110.00"
"2019","102","HOUSE OF REPRESENTATIVES","WILLIAMSON","EMPLOYEE BENEFITS","906615.48"
"2019","102","HOUSE OF REPRESENTATIVES","WILLIAMSON","OTHER EXPENDITURES","12995.98"
"2019","102","HOUSE OF REPRESENTATIVES","WILLIAMSON","RENTALS AND LEASES","2400.00"
"2019","102","HOUSE OF REPRESENTATIVES","WILLIAMSON","REPAIRS AND MAINTENANCE","525.00"
"2019","102","HOUSE OF REPRESENTATIVES","WILLIAMSON","SALARIES AND WAGES","2575232.99"
"2019","102","HOUSE OF REPRESENTATIVES","WILLIAMSON","SUPPLIES AND MATERIALS","101765.86"
"2019","102","HOUSE OF REPRESENTATIVES","WILLIAMSON","TRAVEL","66591.27"
"2019","102","HOUSE OF REPRESENTATIVES","WILSON","SUPPLIES AND MATERIALS","37.00"
"2019","102","HOUSE OF REPRESENTATIVES","WINKLER","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","WOOD","SUPPLIES AND MATERIALS","45.00"
"2019","102","HOUSE OF REPRESENTATIVES","YOAKUM","SUPPLIES AND MATERIALS","30.00"
"2019","102","HOUSE OF REPRESENTATIVES","YOUNG","SUPPLIES AND MATERIALS","157.64"
"2019","102","HOUSE OF REPRESENTATIVES","ZAPATA","SUPPLIES AND MATERIALS","43.00"
"2019","102","HOUSE OF REPRESENTATIVES","ZAVALA","SUPPLIES AND MATERIALS","35.00"
"2019","103","TEXAS LEGISLATIVE COUNCIL",,"CAPITAL OUTLAY","85053.50"
"2019","103","TEXAS LEGISLATIVE COUNCIL",,"COMMUNICATIONS AND UTILITIES","338640.25"
"2019","103","TEXAS LEGISLATIVE COUNCIL",,"EMPLOYEE BENEFITS","6940.20"
"2019","103","TEXAS LEGISLATIVE COUNCIL",,"OTHER EXPENDITURES","918016.61"
"2019","103","TEXAS LEGISLATIVE COUNCIL",,"PROFESSIONAL SERVICE AND FEES","60538.35"
"2019","103","TEXAS LEGISLATIVE COUNCIL",,"RENTALS AND LEASES","8905.01"
"2019","103","TEXAS LEGISLATIVE COUNCIL",,"REPAIRS AND MAINTENANCE","1076438.82"
"2019","103","TEXAS LEGISLATIVE COUNCIL",,"SALARIES AND WAGES","23797.65"
