"fiscal_year","county","region","program","race_ethnicity","gender","employees_active_on_august_31"
"2021","Kaufman","3-Arlington","Child Protective Investigations","Anglo","Female","4"
"2021","Kaufman","3-Arlington","Child Protective Investigations","Hispanic","Female","1"
"2021","Kaufman","3-Arlington","Child Protective Investigations","African American","Male","1"
"2021","Kaufman","3-Arlington","Child Protective Investigations","Anglo","Male","3"
"2021","Kaufman","3-Arlington","Child Protective Services","African American","Female","7"
"2021","Kaufman","3-Arlington","Child Protective Services","Anglo","Female","7"
"2021","Kaufman","3-Arlington","Child Protective Services","Hispanic","Female","2"
"2021","Kaufman","3-Arlington","Child Protective Services","Anglo","Male","1"
"2021","Kendall","8-San Antonio","Adult Protective Services In-home","Anglo","Female","1"
"2021","Kendall","8-San Antonio","Child Protective Services","African American","Female","1"
"2021","Kendall","8-San Antonio","Child Protective Services","Anglo","Female","8"
"2021","Kendall","8-San Antonio","Child Protective Services","Hispanic","Female","5"
"2021","Kendall","8-San Antonio","Child Protective Services","Anglo","Male","1"
"2021","Kerr","8-San Antonio","Adult Protective Services In-home","Anglo","Female","1"
"2021","Kerr","8-San Antonio","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Kerr","8-San Antonio","Child Protective Investigations","Anglo","Female","6"
"2021","Kerr","8-San Antonio","Child Protective Investigations","Hispanic","Female","3"
"2021","Kerr","8-San Antonio","Child Protective Investigations","Native American","Female","1"
"2021","Kerr","8-San Antonio","Child Protective Investigations","Anglo","Male","1"
"2021","Kerr","8-San Antonio","Child Protective Services","Anglo","Female","15"
"2021","Kerr","8-San Antonio","Child Protective Services","Asian","Female","1"
"2021","Kerr","8-San Antonio","Child Protective Services","Hispanic","Female","4"
"2021","Kerr","8-San Antonio","Child Protective Services","Other","Female","1"
"2021","Kerr","8-San Antonio","Child Protective Services","Anglo","Male","2"
"2021","Kerr","8-San Antonio","Child Protective Services","Other","Male","1"
"2021","Kleberg","11-Edinburg","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Kleberg","11-Edinburg","Child Protective Investigations","Anglo","Female","3"
"2021","Kleberg","11-Edinburg","Child Protective Investigations","Hispanic","Female","6"
"2021","Kleberg","11-Edinburg","Child Protective Investigations","Hispanic","Male","1"
"2021","Kleberg","11-Edinburg","Child Protective Services","Anglo","Female","1"
"2021","Kleberg","11-Edinburg","Child Protective Services","Hispanic","Female","13"
"2021","Lamar","4-Tyler","Statewide Intake","Hispanic","Female","1"
"2021","Lamar","4-Tyler","Adult Protective Services In-home","African American","Female","1"
"2021","Lamar","4-Tyler","Adult Protective Services In-home","Anglo","Female","2"
"2021","Lamar","4-Tyler","Child Protective Investigations","Anglo","Female","7"
"2021","Lamar","4-Tyler","Child Protective Investigations","Anglo","Male","1"
"2021","Lamar","4-Tyler","Child Protective Services","African American","Female","3"
"2021","Lamar","4-Tyler","Child Protective Services","Anglo","Female","14"
"2021","Lamar","4-Tyler","Child Protective Services","Hispanic","Female","1"
"2021","Lamar","4-Tyler","Child Protective Services","Anglo","Male","1"
"2021","Lamb","1-Lubbock","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Lamb","1-Lubbock","Child Protective Investigations","Hispanic","Male","1"
"2021","Lamb","1-Lubbock","Child Protective Services","Anglo","Female","2"
"2021","Lamb","1-Lubbock","Child Protective Services","Hispanic","Female","1"
"2021","Lamb","1-Lubbock","Child Protective Services","Native American","Female","1"
"2021","Lampasas","7-Austin","Child Protective Investigations","Hispanic","Female","1"
"2021","Lampasas","7-Austin","Child Protective Investigations","Hispanic","Male","1"
"2021","Lampasas","7-Austin","Child Protective Services","Anglo","Female","10"
"2021","Lampasas","7-Austin","Child Protective Services","Hispanic","Female","5"
"2021","Lampasas","7-Austin","Child Protective Services","Native American","Female","1"
"2021","Lampasas","7-Austin","Child Protective Services","Other","Female","1"
"2021","Lavaca","8-San Antonio","Adult Protective Services In-home","Anglo","Female","1"
"2021","Lavaca","8-San Antonio","Child Protective Investigations","Anglo","Female","2"
"2021","Lee","7-Austin","Adult Protective Services In-home","Anglo","Male","1"
"2021","Lee","7-Austin","Child Protective Investigations","Anglo","Female","1"
"2021","Lee","7-Austin","Child Protective Services","African American","Female","1"
"2021","Lee","7-Austin","Child Protective Services","Anglo","Female","2"
"2021","Lee","7-Austin","Child Protective Services","Asian","Female","1"
"2021","Leon","7-Austin","Adult Protective Services In-home","African American","Female","1"
"2021","Leon","7-Austin","Child Protective Investigations","African American","Female","2"
"2021","Leon","7-Austin","Child Protective Investigations","Anglo","Female","2"
"2021","Leon","7-Austin","Child Protective Investigations","Anglo","Male","1"
"2021","Leon","7-Austin","Child Protective Services","African American","Female","1"
"2021","Leon","7-Austin","Child Protective Services","Anglo","Female","1"
"2021","Liberty","6-Houston","Adult Protective Services In-home","African American","Female","4"
"2021","Liberty","6-Houston","Adult Protective Services In-home","Anglo","Female","4"
"2021","Liberty","6-Houston","Adult Protective Services In-home","African American","Male","1"
"2021","Liberty","6-Houston","Adult Protective Services In-home","Anglo","Male","1"
"2021","Liberty","6-Houston","Child Protective Investigations","African American","Female","3"
"2021","Liberty","6-Houston","Child Protective Investigations","Anglo","Female","4"
"2021","Liberty","6-Houston","Child Protective Investigations","Hispanic","Female","1"
"2021","Liberty","6-Houston","Child Protective Investigations","Anglo","Male","1"
"2021","Liberty","6-Houston","Child Protective Services","African American","Female","6"
"2021","Liberty","6-Houston","Child Protective Services","Anglo","Female","9"
"2021","Liberty","6-Houston","Child Protective Services","Anglo","Male","1"
"2021","Limestone","7-Austin","Adult Protective Services In-home","African American","Female","1"
"2021","Limestone","7-Austin","Child Protective Investigations","African American","Female","1"
"2021","Limestone","7-Austin","Child Protective Investigations","Anglo","Female","1"
"2021","Limestone","7-Austin","Child Protective Investigations","Other","Female","1"
"2021","Limestone","7-Austin","Child Protective Investigations","Anglo","Male","2"
"2021","Limestone","7-Austin","Child Protective Services","African American","Female","8"
"2021","Limestone","7-Austin","Child Protective Services","Anglo","Female","3"
"2021","Limestone","7-Austin","Child Protective Services","Hispanic","Female","1"
"2021","Limestone","7-Austin","Child Protective Services","African American","Male","1"
"2021","Lubbock","1-Lubbock","Statewide Intake","Anglo","Female","1"
"2021","Lubbock","1-Lubbock","Statewide Intake","Hispanic","Female","2"
"2021","Lubbock","1-Lubbock","Adult Protective Services In-home","African American","Female","1"
"2021","Lubbock","1-Lubbock","Adult Protective Services In-home","Anglo","Female","8"
"2021","Lubbock","1-Lubbock","Adult Protective Services In-home","Hispanic","Female","7"
"2021","Lubbock","1-Lubbock","Adult Protective Services In-home","African American","Male","1"
"2021","Lubbock","1-Lubbock","Adult Protective Services In-home","Anglo","Male","3"
"2021","Lubbock","1-Lubbock","Adult Protective Services In-home","Hispanic","Male","2"
"2021","Lubbock","1-Lubbock","Child Protective Investigations","African American","Female","4"
"2021","Lubbock","1-Lubbock","Child Protective Investigations","Anglo","Female","16"
"2021","Lubbock","1-Lubbock","Child Protective Investigations","Hispanic","Female","23"
"2021","Lubbock","1-Lubbock","Child Protective Investigations","Native American","Female","1"
"2021","Lubbock","1-Lubbock","Child Protective Investigations","African American","Male","4"
"2021","Lubbock","1-Lubbock","Child Protective Investigations","Anglo","Male","6"
"2021","Lubbock","1-Lubbock","Child Protective Investigations","Hispanic","Male","7"
"2021","Lubbock","1-Lubbock","Day Care Investigations","African American","Female","1"
"2021","Lubbock","1-Lubbock","Residential Child Care Investigations","Hispanic","Female","1"
"2021","Lubbock","1-Lubbock","Residential Child Care Investigations","Anglo","Male","1"
"2021","Lubbock","1-Lubbock","Child Protective Services","African American","Female","21"
"2021","Lubbock","1-Lubbock","Child Protective Services","Anglo","Female","77"
"2021","Lubbock","1-Lubbock","Child Protective Services","Hispanic","Female","52"
"2021","Lubbock","1-Lubbock","Child Protective Services","Other","Female","3"
"2021","Lubbock","1-Lubbock","Child Protective Services","African American","Male","1"
"2021","Lubbock","1-Lubbock","Child Protective Services","Anglo","Male","6"
"2021","Lubbock","1-Lubbock","Child Protective Services","Hispanic","Male","5"
"2021","Lubbock","1-Lubbock","Child Protective Services","Other","Male","2"
"2021","Madison","7-Austin","Child Protective Investigations","Hispanic","Female","1"
"2021","Madison","7-Austin","Child Protective Services","African American","Female","1"
"2021","Madison","7-Austin","Child Protective Services","Anglo","Female","1"
"2021","Madison","7-Austin","Child Protective Services","Native American","Female","1"
"2021","Matagorda","6-Houston","Adult Protective Services In-home","African American","Female","1"
"2021","Matagorda","6-Houston","Child Protective Investigations","Anglo","Female","1"
"2021","Matagorda","6-Houston","Child Protective Investigations","Hispanic","Male","1"
"2021","Matagorda","6-Houston","Child Protective Services","African American","Female","1"
"2021","Matagorda","6-Houston","Child Protective Services","Anglo","Female","3"
"2021","Matagorda","6-Houston","Child Protective Services","Hispanic","Female","2"
"2021","Matagorda","6-Houston","Child Protective Services","Hispanic","Male","1"
"2021","Maverick","8-San Antonio","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Maverick","8-San Antonio","Adult Protective Services In-home","Hispanic","Male","1"
"2021","Maverick","8-San Antonio","Child Protective Investigations","Hispanic","Female","2"
"2021","Maverick","8-San Antonio","Child Protective Investigations","Hispanic","Male","5"
"2021","Maverick","8-San Antonio","Child Protective Services","Hispanic","Female","6"
"2021","Maverick","8-San Antonio","Child Protective Services","Hispanic","Male","1"
"2021","McCulloch","9-Midland","Adult Protective Services In-home","Anglo","Female","1"
"2021","McCulloch","9-Midland","Child Protective Investigations","Anglo","Female","1"
"2021","McCulloch","9-Midland","Child Protective Investigations","Anglo","Male","1"
"2021","McCulloch","9-Midland","Child Protective Services","Anglo","Female","3"
"2021","McLennan","7-Austin","Statewide Intake","Anglo","Female","1"
"2021","McLennan","7-Austin","Statewide Intake","Hispanic","Female","1"
"2021","McLennan","7-Austin","Adult Protective Services In-home","African American","Female","2"
"2021","McLennan","7-Austin","Adult Protective Services In-home","Anglo","Female","3"
"2021","McLennan","7-Austin","Adult Protective Services In-home","Hispanic","Female","4"
"2021","McLennan","7-Austin","Adult Protective Services In-home","Other","Female","1"
"2021","McLennan","7-Austin","Adult Protective Services In-home","Hispanic","Male","1"
"2021","McLennan","7-Austin","Child Protective Investigations","African American","Female","15"
"2021","McLennan","7-Austin","Child Protective Investigations","Anglo","Female","14"
"2021","McLennan","7-Austin","Child Protective Investigations","Hispanic","Female","4"
"2021","McLennan","7-Austin","Child Protective Investigations","African American","Male","6"
"2021","McLennan","7-Austin","Child Protective Investigations","Anglo","Male","9"
"2021","McLennan","7-Austin","Child Protective Investigations","Asian","Male","1"
"2021","McLennan","7-Austin","Child Care Investigations","Anglo","Male","1"
"2021","McLennan","7-Austin","Day Care Investigations","Anglo","Female","2"
"2021","McLennan","7-Austin","Child Protective Services","African American","Female","49"
"2021","McLennan","7-Austin","Child Protective Services","Anglo","Female","37"
"2021","McLennan","7-Austin","Child Protective Services","Asian","Female","1"
"2021","McLennan","7-Austin","Child Protective Services","Hispanic","Female","15"
"2021","McLennan","7-Austin","Child Protective Services","Other","Female","2"
"2021","McLennan","7-Austin","Child Protective Services","African American","Male","7"
"2021","McLennan","7-Austin","Child Protective Services","Anglo","Male","7"
"2021","McLennan","7-Austin","Child Protective Services","Hispanic","Male","4"
"2021","Medina","8-San Antonio","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Medina","8-San Antonio","Child Protective Investigations","Anglo","Female","2"
"2021","Medina","8-San Antonio","Child Protective Investigations","Hispanic","Female","4"
"2021","Medina","8-San Antonio","Child Protective Investigations","Hispanic","Male","1"
"2021","Medina","8-San Antonio","Child Protective Services","Anglo","Female","4"
"2021","Medina","8-San Antonio","Child Protective Services","Hispanic","Female","13"
"2021","Medina","8-San Antonio","Child Protective Services","Anglo","Male","1"
"2021","Midland","9-Midland","Adult Protective Services In-home","African American","Female","1"
"2021","Midland","9-Midland","Adult Protective Services In-home","Anglo","Female","2"
"2021","Midland","9-Midland","Adult Protective Services In-home","Hispanic","Female","4"
"2021","Midland","9-Midland","Adult Protective Services In-home","Anglo","Male","1"
"2021","Midland","9-Midland","Child Protective Investigations","African American","Female","1"
"2021","Midland","9-Midland","Child Protective Investigations","Anglo","Female","6"
"2021","Midland","9-Midland","Child Protective Investigations","Hispanic","Female","8"
"2021","Midland","9-Midland","Child Protective Investigations","Native American","Female","1"
"2021","Midland","9-Midland","Child Protective Investigations","African American","Male","2"
"2021","Midland","9-Midland","Child Protective Investigations","Anglo","Male","1"
"2021","Midland","9-Midland","Child Protective Investigations","Hispanic","Male","1"
"2021","Midland","9-Midland","Child Protective Services","African American","Female","6"
"2021","Midland","9-Midland","Child Protective Services","Anglo","Female","7"
"2021","Midland","9-Midland","Child Protective Services","Hispanic","Female","16"
"2021","Midland","9-Midland","Child Protective Services","Anglo","Male","2"
"2021","Milam","7-Austin","Adult Protective Services In-home","Anglo","Female","1"
"2021","Milam","7-Austin","Child Protective Investigations","Hispanic","Female","1"
"2021","Milam","7-Austin","Child Protective Investigations","Other","Female","1"
"2021","Milam","7-Austin","Child Protective Investigations","Anglo","Male","2"
"2021","Milam","7-Austin","Child Protective Services","Anglo","Female","8"
"2021","Milam","7-Austin","Child Protective Services","Hispanic","Female","1"
"2021","Montague","2-Abilene","Adult Protective Services In-home","Anglo","Female","1"
"2021","Montague","2-Abilene","Child Protective Investigations","Anglo","Female","4"
"2021","Montague","2-Abilene","Child Protective Investigations","Anglo","Male","2"
"2021","Montague","2-Abilene","Child Protective Services","Anglo","Female","3"
"2021","Montague","2-Abilene","Child Protective Services","Hispanic","Female","1"
"2021","Montgomery","6-Houston","Statewide Intake","Anglo","Male","1"
"2021","Montgomery","6-Houston","Adult Protective Services In-home","African American","Female","6"
"2021","Montgomery","6-Houston","Adult Protective Services In-home","Anglo","Female","1"
"2021","Montgomery","6-Houston","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Montgomery","6-Houston","Child Protective Investigations","African American","Female","18"
"2021","Montgomery","6-Houston","Child Protective Investigations","Anglo","Female","20"
"2021","Montgomery","6-Houston","Child Protective Investigations","Asian","Female","1"
"2021","Montgomery","6-Houston","Child Protective Investigations","Hispanic","Female","11"
"2021","Montgomery","6-Houston","Child Protective Investigations","Other","Female","2"
"2021","Montgomery","6-Houston","Child Protective Investigations","African American","Male","4"
"2021","Montgomery","6-Houston","Child Protective Investigations","Anglo","Male","14"
"2021","Montgomery","6-Houston","Child Protective Investigations","Hispanic","Male","3"
"2021","Montgomery","6-Houston","Residential Child Care Investigations","African American","Female","1"
"2021","Montgomery","6-Houston","Residential Child Care Investigations","Anglo","Female","1"
"2021","Montgomery","6-Houston","Residential Child Care Investigations","Hispanic","Male","1"
"2021","Montgomery","6-Houston","Child Protective Services","African American","Female","40"
"2021","Montgomery","6-Houston","Child Protective Services","Anglo","Female","34"
"2021","Montgomery","6-Houston","Child Protective Services","Asian","Female","1"
"2021","Montgomery","6-Houston","Child Protective Services","Hispanic","Female","12"
"2021","Montgomery","6-Houston","Child Protective Services","Native American","Female","1"
"2021","Montgomery","6-Houston","Child Protective Services","Other","Female","1"
"2021","Montgomery","6-Houston","Child Protective Services","African American","Male","2"
"2021","Montgomery","6-Houston","Child Protective Services","Anglo","Male","3"
"2021","Montgomery","6-Houston","Child Protective Services","Hispanic","Male","2"
"2021","Moore","1-Lubbock","Child Protective Investigations","Hispanic","Female","1"
"2021","Moore","1-Lubbock","Child Protective Investigations","Anglo","Male","1"
"2021","Moore","1-Lubbock","Child Protective Services","Anglo","Female","1"
"2021","Moore","1-Lubbock","Child Protective Services","Hispanic","Female","1"
"2021","Morris","4-Tyler","Adult Protective Services In-home","African American","Female","1"
"2021","Morris","4-Tyler","Child Protective Investigations","African American","Female","1"
"2021","Morris","4-Tyler","Child Protective Services","African American","Female","2"
"2021","Morris","4-Tyler","Child Protective Services","Anglo","Female","4"
"2021","Morris","4-Tyler","Child Protective Services","Hispanic","Female","1"
"2021","Nacogdoches","5-Beaumont","Adult Protective Services In-home","African American","Female","2"
"2021","Nacogdoches","5-Beaumont","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Nacogdoches","5-Beaumont","Adult Protective Services In-home","Other","Female","1"
"2021","Nacogdoches","5-Beaumont","Adult Protective Services In-home","Anglo","Male","1"
"2021","Nacogdoches","5-Beaumont","Child Protective Investigations","African American","Female","2"
"2021","Nacogdoches","5-Beaumont","Child Protective Investigations","Anglo","Female","3"
"2021","Nacogdoches","5-Beaumont","Child Protective Investigations","Native American","Female","2"
"2021","Nacogdoches","5-Beaumont","Child Protective Investigations","Other","Female","2"
