"fiscal_year","region","gender","race_ethinicity","age_group","disposition","completed_investigations"
"2021","9-Midland","Male","Asian","65 and Older","Invalid","1"
"2021","9-Midland","Male","Asian","65 and Older","Valid","1"
"2021","9-Midland","Male","Hispanic","65 and Older","Invalid","65"
"2021","9-Midland","Male","Hispanic","65 and Older","Other","8"
"2021","9-Midland","Male","Hispanic","65 and Older","Unable to Determine","27"
"2021","9-Midland","Male","Hispanic","65 and Older","Valid","183"
"2021","9-Midland","Male","Other","65 and Older","Invalid","25"
"2021","9-Midland","Male","Other","65 and Older","Other","4"
"2021","9-Midland","Male","Other","65 and Older","Unable to Determine","6"
"2021","9-Midland","Male","Other","65 and Older","Valid","33"
"2021","9-Midland","Unknown","Other","18-64 with Disability","Valid","1"
"2021","9-Midland","Unknown","African American","65 and Older","Invalid","1"
"2021","9-Midland","Unknown","African American","65 and Older","Unable to Determine","1"
"2021","9-Midland","Unknown","Anglo","65 and Older","Invalid","1"
"2021","9-Midland","Unknown","Anglo","65 and Older","Unable to Determine","2"
"2021","9-Midland","Unknown","Anglo","65 and Older","Valid","1"
"2021","9-Midland","Unknown","Hispanic","65 and Older","Invalid","2"
"2021","10-El Paso","Female","African American","18-64 with Disability","Invalid","3"
"2021","10-El Paso","Female","African American","18-64 with Disability","Other","3"
"2021","10-El Paso","Female","African American","18-64 with Disability","Unable to Determine","3"
"2021","10-El Paso","Female","African American","18-64 with Disability","Valid","18"
"2021","10-El Paso","Female","Anglo","18-64 with Disability","Invalid","14"
"2021","10-El Paso","Female","Anglo","18-64 with Disability","Other","7"
"2021","10-El Paso","Female","Anglo","18-64 with Disability","Unable to Determine","7"
"2021","10-El Paso","Female","Anglo","18-64 with Disability","Valid","42"
"2021","10-El Paso","Female","Asian","18-64 with Disability","Unable to Determine","2"
"2021","10-El Paso","Female","Hispanic","18-64 with Disability","Invalid","65"
"2021","10-El Paso","Female","Hispanic","18-64 with Disability","Other","6"
"2021","10-El Paso","Female","Hispanic","18-64 with Disability","Unable to Determine","26"
"2021","10-El Paso","Female","Hispanic","18-64 with Disability","Valid","159"
"2021","10-El Paso","Female","Native American","18-64 with Disability","Valid","2"
"2021","10-El Paso","Female","Other","18-64 with Disability","Invalid","2"
"2021","10-El Paso","Female","Other","18-64 with Disability","Other","1"
"2021","10-El Paso","Female","Other","18-64 with Disability","Unable to Determine","4"
"2021","10-El Paso","Female","Other","18-64 with Disability","Valid","8"
"2021","10-El Paso","Female","African American","65 and Older","Invalid","3"
"2021","10-El Paso","Female","African American","65 and Older","Other","1"
"2021","10-El Paso","Female","African American","65 and Older","Unable to Determine","2"
"2021","10-El Paso","Female","African American","65 and Older","Valid","27"
"2021","10-El Paso","Female","Anglo","65 and Older","Invalid","69"
"2021","10-El Paso","Female","Anglo","65 and Older","Other","6"
"2021","10-El Paso","Female","Anglo","65 and Older","Unable to Determine","21"
"2021","10-El Paso","Female","Anglo","65 and Older","Valid","186"
"2021","10-El Paso","Female","Asian","65 and Older","Invalid","3"
"2021","10-El Paso","Female","Asian","65 and Older","Unable to Determine","1"
"2021","10-El Paso","Female","Asian","65 and Older","Valid","13"
"2021","10-El Paso","Female","Hispanic","65 and Older","Invalid","345"
"2021","10-El Paso","Female","Hispanic","65 and Older","Other","20"
"2021","10-El Paso","Female","Hispanic","65 and Older","Unable to Determine","100"
"2021","10-El Paso","Female","Hispanic","65 and Older","Valid","819"
"2021","10-El Paso","Female","Native American","65 and Older","Invalid","1"
"2021","10-El Paso","Female","Native American","65 and Older","Valid","1"
"2021","10-El Paso","Female","Other","65 and Older","Invalid","21"
"2021","10-El Paso","Female","Other","65 and Older","Other","6"
"2021","10-El Paso","Female","Other","65 and Older","Unable to Determine","10"
"2021","10-El Paso","Female","Other","65 and Older","Valid","43"
"2021","10-El Paso","Male","African American","18-64 with Disability","Invalid","8"
"2021","10-El Paso","Male","African American","18-64 with Disability","Other","3"
"2021","10-El Paso","Male","African American","18-64 with Disability","Unable to Determine","1"
"2021","10-El Paso","Male","African American","18-64 with Disability","Valid","15"
"2021","10-El Paso","Male","Anglo","18-64 with Disability","Invalid","17"
"2021","10-El Paso","Male","Anglo","18-64 with Disability","Other","5"
"2021","10-El Paso","Male","Anglo","18-64 with Disability","Unable to Determine","7"
"2021","10-El Paso","Male","Anglo","18-64 with Disability","Valid","42"
"2021","10-El Paso","Male","Asian","18-64 with Disability","Invalid","1"
"2021","10-El Paso","Male","Asian","18-64 with Disability","Valid","3"
"2021","10-El Paso","Male","Hispanic","18-64 with Disability","Invalid","50"
"2021","10-El Paso","Male","Hispanic","18-64 with Disability","Other","11"
"2021","10-El Paso","Male","Hispanic","18-64 with Disability","Unable to Determine","16"
"2021","10-El Paso","Male","Hispanic","18-64 with Disability","Valid","145"
"2021","10-El Paso","Male","Native American","18-64 with Disability","Unable to Determine","1"
"2021","10-El Paso","Male","Native American","18-64 with Disability","Valid","1"
"2021","10-El Paso","Male","Other","18-64 with Disability","Invalid","2"
"2021","10-El Paso","Male","Other","18-64 with Disability","Other","5"
"2021","10-El Paso","Male","Other","18-64 with Disability","Unable to Determine","2"
"2021","10-El Paso","Male","Other","18-64 with Disability","Valid","6"
"2021","10-El Paso","Male","African American","65 and Older","Invalid","14"
"2021","10-El Paso","Male","African American","65 and Older","Unable to Determine","4"
"2021","10-El Paso","Male","African American","65 and Older","Valid","21"
"2021","10-El Paso","Male","Anglo","65 and Older","Invalid","55"
"2021","10-El Paso","Male","Anglo","65 and Older","Other","5"
"2021","10-El Paso","Male","Anglo","65 and Older","Unable to Determine","16"
"2021","10-El Paso","Male","Anglo","65 and Older","Valid","161"
"2021","10-El Paso","Male","Asian","65 and Older","Invalid","2"
"2021","10-El Paso","Male","Asian","65 and Older","Valid","2"
"2021","10-El Paso","Male","Hispanic","65 and Older","Invalid","190"
"2021","10-El Paso","Male","Hispanic","65 and Older","Other","15"
"2021","10-El Paso","Male","Hispanic","65 and Older","Unable to Determine","60"
"2021","10-El Paso","Male","Hispanic","65 and Older","Valid","522"
"2021","10-El Paso","Male","Native American","65 and Older","Unable to Determine","1"
"2021","10-El Paso","Male","Other","65 and Older","Invalid","11"
"2021","10-El Paso","Male","Other","65 and Older","Other","6"
"2021","10-El Paso","Male","Other","65 and Older","Unable to Determine","8"
"2021","10-El Paso","Male","Other","65 and Older","Valid","20"
"2021","10-El Paso","Unknown","Anglo","18-64 with Disability","Valid","1"
"2021","10-El Paso","Unknown","Hispanic","18-64 with Disability","Valid","3"
"2021","10-El Paso","Unknown","Other","18-64 with Disability","Invalid","1"
"2021","10-El Paso","Unknown","Anglo","65 and Older","Valid","2"
"2021","10-El Paso","Unknown","Hispanic","65 and Older","Invalid","1"
"2021","10-El Paso","Unknown","Hispanic","65 and Older","Valid","4"
"2021","10-El Paso","Unknown","Other","65 and Older","Invalid","1"
"2021","10-El Paso","Unknown","Other","65 and Older","Other","2"
"2021","11-Edinburg","Female","African American","18-64 with Disability","Invalid","10"
"2021","11-Edinburg","Female","African American","18-64 with Disability","Other","1"
"2021","11-Edinburg","Female","African American","18-64 with Disability","Unable to Determine","3"
"2021","11-Edinburg","Female","African American","18-64 with Disability","Valid","16"
"2021","11-Edinburg","Female","Anglo","18-64 with Disability","Invalid","62"
"2021","11-Edinburg","Female","Anglo","18-64 with Disability","Other","3"
"2021","11-Edinburg","Female","Anglo","18-64 with Disability","Unable to Determine","13"
"2021","11-Edinburg","Female","Anglo","18-64 with Disability","Valid","94"
"2021","11-Edinburg","Female","Hispanic","18-64 with Disability","Invalid","250"
"2021","11-Edinburg","Female","Hispanic","18-64 with Disability","Other","29"
"2021","11-Edinburg","Female","Hispanic","18-64 with Disability","Unable to Determine","39"
"2021","11-Edinburg","Female","Hispanic","18-64 with Disability","Valid","360"
"2021","11-Edinburg","Female","Other","18-64 with Disability","Invalid","8"
"2021","11-Edinburg","Female","Other","18-64 with Disability","Other","5"
"2021","11-Edinburg","Female","Other","18-64 with Disability","Unable to Determine","4"
"2021","11-Edinburg","Female","Other","18-64 with Disability","Valid","22"
"2021","11-Edinburg","Female","African American","65 and Older","Invalid","21"
"2021","11-Edinburg","Female","African American","65 and Older","Other","1"
"2021","11-Edinburg","Female","African American","65 and Older","Unable to Determine","1"
"2021","11-Edinburg","Female","African American","65 and Older","Valid","21"
"2021","11-Edinburg","Female","Anglo","65 and Older","Invalid","261"
"2021","11-Edinburg","Female","Anglo","65 and Older","Other","13"
"2021","11-Edinburg","Female","Anglo","65 and Older","Unable to Determine","19"
"2021","11-Edinburg","Female","Anglo","65 and Older","Valid","442"
"2021","11-Edinburg","Female","Asian","65 and Older","Invalid","5"
"2021","11-Edinburg","Female","Asian","65 and Older","Valid","4"
"2021","11-Edinburg","Female","Hispanic","65 and Older","Invalid","967"
"2021","11-Edinburg","Female","Hispanic","65 and Older","Other","32"
"2021","11-Edinburg","Female","Hispanic","65 and Older","Unable to Determine","85"
"2021","11-Edinburg","Female","Hispanic","65 and Older","Valid","1150"
"2021","11-Edinburg","Female","Other","65 and Older","Invalid","73"
"2021","11-Edinburg","Female","Other","65 and Older","Other","10"
"2021","11-Edinburg","Female","Other","65 and Older","Unable to Determine","5"
"2021","11-Edinburg","Female","Other","65 and Older","Valid","60"
"2021","11-Edinburg","Male","African American","18-64 with Disability","Invalid","6"
"2021","11-Edinburg","Male","African American","18-64 with Disability","Other","3"
"2021","11-Edinburg","Male","African American","18-64 with Disability","Unable to Determine","1"
"2021","11-Edinburg","Male","African American","18-64 with Disability","Valid","13"
"2021","11-Edinburg","Male","Anglo","18-64 with Disability","Invalid","33"
"2021","11-Edinburg","Male","Anglo","18-64 with Disability","Other","7"
"2021","11-Edinburg","Male","Anglo","18-64 with Disability","Unable to Determine","2"
"2021","11-Edinburg","Male","Anglo","18-64 with Disability","Valid","111"
"2021","11-Edinburg","Male","Asian","18-64 with Disability","Other","1"
"2021","11-Edinburg","Male","Asian","18-64 with Disability","Valid","1"
"2021","11-Edinburg","Male","Hispanic","18-64 with Disability","Invalid","254"
"2021","11-Edinburg","Male","Hispanic","18-64 with Disability","Other","33"
"2021","11-Edinburg","Male","Hispanic","18-64 with Disability","Unable to Determine","33"
"2021","11-Edinburg","Male","Hispanic","18-64 with Disability","Valid","474"
"2021","11-Edinburg","Male","Other","18-64 with Disability","Invalid","17"
"2021","11-Edinburg","Male","Other","18-64 with Disability","Other","8"
"2021","11-Edinburg","Male","Other","18-64 with Disability","Unable to Determine","2"
"2021","11-Edinburg","Male","Other","18-64 with Disability","Valid","25"
"2021","11-Edinburg","Male","African American","65 and Older","Invalid","12"
"2021","11-Edinburg","Male","African American","65 and Older","Other","2"
"2021","11-Edinburg","Male","African American","65 and Older","Unable to Determine","1"
"2021","11-Edinburg","Male","African American","65 and Older","Valid","26"
"2021","11-Edinburg","Male","Anglo","65 and Older","Invalid","184"
"2021","11-Edinburg","Male","Anglo","65 and Older","Other","15"
"2021","11-Edinburg","Male","Anglo","65 and Older","Unable to Determine","13"
"2021","11-Edinburg","Male","Anglo","65 and Older","Valid","396"
"2021","11-Edinburg","Male","Asian","65 and Older","Invalid","2"
"2021","11-Edinburg","Male","Asian","65 and Older","Valid","3"
"2021","11-Edinburg","Male","Hispanic","65 and Older","Invalid","509"
"2021","11-Edinburg","Male","Hispanic","65 and Older","Other","29"
"2021","11-Edinburg","Male","Hispanic","65 and Older","Unable to Determine","47"
"2021","11-Edinburg","Male","Hispanic","65 and Older","Valid","856"
"2021","11-Edinburg","Male","Native American","65 and Older","Valid","2"
"2021","11-Edinburg","Male","Other","65 and Older","Invalid","41"
"2021","11-Edinburg","Male","Other","65 and Older","Other","3"
"2021","11-Edinburg","Male","Other","65 and Older","Unable to Determine","4"
"2021","11-Edinburg","Male","Other","65 and Older","Valid","50"
"2021","11-Edinburg","Unknown","Anglo","18-64 with Disability","Invalid","1"
"2021","11-Edinburg","Unknown","Anglo","18-64 with Disability","Valid","1"
"2021","11-Edinburg","Unknown","Hispanic","18-64 with Disability","Invalid","3"
"2021","11-Edinburg","Unknown","Hispanic","18-64 with Disability","Valid","4"
