"fiscal_year","region","race_ethnicity","gender","eligible_for_pal_services","served","served_in_fiscal_year"
"2019","7-Austin","African American","Female","48","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","African American","Female","13","Served","Not Served In Current Fiscal Year"
"2019","7-Austin","African American","Female","129","Served","Served In Current Fiscal Year"
"2019","7-Austin","Anglo","Female","65","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Anglo","Female","30","Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Anglo","Female","215","Served","Served In Current Fiscal Year"
"2019","7-Austin","Asian","Female","5","Served","Served In Current Fiscal Year"
"2019","7-Austin","Hispanic","Female","66","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Hispanic","Female","25","Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Hispanic","Female","210","Served","Served In Current Fiscal Year"
"2019","7-Austin","Native American","Female","1","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Other","Female","8","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Other","Female","4","Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Other","Female","39","Served","Served In Current Fiscal Year"
"2019","7-Austin","African American","Male","32","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","African American","Male","9","Served","Not Served In Current Fiscal Year"
"2019","7-Austin","African American","Male","124","Served","Served In Current Fiscal Year"
"2019","7-Austin","Anglo","Male","68","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Anglo","Male","35","Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Anglo","Male","186","Served","Served In Current Fiscal Year"
"2019","7-Austin","Asian","Male","1","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Asian","Male","1","Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Asian","Male","2","Served","Served In Current Fiscal Year"
"2019","7-Austin","Hispanic","Male","55","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Hispanic","Male","30","Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Hispanic","Male","151","Served","Served In Current Fiscal Year"
"2019","7-Austin","Native American","Male","1","Served","Served In Current Fiscal Year"
"2019","7-Austin","Other","Male","6","Not Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Other","Male","5","Served","Not Served In Current Fiscal Year"
"2019","7-Austin","Other","Male","28","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","African American","Female","9","Not Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","African American","Female","3","Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","African American","Female","86","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Anglo","Female","16","Not Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Anglo","Female","15","Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Anglo","Female","180","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Hispanic","Female","72","Not Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Hispanic","Female","39","Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Hispanic","Female","547","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Native American","Female","1","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Other","Female","4","Not Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Other","Female","2","Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Other","Female","26","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","African American","Male","7","Not Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","African American","Male","6","Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","African American","Male","68","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Anglo","Male","15","Not Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Anglo","Male","21","Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Anglo","Male","142","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Asian","Male","2","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Hispanic","Male","68","Not Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Hispanic","Male","42","Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Hispanic","Male","458","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Native American","Male","1","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Other","Male","5","Not Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Other","Male","3","Served","Not Served In Current Fiscal Year"
"2019","8-San Antonio","Other","Male","23","Served","Served In Current Fiscal Year"
"2019","8-San Antonio","Hispanic","Unknown","1","Served","Served In Current Fiscal Year"
"2019","9-Midland","African American","Female","4","Not Served","Not Served In Current Fiscal Year"
"2019","9-Midland","African American","Female","2","Served","Not Served In Current Fiscal Year"
"2019","9-Midland","African American","Female","7","Served","Served In Current Fiscal Year"
"2019","9-Midland","Anglo","Female","13","Not Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Anglo","Female","7","Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Anglo","Female","54","Served","Served In Current Fiscal Year"
"2019","9-Midland","Hispanic","Female","21","Not Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Hispanic","Female","5","Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Hispanic","Female","64","Served","Served In Current Fiscal Year"
"2019","9-Midland","Other","Female","7","Served","Served In Current Fiscal Year"
"2019","9-Midland","African American","Male","1","Not Served","Not Served In Current Fiscal Year"
"2019","9-Midland","African American","Male","8","Served","Served In Current Fiscal Year"
"2019","9-Midland","Anglo","Male","14","Not Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Anglo","Male","11","Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Anglo","Male","44","Served","Served In Current Fiscal Year"
"2019","9-Midland","Hispanic","Male","16","Not Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Hispanic","Male","4","Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Hispanic","Male","46","Served","Served In Current Fiscal Year"
"2019","9-Midland","Other","Male","1","Not Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Other","Male","1","Served","Not Served In Current Fiscal Year"
"2019","9-Midland","Other","Male","3","Served","Served In Current Fiscal Year"
"2019","10-El Paso","African American","Female","5","Served","Served In Current Fiscal Year"
"2019","10-El Paso","Anglo","Female","8","Served","Served In Current Fiscal Year"
"2019","10-El Paso","Hispanic","Female","6","Not Served","Not Served In Current Fiscal Year"
"2019","10-El Paso","Hispanic","Female","1","Served","Not Served In Current Fiscal Year"
"2019","10-El Paso","Hispanic","Female","75","Served","Served In Current Fiscal Year"
"2019","10-El Paso","Native American","Female","1","Served","Served In Current Fiscal Year"
"2019","10-El Paso","Other","Female","1","Not Served","Not Served In Current Fiscal Year"
"2019","10-El Paso","African American","Male","3","Served","Served In Current Fiscal Year"
"2019","10-El Paso","Anglo","Male","1","Not Served","Not Served In Current Fiscal Year"
"2019","10-El Paso","Anglo","Male","11","Served","Served In Current Fiscal Year"
"2019","10-El Paso","Hispanic","Male","6","Not Served","Not Served In Current Fiscal Year"
"2019","10-El Paso","Hispanic","Male","50","Served","Served In Current Fiscal Year"
"2019","10-El Paso","Other","Male","1","Served","Served In Current Fiscal Year"
"2019","11-Edinburg","African American","Female","1","Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","African American","Female","4","Served","Served In Current Fiscal Year"
"2019","11-Edinburg","Anglo","Female","7","Not Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","Anglo","Female","5","Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","Anglo","Female","47","Served","Served In Current Fiscal Year"
"2019","11-Edinburg","Asian","Female","1","Served","Served In Current Fiscal Year"
"2019","11-Edinburg","Hispanic","Female","51","Not Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","Hispanic","Female","15","Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","Hispanic","Female","365","Served","Served In Current Fiscal Year"
"2019","11-Edinburg","Other","Female","2","Not Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","Other","Female","9","Served","Served In Current Fiscal Year"
"2019","11-Edinburg","African American","Male","1","Not Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","African American","Male","7","Served","Served In Current Fiscal Year"
"2019","11-Edinburg","Anglo","Male","7","Not Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","Anglo","Male","4","Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","Anglo","Male","35","Served","Served In Current Fiscal Year"
"2019","11-Edinburg","Hispanic","Male","41","Not Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","Hispanic","Male","19","Served","Not Served In Current Fiscal Year"
"2019","11-Edinburg","Hispanic","Male","249","Served","Served In Current Fiscal Year"
"2019","11-Edinburg","Other","Male","7","Served","Served In Current Fiscal Year"
"2019","Out of State","African American","Female","1","Not Served","Not Served In Current Fiscal Year"
"2019","Out of State","African American","Female","1","Served","Not Served In Current Fiscal Year"
"2019","Out of State","African American","Female","2","Served","Served In Current Fiscal Year"
"2019","Out of State","Anglo","Female","2","Served","Not Served In Current Fiscal Year"
"2019","Out of State","Anglo","Female","2","Served","Served In Current Fiscal Year"
"2019","Out of State","Hispanic","Female","1","Served","Served In Current Fiscal Year"
"2019","Out of State","Other","Female","2","Served","Served In Current Fiscal Year"
"2019","Out of State","African American","Male","1","Not Served","Not Served In Current Fiscal Year"
"2019","Out of State","African American","Male","1","Served","Served In Current Fiscal Year"
"2019","Out of State","Anglo","Male","3","Not Served","Not Served In Current Fiscal Year"
"2019","Out of State","Anglo","Male","1","Served","Not Served In Current Fiscal Year"
"2019","Out of State","Hispanic","Male","2","Not Served","Not Served In Current Fiscal Year"
"2019","Out of State","Hispanic","Male","1","Served","Served In Current Fiscal Year"
"2019","Out of State","Anglo","Unknown","1","Not Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","African American","Female","8","Not Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","African American","Female","3","Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","African American","Female","32","Served","Served In Current Fiscal Year"
"2018","1-Lubbock","Anglo","Female","22","Not Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Anglo","Female","8","Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Anglo","Female","106","Served","Served In Current Fiscal Year"
"2018","1-Lubbock","Asian","Female","3","Served","Served In Current Fiscal Year"
"2018","1-Lubbock","Hispanic","Female","38","Not Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Hispanic","Female","13","Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Hispanic","Female","137","Served","Served In Current Fiscal Year"
"2018","1-Lubbock","Native American","Female","1","Served","Served In Current Fiscal Year"
"2018","1-Lubbock","Other","Female","4","Not Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Other","Female","22","Served","Served In Current Fiscal Year"
"2018","1-Lubbock","African American","Male","9","Not Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","African American","Male","6","Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","African American","Male","31","Served","Served In Current Fiscal Year"
"2018","1-Lubbock","Anglo","Male","10","Not Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Anglo","Male","11","Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Anglo","Male","80","Served","Served In Current Fiscal Year"
"2018","1-Lubbock","Hispanic","Male","28","Not Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Hispanic","Male","7","Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Hispanic","Male","116","Served","Served In Current Fiscal Year"
"2018","1-Lubbock","Other","Male","4","Not Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Other","Male","3","Served","Not Served In Current Fiscal Year"
"2018","1-Lubbock","Other","Male","21","Served","Served In Current Fiscal Year"
"2018","2-Abilene","African American","Female","6","Not Served","Not Served In Current Fiscal Year"
"2018","2-Abilene","African American","Female","26","Served","Served In Current Fiscal Year"
"2018","2-Abilene","Anglo","Female","21","Not Served","Not Served In Current Fiscal Year"
"2018","2-Abilene","Anglo","Female","99","Served","Served In Current Fiscal Year"
"2018","2-Abilene","Hispanic","Female","7","Not Served","Not Served In Current Fiscal Year"
"2018","2-Abilene","Hispanic","Female","48","Served","Served In Current Fiscal Year"
"2018","2-Abilene","Native American","Female","1","Served","Served In Current Fiscal Year"
"2018","2-Abilene","Other","Female","4","Not Served","Not Served In Current Fiscal Year"
"2018","2-Abilene","Other","Female","13","Served","Served In Current Fiscal Year"
"2018","2-Abilene","African American","Male","2","Not Served","Not Served In Current Fiscal Year"
"2018","2-Abilene","African American","Male","12","Served","Served In Current Fiscal Year"
"2018","2-Abilene","Anglo","Male","11","Not Served","Not Served In Current Fiscal Year"
"2018","2-Abilene","Anglo","Male","82","Served","Served In Current Fiscal Year"
"2018","2-Abilene","Asian","Male","1","Served","Served In Current Fiscal Year"
"2018","2-Abilene","Hispanic","Male","10","Not Served","Not Served In Current Fiscal Year"
"2018","2-Abilene","Hispanic","Male","1","Served","Not Served In Current Fiscal Year"
"2018","2-Abilene","Hispanic","Male","30","Served","Served In Current Fiscal Year"
"2018","2-Abilene","Other","Male","18","Served","Served In Current Fiscal Year"
"2018","2-Abilene","Hispanic","Unknown","1","Not Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","African American","Female","45","Not Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","African American","Female","8","Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","African American","Female","330","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Anglo","Female","58","Not Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","Anglo","Female","2","Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","Anglo","Female","345","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Asian","Female","7","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Hispanic","Female","46","Not Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","Hispanic","Female","1","Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","Hispanic","Female","207","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Native American","Female","1","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Other","Female","9","Not Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","Other","Female","66","Served","Served In Current Fiscal Year"
"2018","3-Arlington","African American","Male","52","Not Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","African American","Male","3","Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","African American","Male","274","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Anglo","Male","59","Not Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","Anglo","Male","1","Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","Anglo","Male","277","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Asian","Male","7","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Hispanic","Male","34","Not Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","Hispanic","Male","177","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Native American","Male","2","Served","Served In Current Fiscal Year"
"2018","3-Arlington","Other","Male","8","Not Served","Not Served In Current Fiscal Year"
"2018","3-Arlington","Other","Male","57","Served","Served In Current Fiscal Year"
"2018","4-Tyler","African American","Female","18","Not Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","African American","Female","3","Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","African American","Female","46","Served","Served In Current Fiscal Year"
"2018","4-Tyler","Anglo","Female","40","Not Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Anglo","Female","14","Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Anglo","Female","138","Served","Served In Current Fiscal Year"
"2018","4-Tyler","Hispanic","Female","8","Not Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Hispanic","Female","6","Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Hispanic","Female","39","Served","Served In Current Fiscal Year"
"2018","4-Tyler","Native American","Female","1","Served","Served In Current Fiscal Year"
"2018","4-Tyler","Other","Female","9","Not Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Other","Female","2","Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Other","Female","11","Served","Served In Current Fiscal Year"
"2018","4-Tyler","African American","Male","21","Not Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","African American","Male","3","Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","African American","Male","43","Served","Served In Current Fiscal Year"
"2018","4-Tyler","Anglo","Male","48","Not Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Anglo","Male","7","Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Anglo","Male","121","Served","Served In Current Fiscal Year"
"2018","4-Tyler","Hispanic","Male","11","Not Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Hispanic","Male","3","Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Hispanic","Male","27","Served","Served In Current Fiscal Year"
"2018","4-Tyler","Other","Male","6","Not Served","Not Served In Current Fiscal Year"
"2018","4-Tyler","Other","Male","10","Served","Served In Current Fiscal Year"
"2018","4-Tyler","Anglo","Unknown","1","Not Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","African American","Female","6","Not Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","African American","Female","23","Served","Served In Current Fiscal Year"
"2018","5-Beaumont","Anglo","Female","14","Not Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","Anglo","Female","2","Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","Anglo","Female","59","Served","Served In Current Fiscal Year"
"2018","5-Beaumont","Hispanic","Female","2","Not Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","Hispanic","Female","17","Served","Served In Current Fiscal Year"
"2018","5-Beaumont","Other","Female","4","Not Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","Other","Female","11","Served","Served In Current Fiscal Year"
"2018","5-Beaumont","African American","Male","1","Not Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","African American","Male","1","Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","African American","Male","23","Served","Served In Current Fiscal Year"
"2018","5-Beaumont","Anglo","Male","17","Not Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","Anglo","Male","2","Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","Anglo","Male","59","Served","Served In Current Fiscal Year"
"2018","5-Beaumont","Hispanic","Male","4","Not Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","Hispanic","Male","16","Served","Served In Current Fiscal Year"
"2018","5-Beaumont","Other","Male","3","Not Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","Other","Male","1","Served","Not Served In Current Fiscal Year"
"2018","5-Beaumont","Other","Male","5","Served","Served In Current Fiscal Year"
"2018","6-Houston","African American","Female","69","Not Served","Not Served In Current Fiscal Year"
"2018","6-Houston","African American","Female","44","Served","Not Served In Current Fiscal Year"
"2018","6-Houston","African American","Female","327","Served","Served In Current Fiscal Year"
"2018","6-Houston","Anglo","Female","51","Not Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Anglo","Female","26","Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Anglo","Female","169","Served","Served In Current Fiscal Year"
"2018","6-Houston","Asian","Female","1","Not Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Asian","Female","3","Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Asian","Female","2","Served","Served In Current Fiscal Year"
"2018","6-Houston","Hispanic","Female","57","Not Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Hispanic","Female","29","Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Hispanic","Female","182","Served","Served In Current Fiscal Year"
"2018","6-Houston","Other","Female","6","Not Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Other","Female","6","Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Other","Female","33","Served","Served In Current Fiscal Year"
"2018","6-Houston","African American","Male","64","Not Served","Not Served In Current Fiscal Year"
"2018","6-Houston","African American","Male","39","Served","Not Served In Current Fiscal Year"
"2018","6-Houston","African American","Male","286","Served","Served In Current Fiscal Year"
"2018","6-Houston","Anglo","Male","42","Not Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Anglo","Male","33","Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Anglo","Male","179","Served","Served In Current Fiscal Year"
"2018","6-Houston","Asian","Male","3","Served","Served In Current Fiscal Year"
"2018","6-Houston","Hispanic","Male","45","Not Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Hispanic","Male","25","Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Hispanic","Male","157","Served","Served In Current Fiscal Year"
"2018","6-Houston","Other","Male","9","Not Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Other","Male","1","Served","Not Served In Current Fiscal Year"
"2018","6-Houston","Other","Male","28","Served","Served In Current Fiscal Year"
"2018","6-Houston","Hispanic","Unknown","1","Not Served","Not Served In Current Fiscal Year"
"2018","7-Austin","African American","Female","36","Not Served","Not Served In Current Fiscal Year"
"2018","7-Austin","African American","Female","11","Served","Not Served In Current Fiscal Year"
"2018","7-Austin","African American","Female","124","Served","Served In Current Fiscal Year"
"2018","7-Austin","Anglo","Female","59","Not Served","Not Served In Current Fiscal Year"
"2018","7-Austin","Anglo","Female","26","Served","Not Served In Current Fiscal Year"
"2018","7-Austin","Anglo","Female","209","Served","Served In Current Fiscal Year"
"2018","7-Austin","Asian","Female","3","Served","Served In Current Fiscal Year"
"2018","7-Austin","Hispanic","Female","62","Not Served","Not Served In Current Fiscal Year"
"2018","7-Austin","Hispanic","Female","9","Served","Not Served In Current Fiscal Year"
"2018","7-Austin","Hispanic","Female","195","Served","Served In Current Fiscal Year"
"2018","7-Austin","Other","Female","7","Not Served","Not Served In Current Fiscal Year"
"2018","7-Austin","Other","Female","5","Served","Not Served In Current Fiscal Year"
"2018","7-Austin","Other","Female","38","Served","Served In Current Fiscal Year"
"2018","7-Austin","African American","Male","25","Not Served","Not Served In Current Fiscal Year"
"2018","7-Austin","African American","Male","15","Served","Not Served In Current Fiscal Year"
"2018","7-Austin","African American","Male","102","Served","Served In Current Fiscal Year"
"2018","7-Austin","Anglo","Male","54","Not Served","Not Served In Current Fiscal Year"
"2018","7-Austin","Anglo","Male","33","Served","Not Served In Current Fiscal Year"
"2018","7-Austin","Anglo","Male","183","Served","Served In Current Fiscal Year"
