Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document,Estimated Worth
580,Texas Water Development Board,E220093,204,60,Equipment,1,Each,"One (1) LG 27MD5KL-B 27 Inch Ultra Fine 5K (5120 x 2880) IPS Display with macOS Compatibility, DCI-P3 99% Color Gamut and Thunderbolt Port, Black.",Kim O'Connor,512-463-7825,kim.oconnor@twdb.texas.gov,,,,,$1299.00
60100,Texas Department Of Transportation,601320000050877,550,78,,200,Each,Traffic Sign Reflective Sheeting,Herbert Finney,469-881-7118,herbert.finney@txdot.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/9f3590d5-448b-4d68-b04c-80585ad72f98?filename=601320000050877.pdf,4700.00
580,Texas Water Development Board,E220142,204,60,Commodity,2,Each,Dell 32 USB-C Monitor - P3221D,Kim O'Connor,512-463-7825,kim.oconnor@twdb.texas.gov,,,,,
458,Texas Alcoholic Beverage Commission,E220018 A,615,00,supplies,24,"ea, packages, box, carton",Blue Totes,Lynn S. Taylor,512-206-3264,purchasing@tabc.texas.gov,see packet,,,https://data.texas.gov/views/2bk4-b5yq/files/111e0f18-83e1-4e1a-9679-5c87bfd10161?filename=request+for+quote+E220018+A+-+Totes+approx+%241056+final.pdf,$1056.00
458,Texas Alcoholic Beverage Commission,E220018 C,,,,,,,,,purchasing@tabc.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/e0034d65-d748-4460-a7a8-19b978e2aea7?filename=request+for+quote+E220018+C+line+24-38++%241018+final.pdf,1018.00
458,Texas Alcoholic Beverage Commission,E220018 B,,,,,,,,,purchasing@tabc.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/6a43fcbf-6fa1-4016-9942-cb2989b55ff1?filename=request+for+quote+E220018+C+line+24-38++%241018+final.pdf,1074.00
458,Texas Alcoholic Beverage Commission,E220034,,,,,,,,,purchasing@tabc.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/916a5820-7473-4a09-898d-125560bb2335?filename=request+for+quote+E220034.pdf,1300.00
745,UT Health San Antonio,745-21-P34,910,65,Building Construction,1,EA,Renovate LAR Conventional Research Area,Andrea Parks-Stahl,210-567-2901,parksa3@uthscsa.edu,https://uthscsa.bonfirehub.com/portal/?tab=openOpportunities,,,,"1,000,000.00"
506,UT MD Anderson ,MS-A-01064-RFP,,,other services ,,,Microbiology Total Lab Automation RFP,Adrinia Turner,832-750-5480,asturner@mdanderson.org,RFP details available at mdanderson.org/bids,,,https://data.texas.gov/views/2bk4-b5yq/files/fdca2d39-8033-437b-ac2a-a6c0fee32cfa?filename=1029662-event.pdf,1 million
506,UT MD Anderson ,MS-A-01064-RFP,,,Other Services ,,,Microbiology Total Lab Automation RFP,Adrinia Turner,832-750-5480,asturner@mdanderson.org,RFP details available at mdanderson.org/bids,,,,$1 million
551,Texas Department of Agriculture,CG2940,,,,800,.35,KN95 Mask,Terri C Hornsby,2814683162,terri@tlcadcentives.com,this does not include freight,,,,280.00
714,UT Arlington,UTA21-02,,,Commodities,,,Key Control Systems Hardware,Mario Ramirez,817-272-2039,mario.ramirez@uta.edu,,https://data.texas.gov/views/2bk4-b5yq/files/320688e6-a682-4552-8538-de9ae269e559?filename=HMSDC+Spot+Fair+Bids.xlsx,,https://data.texas.gov/views/2bk4-b5yq/files/fed3f20f-ec0d-4029-9570-679f16a314b3?filename=HSMDC+2021+Expo+Bid+Doc.docx,
