"application_id","applicant_name","region","grant_amount","project_title_long","grant_summary","city","geo"
"48516","Apollo Chamber Players","Gulf Coast","5000","Arts Respond Economic Development","To support Beethoven 250 with Tracy Silverman, a digital concert and world premiere broadcast of a new commission by composer Kimo Williams, with a Q & A discussion.","Houston","POINT (-95.369506 29.760803)"
"48237","Kids Creativity Shell","Gulf Coast","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Kingwood","POINT (-95.260803 30.0333)"
"48218","Houston Symphony","Gulf Coast","19500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748637","Panhandle Plains Historical Society","Panhandle Plains","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","Canyon","POINT (-101.927566 34.979872)"
"48642","Live Oak Art Center","Prairies & Lakes","1500","Arts Respond Natural Resources & Agriculture","To support after-school, home-school, and adult art classes and workshops with instruction from Vicki McMillan Hayes in Columbus.","Columbus","POINT (-82.996216 39.962649)"
"48535","Austin Film Festival","Hill Country","3500","Arts Respond Economic Development","To support the Austin Film Festival & Writers Conference, which showcases the work of filmmakers and attracts screenwriters and film lovers from Austin and across the nation.","Austin","POINT (-97.746598 30.264979)"
"48337","Sherman Community Players","Prairies & Lakes","3500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Sherman","POINT (-96.609017 33.63559)"
"77748014","McNay Art Museum","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"48025","Apollo Chamber Players","Gulf Coast","9500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"10090486","Young Audiences of Houston","Gulf Coast","900","Performance Support","Artistic fee subsidy for Open Dance Project to lead arts education classes at Field Elementary School in Houston, March 15-May 30, 2021.","Houston","POINT (-95.369506 29.760803)"
"48835","Forklift Danceworks (dba)","Hill Country","6500","Arts Respond Economic Development","To support a socially-distanced, drive-in screening of the documentary film Trash Dance, with capacity for up to 500 cars at the Travis County Exposition Center.","Austin","POINT (-97.746598 30.264979)"
"48171","FotoFest","Gulf Coast","8500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48202","Honk-TX","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"77748041","Nasher Sculpture Center","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748548","FLY Dance Company","Gulf Coast","5000","Commission Initiative - Summer Tour","Support for this Texas Touring Roster artist to give six performances in Morgan's Point, La Porte, Deer Park, Baytown, and surrounding communities in House District 128, an underserved area, by August 31, 2021.","Houston","POINT (-95.369506 29.760803)"
"48040","Asia Society Texas Center","Gulf Coast","7500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748469","Texas Bach Festival","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"10089421","Odessa Council for the Arts & Humanities","Big Bend Country","3600","Performance Support","Artistic fee subsidy for Texas Shakespeare Festival’s Roadshow to perform in Odessa, February 21-27, 2021.","Odessa","POINT (-102.374677 31.849462)"
"48113","Community Artists' Collective","Gulf Coast","3500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48848","Greater Denton Arts Council","Prairies & Lakes","4000","Arts Respond Education","To support virtual visual arts instruction for 8th grade students at Denton area schools, resulting in a online exhibition.","Denton","POINT (-97.13245 33.215533)"
"77748145","Vortex Repertory Company","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48691","Smithville Cultural District","Prairies & Lakes","1750","Arts Respond Economic Development","To support the installation of three artist-made wayfinding signs with brochure holders to assist visitors in locating attractions in the cultural district.","Smithville","POINT (-97.163379 30.010138)"
"48285","Multicultural Education & Counseling Through the Arts","Gulf Coast","11500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748075","Salvage Vanguard Theater","Hill Country","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48717","Tom Lea Institute","Big Bend Country","2000","Arts Respond Education","To support piloting Spanish language visual arts curricula in El Paso and San Elizario Independent School Districts.","El Paso","POINT (-106.492257 31.76006)"
"48505","Allen Arts Alliance Association","Prairies & Lakes","2000","Arts Respond Education","To support ArtSparks, a digitally-based visual art literacy program for elementary school students in Allen Independent School District.","Allen","POINT (-96.671738 33.104193)"
"77748262","Chamberlain Ballet Company","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Plano","POINT (-96.697586 33.019695)"
"48313","Puerto Rican Folkloric Dance","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"10090440","City of Pflugerville/Community Library","Hill Country","100","Performance Support","Artistic fee subsidy for Sue Kuentz to perform in Pflugerville on March 20, 2021.","Pflugerville","POINT (-97.620959 30.439923)"
"48242","Kitchen Dog Theater","Prairies & Lakes","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"48128","Da Camera of Houston","Gulf Coast","11500","Arts Create - Major 3","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48824","Dance Council","Prairies & Lakes","3000","Arts Respond Economic Development","To support Dance Planet, a unique festival in Dallas that builds community and provides access to free dance master classes and performance showcases.","Dallas","POINT (-96.796215 32.777977)"
"48083","Bruce Wood Dance Company","Prairies & Lakes","7500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"48545","Ballroom Marfa","Big Bend Country","2000","Arts Respond Natural Resources & Agriculture","To support Chihuahuan Desert Birdscapes and Hearing Hidden Melodies, a collection of new music and an accompanying performative lecture centered around the study and appreciation of avian sound from musician and field biologist Rob Frye.","Marfa","POINT (-104.020624 30.309412)"
"77748107","Tyler Museum of Art","Piney Woods","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Tyler","POINT (-95.300644 32.350763)"
"77748080","San Antonio Museum of Art","South Texas Plains","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"10089395","Atlanta Primary School/Atlanta ISD","Piney Woods","855","Performance Support","Artistic fee subsidy for Bernadette Nason to perform in Atlanta on March 2, 2021.","Atlanta","POINT (-84.391502 33.748547)"
"48568","Community Artists' Collective","Gulf Coast","2000","Arts Respond Economic Development","To support the creation, presentation, promotion, and preservation of African-American cultural traditions for children and families at community events and festivals in the Houston area.","Houston","POINT (-95.369506 29.760803)"
"48119","Contemporary Art for San Antonio/Blue Star Art Space","South Texas Plains","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","San Antonio","POINT (-98.494599 29.425173)"
"48403","Vortex Repertory Company","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"77748409","American Baroque Opera Company","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"48486","Society for the Performing Arts","Gulf Coast","15681","Cultural District Project","To support costs associated with presenting Black Violin, a classical-meets-hip hop program that will attract visitors to the Houston Theater District.","Houston","POINT (-95.369506 29.760803)"
"48743","Youth Orchestras of San Antonio","South Texas Plains","4500","Arts Respond Public Safety & Criminal Justice","To support the YOSA Rising Stars Fellows program, which provides free music instruction and orchestra participation for promising high school music students at Title I schools in San Antonio.","San Antonio","POINT (-98.494599 29.425173)"
"10090858","San Marcos Performing Arts Association","Hill Country","1000","Performance Support","Artistic fee subsidy for Brave Combo to perform at San Marcos Plaza Park in San Marcos, 6/24/2021 - 6/24/2021","San Marcos","POINT (-97.939985 29.882083)"
"48822","Dallas Theater Center","Prairies & Lakes","3000","Arts Respond Health & Human Services","To support Public Works Dallas, a program of theater education workshops for economically disadvantaged seniors that culminates in performances at the Beckley Saner and Janie C. Turner Recreation Centers, conducted with pandemic safety measures.","Dallas","POINT (-96.796215 32.777977)"
"10090494","Mount Vernon Music Association","Prairies & Lakes","600","Performance Support","Artistic fee subsidy for Jonathan Tsay to perform in Commerce on April 11, 2021.","Mount Vernon","POINT (-88.904734 38.317612)"
"48518","Armstrong Community Music School","Hill Country","2000","Arts Respond Health & Human Services","To support the Harmony Initiative, therapeutic music programs for Austin's most vulnerable populations, in partnership with SAFE Alliance, Region 13 Education Service Center, child development centers, and a local veterans group.","Austin","POINT (-97.746598 30.264979)"
"48599","Ellen Noel Art Museum of the Permian Basin","Big Bend Country","2000","Arts Respond Education","To support educational arts activities for 3rd grade students in the Ector County Independent School District.","Odessa","POINT (-102.374677 31.849462)"
"77748057","Playhouse 2000","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Kerrville","POINT (-99.135299 30.042787)"
"77748117","Texas International Theatrical Arts Society","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748389","Jubilee Theatre (dba)","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Fort Worth","POINT (-97.340038 32.739977)"
"48678","Rockport Center for the Arts","Gulf Coast","3000","Arts Respond Economic Development","To support the Rockport Film Festival, which celebrates the spirit of independent cinema and will attract residents and visitors to the coastal city.","Rockport","POINT (-97.042511 28.041249)"
"48533","Austin Chamber Music Center","Hill Country","3500","Arts Respond Education","To support chamber music coaching for Austin-area middle and high school students.","Austin","POINT (-97.746598 30.264979)"
"77748441","Jump-Start Performance Co.","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"10090782","Westbank Community Library District","Hill Country","150","Performance Support","Artistic fee subsidy for Mark Shelton Solo Percussionist to perform at Westbank Library in Austin, 6/23/2021 - 6/23/2021","Austin","POINT (-97.746598 30.264979)"
"77748309","Denton Festival Foundation","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Denton","POINT (-97.13245 33.215533)"
"77748257","Chamber Choir of San Antonio","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"77747982","Live Oak Art Center","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Columbus","POINT (-82.996216 39.962649)"
"77748625","Grace Museum","Panhandle Plains","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","Abilene","POINT (-99.732654 32.453562)"
"77748426","Collide","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48955","Red River Cultural District","Hill Country","2500","Arts Respond Economic Development","To support Hot Summer Nights, an annual, district-wide, free music and arts festival that focuses on economic development and celebrates the rich diversity of Austin's vibrant, cultural music heritage.","Austin","POINT (-97.746598 30.264979)"
"48677","Richardson Symphony","Prairies & Lakes","2000","Arts Respond Education","To support in-school music activities and orchestral concert performances for elementary school students in Richardson.","Richardson","POINT (-96.733518 32.960761)"
"77748358","Hill Country Community Theatre","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Cottonwood Shores","POINT (-98.324917 30.558293)"
"48466","Kimbell Art Foundation","Prairies & Lakes","225000","Cultural District Project","To support the exhibition Queen Nefertari's Egypt, 230 exceptional objects depicting women in ancient Egypt, that will attract visitors to the Fort Worth Cultural District.","Fort Worth","POINT (-97.340038 32.739977)"
"10090528","Raasin in the Sun","Hill Country","4050","Performance Support","Artistic fee subsidy for J Muzacz to create a mural in Austin, April 20-May 20, 2021.","Austin","POINT (-97.746598 30.264979)"
"48920","Texas Bach Festival","Hill Country","3000","Arts Respond Economic Development","To support the annual Texas Bach Festival with seven free, streamed concerts that will elevate the visibility of this Central Texas festival.","Austin","POINT (-97.746598 30.264979)"
"48481","Rockport Center for the Arts","Gulf Coast","45000","Cultural District Project","To support the Rockport Art Festival, celebrating fine art and master crafts and attracting over 10,000 visitors to the Rockport Cultural Arts District on July 4th weekend.","Rockport","POINT (-97.042511 28.041249)"
"77748503","State Artist Karla Morton","Prairies & Lakes","5000","Commission Initiative - Summer Tour","Support for this Texas Touring Roster artist to give a rural tour with at least one performance in Hemphill County and five more in Gray, Hemphill, Lipscomb, Ochiltree, Roberts, and/or Wheeler counties by August 31, 2021.","Denton","POINT (-97.13245 33.215533)"
"48659","Multicultural Education & Counseling Through the Arts","Gulf Coast","2500","Arts Respond Economic Development","To support the Dia de los Muertos Celebration that includes the Altares exhibition and a cultural festival designed to attract visitors to Arts District Houston.","Houston","POINT (-95.369506 29.760803)"
"48793","Camp Phoenix","Hill Country","4500","Arts Respond Public Safety & Criminal Justice","To support art therapy programs for at-risk youth in rural Central Texas.","Horseshoe Bay","POINT (-98.345244 30.548173)"
"77748069","Rover Dramawerks","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Plano","POINT (-96.697586 33.019695)"
"48398","Victoria Bach Festival Association","Gulf Coast","9500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Victoria","POINT (-97.006062 28.799192)"
"10089444","Woodlands Children's Museum","Gulf Coast","295","Performance Support","Artistic fee subsidy for Sue Kuentz to perform in The Woodlands on December 28, 2020.","The Woodlands","POINT (-95.484612 30.182039)"
"77748203","Arts Council Northeast (dba)","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Bedford","POINT (-86.488781 38.861023)"
"77748242","Bihl Haus Arts","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"48350","Symphony of the Hills Association","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Kerrville","POINT (-99.135299 30.042787)"
"48278","Mildreds Umbrella Theater Company","Gulf Coast","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748336","Foundation for Modern Music","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48948","Downtown Beaumont Cultural Arts District","Gulf Coast","4000","Arts Respond Economic Development","To support the first Make Music in Southeast Texas, inspired by France's Fete de la Musique, a world-wide celebration of music featuring live and virtual performances in collaboration with various arts companies and local businesses.","Beaumont","POINT (-94.102012 30.08617)"
"48804","Color Me Empowered","Prairies & Lakes","3000","Arts Respond Economic Development","To support the Community Mural Series, enlisting artists to design and outline murals that will be painted in stages by Dallas area community members.","Dallas","POINT (-96.796215 32.777977)"
"48768","Art Museum of South Texas (formerly STIA)","Gulf Coast","4500","Arts Respond Economic Development","To support the Texas A&M University-Corpus Christi Art Faculty Biennial, William Wilhelmi: A Crescendo in Clay, and Luster: Realism and Hyperrealism in Contemporary Automobile and Motorcycle Painting exhibitions in Corpus Christi.","Corpus Christi","POINT (-97.404131 27.796416)"
"48590","Dance of Asian America","Gulf Coast","4500","Arts Respond Education","To support dance classes and educational performances in traditional Chinese dance in Houston.","Houston","POINT (-95.369506 29.760803)"
"10089505","Brazos Valley Symphony Society","Gulf Coast","4950","Performance Support","Artistic fee subsidy for Dallas String Quartet to perform in Bryan on March 28, 2021.","College Station","POINT (-96.32585 30.622373)"
"10090589","Vincent Garcia-Hettinger","South Texas Plains","5000","Commission Initiative -Young Masters","Support for the costs of advanced arts training and other expenses for this Texas Young Master (year two of two).","San Antonio","POINT (-98.494599 29.425173)"
"48742","Young Audiences of Southeast Texas","Gulf Coast","1500","Arts Respond Education","To support a series of performances and visual arts projects for Beaumont area students.","Beaumont","POINT (-94.102012 30.08617)"
"77748641","Wichita Falls Museum of Art","Panhandle Plains","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","Wichita Falls","POINT (-98.500854 33.90976)"
"77748319","Ellen Noel Art Museum of the Permian Basin","Big Bend Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Odessa","POINT (-102.374677 31.849462)"
"77748465","Shabach Enterprise","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"10089318","Young Audiences of Houston","Gulf Coast","1370","Performance Support","Artistic fee subsidy for FLY Dance Company to conduct workshops for youth in Houston, October 5-December 4, 2020.","Houston","POINT (-95.369506 29.760803)"
"77748102","Teatro Dallas (dba)","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748373","Houston Children's Chorus","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48872","Lone Star Wind Orchestra (dba)","Prairies & Lakes","6000","Arts Respond Public Safety & Criminal Justice","To support after-school and summer camp drum programs for economically disadvantaged youth in South Dallas.","Dallas","POINT (-96.796215 32.777977)"
"48453","FotoFest","Gulf Coast","100000","Cultural District Project","To support Public Life, an exhibition of large-scale photo-murals presented outdoors that will attract visitors to Arts District Houston.","Houston","POINT (-95.369506 29.760803)"
"48932","Urban 15 Group","South Texas Plains","5000","Arts Respond Public Safety & Criminal Justice","To support Mega Corazon, an in-person and virtual poetry marathon for at-risk youth that includes nationally and internationally renowned poets in San Antonio.","San Antonio","POINT (-98.494599 29.425173)"
"48440","Chamber Music Amarillo","Panhandle Plains","9000","Cultural District Project","To support the rarely performed Missa Solemnis to celebrate the 250th anniversary of Beethoven's birth in May 2021.","Amarillo","POINT (-101.832013 35.207009)"
"48390","Uptown Players","Prairies & Lakes","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"48618","Houston Center for Photography","Gulf Coast","2000","Arts Respond Public Safety & Criminal Justice","To support Collaborations, a program that connects Houston-area high school students through photography instruction and culminates in a professionally-mounted exhibition.","Houston","POINT (-95.369506 29.760803)"
"77748177","Allens Community Theatre","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Allen","POINT (-96.671738 33.104193)"
"10089309","Brazos Valley Worldfest","Gulf Coast","1350","Performance Support","Artistic fee subsidy for A'lante Flamenco to perform in Bryan, October 19-24, 2020.","College Station","POINT (-96.32585 30.622373)"
"77748247","Brazosport College/Clarion PAC","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Lake Jackson","POINT (-95.448867 29.036192)"
"48193","Gulf Coast: A Journal of Literature and Fine Art","Gulf Coast","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48709","Texas International Theatrical Arts Society","Prairies & Lakes","3500","Arts Respond Health & Human Services","To support a series of movement classes designed for Dallas area people with Parkinson's disease, conducted by renowned dance artists in partnership with Dance for PD.","Dallas","POINT (-96.796215 32.777977)"
"77748587","Foundation Communities","Hill Country","2000","Designated Funding-Texas Women for the Arts","Support to pilot storytelling and trauma-informed workshops for pre-teen/teen groups to practice healing-centered techniques, including theater, writing, and dance/movement in Austin.","Austin","POINT (-97.746598 30.264979)"
"48858","Imagine Art","Hill Country","3500","Arts Respond Economic Development","To support opportunities for artists with disabilities via online exhibitions and an artist residency.","Austin","POINT (-97.746598 30.264979)"
"77748351","Greater Dallas Youth Orchestras","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748294","Dallas Chamber Symphony","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748341","Frisco Association for the Arts","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Frisco","POINT (-96.825082 33.15066)"
"77748458","Print Austin Collective","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"77748209","Aurora Picture Show","Gulf Coast","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48137","Dallas Symphony","Prairies & Lakes","18500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"10088913","Jones Middle School/Aldine ISD","Gulf Coast","400","Performance Support","Artistic fee subsidy for Ensemble Theatre to perform in Humble on March 26, 2021.","Humble","POINT (-95.261315 29.999022)"
"48010","Allens Community Theatre","Prairies & Lakes","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Allen","POINT (-96.671738 33.104193)"
"10089471","TeCo Theatrical Productions","Prairies & Lakes","600","Performance Support","Artistic fee subsidy for Oba William King to perform in Dallas from December 15, 2020 to March 1, 2021.","Dallas","POINT (-96.796215 32.777977)"
"48852","Hope Stone","Gulf Coast","3500","Arts Respond Education","To support producing artist-led educational videos for economically disadvantaged elementary and middle school students in Houston schools.","Houston","POINT (-95.369506 29.760803)"
"77748326","Fine Arts Chamber Players","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"48233","Junior Players","Prairies & Lakes","8500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"10090835","City of Cedar Park/Library","Hill Country","175","Performance Support","Artistic fee subsidy for Mr. Will/Will and The Wilderness to perform at Cedar Park Public Library in Cedar Park, 7/13/2021 - 7/13/2021","Cedar Park","POINT (-97.819854 30.504857)"
"10089315","Young Audiences of Houston","Gulf Coast","1370","Performance Support","Artistic fee subsidy for Brave Little Company to conduct workshops for youth in Houston, October 5-December 4, 2020.","Houston","POINT (-95.369506 29.760803)"
"77748235","Bayou Theater/UHCL","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48368","Texas International Theatrical Arts Society","Prairies & Lakes","14500","Arts Create - Major 3","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"48069","Bay Area Chorus","Gulf Coast","3500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748368","Houston Ballet Foundation","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"10090922","Wolfe City Public Library","Prairies & Lakes","172","Performance Support","Artistic fee subsidy for Mark Shelton Solo Percussionist to perform at Wolfe City Public Library in Wolfe City, Texas, 7/12/2021 - 7/12/2021","Wolfe City","POINT (-96.069954 33.370723)"
"48088","Casa Manana","Prairies & Lakes","7500","Arts Create - Major 3","To advance the creative economy of Texas by investing in the operations of this arts organization.","Fort Worth","POINT (-97.340038 32.739977)"
"48208","Houston Chamber Choir","Gulf Coast","8500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48580","Da Camera of Houston","Gulf Coast","5000","Arts Respond Health & Human Services","To support Music Encounter Residencies, conducted by members of the Da Camera Young Artists Program, serving children with neurological differences at the HUB Houston and Houston Independent School District special education services.","Houston","POINT (-95.369506 29.760803)"
"48175","Fresh Arts (dba)","Gulf Coast","7500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748097","Symphony of Southeast Texas","Gulf Coast","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Beaumont","POINT (-94.102012 30.08617)"
"48663","Nameless Sound","Gulf Coast","4500","Arts Respond Health & Human Services","To support tuition-free music workshops for young people served by social service centers and homeless shelters in Houston.","Houston","POINT (-95.369506 29.760803)"
"48838","Fredericksburg Theater Company","Hill Country","4500","Arts Respond Public Safety & Criminal Justice","To support the summer music camp production of Beauty and the Beast Jr in rural Gillespie County.","Fredericksburg","POINT (-77.460658 38.303297)"
"77748009","Magik Theatre","South Texas Plains","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"48501","14 Pews","Gulf Coast","2000","Arts Respond Economic Development","To support the filming, editing, and screening of the original, multi-layered cultural program, Rent Strike Project, at outdoor venues in several Texas cities.","Houston","POINT (-95.369506 29.760803)"
"77748348","Grand 1894 Opera House","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Galveston","POINT (-94.795846 29.300128)"
"48540","Avant Chamber Ballet","Prairies & Lakes","1700","Arts Respond Education","To support ballet performances for students at the Rhoads Learning Center in Dallas.","Dallas","POINT (-96.796215 32.777977)"
"77748218","Austin Lyric Opera","Hill Country","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
