"fiscal_year","county_code","county","region","legal_status","children_in_dfps_legal_responsibility_on_august_31","average_number_of_days_in_care"
"2021","185","Parmer","1-Lubbock","Temporary Managing Conservatorship (TMC)","4","517"
"2021","185","Parmer","1-Lubbock","County Total - All Legal Statuses","5","545"
"2021","186","Pecos","9-Midland","PMC - Both Parents' Rights Terminated","12","1044"
"2021","186","Pecos","9-Midland","Temporary Managing Conservatorship (TMC)","33","253"
"2021","186","Pecos","9-Midland","County Total - All Legal Statuses","45","465"
"2021","187","Polk","5-Beaumont","PMC - Both Parents' Rights Terminated","8","935"
"2021","187","Polk","5-Beaumont","PMC - One Parent's Rights Terminated","3","1158"
"2021","187","Polk","5-Beaumont","Permanent Managing Conservatorship (PMC)","6","1526"
"2021","187","Polk","5-Beaumont","Temporary Managing Conservatorship (TMC)","49","380"
"2021","187","Polk","5-Beaumont","County Total - All Legal Statuses","66","604"
"2021","188","Potter","1-Lubbock","Care, Custody, and Control (TMC)","5","221"
"2021","188","Potter","1-Lubbock","PMC - Both Parents' Rights Terminated","140","1121"
"2021","188","Potter","1-Lubbock","PMC - One Parent's Rights Terminated","11","999"
"2021","188","Potter","1-Lubbock","Permanent Managing Conservatorship (PMC)","18","1277"
"2021","188","Potter","1-Lubbock","Temporary Managing Conservatorship (TMC)","191","355"
"2021","188","Potter","1-Lubbock","County Total - All Legal Statuses","365","729"
"2021","190","Rains","4-Tyler","PMC - Both Parents' Rights Terminated","13","987"
"2021","190","Rains","4-Tyler","Permanent Managing Conservatorship (PMC)","1","617"
"2021","190","Rains","4-Tyler","Temporary Managing Conservatorship (TMC)","12","314"
"2021","190","Rains","4-Tyler","County Total - All Legal Statuses","26","662"
"2021","191","Randall","1-Lubbock","PMC - Both Parents' Rights Terminated","69","1324"
"2021","191","Randall","1-Lubbock","PMC - One Parent's Rights Terminated","2","980"
"2021","191","Randall","1-Lubbock","Permanent Managing Conservatorship (PMC)","9","2254"
"2021","191","Randall","1-Lubbock","Temporary Managing Conservatorship (TMC)","90","264"
"2021","191","Randall","1-Lubbock","County Total - All Legal Statuses","170","809"
"2021","192","Reagan","9-Midland","PMC - Both Parents' Rights Terminated","1","1330"
"2021","192","Reagan","9-Midland","County Total - All Legal Statuses","1","1330"
"2021","193","Real","8-San Antonio","PMC - Both Parents' Rights Terminated","1","483"
"2021","193","Real","8-San Antonio","Permanent Managing Conservatorship (PMC)","2","711"
"2021","193","Real","8-San Antonio","Temporary Managing Conservatorship (TMC)","4","273"
"2021","193","Real","8-San Antonio","County Total - All Legal Statuses","7","428"
"2021","194","Red River","4-Tyler","PMC - Both Parents' Rights Terminated","5","1433"
"2021","194","Red River","4-Tyler","Permanent Managing Conservatorship (PMC)","1","5608"
"2021","194","Red River","4-Tyler","Temporary Managing Conservatorship (TMC)","6","193"
"2021","194","Red River","4-Tyler","County Total - All Legal Statuses","12","1161"
"2021","195","Reeves","9-Midland","PMC - Both Parents' Rights Terminated","7","815"
"2021","195","Reeves","9-Midland","Temporary Managing Conservatorship (TMC)","12","223"
"2021","195","Reeves","9-Midland","County Total - All Legal Statuses","19","441"
"2021","196","Refugio","11-Edinburg","Temporary Managing Conservatorship (TMC)","10","101"
"2021","196","Refugio","11-Edinburg","County Total - All Legal Statuses","10","101"
"2021","198","Robertson","7-Austin","PMC - Both Parents' Rights Terminated","14","704"
"2021","198","Robertson","7-Austin","PMC - One Parent's Rights Terminated","1","574"
"2021","198","Robertson","7-Austin","Permanent Managing Conservatorship (PMC)","3","1297"
"2021","198","Robertson","7-Austin","Temporary Managing Conservatorship (TMC)","51","259"
"2021","198","Robertson","7-Austin","County Total - All Legal Statuses","69","410"
"2021","199","Rockwall","3-Arlington","PMC - Both Parents' Rights Terminated","15","626"
"2021","199","Rockwall","3-Arlington","Permanent Managing Conservatorship (PMC)","2","736"
"2021","199","Rockwall","3-Arlington","Temporary Managing Conservatorship (TMC)","29","211"
"2021","199","Rockwall","3-Arlington","County Total - All Legal Statuses","46","376"
"2021","200","Runnels","2-Abilene","PMC - Both Parents' Rights Terminated","3","1334"
"2021","200","Runnels","2-Abilene","Temporary Managing Conservatorship (TMC)","14","320"
"2021","200","Runnels","2-Abilene","County Total - All Legal Statuses","17","523"
"2021","201","Rusk","4-Tyler","PMC - Both Parents' Rights Terminated","11","1116"
"2021","201","Rusk","4-Tyler","Permanent Managing Conservatorship (PMC)","7","734"
"2021","201","Rusk","4-Tyler","Temporary Managing Conservatorship (TMC)","55","268"
"2021","201","Rusk","4-Tyler","County Total - All Legal Statuses","73","454"
"2021","202","Sabine","5-Beaumont","PMC - Both Parents' Rights Terminated","4","710"
"2021","202","Sabine","5-Beaumont","Temporary Managing Conservatorship (TMC)","13","174"
"2021","202","Sabine","5-Beaumont","County Total - All Legal Statuses","17","300"
"2021","203","San Augustine","5-Beaumont","PMC - Both Parents' Rights Terminated","3","1687"
"2021","203","San Augustine","5-Beaumont","Temporary Managing Conservatorship (TMC)","10","161"
"2021","203","San Augustine","5-Beaumont","County Total - All Legal Statuses","13","416"
"2021","204","San Jacinto","5-Beaumont","PMC - Both Parents' Rights Terminated","10","1738"
"2021","204","San Jacinto","5-Beaumont","PMC - One Parent's Rights Terminated","2","1557"
"2021","204","San Jacinto","5-Beaumont","Permanent Managing Conservatorship (PMC)","1","867"
"2021","204","San Jacinto","5-Beaumont","Temporary Managing Conservatorship (TMC)","16","280"
"2021","204","San Jacinto","5-Beaumont","County Total - All Legal Statuses","29","861"
"2021","205","San Patricio","11-Edinburg","PMC - Both Parents' Rights Terminated","28","1216"
"2021","205","San Patricio","11-Edinburg","PMC - One Parent's Rights Terminated","5","1590"
"2021","205","San Patricio","11-Edinburg","Permanent Managing Conservatorship (PMC)","4","1508"
"2021","205","San Patricio","11-Edinburg","Temporary Managing Conservatorship (TMC)","41","229"
"2021","205","San Patricio","11-Edinburg","County Total - All Legal Statuses","78","705"
"2021","206","San Saba","7-Austin","PMC - Both Parents' Rights Terminated","2","1162"
"2021","206","San Saba","7-Austin","PMC - One Parent's Rights Terminated","1","1385"
"2021","206","San Saba","7-Austin","Temporary Managing Conservatorship (TMC)","7","210"
"2021","206","San Saba","7-Austin","County Total - All Legal Statuses","10","518"
"2021","207","Schleicher","9-Midland","Temporary Managing Conservatorship (TMC)","3","260"
"2021","207","Schleicher","9-Midland","County Total - All Legal Statuses","3","260"
"2021","208","Scurry","2-Abilene","PMC - Both Parents' Rights Terminated","5","1502"
"2021","208","Scurry","2-Abilene","PMC - One Parent's Rights Terminated","2","1393"
"2021","208","Scurry","2-Abilene","Permanent Managing Conservatorship (PMC)","1","817"
"2021","208","Scurry","2-Abilene","Temporary Managing Conservatorship (TMC)","49","277"
"2021","208","Scurry","2-Abilene","County Total - All Legal Statuses","57","445"
"2021","209","Shackelford","2-Abilene","Temporary Managing Conservatorship (TMC)","6","150"
"2021","209","Shackelford","2-Abilene","County Total - All Legal Statuses","6","150"
"2021","210","Shelby","5-Beaumont","PMC - Both Parents' Rights Terminated","1","466"
"2021","210","Shelby","5-Beaumont","Permanent Managing Conservatorship (PMC)","2","1841"
"2021","210","Shelby","5-Beaumont","Temporary Managing Conservatorship (TMC)","25","337"
"2021","210","Shelby","5-Beaumont","County Total - All Legal Statuses","28","458"
"2021","211","Sherman","1-Lubbock","PMC - Both Parents' Rights Terminated","1","706"
"2021","211","Sherman","1-Lubbock","Temporary Managing Conservatorship (TMC)","4","242"
"2021","211","Sherman","1-Lubbock","County Total - All Legal Statuses","5","335"
"2021","212","Smith","4-Tyler","PMC - Both Parents' Rights Terminated","50","1164"
"2021","212","Smith","4-Tyler","PMC - One Parent's Rights Terminated","7","596"
"2021","212","Smith","4-Tyler","Permanent Managing Conservatorship (PMC)","20","1078"
"2021","212","Smith","4-Tyler","Temporary Managing Conservatorship (TMC)","266","289"
"2021","212","Smith","4-Tyler","County Total - All Legal Statuses","343","501"
"2021","213","Somervell","3-Arlington","PMC - Both Parents' Rights Terminated","4","1380"
"2021","213","Somervell","3-Arlington","Permanent Managing Conservatorship (PMC)","2","774"
"2021","213","Somervell","3-Arlington","Temporary Managing Conservatorship (TMC)","12","210"
"2021","213","Somervell","3-Arlington","County Total - All Legal Statuses","18","533"
"2021","214","Starr","11-Edinburg","PMC - Both Parents' Rights Terminated","2","1556"
"2021","214","Starr","11-Edinburg","PMC - One Parent's Rights Terminated","3","2787"
"2021","214","Starr","11-Edinburg","Permanent Managing Conservatorship (PMC)","4","316"
"2021","214","Starr","11-Edinburg","Temporary Managing Conservatorship (TMC)","49","211"
"2021","214","Starr","11-Edinburg","County Total - All Legal Statuses","58","435"
"2021","215","Stephens","2-Abilene","PMC - Both Parents' Rights Terminated","4","1723"
"2021","215","Stephens","2-Abilene","Permanent Managing Conservatorship (PMC)","1","726"
"2021","215","Stephens","2-Abilene","Temporary Managing Conservatorship (TMC)","19","382"
"2021","215","Stephens","2-Abilene","County Total - All Legal Statuses","24","630"
"2021","216","Sterling","9-Midland","Temporary Managing Conservatorship (TMC)","1","461"
"2021","216","Sterling","9-Midland","County Total - All Legal Statuses","1","461"
"2021","217","Stonewall","2-Abilene","Temporary Managing Conservatorship (TMC)","3","334"
"2021","217","Stonewall","2-Abilene","County Total - All Legal Statuses","3","334"
"2021","218","Sutton","9-Midland","PMC - Both Parents' Rights Terminated","5","781"
"2021","218","Sutton","9-Midland","Temporary Managing Conservatorship (TMC)","5","277"
"2021","218","Sutton","9-Midland","County Total - All Legal Statuses","10","529"
"2021","219","Swisher","1-Lubbock","Care, Custody, and Control (TMC)","2","5"
"2021","219","Swisher","1-Lubbock","PMC - Both Parents' Rights Terminated","5","712"
"2021","219","Swisher","1-Lubbock","Permanent Managing Conservatorship (PMC)","1","510"
"2021","219","Swisher","1-Lubbock","Temporary Managing Conservatorship (TMC)","3","302"
"2021","219","Swisher","1-Lubbock","County Total - All Legal Statuses","11","453"
"2021","220","Tarrant","3-Arlington","Care, Custody, and Control (TMC)","7","128"
"2021","220","Tarrant","3-Arlington","PMC - Both Parents' Rights Terminated","261","1424"
"2021","220","Tarrant","3-Arlington","PMC - One Parent's Rights Terminated","22","1027"
"2021","220","Tarrant","3-Arlington","Permanent Managing Conservatorship (PMC)","255","1196"
"2021","220","Tarrant","3-Arlington","Temporary Managing Conservatorship (TMC)","796","426"
"2021","220","Tarrant","3-Arlington","County Total - All Legal Statuses","1341","825"
"2021","221","Taylor","2-Abilene","PMC - Both Parents' Rights Terminated","101","1163"
"2021","221","Taylor","2-Abilene","PMC - One Parent's Rights Terminated","7","1078"
"2021","221","Taylor","2-Abilene","Permanent Managing Conservatorship (PMC)","34","1137"
"2021","221","Taylor","2-Abilene","Temporary Managing Conservatorship (TMC)","291","338"
"2021","221","Taylor","2-Abilene","County Total - All Legal Statuses","433","638"
"2021","223","Terry","1-Lubbock","PMC - Both Parents' Rights Terminated","12","779"
"2021","223","Terry","1-Lubbock","Permanent Managing Conservatorship (PMC)","1","593"
"2021","223","Terry","1-Lubbock","Temporary Managing Conservatorship (TMC)","14","414"
"2021","223","Terry","1-Lubbock","County Total - All Legal Statuses","27","583"
"2021","224","Throckmorton","2-Abilene","PMC - Both Parents' Rights Terminated","1","578"
"2021","224","Throckmorton","2-Abilene","County Total - All Legal Statuses","1","578"
"2021","225","Titus","4-Tyler","PMC - Both Parents' Rights Terminated","16","2056"
"2021","225","Titus","4-Tyler","Permanent Managing Conservatorship (PMC)","5","546"
"2021","225","Titus","4-Tyler","Temporary Managing Conservatorship (TMC)","11","248"
"2021","225","Titus","4-Tyler","County Total - All Legal Statuses","32","1171"
"2021","226","Tom Green","9-Midland","PMC - Both Parents' Rights Terminated","63","1136"
"2021","226","Tom Green","9-Midland","PMC - One Parent's Rights Terminated","3","774"
"2021","226","Tom Green","9-Midland","Permanent Managing Conservatorship (PMC)","8","1141"
"2021","226","Tom Green","9-Midland","Temporary Managing Conservatorship (TMC)","240","423"
"2021","226","Tom Green","9-Midland","County Total - All Legal Statuses","314","619"
"2021","227","Travis","7-Austin","PMC - Both Parents' Rights Terminated","205","1115"
"2021","227","Travis","7-Austin","PMC - One Parent's Rights Terminated","7","1190"
"2021","227","Travis","7-Austin","Permanent Managing Conservatorship (PMC)","42","1124"
"2021","227","Travis","7-Austin","Temporary Managing Conservatorship (TMC)","709","555"
"2021","227","Travis","7-Austin","County Total - All Legal Statuses","963","741"
"2021","228","Trinity","5-Beaumont","PMC - Both Parents' Rights Terminated","3","1661"
"2021","228","Trinity","5-Beaumont","Temporary Managing Conservatorship (TMC)","19","272"
"2021","228","Trinity","5-Beaumont","County Total - All Legal Statuses","22","481"
"2021","229","Tyler","5-Beaumont","PMC - Both Parents' Rights Terminated","12","1030"
"2021","229","Tyler","5-Beaumont","PMC - One Parent's Rights Terminated","1","1133"
"2021","229","Tyler","5-Beaumont","Permanent Managing Conservatorship (PMC)","7","817"
"2021","229","Tyler","5-Beaumont","Temporary Managing Conservatorship (TMC)","16","339"
"2021","229","Tyler","5-Beaumont","County Total - All Legal Statuses","36","684"
"2021","230","Upshur","4-Tyler","PMC - Both Parents' Rights Terminated","30","1022"
"2021","230","Upshur","4-Tyler","Permanent Managing Conservatorship (PMC)","4","785"
"2021","230","Upshur","4-Tyler","Temporary Managing Conservatorship (TMC)","56","228"
"2021","230","Upshur","4-Tyler","County Total - All Legal Statuses","90","527"
"2021","231","Upton","9-Midland","PMC - Both Parents' Rights Terminated","3","476"
"2021","231","Upton","9-Midland","Permanent Managing Conservatorship (PMC)","4","1133"
"2021","231","Upton","9-Midland","Temporary Managing Conservatorship (TMC)","1","92"
"2021","231","Upton","9-Midland","County Total - All Legal Statuses","8","756"
"2021","232","Uvalde","8-San Antonio","PMC - Both Parents' Rights Terminated","13","1721"
"2021","232","Uvalde","8-San Antonio","Temporary Managing Conservatorship (TMC)","17","292"
"2021","232","Uvalde","8-San Antonio","County Total - All Legal Statuses","30","911"
"2021","233","Val Verde","8-San Antonio","PMC - Both Parents' Rights Terminated","14","920"
"2021","233","Val Verde","8-San Antonio","PMC - One Parent's Rights Terminated","4","1275"
"2021","233","Val Verde","8-San Antonio","Permanent Managing Conservatorship (PMC)","1","477"
"2021","233","Val Verde","8-San Antonio","Temporary Managing Conservatorship (TMC)","22","285"
"2021","233","Val Verde","8-San Antonio","County Total - All Legal Statuses","41","619"
"2021","234","Van Zandt","4-Tyler","Care, Custody, and Control (TMC)","2","27"
"2021","234","Van Zandt","4-Tyler","PMC - Both Parents' Rights Terminated","57","890"
"2021","234","Van Zandt","4-Tyler","PMC - One Parent's Rights Terminated","2","1382"
"2021","234","Van Zandt","4-Tyler","Permanent Managing Conservatorship (PMC)","1","1173"
"2021","234","Van Zandt","4-Tyler","Temporary Managing Conservatorship (TMC)","87","302"
"2021","234","Van Zandt","4-Tyler","County Total - All Legal Statuses","149","539"
"2021","235","Victoria","8-San Antonio","PMC - Both Parents' Rights Terminated","44","1568"
"2021","235","Victoria","8-San Antonio","PMC - One Parent's Rights Terminated","8","2528"
"2021","235","Victoria","8-San Antonio","Permanent Managing Conservatorship (PMC)","7","1224"
"2021","235","Victoria","8-San Antonio","Temporary Managing Conservatorship (TMC)","65","301"
"2021","235","Victoria","8-San Antonio","County Total - All Legal Statuses","124","966"
"2021","236","Walker","6-Houston","PMC - Both Parents' Rights Terminated","3","750"
"2021","236","Walker","6-Houston","PMC - One Parent's Rights Terminated","3","1214"
"2021","236","Walker","6-Houston","Permanent Managing Conservatorship (PMC)","7","1207"
"2021","236","Walker","6-Houston","Temporary Managing Conservatorship (TMC)","21","254"
"2021","236","Walker","6-Houston","County Total - All Legal Statuses","34","589"
"2021","237","Waller","6-Houston","PMC - Both Parents' Rights Terminated","9","1467"
"2021","237","Waller","6-Houston","Permanent Managing Conservatorship (PMC)","2","877"
"2021","237","Waller","6-Houston","Temporary Managing Conservatorship (TMC)","15","386"
"2021","237","Waller","6-Houston","County Total - All Legal Statuses","26","814"
"2021","238","Ward","9-Midland","PMC - Both Parents' Rights Terminated","12","937"
"2021","238","Ward","9-Midland","Permanent Managing Conservatorship (PMC)","1","369"
"2021","238","Ward","9-Midland","Temporary Managing Conservatorship (TMC)","17","234"
"2021","238","Ward","9-Midland","County Total - All Legal Statuses","30","515"
"2021","239","Washington","7-Austin","PMC - Both Parents' Rights Terminated","1","621"
"2021","239","Washington","7-Austin","Permanent Managing Conservatorship (PMC)","2","707"
"2021","239","Washington","7-Austin","Temporary Managing Conservatorship (TMC)","40","269"
"2021","239","Washington","7-Austin","County Total - All Legal Statuses","43","298"
"2021","240","Webb","11-Edinburg","Care, Custody, and Control (TMC)","36","228"
"2021","240","Webb","11-Edinburg","PMC - Both Parents' Rights Terminated","75","2336"
"2021","240","Webb","11-Edinburg","PMC - One Parent's Rights Terminated","10","1411"
"2021","240","Webb","11-Edinburg","Permanent Managing Conservatorship (PMC)","15","863"
"2021","240","Webb","11-Edinburg","Temporary Managing Conservatorship (TMC)","186","442"
"2021","240","Webb","11-Edinburg","County Total - All Legal Statuses","322","929"
"2021","241","Wharton","6-Houston","PMC - Both Parents' Rights Terminated","2","459"
"2021","241","Wharton","6-Houston","Temporary Managing Conservatorship (TMC)","36","263"
"2021","241","Wharton","6-Houston","County Total - All Legal Statuses","38","274"
"2021","242","Wheeler","1-Lubbock","Temporary Managing Conservatorship (TMC)","6","295"
"2021","242","Wheeler","1-Lubbock","County Total - All Legal Statuses","6","295"
"2021","243","Wichita","2-Abilene","PMC - Both Parents' Rights Terminated","78","1126"
"2021","243","Wichita","2-Abilene","PMC - One Parent's Rights Terminated","6","1259"
"2021","243","Wichita","2-Abilene","Permanent Managing Conservatorship (PMC)","6","1099"
"2021","243","Wichita","2-Abilene","Temporary Managing Conservatorship (TMC)","221","282"
"2021","243","Wichita","2-Abilene","County Total - All Legal Statuses","311","537"
"2021","244","Wilbarger","2-Abilene","PMC - Both Parents' Rights Terminated","13","730"
"2021","244","Wilbarger","2-Abilene","PMC - One Parent's Rights Terminated","1","510"
"2021","244","Wilbarger","2-Abilene","Temporary Managing Conservatorship (TMC)","26","256"
"2021","244","Wilbarger","2-Abilene","County Total - All Legal Statuses","40","416"
"2021","245","Willacy","11-Edinburg","PMC - Both Parents' Rights Terminated","7","1053"
"2021","245","Willacy","11-Edinburg","Permanent Managing Conservatorship (PMC)","2","755"
"2021","245","Willacy","11-Edinburg","Temporary Managing Conservatorship (TMC)","18","335"
"2021","245","Willacy","11-Edinburg","County Total - All Legal Statuses","27","561"
"2021","246","Williamson","7-Austin","Care, Custody, and Control (TMC)","3","59"
"2021","246","Williamson","7-Austin","PMC - Both Parents' Rights Terminated","41","1027"
"2021","246","Williamson","7-Austin","PMC - One Parent's Rights Terminated","3","1527"
"2021","246","Williamson","7-Austin","Permanent Managing Conservatorship (PMC)","12","846"
"2021","246","Williamson","7-Austin","Temporary Managing Conservatorship (TMC)","125","349"
"2021","246","Williamson","7-Austin","County Total - All Legal Statuses","184","559"
"2021","247","Wilson","8-San Antonio","PMC - Both Parents' Rights Terminated","14","938"
"2021","247","Wilson","8-San Antonio","PMC - One Parent's Rights Terminated","4","559"
"2021","247","Wilson","8-San Antonio","Permanent Managing Conservatorship (PMC)","4","1292"
"2021","247","Wilson","8-San Antonio","Temporary Managing Conservatorship (TMC)","38","318"
"2021","247","Wilson","8-San Antonio","County Total - All Legal Statuses","60","556"
"2021","248","Winkler","9-Midland","PMC - Both Parents' Rights Terminated","9","759"
"2021","248","Winkler","9-Midland","Temporary Managing Conservatorship (TMC)","8","320"
"2021","248","Winkler","9-Midland","County Total - All Legal Statuses","17","552"
"2021","249","Wise","3-Arlington","PMC - Both Parents' Rights Terminated","10","1031"
"2021","249","Wise","3-Arlington","PMC - One Parent's Rights Terminated","1","1632"
"2021","249","Wise","3-Arlington","Permanent Managing Conservatorship (PMC)","7","1180"
"2021","249","Wise","3-Arlington","Temporary Managing Conservatorship (TMC)","79","312"
"2021","249","Wise","3-Arlington","County Total - All Legal Statuses","97","476"
"2021","250","Wood","4-Tyler","PMC - Both Parents' Rights Terminated","8","1916"
"2021","250","Wood","4-Tyler","PMC - One Parent's Rights Terminated","1","204"
"2021","250","Wood","4-Tyler","Permanent Managing Conservatorship (PMC)","1","790"
"2021","250","Wood","4-Tyler","Temporary Managing Conservatorship (TMC)","41","264"
"2021","250","Wood","4-Tyler","County Total - All Legal Statuses","51","538"
"2021","251","Yoakum","1-Lubbock","PMC - Both Parents' Rights Terminated","5","1229"
"2021","251","Yoakum","1-Lubbock","Temporary Managing Conservatorship (TMC)","4","263"
"2021","251","Yoakum","1-Lubbock","County Total - All Legal Statuses","9","799"
"2021","252","Young","2-Abilene","PMC - Both Parents' Rights Terminated","7","780"
"2021","252","Young","2-Abilene","PMC - One Parent's Rights Terminated","2","853"
"2021","252","Young","2-Abilene","Permanent Managing Conservatorship (PMC)","4","670"
"2021","252","Young","2-Abilene","Temporary Managing Conservatorship (TMC)","31","318"
"2021","252","Young","2-Abilene","County Total - All Legal Statuses","44","449"
"2021","253","Zapata","11-Edinburg","PMC - Both Parents' Rights Terminated","3","3207"
"2021","253","Zapata","11-Edinburg","Temporary Managing Conservatorship (TMC)","23","180"
"2021","253","Zapata","11-Edinburg","County Total - All Legal Statuses","26","558"
"2021","254","Zavala","8-San Antonio","PMC - Both Parents' Rights Terminated","3","753"
"2021","254","Zavala","8-San Antonio","Temporary Managing Conservatorship (TMC)","27","284"
"2021","254","Zavala","8-San Antonio","County Total - All Legal Statuses","30","332"
"2021",,"All Counties",,"Care, Custody, and Control (TMC)","107","169"
"2021",,"All Counties",,"PMC - Both Parents' Rights Terminated","7236","1351"
"2021",,"All Counties",,"PMC - One Parent's Rights Terminated","489","1158"
"2021",,"All Counties",,"Permanent Managing Conservatorship (PMC)","2190","1206"
"2021",,"All Counties",,"Temporary Managing Conservatorship (TMC)","18731","378"
"2021",,"TEXAS Statewide",,"Total All Legal Statuses","28753","725"
"2020","001","Anderson","4-Tyler","PMC - Both Parents' Rights Terminated","28","1142"
"2020","001","Anderson","4-Tyler","PMC - One Parent's Rights Terminated","9","937"
"2020","001","Anderson","4-Tyler","Permanent Managing Conservatorship (PMC)","16","1059"
"2020","001","Anderson","4-Tyler","Temporary Managing Conservatorship (TMC)","99","297"
"2020","001","Anderson","4-Tyler","County Total - All Legal Statuses","152","574"
"2020","002","Andrews","9-Midland","PMC - Both Parents' Rights Terminated","10","1969"
"2020","002","Andrews","9-Midland","Temporary Managing Conservatorship (TMC)","21","259"
"2020","002","Andrews","9-Midland","County Total - All Legal Statuses","31","772"
"2020","003","Angelina","5-Beaumont","PMC - Both Parents' Rights Terminated","39","1156"
"2020","003","Angelina","5-Beaumont","PMC - One Parent's Rights Terminated","6","603"
"2020","003","Angelina","5-Beaumont","Permanent Managing Conservatorship (PMC)","12","1271"
"2020","003","Angelina","5-Beaumont","Temporary Managing Conservatorship (TMC)","76","291"
"2020","003","Angelina","5-Beaumont","County Total - All Legal Statuses","133","653"
"2020","004","Aransas","11-Edinburg","PMC - Both Parents' Rights Terminated","35","784"
"2020","004","Aransas","11-Edinburg","PMC - One Parent's Rights Terminated","3","715"
"2020","004","Aransas","11-Edinburg","Permanent Managing Conservatorship (PMC)","2","892"
"2020","004","Aransas","11-Edinburg","Temporary Managing Conservatorship (TMC)","30","258"
"2020","004","Aransas","11-Edinburg","County Total - All Legal Statuses","70","556"
"2020","005","Archer","2-Abilene","PMC - Both Parents' Rights Terminated","2","283"
"2020","005","Archer","2-Abilene","Temporary Managing Conservatorship (TMC)","8","300"
"2020","005","Archer","2-Abilene","County Total - All Legal Statuses","10","296"
"2020","007","Atascosa","8-San Antonio","PMC - Both Parents' Rights Terminated","54","1116"
"2020","007","Atascosa","8-San Antonio","PMC - One Parent's Rights Terminated","4","514"
"2020","007","Atascosa","8-San Antonio","Permanent Managing Conservatorship (PMC)","5","809"
"2020","007","Atascosa","8-San Antonio","Temporary Managing Conservatorship (TMC)","89","225"
"2020","007","Atascosa","8-San Antonio","County Total - All Legal Statuses","152","575"
"2020","008","Austin","6-Houston","PMC - Both Parents' Rights Terminated","2","1626"
"2020","008","Austin","6-Houston","Permanent Managing Conservatorship (PMC)","1","1046"
"2020","008","Austin","6-Houston","Temporary Managing Conservatorship (TMC)","6","223"
"2020","008","Austin","6-Houston","County Total - All Legal Statuses","9","626"
"2020","009","Bailey","1-Lubbock","PMC - Both Parents' Rights Terminated","14","1266"
"2020","009","Bailey","1-Lubbock","Temporary Managing Conservatorship (TMC)","26","305"
"2020","009","Bailey","1-Lubbock","County Total - All Legal Statuses","40","669"
"2020","010","Bandera","8-San Antonio","PMC - Both Parents' Rights Terminated","13","947"
"2020","010","Bandera","8-San Antonio","PMC - One Parent's Rights Terminated","1","570"
"2020","010","Bandera","8-San Antonio","Permanent Managing Conservatorship (PMC)","4","965"
"2020","010","Bandera","8-San Antonio","Temporary Managing Conservatorship (TMC)","17","151"
"2020","010","Bandera","8-San Antonio","County Total - All Legal Statuses","35","540"
