"fiscal_year","county","region","when_exited","children_served","repeat_victims"
"2021","Starr","11-Edinburg","5 Years Prior","11","No"
"2021","Starr","11-Edinburg","5 Years Prior","2","Yes"
"2021","Starr","11-Edinburg","First 6 Months of FY","14","No"
"2021","Starr","11-Edinburg","First 6 Months of FY","2","Yes"
"2021","Stephens","2-Abilene","Prior Fiscal Year","6","No"
"2021","Stephens","2-Abilene","Prior Fiscal Year","5","Yes"
"2021","Stephens","2-Abilene","5 Years Prior","1","No"
"2021","Stephens","2-Abilene","First 6 Months of FY","3","No"
"2021","Sutton","9-Midland","Prior Fiscal Year","2","No"
"2021","Sutton","9-Midland","First 6 Months of FY","2","No"
"2021","Swisher","1-Lubbock","Prior Fiscal Year","7","No"
"2021","Swisher","1-Lubbock","Prior Fiscal Year","2","Yes"
"2021","Swisher","1-Lubbock","5 Years Prior","5","No"
"2021","Swisher","1-Lubbock","5 Years Prior","5","Yes"
"2021","Swisher","1-Lubbock","First 6 Months of FY","10","No"
"2021","Tarrant","3-Arlington","Prior Fiscal Year","305","No"
"2021","Tarrant","3-Arlington","Prior Fiscal Year","83","Yes"
"2021","Tarrant","3-Arlington","5 Years Prior","198","No"
"2021","Tarrant","3-Arlington","5 Years Prior","147","Yes"
"2021","Tarrant","3-Arlington","First 6 Months of FY","136","No"
"2021","Tarrant","3-Arlington","First 6 Months of FY","13","Yes"
"2021","Taylor","2-Abilene","Prior Fiscal Year","184","No"
"2021","Taylor","2-Abilene","Prior Fiscal Year","62","Yes"
"2021","Taylor","2-Abilene","5 Years Prior","77","No"
"2021","Taylor","2-Abilene","5 Years Prior","79","Yes"
"2021","Taylor","2-Abilene","First 6 Months of FY","90","No"
"2021","Taylor","2-Abilene","First 6 Months of FY","21","Yes"
"2021","Terry","1-Lubbock","Prior Fiscal Year","4","No"
"2021","Terry","1-Lubbock","Prior Fiscal Year","2","Yes"
"2021","Terry","1-Lubbock","5 Years Prior","2","No"
"2021","Terry","1-Lubbock","5 Years Prior","6","Yes"
"2021","Terry","1-Lubbock","First 6 Months of FY","1","No"
"2021","Throckmorton","2-Abilene","Prior Fiscal Year","2","No"
"2021","Throckmorton","2-Abilene","First 6 Months of FY","3","No"
"2021","Titus","4-Tyler","Prior Fiscal Year","30","No"
"2021","Titus","4-Tyler","Prior Fiscal Year","5","Yes"
"2021","Titus","4-Tyler","5 Years Prior","22","No"
"2021","Titus","4-Tyler","5 Years Prior","10","Yes"
"2021","Titus","4-Tyler","First 6 Months of FY","8","No"
"2021","Tom Green","9-Midland","Prior Fiscal Year","94","No"
"2021","Tom Green","9-Midland","Prior Fiscal Year","28","Yes"
"2021","Tom Green","9-Midland","5 Years Prior","56","No"
"2021","Tom Green","9-Midland","5 Years Prior","84","Yes"
"2021","Tom Green","9-Midland","First 6 Months of FY","56","No"
"2021","Tom Green","9-Midland","First 6 Months of FY","8","Yes"
"2021","Travis","7-Austin","Prior Fiscal Year","338","No"
"2021","Travis","7-Austin","Prior Fiscal Year","115","Yes"
"2021","Travis","7-Austin","5 Years Prior","207","No"
"2021","Travis","7-Austin","5 Years Prior","209","Yes"
"2021","Travis","7-Austin","First 6 Months of FY","184","No"
"2021","Travis","7-Austin","First 6 Months of FY","37","Yes"
"2021","Trinity","5-Beaumont","Prior Fiscal Year","8","No"
"2021","Trinity","5-Beaumont","Prior Fiscal Year","1","Yes"
"2021","Trinity","5-Beaumont","5 Years Prior","8","No"
"2021","Trinity","5-Beaumont","5 Years Prior","5","Yes"
"2021","Trinity","5-Beaumont","First 6 Months of FY","5","No"
"2021","Trinity","5-Beaumont","First 6 Months of FY","2","Yes"
"2021","Tyler","5-Beaumont","Prior Fiscal Year","34","No"
"2021","Tyler","5-Beaumont","Prior Fiscal Year","9","Yes"
"2021","Tyler","5-Beaumont","5 Years Prior","8","No"
"2021","Tyler","5-Beaumont","5 Years Prior","8","Yes"
"2021","Tyler","5-Beaumont","First 6 Months of FY","9","No"
"2021","Upshur","4-Tyler","Prior Fiscal Year","56","No"
"2021","Upshur","4-Tyler","Prior Fiscal Year","12","Yes"
"2021","Upshur","4-Tyler","5 Years Prior","11","No"
"2021","Upshur","4-Tyler","5 Years Prior","16","Yes"
"2021","Upshur","4-Tyler","First 6 Months of FY","17","No"
"2021","Upton","9-Midland","Prior Fiscal Year","5","No"
"2021","Uvalde","8-San Antonio","Prior Fiscal Year","13","No"
"2021","Uvalde","8-San Antonio","Prior Fiscal Year","9","Yes"
"2021","Uvalde","8-San Antonio","5 Years Prior","14","No"
"2021","Uvalde","8-San Antonio","5 Years Prior","17","Yes"
"2021","Uvalde","8-San Antonio","First 6 Months of FY","5","No"
"2021","Uvalde","8-San Antonio","First 6 Months of FY","1","Yes"
"2021","Val Verde","8-San Antonio","Prior Fiscal Year","5","No"
"2021","Val Verde","8-San Antonio","Prior Fiscal Year","2","Yes"
"2021","Val Verde","8-San Antonio","5 Years Prior","5","No"
"2021","Val Verde","8-San Antonio","5 Years Prior","3","Yes"
"2021","Van Zandt","4-Tyler","Prior Fiscal Year","29","No"
"2021","Van Zandt","4-Tyler","Prior Fiscal Year","9","Yes"
"2021","Van Zandt","4-Tyler","5 Years Prior","26","No"
"2021","Van Zandt","4-Tyler","5 Years Prior","22","Yes"
"2021","Van Zandt","4-Tyler","First 6 Months of FY","10","No"
"2021","Victoria","8-San Antonio","Prior Fiscal Year","25","No"
"2021","Victoria","8-San Antonio","Prior Fiscal Year","13","Yes"
"2021","Victoria","8-San Antonio","5 Years Prior","16","No"
"2021","Victoria","8-San Antonio","5 Years Prior","22","Yes"
"2021","Victoria","8-San Antonio","First 6 Months of FY","12","No"
"2021","Walker","6-Houston","Prior Fiscal Year","19","No"
"2021","Walker","6-Houston","Prior Fiscal Year","6","Yes"
"2021","Walker","6-Houston","5 Years Prior","12","No"
"2021","Walker","6-Houston","First 6 Months of FY","8","No"
"2021","Waller","6-Houston","Prior Fiscal Year","16","No"
"2021","Waller","6-Houston","5 Years Prior","12","No"
"2021","Waller","6-Houston","5 Years Prior","11","Yes"
"2021","Waller","6-Houston","First 6 Months of FY","5","No"
"2021","Ward","9-Midland","Prior Fiscal Year","10","No"
"2021","Ward","9-Midland","5 Years Prior","6","No"
"2021","Ward","9-Midland","5 Years Prior","3","Yes"
"2021","Ward","9-Midland","First 6 Months of FY","11","No"
"2021","Washington","7-Austin","Prior Fiscal Year","18","No"
"2021","Washington","7-Austin","Prior Fiscal Year","8","Yes"
"2021","Washington","7-Austin","5 Years Prior","11","No"
"2021","Washington","7-Austin","5 Years Prior","10","Yes"
"2021","Washington","7-Austin","First 6 Months of FY","5","No"
"2021","Washington","7-Austin","First 6 Months of FY","2","Yes"
"2021","Webb","11-Edinburg","Prior Fiscal Year","77","No"
"2021","Webb","11-Edinburg","Prior Fiscal Year","30","Yes"
"2021","Webb","11-Edinburg","5 Years Prior","66","No"
"2021","Webb","11-Edinburg","5 Years Prior","36","Yes"
"2021","Webb","11-Edinburg","First 6 Months of FY","33","No"
"2021","Webb","11-Edinburg","First 6 Months of FY","3","Yes"
"2021","Wharton","6-Houston","Prior Fiscal Year","22","No"
"2021","Wharton","6-Houston","Prior Fiscal Year","6","Yes"
"2021","Wharton","6-Houston","5 Years Prior","6","Yes"
"2021","Wharton","6-Houston","First 6 Months of FY","5","No"
"2021","Wharton","6-Houston","First 6 Months of FY","2","Yes"
"2021","Wheeler","1-Lubbock","Prior Fiscal Year","1","No"
