"fiscal_year","region","alleged_victim_gender","alleged_victim_race_ethnicity","age_group","priority","intakes"
"2021","9-Midland","Male","Other","18-64 with Disability","1","26"
"2021","9-Midland","Male","Other","18-64 with Disability","2","62"
"2021","9-Midland","Male","Other","18-64 with Disability","3","10"
"2021","9-Midland","Male","Other","18-64 with Disability","4","1"
"2021","9-Midland","Male","Other","65 and Older","1","36"
"2021","9-Midland","Male","Other","65 and Older","2","93"
"2021","9-Midland","Male","Other","65 and Older","3","39"
"2021","9-Midland","Male","Other","65 and Older","4","14"
"2021","9-Midland","Unknown","Anglo","65 and Older","1","1"
"2021","9-Midland","Unknown","Anglo","65 and Older","2","1"
"2021","9-Midland","Unknown","Anglo","65 and Older","3","3"
"2021","9-Midland","Unknown","Hispanic","65 and Older","3","3"
"2021","9-Midland","Unknown","Other","18-64 with Disability","2","3"
"2021","9-Midland","Unknown","Other","65 and Older","1","1"
"2021","9-Midland","Unknown","Other","65 and Older","2","2"
"2021","10-El Paso","Female","African American","18-64 with Disability","1","12"
"2021","10-El Paso","Female","African American","18-64 with Disability","2","32"
"2021","10-El Paso","Female","African American","18-64 with Disability","3","5"
"2021","10-El Paso","Female","African American","65 and Older","1","2"
"2021","10-El Paso","Female","African American","65 and Older","2","19"
"2021","10-El Paso","Female","African American","65 and Older","3","5"
"2021","10-El Paso","Female","African American","65 and Older","4","2"
"2021","10-El Paso","Female","Anglo","18-64 with Disability","1","19"
"2021","10-El Paso","Female","Anglo","18-64 with Disability","2","94"
"2021","10-El Paso","Female","Anglo","18-64 with Disability","3","8"
"2021","10-El Paso","Female","Anglo","18-64 with Disability","4","3"
"2021","10-El Paso","Female","Anglo","65 and Older","1","57"
"2021","10-El Paso","Female","Anglo","65 and Older","2","241"
"2021","10-El Paso","Female","Anglo","65 and Older","3","29"
"2021","10-El Paso","Female","Anglo","65 and Older","4","14"
"2021","10-El Paso","Female","Asian","18-64 with Disability","1","2"
"2021","10-El Paso","Female","Asian","18-64 with Disability","2","2"
"2021","10-El Paso","Female","Asian","65 and Older","1","5"
"2021","10-El Paso","Female","Asian","65 and Older","2","10"
"2021","10-El Paso","Female","Asian","65 and Older","3","2"
"2021","10-El Paso","Female","Asian","65 and Older","4","1"
"2021","10-El Paso","Female","Hispanic","18-64 with Disability","1","87"
"2021","10-El Paso","Female","Hispanic","18-64 with Disability","2","299"
"2021","10-El Paso","Female","Hispanic","18-64 with Disability","3","54"
"2021","10-El Paso","Female","Hispanic","18-64 with Disability","4","6"
"2021","10-El Paso","Female","Hispanic","65 and Older","1","189"
"2021","10-El Paso","Female","Hispanic","65 and Older","2","944"
"2021","10-El Paso","Female","Hispanic","65 and Older","3","163"
"2021","10-El Paso","Female","Hispanic","65 and Older","4","51"
"2021","10-El Paso","Female","Native American","18-64 with Disability","1","1"
"2021","10-El Paso","Female","Native American","65 and Older","2","1"
"2021","10-El Paso","Female","Other","18-64 with Disability","1","14"
"2021","10-El Paso","Female","Other","18-64 with Disability","2","75"
"2021","10-El Paso","Female","Other","18-64 with Disability","3","17"
"2021","10-El Paso","Female","Other","18-64 with Disability","4","3"
"2021","10-El Paso","Female","Other","65 and Older","1","30"
"2021","10-El Paso","Female","Other","65 and Older","2","263"
"2021","10-El Paso","Female","Other","65 and Older","3","55"
"2021","10-El Paso","Female","Other","65 and Older","4","19"
"2021","10-El Paso","Male","African American","18-64 with Disability","1","6"
"2021","10-El Paso","Male","African American","18-64 with Disability","2","29"
"2021","10-El Paso","Male","African American","18-64 with Disability","3","3"
"2021","10-El Paso","Male","African American","65 and Older","1","10"
"2021","10-El Paso","Male","African American","65 and Older","2","24"
"2021","10-El Paso","Male","African American","65 and Older","3","2"
"2021","10-El Paso","Male","African American","65 and Older","4","2"
"2021","10-El Paso","Male","Anglo","18-64 with Disability","1","32"
"2021","10-El Paso","Male","Anglo","18-64 with Disability","2","76"
"2021","10-El Paso","Male","Anglo","18-64 with Disability","3","17"
"2021","10-El Paso","Male","Anglo","18-64 with Disability","4","4"
"2021","10-El Paso","Male","Anglo","65 and Older","1","61"
"2021","10-El Paso","Male","Anglo","65 and Older","2","190"
"2021","10-El Paso","Male","Anglo","65 and Older","3","24"
"2021","10-El Paso","Male","Anglo","65 and Older","4","11"
"2021","10-El Paso","Male","Asian","18-64 with Disability","2","3"
"2021","10-El Paso","Male","Asian","65 and Older","1","1"
"2021","10-El Paso","Male","Asian","65 and Older","2","1"
"2021","10-El Paso","Male","Asian","65 and Older","3","1"
"2021","10-El Paso","Male","Hispanic","18-64 with Disability","1","77"
"2021","10-El Paso","Male","Hispanic","18-64 with Disability","2","250"
"2021","10-El Paso","Male","Hispanic","18-64 with Disability","3","47"
"2021","10-El Paso","Male","Hispanic","18-64 with Disability","4","9"
"2021","10-El Paso","Male","Hispanic","65 and Older","1","159"
"2021","10-El Paso","Male","Hispanic","65 and Older","2","587"
"2021","10-El Paso","Male","Hispanic","65 and Older","3","85"
"2021","10-El Paso","Male","Hispanic","65 and Older","4","34"
"2021","10-El Paso","Male","Hispanic","Unknown","2","1"
"2021","10-El Paso","Male","Native American","18-64 with Disability","1","1"
"2021","10-El Paso","Male","Native American","65 and Older","2","1"
"2021","10-El Paso","Male","Other","18-64 with Disability","1","13"
"2021","10-El Paso","Male","Other","18-64 with Disability","2","59"
"2021","10-El Paso","Male","Other","18-64 with Disability","3","17"
"2021","10-El Paso","Male","Other","18-64 with Disability","4","5"
"2021","10-El Paso","Male","Other","65 and Older","1","19"
"2021","10-El Paso","Male","Other","65 and Older","2","114"
"2021","10-El Paso","Male","Other","65 and Older","3","26"
"2021","10-El Paso","Male","Other","65 and Older","4","14"
"2021","10-El Paso","Unknown","Anglo","65 and Older","2","4"
"2021","10-El Paso","Unknown","Anglo","65 and Older","3","3"
"2021","10-El Paso","Unknown","Hispanic","18-64 with Disability","1","1"
"2021","10-El Paso","Unknown","Hispanic","18-64 with Disability","2","4"
"2021","10-El Paso","Unknown","Hispanic","18-64 with Disability","3","1"
"2021","10-El Paso","Unknown","Hispanic","65 and Older","1","1"
"2021","10-El Paso","Unknown","Hispanic","65 and Older","2","6"
"2021","10-El Paso","Unknown","Hispanic","65 and Older","3","1"
