"release_date","release_type","inmate_type","gender","race","age","county","offense_code","offense","offense_description","sentence_date","offense_date","sentence_years"
"2020-04-15T00:00:00.000","Parole","ID","M","B","65","Jefferson","22990002","Property","BURG HABIT","2009-02-24T00:00:00.000","2007-11-04T00:00:00.000","16 to 20 Years"
"2020-07-22T00:00:00.000","Parole","ID","M","W","67","Waller","36990008","Other","SEX OFF DUTY TO REG LIFE/90 DAY","2018-09-27T00:00:00.000","2017-06-07T00:00:00.000","2 Years & Less"
"2019-10-23T00:00:00.000","Parole","ID","M","B","65","Dallas","36990008","Other","FAIL REG AS SEX OFFENDER","2019-03-06T00:00:00.000","2019-01-22T00:00:00.000","4 Years"
"2020-07-03T00:00:00.000","Discharge","SJ","M","W","66","Harris","10990001","Violent","ATT KIDNAPPING","2020-01-28T00:00:00.000","2019-09-16T00:00:00.000","11 to 12 Months"
"2020-08-25T00:00:00.000","Parole","ID","M","W","65","Jefferson","54040011","Other","DWI","2019-07-29T00:00:00.000","2018-09-16T00:00:00.000","5 Years"
"2020-08-28T00:00:00.000","Discharge","ID","M","W","67","Harris","11190000","Violent","SEX ASLT CHILD","1990-12-07T00:00:00.000","1990-08-17T00:00:00.000","26 to 30 Years"
"2020-02-04T00:00:00.000","Discharge","ID","M","H","65","Travis","09990019","Violent","MURDER","2013-07-31T00:00:00.000","2013-01-21T00:00:00.000","7 Years"
"2020-06-23T00:00:00.000","Parole","ID","M","B","67","Tarrant","48010020","Other","EVADE ARREST DET W/VEH","2017-05-01T00:00:00.000","2016-12-09T00:00:00.000","10 Years"
"2020-02-06T00:00:00.000","Parole","ID","M","B","68","Tarrant","36990007","Other","FAIL COMPLY W/SEX OFF REG REQ","2018-04-13T00:00:00.000","2017-02-06T00:00:00.000","2 Years & Less"
"2019-10-11T00:00:00.000","Parole","ID","M","W","72","Ellis","54040011","Other","DWI","2001-04-20T00:00:00.000","2000-11-11T00:00:00.000","16 to 20 Years"
"2019-10-17T00:00:00.000","DMS","ID","M","W","67","Comanche","54040011","Other","DWI","2009-03-02T00:00:00.000","2008-05-26T00:00:00.000","21 to 25 Years"
"2020-07-14T00:00:00.000","Parole","ID","M","W","65","Tarrant","35990002","Drug","POSS WITD CS 1-4G METH","2019-10-07T00:00:00.000","2018-05-22T00:00:00.000","3 Years"
"2020-02-07T00:00:00.000","Parole","ID","M","B","65","Harris","35990015","Drug","POSS CONT SUB 1-4G","2019-09-10T00:00:00.000","2018-11-30T00:00:00.000","2 Years & Less"
"2019-12-12T00:00:00.000","DMS","ID","M","W","64","Harris","35320000","Drug","POSS COCAINE","1994-05-19T00:00:00.000","1993-08-29T00:00:00.000","21 to 25 Years"
"2020-06-19T00:00:00.000","Parole","ID","M","W","64","Tarrant","11190000","Violent","SEX ASSAULT/CHILD","1985-03-11T00:00:00.000","1984-08-16T00:00:00.000","41 to 59 Years"
"2020-03-16T00:00:00.000","Discharge","SJ","M","B","67","Grayson","35990014","Drug","POSS C/S PG1<1G; METH","2019-05-01T00:00:00.000","2018-12-05T00:00:00.000","13 to 14 Months"
"2020-07-02T00:00:00.000","DMS","ID","M","H","69","Hidalgo","35990003","Drug","MAN/DEL CONT SUB 4-200G","2018-01-22T00:00:00.000","2017-07-21T00:00:00.000","5 Years"
"2020-02-24T00:00:00.000","Parole","ID","M","H","66","Lubbock","11180000","Violent","AGG SEXUAL ASLT","2000-03-08T00:00:00.000","1985-06-27T00:00:00.000","60 Years +"
"2020-08-19T00:00:00.000","SAFPF - Prob","SAFP","M","B","65","Tarrant","23990196","Property","THEFT PROP <$2,500  2/MORE PREV",,"2017-02-03T00:00:00.000","SAFPF"
"2019-12-03T00:00:00.000","DMS","ID","M","H","63","Hidalgo","54040011","Other","DWI","2018-09-12T00:00:00.000","2018-04-07T00:00:00.000","2 Years & Less"
"2019-12-13T00:00:00.000","DMS","ID","M","B","69","Dallas","22990002","Property","BURG HABIT","2012-05-04T00:00:00.000","2012-01-19T00:00:00.000","11 to 15 Years"
"2020-04-14T00:00:00.000","SAFPF - Prob","SAFP","F","H","19","Hidalgo","22990002","Property","BURGLARY OF HABITATION",,"2019-01-10T00:00:00.000","SAFPF"
"2020-02-18T00:00:00.000","DMS","ID","M","H","67","Tarrant","54040011","Other","DWI","2013-04-22T00:00:00.000","2012-07-29T00:00:00.000","3 Years"
"2020-03-20T00:00:00.000","Discharge","ID","M","B","66","Harris","20990001","Property","ARSON","2014-09-10T00:00:00.000","2014-03-22T00:00:00.000","6 Years"
"2020-05-05T00:00:00.000","Parole","ID","M","B","65","Harris","35990014","Drug","POSS CONT SUB PG1 L/1G","2020-01-06T00:00:00.000","2018-04-05T00:00:00.000","2 Years & Less"
"2019-10-04T00:00:00.000","Discharge","SJ","F","B","60","Taylor","13990045","Violent","INJURY TO A CHILD","2018-12-12T00:00:00.000","2018-05-22T00:00:00.000","14 to 15 Months"
"2020-04-06T00:00:00.000","Parole","ID","M","H","76","Nueces","22090000","Property","BURG OF HABITAT-REPEATER","1992-05-04T00:00:00.000","1991-10-13T00:00:00.000","31 to 40 Years"
"2020-01-14T00:00:00.000","DMS","ID","M","W","67","Harris","23990013","Property","AGGREGATE THEFT-MORE $200,000","2005-01-06T00:00:00.000","2003-10-29T00:00:00.000","26 to 30 Years"
"2020-05-08T00:00:00.000","Parole","ID","M","W","66","Dallas","13150005","Violent","AGG ASLT DW","2018-03-28T00:00:00.000","2017-07-19T00:00:00.000","5 Years"
"2020-07-20T00:00:00.000","SAFPF - Prob","SAFP","M","H","66","Dallas","54040011","Other","DRIVING WHILE INTOXICATED 3RD OR",,"2010-12-25T00:00:00.000","SAFPF"
"2019-09-23T00:00:00.000","Parole","ID","M","W","64","Jefferson","20990003","Violent","ARSON","2007-05-02T00:00:00.000","2004-11-10T00:00:00.000","31 to 40 Years"
"2020-08-26T00:00:00.000","Parole","ID","M","H","67","Dawson","11180000","Violent","AGG SEX ASLT","2004-06-09T00:00:00.000","1989-09-14T00:00:00.000","60 Years +"
"2019-09-04T00:00:00.000","Parole","ID","M","B","65","Harris","12990001","Violent","ROBBERY","1999-10-20T00:00:00.000","1999-04-21T00:00:00.000","31 to 40 Years"
"2020-08-28T00:00:00.000","Parole","ID","M","W","65","Madison","54040011","Other","DWI","2018-05-14T00:00:00.000","2017-10-05T00:00:00.000","7 Years"
"2020-02-07T00:00:00.000","Parole","ID","M","W","66","Wharton","54040011","Other","DWI","2019-07-18T00:00:00.000","2019-02-05T00:00:00.000","2 Years & Less"
"2019-11-22T00:00:00.000","Discharge","SJ","M","H","68","Hidalgo","35990014","Drug","POCS PG1<1G","2019-09-09T00:00:00.000","2019-05-26T00:00:00.000","6 Months & Less"
"2019-12-10T00:00:00.000","MS","ID","M","B","66","Bexar","35310000","Drug","DEL OF COCAINE","1990-04-11T00:00:00.000","1988-09-20T00:00:00.000","16 to 20 Years"
"2019-11-15T00:00:00.000","Discharge","SJ","M","B","64","Tarrant","23990196","Property","THEFT<2500-2/MORE PREV CONV","2019-06-21T00:00:00.000","2019-04-08T00:00:00.000","6 to 7 Months"
"2020-04-20T00:00:00.000","Parole","ID","M","B","65","Hunt","35990015","Drug","POSS CONT SUB 1-4G","2015-02-20T00:00:00.000","2014-08-11T00:00:00.000","11 to 15 Years"
"2019-11-08T00:00:00.000","Parole","ID","M","W","64","Montgomery","35990014","Drug","POSS CONT SUB","2013-07-19T00:00:00.000","2013-03-09T00:00:00.000","5 Years"
"2020-02-07T00:00:00.000","MS","ID","M","B","61","Liberty","35320000","Drug","POSS C/S COCAINE-HABITUAL","1992-03-09T00:00:00.000","1991-09-07T00:00:00.000","21 to 25 Years"
"2020-01-15T00:00:00.000","Parole","ID","M","W","65","Harris","11990004","Violent","AGG SEX ASLT-CHILD","2000-10-10T00:00:00.000","1995-01-15T00:00:00.000","31 to 40 Years"
"2020-02-12T00:00:00.000","Parole","ID","M","B","65","Brazos","48040003","Other","TAMP/FAB PHYS EVID W/I IMP","2017-11-10T00:00:00.000","2017-07-01T00:00:00.000","4 Years"
"2020-02-12T00:00:00.000","Parole","ID","M","W","65","Hamilton","50150004","Other","BAIL JUMP/FAIL APPEAR","2017-05-10T00:00:00.000","2016-04-28T00:00:00.000","8 Years"
"2019-12-04T00:00:00.000","Parole","ID","M","W","68","Lamar","52030024","Other","UNLAW POSS FIREARM BY FELON","2012-10-30T00:00:00.000","2012-07-20T00:00:00.000","6 Years"
"2020-06-24T00:00:00.000","DMS","ID","M","B","67","Bexar","48040003","Other","ALTER/DESTR/CONCEAL HUMAN CORP","2016-06-27T00:00:00.000","2014-04-26T00:00:00.000","8 Years"
"2019-11-18T00:00:00.000","Parole","ID","M","W","65","Potter","35990011","Drug","DEL CONT SUB","2014-10-07T00:00:00.000","2013-03-27T00:00:00.000","26 to 30 Years"
"2020-07-01T00:00:00.000","Parole","ID","M","B","72","Lamar","09170000","Violent","CNSP COMM CAPITAL MURDER-REMUNER","2009-06-01T00:00:00.000","1981-05-20T00:00:00.000","26 to 30 Years"
"2020-06-25T00:00:00.000","Parole","ID","M","B","69","Tarrant","36990008","Other","FAIL COMPLY SEX OFFENDER REG REQ","2019-05-20T00:00:00.000","2018-10-03T00:00:00.000","7 Years"
"2019-12-11T00:00:00.000","MS","ID","M","W","70","Bexar","11180000","Violent","AGG SEX ASLT","1987-12-10T00:00:00.000","1987-04-06T00:00:00.000","31 to 40 Years"
"2020-03-12T00:00:00.000","Parole","ID","M","B","66","Harris","22160000","Property","ATT BURG BUILDING","1993-03-16T00:00:00.000","1992-12-04T00:00:00.000","26 to 30 Years"
"2020-04-20T00:00:00.000","SAFPF - Prob","SAFP","M","W","65","Schleicher","35990016","Drug","POSS CS PG 1 >=4G<200G",,"2014-03-18T00:00:00.000","SAFPF"
"2020-04-07T00:00:00.000","Parole","ID","M","H","67","Edwards","09150000","Violent","MURDER","1996-10-12T00:00:00.000","1996-05-12T00:00:00.000","21 to 25 Years"
"2020-08-20T00:00:00.000","Parole","ID","M","W","68","McLennan","73990677","Other","PROH SUBS/ITEMS IN CORR/FACIL","2018-04-16T00:00:00.000","2017-04-07T00:00:00.000","8 Years"
"2019-10-18T00:00:00.000","DMS","ID","M","W","65","Travis","54040011","Other","DWI","2014-10-01T00:00:00.000","2014-03-13T00:00:00.000","6 Years"
"2019-10-22T00:00:00.000","MS","ID","M","W","72","Tarrant","26120000","Property","MISAPP FIDUCIARY PROP $200-10K","2019-06-17T00:00:00.000","1992-07-29T00:00:00.000","2 Years & Less"
"2020-04-27T00:00:00.000","Parole","ID","M","W","66","Hutchinson","54040011","Other","DWI 3RD OR MORE","2012-07-19T00:00:00.000","2011-08-19T00:00:00.000","7 Years"
"2020-03-26T00:00:00.000","Discharge","ID","M","H","65","Dallas","36990009","Other","SEX OFFENDER DUTY TO REG","2015-06-02T00:00:00.000","2013-12-13T00:00:00.000","5 Years"
"2020-05-15T00:00:00.000","DMS","ID","M","W","68","Hutchinson","54040011","Other","DWI 3RD/M","2012-04-24T00:00:00.000","2010-07-09T00:00:00.000","11 to 15 Years"
"2020-03-03T00:00:00.000","Parole","ID","M","H","74","Bexar","54040011","Other","DWI-3D/M","2017-10-05T00:00:00.000","2017-07-09T00:00:00.000","2 Years & Less"
"2020-03-19T00:00:00.000","Parole","ID","M","B","78","Montague","35620011","Drug","POSS MARIJ 5-50LBS","2012-05-29T00:00:00.000","2011-09-29T00:00:00.000","4 Years"
"2020-08-11T00:00:00.000","Discharge","ID","M","H","69","Bexar","09990001","Violent","MURDER","2001-07-13T00:00:00.000","2000-06-27T00:00:00.000","16 to 20 Years"
"2020-05-14T00:00:00.000","Parole","ID","M","B","65","Tarrant","12130000","Violent","AGG ROB W/DEADLY WPN","1989-01-11T00:00:00.000","1988-08-03T00:00:00.000","Life"
"2020-07-27T00:00:00.000","Parole","ID","M","W","60","Harris","36990007","Other","FAIL COMPLY SEX OFFENDER","2019-04-03T00:00:00.000","2018-04-02T00:00:00.000","2 Years & Less"
"2020-02-06T00:00:00.000","Parole","ID","M","H","67","Cameron","11990004","Violent","AGG SEX ASLT CHILD","2014-09-16T00:00:00.000","2012-10-01T00:00:00.000","7 Years"
"2019-10-16T00:00:00.000","Parole","ID","M","W","65","Rockwall","13150005","Violent","AGG ASLT DW","2010-05-20T00:00:00.000","2009-07-13T00:00:00.000","11 to 15 Years"
"2020-06-18T00:00:00.000","Parole","ID","M","B","64","Harris","12120000","Violent","ROBBERY","1987-01-12T00:00:00.000","1986-02-25T00:00:00.000","31 to 40 Years"
"2019-10-25T00:00:00.000","MS","ID","M","W","64","Tarrant","12130000","Violent","AGG ROBBERY W/DEADLY WEAPON","1983-09-21T00:00:00.000","1982-09-11T00:00:00.000","26 to 30 Years"
"2019-09-04T00:00:00.000","SAFPF - Prl","SAFP","M","H","66","Nueces","54040011","Other","DWI","2010-08-25T00:00:00.000","2010-03-03T00:00:00.000","SAFPF"
"2020-06-19T00:00:00.000","Parole","ID","M","H","68","Nueces","54040011","Other","DWI-3RD(HAB)","2014-08-21T00:00:00.000","2013-03-24T00:00:00.000","21 to 25 Years"
"2020-02-24T00:00:00.000","Parole","ID","M","H","62","Harris","12990001","Violent","ROBBERY BOD INJ","2017-05-12T00:00:00.000","2016-05-31T00:00:00.000","8 Years"
"2020-01-29T00:00:00.000","Parole","ID","M","B","65","Dallas","12990001","Violent","ROBBERY","2003-05-29T00:00:00.000","2002-08-10T00:00:00.000","Life"
"2019-11-15T00:00:00.000","Parole","ID","F","B","68","Harris","09990017","Violent","MANSLAUGHTER","2015-05-07T00:00:00.000","2011-11-13T00:00:00.000","5 Years"
"2020-03-03T00:00:00.000","Parole","ID","M","B","65","Tarrant","35990002","Drug","POSS WID CS 1-4G COCAINE","2018-03-23T00:00:00.000","2017-06-21T00:00:00.000","5 Years"
"2020-06-25T00:00:00.000","Discharge","ID","M","B","64","Travis","11190000","Violent","AGG SEX ASLT OF CHILD","1996-03-15T00:00:00.000","1989-06-15T00:00:00.000","26 to 30 Years"
"2020-04-21T00:00:00.000","Parole","ID","M","W","79","Caldwell","37040009","Violent","POSS CHILD PORN","2018-06-18T00:00:00.000","2016-05-16T00:00:00.000","4 Years"
"2020-08-12T00:00:00.000","Parole","ID","M","W","68","Harris","35990003","Drug","POSS WID MAN/DEL PG1 4-200G","2017-08-07T00:00:00.000","2017-04-07T00:00:00.000","11 to 15 Years"
"2019-11-07T00:00:00.000","Parole","ID","M","W","66","Angelina","23990011","Property","THEFT","2001-04-17T00:00:00.000","2000-01-27T00:00:00.000","11 to 15 Years"
"2020-03-19T00:00:00.000","DMS","ID","M","B","62","Dallas","35990002","Drug","MAN DEL CONT SUB","2020-02-05T00:00:00.000","2018-03-20T00:00:00.000","3 Years"
"2020-04-24T00:00:00.000","Parole","ID","M","B","64","Harris","35990016","Drug","POSS COCAINE 4-200G","2012-01-04T00:00:00.000","2011-12-24T00:00:00.000","10 Years"
"2019-10-03T00:00:00.000","Parole","ID","M","H","60","Webb","22090000","Property","BURG OF HABITATION","1982-05-19T00:00:00.000","1981-11-02T00:00:00.000","41 to 59 Years"
"2020-04-28T00:00:00.000","Parole","ID","M","B","64","Harris","35320000","Drug","POSS COCAINE","1993-06-16T00:00:00.000","1991-11-06T00:00:00.000","41 to 59 Years"
"2020-06-03T00:00:00.000","DMS","ID","M","B","64","Tarrant","23990196","Property","THEFT L/2500","2016-09-14T00:00:00.000","2016-02-28T00:00:00.000","5 Years"
"2019-10-21T00:00:00.000","Discharge","SJ","M","B","61","Harris","35990014","Drug","POSS CS PG1<1G COC","2019-03-22T00:00:00.000","2019-01-16T00:00:00.000","8 to 9 Months"
"2020-07-09T00:00:00.000","Parole","ID","M","B","66","Harris","12120000","Violent","AGG ROB","1982-07-15T00:00:00.000","1982-05-06T00:00:00.000","26 to 30 Years"
"2020-02-25T00:00:00.000","Parole","ID","M","W","65","Hale","35990016","Drug","POSS CONT SUB 4-200G","2019-04-16T00:00:00.000","2013-06-13T00:00:00.000","11 to 15 Years"
"2020-04-20T00:00:00.000","Discharge","SJ","M","B","64","Tarrant","23990196","Property","THEFT<2500-2 MORE PREV CONV","2019-02-25T00:00:00.000","2018-07-15T00:00:00.000","13 to 14 Months"
"2019-12-06T00:00:00.000","Parole","ID","M","H","65","Bexar","35310000","Drug","DEL COCAINE","1991-06-03T00:00:00.000","1990-09-05T00:00:00.000","26 to 30 Years"
"2020-06-30T00:00:00.000","Discharge","SJ","M","B","64","Dallas","23990196","Property","THEFT<2500 W/2 PREV CONV","2020-02-14T00:00:00.000","2019-06-12T00:00:00.000","11 to 12 Months"
"2020-02-19T00:00:00.000","MS","ID","M","H","64","Harris","22990002","Property","BURG HABIT - ENHANCED","1995-09-21T00:00:00.000","1995-05-25T00:00:00.000","21 to 25 Years"
"2020-02-04T00:00:00.000","Parole","ID","M","W","65","Tarrant","50150004","Other","BAIL JUMPING","2017-03-29T00:00:00.000","2011-12-05T00:00:00.000","8 Years"
"2019-09-17T00:00:00.000","Parole","ID","M","W","65","Henderson","09150000","Violent","MURDER W/A DEADLY WPN","1980-11-13T00:00:00.000","1980-02-10T00:00:00.000","Life"
"2020-01-03T00:00:00.000","Discharge","SJ","M","H","66","El Paso","35990014","Drug","POSS CS PG1<1G","2018-12-11T00:00:00.000","2018-07-09T00:00:00.000","17 to 18 Months"
"2020-04-22T00:00:00.000","Parole","ID","M","B","59","Galveston","22090000","Property","BURG HABIT","1993-05-20T00:00:00.000","1992-10-20T00:00:00.000","21 to 25 Years"
"2020-06-19T00:00:00.000","Parole","ID","F","B","65","Freestone","35990156","Drug","MAN/DEL SUB COCAINE 4-200G DFZ","2010-04-05T00:00:00.000","2006-07-18T00:00:00.000","11 to 15 Years"
"2020-03-02T00:00:00.000","Parole","ID","M","W","64","Tarrant","13990075","Violent","ATT ASLT FAM/HSE MEM W/PREV","2018-06-08T00:00:00.000","2016-08-01T00:00:00.000","4 Years"
"2019-09-27T00:00:00.000","MS","ID","M","H","63","El Paso","22090000","Property","BURG HABIT","1994-08-12T00:00:00.000","1993-01-03T00:00:00.000","21 to 25 Years"
"2020-08-06T00:00:00.000","Parole","ID","M","H","63","El Paso","35620011","Drug","POSS MARIHUANA","2004-06-17T00:00:00.000","2003-02-24T00:00:00.000","31 to 40 Years"
"2020-08-06T00:00:00.000","Parole","ID","M","B","66","Travis","09150000","Violent","MURDER W/MALICE","1973-06-20T00:00:00.000","1973-03-12T00:00:00.000","Life"
"2020-01-27T00:00:00.000","DMS","ID","M","W","64","Denton","35990015","Drug","POSS CONT SUBS","2017-08-18T00:00:00.000","2016-11-18T00:00:00.000","2 Years & Less"
"2020-08-10T00:00:00.000","Parole","ID","M","B","69","Hunt","35990002","Drug","DEL C/S COCAINE 1-4G","2010-04-15T00:00:00.000","2009-04-07T00:00:00.000","Life"
"2020-04-13T00:00:00.000","Discharge","SJ","M","H","61","Fort Bend","23990196","Property","THEFT PROP<$2500 2/MORE PREV CON","2019-07-17T00:00:00.000","2019-04-12T00:00:00.000","11 to 12 Months"
"2020-03-04T00:00:00.000","Parole","ID","M","W","59","Tarrant","12130000","Violent","AGG ROBBERY W/DEADLY WPN","1991-08-30T00:00:00.000","1990-03-01T00:00:00.000","31 to 40 Years"
"2020-06-10T00:00:00.000","SAFPF - Prl","SAFP","M","B","69","Smith","35410000","Drug","DEL CONTR SUBS","1994-01-25T00:00:00.000","1991-07-17T00:00:00.000","SAFPF"
"2019-10-09T00:00:00.000","DMS","ID","M","B","64","Tom Green","35990015","Drug","POSS CS COCAINE 1-4G","2018-07-27T00:00:00.000","2017-10-26T00:00:00.000","3 Years"
"2019-12-10T00:00:00.000","Parole","ID","M","H","63","Bexar","54040011","Other","DWI","2019-02-22T00:00:00.000","2017-03-10T00:00:00.000","3 Years"
"2020-02-07T00:00:00.000","DMS","ID","M","B","63","Houston","50990041","Other","OBSTRUCTION/RETALIATION","2018-02-05T00:00:00.000","2017-09-15T00:00:00.000","3 Years"
"2020-01-13T00:00:00.000","Parole","ID","M","W","65","Ector","12120000","Violent","AGGRV ROBBERY","1975-09-16T00:00:00.000","1974-08-23T00:00:00.000","60 Years +"
"2020-07-02T00:00:00.000","Discharge","SJ","M","H","65","Victoria","35990014","Drug","UNLAW POSS C/S PG 1<1G","2019-09-30T00:00:00.000","2018-05-30T00:00:00.000","11 to 12 Months"
"2019-10-15T00:00:00.000","Parole","ID","M","W","64","Tom Green","54040011","Other","DWI 3RD/MORE-ENH TO HABIT","2010-01-14T00:00:00.000","2009-10-18T00:00:00.000","16 to 20 Years"
"2019-12-11T00:00:00.000","Parole","ID","M","H","73","Harris","11990002","Violent","SEX ASLT CHILD 14-17","2013-02-28T00:00:00.000","2000-08-15T00:00:00.000","8 Years"
"2019-11-12T00:00:00.000","Parole","ID","M","W","67","Denton","37040001","Other","POSS OF CHILD PORNOGRAPHY","2017-01-06T00:00:00.000","2014-03-04T00:00:00.000","3 Years"
"2019-12-17T00:00:00.000","DMS","ID","M","B","66","Smith","52030024","Other","UNL POSS FIREARM BY FELON","2013-02-04T00:00:00.000","2012-08-10T00:00:00.000","10 Years"
"2020-06-17T00:00:00.000","Parole","ID","M","B","68","Travis","54040011","Other","DWI","2019-01-11T00:00:00.000","2017-10-15T00:00:00.000","5 Years"
"2020-02-07T00:00:00.000","Discharge","ID","M","H","63","Harris","13150004","Violent","AGG ASSLT","1999-07-08T00:00:00.000","1999-02-14T00:00:00.000","16 to 20 Years"
"2020-06-15T00:00:00.000","Parole","ID","M","B","65","Brazoria","35990014","Drug","POSS CONT SUB","2018-12-06T00:00:00.000","2017-09-22T00:00:00.000","4 Years"
"2020-04-22T00:00:00.000","DMS","ID","M","B","64","Nolan","54040011","Other","DWI","2015-03-31T00:00:00.000","2014-08-10T00:00:00.000","10 Years"
"2020-05-19T00:00:00.000","SAFPF - Prob","SAFP","M","B","66","Dallas","13990073","Violent","ASSAULT INT/RECK BREATH/CIRC FAM",,"2013-04-25T00:00:00.000","SAFPF"
"2019-11-22T00:00:00.000","Parole","ID","M","W","63","McLennan","35990014","Drug","POSS CS METH","2016-06-20T00:00:00.000","2014-09-18T00:00:00.000","11 to 15 Years"
"2020-06-22T00:00:00.000","Parole","ID","M","B","67","Rusk","54040011","Other","DWI","2020-01-27T00:00:00.000","2018-01-03T00:00:00.000","3 Years"
"2020-03-16T00:00:00.000","Discharge","ID","F","W","65","Dallas","20990005","Property","ARSON INT DAMAGE PLACE WORSHIP","2015-05-07T00:00:00.000","2015-03-17T00:00:00.000","5 Years"
"2020-06-02T00:00:00.000","Parole","ID","M","W","63","Bosque","36990009","Other","SEX OFF DUTY REG W/PREV CONV","2016-02-19T00:00:00.000","2014-06-17T00:00:00.000","4 Years"
"2019-10-04T00:00:00.000","Parole","ID","F","B","63","Dallas","12990001","Violent","ROBBERY","2019-04-22T00:00:00.000","2017-02-18T00:00:00.000","4 Years"
"2020-04-02T00:00:00.000","Discharge","ID","M","W","64","Hardin","13990043","Violent","INJURY TO CHILD","2015-09-14T00:00:00.000","2014-04-05T00:00:00.000","5 Years"
"2019-12-19T00:00:00.000","Parole","ID","M","W","65","Jefferson","12990002","Violent","AGG ROBBERY","2010-10-11T00:00:00.000","2006-07-22T00:00:00.000","41 to 59 Years"
"2020-04-14T00:00:00.000","Parole","ID","M","W","63","Washington","13170000","Violent","AGG ASSLT","1993-05-10T00:00:00.000","1992-11-02T00:00:00.000","41 to 59 Years"
"2020-02-14T00:00:00.000","Discharge","SJ","M","W","65","Dallas","35990014","Drug","POSS C/S; HEROIN","2019-10-28T00:00:00.000","2018-03-15T00:00:00.000","6 Months & Less"
"2020-02-14T00:00:00.000","Parole","ID","M","H","65","Ector","35990016","Drug","POSS CONT SUB 4-200G","2018-03-13T00:00:00.000","2016-11-12T00:00:00.000","8 Years"
"2019-09-05T00:00:00.000","Parole","ID","M","W","63","Wichita","23170000","Property","THEFT-($750-$20,000)","1990-10-23T00:00:00.000","1990-08-04T00:00:00.000","60 Years +"
"2020-08-12T00:00:00.000","Parole","ID","M","W","64","Parker","35990015","Drug","CONSPIRACY TO POSS CS METH 4-200","2010-10-25T00:00:00.000","2010-05-03T00:00:00.000","31 to 40 Years"
"2020-06-22T00:00:00.000","Parole","ID","M","H","64","Harris","35120000","Drug","POSS C/S HEROIN","1992-11-13T00:00:00.000","1992-05-14T00:00:00.000","31 to 40 Years"
"2019-09-04T00:00:00.000","Parole","ID","M","B","66","Bexar","35990016","Drug","POSS CONT SUB 4-200G","2017-05-10T00:00:00.000","2016-11-07T00:00:00.000","4 Years"
"2020-06-26T00:00:00.000","MS","ID","M","B","65","Harris","35320000","Drug","POSS CS COCAINE","1993-11-12T00:00:00.000","1993-03-17T00:00:00.000","21 to 25 Years"
"2020-08-14T00:00:00.000","Parole","ID","M","W","70","Brown","13990043","Violent","INJURY TO ELDERLY INDIVIDUAL","2019-09-23T00:00:00.000","2019-03-11T00:00:00.000","5 Years"
"2020-05-29T00:00:00.000","Parole","ID","M","W","64","Erath","09160000","Violent","ATT MURD W/DEADLY WPN","1989-01-10T00:00:00.000","1988-07-31T00:00:00.000","Life"
"2019-09-23T00:00:00.000","Parole","ID","M","H","71","Bexar","09150000","Violent","MURDER-NONFAM W/DEAD WPN","1991-11-05T00:00:00.000","1991-06-14T00:00:00.000","41 to 59 Years"
"2020-04-23T00:00:00.000","Parole","ID","M","W","64","Montgomery","54040011","Other","DWI 3RD OR MORE","2009-08-27T00:00:00.000","2008-07-06T00:00:00.000","26 to 30 Years"
"2019-09-06T00:00:00.000","Parole","ID","M","B","64","Fort Bend","09150000","Violent","MURDER W/DEADLY WEAPON","1997-05-01T00:00:00.000","1992-09-25T00:00:00.000","60 Years +"
"2020-01-06T00:00:00.000","Discharge","SJ","M","B","65","Bell","22990001","Property","BURGLARY OF BUILDING","2018-09-18T00:00:00.000","2018-03-10T00:00:00.000","23 to 24 Months & More"
"2020-03-16T00:00:00.000","Parole","ID","M","W","63","Harris","35990003","Drug","POSS WID MAN DEL 4-200G","2017-03-07T00:00:00.000","2016-12-07T00:00:00.000","5 Years"
"2020-07-21T00:00:00.000","DMS","ID","M","H","69","Harris","35620012","Drug","POSS MARIHUANA 50-2000LBS","2014-01-14T00:00:00.000","2013-03-03T00:00:00.000","11 to 15 Years"
"2019-10-02T00:00:00.000","DMS","ID","M","B","68","Liberty","54040011","Other","DWI 3RD/MORE ENH","2013-04-19T00:00:00.000","2010-08-18T00:00:00.000","11 to 15 Years"
"2020-04-30T00:00:00.000","Parole","ID","M","W","69","Fannin","54040011","Other","DWI 3RD OFFENSE","2005-07-14T00:00:00.000","2004-05-28T00:00:00.000","11 to 15 Years"
"2020-02-24T00:00:00.000","Parole","ID","M","B","64","Bell","35990014","Drug","POSS CONT SUB L/1G","2018-08-31T00:00:00.000","2018-04-10T00:00:00.000","5 Years"
"2020-02-25T00:00:00.000","DMS","ID","M","B","68","Tom Green","13990059","Violent","ASLT BI FAM/HOUSE MEM","2019-11-07T00:00:00.000","2008-07-09T00:00:00.000","2 Years & Less"
"2020-06-17T00:00:00.000","Parole","ID","M","H","64","Dallas","50990041","Other","OBSTRUCT/RETALIATION","2018-10-22T00:00:00.000","2018-08-10T00:00:00.000","5 Years"
"2020-07-14T00:00:00.000","Discharge","ID","M","B","64","Harris","13150005","Violent","AGG ASSLT W/DWPN","2014-10-30T00:00:00.000","2010-07-15T00:00:00.000","10 Years"
"2019-12-30T00:00:00.000","Parole","ID","M","W","63","Tarrant","23210000","Property","THEFT PROP $750-$20,000","1990-06-01T00:00:00.000","1988-07-14T00:00:00.000","21 to 25 Years"
