"fiscal_year","region","client_age_group","client_race_ethnicity","client_gender","clients","service_stage"
"2019","11-Edinburg","65 and Older","Native American","Male","1","1"
"2019","11-Edinburg","65 and Older","Other","Female","33","33"
"2019","11-Edinburg","65 and Older","Other","Male","30","30"
"2019","11-Edinburg","65 and Older","Other","Unknown","3","3"
"2019","11-Edinburg","Under 18","Asian","Male","1","1"
"2019","11-Edinburg","Unknown","Anglo","Male","1","1"
"2019","11-Edinburg","Unknown",,"Unknown","2","2"
"2019","Out of State","18-64 with Disability","Anglo","Female","1","1"
"2019","Out of State","18-64 with Disability","Anglo","Male","1","1"
"2019","Out of State","65 and Older","African American","Male","1","1"
"2019","Out of State","65 and Older","Anglo","Female","3","3"
"2019","Out of State","65 and Older","Anglo","Male","2","2"
"2018","1-Lubbock","18-64 with Disability","African American","Female","148","155"
"2018","1-Lubbock","18-64 with Disability","African American","Male","95","97"
"2018","1-Lubbock","18-64 with Disability","African American","Unknown","3","3"
"2018","1-Lubbock","18-64 with Disability","Anglo","Female","268","278"
"2018","1-Lubbock","18-64 with Disability","Anglo","Male","215","222"
"2018","1-Lubbock","18-64 with Disability","Anglo","Unknown","4","4"
"2018","1-Lubbock","18-64 with Disability","Asian","Female","4","4"
"2018","1-Lubbock","18-64 with Disability","Asian","Male","1","1"
"2018","1-Lubbock","18-64 with Disability","Hispanic","Female","133","139"
"2018","1-Lubbock","18-64 with Disability","Hispanic","Male","136","139"
"2018","1-Lubbock","18-64 with Disability","Hispanic","Unknown","3","3"
"2018","1-Lubbock","18-64 with Disability","Native American","Female","2","2"
"2018","1-Lubbock","18-64 with Disability","Native American","Male","2","2"
"2018","1-Lubbock","18-64 with Disability","Other","Female","43","44"
"2018","1-Lubbock","18-64 with Disability","Other","Male","20","20"
"2018","1-Lubbock","65 and Older","African American","Female","132","138"
"2018","1-Lubbock","65 and Older","African American","Male","95","99"
"2018","1-Lubbock","65 and Older","African American","Unknown","5","5"
"2018","1-Lubbock","65 and Older","Anglo","Female","472","482"
"2018","1-Lubbock","65 and Older","Anglo","Male","332","335"
"2018","1-Lubbock","65 and Older","Anglo","Unknown","6","6"
"2018","1-Lubbock","65 and Older","Asian","Female","5","5"
"2018","1-Lubbock","65 and Older","Asian","Male","1","1"
"2018","1-Lubbock","65 and Older","Asian","Unknown","1","1"
"2018","1-Lubbock","65 and Older","Hispanic","Female","303","319"
"2018","1-Lubbock","65 and Older","Hispanic","Male","189","196"
"2018","1-Lubbock","65 and Older","Hispanic","Unknown","5","5"
"2018","1-Lubbock","65 and Older","Native American","Female","3","3"
"2018","1-Lubbock","65 and Older","Native American","Male","1","1"
"2018","1-Lubbock","65 and Older","Other","Female","27","28"
"2018","1-Lubbock","65 and Older","Other","Male","23","23"
"2018","1-Lubbock","65 and Older","Other","Unknown","1","1"
"2018","1-Lubbock","Unknown",,"Unknown","6","6"
"2018","2-Abilene","18-64 with Disability","African American","Female","82","84"
"2018","2-Abilene","18-64 with Disability","African American","Male","64","66"
"2018","2-Abilene","18-64 with Disability","Anglo","Female","357","366"
"2018","2-Abilene","18-64 with Disability","Anglo","Male","239","242"
"2018","2-Abilene","18-64 with Disability","Anglo","Unknown","3","3"
"2018","2-Abilene","18-64 with Disability","Asian","Female","2","2"
"2018","2-Abilene","18-64 with Disability","Hispanic","Female","53","54"
"2018","2-Abilene","18-64 with Disability","Hispanic","Male","56","58"
"2018","2-Abilene","18-64 with Disability","Hispanic","Unknown","2","2"
"2018","2-Abilene","18-64 with Disability","Native American","Male","3","3"
"2018","2-Abilene","18-64 with Disability","Other","Female","44","45"
"2018","2-Abilene","18-64 with Disability","Other","Male","25","25"
"2018","2-Abilene","18-64 with Disability","Other","Unknown","1","1"
"2018","2-Abilene","65 and Older","African American","Female","104","107"
"2018","2-Abilene","65 and Older","African American","Male","52","54"
"2018","2-Abilene","65 and Older","African American","Unknown","2","2"
"2018","2-Abilene","65 and Older","Anglo","Female","596","607"
"2018","2-Abilene","65 and Older","Anglo","Male","403","417"
"2018","2-Abilene","65 and Older","Anglo","Unknown","14","14"
"2018","2-Abilene","65 and Older","Asian","Female","4","4"
"2018","2-Abilene","65 and Older","Asian","Male","1","1"
"2018","2-Abilene","65 and Older","Hispanic","Female","100","101"
"2018","2-Abilene","65 and Older","Hispanic","Male","70","72"
"2018","2-Abilene","65 and Older","Hispanic","Unknown","2","2"
"2018","2-Abilene","65 and Older","Native American","Female","1","1"
"2018","2-Abilene","65 and Older","Other","Female","50","52"
"2018","2-Abilene","65 and Older","Other","Male","31","31"
"2018","2-Abilene","Unknown",,"Unknown","1","1"
"2018","3-Arlington","18-64 with Disability","African American","Female","206","208"
"2018","3-Arlington","18-64 with Disability","African American","Male","171","172"
"2018","3-Arlington","18-64 with Disability","African American","Unknown","5","5"
"2018","3-Arlington","18-64 with Disability","Anglo","Female","373","382"
"2018","3-Arlington","18-64 with Disability","Anglo","Male","312","315"
"2018","3-Arlington","18-64 with Disability","Anglo","Unknown","6","6"
"2018","3-Arlington","18-64 with Disability","Asian","Female","6","6"
"2018","3-Arlington","18-64 with Disability","Asian","Male","5","5"
"2018","3-Arlington","18-64 with Disability","Hispanic","Female","52","52"
"2018","3-Arlington","18-64 with Disability","Hispanic","Male","59","59"
"2018","3-Arlington","18-64 with Disability","Hispanic","Unknown","1","1"
"2018","3-Arlington","18-64 with Disability","Native American","Female","1","1"
"2018","3-Arlington","18-64 with Disability","Native American","Male","1","1"
"2018","3-Arlington","18-64 with Disability","Other","Female","40","41"
"2018","3-Arlington","18-64 with Disability","Other","Male","30","30"
"2018","3-Arlington","18-64 with Disability","Other","Unknown","2","2"
"2018","3-Arlington","65 and Older","African American","Female","467","470"
"2018","3-Arlington","65 and Older","African American","Male","310","311"
"2018","3-Arlington","65 and Older","African American","Unknown","8","8"
"2018","3-Arlington","65 and Older","Anglo","Female","1408","1432"
"2018","3-Arlington","65 and Older","Anglo","Male","924","933"
"2018","3-Arlington","65 and Older","Anglo","Unknown","20","20"
"2018","3-Arlington","65 and Older","Asian","Female","13","13"
"2018","3-Arlington","65 and Older","Asian","Male","15","15"
"2018","3-Arlington","65 and Older","Hispanic","Female","159","161"
"2018","3-Arlington","65 and Older","Hispanic","Male","104","105"
"2018","3-Arlington","65 and Older","Hispanic","Unknown","2","2"
"2018","3-Arlington","65 and Older","Native American","Female","2","2"
"2018","3-Arlington","65 and Older","Other","Female","113","113"
"2018","3-Arlington","65 and Older","Other","Male","79","79"
