"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","location_name","location_address","location_city","location_state","location_zip","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"12017901039","TEXAS OPERATIONS, LLC","7313 BELL CREEK RD","MECHANICSVLLE","VA","23111","BOWLERO THOUSAND OAKS","4330 THOUSAND OAKS DR","SAN ANTONIO","TX","78217","2005-02-28T00:00:00.000",,"2018-03-31T00:00:00.000","9182","416","17817","0","27415"
"32053939396","BWARNER FARACE, LLC","10003 NW MILITARY HWY STE 2205","SAN ANTONIO","TX","78231","TIU STEPPI'S","17230 BULVERDE RD STE 110","SAN ANTONIO","TX","78247","2015-07-20T00:00:00.000","2019-03-11T00:00:00.000","2018-02-28T00:00:00.000","3544","10079","2357","0","15980"
"32064453791","YWNSIC LLC","437 MCCARTY RD STE 101","SAN ANTONIO","TX","78216","FITZGERALD'S BAR & LIVE MUSIC VENUE","437 MCCARTY RD STE 101","SAN ANTONIO","TX","78216","2017-11-21T00:00:00.000",,"2018-03-31T00:00:00.000","7735","33","6604","0","14372"
"32053939396","BWARNER FARACE, LLC","10003 NW MILITARY HWY STE 2205","SAN ANTONIO","TX","78231","TIU STEPPI'S","17230 BULVERDE RD STE 110","SAN ANTONIO","TX","78247","2015-07-20T00:00:00.000","2019-03-11T00:00:00.000","2018-03-31T00:00:00.000","3926","10628","3088","0","17642"
"32044983412","SPINK DISTILLING, LLC","7426 ROUND MTN","SAN ANTONIO","TX","78255","SPINK DISTILLING LLC","315 W 8TH STREET","SAN ANTONIO","TX","78215","2016-08-01T00:00:00.000","2018-07-01T00:00:00.000","2018-02-28T00:00:00.000","783","0","0","0","783"
"12017901039","TEXAS OPERATIONS, LLC","7313 BELL CREEK RD","MECHANICSVLLE","VA","23111","BOWLERO THOUSAND OAKS","4330 THOUSAND OAKS DR","SAN ANTONIO","TX","78217","2005-02-28T00:00:00.000",,"2018-01-31T00:00:00.000","10874","364","23080","0","34318"
"12017901039","TEXAS OPERATIONS, LLC","7313 BELL CREEK RD","MECHANICSVLLE","VA","23111","BOWLERO THOUSAND OAKS","4330 THOUSAND OAKS DR","SAN ANTONIO","TX","78217","2005-02-28T00:00:00.000",,"2018-02-28T00:00:00.000","10974","354","19517","0","30845"
"17416113326","CATERING BY ROSEMARY, INC.","PO BOX 1361","SAN ANTONIO","TX","78295","CATERING BY ROSEMARY INC","1220 E COMMERCE ST","SAN ANTONIO","TX","78205","2016-01-01T00:00:00.000","2020-03-31T00:00:00.000","2018-01-31T00:00:00.000","36452","47404","35243","0","119099"
"14709207949","5172, INC.","229 MEADOWBROOK DR","SAN ANTONIO","TX","78232","THE TEXAN II","114 JEFFERSON ST","SAN ANTONIO","TX","78205","2003-09-22T00:00:00.000",,"2018-01-31T00:00:00.000","29860","0","15652","0","45512"
"17419111566","EL TIPICO ENTERPRISES, INC.","4946 RIGSBY AVE","SAN ANTONIO","TX","78222","EL TIPICO/HOFFMAN'S STEAKHOUSE","4946 RIGSBY AVE","SAN ANTONIO","TX","78222","2017-02-16T00:00:00.000",,"2018-02-28T00:00:00.000","11599","137","5672","0","17408"
"32044427758","PKS SAN ANTONIO, LLC","PO BOX 431","FORT WORTH","TX","76101","PIRANHA IZAKAYA","260 E BASSE RD STE 101","SAN ANTONIO","TX","78209","2011-08-18T00:00:00.000",,"2018-03-31T00:00:00.000","11348","7213","3336","0","21897"
"32044427758","PKS SAN ANTONIO, LLC","PO BOX 431","FORT WORTH","TX","76101","PIRANHA IZAKAYA","260 E BASSE RD STE 101","SAN ANTONIO","TX","78209","2011-08-18T00:00:00.000",,"2018-02-28T00:00:00.000","9503","5774","2933","0","18210"
"32063283058","OMSHREE INVESTMENTS INC","23331 ENCHANTED FALL","SAN ANTONIO","TX","78260","URBAN BRICKS PIZZA","7400 SAN PEDRO AVE STE 604","SAN ANTONIO","TX","78216","2018-03-08T00:00:00.000","2019-03-20T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"32047854834","GARDEN BISTRO BAR, L.L.C.","18360 BLANCO RD STE 100","SAN ANTONIO","TX","78258","GARDEN BISTRO BAR","18360 BLANCO RD STE 100","SAN ANTONIO","TX","78258","2013-04-11T00:00:00.000","2019-03-18T00:00:00.000","2018-02-28T00:00:00.000","85023","0","17958","0","102981"
"32050517807","FREDS ROAD ENTERTAINMENT SAN ANTONIO, L.L.C.","2139 NW MILITARY HWY # 200","SAN ANTONIO","TX","78213","LEAKY BARREL","7959 FREDERICKSBURG RD STE 131","SAN ANTONIO","TX","78229","2013-07-31T00:00:00.000","2019-03-31T00:00:00.000","2018-03-31T00:00:00.000","14941","180","12816","0","27937"
"12646771498","STONE OAK GROTTO, LLC","19160 STONE OAK PKWY STE 104","SAN ANTONIO","TX","78258","THE SOCIAL HOUSE","19160 STONE OAK PKWY STE 104","SAN ANTONIO","TX","78258","2009-05-20T00:00:00.000",,"2018-02-28T00:00:00.000","35258","324","5763","0","41345"
"32043222218","TINK-A-TAKO, LLC","5895 BABCOCK RD","SAN ANTONIO","TX","78240","TINK-A-TAKO","5895 BABCOCK RD","SAN ANTONIO","TX","78240","2011-08-24T00:00:00.000","2019-05-28T00:00:00.000","2018-02-28T00:00:00.000","569","15","633","0","1217"
"17419111566","EL TIPICO ENTERPRISES, INC.","4946 RIGSBY AVE","SAN ANTONIO","TX","78222","EL TIPICO/HOFFMAN'S STEAKHOUSE","4946 RIGSBY AVE","SAN ANTONIO","TX","78222","2017-02-16T00:00:00.000",,"2018-03-31T00:00:00.000","11610","149","5497","0","17256"
"32044427758","PKS SAN ANTONIO, LLC","PO BOX 431","FORT WORTH","TX","76101","PIRANHA IZAKAYA","260 E BASSE RD STE 101","SAN ANTONIO","TX","78209","2011-08-18T00:00:00.000",,"2018-01-31T00:00:00.000","11282","6463","2965","0","20710"
"32047854834","GARDEN BISTRO BAR, L.L.C.","18360 BLANCO RD STE 100","SAN ANTONIO","TX","78258","GARDEN BISTRO BAR","18360 BLANCO RD STE 100","SAN ANTONIO","TX","78258","2013-04-11T00:00:00.000","2019-03-18T00:00:00.000","2018-01-31T00:00:00.000","73942","100","17358","0","91400"
"17419111566","EL TIPICO ENTERPRISES, INC.","4946 RIGSBY AVE","SAN ANTONIO","TX","78222","EL TIPICO/HOFFMAN'S STEAKHOUSE","4946 RIGSBY AVE","SAN ANTONIO","TX","78222","2017-02-16T00:00:00.000",,"2018-01-31T00:00:00.000","9627","238","5867","0","15732"
"32047854834","GARDEN BISTRO BAR, L.L.C.","18360 BLANCO RD STE 100","SAN ANTONIO","TX","78258","GARDEN BISTRO BAR","18360 BLANCO RD STE 100","SAN ANTONIO","TX","78258","2013-04-11T00:00:00.000","2019-03-18T00:00:00.000","2018-03-31T00:00:00.000","92370","0","19438","0","111808"
"18106386693","1776, LTD.","PO BOX 780069","SAN ANTONIO","TX","78278","MAMA'S CAFE","2442 NACOGDOCHES RD","SAN ANTONIO","TX","78217","1993-12-01T00:00:00.000","2019-06-03T00:00:00.000","2018-03-31T00:00:00.000","7661","1275","4187","0","13123"
"12646771498","STONE OAK GROTTO, LLC","19160 STONE OAK PKWY STE 104","SAN ANTONIO","TX","78258","THE SOCIAL HOUSE","19160 STONE OAK PKWY STE 104","SAN ANTONIO","TX","78258","2009-05-20T00:00:00.000",,"2018-03-31T00:00:00.000","31467","580","4716","0","36763"
"32047740777","MOLINA & REYES ENTERPRISES LLC","379 COVINA AVE","SAN ANTONIO","TX","78218","CLUB CARIBE","10319 PERRIN BEITEL RD","SAN ANTONIO","TX","78217","2012-07-20T00:00:00.000","2019-11-20T00:00:00.000","2018-03-31T00:00:00.000","2080","0","5494","0","7574"
"12646771498","STONE OAK GROTTO, LLC","19160 STONE OAK PKWY STE 104","SAN ANTONIO","TX","78258","THE SOCIAL HOUSE","19160 STONE OAK PKWY STE 104","SAN ANTONIO","TX","78258","2009-05-20T00:00:00.000",,"2018-01-31T00:00:00.000","42992","386","5858","0","49236"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","22402 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2007-04-23T00:00:00.000",,"2018-02-28T00:00:00.000","11873","1369","8344","0","21586"
"32007541066","JOHN WILLIAM WESTER","PO BOX 6457","AUSTIN","TX","78762","FUJIYA JAPANESE RESTAURANT","9030 WURZBACH","SAN ANTONIO","TX","78240","2000-05-01T00:00:00.000","2019-09-17T00:00:00.000","2018-01-31T00:00:00.000","1131","5073","2984","0","9188"
"14709207949","5172, INC.","229 MEADOWBROOK DR","SAN ANTONIO","TX","78232","THE TEXAN II","114 JEFFERSON ST","SAN ANTONIO","TX","78205","2003-09-22T00:00:00.000",,"2018-03-31T00:00:00.000","35360","0","19610","0","54970"
"32052540245","DH SAN ANTONIO BEVCO LLC","16641 LA CANTERA PKWY","SAN ANTONIO","TX","78256","DH SAN ANTONIO BEVCO LLC","17865 BABCOCK RD","SAN ANTONIO","TX","78255","2014-05-22T00:00:00.000","2019-03-28T00:00:00.000","2018-03-31T00:00:00.000","10771","328","13713","0","24812"
"32065233705","FRANK GARZA V","807 PRADO ST","SAN ANTONIO","TX","78225","THE QUEENDOM","800 LEXINGTON AVE","SAN ANTONIO","TX","78212","2018-02-06T00:00:00.000","2018-10-29T00:00:00.000","2018-03-31T00:00:00.000","9797","0","3406","0","13203"
"32043382608","UBAR NONE, LLC","1515 N SAINT MARYS ST","SAN ANTONIO","TX","78215","UBAR NONE, LLC","502 EMBASSY OAKS","SAN ANTONIO","TX","78216","2011-04-14T00:00:00.000",,"2018-02-28T00:00:00.000","34955","747","12325","0","48027"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","12503 W INTERSTATE 10","SAN ANTONIO","TX","78230","1995-08-11T00:00:00.000",,"2018-02-28T00:00:00.000","25559","1160","12638","0","39357"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","17750 SAN PEDRO AVE","SAN ANTONIO","TX","78232","1997-09-22T00:00:00.000",,"2018-01-31T00:00:00.000","22903","1952","15902","0","40757"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILIS # 1088 CULEBRA","5790 W LOOP 1604 N","SAN ANTONIO","TX","78251","2005-07-01T00:00:00.000",,"2018-02-28T00:00:00.000","26918","907","15499","0","43324"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","4983 NW LOOP 410","SAN ANTONIO","TX","78229","1993-12-01T00:00:00.000",,"2018-02-28T00:00:00.000","23223","587","13061","0","36871"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILIS GRILL & BAR","8502 BROADWAY ST","SAN ANTONIO","TX","78217","2006-06-21T00:00:00.000",,"2018-01-31T00:00:00.000","22376","1604","16648","0","40628"
"32038789254","KIM CARMACK","710 LOST STAR","SAN ANTONIO","TX","78258","AUSTIN HWY EVENT CENTER","1948 AUSTIN HWY STE 112","SAN ANTONIO","TX","78218","2015-09-10T00:00:00.000","2019-09-09T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","11727 BANDERA RD","SAN ANTONIO","TX","78250","2001-01-19T00:00:00.000",,"2018-03-31T00:00:00.000","27745","1712","18718","0","48175"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","131 SW LOOP 410","SAN ANTONIO","TX","78245","2002-07-26T00:00:00.000",,"2018-01-31T00:00:00.000","24151","617","18698","0","43466"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","12503 W INTERSTATE 10","SAN ANTONIO","TX","78230","1995-08-11T00:00:00.000",,"2018-01-31T00:00:00.000","25194","1604","14212","0","41010"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","3230 SE MILITARY DR","SAN ANTONIO","TX","78223","2005-11-02T00:00:00.000",,"2018-03-31T00:00:00.000","40248","939","27736","0","68923"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","2310 SW MILITARY DR STE 101","SAN ANTONIO","TX","78224","1999-06-24T00:00:00.000",,"2018-02-28T00:00:00.000","23744","302","18633","0","42679"
"13645347280","PALMS SPORTS BAR AND GRILL, INC.","403 OAKLEAF DR","SAN ANTONIO","TX","78209","MARTINI RANCH","4904 WEST AVE","SAN ANTONIO","TX","78213","2003-08-11T00:00:00.000",,"2018-02-28T00:00:00.000","12062","0","7388","0","19450"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","22402 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2007-04-23T00:00:00.000",,"2018-03-31T00:00:00.000","12828","1218","7814","0","21860"
"32052540245","DH SAN ANTONIO BEVCO LLC","16641 LA CANTERA PKWY","SAN ANTONIO","TX","78256","DH SAN ANTONIO BEVCO LLC","17865 BABCOCK RD","SAN ANTONIO","TX","78255","2014-05-22T00:00:00.000","2019-03-28T00:00:00.000","2018-01-31T00:00:00.000","8194","129","5363","0","13686"
"32020412709","RH BAR, INC.","8310 SPEEDWAY DR STE A","SAN ANTONIO","TX","78230","TWENTY GRAND","5943 BANDERA RD","SAN ANTONIO","TX","78238","2006-12-20T00:00:00.000","2021-07-20T00:00:00.000","2018-01-31T00:00:00.000","15521","484","9896","0","25901"
"32038789254","KIM CARMACK","710 LOST STAR","SAN ANTONIO","TX","78258","AUSTIN HWY EVENT CENTER","1948 AUSTIN HWY STE 112","SAN ANTONIO","TX","78218","2015-09-10T00:00:00.000","2019-09-09T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32037306951","MICHAEL A. BENSON","422 EDNA","SAN ANTONIO","TX","78220","BANDERA SPORTS BAR & LOUNGE","1034 BANDERA RD","SAN ANTONIO","TX","78228","2016-04-07T00:00:00.000","2021-09-01T00:00:00.000","2018-02-28T00:00:00.000","1417","0","2713","0","4130"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","255 E BASSE RD STE 1100","SAN ANTONIO","TX","78209","1997-08-07T00:00:00.000",,"2018-01-31T00:00:00.000","23672","1612","15225","0","40509"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","12503 W INTERSTATE 10","SAN ANTONIO","TX","78230","1995-08-11T00:00:00.000",,"2018-03-31T00:00:00.000","26269","1178","13901","0","41348"
"12057554268","KEELAN, INC.","10529 MOPAC DR","SAN ANTONIO","TX","78217","ALDACO'S MEXICAN CUISINE","22211 W INTERSTATE 10 BLDG 2","SAN ANTONIO","TX","78257","2014-03-19T00:00:00.000","2019-03-25T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","11727 BANDERA RD","SAN ANTONIO","TX","78250","2001-01-19T00:00:00.000",,"2018-02-28T00:00:00.000","25635","2200","19207","0","47042"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","131 SW LOOP 410","SAN ANTONIO","TX","78245","2002-07-26T00:00:00.000",,"2018-03-31T00:00:00.000","25272","504","15785","0","41561"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILIS GRILL & BAR","8502 BROADWAY ST","SAN ANTONIO","TX","78217","2006-06-21T00:00:00.000",,"2018-02-28T00:00:00.000","23820","1545","14448","0","39813"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","4983 NW LOOP 410","SAN ANTONIO","TX","78229","1993-12-01T00:00:00.000",,"2018-03-31T00:00:00.000","23251","538","13729","0","37518"
"32052540245","DH SAN ANTONIO BEVCO LLC","16641 LA CANTERA PKWY","SAN ANTONIO","TX","78256","DH SAN ANTONIO BEVCO LLC","17865 BABCOCK RD","SAN ANTONIO","TX","78255","2014-05-22T00:00:00.000","2019-03-28T00:00:00.000","2018-02-28T00:00:00.000","4689","160","5991","0","10840"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","22402 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2007-04-23T00:00:00.000",,"2018-01-31T00:00:00.000","13438","1494","10301","0","25233"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","255 E BASSE RD STE 1100","SAN ANTONIO","TX","78209","1997-08-07T00:00:00.000",,"2018-03-31T00:00:00.000","23365","1062","11425","0","35852"
"32038789254","KIM CARMACK","710 LOST STAR","SAN ANTONIO","TX","78258","AUSTIN HWY EVENT CENTER","1948 AUSTIN HWY STE 112","SAN ANTONIO","TX","78218","2015-09-10T00:00:00.000","2019-09-09T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","131 SW LOOP 410","SAN ANTONIO","TX","78245","2002-07-26T00:00:00.000",,"2018-02-28T00:00:00.000","24260","361","15739","0","40360"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","17750 SAN PEDRO AVE","SAN ANTONIO","TX","78232","1997-09-22T00:00:00.000",,"2018-02-28T00:00:00.000","20786","1816","12221","0","34823"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","11727 BANDERA RD","SAN ANTONIO","TX","78250","2001-01-19T00:00:00.000",,"2018-01-31T00:00:00.000","30759","2417","24772","0","57948"
"17423524374","GAFT, INC.","22211 W INTERSTATE 10 STE 1101","SAN ANTONIO","TX","78257","ALDO'S RISTURANTE ITALIANO","8539 FREDERICKSBURG RD","SAN ANTONIO","TX","78229","1993-12-01T00:00:00.000","2018-10-24T00:00:00.000","2018-02-28T00:00:00.000","7804","31367","996","0","40167"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","2310 SW MILITARY DR STE 101","SAN ANTONIO","TX","78224","1999-06-24T00:00:00.000",,"2018-01-31T00:00:00.000","22596","256","19553","0","42405"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","2310 SW MILITARY DR STE 101","SAN ANTONIO","TX","78224","1999-06-24T00:00:00.000",,"2018-03-31T00:00:00.000","24774","266","17984","0","43024"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","4983 NW LOOP 410","SAN ANTONIO","TX","78229","1993-12-01T00:00:00.000",,"2018-01-31T00:00:00.000","22927","896","16570","0","40393"
"32065233705","FRANK GARZA V","807 PRADO ST","SAN ANTONIO","TX","78225","THE QUEENDOM","800 LEXINGTON AVE","SAN ANTONIO","TX","78212","2018-02-06T00:00:00.000","2018-10-29T00:00:00.000","2018-02-28T00:00:00.000","5992","0","2084","0","8076"
"12057554268","KEELAN, INC.","10529 MOPAC DR","SAN ANTONIO","TX","78217","ALDACO'S MEXICAN CUISINE","22211 W INTERSTATE 10 BLDG 2","SAN ANTONIO","TX","78257","2014-03-19T00:00:00.000","2019-03-25T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILIS # 1088 CULEBRA","5790 W LOOP 1604 N","SAN ANTONIO","TX","78251","2005-07-01T00:00:00.000",,"2018-03-31T00:00:00.000","26641","914","15708","0","43263"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","3230 SE MILITARY DR","SAN ANTONIO","TX","78223","2005-11-02T00:00:00.000",,"2018-02-28T00:00:00.000","40141","818","26680","0","67639"
"12057554268","KEELAN, INC.","10529 MOPAC DR","SAN ANTONIO","TX","78217","ALDACO'S MEXICAN CUISINE","22211 W INTERSTATE 10 BLDG 2","SAN ANTONIO","TX","78257","2014-03-19T00:00:00.000","2019-03-25T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","255 E BASSE RD STE 1100","SAN ANTONIO","TX","78209","1997-08-07T00:00:00.000",,"2018-02-28T00:00:00.000","24177","1353","11927","0","37457"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILIS GRILL & BAR","8502 BROADWAY ST","SAN ANTONIO","TX","78217","2006-06-21T00:00:00.000",,"2018-03-31T00:00:00.000","25622","1215","14179","0","41016"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILIS # 1088 CULEBRA","5790 W LOOP 1604 N","SAN ANTONIO","TX","78251","2005-07-01T00:00:00.000",,"2018-01-31T00:00:00.000","30053","1344","21736","0","53133"
"32041932206","PROMOTORA ALAMO, L.L.C.","13719 W INTERSTATE 10","SAN ANTONIO","TX","78249","TACO PALENQUE","6614 W LOOP 1604 N","SAN ANTONIO","TX","78254","2017-10-18T00:00:00.000",,"2018-01-31T00:00:00.000","1553","0","1634","0","3187"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","CHILI'S GRILL & BAR","17750 SAN PEDRO AVE","SAN ANTONIO","TX","78232","1997-09-22T00:00:00.000",,"2018-03-31T00:00:00.000","20739","1399","12234","0","34372"
"32052540245","DH SAN ANTONIO BEVCO LLC","16641 LA CANTERA PKWY","SAN ANTONIO","TX","78256","DH SAN ANTONIO BEVCO LLC","16641 LA CANTERA PKWY","SAN ANTONIO","TX","78256","2014-05-01T00:00:00.000","2019-03-29T00:00:00.000","2018-03-31T00:00:00.000","392823","245106","128694","0","766623"
"32049434676","KIDDER ENTERTAINMENT GROUP OF SA, LLC","13327 WIND RDG","HELOTES","TX","78023","DOC BROWNS","6511 W LOOP 1604 N STE 101","SAN ANTONIO","TX","78254","2015-11-02T00:00:00.000",,"2018-03-31T00:00:00.000","124681","71","69576","0","194328"
"32052540245","DH SAN ANTONIO BEVCO LLC","16641 LA CANTERA PKWY","SAN ANTONIO","TX","78256","DH SAN ANTONIO BEVCO LLC","16641 LA CANTERA PKWY","SAN ANTONIO","TX","78256","2014-05-01T00:00:00.000","2019-03-29T00:00:00.000","2018-01-31T00:00:00.000","269089","172877","64508","0","506474"
"32065704416","MARI'S MI RANCHO, INC.","610 MERIDA ST","SAN ANTONIO","TX","78207","MI RANCHO MEXICAN RESTAURANT","610 MERIDA ST","SAN ANTONIO","TX","78207","2018-03-22T00:00:00.000","2018-05-31T00:00:00.000","2018-03-31T00:00:00.000","30","0","1205","0","1235"
"32049434676","KIDDER ENTERTAINMENT GROUP OF SA, LLC","13327 WIND RDG","HELOTES","TX","78023","DOC BROWNS","6511 W LOOP 1604 N STE 101","SAN ANTONIO","TX","78254","2015-11-02T00:00:00.000",,"2018-01-31T00:00:00.000","84758","48","51586","0","136392"
"32052540245","DH SAN ANTONIO BEVCO LLC","16641 LA CANTERA PKWY","SAN ANTONIO","TX","78256","DH SAN ANTONIO BEVCO LLC","16641 LA CANTERA PKWY","SAN ANTONIO","TX","78256","2014-05-01T00:00:00.000","2019-03-29T00:00:00.000","2018-02-28T00:00:00.000","280530","212618","70793","0","563941"
"32049434676","KIDDER ENTERTAINMENT GROUP OF SA, LLC","13327 WIND RDG","HELOTES","TX","78023","DOC BROWNS","6511 W LOOP 1604 N STE 101","SAN ANTONIO","TX","78254","2015-11-02T00:00:00.000",,"2018-02-28T00:00:00.000","99680","168","57135","0","156983"
"32064229753","THE POINT ON N. MAIN, LLC","9650 DATAPOINT DR STE 104","SAN ANTONIO","TX","78229","THE POINT ON N. MAIN","1022 N MAIN AVE","SAN ANTONIO","TX","78212","2017-10-05T00:00:00.000","2019-04-03T00:00:00.000","2018-01-31T00:00:00.000","958","0","714","0","1672"
"32064229753","THE POINT ON N. MAIN, LLC","9650 DATAPOINT DR STE 104","SAN ANTONIO","TX","78229","THE POINT ON N. MAIN","1022 N MAIN AVE","SAN ANTONIO","TX","78212","2017-10-05T00:00:00.000","2019-04-03T00:00:00.000","2018-02-28T00:00:00.000","1027","0","587","0","1614"
"17417173683","HARLANDALE MEMORIAL POST NO. 4815 VETERANS OF FORE","3111 COMMERCIAL AVE","SAN ANTONIO","TX","78221","HARLANDALE MEMORIAL VFW POST 4815","3111 COMMERCIAL AVE","SAN ANTONIO","TX","78221","2021-10-15T00:00:00.000",,"2018-01-31T00:00:00.000","799","9","1213","0","2021"
"30117183399","JOE'S CRAB SHACK, LLC","3424 PEACHTREE RD NE STE 1500","ATLANTA","GA","30326","JOE'S CRAB SHACK","255 E BASSE RD STE 1400","SAN ANTONIO","TX","78209","2013-08-29T00:00:00.000","2018-11-09T00:00:00.000","2018-01-31T00:00:00.000","13006","713","5030","0","18749"
"30117183399","JOE'S CRAB SHACK, LLC","3424 PEACHTREE RD NE STE 1500","ATLANTA","GA","30326","JOE'S CRAB SHACK","212 COLLEGE ST STE 100","SAN ANTONIO","TX","78205","2013-08-29T00:00:00.000","2018-01-24T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
