"fiscal_year","county","region","legal_status","legal_statuses_granted_during_fiscal_year"
"2021","Presidio","10-El Paso","Temporary Managing Conservatorship","1"
"2021","Rains","4-Tyler","Adoption","1"
"2021","Rains","4-Tyler","DFPS Responsibility Terminated","10"
"2021","Rains","4-Tyler","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Rains","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Rains","4-Tyler","Temporary Managing Conservatorship","9"
"2021","Randall","1-Lubbock","Adoption","34"
"2021","Randall","1-Lubbock","DFPS Responsibility Terminated","53"
"2021","Randall","1-Lubbock","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Randall","1-Lubbock","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Randall","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","36"
"2021","Randall","1-Lubbock","Temporary Managing Conservatorship","81"
"2021","Reagan","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Real","8-San Antonio","DFPS Responsibility Terminated","1"
"2021","Real","8-San Antonio","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Real","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Real","8-San Antonio","Temporary Managing Conservatorship","4"
"2021","Red River","4-Tyler","Adoption","2"
"2021","Red River","4-Tyler","DFPS Responsibility Terminated","17"
"2021","Red River","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","4"
"2021","Red River","4-Tyler","Temporary Managing Conservatorship","13"
"2021","Reeves","9-Midland","Adoption","3"
"2021","Reeves","9-Midland","DFPS Responsibility Terminated","14"
"2021","Reeves","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","5"
"2021","Reeves","9-Midland","Temporary Managing Conservatorship","12"
"2021","Refugio","11-Edinburg","Adoption","6"
"2021","Refugio","11-Edinburg","DFPS Responsibility Terminated","12"
"2021","Refugio","11-Edinburg","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Refugio","11-Edinburg","Permanent Managing Permanency Parental Rights Terminated (All)","6"
"2021","Refugio","11-Edinburg","Temporary Managing Conservatorship","14"
"2021","Robertson","7-Austin","Adoption","3"
"2021","Robertson","7-Austin","DFPS Responsibility Terminated","26"
"2021","Robertson","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Robertson","7-Austin","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Robertson","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","15"
"2021","Robertson","7-Austin","Temporary Managing Conservatorship","44"
"2021","Rockwall","3-Arlington","Adoption","17"
"2021","Rockwall","3-Arlington","DFPS Responsibility Terminated","49"
"2021","Rockwall","3-Arlington","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Rockwall","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","9"
"2021","Rockwall","3-Arlington","Temporary Managing Conservatorship","41"
"2021","Runnels","2-Abilene","Adoption","6"
"2021","Runnels","2-Abilene","DFPS Responsibility Terminated","6"
"2021","Runnels","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Runnels","2-Abilene","Temporary Managing Conservatorship","10"
"2021","Rusk","4-Tyler","Adoption","8"
"2021","Rusk","4-Tyler","DFPS Responsibility Terminated","58"
"2021","Rusk","4-Tyler","Permanent Managing Permanency No Parental Rights Terminated","6"
"2021","Rusk","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Rusk","4-Tyler","Temporary Managing Conservatorship","44"
"2021","Sabine","5-Beaumont","Adoption","1"
"2021","Sabine","5-Beaumont","DFPS Responsibility Terminated","15"
"2021","Sabine","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","5"
"2021","Sabine","5-Beaumont","Temporary Managing Conservatorship","20"
"2021","San Augustine","5-Beaumont","Adoption","2"
"2021","San Augustine","5-Beaumont","DFPS Responsibility Terminated","8"
"2021","San Augustine","5-Beaumont","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","San Augustine","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","San Augustine","5-Beaumont","Temporary Managing Conservatorship","15"
"2021","San Jacinto","5-Beaumont","Adoption","7"
"2021","San Jacinto","5-Beaumont","DFPS Responsibility Terminated","11"
"2021","San Jacinto","5-Beaumont","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","San Jacinto","5-Beaumont","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","San Jacinto","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","10"
"2021","San Jacinto","5-Beaumont","Temporary Managing Conservatorship","10"
"2021","San Patricio","11-Edinburg","Adoption","12"
"2021","San Patricio","11-Edinburg","DFPS Responsibility Terminated","50"
"2021","San Patricio","11-Edinburg","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","San Patricio","11-Edinburg","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","San Patricio","11-Edinburg","Permanent Managing Permanency Parental Rights Terminated (All)","13"
"2021","San Patricio","11-Edinburg","Temporary Managing Conservatorship","48"
"2021","San Saba","7-Austin","Adoption","2"
"2021","San Saba","7-Austin","DFPS Responsibility Terminated","15"
"2021","San Saba","7-Austin","Temporary Managing Conservatorship","10"
"2021","Schleicher","9-Midland","DFPS Responsibility Terminated","4"
"2021","Schleicher","9-Midland","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Schleicher","9-Midland","Temporary Managing Conservatorship","3"
"2021","Scurry","2-Abilene","DFPS Responsibility Terminated","13"
"2021","Scurry","2-Abilene","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Scurry","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Scurry","2-Abilene","Temporary Managing Conservatorship","33"
"2021","Shackelford","2-Abilene","DFPS Responsibility Terminated","3"
"2021","Shackelford","2-Abilene","Temporary Managing Conservatorship","8"
"2021","Shelby","5-Beaumont","Adoption","4"
"2021","Shelby","5-Beaumont","DFPS Responsibility Terminated","25"
"2021","Shelby","5-Beaumont","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Shelby","5-Beaumont","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Shelby","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Shelby","5-Beaumont","Temporary Managing Conservatorship","28"
"2021","Sherman","1-Lubbock","Adoption","1"
"2021","Sherman","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Sherman","1-Lubbock","Temporary Managing Conservatorship","4"
"2021","Smith","4-Tyler","Adoption","59"
"2021","Smith","4-Tyler","DFPS Responsibility Terminated","166"
"2021","Smith","4-Tyler","Permanent Managing Permanency No Parental Rights Terminated","11"
"2021","Smith","4-Tyler","Permanent Managing Permanency One Parent's Rights Terminated","9"
"2021","Smith","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","26"
"2021","Smith","4-Tyler","Temporary Managing Conservatorship","237"
"2021","Somervell","3-Arlington","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Somervell","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Somervell","3-Arlington","Temporary Managing Conservatorship","12"
"2021","Starr","11-Edinburg","DFPS Responsibility Terminated","30"
"2021","Starr","11-Edinburg","Permanent Managing Permanency No Parental Rights Terminated","4"
"2021","Starr","11-Edinburg","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Starr","11-Edinburg","Temporary Managing Conservatorship","49"
"2021","Stephens","2-Abilene","DFPS Responsibility Terminated","7"
"2021","Stephens","2-Abilene","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Stephens","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Stephens","2-Abilene","Temporary Managing Conservatorship","19"
"2021","Stonewall","2-Abilene","Temporary Managing Conservatorship","3"
"2021","Sutton","9-Midland","Adoption","1"
"2021","Sutton","9-Midland","DFPS Responsibility Terminated","5"
"2021","Sutton","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","5"
"2021","Sutton","9-Midland","Temporary Managing Conservatorship","5"
"2021","Swisher","1-Lubbock","Adoption","4"
"2021","Swisher","1-Lubbock","DFPS Responsibility Terminated","16"
"2021","Swisher","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","5"
"2021","Swisher","1-Lubbock","Temporary Managing Conservatorship","7"
"2021","Tarrant","3-Arlington","Adoption","224"
"2021","Tarrant","3-Arlington","DFPS Responsibility Terminated","494"
"2021","Tarrant","3-Arlington","Permanent Managing Permanency No Parental Rights Terminated","114"
"2021","Tarrant","3-Arlington","Permanent Managing Permanency One Parent's Rights Terminated","17"
"2021","Tarrant","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","185"
"2021","Tarrant","3-Arlington","Temporary Managing Conservatorship","676"
"2021","Taylor","2-Abilene","Adoption","56"
"2021","Taylor","2-Abilene","DFPS Responsibility Terminated","277"
"2021","Taylor","2-Abilene","Permanent Managing Permanency No Parental Rights Terminated","15"
"2021","Taylor","2-Abilene","Permanent Managing Permanency One Parent's Rights Terminated","4"
"2021","Taylor","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","64"
"2021","Taylor","2-Abilene","Temporary Managing Conservatorship","248"
"2021","Terry","1-Lubbock","Adoption","1"
"2021","Terry","1-Lubbock","DFPS Responsibility Terminated","8"
"2021","Terry","1-Lubbock","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Terry","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","9"
"2021","Terry","1-Lubbock","Temporary Managing Conservatorship","5"
"2021","Throckmorton","2-Abilene","DFPS Responsibility Terminated","3"
"2021","Throckmorton","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Titus","4-Tyler","Adoption","6"
"2021","Titus","4-Tyler","DFPS Responsibility Terminated","19"
"2021","Titus","4-Tyler","Permanent Managing Permanency No Parental Rights Terminated","5"
"2021","Titus","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","5"
"2021","Titus","4-Tyler","Temporary Managing Conservatorship","16"
"2021","Tom Green","9-Midland","Adoption","51"
"2021","Tom Green","9-Midland","DFPS Responsibility Terminated","169"
"2021","Tom Green","9-Midland","Permanent Managing Permanency No Parental Rights Terminated","8"
"2021","Tom Green","9-Midland","Permanent Managing Permanency One Parent's Rights Terminated","3"
"2021","Tom Green","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","56"
"2021","Tom Green","9-Midland","Temporary Managing Conservatorship","175"
"2021","Travis","7-Austin","Adoption","191"
"2021","Travis","7-Austin","DFPS Responsibility Terminated","478"
"2021","Travis","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","24"
"2021","Travis","7-Austin","Permanent Managing Permanency One Parent's Rights Terminated","3"
"2021","Travis","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","169"
"2021","Travis","7-Austin","Temporary Managing Conservatorship","517"
"2021","Trinity","5-Beaumont","Adoption","4"
"2021","Trinity","5-Beaumont","DFPS Responsibility Terminated","14"
"2021","Trinity","5-Beaumont","Permanent Managing Permanency No Parental Rights Terminated","6"
"2021","Trinity","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Trinity","5-Beaumont","Temporary Managing Conservatorship","21"
"2021","Tyler","5-Beaumont","Adoption","4"
"2021","Tyler","5-Beaumont","DFPS Responsibility Terminated","9"
"2021","Tyler","5-Beaumont","Permanent Managing Permanency No Parental Rights Terminated","5"
"2021","Tyler","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Tyler","5-Beaumont","Temporary Managing Conservatorship","10"
"2021","Upshur","4-Tyler","Adoption","29"
"2021","Upshur","4-Tyler","DFPS Responsibility Terminated","34"
"2021","Upshur","4-Tyler","Permanent Managing Permanency No Parental Rights Terminated","5"
"2021","Upshur","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","22"
"2021","Upshur","4-Tyler","Temporary Managing Conservatorship","53"
"2021","Upton","9-Midland","Adoption","1"
"2021","Upton","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Upton","9-Midland","Temporary Managing Conservatorship","3"
"2021","Uvalde","8-San Antonio","Adoption","15"
"2021","Uvalde","8-San Antonio","DFPS Responsibility Terminated","13"
"2021","Uvalde","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","9"
"2021","Uvalde","8-San Antonio","Temporary Managing Conservatorship","10"
"2021","Val Verde","8-San Antonio","Adoption","15"
"2021","Val Verde","8-San Antonio","DFPS Responsibility Terminated","3"
"2021","Val Verde","8-San Antonio","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Val Verde","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","7"
"2021","Val Verde","8-San Antonio","Temporary Managing Conservatorship","20"
"2021","Van Zandt","4-Tyler","Adoption","19"
"2021","Van Zandt","4-Tyler","DFPS Responsibility Terminated","45"
"2021","Van Zandt","4-Tyler","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Van Zandt","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","42"
"2021","Van Zandt","4-Tyler","Temporary Managing Conservatorship","79"
"2021","Victoria","8-San Antonio","Adoption","31"
"2021","Victoria","8-San Antonio","DFPS Responsibility Terminated","39"
"2021","Victoria","8-San Antonio","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Victoria","8-San Antonio","Permanent Managing Permanency One Parent's Rights Terminated","9"
"2021","Victoria","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","18"
"2021","Victoria","8-San Antonio","Temporary Managing Conservatorship","54"
"2021","Walker","6-Houston","Adoption","3"
"2021","Walker","6-Houston","DFPS Responsibility Terminated","15"
"2021","Walker","6-Houston","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Walker","6-Houston","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Walker","6-Houston","Temporary Managing Conservatorship","20"
"2021","Waller","6-Houston","Adoption","1"
"2021","Waller","6-Houston","DFPS Responsibility Terminated","12"
"2021","Waller","6-Houston","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Waller","6-Houston","Permanent Managing Permanency Parental Rights Terminated (All)","5"
"2021","Waller","6-Houston","Temporary Managing Conservatorship","10"
"2021","Ward","9-Midland","Adoption","5"
"2021","Ward","9-Midland","DFPS Responsibility Terminated","33"
"2021","Ward","9-Midland","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Ward","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","15"
"2021","Ward","9-Midland","Temporary Managing Conservatorship","13"
"2021","Washington","7-Austin","Adoption","2"
"2021","Washington","7-Austin","DFPS Responsibility Terminated","22"
"2021","Washington","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Washington","7-Austin","Temporary Managing Conservatorship","42"
"2021","Webb","11-Edinburg","Adoption","8"
"2021","Webb","11-Edinburg","DFPS Responsibility Terminated","127"
"2021","Webb","11-Edinburg","Permanent Managing Permanency No Parental Rights Terminated","7"
"2021","Webb","11-Edinburg","Permanent Managing Permanency One Parent's Rights Terminated","6"
"2021","Webb","11-Edinburg","Permanent Managing Permanency Parental Rights Terminated (All)","32"
"2021","Webb","11-Edinburg","Temporary Managing Conservatorship","170"
