"id","usdafmid","name","street","city","zip","lat","long","locationtype","day","times","dates","locationdescription","website","facebook","twitter","youtube","othersocialmedia","start","finish","credit","wic","wiccash","sfmnp","snap","organic","bakedgoods","cheese","crafts","flowers","eggs","seafood","herbs","vegetables","honey","jams","maple","meat","nursery","nuts","plants","poultry","prepared","soap","trees","wine","coffee","beans","fruits","grains","juices","mushrooms","petfood","tofu","wildharvested","datasource","insertts","updatets","lastverifieddate","location"
"20","1002313","South Pearl Street Farmers Market","1500 S Pearl St","Denver","80210","39.689212145","-104.980395237","Closed-off public street","Sunday","9 AM - 1 PM","May 11 - Nov. 2","1500 Blk of S. Pearl St. (between Florida & Iowa)","www.southpearlstreet.com",,,,,"10-May","1-Nov","Y","N","N","N","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","1500 S Pearl St
Denver, Colorado 80210
(39.689212, -104.980395)"
"16","1000133","Old Town Famers Market Larimer County","200 W Oak St","Fort Collins","80521","40.585638444","-105.080520483","Local government building grounds","Saturday","8 AM - 12 PM","May 17 - Oct. 25","200 W. Oak Street","www.larimercountyfarmersmarket.org","https://www.facebook.com/larimercountyfarmersmarket","https://twitter.com/larimercountyfm",,,"16-May","24-Oct","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","N","Y","Y","Y","Y","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","200 W Oak St
Fort Collins, Colorado 80521
(40.585638, -105.08052)"
"61",,"Downtown Farmers Market Festival","400 Main St","Grand Junction","81501","39.067418446","-108.565900262",,"Thursday","5 PM - 8:30 PM","June 19 - Sept. 25","4th & Main St.","www.downtowngj.org/signature-events/downtown-farmers-market/",,,,,"18-Jun","24-Sep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","400 Main St
Grand Junction, Colorado 81501
(39.067418, -108.5659)"
"78",,"Colorado Farm  Art Market2","1604 S Cascade Ave","Colorado Springs","80905","38.810983117","-104.826616237",,"Wednesday","3 PM - 7 PM","June 11 - Oct. 8","Ivywild School","www.farmandartmarket.com",,,,,"10-Jun","7-Oct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","1604 S Cascade Ave
Colorado Springs, Colorado 80905
(38.810983, -104.826616)"
"92","1007369","Brush Farmers Market","1302 W Edison St.","Brush","80723","40.2549432","-103.6352521","Private business parking lot",,"Times",,"1302 W Edison St.","http://www.brushchamber.org",,,,,"28-Jun","20-Sep","Y","N","N","N","N","-","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"1302 W Edison St.
Brush, Colorado 80723
(40.254943, -103.635252)"
"50","1009644","Canon City Farmers Market","211 S 3rd St","Canon City","81212","38.440410976","-105.244195224","Local government building grounds","Tuesday","8 AM - 1 PM","June 6 - Sep. 26","211 S. 3rd St. (Veterans Park)","www.canoncityfarmersmarket.com","https://www.facebook.com/pages/Canon-City-Farmers-Market/224357034259851",,,,"2-Jun","13-Oct","Y","N","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","N","Y","Y","N","N","N","N","Y","N","Y","Y","Y","N","Y","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","211 S 3rd St
Canon City, Colorado 81212
(38.440411, -105.244195)"
"7",,"Colorado Farm  Art Market","7350 Pine Creek Rd","Colorado Springs","80919","38.937605974","-104.813235962",,"Saturday","9 AM - 1 PM","June 14 - Oct. 11","At the Margarita at Pine Creek","www.farmandartmarket.com",,,,,"13-Jun","10-Oct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","7350 Pine Creek Rd
Colorado Springs, Colorado 80919
(38.937606, -104.813236)"
"124","1011779","Four Seasons Farmers and Artisans Market","7043 W. 38th Ave.","Wheat Ridge","80033","39.769904","-105.0752471",,,"12 p.m. - 6 p.m.",,"7043 W. 38th Ave.","http://www.fourseasonsfam.com/wordpress/","https://www.facebook.com/fourseasonsfam/",,"https://www.youtube.com/watch?v=43rhFFp8N7Q",,,,"Y","N","N","N","Y","-","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2013-05-05T00:00:00.000","7043 W. 38th Ave.
Wheat Ridge, Colorado 80033
(39.769904, -105.075247)"
"70","1003148","University Village Colorado Farmer Market","5230 W Nevada Ave","Colorado Springs","80918","38.904721158","-104.817225455","Private business parking lot","Saturday","9 AM - 3 PM","June 7 - Nov. 1  (weather permitting)","5230 W. Nevada Ave.","www.millerfarms.net","https://www.facebook.com/MillerFarmsCO?ref=ts&v=wall",,,,"6-Jun","nov. 1  (weather permitting)","Y","N","N","N","Y","-","Y","N","Y","N","N","Y","N","Y","Y","Y","N","Y","N","N","N","Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","5230 W Nevada Ave
Colorado Springs, Colorado 80918
(38.904721, -104.817225)"
"53","1003041","Woodland Park Farmers Market  Summer","217 W Henrietta Ave","Woodland Park","80863","38.99528987","-105.054712537",,"Friday","7 AM - 1 PM","June  6 - Sept. 26","116 S. West Street","www.wpfarmersmarket.com","https://www.facebook.com/pages/Woodland-Park-Farmers-Market/138197162922154","https://twitter.com/wpfarmersmarket",,"Pinterest","5-Jun","25-Sep","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","Y","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","217 W Henrietta Ave
Woodland Park, Colorado 80863
(38.99529, -105.054713)"
"14","1011137","Loveland Farmers Market","3133 N Garfield Ave","Loveland","80538","40.425480214","-105.077606835",,"Tuesday","11 AM - 3 PM rain or shine","May - October","3133 N. Garfiled  (in front of Hobby Lobby)","www.fortcollinsfm.com","https://www.facebook.com/pages/Fort-Collins-Farmers-Market-sponsored-by-CAMC/434286586584679?ref=ts&fref=ts",,,,"7-May","7-Oct","Y","N","N","N","Y","-","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","3133 N Garfield Ave
Loveland, Colorado 80538
(40.42548, -105.077607)"
"57","1005081","Arvada Farmers Market","5702 Olde Wadsworth Blvd","Arvada","80002","39.800272863","-105.081396124","Local government building grounds","Sunday","9 AM - 1:30 PM","June - September","57th & Olde Wadsworth (Olde Town Square)","www.arvadafarmersmarket.com","https://www.facebook.com/arvadafarmersmarket",,,,"7-Jun","7-Sep","Y","N","N","N","Y","N","Y","Y","N","N","Y","N","Y","Y","Y","Y","N","Y","N","N","N","Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","5702 Olde Wadsworth Blvd
Arvada, Colorado 80002
(39.800273, -105.081396)"
"108","1005035","Crested Butte Farmers Market","202 Elk Ave #8","Crested Butte","81224","38.869755","-106.9874825","Closed-off public street",,"Times",,"202 Elk Ave #8","http://www.cbfarmersmarket.org",,,,,"Jun","Oct","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"202 Elk Ave #8
Crested Butte, Colorado 81224
(38.869755, -106.987482)"
"67","1006306","Broadmoor Farmers Market","315 Lake Ave","Colorado Springs","80906","38.795003063","-104.832404447","Faith-based institution (e.g., church, mosque, synagogue, temple)","Monday","9 AM - 2 PM","May 26 - Sept. 29","315 Lake Ave","www.springsfarmersmarkets.com/#!broadmoor/cmzf",,,,,"25-May","28-Sep","Y","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","N","Y","N","N","N","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","315 Lake Ave
Colorado Springs, Colorado 80906
(38.795003, -104.832404)"
"99","1010079","City of Evans Farmers Market",,"Evans",,"40.3763701","-104.6921874",,,"Times",,,"http://www.evanscolorado.gov","https://www.facebook.com/cityofevans",,,,,,"Y","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"
Evans, Colorado 
(40.37637, -104.692187)"
"0","1004070","Alamosa Farmers Market","537 Main St","Alamosa","81101","37.468221406","-105.864451725",,,"8 AM - 1 PM","July 5 - Oct. 11","Parking lots near State Ave. and Main(160W)","www.alamosafarmersmarket.org","https://www.facebook.com/pages/Alamosa-Farmers-Market/104375596315429?fref=ts",,,,"4-Jul","10-Oct","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","537 Main St
Alamosa, Colorado 81101
(37.468221, -105.864452)"
"40","1004687","Southwest Plaza Farmers Market","8501 West Bowles Ave","Littleton","80123","39.60985789","-105.095750805",,"Saturday","8 AM - 2 PM or sell out","May 3 - Nov. 1","8501 W. Bowles (W. Bowles & S. Wadsworth)","www.denverfarmersmarket.com",,,,,"2-May","31-Oct","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","8501 West Bowles Ave
Littleton, Colorado 80123
(39.609858, -105.095751)"
"77","1008420","Windsor Famers Market","431 Main St","Windsor","80550","40.479893174","-104.903851585","Closed-off public street","Saturday","9 AM - 12:30 PM","June 28 - Sept. 20","On 5th St. south of Main St.","www.windsorgov.com/index.aspx?NID=803",,,,"www.weldmastergardeners.com","27-Jun","19-Sep","Y","N","N","N","N","-","Y","Y","Y","N","N","N","Y","Y","Y","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","431 Main St
Windsor, Colorado 80550
(40.479893, -104.903852)"
"116","1004525","Erie Farmers' Market","515 Briggs St","Erie","80516","40.0491741","-105.0474201","Private business parking lot",,"5 p.m. - 8 p.m.","May 19 - Sept. 22","515 Briggs St","http://www.naturespointmarkets.com",,,,,"May","Oct","Y","N","N","N","Y","Y","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"515 Briggs St
Erie, Colorado 80516
(40.049174, -105.04742)"
"22","1005837","Aspen Saturday Market","601 E Hopkins Ave","Aspen","81611","39.18927287","-106.816935963",,,"8:30 AM - 3 PM","June 14 - Oct. 11","E. Hopkins Ave. & S. Hunter St.","www.aspenpitkin.com/Departments/Clerk/Aspen-Saturday-Market/",,,,,"13-Jun","10-Oct","N","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","601 E Hopkins Ave
Aspen, Colorado 81611
(39.189273, -106.816936)"
"63","1010115","Frederick Market","401 Locust St","Frederick","80530","40.099278424","-104.936606431","Closed-off public street","Thursday","4 p.m. - 8 p.m. (June - Aug.), 4 p.m. - 7 p.m. (Se","June 5 - Sept. 25","5th Street from Main to Elm St","http://www.frederickco.gov/frederickmarket","https://www.facebook.com/townoffrederick","https://twitter.com/townoffrederick",,,"4-Jun","24-Sep","Y","N","N","N","N","-","Y","N","Y","N","Y","N","N","Y","Y","Y","N","Y","N","N","N","N","N","Y","Y","N","Y","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","401 Locust St
Frederick, Colorado 80530
(40.099278, -104.936606)"
"89","1003353","Boulder County Farmers' Market - Longmont & Boulder","9595 Nelson rd","Longmont","80501","40.1534817","-105.1286563","Federal/State government building grounds",,"Times",,"9595 Nelson rd","http://www.boulderfarmers.org","https://www.facebook.com/BoulderCountyFarmersMarkets","https://twitter.com/BCFMarkets",,,"Apr","Nov","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"9595 Nelson rd
Longmont, Colorado 80501
(40.153482, -105.128656)"
"118","1001957","Evergreen Farmers' Market, The","1240 Bergen Parkway","Evergreen",,"39.69234528","-105.357958977",,"Tuesday","10 a.m. - 2 p.m.","June 6 - Aug. 29","Evergreen Country days schools's parking lot","www.coloradooutdoormarkets.com",,,,,"2-Jun","22-Sep","Y","N","N","N","N","-","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","Y","N","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2013-05-05T00:00:00.000","1240 Bergen Parkway
Evergreen, Colorado 
(39.692345, -105.357959)"
"42",,"Stapleton Farmers Market","7601 E 29th Ave","Denver","80238","39.75772787","-104.899749974",,"Sunday","8:30 AM - 12:30 PM","June 15 - Oct. 12","E. 29th Ave. & Roslyn St. (Stapleton Founder's Green)","www.coloradofreshmarkets.com",,,,,"14-Jun","11-Oct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","7601 E 29th Ave
Denver, Colorado 80238
(39.757728, -104.89975)"
"68","1000008","Montrose Farmers Market","422 South 1st Street","Montrose","81401","38.4802387","-107.8756668",,"Saturday","8:30 AM - 1 PM","May - October","South 1st & Uncompahgre","http://www.montrosefarmersmarket.com","https://www.facebook.com/MontroseFarmersMarket",,,,"22-May","31-Oct","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","Y","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"422 South 1st Street
Montrose, Colorado 81401
(38.480239, -107.875667)"
"75","1002901","Fountain Farmers Market - City Hall","116 S Main Street","Fountain","80817","38.682721037","-104.70064599","Closed-off public street","Tuesday","3 PM - 7 PM","June 3 - Sept. 30","116 S. MAIN STREET","www.fountainevents.org/farmers-market",,,,,"2-Jun","29-Sep","N","N","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","Y","N","N","Y","Y","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","116 S Main Street
Fountain, Colorado 80817
(38.682721, -104.700646)"
"15","1000419","Old Colorado City Farmers Market","2408 West Colorado Avenue","Colorado Springs","80904","38.846455648","-104.861390806",,"Saturday","7:00 AM - 1:00 PM","June 7 - Oct. 25","24th St. & W. Colorado Ave.","www.shopoldcoloradocity.com/events/event/farmers-market",,,,,"6-Jun","24-Oct","N","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","2408 West Colorado Avenue
Colorado Springs, Colorado 80904
(38.846456, -104.861391)"
"55","1008079","Rancho Farm  Art Market","8165 Indian Village Hts","Fountain","80817","38.534262354","-104.675826156","Private business parking lot","Saturday","8 AM - 2 PM","June - October","8165 Indian Village Hts","www.facebook.com/RanchoFarmArtMarket",,,,,"7-Jun","7-Oct","Y","N","N","N","N","N","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","8165 Indian Village Hts
Fountain, Colorado 80817
(38.534262, -104.675826)"
"19",,"Salida Farmers Market","400 E St","Salida","81201","38.533047028","-105.993316698",,"Saturday","8 AM - 12:30 PM","June 7 - Oct. 11","Alpine Park","www.ccfa.coop/farmers-markets",,,,,"6-Jun","10-Oct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","400 E St
Salida, Colorado 81201
(38.533047, -105.993317)"
"64","1000418","Memorial Park Farmers Market","1605 E Pikes Peak Ave","Colorado Springs","80909","38.833032286","-104.797570313",,"Thursday","7 AM - 1 PM","June 19 - Oct. 2","Union Blvd. & Pikes Peak Ave. (Memorial Park)","www.localpickins.com/biz/memorial-park-farmers-market-colorado-springs-co",,,,,"18-Jun","1-Oct","N","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","1605 E Pikes Peak Ave
Colorado Springs, Colorado 80909
(38.833032, -104.79757)"
"71",,"Wheat Ridge Farmers Market","4252 Wadsworth Blvdnbsp","Wheat Ridge","80033","39.758450289","-105.080499238",,"Thursday","10 AM - 2 PM or sell out","June 12 - Oct. 30","4252 Wadsworth Blvd.","www.denverfarmersmarket.com",,,,,"11-Jun","29-Oct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","4252 Wadsworth Blvdnbsp
Wheat Ridge, Colorado 80033
(39.75845, -105.080499)"
"180","1010101","South Routt Community Market","Downtown Oak Creek","Oak Creek","80467","40.2764181","-106.9602779","Closed-off public street",,"Times",,"Downtown Oak Creek","http://www.townofoakcreek.com","www.facebook.com/OakCreekParks&RecDept/",,,,,,"N","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"Downtown Oak Creek
Oak Creek, Colorado 80467
(40.276418, -106.960278)"
"46","1002708","Broomfield Farmers Market at Holy Comforter Episcopal Church","1700 W 10th Ave","Broomfield","80220","39.928802803","-105.089831127",,"Tuesday","4 PM - 7 PM","June 10 - Sept. 23","1700 W. 10th Ave.","www.holycomforter.dioco.org/Serving/farmers-market.html",,,,,"9-Jun","22-Sep","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","1700 W 10th Ave
Broomfield, Colorado 80220
(39.928803, -105.089831)"
"12","1002312","The Farmers' market at Highland Square","3200 Lowell","Denver","80211","39.766580354","-105.034594318","Closed-off public street","Sunday","9 a.m. - 1 p.m.",,"32nd and Lowell","www.denverhighland.org/farmers-market/","https://www.facebook.com/FarmersMarketAtHighlandsSquare/",,,,,,"Y","N","N","N","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","Magpie Supply","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2013-05-11T00:00:00.000","3200 Lowell
Denver, Colorado 80211
(39.76658, -105.034594)"
"144","1005801","Johnstown Milliken Farmer's Market","Broad Street and Francis St.","Milliken","80543","40.3301322","-104.8544857","Local government building grounds",,"Times",,"Broad Street and Francis St.","http://www.johnstownmillikenchamber.com",,,,,,,"N","N","N","N","Y","-","Y","N","Y","Y","N","N","N","Y","Y","N","N","N","N","N","Y","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"Broad Street and Francis St.
Milliken, Colorado 80543
(40.330132, -104.854486)"
"24","1001377","Northglenn Farmers Market","105 W 104th Ave","Northglenn","80234","39.885321974","-104.990076086","Private business parking lot","Sunday","10 AM - 4 PM","June 8 - Oct. 26","Northglenn Mall (104th & I-25)","www.millerfarms.net",,,,,"7-Jun","25-Oct","Y","N","N","N","Y","-","Y","Y","Y","N","Y","N","N","Y","Y","Y","N","Y","N","N","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","105 W 104th Ave
Northglenn, Colorado 80234
(39.885322, -104.990076)"
"103","1010773","Conifer Farmers Market","25557 Conifer Rd","Conifer","80433","39.5445624","-105.2872435",,,"9 a.m. - 2 p.m.","June - Sept.","25557 Conifer Rd","http://www.conifersummermarket.com","https://www.facebook.com/ConiferFarmersMarket",,,,"10-Jun","9-Sep","Y","N","N","N","N","-","Y","N","Y","N","Y","N","Y","Y","Y","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","N","Y","Y","Y","N","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"25557 Conifer Rd
Conifer, Colorado 80433
(39.544562, -105.287243)"
"169","1011253","Norwood Farm & Craft Market-Summer","Grand Ave and Lucerne St","Norwood","81423","38.1307641","-108.2895601",,,"Times",,"Grand Ave and Lucerne St","http://www.norwoodfarmmarket.org","Norwood Farm and Craft market",,,,,,"Y","N","Y","N","N","-","Y","N","Y","N","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"Grand Ave and Lucerne St
Norwood, Colorado 81423
(38.130764, -108.28956)"
"65",,"Fort Morgan Farmers Market","400 State St","Fort Morgan","80701","40.251341733","-103.800173032",,"Thursday","4 PM - 7 PM","May 1 - Sept. 25","Corner of Beaver Ave. and State. St. (Library Park)","www.sites.google.com/site/fortmorganfarmersmarket/",,,,,"30-Apr","24-Sep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","400 State St
Fort Morgan, Colorado 80701
(40.251342, -103.800173)"
