Receipt,Permit,Current Status,DIV,WD,County,Designated Basin,Management District,PM,Township,Range,Section,Q10,Q40,Q160,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Parcel Name,Permit Issued,First Beneficial Use,Permit Expires,Well Constructed,Pump Installed,Well Plugged,Elevation,Well Depth,Top Perforated Casing,Bottom Perforated Casing,Yield,More Information,Location,Counties
0506216 ,248263-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2340,E,200,S,422571.5,4428190.3,Spotted from section lines,ALPINE ACRES,03/06/2003,,03/06/2005,10/29/2004,08/15/2005,,,250,130,210,6.5,https://dwr.state.co.us/Tools/WellPermits/0506216,"(40.000356, -105.907099)",1450
0104615,106224-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,NW,NE,2150,E,200,N,424458.3,4429624.7,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 3),05/09/1979,06/20/1979,05/09/1981,06/20/1979,,,,270,250,270,,https://dwr.state.co.us/Tools/WellPermits/0104615,"(40.013454, -105.885162)",1450
9115445 ,56180-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SE,2100,E,200,S,424252.8,4428173.9,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 2),04/06/1972,08/19/1972,,08/19/1972,,,,145,85,145,,https://dwr.state.co.us/Tools/WellPermits/9115445,"(40.000364, -105.887395)",1450
0417625 ,,Application Withdrawn,5,51,GRAND,,,S,3.0 N,76.0 W,19,,NE,NW,1500,W,200,N,419050.4,4451911.6,Spotted from section lines,TRAIL CREEK ESTATES (FILING: 3),,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0417625,"(40.213723, -105.951315)",1450
9115959 ,86085-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SE,1570,E,200,S,424416.8,4428177.2,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 2),09/08/1976,,,10/16/1976,07/31/1977,,,200,140,200,5,https://dwr.state.co.us/Tools/WellPermits/9115959,"(40.000406, -105.885474)",1450
0366475I,13328-AD,Application Denied,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SW,SE,2000,E,200,S,431560.4,4424385.9,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0366475I,"(39.966862, -105.801402)",1450
0009185,132925-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SW,2200,W,200,S,422351.5,4428186.4,Spotted from section lines,ALPINE ACRES,09/29/1983,,,10/23/1983,,,,153,60,153,,https://dwr.state.co.us/Tools/WellPermits/0009185,"(40.0003, -105.909676)",1450
0462305 ,225415-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NW,NW,800,W,200,N,426810.4,4453327.1,Spotted from section lines,PINE BEACH,06/19/2000,,06/19/2002,10/09/2001,11/01/2001,,,50,45,50,14,https://dwr.state.co.us/Tools/WellPermits/0462305,"(40.227183, -105.860293)",1450
0535064 ,261803-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,600,E,200,N,428048,4454914.4,Spotted from section lines,SHOREWOOD,02/15/2005,,02/15/2007,10/04/2005,07/27/2006,,,150,90,150,13,https://dwr.state.co.us/Tools/WellPermits/0535064,"(40.241587, -105.845921)",1450
0429850 ,210013-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,SW,SW,850,W,200,S,426828.6,4453448.5,Spotted from section lines,WILDACRES,06/01/1998,,06/01/2000,07/27/1999,08/28/1999,,,93,53,93,15,https://dwr.state.co.us/Tools/WellPermits/0429850,"(40.228284, -105.860084)",1450
0439516,215007-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,900,W,200,N,430863.5,4425885.8,Spotted from section lines,SUNSET RIDGE (FILING: 2),01/05/1999,,01/05/2001,03/15/1999,12/27/1999,,0,293,123,293,7,https://dwr.state.co.us/Tools/WellPermits/0439516,"(39.980319, -105.809722)",1450
0374082F,182454-,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SE,SW,1340,W,200,S,431001.3,4424392.3,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION,10/07/1994,,10/07/1999,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0374082F,"(39.966871, -105.807947)",1450
0347124 ,168205-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,22,,NE,NE,500,E,200,N,424777.5,4451743.9,Spotted from section lines,STILLWATER SMALL TRACTS,01/21/1993,,01/21/1995,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0347124,"(40.212743, -105.883989)",1450
0499379B,245587-,Permit Expired,5,51,GRAND,,,S,1.0 S,78.0 W,32,,NE,NW,2000,W,200,N,402326.5,4419615.7,Spotted from section lines,LOST RANCH,11/05/2002,,11/05/2004,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0499379B,"(39.921022, -106.142945)",1450
0438526 ,213843-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,25,,NW,NE,1400,E,200,N,427653.9,4450058.9,Spotted from section lines,MOUNTAIN SHADOWS ESTATES,11/20/1998,,11/20/2000,10/20/1999,05/10/2000,,,401,359,401,0.66,https://dwr.state.co.us/Tools/WellPermits/0438526,"(40.197817, -105.850006)",1450
0539365 ,263667-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,10,,NW,NE,1450,E,200,N,424341.5,4445345.6,Spotted from section lines,SCANLOCH,06/10/2005,,06/10/2007,11/03/2005,09/13/2006,,,200,160,200,14,https://dwr.state.co.us/Tools/WellPermits/0539365,"(40.155068, -105.888372)",1450
9501842 ,61016-F,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,22,,SE,SE,600,E,200,S,425638.8,4421186.7,Spotted from section lines,MOOSE RUN,04/20/2004,,04/20/2005,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9501842,"(39.937543, -105.870361)",1450
9503076 ,67372-F,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,23,,SE,SW,1800,W,200,S,426370.3,4421193.5,Spotted from section lines,MOOSE RUN,07/28/2008,,07/28/2010,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9503076,"(39.93767, -105.861806)",1450
0422277 ,206416-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,29,,NE,NW,1600,W,200,N,421042.6,4431229.6,Spotted from section lines,TEN MILE CREEK ESTATES,11/07/1997,,11/07/1999,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0422277,"(40.027601, -105.925367)",1450
0499379A,245586-,Well Constructed,5,51,GRAND,,,S,1.0 S,78.0 W,32,,NW,NW,1100,W,200,N,402052.5,4419631.1,Spotted from section lines,LOST RANCH,11/05/2002,,11/05/2004,08/15/2003,08/20/2003,,,245,150,245,10,https://dwr.state.co.us/Tools/WellPermits/0499379A,"(39.921125, -106.146153)",1450
0538084 ,126494--A,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,3,,SW,SE,1900,E,200,S,424205.9,4445475.3,Spotted from section lines,SCANLOCH,05/09/2005,,05/09/2007,04/03/2006,05/22/2006,,,210,150,210,10,https://dwr.state.co.us/Tools/WellPermits/0538084,"(40.156218, -105.889972)",1450
3605769 ,124666--A,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,50,E,200,N,428215.6,4454910.4,Spotted from section lines,,,,,09/13/2006,09/30/2006,,,210,160,210,10,https://dwr.state.co.us/Tools/WellPermits/3605769,"(40.241565, -105.843945)",1450
9116287 ,118964-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,1860,E,200,S,422720,4428192.9,Spotted from section lines,ALPINE PARK,,06/06/1982,,06/06/1982,,,,155,,,,https://dwr.state.co.us/Tools/WellPermits/9116287,"(40.000397, -105.905354)",1450
0266730,11700-AD,Application Denied,5,51,GRAND,,,S,3.0 N,77.0 W,28,,SE,SE,40,E,200,S,413807.9,4448862.1,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0266730,"(40.185726, -106.0125)",1450
9115860,80377-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2800,W,200,S,422538.2,4428189.7,Spotted from section lines,ALPINE ACRES,,08/27/1976,,08/27/1976,,,,90,,,,https://dwr.state.co.us/Tools/WellPermits/9115860,"(40.000353, -105.907486)",1450
0212332,119317-,Well Abandoned,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SW,600,W,200,S,423473.5,4428158,Spotted from section lines,GRAND COUNTRY ESTATES,04/23/1981,,04/23/1984,01/09/1984,,01/12/1995,,300,80,290,,https://dwr.state.co.us/Tools/WellPermits/0212332,"(40.00015, -105.896518)",1450
0005613,115480--A,Well Constructed,5,51,GRAND,,,S,2.0 S,78.0 W,2,,SE,SW,1500,W,200,S,406309.8,4417242.6,Spotted from section lines,,08/08/1980,07/19/1982,,10/03/1981,07/18/1982,,,40,30,40,15,https://dwr.state.co.us/Tools/WellPermits/0005613,"(39.900095, -106.095993)",1450
9116334,127542-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SW,2510,E,200,S,422518.9,4428189.3,Spotted from section lines,ALPINE PARK,,09/10/1983,,09/10/1983,,,,155,,,,https://dwr.state.co.us/Tools/WellPermits/9116334,"(40.000342, -105.907708)",1450
0397530,194010-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,3,,NW,NE,1340,E,200,N,425366.5,4428006.4,Spotted from section lines,BREWER TRACTS,04/08/1996,,04/08/1998,06/23/1997,06/30/1997,,,300,160,280,7,https://dwr.state.co.us/Tools/WellPermits/0397530,"(39.99895, -105.874326)",1450
0366543,177244-,Well Constructed,5,51,GRAND,,,S,2.0 N,78.0 W,22,,NE,NW,2840,E,200,N,404945.1,4442690.2,Spotted from section lines,,04/13/1994,,04/13/1996,10/14/1994,08/10/1995,,,75,45,75,4.5,https://dwr.state.co.us/Tools/WellPermits/0366543,"(40.129172, -106.115685)",1450
0214056,119538-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,26,,NW,NE,2200,E,200,N,425827.6,4450114.6,Spotted from section lines,,05/05/1981,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0214056,"(40.198162, -105.871464)",1450
0912525A,109293-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NE,2050,E,200,N,428356.2,4422670.9,Spotted from section lines,ICEBOX ESTATES,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0912525A,"(39.951146, -105.838726)",1450
0110238,109767-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,450,E,200,N,428093.7,4454913.3,Spotted from section lines,SHOREWOOD,08/24/1980,,,05/26/1982,,,,125,70,125,,https://dwr.state.co.us/Tools/WellPermits/0110238,"(40.241582, -105.84538)",1450
0211555A,118963-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,1940,E,200,S,422695.3,4428192.5,Spotted from section lines,ALPINE ACRES,03/30/1981,,,,,,,155,,,,https://dwr.state.co.us/Tools/WellPermits/0211555A,"(40.000385, -105.905647)",1450
0253547D,11561-AD,Application Denied,5,51,GRAND,,,S,1.0 S,75.0 W,19,,NE,NE,500,E,200,N,430418,4422653,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0253547D,"(39.951156, -105.814587)",1450
9501637 ,60242-F,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,5,,SE,SE,800,E,200,S,422314.9,4426058.3,Spotted from section lines,FAIRWAYS AT POLE CREEK,09/24/2003,,09/24/2004,10/01/2003,,,,350,170,350,,https://dwr.state.co.us/Tools/WellPermits/9501637,"(39.981126, -105.909843)",1450
0494024 ,243226-,Well Constructed,5,51,GRAND,,,S,1.0 N,78.0 W,3,,SE,SW,2300,W,200,S,404832.2,4436420.1,Spotted from section lines,PINE AIR ADDITION,08/19/2002,,08/19/2004,12/21/2002,06/28/2003,,,650,210,650,5,https://dwr.state.co.us/Tools/WellPermits/0494024,"(40.072679, -106.116088)",1450
0470872 ,55227-F,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,5,,SE,SE,800,E,200,S,422314.9,4426058.3,Spotted from section lines,FAIRWAYS AT POLE CREEK,01/26/2001,,01/26/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0470872,"(39.981126, -105.909843)",1450
0211555C,118962-,Permit Issued,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2020,E,200,S,422670.5,4428192,Spotted from section lines,ALPINE ACRES,03/30/1981,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0211555C,"(40.000383, -105.905928)",1450
0371992,180867-,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SW,SW,250,W,200,S,430669.1,4424396.1,Spotted from section lines,,08/22/1994,,08/22/1996,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0371992,"(39.96688, -105.811835)",1450
0210490 ,92053--A,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SE,SW,2160,W,200,S,423956.6,4428167.8,Spotted from section lines,GRAND COUNTRY ESTATES,12/29/1980,,12/29/1982,01/07/1981,,,,125,85,125,,https://dwr.state.co.us/Tools/WellPermits/0210490,"(40.000284, -105.890861)",1450
0416865 ,204622-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2340,E,200,S,422571.5,4428190.3,Spotted from section lines,ALPINE ACRES,08/14/1997,,08/14/1999,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0416865,"(40.000356, -105.907099)",1450
0366475S,44521-F,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SW,SE,2000,E,200,S,431560.4,4424385.9,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION,01/27/1995,,01/27/1996,10/20/1995,09/07/1996,,,300,180,300,7.2,https://dwr.state.co.us/Tools/WellPermits/0366475S,"(39.966862, -105.801402)",1450
0374284,182565-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,23,,SE,SW,2200,W,200,S,425570.6,4450242.5,Spotted from section lines,,10/13/1994,,10/13/1996,01/02/1995,12/11/1996,,,435,230,435,7,https://dwr.state.co.us/Tools/WellPermits/0374284,"(40.199283, -105.874497)",1450
0414504 ,203971-,Permit Canceled,5,51,GRAND,,,S,1.0 N,80.0 W,32,,SE,SE,310,E,200,S,382641,4428755.6,Spotted from section lines,,07/16/1997,,07/16/1999,08/02/1997,09/29/1997,,,39,31,39,15,https://dwr.state.co.us/Tools/WellPermits/0414504,"(40.000849, -106.37488)",1450
9115920,84273-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,24,,NE,NE,600,E,200,N,418410.5,4451925.6,Spotted from section lines,,,07/11/1976,,07/11/1976,,,,55,,,,https://dwr.state.co.us/Tools/WellPermits/9115920,"(40.213787, -105.958837)",1450
0466029 ,213843--A,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,25,,NW,NE,1430,E,200,N,427644.7,4450059.2,Spotted from section lines,MOUNTAIN SHADOWS ESTATES,09/06/2000,,09/06/2002,09/25/2000,10/04/2000,,,670,597,670,6,https://dwr.state.co.us/Tools/WellPermits/0466029,"(40.197816, -105.850111)",1450
9500775 ,235444-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,100,W,200,N,430619.6,4425886.9,Spotted from section lines,SUNSET RIDGE (FILING: 2),08/25/2001,,08/25/2003,08/01/2002,11/07/2002,,,323,183,323,12,https://dwr.state.co.us/Tools/WellPermits/9500775,"(39.980308, -105.812568)",1450
0330176 ,162073-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,32,,NE,NW,1700,W,200,N,420671.5,4448650.8,Spotted from section lines,COOK EXEMPTION,10/17/1991,,,03/28/1992,12/15/1993,,,140,100,140,8,https://dwr.state.co.us/Tools/WellPermits/0330176,"(40.184502, -105.931854)",1450
0455358,,Application Information Requested,5,51,GRAND,,,S,1.0 S,75.0 W,20,,NE,NE,700,E,200,N,431958.8,4422648.4,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0455358,"(39.951237, -105.796549)",1450
0543416 ,266955-,Permit Issued,5,51,GRAND,,,S,1.0 N,77.0 W,8,,SE,SE,900,E,200,S,411775.2,4434635.1,Spotted from section lines,GRAND SKY EXEMPTION,12/07/2005,,12/07/2007,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0543416,"(40.057355, -106.034434)",1450
9116320 ,124666-,Well Abandoned,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,50,E,200,N,428215.6,4454910.4,Spotted from section lines,,03/29/1982,08/20/1982,03/29/1984,03/31/1982,,04/06/2007,,120,60,120,,https://dwr.state.co.us/Tools/WellPermits/9116320,"(40.241565, -105.843945)",1450
9500802 ,56105-F,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,31,,NW,NW,100,W,200,N,418674.6,4429644,Spotted from section lines,HOMESTEAD HILLS (FILING: 4),10/23/2001,,10/23/2002,10/26/2001,09/30/2002,,,446,200,440,1.5,https://dwr.state.co.us/Tools/WellPermits/9500802,"(40.013088, -105.952917)",1450
0389006G,190732-,Permit Issued,5,51,GRAND,,,S,1.0 S,75.0 W,14,,SE,SW,1700,W,200,S,435835.2,4422715.2,Spotted from section lines,HIGH LONESOME TRAIL,10/18/1995,,10/18/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0389006G,"(39.952143, -105.751184)",1450
9500104,227112-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,23,,SW,SE,2550,E,200,S,425724.2,4450238.9,Spotted from section lines,,07/20/2000,,07/20/2002,09/03/2000,,,,195,90,195,,https://dwr.state.co.us/Tools/WellPermits/9500104,"(40.19927, -105.8727)",1450
0374291C,182572-,Permit Canceled,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SW,SE,1400,E,200,S,431743.2,4424383.8,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION VII,10/13/1994,,10/13/1996,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0374291C,"(39.966859, -105.799259)",1450
0436744 ,214149-,Permit Issued,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SE,SW,1340,W,200,S,431001.3,4424392.3,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION,11/30/1998,,11/30/2000,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0436744,"(39.966871, -105.807947)",1450
9115715 ,71888-,Well Constructed,5,51,GRAND,,,S,1.0 N,77.0 W,35,,SW,SE,1650,E,200,S,416292.5,4428229.6,Spotted from section lines,,10/12/1973,10/14/1973,,10/14/1973,11/06/1995,,,120,80,120,5,https://dwr.state.co.us/Tools/WellPermits/9115715,"(40.000117, -105.980642)",1450
0376654 ,183443-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,19,,NE,NW,2000,W,200,N,419202.8,4451907.8,Spotted from section lines,TRAIL CREEK ESTATES (FILING: 3),11/18/1994,,11/18/1996,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0376654,"(40.213702, -105.949517)",1450
0483347 ,237070-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,NW,NW,400,W,200,N,423353.4,4451817.7,Spotted from section lines,,10/22/2001,,10/22/2003,05/25/2002,09/13/2004,,,270,160,270,1.9,https://dwr.state.co.us/Tools/WellPermits/0483347,"(40.213281, -105.900742)",1450
0429607,210006-,Permit Expired,5,51,GRAND,,,S,3.0 N,77.0 W,34,,SE,SE,200,E,200,S,415277.8,4447251.2,Spotted from section lines,SHADOW MOUNTAIN RANCH,06/01/1998,,06/01/2000,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0429607,"(40.171363, -105.995023)",1450
0535064 ,261803-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,600,E,200,N,428048,4454914.4,Spotted from section lines,SHOREWOOD,02/15/2005,,02/15/2007,10/04/2005,07/27/2006,,,150,90,150,13,https://dwr.state.co.us/Tools/WellPermits/0535064,"(40.241587, -105.845921)",1450
9116268,115480-,Well Constructed,5,51,GRAND,,,S,2.0 S,78.0 W,2,,SE,SW,1500,W,200,S,406309.8,4417242.6,Spotted from section lines,,,12/31/1959,,12/31/1959,,,,40,,,,https://dwr.state.co.us/Tools/WellPermits/9116268,"(39.900095, -106.095993)",1450
0274602 ,147510-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NE,NW,2370,W,200,N,428100,4422670.4,Spotted from section lines,SKY VIEW ACRES,04/15/1987,,,07/11/1987,,,,160,110,125,,https://dwr.state.co.us/Tools/WellPermits/0274602,"(39.951116, -105.841723)",1450
0447055,218015-,Well Constructed,5,51,GRAND,,,S,1.0 N,78.0 W,7,,SE,SW,3900,E,200,S,399668.7,4434937.1,Spotted from section lines,,06/15/1999,06/15/1967,,,,,,120,,,,https://dwr.state.co.us/Tools/WellPermits/0447055,"(40.058722, -106.176395)",1450
0413215A,202306-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,SW,SW,150,W,200,S,426615.4,4453454.6,Spotted from section lines,WILDACRES,04/22/1997,,04/22/1999,11/10/1997,11/10/1997,,,102,54,102,6,https://dwr.state.co.us/Tools/WellPermits/0413215A,"(40.228319, -105.862599)",1450
0107512 ,111546-,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,17,,SE,SW,2740,E,200,S,431336.7,4422771.5,Spotted from section lines,FOUR WAY ESTATES,11/08/1979,,11/08/1982,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0107512,"(39.952304, -105.803843)",1450
0476917 ,234221-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SE,1200,E,200,S,424531.2,4428179.6,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),06/22/2001,,06/22/2003,06/29/2001,03/23/2002,,,215,115,215,10,https://dwr.state.co.us/Tools/WellPermits/0476917,"(40.000443, -105.884139)",1450
9502048 ,260923-,Well Constructed,5,51,GRAND,,,S,2.0 N,77.0 W,15,,SE,SE,480,E,208,S,415058.9,4442391.2,Spotted from section lines,INVERNESS - GRAND COUNTY,12/17/2004,,12/17/2006,06/02/2006,07/14/2006,,,551,71,411,7,https://dwr.state.co.us/Tools/WellPermits/9502048,"(40.127561, -105.996954)",1450
9503698 ,77427-F,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,15,,SW,SW,405,W,209,S,433894.6,4422770,Spotted from section lines,RANCH CREEK RANCH,08/01/2013,,08/01/2014,09/18/2013,01/28/2014,,,298,78,298,13.2,https://dwr.state.co.us/Tools/WellPermits/9503698,"(39.952489, -105.773899)",1450
9115634 ,67928-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NE,NE,225,E,210,N,428912.5,4422668.9,Spotted from section lines,ICEBOX ESTATES,03/16/1973,07/01/1973,03/16/1975,07/01/1973,,,,75,34,75,,https://dwr.state.co.us/Tools/WellPermits/9115634,"(39.951175, -105.832218)",1450
0909735 ,71891-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,25,,NE,NE,60,E,210,N,418558.4,4450368.5,Spotted from section lines,TRAIL MOUNTAIN RANCHETTES,10/12/1973,08/15/1975,,07/11/1974,08/15/1975,,,105,105,125,15,https://dwr.state.co.us/Tools/WellPermits/0909735,"(40.199776, -105.956901)",1450
0242327,134402-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,3,,NW,NW,1290,W,210,N,424567.3,4428017.9,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),02/21/1984,,,09/06/1984,09/06/1996,,,165,85,165,10.4,https://dwr.state.co.us/Tools/WellPermits/0242327,"(39.998987, -105.883698)",1450
0242327,134402-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,3,,NW,NW,1290,W,210,N,424567.3,4428017.9,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),02/21/1984,,,09/06/1984,09/06/1996,,,165,85,165,10.4,https://dwr.state.co.us/Tools/WellPermits/0242327,"(39.998987, -105.883698)",1450
0420988,205734-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,25,,NE,NW,3325,E,210,N,427067.4,4450076.2,Spotted from section lines,,10/03/1997,,10/03/1999,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0420988,"(40.197919, -105.856904)",1450
0490673 ,132381--A,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,10,,NW,NE,2400,E,210,N,424052.1,4445358.7,Spotted from section lines,"SCANLOCH AMENDED PLAT LOTS 28, 29 & 30, BLOCK 9",04/18/2002,,04/18/2004,05/30/2002,06/04/2002,,,246,107,247,10,https://dwr.state.co.us/Tools/WellPermits/0490673,"(40.155159, -105.891767)",1450
0200561 ,112303-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NW,NW,793,W,215,N,426808.2,4453322.6,Spotted from section lines,WILDACRES,12/27/1979,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0200561,"(40.227147, -105.860316)",1450
9115657 ,69402-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NE,NE,20,E,215,N,424168,4428023.5,Spotted from section lines,GRAND COUNTRY ESTATES,06/20/1973,07/09/1973,06/20/1975,07/09/1973,,,,110,70,110,,https://dwr.state.co.us/Tools/WellPermits/9115657,"(39.999005, -105.888373)",1450
9502406D,266731-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,34,,NE,NW,2339,W,220,N,423836.3,4438920.7,Spotted from section lines,LEGACY PARK RANCH,11/25/2005,,11/25/2007,08/08/2006,,,,460,80,460,,https://dwr.state.co.us/Tools/WellPermits/9502406D,"(40.097143, -105.893543)",1450
0434677 ,213499-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,3,,SE,SE,380,E,220,S,425657.2,4426038.3,Spotted from section lines,JUST RANCH ESTATES,10/28/1998,,10/28/2000,11/02/1998,,,0,222,172,222,,https://dwr.state.co.us/Tools/WellPermits/0434677,"(39.981246, -105.870704)",1450
9116019 ,91291-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,2,,NW,NE,2390,E,220,N,425924.9,4456562.9,Spotted from section lines,WINDING RIVER VILLA,06/28/1977,08/03/1978,06/28/1979,08/03/1978,,,,105,,,,https://dwr.state.co.us/Tools/WellPermits/9116019,"(40.256257, -105.871068)",1450
0910713,76145-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,3,,NE,NW,1540,W,220,N,424643.5,4428013.4,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0910713,"(39.998949, -105.882808)",1450
9502406D,266731-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,34,,NE,NW,2339,W,220,N,423836.3,4438920.7,Spotted from section lines,LEGACY PARK RANCH,11/25/2005,,11/25/2007,08/08/2006,,,,460,80,460,,https://dwr.state.co.us/Tools/WellPermits/9502406D,"(40.097143, -105.893543)",1450
3648356 ,245586--A,Well Constructed,5,51,GRAND,,,S,1.0 S,78.0 W,32,,NW,NW,1100,W,220,N,402052.3,4419625,Spotted from section lines,LOST RANCH,12/16/2010,,12/16/2011,12/22/2010,01/06/2011,,,215,155,215,5.5,https://dwr.state.co.us/Tools/WellPermits/3648356,"(39.921071, -106.146152)",1450
