"month","year","county","med_tax_rev","rec_tax_rev","med_remainderofstate_counties","rec_remainderofstate_counties","med_blank_code","rec_blank_code","id"
"4","2017","Park",,"10403",,,,,"42017Park"
"4","2017","Pitkin","705","41656",,,,,"42017Pitkin"
"4","2017","Pueblo","17842","100262",,,,,"42017Pueblo"
"4","2017","Routt",,"28355",,,,,"42017Routt"
"4","2017","San Miguel","791","12539",,,,,"42017San Miguel"
"4","2017","Summit","4435","82597",,,,,"42017Summit"
"4","2017","Weld","8263","78402",,,,,"42017Weld"
"4","2017","Remainder of State","20678","138703","Costilla, Gilpin, Grand, Mesa, Moffat, Montrose, Morgan, Otero, Park, Routt, Sedgwick, and Teller.","El Paso, Huerfano, Lake, Mesa, Morgan, Ouray, Saguache, San Juan, and Sedgwick",,,"42017Remainder of State"
"4","2017","El Paso","264869",,,,,,"42017El Paso"
"4","2017","Fremont","5362",,,,,,"42017Fremont"
"3","2017","Adams","16881","118622",,,,,"32017Adams"
"3","2017","Arapahoe","39164","256518",,,,,"32017Arapahoe"
"3","2017","Archuleta",,"15275",,,,,"32017Archuleta"
"3","2017","Boulder","61636","166310",,,,,"32017Boulder"
"3","2017","Chaffee",,"9073",,,,,"32017Chaffee"
"3","2017","Clear Creek","1952","15946",,,,,"32017Clear Creek"
"3","2017","Conejos",,"9536",,,,,"32017Conejos"
"3","2017","Costilla",,"6232",,,,,"32017Costilla"
"3","2017","Denver","582381","860182",,,,,"32017Denver"
"3","2017","Eagle","3823","44064",,,,,"32017Eagle"
"3","2017","Garfield","7738","46369",,,,,"32017Garfield"
"3","2017","Gilpin",,"5592",,,,,"32017Gilpin"
"3","2017","Grand",,"10486",,,,,"32017Grand"
"3","2017","Gunnison",,"22710",,,,,"32017Gunnison"
"3","2017","Jefferson","83809","112884",,,,,"32017Jefferson"
"3","2017","La Plata","7996","68476",,,,,"32017La Plata"
"3","2017","Lake",,"5580",,,,,"32017Lake"
"3","2017","Larimer","30401","111818",,,,,"32017Larimer"
"3","2017","Las Animas","875","75067",,,,,"32017Las Animas"
"3","2017","Montezuma","1702","37104",,,,,"32017Montezuma"
"3","2017","Morgan",,"22438",,,,,"32017Morgan"
"3","2017","Ouray",,"14949",,,,,"32017Ouray"
"3","2017","Park",,"7937",,,,,"32017Park"
"3","2017","Pitkin","3299","33421",,,,,"32017Pitkin"
"3","2017","Pueblo","17316","74493",,,,,"32017Pueblo"
"3","2017","Routt","4519","26802",,,,,"32017Routt"
"3","2017","San Miguel","483","9759",,,,,"32017San Miguel"
"3","2017","Summit","3889","70029",,,,,"32017Summit"
"3","2017","Weld","7480","69558",,,,,"32017Weld"
"3","2017","Remainder of State","13015","96165","Alamosa, Archuleta, Chaffee, Costilla, Gilpin, Grand, Gunnison,  Mesa, Moffat, Montrose, Morgan, Otero, Ouray, Park, and Sedgwick","El Paso, Huerfano, Mesa, Saguache, San Juan, and Sedgwick.",,,"32017Remainder of State"
"3","2017","El Paso","216143",,,,,,"32017El Paso"
"3","2017","Fremont","6812",,,,,,"32017Fremont"
"2","2017","Adams","21071","127372",,,,,"22017Adams"
"2","2017","Arapahoe","27713","229318",,,,,"22017Arapahoe"
"2","2017","Archuletta",,"15507",,,,,"22017Archuletta"
"2","2017","Boulder","57350","160367",,,,,"22017Boulder"
"2","2017","Chaffee",,"9199",,,,,"22017Chaffee"
"2","2017","Clear Creek","1469","16698",,,,,"22017Clear Creek"
"2","2017","Conejos",,"8494",,,,,"22017Conejos"
"2","2017","Costilla",,"6166",,,,,"22017Costilla"
"2","2017","Denver","431934","747069",,,,,"22017Denver"
"2","2017","Eagle","5601","49642",,,,,"22017Eagle"
"2","2017","Garfield","8672","39091",,,,,"22017Garfield"
"2","2017","Gilpin",,"4495",,,,,"22017Gilpin"
"2","2017","Grand",,"10764",,,,,"22017Grand"
"2","2017","Gunnison",,"10871",,,,,"22017Gunnison"
"2","2017","Jefferson","39660","116005",,,,,"22017Jefferson"
"2","2017","La Plata","8717","47922",,,,,"22017La Plata"
"2","2017","Lake",,"5566",,,,,"22017Lake"
"2","2017","Larimer","27286","100562",,,,,"22017Larimer"
"2","2017","Las Animas",,"58200",,,,,"22017Las Animas"
"2","2017","Montezuma","3140","46063",,,,,"22017Montezuma"
"2","2017","Ouray",,"10759",,,,,"22017Ouray"
