"loanrange","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd","loanamount"
"b $2-5 million","UNIVERSITY COMMUNITIES LLC","4500 Cherry Creek Dr S Ste 1200","GLENDALE","CO","80246","531110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"147","5/3/2020","Bank of America, National Association","CO - 01",
"b $2-5 million","UPPER SAN JUAN HEALTH SERVICES DISTRICT","95 S PAGOSA BLVD","PAGOSA SPRINGS","CO","81147","622110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","266","4/14/2020","First Southwest Bank","CO - 03",
"b $2-5 million","USA HOCKEY, INC","1775 Bob Johnson Dr","COLORADO SPRINGS","CO","80906","611620","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","120","4/15/2020","TCF National Bank","CO - 05",
"b $2-5 million","UTE MOUNTAIN CASINO TRIBAL ENTERPRISE","3 Weeminuche Drive","TOWAOC","CO","81334","721120","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","383","4/27/2020","Zions Bank, A Division of","CO - 03",
"b $2-5 million","UTILITY DATA CONTRACTORS, INC.","82 Inverness Drive East #A1 0.0","ENGLEWOOD","CO","80112","541512","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"25","4/8/2020","JPMorgan Chase Bank, National Association","CO - 04",
"b $2-5 million","VAIL HOTEL PARTNERS, LLC","1300 Westhaven Dr","VAIL","CO","81657","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"262","5/3/2020","Bank of America, National Association","CO - 02",
"b $2-5 million","VALLEY-WIDE HEALTH SYSTEMS, INC","128 MARKET ST","ALAMOSA","CO","81101","622110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","454","4/11/2020","Sunflower Bank, National Association","CO - 03",
"b $2-5 million","VALOR CHRISTIAN SCHOOLS","3775 GRACE BLVD","HIGHLANDS RANCH","CO","80126","611110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","250","4/4/2020","Community Banks of Colorado, A Division of","CO - 06",
"b $2-5 million","VELOCITY GLOBAL, LCC","3858 WALNUT ST 107","DENVER","CO","80205","561311","Limited  Liability Company(LLC)","White","Male Owned","Unanswered",,"116","4/15/2020","Citibank, N.A.","CO - 01",
"b $2-5 million","VERITY WIRELESS INC","1205 S HAVANA ST UNIT B2","AURORA","CO","80012","517210","Corporation","Unanswered","Male Owned","Non-Veteran",,,"5/3/2020","Wells Fargo Bank, National Association","CO - 01",
"b $2-5 million","VIA MOBILITY SERVICES","2855 N 63rd Street","BOULDER","CO","80301","624120","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","409","4/28/2020","BOKF, National Association","CO - 02",
"b $2-5 million","VISTA TD, LLC","5460 S. Broadway 0.0","ENGLEWOOD","CO","80113","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"252","4/10/2020","JPMorgan Chase Bank, National Association","CO - 01",
"b $2-5 million","VIVAX SYSTEMS INC.","1050 YUMA ST","DENVER","CO","80204","238320","Corporation","White","Male Owned","Non-Veteran",,"151","4/8/2020","InBank","CO - 01",
"b $2-5 million","VOLUNTEERS OF AMERICA COLORADO BRANCH","2660 LARIMER ST","DENVER","CO","80205","624190","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","250","4/5/2020","FirstBank","CO - 01",
"b $2-5 million","W.L. CONTRACTORS, INC.","5920 LAMAR ST","ARVADA","CO","80003","237310","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"145","4/8/2020","FirstBank","CO - 07",
"b $2-5 million","WALKER MANUFACTURING COMPANY","5925 E. Harmony Rd.","FORT COLLINS","CO","80528","333112","Corporation","Unanswered","Unanswered","Unanswered",,,"4/9/2020","Great Western Bank","CO - 02",
"b $2-5 million","WALKER PRODUCTS INC","727 23 Road","GRAND JUNCTION","CO","81505","336310","Corporation","Unanswered","Unanswered","Unanswered",,"312","4/15/2020","Bank of the West","CO - 03",
"b $2-5 million","WALLACE SD, LLC","1190 Plum Valley Lane 0.0","HIGHLANDS RANCH","CO","80129","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"100","4/10/2020","JPMorgan Chase Bank, National Association","CO - 06",
"b $2-5 million","WANCO INC","5870 Tennyson St","ARVADA","CO","80003","339950","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"248","4/28/2020","U.S. Bank, National Association","CO - 07",
"b $2-5 million","WELCH EQUIPMENT COMPANY INC","2025 NOME ST","DENVER","CO","80239","423830","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/5/2020","BBVA USA","CO - 01",
"b $2-5 million","WELD COUNTY GARAGE, INC.","47TH AVE","GREELEY","CO","80634","441120","Corporation","Unanswered","Male Owned","Unanswered",,"159","4/7/2020","FirstBank","CO - 04",
"b $2-5 million","WELLBIZ BRANDS, INC","9780 S Meridian Blvd, Suite 400","ENGLEWOOD","CO","80112","812199","Corporation","Unanswered","Unanswered","Unanswered",,"104","5/8/2020","Customers Bank","CO - 04",
"b $2-5 million","WEN NEW MEXICO, LLC","1515 NORTH ACADEMY BLVD, SUITE 400","COLORADO SPRINGS","CO","80909","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","4/11/2020","BBVA USA","CO - 05",
"b $2-5 million","WENEVADA LLC","1515 N Academy Blvd Suite 400","COLORADO SPRINGS","CO","80909","722513","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","4/12/2020","BBVA USA","CO - 05",
"b $2-5 million","WESTERN DISPOSAL, INC.","5880 Butte Mill Rd","BOULDER","CO","80301","562111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"154","4/5/2020","BOKF, National Association","CO - 02",
"b $2-5 million","WESTERN DISTRIBUTING COMPANY INC.","PO BOX 5542","DENVER","CO","80217","541614","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"416","4/6/2020","FirstBank","CO - 01",
"b $2-5 million","WESTERN PAPER DISTRIBUTORS, INC.","11551 E. 45th Ave., Ste. A","DENVER","CO","80239","424110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/4/2020","UMB Bank, National Association","CO - 01",
"b $2-5 million","WHOLE HEMP COMPANY LLC","615 Wooten Road, Suite 110","COLORADO SPRINGS","CO","80915","311224","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"200","4/14/2020","5Star Bank","CO - 05",
"b $2-5 million","WILLOW CREEK COMPANIES, LLC","28485 Highway 6 Unit 4","RIFLE","CO","81650","238990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"182","4/3/2020","Timberline Bank","CO - 03",
"b $2-5 million","WM PARTNERS, LLC","7084 S. Revere Parkway, Unit A","ENGLEWOOD","CO","80112","423830","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/4/2020","UMB Bank, National Association","CO - 04",
"b $2-5 million","WOODLEY'S FINE FURNITURE","320 S Sunset Street","LONGMONT","CO","80501","442110","Corporation","Unanswered","Unanswered","Unanswered",,,"4/9/2020","Great Western Bank","CO - 04",
"b $2-5 million","WORKFORCE INSIGHT, LLC","355 S Teller Street Suite 200","LAKEWOOD","CO","80226","541519","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"155","4/10/2020","JPMorgan Chase Bank, National Association","CO - 01",
"b $2-5 million","WORKPLACE ELEMENTS, LLC","2501 Blake Street","DENVER","CO","80205","423210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"178","4/13/2020","BOKF, National Association","CO - 01",
"b $2-5 million","WOWZA MEDIA SYSTEMS, LLC","523 PARK POINT DR SUITE 300","GOLDEN","CO","80401","518210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"120","4/8/2020","City National Bank","CO - 02",
"b $2-5 million","WRIGHT & MCGILL CO.","4245 E 46th Ave","DENVER","CO","80216","333992","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"227","4/8/2020","Commerce Bank","CO - 01",
"b $2-5 million","WYCO FIELD SERVICES","7935 E Prentice Ave","ENGLEWOOD","CO","80111","541618","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"339","4/15/2020","BBVA USA","CO - 01",
,,,"WINDSOR","CO","80550","812990","Corporation","Unanswered","Female Owned","Unanswered",,"20","4/4/2020","Bank of Colorado","CO - 02","147300"
"b $2-5 million","XCLUSIVE STAFFING LLC","8774 Yates Street 210","WESTMINSTER","CO","80031","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","4/15/2020","Cadence Bank, National Association","CO - 07",
"b $2-5 million","YEH AND ASSOCIATES, INC.","2000 N CLAY ST STE 200","DENVER","CO","80211","541330","Corporation","Unanswered","Unanswered","Unanswered",,"125","4/6/2020","InBank","CO - 01",
"b $2-5 million","YMCA OF THE ROCKIES","2515 Tunnel Road","ESTES PARK","CO","80511","721110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","322","4/15/2020","Bank of Colorado","CO - 02",
"b $2-5 million","YOUNG MEN'S CHRISTIAN ASSOCIATION OF HE PIKES PEAK REGION","316 N Tejon","COLORADO SPRINGS","CO","80903","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","401","4/6/2020","BBVA USA","CO - 05",
"b $2-5 million","YOUNG MEN'S CHRISTIAN ASSOCIATION OF METROPOLITAN DENVER","2625 S COLORADO BLVD","DENVER","CO","80222","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","406","4/7/2020","FirstBank","CO - 01",
"b $2-5 million","ZAP ENGINEERING CONSTRUCTION SERVICESIN","333 S. Allison Pkwy","LAKEWOOD","CO","80226","213112","Corporation","White","Male Owned","Non-Veteran",,"150","4/14/2020","KeyBank National Association","CO - 01",
"b $2-5 million","ZIVARO, INC.","990 S Braodway St, Suite 300","DENVER","CO","80209","423430","Corporation","Unanswered","Unanswered","Unanswered",,"153","4/14/2020","KeyBank National Association","CO - 01",
"c $1-2 million","1ST ALLERGY, ASTHMA AND PEDIATRICS TOO, INC.","6801 S Yosemite St.","ENGLEWOOD","CO","80112","621111","Corporation","Unanswered","Male Owned","Non-Veteran",,"85","4/14/2020","Citywide Banks","CO - 04",
"c $1-2 million","1ST ELECTRIC CONTRACTORS INC","8169 Southpark Circle","LITTLETON","CO","80120","238210","Corporation","Unanswered","Unanswered","Unanswered",,"128","4/10/2020","Citywide Banks","CO - 01",
"c $1-2 million","20/20 FINANCIAL CONSULTING, INC.","11800 RIDGE PARKWAY #400","BROOMFIELD","CO","80021","541611","Corporation","Unanswered","Unanswered","Unanswered",,"104","4/6/2020","Glacier Bank","CO - 02",
"c $1-2 million","271 LAKE DAVIS HOLDING, LLC","8648 Lake Davis Road","PUEBLO","CO","81005","111998","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"72","5/3/2020","TCF National Bank","CO - 03",
"c $1-2 million","3PI, INC.","1905 S FEDERAL BLVD","DENVER","CO","80219","722513","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"169","4/8/2020","CBW Bank","CO - 01",
"c $1-2 million","6G WELLHEAD LLC","3801 Canal Dr","FORT COLLINS","CO","80524","561499","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"45","5/1/2020","JPMorgan Chase Bank, National Association","CO - 02",
"c $1-2 million","90OCTANE, LLC","621 17th Street, Suite 600","DENVER","CO","80293","541890","Sole Proprietorship","Unanswered","Unanswered","Unanswered",,"54","4/11/2020","MidFirst Bank","CO - 01",
"c $1-2 million","A PHYSICIANS HOME CARE","1485 GOLDEN HILLS RD","COLORADO SPRINGS","CO","80919","621610","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"275","4/8/2020","FirstBank","CO - 05",
"c $1-2 million","A-1 CHIPSEAL COMPANY","2505 E  74TH AVE","DENVER","CO","80229","238990","Cooperative","Unanswered","Unanswered","Unanswered",,"112","4/13/2020","The Pueblo Bank and Trust Company","CO - 07",
"c $1-2 million","A.R. WILFLEY & SONS, INC","5870 E 56TH AVE","COMMERCE CITY","CO","80022","333249","Corporation","Unanswered","Unanswered","Unanswered",,"76","4/9/2020","ANB Bank","CO - 01",
"c $1-2 million","AB/SAGE TCH HOLDCO, LLC","1575 WELTON ST STE 300","DENVER","CO","80202","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"167","4/27/2020","FirstBank","CO - 01",
"c $1-2 million","ABA-SNOWMASS LLC","0239 Snowmass Club Circle","SNOWMASS VILLAGE","CO","81615","713940","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"109","4/14/2020","Valley National Bank","CO - 03",
"c $1-2 million","ABACUS SOLUTIONS GROUP, LLC","800 E. Hwy 24 Suite E6","WOODLAND PARK","CO","80863","541512","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"196","4/30/2020","Comerica Bank","CO - 05",
"c $1-2 million","ABILITY CONNECTION COLORADO INC","801 YOSEMITE ST","DENVER","CO","80230","813211","Non-Profit Organization","Unanswered","Female Owned","Unanswered","Y","165","4/7/2020","Farmers & Stockmens Bank","CO - 01",
"c $1-2 million","ABOUT KIDS HOME CARE, LLC","2790 N ACADEMY BLVD STE 170","COLORADO SPRINGS","CO","80917","624410","Corporation","Unanswered","Unanswered","Unanswered",,"119","4/8/2020","FirstBank","CO - 05",
"c $1-2 million","ACADEMY ROOFING, INC.","1610 Jasper Street","AURORA","CO","80011","238160","Corporation","Unanswered","Male Owned","Non-Veteran",,"100","4/5/2020","Commerce Bank","CO - 01",
"c $1-2 million","ACADEMY, LLC","1565 Auto Mall Loop","COLORADO SPRINGS","CO","80920","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/6/2020","UMB Bank, National Association","CO - 05",
"c $1-2 million","ACCELERATED SERVICES LLC","19201 E. Lincoln Ave","PARKER","CO","80138","484110","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"73","4/14/2020","KeyBank National Association","CO - 04",
"c $1-2 million","ACCESS DATA CONSULTING CORPORATION","8101 E Prentice Ave","ENGLEWOOD","CO","80111","541511","Corporation","Unanswered","Unanswered","Unanswered",,"77","4/28/2020","BBVA USA","CO - 01",
"c $1-2 million","ACCUCODE INC","6886 S Yosemite St 0.0","CENTENNIAL","CO","80112","541511","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"10","4/10/2020","JPMorgan Chase Bank, National Association","CO - 04",
"c $1-2 million","ACF ENTERPRISES LLC","1970 E 3rd Ave Suite 205","DURANGO","CO","81302","621498","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/6/2020","Alpine Bank","CO - 03",
"c $1-2 million","ADCELLERANT, LLC","900 Bannock St 0.0","DENVER","CO","80204","541890","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"83","4/9/2020","JPMorgan Chase Bank, National Association","CO - 01",
"c $1-2 million","ADD STAFF INC.","2118 HOLLOW BROOK DR","COLORADO SPRINGS","CO","80918","561320","Corporation","Unanswered","Unanswered","Unanswered",,"500","4/14/2020","Community Banks of Colorado, A Division of","CO - 05",
"c $1-2 million","ADURO ADVISORS, LLC","2420 17th St Ste 240","DENVER","CO","80202","561110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Non-Veteran",,"82","4/11/2020","First Republic Bank","CO - 01",
,,,"LITTLETON","CO","80129","621210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"10","4/6/2020","FirstBank","CO - 06","147300"
"c $1-2 million","ADVANCE HOA MANAGEMENT, INC.","3600 S. Yosemite Street Suite 400","DENVER","CO","80237","813990","Corporation","Unanswered","Unanswered","Unanswered",,"90","4/5/2020","BNC National Bank","CO - 01",
"c $1-2 million","ADVANCED ASSEMBLY LLC","20100 E 32nd Parkway","AURORA","CO","80011","334412","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"113","4/11/2020","Citywide Banks","CO - 01",
"c $1-2 million","ADVANCED MANUFACTURING TECHNOLOGY FOR BOTTLES, INC.","3920 Patton Avenue","LOVELAND","CO","80538","333922","Corporation","White","Unanswered","Non-Veteran",,"52","4/3/2020","Bank of Colorado","CO - 02",
"c $1-2 million","ADVANCED TECHNOLOGIES INDUSTRI","3185 HALL AVE","GRAND JUNCTION","CO","81504","238310","Corporation","Unanswered","Male Owned","Non-Veteran",,"110","4/8/2020","Glacier Bank","CO - 03",
"c $1-2 million","ADVANTAGE TREATMENT CENTER INC","3879 E120th Ave Box 250","THORNTON","CO","80233","922140","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"121","4/16/2020","Bank of the West","CO - 07",
"c $1-2 million","AEC INC.","5879 W. 58TH AVE","ARVADA","CO","80002","221118","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/6/2020","UMB Bank, National Association","CO - 07",
"c $1-2 million","AIMHIRE, LLC","750 W HAMPDEN AVE STE 325","ENGLEWOOD","CO","80110","561311","Limited  Liability Company(LLC)","Unanswered","Male Owned","Veteran",,"97","4/15/2020","Redstone Bank","CO - 01",
"c $1-2 million","AIR COMFORT, INC.","150 ROME CT","FORT COLLINS","CO","80524","238220","Corporation","White","Female Owned","Non-Veteran",,"145","4/4/2020","ANB Bank","CO - 02",
"c $1-2 million","AIR COMM CORPORATION, LLC","1575 W. 124th Ave, Suite 210","DENVER","CO","80234","333249","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"108","4/12/2020","BOKF, National Association","CO - 02",
"c $1-2 million","AIR FORCE ACADEMY ATHLETIC CORPORATION","2168 Field House Drive","COLORADO SPRINGS","CO","80840","711310","Non-Profit Organization","White","Female Owned","Non-Veteran","Y","154","4/29/2020","5Star Bank","CO - 05",
"c $1-2 million","ALAN MANES MACHINE, INC","2421 International Blvd","FORT COLLINS","CO","80524","336999","Subchapter S Corporation","White","Female Owned","Non-Veteran",,"92","4/3/2020","First National Bank","CO - 02",
"c $1-2 million","ALBERT FREI & SONS, INC.","PO Box 700, 7321 E. 88th Ave. #100","HENDERSON","CO","80640","212321","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/6/2020","UMB Bank, National Association","CO - 06",
"c $1-2 million","ALEUT AEROSPACE ENGINEERING, LLC","5775 Mark Dabling Blvd Ste 105","COLORADO SPRINGS","CO","80919","541715","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"73","4/12/2020","Hancock Whitney Bank","CO - 05",
"c $1-2 million","ALEUT FACILITIES SUPPORT SERVICES","5775 MARK DABLING BLVD #105","COLORADO SPRINGS","CO","80919","561210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"114","4/16/2020","Hancock Whitney Bank","CO - 05",
"c $1-2 million","ALL AMERICAN HEMP COMPANY LLC","3251 So Zuni Street","ENGLEWOOD","CO","80110",,"Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"89","5/1/2020","Bank of the West","CO - 01",
"c $1-2 million","ALL AMERICAN PET PROTEINS LLC","259 30TH ST","GREELEY","CO","80631","311111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"194","4/9/2020","Sunflower Bank, National Association","CO - 04",
"c $1-2 million","ALLEGIANCE HOME CARE, INC.","8515 Pearl St","DENVER","CO","80229","621610","Corporation","Unanswered","Unanswered","Unanswered",,"173","4/11/2020","KeyBank National Association","CO - 07",
"c $1-2 million","ALLIANT NATONAL TITLE INSURANCE COMPANY, INC.","1831 Lefhand Circle Suite G","LONGMONT","CO","80501","541191","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/7/2020","UMB Bank, National Association","CO - 04",
"c $1-2 million","ALPINE BUICK GMC, LLC","8120 W. TUFTS AVE","LITTLETON","CO","80123","441110","Subchapter S Corporation","Unanswered","Female Owned","Unanswered",,"55","4/7/2020","BBVA USA","CO - 01",
"c $1-2 million","ALPINE HOMECARE, LLC.","10200 E. GIRARD AVE STE A200","DENVER","CO","80231","621610","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"392","4/6/2020","FirstBank","CO - 01",
"c $1-2 million","ALTITUDE ENERGY LLC","26400 Interstate 76 Frontage Road","KEENESBURG","CO","80643","237130","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"68","4/8/2020","Community Banks of Colorado, A Division of","CO - 04",
"c $1-2 million","AMERICAN GAMING GROUP LLC","119 Carbonate Street","CRIPPLE CREEK","CO","80813","713210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"249","4/13/2020","Community Banks of Colorado, A Division of","CO - 05",
"c $1-2 million","AMERICAN LEARNING SOLUTIONS","10065 E HARVARD AVE","DENVER","CO","80231","611710","Corporation","Unanswered","Unanswered","Unanswered",,"96","4/6/2020","BOKF, National Association","CO - 01",
"c $1-2 million","AMERICAN MINE SERVICES, LLC","11808 HIGHWAY 93","BOULDER","CO","80303","213114","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"52","4/8/2020","FirstBank","CO - 02",
"c $1-2 million","AMERICAN TRUCK BUSINESS SERVICES, LLC","555 ZANG ST SUITE 400","LAKEWOOD","CO","80228","488490","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"120","4/6/2020","Continental Bank","CO - 07",
"c $1-2 million","AMMEX  MASONRY INC","5895 72nd Ave","COMMERCE CITY","CO","80022","238140","Corporation","Hispanic","Male Owned","Non-Veteran",,"86","4/8/2020","Glacier Bank","CO - 01",
"c $1-2 million","AMY SHANDY,  SPEECH-LANGUAGE PATHOLOGIST, LLC","685 Citadel Dr E, Suite 580","COLORADO SPRINGS","CO","80909","621340","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/27/2020","Live Oak Banking Company","CO - 05",
"c $1-2 million","ANDERSON MASON DALE ARCHITECTS PC","3198 SPEER BOULEVARD","DENVER","CO","80211","541310","Corporation","Unanswered","Unanswered","Unanswered",,,"5/3/2020","Wells Fargo Bank, National Association","CO - 01",
"c $1-2 million","ANNE HOLLAND VENTURES INC","3900 S WADSWORTH BLVD STE 100","LAKEWOOD","CO","80235","541840","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"82","4/8/2020","FirstBank","CO - 01",
"c $1-2 million","APEX DESIGN, PC","1675 Larimer Street, Suite 400","DENVER","CO","80202","541330","Subchapter S Corporation","Hispanic","Male Owned","Non-Veteran",,"54","4/15/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","APEX TRANSPORTATION INC.","9800 ALTON WAY","HENDERSON","CO","80640","484230","Corporation","Unanswered","Unanswered","Unanswered",,"90","4/13/2020","FirstBank","CO - 06",
"c $1-2 million","APPLIED CONTROL EQUIPMENT LLLP","13705 Compark Blvd","ENGLEWOOD","CO","80112","423830","Partnership","Unanswered","Unanswered","Unanswered",,"113","4/9/2020","Zions Bank, A Division of","CO - 04",
"c $1-2 million","APR CONSULTING CO.","3001 Brighton Blvd Ste 789","DENVER","CO","80216","541613","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/14/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","ARACO CONCRETE CONTRACTOR LLC","7470 SOUTHMOOR DR","FOUNTAIN","CO","80817","238120","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"115","4/27/2020","Independent Bank","CO - 05",
"c $1-2 million","ARAPAHOE FIRE PROTECTION, LLC","11901 East 14th Avenue","AURORA","CO","80010","238220","Limited  Liability Company(LLC)","Unanswered","Female Owned","Unanswered",,"94","4/8/2020","Parkside Financial Bank & Trust","CO - 01",
"c $1-2 million","ARAPAHOE HYUNDAI LLC","9899 ARAPAHOE RD E","CENTENNIAL","CO","80112","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"62","5/3/2020","U.S. Bank, National Association","CO - 04",
"c $1-2 million","ARAPAHOE ROOFING & SHEET METAL, INC.","1501 ARTHUR AVE","LOUISVILLE","CO","80027","423330","Corporation","White","Male Owned","Non-Veteran",,"0","4/10/2020","Independent Bank","CO - 02",
"c $1-2 million","ARCHITECTURAL CONCEPTS LLC","18499 LONGS WAY STE 102","PARKER","CO","80134","321911","Corporation","White","Male Owned","Non-Veteran",,"79","4/7/2020","BOKF, National Association","CO - 04",
"c $1-2 million","ARGUS PROFESSIONAL STORAGE MANAGEMENT, LLC","2993 S. PEORIA ST Suite 105","AURORA","CO","80014","531312","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"248","4/12/2020","Idaho First Bank","CO - 01",
"c $1-2 million","ARTEMIS HEALTHCARE SERVICES, LLC","6041 SYRACUSE WAY S","GREENWOOD VLG","CO","80111","621999","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"86","5/3/2020","U.S. Bank, National Association","CO - 01",
"c $1-2 million","ARVADA CENTER FOR THE ARTS AND HUMANITIES","6901 Wadsworth Blvd","ARVADA","CO","80003","711190","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","0","4/11/2020","UMB Bank, National Association","CO - 07",
"c $1-2 million","ASCENTIA REAL ESTATE HOLDING COMPANY LLC","2 West Dry Creek Circle, Unit 200","LITTLETON","CO","80120","531110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"104","4/28/2020","U.S. Bank, National Association","CO - 01",
"c $1-2 million","ASCO CONSTRUCTION, LLC","2482 COMMERCE BLVD","GRAND JUNCTION","CO","81505","238140","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"127","4/4/2020","Timberline Bank","CO - 03",
"c $1-2 million","ASPEN CLUB LODGE PROPERTIES, LLC","550 SOUTH SPRING STREET","ASPEN","CO","81611","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/15/2020","Citizens Bank, National Association","CO - 03",
"c $1-2 million","ASPEN VIEW ACADEMY","2131 LOW MEADOW BLVD","CASTLE ROCK","CO","80109","611110","Non-Profit Childcare Center","Unanswered","Unanswered","Unanswered","Y","115","6/17/2020","FirstBank","CO - 04",
"c $1-2 million","ASPEN VIEW HOMES, LLC","555 MIDDLE CREEK PKWY","COLORADO SPRINGS","CO","80921","236115","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"88","4/4/2020","WestStar Bank","CO - 05",
"c $1-2 million","ASSOCIATED BUILDING SPECIALTIES, INC","3764 Imperial St","FREDERICK","CO","80516","238990","Corporation","Unanswered","Unanswered","Unanswered",,"95","4/14/2020","Sunflower Bank, National Association","CO - 02",
"c $1-2 million","ASSOCIATION OF CHRISTIAN SCHOOLS INTERNATIONAL","731 Chapel Hills Dr","COLORADO SPRINGS","CO","80920","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","130","4/10/2020","America's Christian CU","CO - 05",
"c $1-2 million","ASSOCIATIONVOICE, LLC","1290 N. Broadway Suite 1400","DENVER","CO","80203","511210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"120","5/1/2020","Silicon Valley Bank","CO - 01",
"c $1-2 million","ASSURE HOLDINGS CORP.","4600 S. ULSTER ST, Suite 1225","DENVER","CO","80237","621112","Corporation","Unanswered","Unanswered","Unanswered",,"79","4/9/2020","Farmers & Stockmens Bank","CO - 01",
"c $1-2 million","ASSURED SERVICES LLC","562 N 7th Ave","BRIGHTON","CO","80530","237120","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"52","4/3/2020","Pioneer Bank & Trust","CO - 04",
"c $1-2 million","AT THE BEACH, LLC","333 W Hampden Ave Ste 830","ENGLEWOOD","CO","80110","812199","Corporation","Unanswered","Male Owned","Non-Veteran",,"300","5/3/2020","Bank of America, National Association","CO - 01",
