"entityid","entityname","principaladdress1","principaladdress2","principalcity","principalstate","principalzipcode","principalcountry","mailingzipcode","mailingcountry","entitystatus","jurisdictonofformation","entitytype","agentfirstname","agentmiddlename","agentlastname","agentsuffix","agentorganizationname","agentprincipaladdress1","agentprincipaladdress2","agentprincipalcity","agentprincipalstate","agentprincipalzipcode","agentprincipalcountry","agentmailingaddress1","agentmailingaddress2","agentmailingcity","agentmailingstate","agentmailingzipcode","entityformdate"
"20211944160","Nerds That Geek LLC","5302 South Broadway Circle","#2107","Englewood","CO","80113","US",,,"Good Standing","CO","Limited Liability Company","John","Edward","Betancourt",,,"5302 South Broadway Circle","#2107","Englewood","CO","80113","US",,,,,,"2021-10-14T00:00:00.000"
"20081338040","Shadow Company L.L.C, Delinquent December 1, 2009","3404 S. Platte River Dr.","2108","Sheridan","CO","80110","US",,,"Delinquent","CO","Limited Liability Company","Preston","Francis","Jones",,,"9758 Laredo St.","# 30-D","Commerce City","CO","80022","US",,,,,,"2008-06-23T00:00:00.000"
"20201879192","Puppacino Oasis LLC","10245 Taliesin Drive","210-B","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Joshua","Paul","Whitbeck",,,"10245 Taliesin Drive","210-B","Englewood","CO","80112","US",,,,,,"2020-10-10T00:00:00.000"
"20131597256","Metamorphosis Acupuncture & Herbal Medicine LLC, Dissolved October 6, 2016","363 Inverness Parkway","#2-111","Englewood","CO","80112","US","66032","US","Voluntarily Dissolved","CO","Limited Liability Company","Erika","C.","Holmes",,,"363 Inverness Parkway","#2-111","Englewood","CO","80112","US","363 Inverness Parkway","#2-111","Englewood","CO","80112","2013-10-18T00:00:00.000"
"20211026839","Amor Fit","15849 E Jamison Dr","2112","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Ajalee","Marie","Amador",,,"15849 E Jamison Dr","2112","Englewood","CO","80112","US",,,,,,"2021-01-09T00:00:00.000"
"20051271994","Clover Leaf Financial, LLC, Delinquent January 1, 2010","15859 E. Jamison Dr.","# 2112","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Christopher","E.","Petersen",,,"15859 E. Jamison Drive","# 2112","Englewood","CO","80112","US",,,,,,"2005-07-14T00:00:00.000"
"20211367637","Botanical Aesthetics LLC","363 Inverness Pkwy","2-113","Englewood","CO","80112","US","92562","US","Good Standing","CO","Limited Liability Company","Danielle",,"Gilliard",,,"363 Inverness Pkwy",,"Englewood","CO","80112","US",,,,,,"2021-04-19T00:00:00.000"
"20081465674","Quantum Dimensions, Delinquent February 1, 2010","9781 Pyramid Ct","#2115","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Partnership","Alanna","V","Bjork",,,"9781 Pyramid Ct","#2115","Englewood","CO","80112","US",,,,,,"2008-08-31T00:00:00.000"
"20191918674","Alota Mate LLC, Delinquent April 1, 2021","9781 Pyramid Ct","#2-119","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Ryan",,"Werner",,,"9781 Pyramid Ct","#2-119","Englewood","CO","80112","US",,,,,,"2019-11-22T00:00:00.000"
"20211249326","Let It Go SEO LLC","9871 Pyramid Ct","#2-119","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Ryan",,"Werner",,,"9871 Pyramid Ct","#2-119","Englewood","CO","80112","US",,,,,,"2021-03-14T00:00:00.000"
"20191912097","Southern Luv","15601 E Jamison Dr.","212","Englewood","CO","80112","US","80042","US","Good Standing","CO","Limited Liability Company","Erica","N","Brown",,,"15601 E Jamison Dr.","212","ENGLEWOOD","CO","80112","US","PO BOX 111534",,"AURORA","CO","80042","2019-11-19T00:00:00.000"
"20161326985","Doggone Helpful! LLC, Delinquent October 1, 2017","3590 S. Pennsylvania Street","#212","Englewood","CO","80113","US","80113","US","Delinquent","CO","Limited Liability Company","Marianne",,"Holman",,,"3590 S. Pennsylvania Street","#212","Englewood","CO","80113","US",,,,,,"2016-05-09T00:00:00.000"
"20161588255","Stellar Family Services, Inc.","10500 Spring Green Drive","#212","Englewood","CO","80112","US","80112","US","Delinquent","CO","Corporation","Janelle","L","Lomheim",,,"10500 Spring Green Drive","#212","Englewood","CO","80112","US","10500 Spring Green Drive, #212",,"Englewood","CO","80112","2016-08-29T00:00:00.000"
"20071481814","Your Dealer Source, LLC, Delinquent April 1, 2009","6350 S. Havana St.","# 212","Englewood","CO","80111","US",,,"Delinquent","CO","Limited Liability Company","Milford","Glenn","Dewitt",,,"6350 S. Havana St.","#212","Englewood","CO","80111","US",,,,,,"2007-10-19T00:00:00.000"
"20111123614","Roth Racing Capital, Delinquent August 1, 2012","9781 Pyramid Ct","2-121","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Mitchell","R","Roth",,,"9781 Pyramid Ct","2-121","Englewood","CO","80112","US",,,,,,"2011-02-28T00:00:00.000"
"20201582518","Harrison Street Homes LLC","2650 S Zuni St Unit 2","213","Englewood","CO","80110","US",,,"Good Standing","CO","Limited Liability Company","Adrian",,"Paraschiv",,,"2650 S Zuni St Unit2","213","Englewood","CO","80110","US",,,,,,"2020-07-02T00:00:00.000"
"20051459664","Queen City Holdings, LLC, Dissolved August 14, 2007","2900 S Shoshone St","#213","Englewood","CO","80110","US","80110","US","Voluntarily Dissolved","CO","Limited Liability Company","Randy","Adam","Feuerstein",,,"2900 S Shoshone St","#213","Englewood","CO","80110","US",,,,,,"2005-12-12T00:00:00.000"
"20171287164","JAK Cleaning LLC","9615 E County line Rd.","#213","Englewood","CO","80112","US",,,"Good Standing","CO","Limited Liability Company",,,,,"Registered Agents Inc.","1942 Broadway street., STE 314C",,"Boulder","CO","80302","US",,,,,,"2017-04-13T00:00:00.000"
"20181296163","JAK Staffing LLC, Delinquent September 1, 2019","9615 E County line Rd,","# 213","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Ayowole","Kolade","James",,,"3300 S Tamarac drive","C 110","Denver","CO","80231","US",,,,,,"2018-04-08T00:00:00.000"
"20071341707","Onsite Concrete And Restoration Inc","2196 w Iliff ave","2196 w iliff ave","Englewood","CO","80110","US",,,"Good Standing","CO","Corporation","Luis","Raul","Quezada","Sr.",,"2196 w iliff Ave",,"Englewood","CO","80110","US",,,,,,"2007-07-24T00:00:00.000"
"20121371099","D&D Consulting","333 W Lehow Ave","#22","Englewood","CO","80110","US",,,"Good Standing","CO","Limited Liability Company","Michael","R","Cadwell",,,"333 West Lehow Avenue","Apt 22","Englewood","CO","80110","US","333 West Lehow Avenue","Apt 22","Englewood","CO","80110","2012-07-06T00:00:00.000"
"20171318836","Phat Cloudz Inc, Delinquent September 1, 2018","1801 E Girard Pl","220","Englewood","CO","80113","US",,,"Delinquent","CO","Corporation","Jacob","Michael","Thompson",,,"1801 E Girard Pl","220","Englewood","CO","80113","US",,,,,,"2017-04-24T00:00:00.000"
"19871671506","ROCKY MOUNTAIN LITHOTRIPTER LLC","3535 S LAFAYETTE ST","#220","Englewood","CO","80113","US",,,"Good Standing","CO","Limited Liability Company",,,,,"ROCKY MOUNTAIN STONE MANAGEMENT INC","3535 S LAFAYETTE ST","#220","ENGLEWOOD","CO","80113","US",,,,,,"1986-05-06T00:00:00.000"
"20071212264","ABG Business Services Inc, Delinquent October 1, 2013","9777 Pyramid Ct","#220","Englewood","CO","80112","US","80112","US","Delinquent","California","Foreign Corporation","Steven",,"Garland",,,"9777 Pyramid Court","#220","Englewood","CO","80112","US","9777 Pyramid Court","Ste 220","Englewood","CO","80112","2007-05-01T00:00:00.000"
"20081527605","Consumer Advocate for Real Estate, LLC, Delinquent April 1, 2010","8310 S. Valley Highway","#220","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company",,,,,"Ireland, Stapleton, Pryor & Pascoe, P.C.","Attn: Tim G. Atkinson","1675 Broadway, Suite 2600","Denver","CO","80202","US",,,,,,"2008-10-03T00:00:00.000"
"20141166998","Ironclad Events, LLC, Delinquent August 1, 2015","9777 Pyramid Ct.","#220","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Troy",,"Evanson",,,"9777 Pyramid Ct.","#220","Englewood","CO","80112","US",,,,,,"2014-03-13T00:00:00.000"
"20171191641","SDG Office Management, LLC, Dissolved May 25, 2021","10 Inverness Drive East","#220","Englewood","CO","80112","US",,,"Voluntarily Dissolved","CO","Limited Liability Company","Branden",,"Lish",,,"10 Inverness Drive East","#220","Englewood","CO","80112","US",,,,,,"2017-03-08T00:00:00.000"
"20201428040","Orthopedic Kneads Ltd.","145 Inverness Dr E","#220","Englewood","CO","80112","US","80112","US","Delinquent","CO","Limited Liability Company","Katy",,"Derrick",,,"2079 W Vassar Ave",,"Englewood","CO","80110","US","5004 e warren ave","appt. c","Englewood","CO","80222","2020-05-15T00:00:00.000"
"19871275023","SOUTH DENVER GASTROENTEROLOGY, P.C.","10 Inverness Drive East","# 220","Englewood","CO","80112","US",,,"Good Standing","CO","Corporation","Branden",,"Lish",,,"10 Inverness Drive East","Suite 220","Englewood","CO","80112","US",,,,,,"1974-07-01T00:00:00.000"
"20141774931","INDIGO SKI U.S.A. LLC., Delinquent May 1, 2020","7471 SOUTH CLINTON STREET","2201","Englewood","CO","80112","US","80155","US","Delinquent","CO","Limited Liability Company",,,,,"INDIGO SKI USA L.L.C","7471 SOUTH CLINTON STREET","2201","ENGLEWOOD","CO","80112","US","7471 SOUTH CLINTON STREET","2201","ENGLEWOOD","CO","80112","2014-12-23T00:00:00.000"
"20091470648","Pachamama, LLC, Dissolved June 15, 2011","15700 E. Jamison Dr.","#2202","Englewood","CO","80112","US","80112","US","Voluntarily Dissolved","CO","Limited Liability Company","Nathan","Richard","Lee",,,"4380 S. Monaco St.","#2029","Denver","CO","80237","US",,,,,,"2009-09-02T00:00:00.000"
"20071202831","Prometheus Training, Inc., Delinquent October 1, 2011","7440 South Blackhawk Street","#2-202","Englewood","CO","80112","US",,,"Delinquent","CO","Nonprofit Corporation","Robert","C.","Sales",,,"7440 South Blackhawk Street","#2-202","Englewood","CO","80112","US",,,,,,"2007-04-26T00:00:00.000"
"20181773523","Chivalry Inspections LLC, Delinquent February 1, 2020","915 W Lehigh Ave","#2203","Englewood","CO","80150","US","80150","US","Delinquent","CO","Limited Liability Company",,,,,"Chivalry Inspections","915 W Lehigh Ave","#2203","Englewood","CO","80150","US",,,,,,"2018-09-28T00:00:00.000"
"20181721767","Metro Moving LLC, Delinquent March 1, 2020","3404 s platte river dr unit 2204","2204","Sheridan","CO","80110","US",,,"Delinquent","CO","Limited Liability Company","joseph","b","truex","Jr.",,"3404 s platte river dr unit 2204","2204","Sheridan","CO","80110","US",,,,,,"2018-10-29T00:00:00.000"
"20101255755","Absolutely Clean, LLC, Delinquent October 1, 2012","15859 E Jamison Dr","#2204","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Tiffani","Leigh","Knittle",,,"15859 E Jamison Dr","#2204","Englewood","CO","80112","US",,,,,,"2010-05-04T00:00:00.000"
"20198048195","Vowell Family, LLC, Delinquent May 1, 2021","9781 Pyramid CT","#2-206","Englewood","CO","80112","US","80112","US","Delinquent","CO","Limited Liability Company","Rhonda","Lynn","Vowell",,,"9781 Pyramid CT","#2-206","Englewood","CO","80112","US",,,,,,"2019-12-27T00:00:00.000"
"20101085818","Epic Equitable LLC., Delinquent August 1, 2011","10001 E Dry Creek RD","2-207","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Isaac","Richard","Bruton",,,"10001 E Dry Creek RD","2-207","Englewood","CO","80112","US",,,,,,"2010-02-10T00:00:00.000"
"20101492763","Enticing Icing, LLC, Delinquent February 1, 2015","7440 S. Blackhawk Street","2208","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Tanya","Melinda","Muniz",,,"7440 S. Blackhawk Street","2208","Englewood","CO","80112","US",,,,,,"2010-09-02T00:00:00.000"
"20151016119","Gerrica Hightower Designs LLC, Delinquent June 1, 2016","3404 S. Platte River Dr.","#2208","Sheridan","CO","80110","US",,,"Delinquent","CO","Limited Liability Company","Gerrica","Nicole","Hightower",,,"3404 S. Platte River Dr.","#2208","Sheridan","CO","80110","US",,,,,,"2015-01-07T00:00:00.000"
"20181619066","The Potters House CFM, Delinquent January 1, 2020","15859 E Jamison Dr","2209","Englewood","CO","80112","US",,,"Delinquent","CO","Nonprofit Corporation","Jessie","Manuel","Ramirez",,,"15859 E Jamison Dr","2209","Englewood","CO","80112","US",,,,,,"2018-08-03T00:00:00.000"
"20171768350","F.W. Petsitting, Delinquent March 1, 2019","10200 E Dry Creek Rd","2-210","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Pamela","L","Osborne",,,"10200 E Dry Creek Rd","2-210","Englewood","CO","80112","US",,,,,,"2017-10-12T00:00:00.000"
"20081416363","Fix it Fast, Dissolved May 11, 2011","6350 S Havana St","#222","Englewood","CO","80111","US","80111","US","Voluntarily Dissolved","CO","Limited Liability Company","Tanya",,"Evans",,,"6350 S Havana St","#222","Englewood","CO","80111","US",,,,,,"2008-08-05T00:00:00.000"
"20141230344","KHQ Enterprises Co.","9615 E County Line Rd","#222","Englewood","CO","80112","US","80112","US","Good Standing","CO","Corporation",,,,,"KHQ Enterprises Co.","9615 E Ciounty Line Road","#222","Englewood","CO","80112","US",,,,,,"2014-04-08T00:00:00.000"
"20191739375","CM Fitness & Nutrition LLC, Delinquent February 1, 2021","1444 E Girard Pl","#223A","Englewood","CO","80113","US","80151","US","Delinquent","CO","Limited Liability Company","Charlotte",,"Willy",,,"1444 E. Girard Pl","#223A","Englewood","CO","80113","US","PO Box 11114",,"Englewood","CO","80151","2019-09-17T00:00:00.000"
"20141421682","BLOCLUB ENTERTAINMENT LLC, Delinquent February 1, 2016","15601 E. Jamison Dr.","#224","Englewood","CO","80112","US","80112","US","Delinquent","CO","Limited Liability Company","Brian","Omar","Price",,,"15601 E. Jamison Dr.","#224","Englewood","CO","80112","US","15601 E. Jamison Dr.","#224","Englewood","CO","80112","2014-09-16T00:00:00.000"
"20218163369","Divine Alchemy Wellness LLC","4101 South Navajo Street","224B","Englewood","CO","80110","US",,,"Good Standing","CO","Limited Liability Company","Robert","Garth","Taylor",,,"4101 South Navajo Street","224B","Englewood","CO","80110","US",,,,,,"2021-12-11T00:00:00.000"
"20141623551","A Swank Soiree LLC, Delinquent March 1, 2017","1444 E Girard Pl","226A","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","Jessica","Rene","Weimer",,,"1444 E Girard Pl","Apt 226A","Englewood","CO","80113","US","1444 E Girard Pl","Apt 226A","Englewood","CO","80113","2014-10-13T00:00:00.000"
"20211365085","Amplify Facilitator Training Project","4101 South Navajo Street","226B","Englewood","CO","80110","US","80134","US","Good Standing","CO","Nonprofit Corporation","Reid","Mason","Allen",,,"4101 South Navajo Street","226B","ENGLEWOOD","CO","80110","US","4101 South Navajo Street","226B","ENGLEWOOD","CO","80110","2021-04-16T00:00:00.000"
"20211149371","Transition Together Coaching LLC","4101 South Navajo Street","226B","Englewood","CO","80110","US","80110","US","Good Standing","CO","Limited Liability Company","Reid","Mason","Allen",,,"4101 South Navajo Street","226B","ENGLEWOOD","CO","80110","US","4101 South Navajo Street","226B","ENGLEWOOD","CO","80110","2021-02-15T00:00:00.000"
"20218087971","Reid Allen Enterprises LLC","4101 South Navajo Street","226B","Englewood","CO","80110","US",,,"Good Standing","CO","Limited Liability Company","Reid",,"Allen",,,"4101 South Navajo Street","226B","Englewood","CO","80110","US",,,,,,"2021-11-18T00:00:00.000"
"20121670465","Avalon Security, LLC, Delinquent May 1, 2014","9783 Pyramid Court","#227","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","keane","E","Abaraham",,,"9783 Pyramid Court","#227","Englewood","CO","80112","US",,,,,,"2012-12-03T00:00:00.000"
"20211398350","Christopher Henes 2 DDS, PLLC","9570 S. Kingston Ct","#230","Englewood","CO","80112","US","80112","US","Good Standing","CO","Limited Liability Company","Christopher",,"Henes",,,"9570 S. Kingston Ct","#230","Englewood","CO","80112","US",,,,,,"2021-04-26T00:00:00.000"
"19871269144","THE FRENCH QUARTER CONDOMINIUM ASSOCIATION","7936 E Arapahoe Court","#2300","Englewood","CO","80112","US","80155","US","Good Standing","CO","Nonprofit Corporation",,,,,"5150 Community Management, LLC","7936 E Arapahoe Court","Suite 2300","Englewood","CO","80112","US","PO Box 3599",,"Englewood","CO","80155","1974-03-04T00:00:00.000"
"19871441642","SAN FRANCISCO WEST HOMEOWNERS ASSOCIATION, INC.","7936 E Arapahoe Court","#2300","Englewood","CO","80112","US","80155","US","Good Standing","CO","Nonprofit Corporation",,,,,"5150 Community Management, LLC","7936 E Arapahoe Court","Suite 2300","Englewood","CO","80112","US","PO Box 3599",,"Englewood","CO","80155","1981-06-29T00:00:00.000"
"19991216404","AVALON CONDOMINIUM ASSOCIATION, INC.","7936 E Arapahoe Court","#2300","Englewood","CO","80112","US","80155","US","Good Standing","CO","Nonprofit Corporation",,,,,"5150 Community Management, LLC","7936 E Arapahoe Court","Suite 2300","Englewood","CO","80112","US","PO Box 3599",,"Englewood","CO","80155","1999-11-17T00:00:00.000"
"20051089228","One Cherry Lane Homeowners Association, Inc.","7936 E Arapahoe Court","#2300","Englewood","CO","80112","US","80155","US","Good Standing","CO","Nonprofit Corporation",,,,,"5150 Community Management, LLC","7936 E Arapahoe Court","Suite 2300","Englewood","CO","80112","US","PO Box 3599",,"Englewood","CO","80112","2005-02-28T00:00:00.000"
"20201399374","JASPER RYAN AUTO LLC","14400 E FREMONT AVE","2-303","Englewood","CO","80112","US",,,"Noncompliant","CO","Limited Liability Company","JASPER","SAMUEL","TISCARENO",,,"14400 E FREMONT AVE","2-303","ENGLEWOOD","CO","80112","US",,,,,,"2020-05-01T00:00:00.000"
"20051076281","Quest Medical Equipment LLC, Delinquent April 1, 2006","15859 East Jamison Dr","#2304","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Christopher",,"Dobson",,,"15859 East Jamison Dr","#2304","Englewood","CO","80112","US",,,,,,"2005-02-18T00:00:00.000"
"20201877719","XYO Enterprises, LLC","14400 E Fremont Ave","2-304","Englewood","CO","80112","US","80112","US","Delinquent","CO","Limited Liability Company","John","Stephen","Winter",,,"14400 E Fremont Ave","2-304","Englewood","CO","80112","US","9515 E County Line Rd","Ste. B-417","Centennial","CO","80112","2020-10-09T00:00:00.000"
"20218091444","JoJoTrans LLC","14400 E fremont Ave","2-304","Englewood","CO","80112","US",,,"Good Standing","CO","Limited Liability Company","John",,"Winter",,,"14400 E fremont Ave","2-304","Englewood","CO","80112","US",,,,,,"2021-11-21T00:00:00.000"
"20201506094","Amanda Smith","15859 E Jamison Dr","#2306","Englewood","CO","80112","US","80112","US","Good Standing","CO","Limited Liability Company","Amanda","Desiree","Smith",,,"15859 E. Jamison Dr.","#2306","Englewood","CO","80112","US","15859 E. Jamison Dr.","#2306","Englewood","CO","80112","2020-06-09T00:00:00.000"
"20131167628","Dependable Insurance Agency, Delinquent August 1, 2014","15700 E Jamison Dr","2-307","Englewood","CO","80112","US",,,"Delinquent","CO","Corporation","Yong","Jin","Bae",,,"15700 E Jamison Dr","2-307","Englewood","CO","80112","US",,,,,,"2013-03-15T00:00:00.000"
"20218184816","TERRENCE LON GOVER, LLC","9781 Mount Pyramid Court","2311","Englewood","CO","80110","US",,,"Good Standing","CO","Limited Liability Company",,,,,"Inc Authority RA","1155 Kelly Johnson Blvd., Ste 111",,"Colorado Springs","CO","80920","US",,,,,,"2021-12-21T00:00:00.000"
"20081410893","CAR4U  LLC  DBA  AMG ENTERPRISES, Delinquent June 1, 2015","AMG ENTERPRISES","2331 W HAMPDEN AVE UNIT#174","Englewood","CO","80110","US","80110","US","Delinquent","CO","Limited Liability Company",,,,,"CAR4U LLC DBA AMG ENTERPRISES","2331 W. HAMPDEN AVE. #166",,"SHERIDAN","CO","80110","US",,,,,,"2008-07-31T00:00:00.000"
"20151246811","Ranch Estates Consulting LLC","3500 S Sherman St","#234","Englewood","CO","80113","US",,"US","Delinquent","CO","Limited Liability Company","Richard",,"Lull",,,"3500 S Sherman St","#234","Englewood","CO","80113","US",,,,,,"2015-04-09T00:00:00.000"
"20141592332","FLATIRON TRANSPORTATION, Dissolved April 12, 2017","15601 E. JAMISON DR","#238","Englewood","CO","80112","US","80112","US","Voluntarily Dissolved","CO","Limited Liability Company","JOSE","A","CABRERA",,,"15601 E. JAMISON DR #238",,"ENGLEWOOD","CO","80112","US","15601 E Jamison Drive","apt 238","Englewood","CO","80112","2014-09-26T00:00:00.000"
"20121541350","Flight Inspired Ltd","915 W Lehigh Ave","#2385","Englewood","CO","80110","US",,,"Good Standing","CO","Limited Liability Company","Joshua","Edward","Davis",,,"915 W Lehigh Ave","#2385","Englewood","CO","80110","US","915 W Lehigh Ave #2385","#2385","Englewood","CO","80110","2012-09-27T00:00:00.000"
"20051101587","EtherOffice LLC, Delinquent September 1, 2007","1625 E Girard Place","#238 B","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","Jason",,"Morrissette",,,"1625 E Girard Place","#238 B","Englewood","CO","80113","US",,,,,,"2005-03-09T00:00:00.000"
"20221376044","Her and Hers Inc","9781 Pyramid Ct","2-410","Englewood","CO","80112","US","80112","US","Good Standing","CO","Corporation","Chelsey",,"Weare",,,"9781 Pyramid Ct","2-410","Englewood","CO","80112","US","9781 Pyramid Ct","2-410","Englewood","CO","80112","2022-04-13T00:00:00.000"
"20188001870","Primaletics, LLC","7471 S Clinton St","2412","Englewood","CO","80112","US","80112","US","Good Standing","CO","Limited Liability Company","Michael","Adam","Pastor",,,"7471 S Clinton St","2412","Englewood","CO","80112","US",,,,,,"2018-12-17T00:00:00.000"
"20121720513","My City Guide, Dissolved October 10, 2016","9781 pyramid ct","2418","Englewood","CO","80112","US","80163","US","Voluntarily Dissolved","CO","Limited Liability Company","nicholas",,"bogard",,,"9781 pyramid ct.","2418","englewood","CO","80112","US",,,,,,"2012-12-29T00:00:00.000"
"20131016051","Top Denver Dentists llc, Delinquent June 1, 2014","9781 pyramid ct","2418","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company",,,,,"my city guide llc","9781 pyramid ct.","2418","englewood","CO","80112","US",,,,,,"2013-01-08T00:00:00.000"
"20211318690","Social Club Denver LLC","7901 E BELLEVIEW AVE","243","Englewood","CO","80111","US",,,"Good Standing","CO","Limited Liability Company","Heather",,"Ertle",,,"7901 E BELLEVIEW AVE","243","Englewood","CO","80111","US","7901 E Belleview Ave","Apt 243","Englewood","CO","80111","2021-04-07T00:00:00.000"
"19991241540","AJG INVESTMENTS LLC","24 CANON DR","24 Canon Drive","Englewood","CO","80111","US","80111","US","Good Standing","CO","Limited Liability Company","ANDREW","J.","GREENE",,,"24 CANON DR","24 Canon Drive","ENGLEWOOD","CO","80111","US","24 Canon Drive","24 Canon Drive","Englewood","CO","80111","1999-12-22T00:00:00.000"
"20121510760","Ironclad Wealth LLC, Dissolved October 8, 2018","384 Inverness Pkwy","250","Englewood","CO","80112","US",,,"Voluntarily Dissolved","CO","Limited Liability Company","Troy",,"Evanson",,,"384 Inverness Pkwy","250","Englewood","CO","80112","US",,,,,,"2012-09-18T00:00:00.000"
"20171775368","Marketing Essentials LLC, Delinquent March 1, 2019","384 Inverness Pkwy","250","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Tara",,"Griffin",,,"384 Inverness Pkwy","250","Englewood","CO","80112","US",,,,,,"2017-10-17T00:00:00.000"
"20091074886","Family Publications, Inc, Delinquent January 1, 2013","5675 DTC BLVD","#250","Englewood","CO","80111","US",,,"Delinquent","CO","Corporation","ROBERT","R","MAKATURA",,,"5675 DTC BLVD","#250","ENGLEWOOD","CO","80111","US",,,,,,"2009-02-03T00:00:00.000"
"20091435280","I.N.C. & ASSOCIATES, Delinquent January 1, 2013","5675 DTC BLVD","#250","Englewood","CO","80111","US",,,"Delinquent","CO","Corporation","ROBERT","R","MAKATURA",,,"5675 DTC BLVD","#250","ENGLEWOOD","CO","80111","US",,,,,,"2009-08-13T00:00:00.000"
"20131239582","4800 Copeland Circle, LLC, Delinquent September 1, 2014","7901 E. Belleview Avenue","#250","Englewood","CO","80111","US",,,"Delinquent","CO","Limited Liability Company",,,,,"REL, LLC","7901 E. Belleview Avenue","#250","Englewood","CO","80111","US",,,,,,"2013-04-19T00:00:00.000"
"20181525411","Wind Rock, LLC, Delinquent December 1, 2019","385 Iverness Parkway","#250","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company",,,,,"Wind Rock, LLC","385 Iverness Parkway","#250","Englewood","CO","80112","US",,,,,,"2018-07-01T00:00:00.000"
"20181450700","Perry's Real Estate Co. LLC, Delinquent November 1, 2019","7471 S Clinton St","2503","Englewood","CO","80112","US","80112","US","Delinquent","CO","Limited Liability Company","SHANNON",,"PERRY",,,"7471 S Clinton St","2503","Englewood","CO","80112","US","7471 S Clinton St","2503","Englewood","CO","80112","2018-06-01T00:00:00.000"
"20051359518","Aussie Holdings LLC, Delinquent March 1, 2010","250 W Lehow Ave","250 West Lehow Avenue","Englewood","CO","80110","US",,,"Delinquent","CO","Limited Liability Company","andrew","charles","brooke",,,"250 W Lehow Ave",,"englewood","CO","80110","US",,,,,,"2005-09-24T00:00:00.000"
"20121333739","Mobile Master's Auto Detailing, LLP, Delinquent November 1, 2013","915 W. Lehigh Ave.","#2532","Englewood","CO","80110","US","80150","US","Delinquent","CO","Limited Liability Partnership",,,,,"Mobile Master's Auto Detailing, LLP","915 W. Lehigh Ave.","#2532","Englewood","CO","80110","US","P.O. Box 2532",,"Englewood","CO","80150","2012-06-19T00:00:00.000"
"20218123792","Native Bookkeeping, LLC","915 w Lehigh Ave","#2541","Englewood","CO","80150","US",,,"Good Standing","CO","Limited Liability Company",,,,,"Native Bookkeeping, LLC","915 w Lehigh Ave","#2541","Englewood","CO","80150","US",,,,,,"2021-11-29T00:00:00.000"
"20111324035","FUNdamentals Ltd., Delinquent January 1, 2016","915 W Lehigh Ave","#2572","Englewood","CO","80110","US",,,"Delinquent","CO","Limited Liability Company","Cassie","A","Steele",,,"915 W Lehigh Ave","#2572","Englewood","CO","80010","US",,,,,,"2011-06-02T00:00:00.000"
"20151249224","Millennium Living Plus, LLC, Delinquent September 1, 2018","2500 West Hampden Avenue","26","Sheridan","CO","80110","US",,,"Delinquent","CO","Limited Liability Company","Chelsie","Marie","Kuntz",,,"2500 West Hampden Avenue","26","Sheridan","CO","80110","US",,,,,,"2015-04-10T00:00:00.000"
"20161104138","BRINKERHOFF COMPANIES LLC","8001 S INTERPORT BLVD","#260","Englewood","CO","80112","US","80135","US","Good Standing","CO","Limited Liability Company","WILLIAM",,"BRINKERHOFF",,,"8001 S INTERPORT BLVD","#260","ENGLEWOOD","CO","80112","US","PO BOX 637",,"SEDALIA","CO","80135","2016-02-11T00:00:00.000"
"20188005217","CASTLE ROCK HOLDINGS LLC, Delinquent May 1, 2020","8001 INTERPORT BLVD","#260","Englewood","CO","80112","US","80135","US","Delinquent","CO","Limited Liability Company",,,,,"JEFFERSON PARK DEVELOPMENT, LLC","8001 INTERPORT BLVD","#260","ENGLEWOOD","CO","80112","US","PO BOX 637",,"SEDALIA","CO","80135","2018-12-18T00:00:00.000"
"20071486601","Sachi Enterprises, Inc., Delinquent April 1, 2009","1801 East Girard Place","#262","Englewood","CO","80113","US",,,"Delinquent","CO","Corporation",,,,,,,,,,,,,,,,,"2007-10-23T00:00:00.000"
