"entityid","registranttypeabbr","name","fein","filingtype","documentid","amendmententityid","externalfilingfromnccs","externalfilingtype","actualfinancialsprovided","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","residentialcounty","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","fax","website","authorizedofficername","authorizedofficersigneddate","cfoname","cfosigneddate","registrationapproveddate","paymentprocesseddate","nextrenewalregistrationdate","fiscalyearstartdate","fiscalyearenddate","nteecode1","nteecode2","nteecode3","taxexemptstatus","taxexemptcode","irsexemptiondate","taxdeductible","extensionfiled","consolidatedregistrationstatement","fiscalyearbeginning","fiscalyearending","newcharity","outsideprofessionalfundraiserfees","totalcontributionsraisedpreviousyear","totalfundraisingexpensespreviousyear","totalmanagementgeneralexpensespreviousyear","expensesdividedbycontributions","totalexpensesplusmanagementgeneraldividedbycontributions","relatedorganizations","relatedtootherorganization","relatedorganizationtaxexempt","solicitednontaxdeductiblegifts","statedgiftnottaxdeductible","revenuefromcontibutions","revenuefromgovernment","programservicerevenue","revenuefrominvestments","revenuefromspecialevents","revenuefromsales","revenueother","revenuetotal","expensesfromprogramservices","expensesfromadministrativeother","expensesfundraising","expensesaffiliates","expensesother","expensesothercomment","expensestotal","endofyearassests","endofyeartotalliabilities","endofyearassestsminusliabilities","unrestrictedassests","temporarilyrestrictedassets","permanentlyrestrictedassets","publicbenefitcorporation","pbcrecordingmethod","pbcpromotedbenefit","pbcissuesstockshares","pbcstocksharesavailable","pbcbenefitreportsent","pbcannualbenefitreport","conflictofinterest","conflictofinterestaffirmation","legalbusinessformation","currentstatus","statusdate","principaladdress2","principalprovince","principalcountry","mailingaddress2","mailingprovince","mailingcountry","placeformed","dateformed","expirationdate","programserviceratio"
"20113024544","CO","UNIVERSITY OF HARTFORD","060731360","RENEWAL","20143019713","20133018054",,,"true","200 BLOOMFIELD AVENUE","West Hartford","CT","06117",,"HARTFORD",,,,,,"8607682407","8607682454","www.hartford.edu","Christine Adams","2014-06-05T00:00:00.000",,,"2014-06-05T00:00:00.000","2014-06-05T00:00:00.000","2014-11-15T00:00:00.000","07-01","06-30","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2012-07-01T00:00:00.000","2013-06-30T00:00:00.000",,"0","12686583","3909832","20334993",,,,"false","false","false","false","7237166","5449417","224932302","4799864","-141270","0","0","243356704","213605056","20334993","3909832","0","0",,"237849881","327043204","161754475","165288729","0","0","0","false",,,,,,,,,"Corporation","GOOD",,"C/O CHRISTINE ADAMS",,"UNITED STATES",,,,"CT","19570221","02/15/23","0.89807"
"20023006958","CO","DIABETES ACTION RESEARCH AND EDUCATION FOUNDATION","521714027","RENEWAL","20133009253","20123009135",,,"true","426 C STREET, NE","Washington","DC","20002",,"USA","P.O.BOX 34635","BETHESDA","MD","20827",,"2023334520","2025585240","www.diabetesaction.org","Pat Devoe","2013-03-30T00:00:00.000",,,"2013-04-01T00:00:00.000","2013-03-30T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","ANIMALS","DISEASES,DISORDERS,& MEDICAL DISCIPLINES","HEALTH","true","501(C)(3)",,"true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","2317145","21342","65826","1","3",,"false","false","false","false","2317145","0","246","104","0","0","0","2317495","2208242","65826","21342","0","0",,"2295410","205664","17259","188405","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","VA","19901114","08/15/23","0.96203"
"20073000395","CO","ROCK THE EARTH","043745180","RENEWAL","20143013688","20133012530",,,"true","1536 WYNKOOP STREET, SUITE B200","Denver","CO","80202",,"DENVER",,,,,,"3034543304","3034543306","www.rocktheearth.org","Marc A. Ross","2014-04-23T00:00:00.000",,,"2014-05-01T00:00:00.000","2014-04-23T00:00:00.000","2015-05-15T00:00:00.000","01-01","12-31","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION",,,"true","501(C)(3)",,"true","false","false","2013-01-01T00:00:00.000","2013-12-31T00:00:00.000",,"0","98412","4941","10917",,,,"false","false","false","false","98412","0","20000","10","15853","0","0","135227","117298","10917","4941","0","0",,"133156","39809","1014","38795","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"PA","20030220","08/15/18","0.88091"
"20083005521","CO","YUMA COMMUNITY FOUNDATION","841155472","RENEWAL","20133015591","20123014256",,,"true","700 WEST 3RD AVENUE","Yuma","CO","80759",,"YUMA",,,,,,"9708485590","9708485611",,"Janelle Kay Devlin","2013-05-08T00:00:00.000",,,"2013-05-13T00:00:00.000","2013-05-08T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","COMMUNITY IMPROVEMENT,CAPACITY BUILDING","HUMAN SERVICES",,"true","501(C)(3)",,"true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","123380","0","945",,,,"false","false","false","false","123380","0","0","23057","0","0","0","146437","36506","945","0","0","0",,"37451","937800","0","937800","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19901012","08/15/23","0.97477"
"20023003320","CO","BIG BROTHERS BIG SISTERS OF LA PLATA COUNTY, INC.","742333611","RENEWAL","20063008435","20053008965",,,"false","1065 MAIN AVENUE   SUITE 200","Durango","CO","81301",,"LA PLATA","PO BOX 2154","DURANGO","CO","81302",,"9702473720","9703858491","www.bbig.org","Christy M Schaerer","2006-10-12T00:00:00.000",,,"2006-10-12T00:00:00.000","2006-10-12T00:00:00.000","2007-05-15T00:00:00.000","01-01","12-31","EDUCATION","PUBLIC,SOCIETY BENEFIT","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","true","false","2005-01-01T00:00:00.000","2005-12-31T00:00:00.000",,"0","180683","33417","30720","0","0",,"false","false","false","false","180683","0","4700","1610","72649","0","0","260049","167968","30720","33417","4271","0",,"236376","212007","9456","202551","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","19841105","11/15/22","0.7106"
"20053009549","CO","CHRIST'S KITCHEN, INC.","134295046","RENEWAL","20183009761","20173009797",,,"true","2305 SOUTH TOWNSEND AVENUE, UNIT E","Montrose","CO","81401",,"MONTROSE","P.O. BOX 3013","MONTROSE","CO","81402",,"9702526415",,"www.christs-kitchen.org","Sharyn Bennett","2018-04-06T00:00:00.000",,,"2018-04-12T00:00:00.000","2018-04-06T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","FOOD,AGRICULTURE,& NUTRITION",,,"true","501(C)(3)",,"true","false","false","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"0","75665","0","0",,,,"false","false","false","false","75665","0","0","0","0","0","0","75665","72556","0","0","0","0",,"72556","18263","0","18263","0","0","0","false",,,,,,,,,"Corporation","WITHDRAWN",,,,"UNITED STATES",,,"UNITED STATES","CO","20050228",,"1"
"20033007646","CO","NEW HORIZONS SCHOOL (THE)","840586417","RENEWAL","20123011272","20113008903",,,"true","1825 UPLAND AVENUE","Boulder","CO","80304",,"BOULDER",,,,,,"3034427434","3034427434","www.newhorizonspreschoolboulder.org","Isolde Hathaway","2012-04-12T00:00:00.000",,,"2012-04-13T00:00:00.000","2012-04-12T00:00:00.000","2013-01-15T00:00:00.000","09-01","08-31","EDUCATION",,,"true","501(C)(3)",,"true","true","false","2010-09-01T00:00:00.000","2011-08-31T00:00:00.000",,"0","86200","180","10800",,,,"false","false","false","false","42400","43800","74400","140","7300","0","0","168040","158500","10800","180","0","0",,"169480","67501.45","67501.45","0","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19681227","04/15/23","0.93521"
"20153010517","CO","AMERICAN ACTION NETWORK, INC.","270730508","RENEWAL","20223014148","20213013608",,,"true","C/O S. FENJIRO, 1747 PENNSYLVANIA AVE, NW, 5TH FL.","Washington","DC","20006",,"WASHINGTON, DC",,,,,,"2023125344","2023125343","www.americanactionnetwork.org","Stephanie Fenjiro","2022-05-17T00:00:00.000",,,"2022-05-18T00:00:00.000","2022-05-17T00:00:00.000","2022-11-15T00:00:00.000","07-01","06-30","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(4)","2004-03-10T00:00:00.000","false","true","false","2020-07-01T00:00:00.000","2021-06-30T00:00:00.000",,"608817","29638224","752946","901438",,,"CONGRESSIONAL LEADERSHIP FUND; AMERICAN ACTION VOTERS, INC.","true","true","true","true","29638224","0","0","0","0","0","0","29638224","33303310","901438","752946","0","0",,"34957694","3726560","535819","3190741","3190741","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"DE","20090723","02/15/23","0.95267"
"20033008882","CO","CANYON AREA RESIDENTS FOR THE ENVIRONMENT","841138312","RENEWAL","20063004372","20053004568",,,"false","25958 GENESEE TRAIL RD PMB203","Golden","CO","80401",,"JEFFERSON",,,,,,"3035261594","3036743571","www.c-a-r-e.org","Richard L. Bartlett","2006-05-15T00:00:00.000",,,"2006-05-15T00:00:00.000","2006-05-15T00:00:00.000","2007-05-15T00:00:00.000","01-01","12-31","COMMUNITY IMPROVEMENT,CAPACITY BUILDING","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION",,"true","501(C)(3)",,"true","false","false","2005-01-01T00:00:00.000","2005-12-31T00:00:00.000",,"0","27974","0","30684",,,,"false","false","false","false","27974","0","0","0","0","0","0","27974","0","30684","0","0","0",,"30684","6504","0","6504","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19870924","08/15/23","0"
"20183013045","CO","SUNSHINE HOME SHARE COLORADO","474717607","RENEWAL","20213027650","20203017631",,,"true","3532 NORTH FRANKLIN STREET","Denver","CO","80205",,"DENVER",,,,,,"3039158264",,"sunshinehomeshare.org","Alison Joucovsky","2021-10-08T00:00:00.000",,,"2021-10-11T00:00:00.000","2021-10-08T00:00:00.000","2022-05-15T00:00:00.000","01-01","12-31","HOUSING,SHELTER","HUMAN SERVICES",,"true","501(C)(3)","2003-07-16T00:00:00.000","true","true","false","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000",,"0","339292","11361","0",,,,"false","false","false","false","339292","0","0","0","0","970","0","680524","262469","0","11361","0","0",,"273830","223735","1050","222685","222685","0","0","false",,,,,,,,,"Corporation","GOOD",,"SUITE E2/E3",,"UNITED STATES",,,,"CO","20150805","08/15/23","0.95851"
"20043011250","CO","DOWN SYNDROME RESEARCH AND TREATMENT FOUNDATION","371483975","RENEWAL","20093001854","20083009851",,,"true","755 PAGE MILL ROAD SUITE A200","Palo Alto","CA","94304",,"SANTA CLARA",,,,,,"6504681668",,"www.dsrtf.org","Patricia O'brien White","2009-02-17T00:00:00.000",,,"2009-02-18T00:00:00.000","2009-02-17T00:00:00.000","2010-02-15T00:00:00.000","10-01","09-30","HEALTH","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING","SCIENCE & TECHNOLOGY RESEARCH","true","501(C)(3)","2003-10-04T00:00:00.000","true","false","false","2007-10-01T00:00:00.000","2008-09-30T00:00:00.000",,"0","1399883","125298","102065",,,,"false","false","false","false","1399883","0","0","30158","408869","0","0","1838910","1393243","102065","125298","0","0",,"1620606","2017066","588642","1428424","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CA","20031121","05/15/23","0.8597"
"20083007537","CO","VISIONTRUST INTERNATIONAL, INC.","841397081","RENEWAL","20213001027","20203025428",,,"true","3710 SINTON ROAD, STE 100","Colorado Springs","CO","80907",,"EL PASO","1959 PALOMAR OAKS WAY, SUITE 300","CARLSBAD","CA","92011",,"7192682943","7195281168","www.visiontrust.org","Devlin Donaldson","2021-01-15T00:00:00.000",,,"2021-01-19T00:00:00.000","2021-01-15T00:00:00.000","2021-11-15T00:00:00.000","07-01","06-30","HUMAN SERVICES",,,"true","501(C)(3)",,"true","false","false","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000",,"0","3697425","110038","753601",,,,"false","false","false","false","3697425","0","0","3990","0","0","0","3712680","2852635","753601","110038","0","0",,"3716274","1685641","1044044","641597","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","19970416","02/15/23","0.76761"
"20023009007","CO","KENDALLVUE PTA","841018560","RENEWAL","20093014456","20093005523",,,"true","13658 W MARLOWE AVE","Morrison","CO","80465",,"JEFFERSON",,,,,,"3039827990",,,"Michelle Mccarthy","2009-12-15T00:00:00.000",,,"2009-12-15T00:00:00.000","2009-12-15T00:00:00.000","2010-12-15T00:00:00.000","08-01","07-31","EDUCATION",,,"true","UNDETERMIN",,"true","false","false","2008-08-01T00:00:00.000","2009-07-31T00:00:00.000",,"0","1798","15276","0",,,"COLORADO PTA","true","true","false","false","1798","0","0","31","32470","0","0","34299","15899","0","15276","0","0",,"31175","28426","0","28426","0","0","0","false",,,,,,,,,"PTA","GOOD",,,,"UNITED STATES",,,,"CO","19840801","03/15/23","0.50999"
"20103017345","CO","BOULDER COUNTY ENTERPRISES, INC. DBA EMPLOYMENT LINK DBA COMMUNITY LINK DBA FAMILY LINK DBA HOME LINK","840482690","RENEWAL","20143005155","20123035534",,,"true","6290 LOOKOUT ROAD","Boulder","CO","80301",,"BOULDER",,,,,,"3035270627","3035270628","www.communitylinkcolorado.org","Jean Hoffmann","2014-02-05T00:00:00.000",,,"2014-02-06T00:00:00.000","2014-02-05T00:00:00.000","2014-11-15T00:00:00.000","07-01","06-30","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY","EMPLOYMENT","HUMAN SERVICES","true","501(C)(3)",,"true","false","false","2012-07-01T00:00:00.000","2013-06-30T00:00:00.000",,"0","109736","1338","270757",,,,"false","false","false","false","48501","61235","1590001","420","0","0","0","1708987","1495158","270757","1338","0","0",,"1767253","1199145","122022","1077123","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19600309","02/15/23","0.84604"
"20133030376","CO","GLASS HEARTS","274102573","RENEWAL","20193026528","20183023052",,,"true","9970 GROVE ST","Wesminster","CO","80031",,"ADAMS","PO BOX 740988","ARVADA","CO","80006",,"3032609351",,"glasshearts.org/","Richard Lee Ellsmore","2019-08-15T00:00:00.000",,,"2019-08-15T00:00:00.000","2019-08-15T00:00:00.000","2020-05-15T00:00:00.000","01-01","12-31","EDUCATION","HUMAN SERVICES","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","false","false","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000",,"0","0","200","18143",,,,"false","false","false","false","0","0","0","0","0","0","0","48122","20242","18143","200","0","0",,"38585","7003","268","6735","6735","0","0","false",,,,,,,,,"Corporation","GOOD",,"UNIT B",,"UNITED STATES",,,"UNITED STATES","CO","20110101","08/15/23","0.52461"
"20163015366","CO","SILENT TRACKS","473648224","INITIAL REGISTRATION - ESTIMATES","20163015366",,,,"false","64 PROFFITT PLACE","Mt Crested Butte","CO","81224",,"GUNNISON","PO BOX 2022","CRESTED BUTTE","CO","81224",,"9702094528",,"www.silenttracks.org","Catherine Amelia Frank","2016-05-06T00:00:00.000",,,"2016-05-06T00:00:00.000","2016-05-06T00:00:00.000","2017-08-15T00:00:00.000","05-22","03-31","EDUCATION","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION","RECREATION,SPORTS","true","501(C)(3)",,"true","false","false","2015-05-22T00:00:00.000","2016-03-31T00:00:00.000",,"0","8429.82","1725.89","3039.25",,,,"false","false","false","false","8429.82","0","0","0","0","250","0","8679.82","100","3039.25","1725.89","0","0",,"4865.14","3666.86","0","3666.86","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20150522","11/15/23","0.02055"
"20083008752","CO","UNITED EVANGELICAL MISSION INTERNATIONAL","731412608","INITIAL REGISTRATION","20083008752",,,,"true","700 SOUTH FRANKLIN STREET","Denver","CO","80209",,"DENVER",,,,,,"7204041631","3038314802","www.uemi.org","Kirk R. Peterson","2008-08-05T00:00:00.000",,,"2008-08-11T00:00:00.000","2008-08-05T00:00:00.000","2009-08-15T00:00:00.000","04-01","03-31","HUMAN SERVICES","RELIGION,SPIRITUAL DEVELOPMENT",,"true","501(C)(3)",,"true","false","false","2007-04-01T00:00:00.000","2008-03-31T00:00:00.000",,"0","547139","0","22608",,,,"false","false","false","false","547139","0","0","0","0","0","0","547139","475946","22608","0","0","0",,"498554","195768","0","195768","32044","163724","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"OK","19921008","11/15/22","0.95465"
"20083007798","CO","SAINT JOSEPH HOSPITAL AUXILIARY","846030903","RENEWAL","20113008789","20103006568",,,"true","1835 FRANKLIN STREET","Denver","CO","80218",,"DENVER",,,,,,"3038377041","3038377115",,"Elizabeth A. Mcilree","2011-03-22T00:00:00.000",,,"2011-03-22T00:00:00.000","2011-03-22T00:00:00.000","2012-05-15T00:00:00.000","01-01","12-31","HEALTH",,,"true","501(C)(3)","2007-09-07T00:00:00.000","true","false","false","2010-01-01T00:00:00.000","2010-12-31T00:00:00.000",,"0","0","0","45756.19",,,"SISTERS OF CHARITY OF LEAVENWORTH HEALTH SERV","true","true","false","false","0","0","208569.85","0","0","0","0","208569.85","50000","45756.19","0","0","0",,"95756.19","227432.22","78684.23","148747.99","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19770103","11/15/22","0.52216"
"20223005144","CO","NATIONAL CONSUMER LAW CENTER, INC.","042488502","INITIAL REGISTRATION","20223005144",,,,"true","7 WINTHROP SQUARE, 4TH FLOOR","Boston","MA","02110",,"BOSTON","1395 PICCARD DRIVE, SUITE 180","ROCKVILLE","MD","20850",,"6175428010","6175428028","nclc.org","Olga Shmatkova","2022-02-22T00:00:00.000",,,"2022-02-23T00:00:00.000","2022-02-22T00:00:00.000","2022-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY","CRIME,LEGAL","UNKNOWN","true","501(C)(3)",,"true","false","false","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000",,"0","4090720","798399","1523325",,,"CONSUMER LAW BUILDING CORPORATION","true","true","false","false","4011720","79000","8463493","855956","0","0","0","13610248","8221579","1523325","798399","0","0",,"10543303","39190985","1784173","37406812","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","MA","19711021","11/15/22","0.77979"
"20113032228","CO","HERITAGE FOR THE BLIND, INC.","582164446","REINSTATE RENEWAL","20203025232","20193017213",,,"true","2182 FLATBUSH AVENUE","Brooklyn","NY","11234",,"KINGS",,,,,,"7182535015","7187097487","hftb.org","Shrage Toiv","2020-09-02T00:00:00.000",,,"2020-09-03T00:00:00.000","2020-09-02T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION","HEALTH","HUMAN SERVICES","true","501(C)(3)",,"true","false","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"0","3553198","1248182","466878",,,,"false","false","false","false","3553198","0","0","0","0","0","0","3553198","1895804","466878","1248182","0","0",,"3610864","431909","352162","79747","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"FL","19950101","08/15/23","0.52503"
"20103006391","CO","WILDERNESS ADVENTURES OF NORTHERN COLORADO","264746975","RENEWAL","20133016465","20123029030",,,"true","250 MOUNTAIN AVE","Berthoud","CO","80513",,"LARIMER","PO BOX 67","BERTHOUD","CO","80513",,"9706907751",,"www.wacolorado.org","John O Lund","2013-05-28T00:00:00.000",,,"2013-05-29T00:00:00.000","2013-05-14T00:00:00.000","2014-05-15T00:00:00.000","11-25","12-31","RECREATION,SPORTS","RELIGION,SPIRITUAL DEVELOPMENT","YOUTH DEVELOPMENT","true","501(C)(3)","2001-06-10T00:00:00.000","true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","6826","0","0",,,,"false","false","false","false","300","6526","0","0","12605","0","0","19431","34086","0","0","0","0",,"34086","29175","5000","24175","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,"UNITED STATES","CO","20081125","08/15/15","1"
"20023003107","CO","THE CENTER FOR HEARING, SPEECH, & LANGUAGE","840404238","RENEWAL","20103016238","20093006937",,,"true","4280 HALE PARKWAY","Denver","CO","80220",,"DENVER",,,,,,"3033221871","3033993411","www.chsl.org","Jill C Wayne","2010-07-19T00:00:00.000",,,"2010-07-19T00:00:00.000","2010-07-19T00:00:00.000","2011-08-15T00:00:00.000","04-01","03-31","DISEASES,DISORDERS,& MEDICAL DISCIPLINES","EDUCATION","HEALTH","true","501(C)(3)",,"true","false","false","2009-04-01T00:00:00.000","2010-03-31T00:00:00.000",,"0","239790","29049","197353","4","91",,"false","false","false","false","239790","0","686005","0","0","194701","0","1129040","899385","197353","29049","0","0",,"1125787","644416","491003","153413","103500","49913","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19610501","11/15/22","0.79889"
"20153033767","CO","OASIS FOR ORPHANS","203653846","RENEWAL","20183019036","20173024131",,,"true","209 E. LIBERTY DRIVE","Wheaton","IL","60187",,"DUPAGE","P.O. BOX 1144","WHEATON","IL","60187",,"8013001422","6305805757","www.oasisfororphans.org","Brad Beitzel","2018-06-21T00:00:00.000",,,"2018-06-22T00:00:00.000","2018-06-21T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(3)",,"true","false","false","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"0","1143891","123542","174354",,,,"false","false","false","false","1143891","0","0","0","0","0","0","1143891","864438","174354","123542","0","0",,"1162334","625236","60902","564334","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","IL","20091016","08/15/23","0.74371"
"20133020114","CO","COLORADO SELF INSURERS ASSOCIATION","841120497","RENEWAL","20183034857","20173031943",,,"true","30 S NEVADA AVE","Colorado Springs","CO","80903",,"EL PASO",,,,,,"7193855669","7193855677","www.co-sia.org","Victoria Mccolm","2018-11-06T00:00:00.000",,,"2018-11-13T00:00:00.000","2018-11-06T00:00:00.000","2019-11-15T00:00:00.000","07-01","06-30","COMMUNITY IMPROVEMENT,CAPACITY BUILDING","EDUCATION","EMPLOYMENT","true","501(C)(6)",,"true","false","false","2017-07-01T00:00:00.000","2018-06-30T00:00:00.000",,"0","30581","0","0",,,,"false","false","true","true","30581","0","0","0","60","0","0","30641","28383","0","0","0","0",,"28383","51660","0","51660","51660","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,"SUITE 303",,"UNITED STATES",,,,"CO","20110930","02/15/21","1"
"20023003576","PS","JAK PRODUCTIONS, INC.",,"RENEWAL","20153016361","20143018666",,,"false","3060 PEACHTREE ROAD, NW","Atlanta","GA","30305",,"FULTON","310 WEST 20TH STREET, SUITE 300","KANSAS CITY","MO","64108",,"4048832450","4048832672",,"John Keller","2015-05-04T00:00:00.000",,,"2015-05-04T00:00:00.000","2015-05-04T00:00:00.000","2016-05-29T00:00:00.000",,,,,,"false",,,"false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"WITHDRAWN",,,,"UNITED STATES",,,"UNITED STATES","IN","19840215",,
"20133001839","CO","SNOWBALL EXPRESS","205627830","AMENDMENT","20133001938","20133001839",,,"true","6305 W PARK BLVD.","Plano","TX","75093",,"COLLIN","4515 W. MONCRIEFF PL.","DENVER","CO","80212",,"2143341710",,"www.snowballexpress.org","Julie Spear","2013-01-17T00:00:00.000",,,"2013-01-17T00:00:00.000","2013-01-17T00:00:00.000","2013-05-15T00:00:00.000","01-01","12-31","HUMAN SERVICES","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING","PUBLIC,SOCIETY BENEFIT","true","501(C)(3)","2002-07-07T00:00:00.000","true","false","false","2011-01-01T00:00:00.000","2011-12-31T00:00:00.000",,"0","1155356","26943","24381",,,,"false","false","false","false","1155356","0","0","0","0","0","0","1155356","907551","24381","26943","0","0",,"958875","894496","444133","450363","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,"UNITED STATES","CA","20060925","11/15/18","0.94647"
"20043003149","CO","THE COMPASSIONATE FRIENDS, INC.","362968329","RENEWAL","20183030074","20173026916",,,"true","1000 JORIE BLVD.  SUITE 140","Oak Brook","IL","60523",,"DUPAGE","PO BOX 3696","OAK BROOK","IL","60522",,"6309900010","6309900246","www.compassionatefriends.org","Joan Ireland","2018-09-27T00:00:00.000",,,"2018-09-27T00:00:00.000","2018-09-27T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","HUMAN SERVICES",,,"true","501(C)(3)",,"true","true","true","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"0","681480","83269","206921",,,"TCF FOUNDATION","true","true","false","false","681480","0","339610","3319","-33562","-1465","0","989830","838556","206921","83269","0","0",,"1128746","216257","30927","185330","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","IL","19770209","11/15/22","0.74291"
"20103007850","CO","CMDANCE","208655471","RENEWAL","20113020551","20103008249",,,"true","421 S. MONACO PKWY","Denver","CO","80224",,"DENVER",,,,,,"3038318585","3038319265","cmdance.org","Caryn M Carbonaro","2011-06-08T00:00:00.000",,,"2011-06-08T00:00:00.000","2011-06-08T00:00:00.000","2012-05-15T00:00:00.000","01-01","12-31","ARTS,CULTURE & HUMANITIES","EDUCATION","HEALTH","true","501(C)(3)",,"true","false","false","2010-01-01T00:00:00.000","2010-12-31T00:00:00.000",,"0","87494","112992","22934",,,,"false","false","false","false","87494","0","0","0","52001","0","0","139495","0","22934","112992","0","0",,"135926","13831","1139","12692","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"CO","20020702","08/15/22","0"
"20143016378","CO","ZAMIR CHORAL FOUNDATION, INC.","136217087","RENEWAL","20183022148","20173022081",,,"true","475 RIVERSIDE DRIVE, SUITE 1948","New York","NY","10115",,"NEW YORK",,,,,,"2128703335","2128703336","zamirchoralfoundation.org","Elizabeth Aron","2018-07-23T00:00:00.000",,,"2018-07-26T00:00:00.000","2018-07-23T00:00:00.000","2019-01-15T00:00:00.000","09-01","08-31","ARTS,CULTURE & HUMANITIES",,,"true","501(C)(3)",,"true","true","false","2016-09-01T00:00:00.000","2017-08-31T00:00:00.000",,"0","1594704","295187","184188",,,,"false","false","false","false","1594704","0","571586","928","0","0","0","2170618","1546171","184188","295187","0","0",,"2025546","932310","28478","903832","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"NY","19670116","04/15/23","0.76334"
